OBJECTID,SIGMA_ID,REF_FUNC_SPOORTAK_NAAM_LANG,KANTCODE,M_SIGMATRAJECT_BEGIN,M_SIGMATRAJECT_EIND,PUBLICATIEDATUM,DATUM_GOEDGEKEURD,ELEMENT_TYPE,ELEMENT_LENGTE,STRAAL_BEGIN,STRAAL_EIND,ROTATIE_BEGIN,ROTATIE_EIND,ARGUMENT_BEGIN,ARGUMENT_EIND,VOLGNUMMER,LENGTE_TOTAAL_SIGMATRAJECT,BEIDE_EINDEN_GELIJK,POSITIONELE_NAUWKEURIGHEID_MM,REF_FUNCTIONELE_SPOORTAK_PUIC,SIGMATRAJECT_GUID,REF_WISSEL_KRUISING_PUIC,Shape__Length
868,941092,009_5AV_114.1,,10058.293732,10075.256758,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Boog,16.963026,30000,30000,CCW,CCW,5.08474125,5.08530668,49,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,16.9629771504584
869,941093,009_5AV_114.1,,10075.256758,10256.890739,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,181.633981,,,,,5.08530668,5.08530668,50,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,181.63398928934
870,941094,009_5AV_114.1,,10256.890739,10275.253597,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Boog,18.362858,30000,30000,CW,CW,5.08530669,5.08469459,51,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,18.3628702200364
871,941095,009_5AV_114.1,,10275.253597,10763.591152,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,488.337555,,,,,5.08469459,5.08469459,52,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,488.337575777761
872,941096,009_5AV_114.1,,10763.591152,10873.591152,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Overgangsboog,110,,966,,CW,5.08469459,5.02775877,53,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,109.999948828584
873,941097,009_5AV_114.1,,10873.591152,10964.35817,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Boog,90.767018,966,966,CW,CW,5.02775877,4.93379705,54,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,90.7669985308732
874,941098,009_5AV_114.1,,10964.35817,11142.415397,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Boog,178.057227,995,995,CW,CW,4.93379706,4.75484507,55,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,178.057299182967
875,941099,009_5AV_114.1,,11142.415397,11371.9453,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Boog,229.529903,977,977,CW,CW,4.75484507,4.5199117,56,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,229.529826392254
876,941100,009_5AV_114.1,,11371.9453,11501.9453,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Overgangsboog,130,977,,CW,,4.5199117,4.4533815,57,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,130.000041430099
877,941101,009_5AV_114.1,,11501.9453,12275.886583,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,773.941283,,,,,4.4533815,4.4533815,58,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,773.941270101472
878,941102,009_5AV_114.1,,12275.886583,12355.886583,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Overgangsboog,80,,2200,,CCW,4.45338151,4.47156332,59,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,80.0000155297842
879,941103,009_5AV_114.1,,12355.886583,12451.624421,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Boog,95.737838,2200,2200,CCW,CCW,4.47156332,4.51508052,60,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,95.7378416279145
880,941104,009_5AV_114.1,,12451.624421,12531.624421,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Overgangsboog,80,2200,,CCW,,4.51508053,4.53326234,61,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,79.9999069769112
881,941105,009_5AV_114.1,,12531.624421,12619.834053,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,88.209632,,,,,4.53326234,4.53326234,62,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,,88.2096939788933
882,941106,009_5AV_114.1,V,12619.834053,12622.409053,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,2.575,,,,,4.53326234,4.53326234,63,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,50e26572-683e-442c-bd2d-a30a713b493f,2.57498507374315
883,941107,009_5AV_114.1,V,12622.409053,12623.634053,2021/10/29 14:31:19+00,2019/07/19 02:00:00+00,Rechtstand,1.225,,,,,4.53326234,4.53326234,64,12623.634053,Ja,10,86636fde-0724-4578-b747-5f4015fd0446,8e7837d8-4360-49da-9e80-93462c85d3a3,50e26572-683e-442c-bd2d-a30a713b493f,1.22500777548553
884,941108,009_83AR_137.6,R,0,1.31602,2021/10/29 14:31:20+00,2019/07/24 02:00:00+00,Rechtstand,1.31602,,,,,2.16695054,2.16695054,0,57.553399,Ja,10,be851ada-8b3a-4e43-8f75-426722a07537,926785a6-3c44-43c5-885b-58951cf9dc33,a1051e24-de13-4a29-8986-5adfec708e0c,1.31601451739713
885,941109,009_83AR_137.6,R,1.31602,3.37102,2021/10/29 14:31:20+00,2019/07/24 02:00:00+00,Boog,2.055,250,250,CW,CW,2.16695054,2.15873054,1,57.553399,Ja,10,be851ada-8b3a-4e43-8f75-426722a07537,926785a6-3c44-43c5-885b-58951cf9dc33,a1051e24-de13-4a29-8986-5adfec708e0c,2.05496443141499
886,941110,009_83AR_137.6,R,3.37102,21.39635,2021/10/29 14:31:20+00,2019/07/24 02:00:00+00,Boog,18.02533,195,195,CW,CW,2.15873054,2.06629295,2,57.553399,Ja,10,be851ada-8b3a-4e43-8f75-426722a07537,926785a6-3c44-43c5-885b-58951cf9dc33,a1051e24-de13-4a29-8986-5adfec708e0c,18.0253196745009
887,941111,009_83AR_137.6,R,21.39635,27.34246,2021/10/29 14:31:20+00,2019/07/24 02:00:00+00,Rechtstand,5.94611,,,,,2.06629299,2.06629299,3,57.553399,Ja,10,be851ada-8b3a-4e43-8f75-426722a07537,926785a6-3c44-43c5-885b-58951cf9dc33,a1051e24-de13-4a29-8986-5adfec708e0c,5.94607899459804
888,941112,009_83AR_137.6,R,27.34246,28.7766995,2021/10/29 14:31:20+00,2019/07/24 02:00:00+00,Rechtstand,1.4342395,,,,,2.06629298,2.06629298,4,57.553399,Ja,10,be851ada-8b3a-4e43-8f75-426722a07537,926785a6-3c44-43c5-885b-58951cf9dc33,a1051e24-de13-4a29-8986-5adfec708e0c,1.43418077661081
889,941113,009_83AR_137.6,R,28.7766995,30.210939,2021/10/29 14:31:20+00,2019/07/24 02:00:00+00,Rechtstand,1.4342395,,,,,2.06629298,2.06629298,5,57.553399,Ja,10,be851ada-8b3a-4e43-8f75-426722a07537,926785a6-3c44-43c5-885b-58951cf9dc33,305bafb3-81fc-4e96-8cdd-4ff73f15230f,1.43431629705585
890,941114,009_83AR_137.6,R,30.210939,36.157049,2021/10/29 14:31:20+00,2019/07/24 02:00:00+00,Rechtstand,5.94611,,,,,2.06629299,2.06629299,6,57.553399,Ja,10,be851ada-8b3a-4e43-8f75-426722a07537,926785a6-3c44-43c5-885b-58951cf9dc33,305bafb3-81fc-4e96-8cdd-4ff73f15230f,5.94612654086675
891,941115,009_83AR_137.6,R,36.157049,54.182379,2021/10/29 14:31:20+00,2019/07/24 02:00:00+00,Boog,18.02533,195,195,CCW,CCW,2.06629296,2.15873055,7,57.553399,Ja,10,be851ada-8b3a-4e43-8f75-426722a07537,926785a6-3c44-43c5-885b-58951cf9dc33,305bafb3-81fc-4e96-8cdd-4ff73f15230f,18.0252330186232
892,941116,009_83AR_137.6,R,54.182379,56.237379,2021/10/29 14:31:20+00,2019/07/24 02:00:00+00,Boog,2.055,250,250,CCW,CCW,2.15873055,2.16695055,8,57.553399,Ja,10,be851ada-8b3a-4e43-8f75-426722a07537,926785a6-3c44-43c5-885b-58951cf9dc33,305bafb3-81fc-4e96-8cdd-4ff73f15230f,2.05510341240536
893,941117,009_83AR_137.6,R,56.237379,57.553399,2021/10/29 14:31:20+00,2019/07/24 02:00:00+00,Rechtstand,1.31602,,,,,2.16695055,2.16695055,9,57.553399,Ja,10,be851ada-8b3a-4e43-8f75-426722a07537,926785a6-3c44-43c5-885b-58951cf9dc33,305bafb3-81fc-4e96-8cdd-4ff73f15230f,1.31601451739713
894,941118,009_101V_138.5,V,0,1.225,2021/10/29 14:31:21+00,2019/07/24 02:00:00+00,Rechtstand,1.225,,,,,2.17686908,2.17686908,0,8.739543,Ja,10,7b791248-4809-4032-9dfc-a6fc9a3c3532,9362bf9a-7200-4167-9f37-27cee4bd5bb2,5cab99f4-1bdd-4a3f-a8ef-96025843027a,1.22497799163903
895,941119,009_101V_138.5,V,1.225,3.8,2021/10/29 14:31:21+00,2019/07/24 02:00:00+00,Rechtstand,2.575,,,,,2.17686908,2.17686908,1,8.739543,Ja,10,7b791248-4809-4032-9dfc-a6fc9a3c3532,9362bf9a-7200-4167-9f37-27cee4bd5bb2,5cab99f4-1bdd-4a3f-a8ef-96025843027a,2.57492289787481
896,941120,009_101V_138.5,,3.8,4.939543,2021/10/29 14:31:21+00,2019/07/24 02:00:00+00,Rechtstand,1.139543,,,,,2.17686908,2.17686908,2,8.739543,Ja,10,7b791248-4809-4032-9dfc-a6fc9a3c3532,9362bf9a-7200-4167-9f37-27cee4bd5bb2,,1.13959650754116
897,941121,009_101V_138.5,V,4.939543,7.514543,2021/10/29 14:31:21+00,2019/07/24 02:00:00+00,Rechtstand,2.575,,,,,2.17686908,2.17686908,3,8.739543,Ja,10,7b791248-4809-4032-9dfc-a6fc9a3c3532,9362bf9a-7200-4167-9f37-27cee4bd5bb2,65f8df4f-f020-4286-87e3-83b46aa7556b,2.57500508737362
898,941122,009_101V_138.5,V,7.514543,8.739543,2021/10/29 14:31:21+00,2019/07/24 02:00:00+00,Rechtstand,1.225,,,,,2.17686908,2.17686908,4,8.739543,Ja,10,7b791248-4809-4032-9dfc-a6fc9a3c3532,9362bf9a-7200-4167-9f37-27cee4bd5bb2,65f8df4f-f020-4286-87e3-83b46aa7556b,1.22497799163903
899,941123,009_25AV_165.8,V,0,1.225,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Rechtstand,1.225,,,,,3.66418748,3.66418748,0,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,288e7688-0d8f-4fac-a61e-c615dcb5eb62,1.22503653006757
900,941124,009_25AV_165.8,V,1.225,1.23473,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Rechtstand,0.00973,,,,,3.66418747,3.66418747,1,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,288e7688-0d8f-4fac-a61e-c615dcb5eb62,0.00967470929795826
901,941125,009_25AV_165.8,V,1.23473,3.8,2021/10/29 14:31:22+00,2019/07/25 02:00:00+00,Overgangsboog,2.56527,,5087.18380521,,CCW,3.66418741,3.66443954,2,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,288e7688-0d8f-4fac-a61e-c615dcb5eb62,2.56530236034663
902,941126,009_25AV_165.8,,3.8,30.23473,2021/10/29 14:31:22+00,2019/07/25 02:00:00+00,Overgangsboog,26.43473,5087.18380521,450,CCW,CCW,3.66443954,3.69640963,3,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,26.4346508662003
903,941127,009_25AV_165.8,,30.23473,162.55977,2021/10/29 14:31:22+00,2019/07/25 02:00:00+00,Boog,132.32504,450,450,CCW,CCW,3.69640964,3.99046528,4,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,132.325095482914
904,941128,009_25AV_165.8,,162.55977,330.51254,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Boog,167.95277,545,545,CCW,CCW,3.99046534,4.29863556,5,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,167.952774362896
905,941129,009_25AV_165.8,,330.51254,701.43441,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Boog,370.92187,549,549,CCW,CCW,4.29863556,4.97426738,6,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,370.921758470753
906,941130,009_25AV_165.8,,701.43441,811.43441,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Overgangsboog,110,549,,CCW,,4.97426738,5.07444953,7,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,110.00002979751
907,941131,009_25AV_165.8,,811.43441,972.08709,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Rechtstand,160.65268,,,,,5.07444953,5.07444953,8,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,160.652683360752
908,941132,009_25AV_165.8,,972.08709,979.1154,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Boog,7.02831,30000,30000,CW,CW,5.07444953,5.07421525,9,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,7.02827448239171
909,941133,009_25AV_165.8,,979.1154,1112.32456,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Rechtstand,133.20916,,,,,5.07421525,5.07421525,10,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,133.209212569289
910,941134,009_25AV_165.8,,1112.32456,1179.38817,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Boog,67.06361,10000,10000,CW,CW,5.07421525,5.06750889,11,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,67.0636172926471
911,941135,009_25AV_165.8,,1179.38817,1246.43897,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Boog,67.0508,10000,10000,CCW,CCW,5.06750889,5.07421397,12,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,67.0508011367457
912,941136,009_25AV_165.8,,1246.43897,1573.88344,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Rechtstand,327.44447,,,,,5.07421397,5.07421397,13,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,327.444443184993
913,941137,009_25AV_165.8,,1573.88344,1575.90126,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Boog,2.01782,30000,30000,CCW,CCW,5.07421397,5.07428123,14,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,2.01785736116307
914,941138,009_25AV_165.8,,1575.90126,1964.90971,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Rechtstand,389.00845,,,,,5.07428123,5.07428123,15,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,389.00843118232
915,941139,009_25AV_165.8,,1964.90971,1988.5065,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Boog,23.59679,30000,30000,CW,CW,5.07428123,5.07349467,16,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,23.5967426149009
916,941140,009_25AV_165.8,,1988.5065,2073.79142,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Rechtstand,85.28492,,,,,5.07349467,5.07349467,17,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,85.28499136249
917,941141,009_25AV_165.8,,2073.79142,2157.79142,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Overgangsboog,84,,2200,,CW,5.07349467,5.05440376,18,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,83.9999443180433
918,941142,009_25AV_165.8,,2157.79142,2219.76627,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Boog,61.97485,2200,2200,CW,CW,5.05440377,5.02623338,19,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,61.9748919093974
919,941143,009_25AV_165.8,,2219.76627,2303.76627,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Overgangsboog,84,2200,,CW,,5.02623338,5.00714247,20,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,83.9999111785509
920,941144,009_25AV_165.8,,2303.76627,3375.975693,2021/10/29 14:31:22+00,2019/07/24 12:15:15+00,Rechtstand,1072.209423,,,,,5.00714241,5.00714241,21,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,1072.20949184593
921,941145,009_25AV_165.8,,3375.975693,3381.538111,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Boog,5.562418,30000,30000,CCW,CCW,5.00714241,5.00732782,22,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,5.56243568232478
922,941146,009_25AV_165.8,,3381.538111,3556.729896,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Rechtstand,175.191785,,,,,5.00732782,5.00732782,23,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,175.191675155014
923,941147,009_25AV_165.8,,3556.729896,3568.213742,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Boog,11.483846,30000,30000,CW,CW,5.00732782,5.00694502,24,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,11.4839493293442
924,941148,009_25AV_165.8,,3568.213742,4740.304981,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Rechtstand,1172.091239,,,,,5.00694502,5.00694502,25,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,1172.09115077316
925,941149,009_25AV_165.8,,4740.304981,4744.995463,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Boog,4.690482,30000,30000,CCW,CCW,5.00694502,5.00710137,26,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,4.69052779226389
926,941150,009_25AV_165.8,,4744.995463,5144.573619,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Rechtstand,399.578156,,,,,5.00710137,5.00710137,27,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,399.578116176612
927,941151,009_25AV_165.8,,5144.573619,5154.677478,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Boog,10.103859,30000,30000,CCW,CCW,5.00710138,5.00743817,28,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,10.1039003596784
928,941152,009_25AV_165.8,,5154.677478,5538.325836,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Rechtstand,383.648358,,,,,5.00743817,5.00743817,29,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,383.648396209355
929,941153,009_25AV_165.8,,5538.325836,5550.933219,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Boog,12.607383,30000,30000,CW,CW,5.00743817,5.00701792,30,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,12.6073169592809
930,941154,009_25AV_165.8,,5550.933219,5948.54364,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Rechtstand,397.610421,,,,,5.00701792,5.00701792,31,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,397.61044190358
931,941155,009_25AV_165.8,,5948.54364,5978.54364,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Overgangsboog,30,,3900,,CCW,5.00701793,5.01086408,32,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,30.0000011191184
932,941156,009_25AV_165.8,,5978.54364,6031.646276,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Boog,53.102636,3900,3900,CCW,CCW,5.01086408,5.02448014,33,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,53.1026612987369
933,941157,009_25AV_165.8,,6031.646276,6061.646276,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Overgangsboog,30,3900,,CCW,,5.02448014,5.02832629,34,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,29.9999424969835
934,941158,009_25AV_165.8,,6061.646276,6091.646276,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Overgangsboog,30,,4500,,CW,5.0283263,5.02499296,35,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,29.9999972390321
935,941159,009_25AV_165.8,,6091.646276,6153.847981,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Boog,62.201705,4500,4500,CW,CW,5.02499296,5.01117036,36,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,62.2017239827031
936,941160,009_25AV_165.8,,6153.847981,6183.847981,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Overgangsboog,30,4500,,CW,,5.01117036,5.00783702,37,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,29.9999744703283
937,941161,009_25AV_165.8,,6183.847981,6577.806479,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Rechtstand,393.958498,,,,,5.00783702,5.00783702,38,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,393.958516102762
938,941162,009_25AV_165.8,,6577.806479,6607.806479,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Overgangsboog,30,,4500,,CW,5.00783703,5.00450369,39,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,29.9999864206149
939,941163,009_25AV_165.8,,6607.806479,6688.592551,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Boog,80.786072,4500,4500,CW,CW,5.00450369,4.98655123,40,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,80.7860573733571
940,941164,009_25AV_165.8,,6688.592551,6718.592551,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Overgangsboog,30,4500,,CW,,4.98655124,4.9832179,41,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,30.0000857034295
941,941165,009_25AV_165.8,,6718.592551,6748.592551,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Overgangsboog,30,,2750,,CCW,4.9832179,4.98867244,42,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,29.9999835828196
942,941166,009_25AV_165.8,,6748.592551,6781.242472,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Boog,32.649921,2750,2750,CCW,CCW,4.98867245,5.00054514,43,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,32.649935373106
943,941167,009_25AV_165.8,,6781.242472,6816.942472,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Overgangsboog,35.7,2750,,CCW,,5.00054514,5.00703605,44,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,35.700014305729
944,941168,009_25AV_165.8,,6816.942472,7462.894136,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Rechtstand,645.951664,,,,,5.00703605,5.00703605,45,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,645.951573620887
945,941169,009_25AV_165.8,,7462.894136,7468.849275,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Boog,5.955139,30000,30000,CCW,CCW,5.00703605,5.00723455,46,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,5.95522145348097
946,941170,009_25AV_165.8,,7468.849275,8634.494659,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Rechtstand,1165.645384,,,,,5.00723455,5.00723455,47,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,1165.64535400257
947,941171,009_25AV_165.8,,8634.494659,8641.228926,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Boog,6.734267,30000,30000,CW,CW,5.00723456,5.00701008,48,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,6.7342828608546
948,941172,009_25AV_165.8,,8641.228926,8830.915391,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Rechtstand,189.686465,,,,,5.00701008,5.00701008,49,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,189.686482358074
949,941173,009_25AV_165.8,,8830.915391,8839.256204,2021/10/29 14:31:22+00,2019/07/15 02:00:00+00,Boog,8.340813,30000,30000,CCW,CCW,5.00701009,5.00728811,50,16471.636407,Ja,10,7bdcc978-b0c1-4bd7-9191-9975a6b5473e,94866e03-5424-489f-8075-92b619823244,,8.34082557714805
