ZAAK_ID;ZAAKTYPE;HOOFDCATEGORIE;SUBCATEGORIE;SUB_SUBCATEGORIE;SUB_SUB_SUBCATEGORIE;STADSDEEL;DATUM_MELDING;REDEN_VERLENGEN;GEPLAND;EINDDATUM;KANAAL;PRIORITEIT;STATUS;INTERNE_STATUS;STRAATNAAM;HUISNUMMER;HUISLETTER;TOEVOEGING;WIJK;BUURT;AFDELING;WIJZEVANOPLOSSING;XCOORDINAAT;YCOORDINAAT;LONG;LAT;COUNTER
733997;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Borden;Verkeersbord;Paal beschadigd/ verbogen;Segbroek;2016-07-01;;2016-07-07;;E-mail;Normaal;In behandeling;Doorgestuurd naar afdeling;VLIERBOOMSTRAAT;362;;;Vruchtenbuurt;Vruchtenbuurt;Segbroek;Informatie verstrekt;77794.603;454089.305;4.261157583709696;52.0697028038974;82
734003;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Beschadigd;Segbroek;2016-07-01;;2016-07-07;;Telefoon;Normaal;In behandeling;Doorgestuurd naar afdeling;VLIERBOOMSTRAAT;362;;;Vruchtenbuurt;Vruchtenbuurt;Segbroek;Informatie verstrekt;77794.603;454089.305;4.261157583709696;52.0697028038974;83
734008;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Overig;;Segbroek;2016-07-01;;2016-07-15;2016-07-01;formulier met geo-inf;Normaal;Afgerond;Afgerond;KLIMOPSTRAAT;0;;;Bomen- en Bloemenbuurt;Bloemenbuurt-Oost;Openbare Verlichting;Wordt verder behandeld in OVIN (OVL);;;;;85
734010;Melding Openbare Ruimte;Afval;Wrakken;Fietsen;Achtergelaten;Centrum;2016-07-01;;2016-07-07;2016-07-07;BuitenBeter;Normaal;Afgerond;Afgerond;WATERINGSESTRAAT;223;;;Schildersbuurt;Schildersbuurt-West;Handhavingsorganisatie Centrum;Handhavingsorganisatie oplossing;80103.441;454081.346;4.294827936012348;52.06994828022991;86
734011;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Vol;Centrum;2016-07-01;;2016-07-06;2016-07-01;Telefoon;Normaal;Afgerond;Afgerond;PLETTERIJSTRAAT;0;;;Stationsbuurt;Rivierenbuurt-Noord;HMS;;;;;;87
734012;Melding Openbare Ruimte;Graffiti/ posters/ stickers verwijderen;Openbare ruimte;;;Escamp;2016-07-01;;2016-07-08;2016-07-01;App melding;Normaal;Afgerond;Afgerond;MONNICKENDAMPLEIN;0;;;Leyenburg;Leyenburg;Graffiti;Informatie verstrekt;;;;;88
734013;Melding Openbare Ruimte;Riolering, Water en Constructies;oppervlaktewater;waterpeil;te hoog;Escamp;2016-07-01;;2016-07-07;2016-07-01;formulier met geo-inf;Normaal;Afgerond;Afgerond;KENENBURGSTRAAT;7;;;Moerwijk;Moerwijk-Zuid;Waterbeheersing;Informatie verstrekt;80527.816;451564.1;4.301565293582959;52.04738361783875;89
734020;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Escamp;2016-07-01;;2016-07-04;2016-07-01;Telefoon;Hoog;Afgerond;Afgerond;RECHTERENSTRAAT;127;;;Moerwijk;Moerwijk-Oost;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;80932.522;452124.463;4.307342533591628;52.052473708956754;91
734021;Melding Openbare Ruimte;Onveilige verkeerssituatie;Onoverzichtelijk;auto/motor;;Segbroek;2016-07-01;;2016-07-06;2016-07-03;formulier met geo-inf;Normaal;Afgerond;Afgerond;KORNOELJESTRAAT;0;;;Vruchtenbuurt;Eykenduynen;Handhavingsorganisatie Segbroek;Handhavingsorganisatie oplossing;;;;;92
734024;Melding Openbare Ruimte;Groen;Bomen en planten;Snoeien;;Centrum;2016-07-01;;2016-07-06;2016-07-06;Telefoon;Normaal;Afgerond;Afgerond;JACOB MARISSTRAAT;136;;;Schildersbuurt;Schildersbuurt-Oost;Groenbeheer Centrum;Wordt meegenomen in gepland onderhoud;81178.659;453512.313;4.3106304962883275;52.06497885502107;93
734029;Melding Openbare Ruimte;Bedrijven/ evenementen;Bedrijven;Parkeeroverlast;;Segbroek;2016-07-01;;2016-07-07;2016-07-04;formulier met geo-inf;Normaal;Afgerond;Afgerond;HANENBURGLAAN;0;;;Bomen- en Bloemenbuurt;;Handhavingsorganisatie Segbroek;Wordt meegenomen in gepland onderhoud;;;;;95
734031;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Laak;2016-07-01;;2016-07-06;2016-07-01;Telefoon;Normaal;Afgerond;Afgerond;PIET PAALTJENSSTRAAT;65;;;Laakkwartier en Spoorwijk;Laakkwartier-O;Handhavingsorganisatie Laak;Handhavingsorganisatie oplossing;82102.589;452646.711;4.3242871567674;52.05732220237509;96
734032;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Losliggende tegels;;Escamp;2016-07-01;;2016-07-07;2016-07-14;E-mail;Normaal;Afgerond;Afgerond;LAAN VAN WATERINGSE VELD;1069;;;Wateringse Veld;Lage Veld;Straten-serviceploeg;Opgelost;79905.408;448831.167;4.2930936961352515;52.02273939845959;97
734034;Melding Openbare Ruimte;Parkeren;Caravan/ aanhangwagen te lang gestald;;;Haagse Hout;2016-07-01;;2016-07-06;2016-07-02;BuitenBeter;Normaal;Afgerond;Afgerond;DE MOUCHERONSTRAAT;17;;;Bezuidenhout;Bezuidenhout-Oost;Handhavingsorganisatie Haagse Hout;Handhavingsorganisatie oplossing;83332.964;456271.852;4.341463111678936;52.09006123914718;98
734037;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Huisvuilzak;Niet opgehaald;Haagse Hout;2016-07-01;;2016-07-06;2016-07-01;Telefoon;Normaal;Afgerond;Afgerond;WILLEM VAN OUTHOORNSTR;88;;;Bezuidenhout;Bezuidenhout-Oost;HMS;;;;;;99
734048;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Laak;2016-07-01;;2016-07-06;2016-07-01;Telefoon;Normaal;Afgerond;Afgerond;MINCKELERSSTRAAT;37;;;Laakkwartier en Spoorwijk;Noordpolderbrt;Handhavingsorganisatie Laak;Handhavingsorganisatie oplossing;82464.85;453074.2;4.32947762757559;52.0612115109819;101
734051;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Huisvuilzak;Niet goed aangeboden;;2016-07-01;;2016-07-06;2016-07-04;Telefoon;Normaal;Afgerond;Afgerond;BEZUIDENHOUTSEWEG;0;;;;;Milieubeheer Haagse Hout;;;;;;103
734061;Melding Openbare Ruimte;Speelterrein;Afvalbak op speelterrein;Vervuild;;Loosduinen;2016-07-01;;2016-07-07;2016-07-04;formulier met geo-inf;Normaal;Afgerond;Afgerond;ARONSKELKWEG;76;;;Bohemen en Meer en Bos;B&M en B;Milieubeheer Loosduinen;Informatie verstrekt;76228.612;453816.062;4.238384901798563;52.06702679597244;105
1490128;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Vol;Leidschenveen-Ypenburg;2018-08-12;;2018-08-16;2018-08-13;formulier met geo-inf;Normaal;Afgerond;Afgerond;STEENTIJDSINGEL;92;;;;;Vegen;Opgelost;85223.599;450910.905;4.370141991683936;52.04212443790021;178259
1489768;Melding Openbare Ruimte;Afval;Verzamelcontainer;Glas;Beschadigd;Scheveningen;2018-08-12;;2018-08-15;2018-08-12;formulier met geo-inf;Normaal;Afgerond;Afgerond;STATENLAAN;51;;;;;HMS;;78821.179;456663.141;4.275552812933009;52.092975139365294;178019
1489812;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Minicontainer plastic;Niet geleegd;Centrum;2018-08-12;;2018-08-15;2018-08-12;formulier met geo-inf;Normaal;Afgerond;Afgerond;NASSAUPLEIN;20;;;Archipelbuurt;Archipelbuurt;HMS;;80866.809;456365.343;4.305463552813487;52.0905766569037;178027
1489869;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Huisvuilzak;Niet goed aangeboden;Escamp;2018-08-12;;2018-08-15;2018-08-13;Web formulier;Normaal;Afgerond;Afgerond;LAAGVEEN;2;;;Bouwlust/Vrederust;Venen, Oorden, Raden;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;77200.487;450980.066;4.253202107156868;52.04167805415343;178126
1490010;Melding Openbare Ruimte;Riolering, Water en Constructies;Riool;huisaansluiting;rioollucht op straat en in huis;Scheveningen;2018-08-12;;2018-08-16;2018-08-13;formulier met geo-inf;Normaal;Afgerond;Afgerond;GONDELSTRAAT;28;;;;;Riolering;Wordt verder behandeld in HPS (R&W);79018.816;458167.422;4.2781009915425114;52.10652074030871;178145
1489934;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Loosduinen;2018-08-12;;2018-08-15;2018-08-13;Web formulier;Normaal;Afgerond;Afgerond;MADESTEINWEG;0;;;Kraayenstein en Vroondaal;Kraayenstein;Handhavingsorganisatie Loosduinen;;;;;;178139
1489840;Melding Openbare Ruimte;Onveilige verkeerssituatie;Trambaan;;;Laak;2018-08-12;;2018-08-15;2018-08-15;formulier met geo-inf;Normaal;Afgerond;Afgerond;GOEVERNEURLAAN;664;;;Laakkwartier en Spoorwijk;Laakkwartier-W;Wegbeheer Laak;;81496.34;452523.439;4.315475448372184;52.05613429386974;178030
1490106;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Losliggende tegels;;Segbroek;2018-08-12;;2018-08-16;2018-10-16;formulier met geo-inf;Normaal;Afgerond;Afgerond;THORBECKELAAN;343;;;Vruchtenbuurt;Eykenduynen;Straten-serviceploeg;Wordt meegenomen in gepland onderhoud;77267.215;453540.436;4.253592002228617;52.064696562093104;178254
734989;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Grofvuil;Ligt op straat;Escamp;2016-07-02;;2016-07-06;2016-07-04;Web formulier;Normaal;Afgerond;Afgerond;TUBBERGENSTRAAT;5;;;Morgenstond;Morgenstond-Oost;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;79001.094;451735.625;4.279274895379195;52.048717830577196;196
1489752;Melding Openbare Ruimte;Afval;Grofvuil;Naast verzamelcontainer;;Scheveningen;2018-08-12;;2018-08-15;2018-08-12;formulier met geo-inf;Normaal;Afgerond;Afgerond;SNELLIUSSTRAAT;75;;;Duinoord;Sweelinckplein e.o.;HMS;;78891.071;455212.957;4.276896151448182;52.079952444593076;178014
1489992;Melding Openbare Ruimte;Achtergelaten voertuig/ fiets;Fietswrak;;;Escamp;2018-08-12;;2018-08-15;2018-08-27;formulier met geo-inf;Normaal;Afgerond;Afgerond;NIEUWERSLUISSTRAAT;37;;;Leyenburg;Leyenburg;Toezichtteam;Handhavingsorganisatie oplossing;78394.212;452875.12;4.270173729853139;52.05887456985278;178142
733906;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;;2016-07-01;;2016-07-06;2016-07-01;Interne Melding;Normaal;Afgerond;Afgerond;UTRECHTSEBAAN;0;;;;;Handhavingsorganisatie Haagse Hout;Handhavingsorganisatie oplossing;;;;;47
733907;Melding Openbare Ruimte;Afval;Chemisch afval;Klein chemisch afval;;Escamp;2016-07-01;;2016-07-04;2016-07-01;Interne Melding;Hoog;Afgerond;Afgerond;BETJE WOLFFSTRAAT;1;;;Moerwijk;Moerwijk-West;HMS;;79624.172;451918.491;4.288316317953077;52.05044628677795;48
733908;Melding Openbare Ruimte;Afval;Verzamelcontainer;Restafval;Afval naast container;Escamp;2016-07-01;;2016-07-06;2016-07-01;Telefoon;Normaal;Afgerond;Afgerond;HARDERWIJKSTRAAT;119;;;Rustenburg en Oostbroek;Oostbroek-Zuid;HMS;;79373.561;453490.264;4.284315361624948;52.06453722893299;49
733910;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Haagse Hout;2016-07-01;;2016-07-06;2016-07-05;Telefoon;Normaal;Afgerond;Afgerond;FRANCOIS VALENTIJNSTRAAT;482;;;Bezuidenhout;Bezuidenhout-West;Handhavingsorganisatie Haagse Hout;Handhavingsorganisatie oplossing;;;;;50
733913;Melding Openbare Ruimte;Afval;Chemisch afval;Klein chemisch afval;;Escamp;2016-07-01;;2016-07-04;2016-07-01;Interne Melding;Hoog;Afgerond;Afgerond;HARDENBROEKSTRAAT;3;;;Moerwijk;Moerwijk-Zuid;HMS;;79794.975;451304.666;4.290941059189603;52.04495319934051;51
733914;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;Centrum;2016-07-01;;2016-07-07;2016-07-04;App melding;Normaal;Afgerond;Afgerond;PLETTERIJSTRAAT;176;;;Stationsbuurt;Rivierenbuurt-Noord;Milieubeheer Centrum;Wordt meegenomen in gepland onderhoud;82232.94;454517.549;4.325788766347026;52.074152196633705;52
733915;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Oud papier;Niet opgehaald;Centrum;2016-07-01;;2016-07-06;2016-07-01;Social Media;Normaal;Afgerond;Afgerond;HEEMSKERCKSTRAAT;40;;;Zeeheldenkwartier;Zeeheldenkwartier;HMS;;80243.814;455491.138;4.296566092829603;52.08263665246751;53
733917;Melding Openbare Ruimte;Afval;Chemisch afval;Asbest;;Loosduinen;2016-07-01;;2016-07-06;2016-07-01;Telefoon;Normaal;Afgerond;Afgerond;MADESTEINWEG;17;;;Kraayenstein en Vroondaal;Kraayenstein;HMS;;75175.276;451665.154;4.223528501998059;52.047546735512526;54
733919;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Haagse Hout;2016-07-01;;2016-07-06;2016-07-01;Telefoon;Normaal;Afgerond;Afgerond;FRANCOIS VALENTIJNSTRAAT;482;;;Bezuidenhout;Bezuidenhout-West;Handhavingsorganisatie Haagse Hout;Handhavingsorganisatie oplossing;;;;;55
733921;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Scheveningen;2016-07-01;;2016-07-05;2016-07-01;Telefoon;Hoog;Afgerond;Afgerond;VERLENGDE TOLWEG;0;;;Zorgvliet;Zorgvliet;Openbare Verlichting;Wordt verder behandeld in OVIN (OVL);;;;;56
733926;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Escamp;2016-07-01;;2016-07-06;2016-07-01;Telefoon;Normaal;Afgerond;Afgerond;VREESWIJKSTRAAT;141;;;Leyenburg;Leyenburg;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;79031.026;452964.801;4.279437836636874;52.05976818456139;57
733928;Melding Openbare Ruimte;Straten en straatmeubilair;Anti-parkeerpaal/ Hagenaartje;Beschadigd;;Scheveningen;2016-07-01;;2016-07-07;2016-08-04;Telefoon;Normaal;Afgerond;Afgerond;ZEILSTRAAT;89;;;Scheveningen;Scheveningen Badplaats;Straten-serviceploeg;Opgelost;78872.339;458201.51;4.275955624812906;52.106806943002866;58
733934;Melding Openbare Ruimte;Straten en straatmeubilair;Fietspad;Vervuild met olie/ oliesporen;;;2016-07-01;;2016-07-04;2016-07-01;Social Media;Hoog;Afgerond;Afgerond;BINCKHORSTLAAN;0;;;;;Milieubeheer Laak;Informatie verstrekt;;;;;59
733935;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Escamp;2016-07-01;;2016-07-11;2016-07-08;Telefoon;Normaal;Afgerond;Afgerond;GROLLOOSTRAAT;19;;;Morgenstond;Morgenstond-West;Openbare Verlichting;Opgelost;78370.381;451903.345;4.27004427968586;52.05013823617654;60
733938;Melding Openbare Ruimte;Speelterrein;Speeltoestel;Beschadigd;;;2016-07-01;;2016-07-07;;formulier met geo-inf;Normaal;In behandeling;Doorgestuurd naar afdeling;GUIDO DE MOORSTRAAT;0;;;;;Klachten OCW / BUSP;Informatie verstrekt;;;;;61
733941;Melding Openbare Ruimte;Groen;Bomen en planten;Boom omgewaaid;;Scheveningen;2016-07-01;;2016-07-06;2016-07-04;formulier met geo-inf;Normaal;Afgerond;Afgerond;WAGENAARWEG;0;;;Westbroekpark en Duttendel;Westbroekpark;Groenbeheer Scheveningen;Opgelost;;;;;62
733948;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Gat/ verzakt;;Escamp;2016-07-01;;2016-07-07;2016-07-14;Telefoon;Normaal;Afgerond;Afgerond;LAAN VAN WATERINGSE VELD;1007;;;Wateringse Veld;Lage Veld;Straten-serviceploeg;Opgelost;79873.541;448867.649;4.292621473207863;52.02306293911254;63
733951;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Huisvuilzak;Niet opgehaald;Laak;2016-07-01;;2016-07-06;2016-07-01;formulier met geo-inf;Normaal;Afgerond;Afgerond;INGENHOUSZSTRAAT;0;;;Laakkwartier en Spoorwijk;Noordpolderbrt;HMS;;;;;;64
733953;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Escamp;2016-07-01;;2016-07-04;2016-07-01;Telefoon;Hoog;Afgerond;Afgerond;BEATRIJSSTRAAT;67;;;Moerwijk;Moerwijk-Noord;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;80331.594;452558.173;4.298488065253272;52.056290715582094;65
733954;Melding Openbare Ruimte;Riolering, Water en Constructies;Riool;afvoerput;deksel is verdwenen;Centrum;2016-07-01;vervolg werk is aangevraagd;2016-07-26;2016-08-26;Telefoon;Normaal;Afgerond;Afgerond;ANNA BLAMANPLEIN;0;;;Groente- en Fruitmarkt;Gr. en Fr.-markt;Riolering;Opgelost;;;;;66
733958;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Huisvuilzak;Niet opgehaald;Loosduinen;2016-07-01;;2016-07-04;2016-07-01;Telefoon;Hoog;Afgerond;Afgerond;MADEPOLDERWEG;0;;;Kraayenstein en de Uithof;Kraayenstein;HMS;;;;;;67
733960;Melding Openbare Ruimte;Afval;Wrakken;Fietsen;Achtergelaten;Centrum;2016-07-01;;2016-07-05;2016-07-01;Telefoon;Hoog;Afgerond;Afgerond;TROMPSTRAAT;334;;;Zeeheldenkwartier;Zeeheldenkwartier;Handhavingsorganisatie Centrum;Handhavingsorganisatie oplossing;80343.081;455762.218;4.297954743933601;52.08508616437026;68
734752;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Escamp;2016-07-02;;2016-07-06;2016-07-02;Web formulier;Normaal;Afgerond;Afgerond;EEKHOORNRADE;0;;;Bouwlust/Vrederust;Venen, Oorden, Raden;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;;;;;161
734754;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;Escamp;2016-07-02;;2016-07-07;2016-07-04;Web formulier;Normaal;Afgerond;Afgerond;EEKHOORNRADE;0;;;Bouwlust/Vrederust;Venen, Oorden, Raden;Milieubeheer Escamp;Informatie verstrekt;;;;;162
734194;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;Loosduinen;2016-07-01;;2016-07-07;2016-10-03;formulier met geo-inf;Normaal;Afgerond;Afgerond;J.D. DE KOKLAAN;21;;;Loosduinen;Houtwijk;Straten-serviceploeg;Wordt meegenomen in gepland onderhoud;76401.81;452015.138;4.241324812532916;52.05086719792394;4
734775;Melding Openbare Ruimte;Afval;Chemisch afval;Klein chemisch afval;;Escamp;2016-07-02;;2016-07-06;2016-07-02;Web formulier;Normaal;Afgerond;Afgerond;AMBACHTSGAARDE;0;;;Bouwlust/Vrederust;Dreven en Gaarden;HMS;;;;;;164
734776;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Storingsmelding verkeerslicht;Lamp is defect;;Scheveningen;2016-07-02;;2016-07-11;2016-07-04;formulier met geo-inf;Normaal;Afgerond;Afgerond;VAN DORPSTRAAT;24;;;Geuzen- en Statenkwartier;Statenkwartier;Verkeersmanagement;Wordt verder behandeld in Vera+ (VM);79053.242;457386.787;4.278777398137935;52.09951018109082;165
734780;Melding Openbare Ruimte;Afval;Straat;Losliggende tegels;;Centrum;2016-07-02;;2016-07-06;2016-07-04;formulier met geo-inf;Normaal;Afgerond;Afgerond;WESTERBAENSTRAAT;199;;;Zeeheldenkwartier;Zeeheldenkwartier;Handhavingsorganisatie Centrum;Handhavingsorganisatie oplossing;80391.115;455196.458;4.2987791791034695;52.080008313501125;168
734784;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;;2016-07-02;;2016-07-06;2016-07-04;Interne Melding;Normaal;Afgerond;Afgerond;STUWSTRAAT 245;245;;;;;Milieubeheer Laak;Wordt meegenomen in gepland onderhoud;;;;;170
734378;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Centrum;2016-07-01;;2016-07-06;2016-07-02;BuitenBeter;Normaal;Afgerond;Afgerond;JACOB CATSSTRAAT;245;;;Schildersbuurt;;Handhavingsorganisatie Centrum;Handhavingsorganisatie oplossing;;;;;322
734795;Melding Openbare Ruimte;Afval;Wrakken;Fietsen;Achtergelaten;Escamp;2016-07-02;;2016-07-07;2016-07-02;formulier met geo-inf;Normaal;Afgerond;Afgerond;MEDEMBLIKSTRAAT;4;;;Leyenburg;Leyenburg;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;78220.201;453588.98;4.2674763439449235;52.065265709332245;172
734797;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Vol;Leidschenveen-Ypenburg;2016-07-02;;2016-07-07;2016-07-08;formulier met geo-inf;Normaal;Afgerond;Afgerond;WINGERD;0;;;Ypenburg;Bosweide;Vegen;Opgelost;;;;;173
734384;Melding Openbare Ruimte;Riolering, Water en Constructies;Riool;huisaansluiting;kan niet lozen;;2016-07-01;Administratieve afhandeling na;2016-09-30;2016-09-21;formulier met geo-inf;Normaal;Afgerond;Afgerond;DE LA REYWEG;0;;;;;Riolering;Afgewezen;;;;;323
1489968;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Verzoek tot plaatsing;Scheveningen;2018-08-12;;2018-08-15;2018-08-13;formulier met geo-inf;Normaal;Afgerond;Afgerond;DOORNIKSESTRAAT;45;;;Belgisch Park;Belgisch Park;Milieubeheer Scheveningen;;80418.873;458361.165;4.29849174118494;52.10845233055887;178141
1490196;Melding Openbare Ruimte;Afval;Grofvuil;Bouw- en sloopafval;;Escamp;2018-08-12;;2018-08-15;2018-08-13;formulier met geo-inf;Normaal;Afgerond;Afgerond;WOLWEVERSGAARDE;617;;;Bouwlust/Vrederust;Dreven en Gaarden;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;78055.642;450560.828;4.2657588537290065;52.03802984346892;178266
1490227;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Haagse Hout;2018-08-12;;2018-08-20;2018-08-13;formulier met geo-inf;Normaal;Afgerond;Afgerond;BARNSTEENHORST;414;;;Mariahoeve en Marlot;Burgen en Horsten;Openbare Verlichting;Wordt verder behandeld in GISIB (OVL);84154.892;456798.526;4.353345084081047;52.09490016691439;178363
1489921;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Borden;Aanduidingsbord;Aanbrengen/aanvragen;Loosduinen;2018-08-12;;2018-08-15;2018-08-15;Web formulier;Normaal;Afgerond;Afgerond;WIJNDAELERDUIN;0;;;Kijkduin en Ockenburgh;Ockenburgh;Wegbeheer Loosduinen;Afgewezen;;;;;178137
1489664;Melding Openbare Ruimte;Afval;Zwerfvuil;Op openbare weg;;Centrum;2018-08-12;;2018-08-16;2018-08-13;formulier met geo-inf;Normaal;Afgerond;Afgerond;VAN DE VELDESTRAAT;57;;;Schildersbuurt;Schildersbuurt-West;Handhavingsorganisatie Centrum;Informatie verstrekt;80398.246;453849.25;4.299177680654001;52.06790227779173;178011
1489915;Melding Openbare Ruimte;Afval;Inzameling huisvuil;Minicontainer restafval;Niet geleegd;Escamp;2018-08-12;;2018-08-15;2018-08-12;formulier met geo-inf;Normaal;Afgerond;Afgerond;VOGELENZANGLAAN;46;;;;;HMS;;80294.54;449379.498;4.298642543886136;52.027719685840516;178135
1489772;Melding Openbare Ruimte;Afval;Verzamelcontainer;Glas;Afval naast container;Scheveningen;2018-08-12;;2018-08-15;2018-08-12;formulier met geo-inf;Normaal;Afgerond;Afgerond;STATENLAAN;51;;;;;HMS;;78821.179;456663.141;4.275552812933009;52.092975139365294;178020
734443;Melding Openbare Ruimte;Groen;Onkruidgroei;In het groen;;Escamp;2016-07-01;;2016-07-06;2016-07-05;formulier met geo-inf;Normaal;Afgerond;Afgerond;RUINERWOLDSTRAAT;0;;;Morgenstond;Morgenstond-Zuid;Groenbeheer Escamp;Informatie verstrekt;;;;;344
734840;Melding Openbare Ruimte;Afval;Wrakken;Auto;Achtergelaten;Escamp;2016-07-02;;2016-07-07;2016-07-02;formulier met geo-inf;Normaal;Afgerond;Afgerond;WILLEM DREESPARK;0;;;Moerwijk;Moerwijk-Noord;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;;;;;178
734491;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;Escamp;2016-07-01;;2016-07-06;2016-07-02;formulier met geo-inf;Normaal;Afgerond;Afgerond;NUNSPEETLAAN;0;;;Rustenburg en Oostbroek;;Handhavingsorganisatie Escamp;Handhavingsorganisatie oplossing;;;;;361
734859;Melding Openbare Ruimte;Groen;Onkruidgroei;Tussen de bestrating;;Scheveningen;2016-07-02;;2016-07-07;2016-07-04;formulier met geo-inf;Normaal;Afgerond;Afgerond;PLESMANWEG;98;;;Westbroekpark en Duttendel;Westbroekpark;Vegen;Opgelost;80545.225;457450.931;4.300534759615968;52.10028935640472;180
734520;Melding Openbare Ruimte;Straten en straatmeubilair;Stoep;Gat/ verzakt;;Segbroek;2016-07-01;;2016-07-07;2016-07-20;formulier met geo-inf;Normaal;Afgerond;Afgerond;SNEEUWKLOKJESTRAAT;24;;;Bomen- en Bloemenbuurt;Bloemenbuurt-Oost;Straten-serviceploeg;Opgelost;77811.724;454970.541;4.261207940566258;52.07762453982955;362
734463;Melding Openbare Ruimte;Afval;Grofvuil;Op openbare weg;;;2016-07-01;;2016-07-06;2016-07-06;BuitenBeter;Normaal;Afgerond;Afgerond;LAU MARIZELLAAN;0;;;;;Handhavingsorganisatie Centrum;;;;;;353
734533;Melding Openbare Ruimte;Afval;Afvalbakken;Afvalbak;Vol;Scheveningen;2016-07-01;;2016-07-07;2016-07-04;formulier met geo-inf;Normaal;Afgerond;Afgerond;VAN AERSSENSTRAAT;42;;;Geuzen- en Statenkwartier;Statenkwartier;Milieubeheer Scheveningen;Informatie verstrekt;78903.789;457163.164;4.276646481343925;52.09748003196155;364
734456;Melding Openbare Ruimte;Verkeerslichten/ borden/ straatverlichting;Straatverlichting;Lamp brandt niet;;Haagse Hout;2016-07-01;;2016-07-11;2016-07-04;BuitenBeter;Normaal;Afgerond;Afgerond;DIAMANTHORST;255;;;Mariahoeve en Marlot;Burgen en Horsten;Openbare Verlichting;Wordt verder behandeld in OVIN (OVL);84519.028;456881.854;4.35864095197373;52.0956955094342;350
