OBJECTID_1,OBJECTID,IDENT,TYPEINFRAS,TYPEWATER,BREEDTEKLA,BREEDTE,HOOFDAFWAT,FYSIEKVOOR,FUNCTIE,VOORKOMEN,STROOMRICH,SCHEEPSLAA,STATUS,NAAMNL,NAAMFR,SLUISNAAM,BRUGNAAM,HOOGTENIVE,GEOMSOORT,OBJ_BEGIN,OBJ_EIND,VER_BEGIN,VER_EIND,BRONTYPE,BRONDATUM,BRONNAUWK,BRONBESCHR,DIMENSIE,AREA,PERIMETER,ACRES,HECTARES
292,19465,NL.TOP10NL.111063431,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,4838.395,299.605,1.196,0.484
293,19466,NL.TOP10NL.111064180,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik,Baggelhuizen, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,52371.402,1354.087,12.941,5.237
294,19467,NL.TOP10NL.111064357,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik,Baggelhuizen, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,100607.152,1716.973,24.86,10.061
295,19468,NL.TOP10NL.111064358,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,met riet, , ,in gebruik,Baggelhuizen, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,5187.234,334.659,1.282,0.519
296,19469,NL.TOP10NL.111064356,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,met riet, , ,in gebruik,Baggelhuizen, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,2965.075,268.703,0.733,0.297
297,19470,NL.TOP10NL.111064355,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,met riet, , ,in gebruik,Baggelhuizen, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,4769.891,304.871,1.179,0.477
298,19471,NL.TOP10NL.111064309,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1183.882,336.051,0.293,0.118
299,19473,NL.TOP10NL.111063563,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,549.878,106.675,0.136,0.055
300,19474,NL.TOP10NL.111064148,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,334.373,83.674,0.083,0.033
301,19476,NL.TOP10NL.111064334,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,364.756,92.781,0.09,0.036
302,19477,NL.TOP10NL.111063241,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,380.157,77.08,0.094,0.038
303,19478,NL.TOP10NL.111063742,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,149.126,43.495,0.037,0.015
304,19479,NL.TOP10NL.111064249,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,124.288,45.932,0.031,0.012
305,19480,NL.TOP10NL.111064059,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1289.729,167.71,0.319,0.129
306,19481,NL.TOP10NL.111061955,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,2634.793,244.733,0.651,0.263
307,19482,NL.TOP10NL.111064392,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,12095.898,458.525,2.989,1.21
308,19483,NL.TOP10NL.111064403,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,915.349,115.83,0.226,0.092
309,19484,NL.TOP10NL.111064494,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,11971.533,652.899,2.958,1.197
310,19485,NL.TOP10NL.111064101,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,285.571,73.22,0.071,0.029
311,19486,NL.TOP10NL.111064056,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,530.216,133.308,0.131,0.053
312,19487,NL.TOP10NL.111064205,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1472.299,196.744,0.364,0.147
313,19488,NL.TOP10NL.111063686,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,21493.019,526.094,5.311,2.149
314,19489,NL.TOP10NL.111064123,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1365.666,177.137,0.337,0.137
315,19490,NL.TOP10NL.111064111,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,383.864,71.001,0.095,0.038
316,19507,NL.TOP10NL.111064005,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik,Norgervaart, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,108.58,48.571,0.027,0.011
317,19508,NL.TOP10NL.111063957,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,6525.548,1066.552,1.612,0.653
318,19322,NL.TOP10NL.111064395,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,13845.414,916.539,3.421,1.385
319,19323,NL.TOP10NL.111064314,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,2355.61,539.69,0.582,0.236
320,19324,NL.TOP10NL.111064492,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,3410.573,891.229,0.843,0.341
321,19325,NL.TOP10NL.111064421,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,2117.141,455.684,0.523,0.212
322,19326,NL.TOP10NL.111064233,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,4599.058,681.152,1.136,0.46
323,19327,NL.TOP10NL.111064427,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,3739.715,259.108,0.924,0.374
324,19328,NL.TOP10NL.111064210,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,3001.172,685.294,0.742,0.3
325,19329,NL.TOP10NL.111064463,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik,Drentsche Hoofdvaart, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,10180.665,832.081,2.516,1.018
326,19331,NL.TOP10NL.111064460,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,3094.02,607.03,0.765,0.309
327,19332,NL.TOP10NL.111064283,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,16211.408,1155.51,4.006,1.621
328,19333,NL.TOP10NL.111064120,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,683.196,108.207,0.169,0.068
329,19334,NL.TOP10NL.111064339,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1264.751,158.537,0.313,0.126
330,19335,NL.TOP10NL.111064510,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,89.681,53.203,0.022,0.009
331,19336,NL.TOP10NL.111064268,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,259.623,137.523,0.064,0.026
332,19337,NL.TOP10NL.111064270,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,271.253,78.862,0.067,0.027
333,19338,NL.TOP10NL.111064469,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,793.467,130.13,0.196,0.079
334,19339,NL.TOP10NL.111064193,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,221.546,63.654,0.055,0.022
335,19340,NL.TOP10NL.111064310,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1191.763,174.198,0.294,0.119
336,19341,NL.TOP10NL.111064104,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,299.6,131.242,0.074,0.03
337,19342,NL.TOP10NL.111064126,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,704.914,115.5,0.174,0.07
338,19343,NL.TOP10NL.111064290,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik,Asserwijk, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,2154.285,437.492,0.532,0.215
339,19344,NL.TOP10NL.111064055,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,509.92,172.459,0.126,0.051
340,19345,NL.TOP10NL.111064203,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1440.79,454.75,0.356,0.144
341,19346,NL.TOP10NL.111064384,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik,Asserwijk, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1831.887,397.852,0.453,0.183
342,19347,NL.TOP10NL.111064137,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,343.542,126.652,0.085,0.034
343,19348,NL.TOP10NL.111064226,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1323.703,433.214,0.327,0.132
344,19350,NL.TOP10NL.111064461,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik,Pittelo's Wijk, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,3152.637,1043.207,0.779,0.315
345,19351,NL.TOP10NL.111064464,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,9683.845,1271.324,2.393,0.968
346,19352,NL.TOP10NL.111064112,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,395.034,119.156,0.098,0.04
347,19353,NL.TOP10NL.111064444,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,3016.343,850.987,0.745,0.302
348,19354,NL.TOP10NL.111064441,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik,Asserwijk, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1499.623,270.027,0.371,0.15
349,19356,NL.TOP10NL.111064125,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik,Asserwijk, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,714.433,136.897,0.177,0.071
350,19357,NL.TOP10NL.111064175,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik,Asserwijk, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,6644.034,1387.501,1.642,0.664
351,19358,NL.TOP10NL.111064170,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik,Asserwijk, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,5602.592,1510.731,1.384,0.56
352,19359,NL.TOP10NL.111064389,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik,Asserwijk, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,3552.983,1019.514,0.878,0.355
353,19360,NL.TOP10NL.111064312,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik,Asserwijk, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,2341.522,583.914,0.579,0.234
354,19361,NL.TOP10NL.111064303,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,230.496,85.242,0.057,0.023
355,19392,NL.TOP10NL.111064069,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,4540.409,968.847,1.122,0.454
356,19393,NL.TOP10NL.111064174,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik,Asserwijk, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,6704.287,1349.378,1.657,0.67
357,19394,NL.TOP10NL.111064470,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1458.525,233.402,0.36,0.146
358,19395,NL.TOP10NL.111064102,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,289.54,71.246,0.072,0.029
359,19396,NL.TOP10NL.111064420,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik,Asserwijk, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,2051.935,417.99,0.507,0.205
360,19397,NL.TOP10NL.111064116,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,415.857,97.095,0.103,0.042
361,19398,NL.TOP10NL.111064383,overig watergebied,waterloop,> 6 meter, ,ja, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1823.203,294.83,0.451,0.182
362,19399,NL.TOP10NL.111064253,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,170.115,57.974,0.042,0.017
363,19401,NL.TOP10NL.111064481,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,801.475,117.616,0.198,0.08
364,19403,NL.TOP10NL.111064402,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,866.262,157.097,0.214,0.087
365,19404,NL.TOP10NL.111064418,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1008.059,137.702,0.249,0.101
366,19405,NL.TOP10NL.111064073,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,56.647,32.24,0.014,0.006
367,19406,NL.TOP10NL.111064118,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,679.177,114.693,0.168,0.068
368,19407,NL.TOP10NL.111064151,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,337.243,85.768,0.083,0.034
369,19408,NL.TOP10NL.111064388,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,3521.537,363.718,0.87,0.352
370,19409,NL.TOP10NL.111064319,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik,Meeuwenmeer, , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,17979.732,606.444,4.443,1.798
371,19410,NL.TOP10NL.111064454,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,1519.56,181.207,0.375,0.152
372,19411,NL.TOP10NL.111064417,overig watergebied,waterloop,> 6 meter, ,nee, ,overig,overig, , ,in gebruik, , , , ,0, ,2007/06/06 00:00:00+00,,,,top10vector,2004/01/01 00:00:00+00,2,TOP10vector 2004,2D,948.677,145.429,0.234,0.095
