FID,omschr,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
verlichtingen_wegvak.1383,Mastverlichting,,222359045,2021-12-01T00:00:00,0,417,022235904520211201,LTK0000441044,L,I,,"LINESTRING (111291.72659999877 479879.73330000043, 111308.3572999984 479916.1468999982, 111345.98910000175 479997.4626000002, 111362.0186999999 480031.4620000012, 111368.51359999925 480044.93719999865, 111375.27760000154 480058.3350000009, 111379.96379999816 480067.17009999976, 111384.1015000008 480074.3597000018, 111389.42559999973 480082.81760000065, 111392.25499999896 480086.9400999993, 111395.19240000099 480090.98849999905, 111403.26889999956 480100.90019999817, 111410.24430000037 480108.0742000006, 111413.96779999882 480111.41519999877, 111418.42139999941 480115.0940000005, 111422.38210000098 480118.1196999997, 111430.76330000162 480123.5758000016, 111441.20670000091 480129.24230000004, 111450.41479999945 480133.15100000054, 111455.1213000007 480134.8456999995, 111463.96869999915 480137.5012000017, 111468.82019999996 480138.7109000012, 111473.72360000014 480139.7085000016, 111477.82470000163 480140.4360000007, 111482.74839999899 480141.0311000012, 111487.73070000112 480141.50030000135, 111496.22430000082 480141.9006999992, 111523.61600000039 480138.4120000005, 111559.69220000133 480130.9552000016)"
verlichtingen_wegvak.1384,Mastverlichting,,223360156,2021-12-01T00:00:00,0,153,022336015620211201,LTK0000441043,L,I,,"LINESTRING (111600.22800000012 480260.8759999983, 111568.77939999849 480272.250599999, 111554.49190000072 480279.26199999824, 111539.6752000004 480289.44849999994, 111519.43459999934 480312.46730000153, 111514.53979999945 480321.33089999855, 111509.16539999843 480338.0672999993, 111505.5439000018 480353.3454999998, 111503.80460000038 480364.3911000006)"
verlichtingen_wegvak.1385,Mastverlichting,,229364039,2021-12-01T00:00:00,0,88,022936403920211201,LTK0000441021,L,I,,"LINESTRING (114756.54769999906 482276.16690000147, 114747.23519999906 482278.5406999998, 114737.69689999893 482281.54569999874, 114727.12420000136 482285.1746000014, 114708.81379999965 482292.0720000006, 114671.53849999979 482299.9189000018)"
verlichtingen_wegvak.1386,Mastverlichting,,229364022,2021-12-01T00:00:00,0,809,022936402220211201,LTK0000440975,L,I,,"LINESTRING (114297.39490000159 482266.74329999834, 114333.4162000008 482281.6832999997, 114351.7723999992 482289.62370000035, 114388.56969999894 482306.15029999986, 114406.69539999962 482314.6301999986, 114434.53770000115 482328.0916999988, 114523.27409999818 482374.22780000046, 114550.12269999832 482389.06120000035, 114567.52210000157 482398.9967, 114594.93780000135 482415.0925000012, 114630.36400000006 482436.6805000007, 114664.16000000015 482458.21990000084, 114680.86360000074 482469.2212000005, 114697.44909999892 482480.3980999999, 114713.87889999896 482491.8060999997, 114742.48250000179 482512.2760999985, 114760.84650000185 482525.7382000014, 114792.80090000108 482549.8762000017, 114808.59849999845 482562.14169999957, 114824.24610000104 482574.5987999998, 114851.52749999985 482596.92610000074, 114866.85440000147 482609.8203999996, 114882.04580000043 482622.8310999982, 114897.09860000014 482635.99980000034, 114918.40560000017 482655.12420000136, 114933.11300000176 482668.7036000006, 114947.69189999998 482682.39550000057, 114970.9475999996 482704.70749999955)"
verlichtingen_wegvak.1387,Mastverlichting,,228364012,2021-12-01T00:00:00,18,49,022836401220211201,LTK0000441025,R,I,,"LINESTRING (114557.1922999993 482476.0617999993, 114538.79549999908 482469.2815000005, 114528.44200000167 482464.689100001)"
verlichtingen_wegvak.1388,Mastverlichting,,230364010,2021-12-01T00:00:00,0,141,023036401020211201,LTK0000441025,R,I,,"LINESTRING (115053.2760999985 482031.1325000003, 115073.30970000103 482016.1645000018, 115091.09319999814 482001.9681000002, 115125.8845999986 481973.45380000025, 115149.70600000024 481953.30220000073, 115166.65659999847 481948.97349999845)"
verlichtingen_wegvak.1389,Mastverlichting,,600106613,2021-12-01T00:00:00,0,598,060010661320211201,LTK0000479429,R,I,,"LINESTRING (87490.70729999989 454722.96449999884, 87459.08909999952 454698.4525000006, 87439.09569999948 454683.44359999895, 87414.90680000186 454665.6966000013, 87390.44839999825 454648.310800001, 87372.46279999986 454635.8082999997, 87347.6352000013 454618.99540000036, 87318.33879999816 454599.84540000185, 87285.60000000149 454579.0901999995, 87251.46660000086 454558.2335000001, 87223.71599999815 454542.00549999997, 87197.70329999924 454527.06060000136, 87171.56579999998 454512.33150000125, 87167.04039999843 454510.16899999976, 87162.81909999996 454507.4809000008, 87147.31599999964 454498.84059999883, 87063.38060000166 454452.4706999995, 87011.15190000087 454422.93140000105, 86983.86349999905 454407.2100000009)"
verlichtingen_wegvak.1390,Mastverlichting,,600474708,2022-01-01T00:00:00,0,42,060047470820220101,LTK0000452678,R,I,,"LINESTRING (94801.32030000165 428805.5254999995, 94799.61279999837 428803.5474999994, 94798.5449000001 428796.2661000006, 94795.6334999986 428786.21489999816, 94794.2511 428783.3136, 94785.19990000129 428777.95430000126, 94777.80090000108 428774.2404999994)"
verlichtingen_wegvak.1391,Mastverlichting,,600474701,2022-01-01T00:00:00,0,34,060047470120220101,LTK0000452675,R,I,,"LINESTRING (94808.625 428770.2470000014, 94813.05689999834 428803.6141999997)"
verlichtingen_wegvak.1392,Mastverlichting,,268363027,2022-01-01T00:00:00,1289,1593,026836302720220101,LTK0000437197,L,I,,"LINESTRING (132815.41849999875 481891.18989999965, 132779.7987000011 481907.79470000044, 132730.72340000048 481931.24269999936, 132623.12849999964 481984.37999999896, 132587.15560000017 482001.87150000036, 132541.77160000056 482023.59629999846)"
verlichtingen_wegvak.1393,Mastverlichting,,268363027,2022-01-01T00:00:00,0,1102,026836302720220101,LTK0000436133,L,I,,"LINESTRING (134051.48910000175 481541.0306000002, 134031.95659999922 481545.2822000012, 133992.78950000182 481553.4028000012, 133944.4803000018 481562.7934000008, 133885.44689999893 481573.50989999995, 133826.27710000053 481583.46240000054, 133794.0298999995 481589.11670000106, 133774.33850000054 481592.63230000064, 133735.0207999982 481599.9957999997, 133688.31159999967 481609.1774000004, 133656.76819999889 481615.6790000014, 133617.64909999818 481624.0432999991, 133578.60170000046 481632.7232000008, 133539.63289999962 481641.74859999865, 133498.50950000063 481651.69530000165, 133459.71240000054 481661.40579999983, 133421.01929999888 481671.5489999987, 133374.49920000136 481684.39829999954, 133336.06799999997 481695.4919000007, 133297.76819999889 481707.0340999998, 133251.2991000004 481721.6609000005, 133213.29190000147 481734.1336000003, 133157.55429999903 481753.188099999, 133119.86569999903 481766.59120000154, 133082.315200001 481780.374499999, 133044.91230000183 481794.56390000135, 133001.7996999994 481811.3988999985, 132987.17390000075 481817.2762000002)"
verlichtingen_wegvak.1394,Tunnelverlichting,,268363027,2022-01-01T00:00:00,1102,1289,026836302720220101,LTK0000428766,L,I,,"LINESTRING (132987.17390000075 481817.2762000002, 132983.24190000072 481818.8561999984, 132951.26799999923 481832.0020999983, 132914.3920999989 481847.50250000134, 132877.6495999992 481863.3136, 132837.50329999998 481881.1374000013, 132819.28429999948 481889.3878000006, 132815.41849999875 481891.18989999965)"
verlichtingen_wegvak.1395,Mastverlichting,,265364114,2022-01-01T00:00:00,0,1603,026536411420220101,LTK0000437197,L,I,,"LINESTRING (132541.77160000056 482023.59629999846, 132487.4662999995 482049.0861000009, 132433.00499999896 482074.26509999856, 132360.1449000016 482107.3044000007, 132305.2884999998 482131.6246000007, 132287.54100000113 482140.9004999995, 132269.36510000005 482149.24549999833, 132219.1411000006 482170.8960000016, 132163.89869999886 482194.3167999983, 132108.51729999855 482217.40190000087, 132053.00180000067 482240.16310000047, 132015.91550000012 482255.15370000154, 131978.76720000058 482269.9946999997, 131924.89070000127 482291.185800001, 131887.60289999843 482305.6732000001, 131831.56080000103 482327.10869999975, 131775.41039999947 482348.254900001, 131737.8737999983 482362.07669999823, 131700.30959999934 482375.82459999993, 131652.70289999992 482392.95969999954, 131615.01539999992 482406.36470000073, 131558.3647999987 482426.13109999895, 131502.82669999823 482445.1898000017, 131464.92980000004 482458.000599999, 131388.95699999854 482483.06439999864, 131331.86510000005 482501.51850000024, 131210.56179999933 482539.8011999987, 131153.46119999886 482558.22199999914, 131114.30550000072 482570.6721000001, 131095.22199999914 482576.63280000165, 131044.88190000132 482591.9230999984)"
verlichtingen_wegvak.1396,Mastverlichting,,600104825,2022-01-01T00:00:00,0,716,060010482520220101,LTK0000479429,R,I,,"LINESTRING (86685.69319999963 454224.5659000017, 86660.20399999991 454210.60339999944, 86588.56940000132 454164.83669999987, 86447.8845999986 454074.4285000004, 86394.49819999933 454038.7382999994, 86357.21939999983 454013.5320999995, 86340.75829999894 454002.17269999906, 86320.38230000064 453987.680399999, 86290.34230000153 453965.79580000043, 86274.31960000098 453953.8253999986, 86256.30689999834 453940.0901999995, 86232.73629999906 453921.46020000055, 86208.91899999976 453901.9717999995, 86182.25629999861 453879.29670000076, 86153.22360000014 453853.7419999987, 86127.3957999982 453830.1039999984, 86104.96860000119 453808.71449999884)"
verlichtingen_wegvak.1397,Mastverlichting,,167301027,2022-01-01T00:00:00,0,259,016730102720220101,LTK0000478303,L,I,,"LINESTRING (83644.05629999936 450949.10610000044, 83680.3498999998 450976.9717000015, 83699.26880000159 450991.30099999905, 83727.36430000141 451012.1656999998, 83755.61960000172 451032.8229999989, 83806.17969999835 451068.9189000018, 83853.54610000178 451101.7809000015)"
verlichtingen_wegvak.1398,Mastverlichting,,600106490,2022-01-01T00:00:00,0,79,060010649020220101,LTK0000478299,R,I,,"LINESTRING (84254.91440000013 451443.93459999934, 84236.86389999837 451441.45169999823, 84210.04679999873 451421.3467999995, 84197.91730000079 451412.5218000002, 84187.57860000059 451405.2884000018)"
verlichtingen_wegvak.1399,Mastverlichting,,600104813,2022-01-01T00:00:00,0,1000,060010481320220101,LTK0000479500,R,I,,"LINESTRING (85806.89550000057 453393.38329999894, 85781.25120000169 453358.0351999998, 85606.11710000038 453118.3568999991, 85401.26170000061 452839.3114, 85365.42689999938 452791.1862999983, 85335.01379999891 452750.74269999936, 85250.5791000016 452639.069600001, 85212.67069999874 452589.5353000015)"
verlichtingen_wegvak.1400,Mastverlichting,,170306037,2022-01-01T00:00:00,0,220,017030603720220101,LTK0000478385,R,I,,"LINESTRING (85392.28929999843 453177.58889999986, 85396.03170000017 453174.2666000016, 85403.15190000087 453167.2441999987, 85406.56269999966 453163.57829999924, 85410.73900000006 453158.62110000104, 85413.67110000178 453154.87480000034, 85419.41429999843 453146.6688000001, 85422.06859999895 453142.43140000105, 85426.95309999958 453133.6942999996, 85430.8572999984 453125.53020000085, 85432.78889999911 453120.90630000085, 85434.56159999967 453116.2281000018, 85437.60570000112 453106.70059999824, 85438.92339999974 453101.86719999835, 85440.04450000077 453096.9666999988, 85440.92709999904 453092.22560000047, 85442.2248999998 453082.6486000009, 85442.99879999831 453072.67060000077, 85443.10819999874 453067.67119999975, 85443.06179999933 453062.66600000113, 85442.5800999999 453054.2558000013, 85441.4721999988 453044.57239999995, 85439.60790000111 453034.73999999836, 85438.46310000122 453029.8726999983, 85437.17770000175 453025.0379000008, 85434.86829999834 453017.6933000013, 85431.37629999965 453008.48330000043, 85428.34950000048 453001.30359999835, 85424.1763000004 452992.2181000002, 85417.52299999818 452976.61199999973)"
verlichtingen_wegvak.1401,Mastverlichting,,170306032,2022-01-01T00:00:00,0,115,017030603220220101,LTK0000478382,R,I,,"LINESTRING (85182.54140000045 453287.308699999, 85191.33199999854 453282.5359000005, 85203.61600000039 453273.6196000017, 85212.46400000155 453268.8942999989, 85221.46440000087 453264.4629999995, 85244.05429999903 453253.74749999866, 85284.49929999933 453234.9345000014)"
verlichtingen_wegvak.1402,Mastverlichting,,170306038,2022-01-01T00:00:00,0,122,017030603820220101,LTK0000478385,R,I,,"LINESTRING (85284.49929999933 453234.9345000014, 85341.36039999872 453208.7644000016, 85351.03920000046 453204.13709999993, 85355.47769999877 453201.82880000025, 85364.25420000032 453197.0331000015, 85372.42480000108 453192.125599999, 85376.63129999861 453189.38969999924, 85384.81689999998 453183.6207000017, 85392.28929999843 453177.58889999986)"
verlichtingen_wegvak.1403,Mastverlichting,,600127441,2022-01-01T00:00:00,0,253,060012744120220101,LTK0000452088,L,I,,"LINESTRING (133543.0313999988 452994.92350000143, 133515.00079999864 453005.6037000008, 133472.80200000107 453021.2349999994, 133406.83320000023 453044.68670000136, 133383.3216000013 453053.191300001, 133339.78330000117 453069.64759999886, 133305.60060000047 453083.1897)"
verlichtingen_wegvak.1404,Mastverlichting,,600126340,2022-01-01T00:00:00,0,787,060012634020220101,LTK0000469912,L,I,,"LINESTRING (132925.53550000116 453220.6457000002, 132889.13149999827 453237.3158, 132631.72349999845 453341.3772, 132579.14200000092 453362.5496999994, 132560.53220000118 453369.8841999993, 132523.04019999877 453383.82620000094, 132485.3359999992 453397.19000000134, 132403.6821999997 453425.3238000013, 132359.9486999996 453440.09519999847, 132291.87939999998 453462.1955000013, 132272.77290000021 453468.1094000004, 132215.28830000013 453485.3002000004, 132199.82200000063 453489.5709999986, 132190.1799999997 453497.1649999991)"
verlichtingen_wegvak.1405,Mastverlichting,,600127443,2022-01-01T00:00:00,0,180,060012744320220101,LTK0000431002,L,I,,"LINESTRING (133305.60060000047 453083.1897, 133288.80029999837 453096.00759999827, 133247.20109999925 453113.2276000008, 133224.24599999934 453123.13159999996, 133203.68140000105 453132.30040000007, 133161.0491000004 453151.6009000018, 133152.71559999883 453155.9090999998, 133143.8478000015 453161.2131999992)"
verlichtingen_wegvak.1406,Lijnverlichting,,600126372,2022-01-01T00:00:00,0,538,060012637220220101,LTK0000466042,L,I,,"LINESTRING (135280.90060000122 452530.6739999987, 134995.44420000166 452575.2366000004, 134749.03429999948 452613.436900001)"
verlichtingen_wegvak.1407,Mastverlichting,,600127144,2022-01-01T00:00:00,0,105,060012714420220101,LTK0000431019,L,I,,"LINESTRING (134168.4811999984 452769.7800000012, 134138.1961000003 452791.5549999997, 134121.1262000017 452801.9637000002, 134080.25400000066 452827.34530000016)"
verlichtingen_wegvak.1408,Mastverlichting,,600128907,2022-01-01T00:00:00,0,95,060012890720220101,LTK0000431032,L,I,,"LINESTRING (137317.86279999837 451939.76790000126, 137302.16450000182 451949.36499999836, 137282.90670000017 451954.6336000003, 137263.24120000005 451960.3995000012, 137239.4257999994 451968.0645000003, 137228.6160000004 451972.0425999984)"
verlichtingen_wegvak.1409,Mastverlichting,,600126371,2022-01-01T00:00:00,0,263,060012637120220101,LTK0000452088,L,I,,"LINESTRING (134413.68439999968 452676.46269999817, 134389.56679999828 452682.58579999954, 134379.91420000046 452685.1990999989, 134365.4840000011 452689.2958999984, 134347.03610000014 452694.81170000136, 134331.1088999994 452699.9059999995, 134316.91059999913 452704.7452000007, 134300.1821999997 452710.7782000005, 134286.1486000009 452716.0799999982, 134272.69150000066 452721.3548000008, 134258.8038999997 452727.02529999986, 134246.63159999996 452732.2199999988, 134232.91860000044 452738.304299999, 134214.79439999908 452746.76099999994, 134195.5324999988 452756.0656999983, 134168.4811999984 452769.7800000012)"
verlichtingen_wegvak.1410,Mastverlichting,,600126359,2022-01-01T00:00:00,0,340,060012635920220101,LTK0000452088,L,I,,"LINESTRING (134168.4811999984 452769.7800000012, 134144.66970000044 452777.84809999913, 134080.5817000009 452811.85550000146, 134054.95560000092 452824.9054000005, 134045.95699999854 452829.2670000009, 134029.04309999943 452836.9136000015, 134013.74300000072 452843.1964999996, 134004.39139999822 452846.73699999973, 133991.24819999933 452851.27010000125, 133976.9134999998 452855.6908, 133964.4208999984 452859.1959999986, 133954.72030000016 452861.65469999984, 133928.3916000016 452867.5582000017, 133887.89889999852 452876.19299999997, 133863.51669999957 452881.7421000004, 133851.03049999848 452884.83480000123)"
verlichtingen_wegvak.1411,Mastverlichting,,600478823,2022-02-01T00:00:00,0,58,060047882320220201,LTK0000474077,L,I,,"LINESTRING (108512.5373999998 428070.33889999986, 108535.24139999971 428123.8403999992)"
verlichtingen_wegvak.1412,Mastverlichting,,600478824,2022-02-01T00:00:00,0,122,060047882420220201,LTK0000474077,L,I,,"LINESTRING (108535.24139999971 428123.8403999992, 108536.24709999934 428126.21020000055, 108548.89950000122 428162.05380000174, 108553.08980000019 428173.3035000004, 108560.38859999925 428192.1063000001, 108569.6975999996 428213.3524999991, 108574.3658999987 428223.0430999994, 108579.25549999997 428231.40619999915, 108582.04439999908 428236.1253999993)"
verlichtingen_wegvak.1413,Mastverlichting,,600478838,2022-02-01T00:00:00,0,196,060047883820220201,LTK0000458481,L,I,,"LINESTRING (108973.70670000091 427893.0128000006, 108931.25400000066 427911.375500001, 108792.52950000018 427967.96869999915)"
verlichtingen_wegvak.1414,Mastverlichting,,600478860,2022-02-01T00:00:00,77,601,060047886020220201,LTK0000458479,L,I,,"LINESTRING (108652.15529999882 428023.30790000036, 108649.73710000142 428024.2681000009, 108575.37260000035 428052.7285999991, 108533.14079999924 428068.6420000009, 108478.05600000173 428090.6759000011, 108448.06540000066 428102.30490000173, 108422.66519999877 428113.62790000066, 108405.83370000124 428124.6449000016, 108391.14440000057 428142.3944000006, 108385.94189999998 428155.55359999835, 108383.79980000108 428167.182599999, 108384.71779999882 428183.09600000083, 108388.39020000026 428196.2551999986, 108396.34690000117 428210.3324000016, 108409.81199999899 428223.1854999997, 108427.25560000166 428233.89649999887, 108445.61719999835 428236.6506999992, 108463.06069999933 428235.42660000175, 108482.34039999917 428230.83619999886, 108526.10220000148 428212.7806000002, 108544.01709999889 428204.2435000017)"
verlichtingen_wegvak.1415,Mastverlichting,,600120330,2022-02-01T00:00:00,0,457,060012033020220201,LTK0000457590,R,I,,"LINESTRING (105515.76350000128 422362.1988000013, 105404.71920000017 422148.1581000015, 105390.27569999918 422121.8636999987, 105380.4552000016 422104.4386, 105369.8339000009 422086.08850000054, 105359.58190000057 422068.9149999991, 105320.77560000122 422005.46620000154, 105304.21709999815 421977.8425000012, 105298.74020000175 421965.8568999991, 105298.06199999899 421960.997299999)"
verlichtingen_wegvak.1501,Mastverlichting,,600476994,2022-01-01T00:00:00,0,31,060047699420220101,LTK0000453022,R,I,,"LINESTRING (155007.21319999918 388723.27050000057, 155008.39449999854 388726.8310999982, 155009.73669999838 388730.5998999998, 155016.4572999999 388753.16479999945)"
verlichtingen_wegvak.1416,Mastverlichting,,600403582,2022-02-01T00:00:00,0,357,060040358220220201,LTK0000457582,L,I,,"LINESTRING (107213.89319999889 423743.2520999983, 107236.7762000002 423769.74340000004, 107243.45740000159 423777.18389999866, 107253.83300000057 423788.02749999985, 107264.53390000015 423798.1396000013, 107273.14550000057 423805.6035999991, 107284.56670000032 423814.40900000185, 107293.27600000054 423820.2157000005, 107305.94090000167 423827.5472000018, 107310.40579999983 423829.7998000011, 107318.29340000078 423833.29890000075, 107336.97810000181 423840.32820000127, 107360.57609999925 423848.58509999886, 107365.33879999816 423850.1163999997, 107384.66959999874 423855.4624999985, 107394.16010000184 423858.62260000035, 107403.55090000108 423862.06010000035, 107412.91290000081 423865.57770000026, 107421.64620000124 423869.5428000018, 107430.35139999911 423874.71599999815, 107435.9824000001 423879.02259999886, 107439.76529999822 423882.3343000002, 107443.28500000015 423885.89189999923, 107446.5522999987 423889.5560999997, 107452.60520000011 423897.5758000016, 107463.51559999958 423913.1314000003, 107472.63859999925 423926.27639999986, 107489.95439999923 423952.0533000007)"
verlichtingen_wegvak.1417,Mastverlichting,,212246053,2022-02-01T00:00:00,0,86,021224605320220201,LTK0000474071,L,I,,"LINESTRING (106472.2313000001 423380.0020000003, 106492.08799999952 423392.371199999, 106505.66110000014 423400.0705999993, 106540.03060000017 423417.21559999883, 106544.7611999996 423424.55050000176)"
verlichtingen_wegvak.1418,Mastverlichting,,211244063,2022-02-01T00:00:00,0,675,021124406320220201,LTK0000474077,L,I,,"LINESTRING (105531.52419999987 422344.58040000126, 105547.00050000101 422374.4283999987, 105556.4459999986 422392.0590999983, 105565.99810000136 422409.63109999895, 105585.45789999887 422444.57880000025, 105742.80350000039 422721.4989, 105762.89809999987 422756.10539999977, 105783.6521999985 422790.3024000004, 105794.29969999939 422807.2329000011, 105805.25649999827 422824.1886, 105816.4582999982 422840.8968999982, 105827.91369999945 422857.3033000007, 105851.30559999868 422889.75730000064, 105863.2809999995 422905.7756999992, 105876.71930000186 422923.25759999827)"
verlichtingen_wegvak.1419,Mastverlichting,,211245030,2022-02-01T00:00:00,0,845,021124503020220201,LTK0000474077,L,I,,"LINESTRING (105876.71930000186 422923.25759999827, 105901.73530000076 422954.499499999, 105917.90749999881 422973.8603999987, 105937.03649999946 422996.1052000001, 105950.38129999861 423011.0047999993, 105970.21310000122 423032.67540000007, 105984.01900000125 423047.17500000075, 106012.05930000171 423075.7074000016, 106033.44810000062 423096.5780999996, 106062.71579999849 423123.93719999865, 106092.76419999823 423150.3407000005, 106107.93699999899 423163.37139999866, 106123.31190000102 423176.1695000008, 106138.85500000045 423188.7740000002, 106155.86939999834 423202.1616999991, 106193.51529999822 423230.70540000126, 106226.00879999995 423254.03620000184, 106242.5084999986 423265.3420000002, 106268.60480000079 423282.5903999992, 106285.51520000026 423293.3000999987, 106312.94179999828 423310.09640000015, 106326.80169999972 423318.35880000144, 106361.56300000101 423338.19249999896, 106379.10790000111 423347.7954000011, 106396.7809999995 423357.15839999914, 106414.40799999982 423366.1673000008, 106432.37590000033 423375.0159999989, 106450.42199999839 423383.6381999999, 106466.48829999939 423391.12000000104, 106484.75259999931 423399.3326999992, 106503.09109999985 423407.3139999993, 106521.5073999986 423415.11569999903, 106544.7611999996 423424.55050000176)"
verlichtingen_wegvak.1420,Mastverlichting,,600119433,2022-02-01T00:00:00,0,956,060011943320220201,LTK0000474077,R,I,,"LINESTRING (106617.02120000124 423466.2333999984, 106579.38540000096 423452.6845000014, 106560.65500000119 423445.67020000145, 106541.9888000004 423438.4796000011, 106515.43149999902 423427.55970000103, 106481.90419999883 423413.21649999917, 106445.43320000172 423396.7747000009, 106427.41629999876 423388.0859999992, 106402.25429999828 423375.4989, 106384.52400000021 423366.27419999987, 106366.8739 423356.8625999987, 106349.35940000042 423347.2061999999, 106331.92830000073 423337.3995000012, 106314.67960000038 423327.26370000094, 106293.1398999989 423314.23970000073, 106259.32519999892 423292.8707000017, 106232.75580000132 423275.3322999999, 106216.23259999976 423264.0571000017, 106199.96180000156 423252.4266999997, 106183.74740000069 423240.71719999984, 106141.33610000089 423208.4761000015, 106125.70600000024 423195.99810000136, 106110.21510000154 423183.34479999915, 106089.44819999859 423165.8236999996, 106074.30469999835 423152.7595000006, 106064.9112999998 423144.43569999933, 106050.066300001 423131.02369999886, 106035.39079999924 423117.4331, 106006.5207999982 423089.74650000036, 105989.29619999975 423072.49269999936, 105975.31549999863 423058.1904999986, 105959.48820000142 423041.4765999988, 105932.58199999854 423011.8590000011, 105906.42700000107 422981.58619999886, 105891.40560000017 422963.6537999995, 105878.77409999818 422948.1640999988, 105866.33889999986 422932.498300001, 105852.94830000028 422915.22949999943)"
verlichtingen_wegvak.1421,Mastverlichting,,600120342,2022-02-01T00:00:00,0,99,060012034220220201,LTK0000474070,R,I,,"LINESTRING (106617.02120000124 423466.2333999984, 106600.60060000047 423466.3431000002, 106584.04569999874 423461.17330000177, 106557.73209999874 423452.69249999896, 106522.46130000055 423441.7936999984, 106521.92110000178 423441.63230000064)"
verlichtingen_wegvak.1422,Mastverlichting,,600119451,2022-02-01T00:00:00,0,617,060011945120220201,LTK0000474077,R,I,,"LINESTRING (107165.98950000107 423719.44900000095, 107158.26260000095 423709.78180000186, 107145.17469999939 423694.62359999865, 107131.38780000061 423680.1308000013, 107124.09970000014 423672.8973999992, 107109.45769999921 423659.24329999834, 107094.2910999991 423646.2054999992, 107086.25789999962 423639.6757000014, 107070.2864000015 423627.6024999991, 107053.14689999819 423615.7663999982, 107036.21119999886 423604.993999999, 107018.8935999982 423594.9699999988, 107001.99230000004 423586.0234999992, 106983.94159999862 423577.2595000006, 106971.88109999895 423571.96460000053, 106953.20809999853 423564.6281999983, 106936.51029999927 423558.6517000012, 106917.42960000038 423552.53280000016, 106888.89209999889 423544.08790000156, 106864.00890000165 423536.9686000012, 106825.44889999926 423526.32869999856, 106748.22560000047 423505.434799999, 106690.22250000015 423489.2619000003, 106671.04919999838 423483.6068000011, 106651.93430000171 423477.70589999855, 106617.02120000124 423466.2333999984)"
verlichtingen_wegvak.1423,Mastverlichting,,212246106,2022-02-01T00:00:00,0,260,021224610620220201,LTK0000474071,L,I,,"LINESTRING (106260.2928000018 423230.0689000003, 106298.21269999817 423257.3553000018, 106382.30600000173 423319.60009999946, 106411.34209999815 423339.1596999988, 106432.91930000111 423353.436999999, 106472.2313000001 423380.0020000003)"
verlichtingen_wegvak.1424,Mastverlichting,,600155103,2022-02-01T00:00:00,0,304,060015510320220201,LTK0000491410,L,I,,"LINESTRING (105394.5337000005 421984.4026999995, 105409.62590000033 422011.4582000002, 105414.92940000072 422022.2239000015, 105422.7751000002 422039.5434000008, 105426.81049999967 422049.06269999966, 105432.35949999839 422062.9613999985, 105445.27070000023 422097.2708999999, 105457.09670000151 422130.21379999816, 105466.43299999833 422157.36950000003, 105485.42940000072 422214.2336000018, 105495.93699999899 422244.02059999853, 105504.48950000107 422267.1469999999)"
verlichtingen_wegvak.1425,Mastverlichting,,600120336,2022-02-01T00:00:00,0,64,060012033620220201,LTK0000457589,R,I,,"LINESTRING (105882.9395999983 422969.81980000064, 105872.17130000144 422952.97289999947, 105863.94049999863 422940.430399999, 105852.87590000033 422924.3647999987, 105852.94830000028 422915.22949999943)"
verlichtingen_wegvak.1426,Mastverlichting,,600186679,2022-02-01T00:00:00,0,730,060018667920220201,LTK0000430437,R,I,,"LINESTRING (129495.84530000016 482490.5637000017, 129526.0262000002 482508.9001000002, 129566.9785999991 482532.68079999834, 129610.10570000112 482555.7243000008, 129627.94319999963 482564.77010000125, 129651.02010000125 482576.04140000045, 129671.70149999857 482585.72370000184, 129689.91710000113 482593.9574000016, 129710.04039999843 482602.68780000135, 129733.13659999892 482612.30999999866, 129756.37849999964 482621.5386000015, 129775.0773999989 482628.6367000006, 129798.57770000026 482637.16640000045, 129816.95670000091 482643.53830000013, 129835.94339999929 482649.8240999989, 129859.78319999948 482657.35539999977, 129879.4550999999 482663.2243000008, 129901.77400000021 482669.53350000083, 129916.25539999828 482673.44530000165, 129940.48530000076 482679.6053000018, 129961.57310000062 482684.64090000093, 129985.9803000018 482690.0527999997, 130007.93259999901 482694.5733000003, 130022.66829999909 482697.39979999885, 130057.14240000024 482703.4519999996, 130083.56049999967 482707.53119999915, 130108.32779999822 482710.934799999, 130128.18129999936 482713.3638000004, 130157.06720000133 482716.3781000003, 130181.48840000108 482721.92610000074)"
verlichtingen_wegvak.1427,Mastverlichting,,600186703,2022-02-01T00:00:00,0,403,060018670320220201,LTK0000430437,R,I,,"LINESTRING (130181.48840000108 482721.92610000074, 130207.5449000001 482724.03240000084, 130227.52050000057 482725.11199999973, 130246.7408999987 482725.83850000054, 130261.81320000067 482726.09490000084, 130274.07699999958 482726.0795000009, 130304.07129999995 482725.4853999987, 130324.05739999935 482724.65900000185, 130354.02189999819 482722.8057000004, 130359.0113000013 482722.2980999984, 130389.64689999819 482720.02589999884, 130409.55849999934 482718.14770000055, 130437.04690000042 482714.92770000175, 130456.86580000073 482712.2419999987, 130478.45769999921 482708.9252999984, 130503.09180000052 482704.65370000154, 130522.72830000147 482700.8546999991, 130546.02419999987 482696.00019999966, 130581.09070000052 482688.12689999864)"
