VERSIE,DATUM_BESTAND,PEILDATUM,JAAR,BEHANDELEND_SPECIALISME_CD,TYPERENDE_DIAGNOSE_CD,ZORGPRODUCT_CD,AANTAL_PAT_PER_ZPD,AANTAL_SUBTRAJECT_PER_ZPD,AANTAL_PAT_PER_DIAG,AANTAL_SUBTRAJECT_PER_DIAG,AANTAL_PAT_PER_SPC,AANTAL_SUBTRAJECT_PER_SPC,GEMIDDELDE_VERKOOPPRIJS
1.0,2023-02-03,2023-02-01,2013,0307,G26,140801004,8,8,727,773,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G26,140801011,9,9,727,773,709978,1142825,280
1.0,2023-02-03,2023-02-01,2013,0307,G26,140801007,13,13,727,773,709978,1142825,770
1.0,2023-02-03,2023-02-01,2013,0307,G26,140801010,508,523,727,773,709978,1142825,375
1.0,2023-02-03,2023-02-01,2013,0307,V65,059899023,19,20,25,28,709978,1142825,210
1.0,2023-02-03,2023-02-01,2013,0307,V65,059899014,5,5,25,28,709978,1142825,455
1.0,2023-02-03,2023-02-01,2013,0307,V65,059899016,3,3,25,28,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108180,1269,1353,6534,8811,709978,1142825,870
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108160,10,16,6534,8811,709978,1142825,3505
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108179,4,4,6534,8811,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108172,6,6,6534,8811,709978,1142825,1125
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108244,1,1,6534,8811,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108169,3,3,6534,8811,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108174,12,12,6534,8811,709978,1142825,295
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108141,95,98,6534,8811,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108143,70,71,6534,8811,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108161,8,17,6534,8811,709978,1142825,745
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108139,11,11,6534,8811,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108177,175,182,6534,8811,709978,1142825,2190
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108178,95,99,6534,8811,709978,1142825,6425
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108170,4,4,6534,8811,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108158,2,2,6534,8811,709978,1142825,970
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108182,3818,4129,6534,8811,709978,1142825,220
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108163,1,2,6534,8811,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108156,32,111,6534,8811,709978,1142825,790
1.0,2023-02-03,2023-02-01,2013,0307,M16,990003024,5,5,6534,8811,709978,1142825,215
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108140,717,746,6534,8811,709978,1142825,7240
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108138,886,921,6534,8811,709978,1142825,10270
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108173,6,6,6534,8811,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108142,6,6,6534,8811,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108155,21,42,6534,8811,709978,1142825,4090
1.0,2023-02-03,2023-02-01,2013,0307,M16,020108181,945,964,6534,8811,709978,1142825,475
1.0,2023-02-03,2023-02-01,2013,0307,V60,159899008,2256,2259,4896,4929,709978,1142825,1265
1.0,2023-02-03,2023-02-01,2013,0307,V60,159899016,2504,2521,4896,4929,709978,1142825,2170
1.0,2023-02-03,2023-02-01,2013,0307,V60,159899012,137,138,4896,4929,709978,1142825,3495
1.0,2023-02-03,2023-02-01,2013,0307,V60,159899013,11,11,4896,4929,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G11,149399015,21,21,100216,122201,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G11,990003024,12,12,100216,122201,709978,1142825,215
1.0,2023-02-03,2023-02-01,2013,0307,G11,149399029,5234,5321,100216,122201,709978,1142825,1320
1.0,2023-02-03,2023-02-01,2013,0307,G11,149399005,980,992,100216,122201,709978,1142825,545
1.0,2023-02-03,2023-02-01,2013,0307,G11,149399042,15157,15771,100216,122201,709978,1142825,1045
1.0,2023-02-03,2023-02-01,2013,0307,G11,149399013,17921,18541,100216,122201,709978,1142825,485
1.0,2023-02-03,2023-02-01,2013,0307,G11,149399007,1831,1831,100216,122201,709978,1142825,4545
1.0,2023-02-03,2023-02-01,2013,0307,G11,149399006,353,361,100216,122201,709978,1142825,1380
1.0,2023-02-03,2023-02-01,2013,0307,G11,149399028,62934,67479,100216,122201,709978,1142825,240
1.0,2023-02-03,2023-02-01,2013,0307,G11,149399003,1965,1967,100216,122201,709978,1142825,5350
1.0,2023-02-03,2023-02-01,2013,0307,G11,149399016,9657,9902,100216,122201,709978,1142825,2095
1.0,2023-02-03,2023-02-01,2013,0307,V32,972800054,360,372,1246,1290,709978,1142825,375
1.0,2023-02-03,2023-02-01,2013,0307,V32,972800062,905,918,1246,1290,709978,1142825,280
1.0,2023-02-03,2023-02-01,2013,0307,V35,159999015,23,27,23,28,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,V35,159999007,1,1,23,28,709978,1142825,2300
1.0,2023-02-03,2023-02-01,2013,0307,G19,181105003,1349,1436,60885,76343,709978,1142825,785
1.0,2023-02-03,2023-02-01,2013,0307,G19,181105010,1843,1859,60885,76343,709978,1142825,500
1.0,2023-02-03,2023-02-01,2013,0307,G19,181105012,41022,43746,60885,76343,709978,1142825,235
1.0,2023-02-03,2023-02-01,2013,0307,G19,181105009,13,13,60885,76343,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G19,181105004,92,94,60885,76343,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G19,990003024,1,1,60885,76343,709978,1142825,215
1.0,2023-02-03,2023-02-01,2013,0307,G19,181105006,11276,11800,60885,76343,709978,1142825,1195
1.0,2023-02-03,2023-02-01,2013,0307,G19,181105002,469,470,60885,76343,709978,1142825,5025
1.0,2023-02-03,2023-02-01,2013,0307,G19,181105007,15791,16924,60885,76343,709978,1142825,565
1.0,2023-02-03,2023-02-01,2013,0307,G12,149399040,7863,8533,8854,9910,709978,1142825,210
1.0,2023-02-03,2023-02-01,2013,0307,G12,149399024,4,4,8854,9910,709978,1142825,4280
1.0,2023-02-03,2023-02-01,2013,0307,G12,149399022,1027,1073,8854,9910,709978,1142825,475
1.0,2023-02-03,2023-02-01,2013,0307,G12,149399010,29,29,8854,9910,709978,1142825,585
1.0,2023-02-03,2023-02-01,2013,0307,G12,990003024,5,5,8854,9910,709978,1142825,215
1.0,2023-02-03,2023-02-01,2013,0307,G12,149399012,103,107,8854,9910,709978,1142825,1310
1.0,2023-02-03,2023-02-01,2013,0307,G12,149399026,125,130,8854,9910,709978,1142825,1730
1.0,2023-02-03,2023-02-01,2013,0307,G12,149399004,9,9,8854,9910,709978,1142825,3265
1.0,2023-02-03,2023-02-01,2013,0307,G12,149399011,20,20,8854,9910,709978,1142825,1880
1.0,2023-02-03,2023-02-01,2013,0307,V42,159999008,52,56,2682,2836,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,V42,159999012,153,153,2682,2836,709978,1142825,21495
1.0,2023-02-03,2023-02-01,2013,0307,V42,159999013,1110,1126,2682,2836,709978,1142825,7220
1.0,2023-02-03,2023-02-01,2013,0307,V42,159999007,1416,1470,2682,2836,709978,1142825,2300
1.0,2023-02-03,2023-02-01,2013,0307,V42,159999015,31,31,2682,2836,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G27,219899014,531,532,5176,6011,709978,1142825,3340
1.0,2023-02-03,2023-02-01,2013,0307,G27,219899015,196,211,5176,6011,709978,1142825,655
1.0,2023-02-03,2023-02-01,2013,0307,G27,219899020,523,553,5176,6011,709978,1142825,385
1.0,2023-02-03,2023-02-01,2013,0307,G27,219899017,3,3,5176,6011,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G27,219899021,4222,4712,5176,6011,709978,1142825,200
1.0,2023-02-03,2023-02-01,2013,0307,G24,149399033,18,18,8043,9366,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G24,149399034,5,5,8043,9366,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G24,149399053,6143,6837,8043,9366,709978,1142825,195
1.0,2023-02-03,2023-02-01,2013,0307,G24,149399046,2,2,8043,9366,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G24,149399044,2402,2504,8043,9366,709978,1142825,355
1.0,2023-02-03,2023-02-01,2013,0307,G28,149399031,31746,32569,31762,32586,709978,1142825,185
1.0,2023-02-03,2023-02-01,2013,0307,G28,990003024,16,17,31762,32586,709978,1142825,215
1.0,2023-02-03,2023-02-01,2013,0307,G17,149399038,55,56,8897,11483,709978,1142825,2295
1.0,2023-02-03,2023-02-01,2013,0307,G17,149399035,2434,2624,8897,11483,709978,1142825,515
1.0,2023-02-03,2023-02-01,2013,0307,G17,149399020,107,108,8897,11483,709978,1142825,1640
1.0,2023-02-03,2023-02-01,2013,0307,G17,149399055,582,593,8897,11483,709978,1142825,1835
1.0,2023-02-03,2023-02-01,2013,0307,G17,149399048,5760,6434,8897,11483,709978,1142825,215
1.0,2023-02-03,2023-02-01,2013,0307,G17,149399019,72,75,8897,11483,709978,1142825,1040
1.0,2023-02-03,2023-02-01,2013,0307,G17,149399049,394,397,8897,11483,709978,1142825,2940
1.0,2023-02-03,2023-02-01,2013,0307,G17,149399057,389,397,8897,11483,709978,1142825,4190
1.0,2023-02-03,2023-02-01,2013,0307,G17,149399036,1,1,8897,11483,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G17,149399037,22,23,8897,11483,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G17,990003024,1,1,8897,11483,709978,1142825,215
1.0,2023-02-03,2023-02-01,2013,0307,G17,149399021,525,532,8897,11483,709978,1142825,4285
1.0,2023-02-03,2023-02-01,2013,0307,G17,149399056,242,242,8897,11483,709978,1142825,5570
1.0,2023-02-03,2023-02-01,2013,0307,M17,020108225,2,4,45,83,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M17,020108209,5,24,45,83,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M17,020108208,1,3,45,83,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M17,020108228,10,10,45,83,709978,1142825,915
1.0,2023-02-03,2023-02-01,2013,0307,M17,020108230,26,26,45,83,709978,1142825,210
1.0,2023-02-03,2023-02-01,2013,0307,M17,020108189,2,2,45,83,709978,1142825,1590
1.0,2023-02-03,2023-02-01,2013,0307,M17,020108194,1,1,45,83,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,M17,020108186,3,3,45,83,709978,1142825,7260
1.0,2023-02-03,2023-02-01,2013,0307,M17,020108229,7,8,45,83,709978,1142825,445
1.0,2023-02-03,2023-02-01,2013,0307,M17,020108226,2,2,45,83,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G13,149399023,1,1,2806,3195,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G13,149399024,139,141,2806,3195,709978,1142825,4280
1.0,2023-02-03,2023-02-01,2013,0307,G13,149399012,61,61,2806,3195,709978,1142825,1310
1.0,2023-02-03,2023-02-01,2013,0307,G13,149399040,1519,1568,2806,3195,709978,1142825,210
1.0,2023-02-03,2023-02-01,2013,0307,G13,149399026,121,122,2806,3195,709978,1142825,1730
1.0,2023-02-03,2023-02-01,2013,0307,G13,149399004,85,87,2806,3195,709978,1142825,3265
1.0,2023-02-03,2023-02-01,2013,0307,G13,149399011,563,573,2806,3195,709978,1142825,1880
1.0,2023-02-03,2023-02-01,2013,0307,G13,149399022,617,635,2806,3195,709978,1142825,475
1.0,2023-02-03,2023-02-01,2013,0307,G13,990003024,7,7,2806,3195,709978,1142825,215
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804022,2932,3664,24960,76023,709978,1142825,1140
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804018,308,314,24960,76023,709978,1142825,1950
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804004,3711,4696,24960,76023,709978,1142825,1925
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804035,4826,8142,24960,76023,709978,1142825,275
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804029,1548,3751,24960,76023,709978,1142825,450
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804026,1897,2285,24960,76023,709978,1142825,530
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804030,9464,25338,24960,76023,709978,1142825,540
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804005,35,39,24960,76023,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804032,737,739,24960,76023,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804040,1340,1431,24960,76023,709978,1142825,565
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804039,148,150,24960,76023,709978,1142825,695
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804031,2514,5497,24960,76023,709978,1142825,480
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804036,4470,8185,24960,76023,709978,1142825,255
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804016,391,447,24960,76023,709978,1142825,1470
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804034,2321,2389,24960,76023,709978,1142825,265
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804025,231,259,24960,76023,709978,1142825,720
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804023,1564,1967,24960,76023,709978,1142825,865
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804010,56,57,24960,76023,709978,1142825,3475
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804009,2220,2643,24960,76023,709978,1142825,1630
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804021,370,426,24960,76023,709978,1142825,1120
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804024,2462,3454,24960,76023,709978,1142825,525
1.0,2023-02-03,2023-02-01,2013,0307,F21,972804038,146,150,24960,76023,709978,1142825,105
1.0,2023-02-03,2023-02-01,2013,0307,G22,059899007,6,7,1019,1151,709978,1142825,330
1.0,2023-02-03,2023-02-01,2013,0307,G22,059899016,2,2,1019,1151,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G22,059899008,2,2,1019,1151,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G22,059899010,8,8,1019,1151,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G22,059899023,839,895,1019,1151,709978,1142825,210
1.0,2023-02-03,2023-02-01,2013,0307,G22,059899014,209,233,1019,1151,709978,1142825,455
1.0,2023-02-03,2023-02-01,2013,0307,G22,059899003,4,4,1019,1151,709978,1142825,1195
1.0,2023-02-03,2023-02-01,2013,0307,V21,150101009,434,435,33052,37911,709978,1142825,5090
1.0,2023-02-03,2023-02-01,2013,0307,V21,150101002,1648,1672,33052,37911,709978,1142825,3805
1.0,2023-02-03,2023-02-01,2013,0307,V21,150101003,635,643,33052,37911,709978,1142825,645
1.0,2023-02-03,2023-02-01,2013,0307,V21,150101008,10,10,33052,37911,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,V21,150101011,13127,13591,33052,37911,709978,1142825,250
1.0,2023-02-03,2023-02-01,2013,0307,V21,150101007,8297,8543,33052,37911,709978,1142825,550
1.0,2023-02-03,2023-02-01,2013,0307,V21,150101006,11116,11526,33052,37911,709978,1142825,1700
1.0,2023-02-03,2023-02-01,2013,0307,V21,150101004,1470,1489,33052,37911,709978,1142825,1640
1.0,2023-02-03,2023-02-01,2013,0307,V41,159999020,127,129,102844,132943,709978,1142825,20285
1.0,2023-02-03,2023-02-01,2013,0307,V41,159999021,4997,5071,102844,132943,709978,1142825,6225
1.0,2023-02-03,2023-02-01,2013,0307,V41,990003024,1,1,102844,132943,709978,1142825,215
1.0,2023-02-03,2023-02-01,2013,0307,V41,159999027,17790,18715,102844,132943,709978,1142825,225
1.0,2023-02-03,2023-02-01,2013,0307,V41,159999016,47748,49565,102844,132943,709978,1142825,785
1.0,2023-02-03,2023-02-01,2013,0307,V41,159999019,33389,37363,102844,132943,709978,1142825,650
1.0,2023-02-03,2023-02-01,2013,0307,V41,159999023,1998,2020,102844,132943,709978,1142825,355
1.0,2023-02-03,2023-02-01,2013,0307,V41,159999017,19065,19819,102844,132943,709978,1142825,1890
1.0,2023-02-03,2023-02-01,2013,0307,V41,159999010,244,258,102844,132943,709978,1142825,4755
1.0,2023-02-03,2023-02-01,2013,0307,G30,149399031,670,749,670,749,709978,1142825,185
1.0,2023-02-03,2023-02-01,2013,0307,G14,149399051,20660,21305,22607,23596,709978,1142825,240
1.0,2023-02-03,2023-02-01,2013,0307,G14,149399043,2204,2265,22607,23596,709978,1142825,575
1.0,2023-02-03,2023-02-01,2013,0307,G14,990003024,26,26,22607,23596,709978,1142825,215
1.0,2023-02-03,2023-02-01,2013,0307,G25,149999047,5242,5329,56882,71486,709978,1142825,4100
1.0,2023-02-03,2023-02-01,2013,0307,G25,149999046,313,316,56882,71486,709978,1142825,2070
1.0,2023-02-03,2023-02-01,2013,0307,G25,149999079,1,1,56882,71486,709978,1142825,2810
1.0,2023-02-03,2023-02-01,2013,0307,G25,149999078,10,11,56882,71486,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G25,149999066,9,9,56882,71486,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G25,149999032,75,75,56882,71486,709978,1142825,
1.0,2023-02-03,2023-02-01,2013,0307,G25,149999077,19,20,56882,71486,709978,1142825,2040
1.0,2023-02-03,2023-02-01,2013,0307,G25,149999067,2198,2221,56882,71486,709978,1142825,2650
1.0,2023-02-03,2023-02-01,2013,0307,G25,149999063,189,189,56882,71486,709978,1142825,1085
1.0,2023-02-03,2023-02-01,2013,0307,G25,149999062,3001,3075,56882,71486,709978,1142825,565
1.0,2023-02-03,2023-02-01,2013,0307,G25,149999076,40061,44473,56882,71486,709978,1142825,200
1.0,2023-02-03,2023-02-01,2013,0307,G25,149999044,89,89,56882,71486,709978,1142825,1735
1.0,2023-02-03,2023-02-01,2013,0307,G25,149999045,40,40,56882,71486,709978,1142825,2965
1.0,2023-02-03,2023-02-01,2013,0307,G25,149999071,19,21,56882,71486,709978,1142825,175
1.0,2023-02-03,2023-02-01,2013,0307,G25,149999072,10762,11248,56882,71486,709978,1142825,400
1.0,2023-02-03,2023-02-01,2013,0307,G25,149999057,11,11,56882,71486,709978,1142825,560
1.0,2023-02-03,2023-02-01,2013,0307,G25,149999064,85,92,56882,71486,709978,1142825,2840
1.0,2023-02-03,2023-02-01,2013,0307,G25,149999033,4225,4266,56882,71486,709978,1142825,5005
1.0,2023-02-03,2023-02-01,2013,0307,F12,972804011,4872,5490,26377,33026,709978,1142825,375
1.0,2023-02-03,2023-02-01,2013,0307,F12,972804015,1,1,26377,33026,709978,1142825,1255
1.0,2023-02-03,2023-02-01,2013,0307,F12,972804020,22958,26808,26377,33026,709978,1142825,170
1.0,2023-02-03,2023-02-01,2013,0307,F12,972804006,712,727,26377,33026,709978,1142825,480
1.0,2023-02-03,2023-02-01,2012,0390,12,990003023,1,1,304,311,31448,32862,
1.0,2023-02-03,2023-02-01,2012,0390,12,972800065,167,169,304,311,31448,32862,950
1.0,2023-02-03,2023-02-01,2012,0390,12,972800035,140,141,304,311,31448,32862,550
1.0,2023-02-03,2023-02-01,2012,0390,11,972800065,99,99,159,164,31448,32862,950
1.0,2023-02-03,2023-02-01,2012,0390,11,972800035,63,65,159,164,31448,32862,550
1.0,2023-02-03,2023-02-01,2012,0390,09,972800065,196,198,277,294,31448,32862,950
1.0,2023-02-03,2023-02-01,2012,0390,09,972800035,93,96,277,294,31448,32862,550
1.0,2023-02-03,2023-02-01,2012,0390,21,972800035,11,11,25,25,31448,32862,550
1.0,2023-02-03,2023-02-01,2012,0390,21,972800065,14,14,25,25,31448,32862,950
1.0,2023-02-03,2023-02-01,2012,0390,13,972800065,218,219,290,306,31448,32862,950
1.0,2023-02-03,2023-02-01,2012,0390,13,972800035,86,87,290,306,31448,32862,550
1.0,2023-02-03,2023-02-01,2012,0390,16,972800035,853,873,2112,2190,31448,32862,550
1.0,2023-02-03,2023-02-01,2012,0390,16,972800065,1303,1317,2112,2190,31448,32862,950
1.0,2023-02-03,2023-02-01,2012,0390,20,972800065,4,4,6,6,31448,32862,950
1.0,2023-02-03,2023-02-01,2012,0390,20,972800035,2,2,6,6,31448,32862,550
1.0,2023-02-03,2023-02-01,2012,0390,18,972800035,98,99,225,228,31448,32862,550
1.0,2023-02-03,2023-02-01,2012,0390,18,972800065,128,129,225,228,31448,32862,950
1.0,2023-02-03,2023-02-01,2012,0390,06,972800035,551,559,1935,2018,31448,32862,550
1.0,2023-02-03,2023-02-01,2012,0390,06,972800065,1434,1459,1935,2018,31448,32862,950
1.0,2023-02-03,2023-02-01,2012,0390,17,972800065,1211,1222,1836,1932,31448,32862,950
1.0,2023-02-03,2023-02-01,2012,0390,17,972800035,694,710,1836,1932,31448,32862,550
1.0,2023-02-03,2023-02-01,2012,0390,10,972800065,3736,3755,4532,4633,31448,32862,950
1.0,2023-02-03,2023-02-01,2012,0390,10,972800035,872,878,4532,4633,31448,32862,550
1.0,2023-02-03,2023-02-01,2012,0390,22,990003023,441,446,444,449,31448,32862,
1.0,2023-02-03,2023-02-01,2012,0390,22,972800035,3,3,444,449,31448,32862,550
1.0,2023-02-03,2023-02-01,2012,0390,02,972800035,2347,2382,12006,12379,31448,32862,550
1.0,2023-02-03,2023-02-01,2012,0390,02,972800065,9959,9997,12006,12379,31448,32862,950
1.0,2023-02-03,2023-02-01,2012,0390,19,972800065,356,357,562,568,31448,32862,950
1.0,2023-02-03,2023-02-01,2012,0390,19,972800035,211,211,562,568,31448,32862,550
1.0,2023-02-03,2023-02-01,2012,0390,04,972800065,271,273,538,553,31448,32862,950
1.0,2023-02-03,2023-02-01,2012,0390,04,972800035,274,280,538,553,31448,32862,550
1.0,2023-02-03,2023-02-01,2012,0390,15,972800065,1247,1258,2042,2120,31448,32862,950
1.0,2023-02-03,2023-02-01,2012,0390,15,972800035,840,862,2042,2120,31448,32862,550
1.0,2023-02-03,2023-02-01,2012,0390,05,972800065,1468,1486,2242,2370,31448,32862,950
1.0,2023-02-03,2023-02-01,2012,0390,05,972800035,842,884,2242,2370,31448,32862,550
1.0,2023-02-03,2023-02-01,2012,0390,14,972800065,178,185,270,302,31448,32862,950
1.0,2023-02-03,2023-02-01,2012,0390,14,972800035,114,117,270,302,31448,32862,550
1.0,2023-02-03,2023-02-01,2012,0390,07,972800035,164,165,361,366,31448,32862,550
1.0,2023-02-03,2023-02-01,2012,0390,07,972800065,200,201,361,366,31448,32862,950
1.0,2023-02-03,2023-02-01,2012,0390,08,972800065,282,287,369,384,31448,32862,950
1.0,2023-02-03,2023-02-01,2012,0390,08,972800035,94,97,369,384,31448,32862,550
1.0,2023-02-03,2023-02-01,2012,0390,03,972800035,471,476,1224,1262,31448,32862,550
1.0,2023-02-03,2023-02-01,2012,0390,03,972800065,776,786,1224,1262,31448,32862,950
1.0,2023-02-03,2023-02-01,2012,0390,00,972800065,2,2,2,2,31448,32862,950
1.0,2023-02-03,2023-02-01,2015,0361,201,990061069,1,1,1600,1968,79829,113378,9770
1.0,2023-02-03,2023-02-01,2015,0361,201,990061065,76,79,1600,1968,79829,113378,7230
1.0,2023-02-03,2023-02-01,2015,0361,201,990061029,1003,1048,1600,1968,79829,113378,180
1.0,2023-02-03,2023-02-01,2015,0361,201,990061009,77,78,1600,1968,79829,113378,8565
1.0,2023-02-03,2023-02-01,2015,0361,201,990061017,46,60,1600,1968,79829,113378,2870
1.0,2023-02-03,2023-02-01,2015,0361,201,990061068,4,4,1600,1968,79829,113378,4160
1.0,2023-02-03,2023-02-01,2015,0361,201,990061013,32,32,1600,1968,79829,113378,6560
1.0,2023-02-03,2023-02-01,2015,0361,201,990061025,14,30,1600,1968,79829,113378,1570
1.0,2023-02-03,2023-02-01,2015,0361,201,990061014,18,20,1600,1968,79829,113378,1340
1.0,2023-02-03,2023-02-01,2015,0361,201,990061067,235,323,1600,1968,79829,113378,1665
1.0,2023-02-03,2023-02-01,2015,0361,201,990061018,227,229,1600,1968,79829,113378,295
1.0,2023-02-03,2023-02-01,2015,0361,201,990061066,18,19,1600,1968,79829,113378,3925
1.0,2023-02-03,2023-02-01,2015,0361,201,990061070,27,28,1600,1968,79829,113378,9755
1.0,2023-02-03,2023-02-01,2015,0361,201,990061008,14,16,1600,1968,79829,113378,7280
1.0,2023-02-03,2023-02-01,2015,0361,201,990061006,1,1,1600,1968,79829,113378,8740
1.0,2023-02-03,2023-02-01,2015,0361,104,990061014,68,70,2129,3082,79829,113378,1340
1.0,2023-02-03,2023-02-01,2015,0361,104,990061013,5,7,2129,3082,79829,113378,6560
1.0,2023-02-03,2023-02-01,2015,0361,104,990061029,953,1110,2129,3082,79829,113378,180
1.0,2023-02-03,2023-02-01,2015,0361,104,990061066,287,333,2129,3082,79829,113378,3925
1.0,2023-02-03,2023-02-01,2015,0361,104,990061065,562,603,2129,3082,79829,113378,7230
1.0,2023-02-03,2023-02-01,2015,0361,104,990061070,87,93,2129,3082,79829,113378,9755
1.0,2023-02-03,2023-02-01,2015,0361,104,990061069,4,4,2129,3082,79829,113378,9770
1.0,2023-02-03,2023-02-01,2015,0361,104,990061001,3,4,2129,3082,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,104,990061025,1,1,2129,3082,79829,113378,1570
1.0,2023-02-03,2023-02-01,2015,0361,104,990061010,4,4,2129,3082,79829,113378,9650
1.0,2023-02-03,2023-02-01,2015,0361,104,990061008,49,70,2129,3082,79829,113378,7280
1.0,2023-02-03,2023-02-01,2015,0361,104,990061009,50,54,2129,3082,79829,113378,8565
1.0,2023-02-03,2023-02-01,2015,0361,104,990061030,1,1,2129,3082,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,104,990061067,264,445,2129,3082,79829,113378,1665
1.0,2023-02-03,2023-02-01,2015,0361,104,990061071,1,1,2129,3082,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,104,990061018,278,279,2129,3082,79829,113378,295
1.0,2023-02-03,2023-02-01,2015,0361,104,990061004,3,3,2129,3082,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,110,990061029,1462,1672,3599,5262,79829,113378,180
1.0,2023-02-03,2023-02-01,2015,0361,110,990061070,49,51,3599,5262,79829,113378,9755
1.0,2023-02-03,2023-02-01,2015,0361,110,990061067,970,1640,3599,5262,79829,113378,1665
1.0,2023-02-03,2023-02-01,2015,0361,110,990061030,1,1,3599,5262,79829,113378,
1.0,2023-02-03,2023-02-01,2015,0361,110,990061014,226,236,3599,5262,79829,113378,1340
1.0,2023-02-03,2023-02-01,2015,0361,110,990061068,305,319,3599,5262,79829,113378,4160
1.0,2023-02-03,2023-02-01,2015,0361,110,990061018,188,190,3599,5262,79829,113378,295
1.0,2023-02-03,2023-02-01,2015,0361,110,990061066,215,229,3599,5262,79829,113378,3925
1.0,2023-02-03,2023-02-01,2015,0361,110,990061065,831,911,3599,5262,79829,113378,7230
1.0,2023-02-03,2023-02-01,2015,0361,110,990061008,5,7,3599,5262,79829,113378,7280
