OBJECTID,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,SUBTYPE,LENGTE,POSITIONELE_NAUWKEURIGHEID_MM,STATUS,Shape__Length
650,G0599,Rotterdam,bestaand,1,sneltram,27.299,283,,27.299151937264
651,G0599,Rotterdam,bestaand,1,sneltram,72.374,283,,72.3736841329817
652,G0599,Rotterdam,bestaand,0,sneltram,94.901,283,,94.9006884403666
653,G0518,'s-Gravenhage,bestaand,0,sneltram,503.876,283,,503.876372125737
654,G0556,Maassluis,bestaand,0,sneltram,265.759,283,,265.758927692854
655,G0518,'s-Gravenhage,bestaand,0,tram,62.497,283,,62.497427592022
656,G0363,Amsterdam,bestaand,0,tram,15.781,283,,15.7808348482357
657,G0363,Amsterdam,bestaand,0,sneltram,15.048,283,,15.0476993922659
658,G0363,Amsterdam,bestaand,0,sneltram,386.794,283,,386.793898645002
659,G0518,'s-Gravenhage,bestaand,1,tram,11.65,283,,11.6495040666974
660,G0518,'s-Gravenhage,bestaand,0,tram,8.142,283,,8.1424700674307
661,G0518,'s-Gravenhage,bestaand,0,tram,65.217,283,,65.2174463140489
662,G0518,'s-Gravenhage,bestaand,0,tram,1.623,283,,1.62331081435442
663,G0363,Amsterdam,bestaand,0,sneltram,20.309,283,,20.3086106368703
664,G0518,'s-Gravenhage,bestaand,0,tram,2.756,283,,2.75593414289964
665,G0518,'s-Gravenhage,bestaand,1,sneltram,41.042,283,,41.0423945080567
666,G0518,'s-Gravenhage,bestaand,0,sneltram,8.671,283,,8.67096563250022
667,G0518,'s-Gravenhage,bestaand,0,tram,4.692,283,,4.69235857538616
668,G0518,'s-Gravenhage,bestaand,0,tram,10.201,283,,10.2008321229202
669,G0518,'s-Gravenhage,bestaand,0,tram,3.245,283,,3.24452061173912
670,G0518,'s-Gravenhage,bestaand,0,tram,1.772,283,,1.77246297563588
671,G0518,'s-Gravenhage,bestaand,0,tram,1.686,283,,1.68588404108942
672,G0518,'s-Gravenhage,bestaand,0,sneltram,21.622,283,,21.6216809938543
673,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,112.38,283,,112.379644509137
674,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.37949707666
675,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.37949707666
676,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.732,283,,347.732176758206
677,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.378711997476
678,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.379,283,,352.37949707666
679,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.38,283,,352.380116472255
680,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,328.338,283,,328.338452248591
681,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,50.292,283,,50.2918293562682
682,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,279.01,283,,279.009982620694
683,G0518,'s-Gravenhage,bestaand,0,tram,66.176,283,,66.1759052374805
684,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,212.205,283,,212.205242395187
685,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,318.153,283,,318.15261832806
686,G0518,'s-Gravenhage,bestaand,0,sneltram,3.411,283,,3.41062633544046
687,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,332.945,283,,332.945029937376
688,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,332.975,283,,332.97458480791
689,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,334.479,283,,334.478673779062
690,G0518,'s-Gravenhage,bestaand,0,sneltram,15.996,283,,15.9960655162449
691,G0518,'s-Gravenhage,bestaand,0,sneltram,9.009,283,,9.00913813857907
692,G0518,'s-Gravenhage,bestaand,0,sneltram,13.731,283,,13.7307219038185
693,G0518,'s-Gravenhage,bestaand,0,sneltram,14.914,283,,14.9139029432272
694,G0518,'s-Gravenhage,bestaand,0,sneltram,41.321,283,,41.3206313601329
695,G0518,'s-Gravenhage,bestaand,0,sneltram,9.661,283,,9.66118212228711
696,G0518,'s-Gravenhage,bestaand,0,sneltram,41.386,283,,41.38622635612
697,G0518,'s-Gravenhage,bestaand,0,sneltram,49.929,283,,49.9286121277169
698,G0518,'s-Gravenhage,bestaand,0,sneltram,12.758,283,,12.7577969885086
699,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,334.165,283,,334.164727368105
700,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.234,283,,303.233987456881
701,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.17,283,,303.169613234902
702,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.827,283,,302.827036104771
703,G0518,'s-Gravenhage,bestaand,0,tram,1.622,283,,1.62216552792864
704,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.168,283,,333.167738309099
705,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,212.202,283,,212.201900085744
706,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,352.38,283,,352.380116472255
707,G0518,'s-Gravenhage,bestaand,0,tram,32.913,283,,32.9126743373625
708,G0518,'s-Gravenhage,bestaand,0,tram,3.395,283,,3.39494830593928
709,G0518,'s-Gravenhage,bestaand,0,sneltram,12.293,283,,12.2934797758812
710,G0518,'s-Gravenhage,bestaand,0,tram,2.016,283,,2.01603893811603
711,G0518,'s-Gravenhage,bestaand,0,sneltram,3.058,283,,3.0583567483209
712,G0503,Delft,bestaand,1,tram,10.662,283,,10.661525688193
713,G0518,'s-Gravenhage,bestaand,-1,tram,7.322,283,,7.32170280740758
714,G0518,'s-Gravenhage,bestaand,0,tram,4.633,283,,4.63345227665075
715,G0518,'s-Gravenhage,bestaand,0,tram,22.447,283,,22.4470762144104
716,G0518,'s-Gravenhage,bestaand,0,tram,1.226,283,,1.22603955890501
717,G0518,'s-Gravenhage,bestaand,0,tram,266.158,283,,266.157995060686
718,G0518,'s-Gravenhage,bestaand,-1,tram,6.761,283,,6.76067038798728
719,G0599,Rotterdam,bestaand,0,tram,20.036,283,,20.0359832648984
720,G0599,Rotterdam,bestaand,0,tram,21.229,283,,21.2290157628678
721,G0599,Rotterdam,bestaand,0,tram,44.494,283,,44.4942413917414
722,G0599,Rotterdam,bestaand,0,tram,83.814,283,,83.8128030039295
723,G0599,Rotterdam,bestaand,0,tram,10.893,283,,10.8933941617627
724,G0599,Rotterdam,bestaand,0,tram,106.422,283,,106.42151572403
725,G0599,Rotterdam,bestaand,0,tram,189.546,283,,189.546052612551
726,G0599,Rotterdam,bestaand,0,tram,21.253,283,,21.2527015132515
727,G0599,Rotterdam,bestaand,0,tram,19.27,283,,19.2702242910659
728,G0599,Rotterdam,bestaand,0,tram,143.867,283,,143.863418342582
729,G0603,Rijswijk,bestaand,0,tram,7.03,283,,7.02988675729742
730,G0599,Rotterdam,bestaand,0,tram,39.968,283,,39.9679633145562
731,G0603,Rijswijk,bestaand,0,tram,4.029,283,,4.02890210589014
732,G0599,Rotterdam,bestaand,0,tram,56.285,283,,56.2848700890274
733,G0599,Rotterdam,bestaand,0,tram,19.894,283,,19.8937310367208
734,G0363,Amsterdam,bestaand,0,sneltram,197.393,283,,197.392893081848
735,G0599,Rotterdam,bestaand,0,sneltram,86.21,283,,86.2099681011425
736,G0599,Rotterdam,bestaand,0,sneltram,147.321,283,,147.320694674922
737,G0363,Amsterdam,bestaand,-2,sneltram,62.993,283,,62.9923495642935
738,G0363,Amsterdam,bestaand,-2,sneltram,32.536,283,,32.5364162891963
739,G0363,Amsterdam,bestaand,-2,sneltram,5,283,,4.99972507894085
740,G0363,Amsterdam,bestaand,-2,sneltram,53.994,283,,53.9935907963179
741,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,111.611,283,,111.610517425554
742,G0599,Rotterdam,bestaand,0,sneltram,27.548,283,,27.5478107478616
743,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,262.627,283,,262.627041448515
744,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,116.005,283,,116.005167557312
745,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,87.091,283,,87.0908037625099
746,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,166.763,283,,166.76268467496
747,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,626.939,283,,626.939412530429
748,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,1049.009,283,,1048.9923912849
749,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,111.248,283,,111.247997734791
750,G0599,Rotterdam,bestaand,0,sneltram,34.147,283,,34.1472927653366
751,G0599,Rotterdam,bestaand,0,sneltram,3.582,283,,3.58198269119213
752,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,148.77,283,,148.770040666796
753,G0599,Rotterdam,bestaand,0,sneltram,67.51,283,,67.5097340164408
754,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,174.066,283,,174.065507209211
755,G0599,Rotterdam,bestaand,0,sneltram,22.489,283,,22.4892587401551
756,G0599,Rotterdam,bestaand,0,sneltram,20.614,283,,20.6138852475704
757,G0599,Rotterdam,bestaand,0,sneltram,16.422,283,,16.4218825047557
758,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,208.327,283,,208.326801204262
759,G0599,Rotterdam,bestaand,1,sneltram,29.989,283,,29.9886087873379
760,G0599,Rotterdam,bestaand,0,sneltram,12.048,283,,12.0477450587236
761,G0599,Rotterdam,bestaand,1,sneltram,700.682,283,,700.682483779922
762,G0599,Rotterdam,bestaand,0,sneltram,181.904,283,,181.903669583864
763,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,619.314,283,,619.313854891847
764,G0599,Rotterdam,bestaand,0,sneltram,5.603,283,,5.6034632148342
765,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,230.911,283,,230.911018405359
766,G0599,Rotterdam,bestaand,0,sneltram,32.6,283,,32.5996239370157
767,G0599,Rotterdam,bestaand,0,sneltram,78.76,283,,78.759960798619
768,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,74.875,283,,74.8745229443333
769,G0603,Rijswijk,bestaand,0,tram,21.502,283,,21.5021847606921
770,G0603,Rijswijk,bestaand,0,tram,17.957,283,,17.956660622202
771,G0599,Rotterdam,bestaand,0,sneltram,29.819,283,,29.8185926227245
772,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,24.941,283,,24.9408119354603
773,G0599,Rotterdam,bestaand,0,sneltram,31.086,283,,31.086256555796
774,G0599,Rotterdam,bestaand,0,sneltram,29.722,283,,29.7221385670681
775,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,283.201,283,,283.201230576422
776,G0599,Rotterdam,bestaand,0,sneltram,49.903,283,,49.9028947459083
777,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,186.5,283,,186.499724396579
778,G0599,Rotterdam,bestaand,0,sneltram,43.258,283,,43.257810847654
779,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,83.214,283,,83.21440259955
780,G0599,Rotterdam,bestaand,1,sneltram,3.313,283,,3.31285979178111
781,G0599,Rotterdam,bestaand,-1,sneltram,159.321,283,,159.318423057009
782,G0599,Rotterdam,bestaand,0,sneltram,19.779,283,,19.779210232425
783,G0599,Rotterdam,bestaand,0,sneltram,21.295,283,,21.2945526709612
784,G0599,Rotterdam,bestaand,0,tram,160.656,283,,160.65620521704
785,G0599,Rotterdam,bestaand,0,sneltram,123.206,283,,123.206209593831
786,G0599,Rotterdam,bestaand,1,sneltram,25.689,283,,25.688611812607
787,G0599,Rotterdam,bestaand,0,sneltram,25.229,283,,25.2290648168519
788,G0599,Rotterdam,bestaand,1,sneltram,393.199,283,,393.199116150457
789,G0599,Rotterdam,bestaand,0,sneltram,39.061,283,,39.0608594709356
790,G0599,Rotterdam,bestaand,0,tram,128.729,283,,128.707133220852
791,G0599,Rotterdam,bestaand,1,sneltram,12.316,283,,12.316143877042
792,G0599,Rotterdam,bestaand,0,sneltram,88.884,283,,88.8829558134918
793,G0599,Rotterdam,bestaand,0,sneltram,25.537,283,,25.5365890623135
794,G0599,Rotterdam,bestaand,0,tram,78.522,283,,78.5224270919826
795,G0518,'s-Gravenhage,bestaand,0,tram,23.176,283,,23.1762935804701
796,G0606,Schiedam,bestaand,0,sneltram,276.484,283,,276.483658813069
797,G0606,Schiedam,bestaand,1,sneltram,1.842,283,,1.84192969464092
798,G0518,'s-Gravenhage,bestaand,1,tram,10.589,283,,10.5887982793139
799,G0518,'s-Gravenhage,bestaand,-1,tram,18.172,283,,18.1721748970237
800,G0518,'s-Gravenhage,bestaand,0,tram,3.356,283,,3.35585249973833
801,G0518,'s-Gravenhage,bestaand,0,tram,2.525,283,,2.52475444350535
802,G0518,'s-Gravenhage,bestaand,0,sneltram,9.432,283,,9.43229818230955
803,G0518,'s-Gravenhage,bestaand,0,sneltram,1.819,283,,1.81852357697116
804,G0518,'s-Gravenhage,bestaand,1,sneltram,4.694,283,,4.69429951563968
805,G0363,Amsterdam,bestaand,0,sneltram,631.282,283,,631.281775179529
806,G0518,'s-Gravenhage,bestaand,1,sneltram,9.206,283,,9.20562579412993
807,G0363,Amsterdam,bestaand,0,sneltram,33.787,283,,33.7865313713552
808,G0518,'s-Gravenhage,bestaand,1,tram,4.377,283,,4.37716495005614
809,G0518,'s-Gravenhage,bestaand,1,sneltram,9.207,283,,9.20722721561709
810,G0518,'s-Gravenhage,bestaand,0,tram,6.967,283,,6.96701672166789
811,G0518,'s-Gravenhage,bestaand,0,sneltram,10.109,283,,10.108962409664
812,G0518,'s-Gravenhage,bestaand,0,sneltram,11.827,283,,11.8268825985549
813,G0518,'s-Gravenhage,bestaand,0,tram,20.85,283,,20.8495156584383
814,G0518,'s-Gravenhage,bestaand,0,tram,1.225,283,,1.22500693875586
815,G0518,'s-Gravenhage,bestaand,0,tram,35.9,283,,35.899936408775
816,G0518,'s-Gravenhage,bestaand,0,sneltram,20.532,283,,20.5323857844139
817,G0363,Amsterdam,bestaand,0,sneltram,93.725,283,,93.7246278093437
818,G0518,'s-Gravenhage,bestaand,0,tram,2.49,283,,2.48950215906715
819,G0363,Amsterdam,bestaand,0,sneltram,59.257,283,,59.2567004228214
820,G0518,'s-Gravenhage,bestaand,0,tram,0.153,283,,0.152738338343718
821,G0518,'s-Gravenhage,bestaand,1,sneltram,9.21,283,,9.21011506563365
822,G0363,Amsterdam,bestaand,0,sneltram,41.427,283,,41.4267503848022
823,G0363,Amsterdam,bestaand,0,sneltram,113.152,283,,113.152253017759
824,G0363,Amsterdam,bestaand,0,sneltram,32.423,283,,32.4230653094437
825,G0363,Amsterdam,bestaand,0,sneltram,28.494,283,,28.49436462877
826,G0437,Ouder-Amstel,bestaand,0,sneltram,94.029,283,,94.0287076691238
827,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.093,283,,333.092705020689
828,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,332.981,283,,332.981016230655
829,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.433,283,,333.432980180425
830,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.71,283,,302.710157061173
831,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,318.153,283,,318.153457051782
832,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,201.166,283,,201.166241949289
833,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,295.422,283,,295.422024156968
834,G0518,'s-Gravenhage,bestaand,0,tram,64.144,283,,64.144285022128
835,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,139.7,283,,139.700321044728
836,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,305.244,283,,305.244115712326
837,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,210.301,283,,210.301271988545
838,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,117.728,283,,117.728151109454
839,G0599,Rotterdam,bestaand,0,tram,58.206,283,,58.205833640915
840,G0599,Rotterdam,bestaand,0,tram,32.553,283,,32.5530210473537
841,G0599,Rotterdam,bestaand,0,tram,197.542,283,,197.541811391918
842,G0599,Rotterdam,bestaand,0,tram,143.591,283,,143.589685394714
843,G0637,Zoetermeer,bestaand,1,tram,15.301,283,,15.3008503358474
844,G0637,Zoetermeer,bestaand,0,tram,208.523,283,,208.522672677714
845,G0613,Albrandswaard,bestaand,0,sneltram,898.113,283,,898.113323201437
846,G0613,Albrandswaard,bestaand,0,sneltram,898.712,283,,898.712221865477
847,G0599,Rotterdam,bestaand,1,sneltram,139.877,283,,139.875951686387
848,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,421.036,283,,421.036304491667
849,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,144.965,283,,144.965452780999
850,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,383.135,283,,383.134783775581
851,G0599,Rotterdam,bestaand,0,sneltram,148.121,283,,148.120944163883
852,G0518,'s-Gravenhage,bestaand,0,tram,2.758,283,,2.75794071727439
853,G0518,'s-Gravenhage,bestaand,0,tram,2.483,283,,2.48330102887266
854,G0518,'s-Gravenhage,bestaand,0,tram,2.193,283,,2.19328269951687
855,G0518,'s-Gravenhage,bestaand,0,tram,5.114,283,,5.11375097164498
856,G0518,'s-Gravenhage,bestaand,0,tram,118.579,283,,118.578537349724
857,G0518,'s-Gravenhage,bestaand,0,tram,2.559,283,,2.55875985586768
858,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.301,283,,303.301414174085
859,G0599,Rotterdam,bestaand,1,niet-bgt: (haven)kraan,61.597,283,,61.5973350154047
860,G0599,Rotterdam,bestaand,1,niet-bgt: (haven)kraan,168.974,283,,168.974463529256
861,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,42.76,283,,42.7600748362301
862,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.733,283,,347.733158571339
863,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,142.847,283,,142.846519033542
864,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,337.995,283,,337.99536556734
865,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,347.733,283,,347.733158571339
866,G0518,'s-Gravenhage,bestaand,1,tram,161.431,283,,161.430610941031
867,G0518,'s-Gravenhage,bestaand,0,sneltram,18.73,283,,18.7303937491981
868,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,1896.14,283,,1896.14045646516
869,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,185.031,283,,185.031344641928
870,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,332.966,283,,332.966380119675
871,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,298.279,283,,298.278867989336
872,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.57,283,,303.569816846142
873,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,302.728,283,,302.72827775416
874,G0518,'s-Gravenhage,bestaand,0,sneltram,21.976,283,,21.9757421945198
875,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.208,283,,303.208286055972
876,G0518,'s-Gravenhage,bestaand,0,tram,72.005,283,,72.0049734185077
877,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,333.883,283,,333.882776345232
878,G0503,Delft,bestaand,1,tram,10.644,283,,10.6439083517287
879,G0518,'s-Gravenhage,bestaand,0,tram,28.414,283,,28.4141028758555
880,G0518,'s-Gravenhage,bestaand,0,tram,65.099,283,,65.0991550903237
881,G0518,'s-Gravenhage,bestaand,0,tram,41.451,283,,41.4507072195397
882,G0503,Delft,bestaand,0,tram,21.815,283,,21.8150612192586
883,G0503,Delft,bestaand,0,tram,22.699,283,,22.6992671687876
884,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,303.744,283,,303.74364197461
885,G0599,Rotterdam,bestaand,0,sneltram,108.74,283,,108.740169869029
886,G0599,Rotterdam,bestaand,0,tram,215.265,283,,215.26452108046
887,G0599,Rotterdam,bestaand,0,tram,55.918,283,,55.9180511923842
888,G0599,Rotterdam,bestaand,0,tram,43.653,283,,43.6519272487615
889,G0599,Rotterdam,bestaand,0,sneltram,16.058,283,,16.0575371710608
890,G0599,Rotterdam,bestaand,0,sneltram,108.102,283,,108.101604113158
891,G0518,'s-Gravenhage,bestaand,0,tram,6.38,283,,6.37971278657909
892,G0363,Amsterdam,bestaand,0,sneltram,59.649,283,,59.6492974496738
893,G0363,Amsterdam,bestaand,0,sneltram,20.387,283,,20.3871451655204
894,G0363,Amsterdam,bestaand,0,sneltram,160.128,283,,160.127798339025
895,G0363,Amsterdam,bestaand,0,sneltram,629.82,283,,629.81974480862
896,G0363,Amsterdam,bestaand,0,sneltram,488.45,283,,488.450296990377
897,G0599,Rotterdam,bestaand,0,sneltram,94.63,283,,94.6285427940464
898,G0599,Rotterdam,bestaand,0,sneltram,78.363,283,,78.3626237437211
899,G0599,Rotterdam,bestaand,0,sneltram,53.615,283,,53.6146878229567
900,G0599,Rotterdam,bestaand,0,sneltram,6.239,283,,6.23874322279736
901,G0599,Rotterdam,bestaand,0,sneltram,100.578,283,,100.577723488861
902,G0599,Rotterdam,bestaand,0,sneltram,217.206,283,,217.205649091557
903,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,3.78,283,,3.77976189726284
904,G0599,Rotterdam,bestaand,0,sneltram,27.609,283,,27.608852493358
905,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,35.871,283,,35.8708028903731
906,G0599,Rotterdam,bestaand,0,sneltram,44.094,283,,44.0941001258895
907,G0599,Rotterdam,bestaand,0,sneltram,34.02,283,,34.0203025412767
908,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,58.61,283,,58.6100034123869
909,G0599,Rotterdam,bestaand,0,sneltram,142.435,283,,142.43511387646
910,G0599,Rotterdam,bestaand,0,sneltram,25.739,283,,25.7387717902818
911,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,377.944,283,,377.944243270077
912,G0599,Rotterdam,bestaand,1,sneltram,107.895,283,,107.894739197661
913,G0599,Rotterdam,bestaand,0,sneltram,155.761,283,,155.761084448186
914,G0599,Rotterdam,bestaand,0,sneltram,21.624,283,,21.623821226145
915,G0599,Rotterdam,bestaand,0,sneltram,8.138,283,,8.13838379572987
916,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,56.338,283,,56.3384176206609
917,G0599,Rotterdam,bestaand,0,sneltram,18.378,283,,18.3780439655585
918,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,166.28,283,,166.279535145284
919,G0599,Rotterdam,bestaand,0,sneltram,28.102,283,,28.1018348985007
920,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,124.636,283,,124.636192576635
921,G0599,Rotterdam,bestaand,0,sneltram,21.422,283,,21.4224655251169
922,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,138.607,283,,138.607106599914
923,G0599,Rotterdam,bestaand,0,sneltram,215.046,283,,215.044459600559
924,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,144.732,283,,144.731575338625
925,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,172.696,283,,172.695724176947
926,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,194.994,283,,194.994352995157
927,G0599,Rotterdam,bestaand,0,sneltram,37.051,283,,37.0514052716875
928,G0599,Rotterdam,bestaand,0,sneltram,5.265,283,,5.26515052016559
929,G0599,Rotterdam,bestaand,0,sneltram,67.377,283,,67.3768860548801
930,G0599,Rotterdam,bestaand,0,sneltram,28.036,283,,28.0364120386329
931,G0599,Rotterdam,bestaand,1,niet-bgt: (haven)kraan,185.406,283,,185.406425185321
932,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,2.878,283,,2.87800277970679
933,G0599,Rotterdam,bestaand,0,sneltram,152.094,283,,152.092852372686
934,G0603,Rijswijk,bestaand,0,tram,10.555,283,,10.5546717603836
935,G0606,Schiedam,bestaand,0,tram,4.226,283,,4.22624774474947
936,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,249.413,283,,249.413176275834
937,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,316.508,283,,316.508389936191
938,G0599,Rotterdam,bestaand,0,sneltram,33.229,283,,33.2292930222507
939,G0599,Rotterdam,bestaand,0,sneltram,31.82,283,,31.8203263796967
940,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,923.575,283,,923.574781441113
941,G0599,Rotterdam,bestaand,0,sneltram,166.982,283,,166.981684951542
942,G0599,Rotterdam,bestaand,0,niet-bgt: (haven)kraan,9.17,283,,9.16989094809747
943,G0599,Rotterdam,bestaand,1,sneltram,75.806,283,,75.805613835652
944,G0599,Rotterdam,bestaand,0,sneltram,28.789,283,,28.7893765128736
945,G0599,Rotterdam,bestaand,1,sneltram,102.672,283,,102.672001303318
946,G0599,Rotterdam,bestaand,0,sneltram,9.357,283,,9.35733402203854
947,G0599,Rotterdam,bestaand,1,sneltram,123.93,283,,123.930353932021
948,G0599,Rotterdam,bestaand,1,sneltram,88.281,283,,88.2810353775601
949,G0599,Rotterdam,bestaand,0,sneltram,25.309,283,,25.3091089545717
950,G0599,Rotterdam,bestaand,0,sneltram,99.951,283,,99.9508774159294
951,G0599,Rotterdam,bestaand,1,sneltram,11.438,283,,11.43795873397
952,G0599,Rotterdam,bestaand,1,sneltram,16.595,283,,16.5949902078911
953,G0599,Rotterdam,bestaand,0,sneltram,14.655,283,,14.6549837256819
954,G0599,Rotterdam,bestaand,0,sneltram,19.006,283,,19.0060786329006
955,G0599,Rotterdam,bestaand,1,sneltram,20.726,283,,20.7263552029777
956,G0599,Rotterdam,bestaand,1,sneltram,32.396,283,,32.395933216995
957,G0599,Rotterdam,bestaand,0,sneltram,18.855,283,,18.8551136034764
958,G0599,Rotterdam,bestaand,0,sneltram,66.107,283,,66.1066449004939
959,G0599,Rotterdam,bestaand,1,sneltram,12.673,283,,12.6732000700267
960,G0599,Rotterdam,bestaand,0,sneltram,126.04,283,,126.039658178505
961,G0599,Rotterdam,bestaand,0,sneltram,439.043,283,,439.03946203834
962,G0599,Rotterdam,bestaand,0,sneltram,66.359,283,,66.3587247695401
963,G0599,Rotterdam,bestaand,1,sneltram,38.558,283,,38.5577689188573
964,G0599,Rotterdam,bestaand,1,sneltram,48.097,283,,48.0965384117525
965,G0518,'s-Gravenhage,bestaand,0,sneltram,70.717,283,,70.7171243843092
966,G0518,'s-Gravenhage,bestaand,1,sneltram,80.203,283,,80.2031463285575
967,G0518,'s-Gravenhage,bestaand,0,tram,1.875,283,,1.8746994425774
968,G0518,'s-Gravenhage,bestaand,0,tram,53.686,283,,53.686141216475
969,G0363,Amsterdam,bestaand,0,sneltram,162.482,283,,162.482023832886
970,G0363,Amsterdam,bestaand,0,sneltram,68.041,283,,68.0405130879251
971,G0518,'s-Gravenhage,bestaand,0,sneltram,11.564,283,,11.5639498442357
972,G0518,'s-Gravenhage,bestaand,1,sneltram,3.184,283,,3.18443118939631
973,G0518,'s-Gravenhage,bestaand,0,tram,7.937,283,,7.93747386630987
974,G0518,'s-Gravenhage,bestaand,0,tram,2.301,283,,2.30098609296102
975,G0518,'s-Gravenhage,bestaand,0,tram,1.75,283,,1.75019656038972
