FID,datummutatie,naammuteerder,bron,status,genormeerd,type,objectnaam,rwsdienst,waterlichaam,beheerobjectcode,objectcode,opmerkingen,stakeholders,afwijking,gdb_geomattr_data,shape
rivierhout_legger.171,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,098200FB-AEB1-4887-8813-1BF37A05312F,,Brabants Landschap,0,,POINT (174992.0417000018 420389.01579999924)
rivierhout_legger.172,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,01C066B9-5980-4182-9617-0C60F63BA2E9,,Brabants Landschap,0,,POINT (175012.56749999896 420441.691300001)
rivierhout_legger.173,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,EC112660-602C-43DA-AEC9-97D990650A02,,Brabants Landschap,0,,POINT (175230.02180000022 421032.6297999993)
rivierhout_legger.174,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,E7DE9C4C-CF37-4530-AD41-7350D00D1213,,Brabants Landschap,0,,POINT (175279.99219999835 421096.7159000002)
rivierhout_legger.175,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,BAC68603-B3C3-424A-A5D1-C537E34F90AC,,Brabants Landschap,0,,POINT (175326.83810000122 421151.65630000085)
rivierhout_legger.176,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,2E0A32DD-D181-4138-B086-FF16A45671C3,,Brabants Landschap,0,,POINT (175503.20490000024 421418.5460000001)
rivierhout_legger.177,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,F82A92CA-E1F0-4252-9DC3-E7939E17090C,,Brabants Landschap,0,,POINT (175591.75989999995 421499.2943000011)
rivierhout_legger.178,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,5C396726-3DFF-4105-B545-A3F8ECC9C975,,Brabants Landschap,0,,POINT (175666.124499999 421567.37000000104)
rivierhout_legger.179,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,CAB9F3C8-84F7-40FA-B8D8-E431DB02C4F3,,Brabants Landschap,0,,POINT (176082.89330000058 421776.58370000124)
rivierhout_legger.180,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,DEBB432C-5E78-4D09-88FD-5F281DBD2591,,Brabants Landschap,0,,POINT (176131.4754000008 421848.1768999994)
rivierhout_legger.181,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,C6E11F23-4910-4BAE-80F7-E4905C9D32E1,,Brabants Landschap,0,,POINT (176152.95109999925 421905.1248999983)
rivierhout_legger.182,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,AD55D9F2-89E7-4F8C-9D9B-FF7BAA43EF1D,,Brabants Landschap,0,,POINT (176610.83029999956 420876.57119999826)
rivierhout_legger.183,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,97C19DCA-5D20-49EB-8DBD-D99F70D86398,,Brabants Landschap,0,,POINT (176531.26080000028 420954.8841000013)
rivierhout_legger.184,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,B5C1954B-8C98-42E2-BEE5-E80DD255B7D6,,Brabants Landschap,0,,POINT (176451.2723999992 421059.85990000144)
rivierhout_legger.185,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,1B0091F8-5B5E-4583-9585-E11C596012D5,,Brabants Landschap,0,,POINT (176308.6400000006 421388.0262000002)
rivierhout_legger.186,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,081F6316-DD78-49C0-94D4-59E50A736A7B,,Brabants Landschap,0,,POINT (176298.6587000005 421491.19420000166)
rivierhout_legger.187,2022-07-04T00:00:00,RHDHV,RWS ZN,Vastgesteld,0,Rivierhout,Rivierhout,ZN,Maas,,BAD01D9A-37FF-4B5A-B085-803FE4E0E835,,Brabants Landschap,0,,POINT (176305.29780000076 421576.2708999999)
rivierhout_legger.188,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Rivierhout,Rivierhout Loenensche Buitenpolder,ON,Boven-Rijn - Waal,"BR2.KN.R.891,880.--",025BA640-DABE-48CD-924A-2789A8EFB67B,,,0,,POINT (181035.99300000072 432883.82499999925)
rivierhout_legger.189,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Rivierhout,Rivierhout Loenensche Buitenpolder,ON,Boven-Rijn - Waal,"BR2.KN.R.891,890.--",C0AFE2E9-EF0D-49D7-B26B-CDC4529572A2,,,0,,POINT (181008.87099999934 432892.8579999991)
rivierhout_legger.190,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Rivierhout,Rivierhout Loenensche Buitenpolder,ON,Boven-Rijn - Waal,"BR2.KN.R.892,100.--",78241D4C-B867-4265-B6F2-A90159DD04B1,,,0,,POINT (180790.70800000057 432990.3220000006)
rivierhout_legger.191,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Rivierhout,Rivierhout Loenensche Buitenpolder,ON,Boven-Rijn - Waal,"BR2.KN.R.892,130.--",60D2DFC0-007B-468F-938B-41E79774471D,,,0,,POINT (180742.07299999893 432970.7650000006)
rivierhout_legger.192,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Rivierhout,Rivierhout Loenensche Buitenpolder,ON,Boven-Rijn - Waal,"BR2.KN.R.892,180.--",DC0A582A-786D-42FC-B692-99FCC4E87374,,,0,,POINT (180686.59699999914 432924.1770000011)
rivierhout_legger.193,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Rivierhout,Rivierhout Loenensche Buitenpolder,ON,Boven-Rijn - Waal,"BR2.KN.R.892,160.--",33DEEFD0-1978-40E1-B08E-FFF2B81D1529,,,0,,POINT (180687.97399999946 432915.01999999955)
rivierhout_legger.194,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Rivierhout,Stronk rivierhout Loenensche Buitenpolder,ON,Boven-Rijn - Waal,"BR2.KN.R.891,870.--",506C3B83-7C51-4EB2-8BD0-4B666E5EF408,,,0,,POINT (181036.21200000122 432857.02699999884)
rivierhout_legger.195,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Rivierhout,Stronk rivierhout Loenensche Buitenpolder,ON,Boven-Rijn - Waal,"BR2.KN.R.891,810.--",0599835F-0DCD-477A-AADB-CDF8A3255AF0,,,0,,POINT (181049.14350000024 432791.15260000154)
rivierhout_legger.196,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Rivierhout,Stronk rivierhout Loenenchse Buitenpolder,ON,Boven-Rijn - Waal,"BR2.KN.R.891,860.--",ED83BED6-443D-499A-86D8-33F997DB413A,,,0,,POINT (181044.73369999975 432838.4886999987)
rivierhout_legger.197,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Rivierhout,Stronk rivierhout Loenensche Buitenpolder,ON,Boven-Rijn - Waal,"BR2.KN.R.892,050.--",1C57B5A8-5CD1-4411-82E9-23F6CAFA4398,,,0,,POINT (180850.50070000067 432996.0522999987)
rivierhout_legger.198,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Rivierhout,Stronk rivierhout Loenensche Buitenpolder,ON,Boven-Rijn - Waal,"BR2.KN.R.892,070.--",1EE0A07F-2079-496B-9199-9A2E82829B3D,,,0,,POINT (180839.70210000128 432995.1246000007)
rivierhout_legger.199,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Rivierhout,Stronk rivierhout Loenensche Buitenpolder,ON,Boven-Rijn - Waal,"BR2.KN.R.892,200.--",75FF63A4-5ADD-4BAE-97CC-A22A34507A29,,,0,,POINT (180705.4481999986 433028.14020000026)
rivierhout_legger.200,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Rivierhout,Stronk rivierhout Loenensche Buitenpolder,ON,Boven-Rijn - Waal,"BR2.KN.R.892,240.--",CF0545AF-04EA-405B-A6D1-A87ED0CC3191,,,0,,POINT (180671.45369999856 433045.0192000009)
rivierhout_legger.201,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Rivierhout,Rivierhout nevengeul Hurwenen,ON,Boven-Rijn - Waal,"BR3.KN.L.930,995.gr",0654123A-BB42-43A8-B993-7411E9C5D243,,,0,,POINT (148863.97800000012 425411.38219999894)
rivierhout_legger.202,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Rivierhout,Rivierhout nevengeul Hurwenen,ON,Boven-Rijn - Waal,"BR3.KN.L.930,995.gr",C9176EE5-E52C-4FFA-8E9F-9D1DBE27C65E,,,0,,POINT (148866.09470000118 425416.56799999997)
