FID,omschr,portaalnr,wegdeelltr,kmtr,wegnummer,fk_veld4,ibn,gdb_geomattr_data,shape
portalen_kenmerk.1753,staal (losstaande stalen constructie),0,R,9.97399998,001,KPK0001122763,I,,POINT (130740.51529999822 482621.750500001)
portalen_kenmerk.1754,staal (losstaande stalen constructie),0,R,10.5,001,KPK0001122764,I,,POINT (131246.53489999846 482484.4754000008)
portalen_kenmerk.1755,staal (losstaande stalen constructie),0,R,10.93000031,001,KPK0001122765,I,,POINT (131653.26790000126 482348.1664999984)
portalen_kenmerk.1756,staal (losstaande stalen constructie),0,R,11.59500027,001,KPK0001122766,I,,POINT (132270.87790000066 482104.70479999855)
portalen_kenmerk.1757,staal (losstaande stalen constructie),0,R,10.64599991,001,KPK0001122768,I,,POINT (131394.59860000014 482481.20320000127)
portalen_kenmerk.1758,staal (losstaande stalen constructie),0,R,11.14299965,001,KPK0001122769,I,,POINT (131864.83089999855 482314.383200001)
portalen_kenmerk.1759,staal (losstaande stalen constructie),0,R,11.35200024,001,KPK0001122770,I,,POINT (132061.06720000133 482236.8563000001)
portalen_kenmerk.1760,viaduct (aan de zijkant van een viaduct),0,R,12.18099976,001,KPK0001122791,I,,POINT (132802.21979999915 481858.4215000011)
portalen_kenmerk.1761,staal (losstaande stalen constructie),0,R,12.82499981,001,KPK0001122792,I,,POINT (133408.60990000144 481637.6442000009)
portalen_kenmerk.1762,staal (losstaande stalen constructie),0,R,11.89999962,001,KPK0001122793,I,,POINT (132562.52259999886 482013.6629999988)
portalen_kenmerk.1763,viaduct (aan de zijkant van een viaduct),0,R,12.35499954,001,KPK0001122794,I,,POINT (132975.13769999892 481822.1882000007)
portalen_kenmerk.1764,staal (losstaande stalen constructie),0,R,12.84200001,001,KPK0001122795,I,,POINT (133433.6554000005 481668.2364999987)
portalen_kenmerk.1765,staal (losstaande stalen constructie),0,R,5.30999994,009,KPK0001129970,I,,POINT (129329.39070000127 482393.3671000004)
portalen_kenmerk.1766,viaduct (aan de zijkant van een viaduct),0,R,5.68100023,009,KPK0001129971,I,,POINT (129073.19240000099 482123.56390000135)
portalen_kenmerk.1767,staal (losstaande stalen constructie),0,R,6.21299982,009,KPK0001129972,I,,POINT (128813.52120000124 481653.563000001)
portalen_kenmerk.1768,viaduct (aan de zijkant van een viaduct),0,R,5.72700024,009,KPK0001129973,I,,POINT (129075.36670000106 482060.71829999983)
portalen_kenmerk.1769,staal (losstaande stalen constructie),0,R,6.50400019,009,KPK0001129982,I,,POINT (128653.32759999856 481414.0951000005)
portalen_kenmerk.1770,staal (losstaande stalen constructie),0,R,6.79799986,009,KPK0001129986,I,,POINT (128451.28130000085 481200.72140000015)
portalen_kenmerk.1771,staal (losstaande stalen constructie),0,R,20.51399994,009,KPK0001129997,I,,POINT (124995.76249999925 477816.7105999999)
portalen_kenmerk.1772,staal (losstaande stalen constructie),0,R,20.71500015,009,KPK0001130000,I,,POINT (125086.82869999856 477638.8685000017)
portalen_kenmerk.1773,staal (losstaande stalen constructie),0,R,21.32900047,009,KPK0001130003,I,,POINT (125158.44220000133 477643.30000000075)
portalen_kenmerk.1774,staal (losstaande stalen constructie),0,R,21.64999962,009,KPK0001130007,I,,POINT (124836.91380000114 477646.45589999855)
portalen_kenmerk.1775,staal (losstaande stalen constructie),0,R,21.64999962,009,KPK0001130008,I,,POINT (124831.85049999878 477636.1710000001)
portalen_kenmerk.1776,staal (losstaande stalen constructie),0,R,21.95199966,009,KPK0001130016,I,,POINT (124536.35489999875 477653.44579999894)
portalen_kenmerk.1777,staal (losstaande stalen constructie),0,R,22.39999962,009,KPK0001130017,I,,POINT (124091.15850000083 477679.68499999866)
portalen_kenmerk.1778,staal (losstaande stalen constructie),0,R,22.09700012,009,KPK0001130018,I,,POINT (124385.81179999933 477640.75180000067)
portalen_kenmerk.1779,staal (losstaande stalen constructie),0,R,22.43000031,009,KPK0001130019,I,,POINT (124060.77120000124 477665.66039999947)
portalen_kenmerk.1780,staal (losstaande stalen constructie),0,R,22.70499992,009,KPK0001130029,I,,POINT (123787.86609999835 477698.95479999855)
portalen_kenmerk.1781,staal (losstaande stalen constructie),0,R,22.89900017,009,KPK0001130032,I,,POINT (123595.57519999892 477745.80370000005)
portalen_kenmerk.1782,staal (losstaande stalen constructie),0,R,23.52799988,009,KPK0001130033,I,,POINT (122983.46269999817 477875.9578000009)
portalen_kenmerk.1783,staal (losstaande stalen constructie),0,R,22.89999962,009,KPK0001130034,I,,POINT (123594.95820000023 477727.2996000014)
portalen_kenmerk.1784,staal (losstaande stalen constructie),0,R,23.52400017,009,KPK0001130035,I,,POINT (122985.07860000059 477858.1620000005)
portalen_kenmerk.1785,staal (losstaande stalen constructie),0,R,24.1420002,009,KPK0001130045,I,,POINT (122400.38280000165 478061.07609999925)
portalen_kenmerk.1786,staal (losstaande stalen constructie),0,R,24.14699936,009,KPK0001130046,I,,POINT (122390.55429999903 478046.8658999987)
portalen_kenmerk.1787,staal (losstaande stalen constructie),0,R,24.75399971,009,KPK0001130052,I,,POINT (121832.19260000065 478284.3502999991)
portalen_kenmerk.1788,staal (losstaande stalen constructie),0,R,25.36000061,009,KPK0001130057,I,,POINT (121304.35269999877 478577.83839999884)
portalen_kenmerk.1789,staal (losstaande stalen constructie),0,R,18.70499992,028,KPK0001140279,I,,POINT (156001.28049999848 460988.48699999973)
portalen_kenmerk.1790,staal (losstaande stalen constructie),0,R,26.71299934,028,KPK0001140287,I,,POINT (157503.81870000064 464654.66860000044)
portalen_kenmerk.1791,staal (losstaande stalen constructie),0,R,28.59499931,028,KPK0001140303,I,,POINT (158431.4210000001 466215.6889999993)
portalen_kenmerk.1792,staal (losstaande stalen constructie),0,R,27.32699966,028,KPK0001140306,I,,POINT (157833.52950000018 465029.1460000016)
portalen_kenmerk.1793,staal (losstaande stalen constructie),0,R,28.50600052,028,KPK0001140312,I,,POINT (158837.02959999815 464472.76630000025)
portalen_kenmerk.1794,staal (losstaande stalen constructie),0,R,27.6760006,028,KPK0001140320,I,,POINT (157904.3936999999 465455.0135000013)
portalen_kenmerk.1795,staal (losstaande stalen constructie),0,R,28.20599937,028,KPK0001140323,I,,POINT (158222.0639999993 465890.0592)
portalen_kenmerk.1796,staal (losstaande stalen constructie),0,R,96.60299683,028,KPK0001140356,I,,POINT (205018.92119999975 504601.43510000035)
portalen_kenmerk.1797,staal (losstaande stalen constructie),0,R,197.57800293,050,KPK0001141832,I,,POINT (196178.20760000125 461395.9816999994)
portalen_kenmerk.1798,staal (losstaande stalen constructie),0,R,197.57600403,050,KPK0001141833,I,,POINT (196166.52969999984 461410.36939999834)
portalen_kenmerk.1799,staal (losstaande stalen constructie),0,R,198.07899475,050,KPK0001141840,I,,POINT (196550.72210000083 461729.9778999984)
portalen_kenmerk.1800,staal (losstaande stalen constructie),0,R,198.54499817,050,KPK0001141841,I,,POINT (196892.3222000003 462048.3988999985)
portalen_kenmerk.1801,staal (losstaande stalen constructie),0,R,199.13600159,050,KPK0001141842,I,,POINT (197318.11850000173 462462.5454000011)
portalen_kenmerk.1802,staal (losstaande stalen constructie),0,R,198.07899475,050,KPK0001141843,I,,POINT (196539.46229999885 461744.90370000154)
portalen_kenmerk.1803,staal (losstaande stalen constructie),0,R,198.54499817,050,KPK0001141844,I,,POINT (196880.62099999934 462062.88230000064)
portalen_kenmerk.1804,staal (losstaande stalen constructie),0,R,199.13600159,050,KPK0001141845,I,,POINT (197305.06709999964 462475.54830000177)
portalen_kenmerk.1805,staal (losstaande stalen constructie),0,R,199.80799866,050,KPK0001141858,I,,POINT (197778.28720000014 462954.57990000024)
portalen_kenmerk.1806,staal (losstaande stalen constructie),0,R,199.80799866,050,KPK0001141859,I,,POINT (197763.87040000036 462966.12110000104)
portalen_kenmerk.1807,staal (losstaande stalen constructie),0,R,200.44400024,050,KPK0001141864,I,,POINT (198154.19139999896 463471.999400001)
portalen_kenmerk.1808,staal (losstaande stalen constructie),0,R,200.44299316,050,KPK0001141865,I,,POINT (198138.7034999989 463481.8621999994)
portalen_kenmerk.1809,staal (losstaande stalen constructie),0,R,201.04899597,050,KPK0001141870,I,,POINT (198443.67449999973 463995.99529999867)
portalen_kenmerk.1810,staal (losstaande stalen constructie),0,R,201.04899597,050,KPK0001141871,I,,POINT (198426.6149000004 464003.3018000014)
portalen_kenmerk.1811,staal (losstaande stalen constructie),0,R,201.7749939,050,KPK0001141878,I,,POINT (198708.47430000082 464675.3663999997)
portalen_kenmerk.1812,staal (losstaande stalen constructie),0,R,201.7749939,050,KPK0001141879,I,,POINT (198690.5357999988 464680.00189999864)
portalen_kenmerk.1813,staal (losstaande stalen constructie),0,R,202.36799622,050,KPK0001141888,I,,POINT (198839.12249999866 465254.0069000013)
portalen_kenmerk.1814,staal (losstaande stalen constructie),0,R,202.75,050,KPK0001141889,I,,POINT (198839.6810999997 465638.1427000016)
portalen_kenmerk.1815,staal (losstaande stalen constructie),0,R,202.41700745,050,KPK0001141890,I,,POINT (198820.55669999868 465306.2622999996)
portalen_kenmerk.1816,staal (losstaande stalen constructie),0,R,202.85499573,050,KPK0001141891,I,,POINT (198803.14020000026 465739.04349999875)
portalen_kenmerk.1817,staal (losstaande stalen constructie),0,R,203.04200745,050,KPK0001141902,I,,POINT (198788.7586000003 465932.48629999906)
portalen_kenmerk.1818,staal (losstaande stalen constructie),0,R,204.17700195,050,KPK0001141909,I,,POINT (198399.5971999988 466994.3009000011)
portalen_kenmerk.1819,staal (losstaande stalen constructie),0,R,204.64500427,050,KPK0001141910,I,,POINT (198249.3022999987 467438.20490000024)
portalen_kenmerk.1820,staal (losstaande stalen constructie),0,R,203.42999268,050,KPK0001141911,I,,POINT (198643.42330000177 466288.8913999982)
portalen_kenmerk.1821,staal (losstaande stalen constructie),0,R,203.82899475,050,KPK0001141912,I,,POINT (198510.65799999982 466646.2905000001)
portalen_kenmerk.1822,staal (losstaande stalen constructie),0,R,204.18200684,050,KPK0001141913,I,,POINT (198380.66750000045 466991.63589999825)
portalen_kenmerk.1823,staal (losstaande stalen constructie),0,R,204.66099548,050,KPK0001141914,I,,POINT (198227.69269999862 467449.3445999995)
portalen_kenmerk.1824,staal (losstaande stalen constructie),0,R,205.24099731,050,KPK0001141936,I,,POINT (198196.8412999995 468026.0412000008)
portalen_kenmerk.1825,staal (losstaande stalen constructie),0,R,205.71400452,050,KPK0001141937,I,,POINT (198267.55090000108 468494.8269000016)
portalen_kenmerk.1826,staal (losstaande stalen constructie),0,R,11.98499966,058,KPK0001143149,I,,POINT (156106.8161999993 387156.68250000104)
portalen_kenmerk.1827,staal (losstaande stalen constructie),0,R,12.97099972,058,KPK0001143152,I,,POINT (155979.97789999843 388115.7008999996)
portalen_kenmerk.1828,staal (losstaande stalen constructie),0,R,14.25,007,KPK0001129243,I,,POINT (124345.16829999909 502526.67880000174)
portalen_kenmerk.1829,staal (losstaande stalen constructie),0,R,14.53499985,007,KPK0001129247,I,,POINT (124296.26999999955 502784.67819999903)
portalen_kenmerk.1830,staal (losstaande stalen constructie),0,R,14.83300018,007,KPK0001129250,I,,POINT (124249.63360000029 503087.3568000011)
portalen_kenmerk.1831,staal (losstaande stalen constructie),0,R,15.25300026,007,KPK0001129254,I,,POINT (124326.09200000018 503523.6801000014)
portalen_kenmerk.1832,staal (losstaande stalen constructie),0,R,15.93000031,007,KPK0001129261,I,,POINT (124719.27039999887 504044.25389999896)
portalen_kenmerk.1833,staal (losstaande stalen constructie),0,R,16.57500076,007,KPK0001129267,I,,POINT (125035.29690000042 504593.16050000116)
portalen_kenmerk.1834,staal (losstaande stalen constructie),0,R,17.24099922,007,KPK0001129268,I,,POINT (125272.69739999995 505217.3665000014)
portalen_kenmerk.1835,staal (losstaande stalen constructie),0,R,17.73999977,007,KPK0001129269,I,,POINT (125449.77230000123 505687.0989000015)
portalen_kenmerk.1836,staal (losstaande stalen constructie),0,R,17.85199928,007,KPK0001129270,I,,POINT (125468.91290000081 505801.0029999986)
portalen_kenmerk.1837,staal (losstaande stalen constructie),0,R,18.23500061,007,KPK0001129279,I,,POINT (125622.97819999978 506146.5340999998)
portalen_kenmerk.1838,staal (losstaande stalen constructie),0,R,18.4279995,007,KPK0001129283,I,,POINT (125674.16270000115 506340.2558999993)
portalen_kenmerk.1839,staal (losstaande stalen constructie),0,R,18.99600029,007,KPK0001129288,I,,POINT (125892.3658999987 506861.0188000016)
portalen_kenmerk.1840,staal (losstaande stalen constructie),0,R,18.99900055,007,KPK0001129289,I,,POINT (125875.23420000076 506871.4754999988)
portalen_kenmerk.1841,staal (losstaande stalen constructie),0,R,19.70000076,007,KPK0001129295,I,,POINT (126121.72430000082 507527.70589999855)
portalen_kenmerk.1842,staal (losstaande stalen constructie),0,R,20.33499908,007,KPK0001129301,I,,POINT (126345.00219999999 508121.0870000012)
portalen_kenmerk.1843,staal (losstaande stalen constructie),0,R,21.60300064,007,KPK0001129315,I,,POINT (126793.26559999958 509305.0117000006)
portalen_kenmerk.1844,staal (losstaande stalen constructie),0,R,22.16399956,007,KPK0001129319,I,,POINT (127015.2228000015 509823.4112999998)
portalen_kenmerk.1845,staal (losstaande stalen constructie),0,R,22.7859993,007,KPK0001129329,I,,POINT (127269.46460000053 510392.1805999987)
portalen_kenmerk.1846,viaduct (aan de zijkant van een viaduct),0,R,194.76100159,050,KPK0001115006,I,,POINT (193990.58729999885 459623.32180000097)
portalen_kenmerk.1847,staal (losstaande stalen constructie),0,R,195.27099609,050,KPK0001115010,I,,POINT (194366.32389999926 459964.84910000116)
portalen_kenmerk.1848,staal (losstaande stalen constructie),0,R,28.86400032,007,KPK0001129362,I,,POINT (129245.8850999996 516093.3381999992)
portalen_kenmerk.1849,staal (losstaande stalen constructie),0,R,29.36300087,007,KPK0001129366,I,,POINT (129444.62779999897 516534.70010000095)
portalen_kenmerk.1850,staal (losstaande stalen constructie),0,R,29.62599945,007,KPK0001129370,I,,POINT (129631.58100000024 516715.7190000005)
portalen_kenmerk.1851,staal (losstaande stalen constructie),0,R,30.59300041,007,KPK0001129377,I,,POINT (130480.41560000181 517162.2912000008)
portalen_kenmerk.1852,staal (losstaande stalen constructie),0,R,31.02000046,007,KPK0001129378,I,,POINT (130826.77589999884 517420.4838999994)
portalen_kenmerk.1853,staal (losstaande stalen constructie),0,R,34.40399933,007,KPK0001129405,I,,POINT (130998.64620000124 520555.0821999982)
portalen_kenmerk.1854,staal (losstaande stalen constructie),0,R,63.90000153,007,KPK0001129455,I,,POINT (131345.23490000144 549119.5232000016)
portalen_kenmerk.1855,staal (losstaande stalen constructie),0,R,64.19999695,007,KPK0001129456,I,,POINT (131463.49060000107 549396.1433000006)
portalen_kenmerk.1856,staal (losstaande stalen constructie),0,R,71.85800171,007,KPK0001129460,I,,POINT (132045.0811999999 549960.3251999989)
portalen_kenmerk.1857,viaduct (aan de zijkant van een viaduct),0,R,71.84300232,007,KPK0001129462,I,,POINT (132023.67960000038 549965.7795000002)
portalen_kenmerk.1858,staal (losstaande stalen constructie),0,R,72.17900085,007,KPK0001129463,I,,POINT (132288.14539999887 550168.1328000017)
portalen_kenmerk.1859,staal (losstaande stalen constructie),0,R,72.49500275,007,KPK0001129464,I,,POINT (132535.94079999998 550367.2820999995)
portalen_kenmerk.1860,staal (losstaande stalen constructie),0,R,96.27999878,007,KPK0001129488,I,,POINT (150974.2562999986 565104.0954000019)
portalen_kenmerk.1861,staal (losstaande stalen constructie),0,R,96.57299805,007,KPK0001129489,I,,POINT (151254.871199999 565177.2740999982)
portalen_kenmerk.1862,staal (losstaande stalen constructie),0,R,225.19999695,002,KPK0001125329,I,,POINT (187131.65670000017 345850.6667000018)
portalen_kenmerk.1863,staal (losstaande stalen constructie),0,R,144.56300354,007,KPK0001129574,I,,POINT (191292.60709999874 554774.7760000005)
portalen_kenmerk.1864,staal (losstaande stalen constructie),0,R,199.27999878,007,KPK0001129655,I,,POINT (235401.2547999993 581294.8513999991)
portalen_kenmerk.1865,staal (losstaande stalen constructie),0,R,199.2769928,007,KPK0001129656,I,,POINT (235391.940200001 581303.6447999999)
portalen_kenmerk.1866,staal (losstaande stalen constructie),0,R,222.69999695,007,KPK0001129705,I,,POINT (254530.56870000064 576857.5505999997)
portalen_kenmerk.1867,staal (losstaande stalen constructie),0,R,145.16900635,007,KPK0001129575,I,,POINT (191856.05260000005 555000.0898999982)
portalen_kenmerk.1868,staal (losstaande stalen constructie),0,R,96.02500153,007,KPK0001129478,I,,POINT (150727.504900001 565039.7624999993)
portalen_kenmerk.1869,staal (losstaande stalen constructie),0,R,63.60100174,007,KPK0001129454,I,,POINT (131314.60119999945 548821.240699999)
portalen_kenmerk.1870,staal (losstaande stalen constructie),0,R,3.23699999,008,KPK0001129843,I,,POINT (119103.52389999852 494803.71400000155)
portalen_kenmerk.1871,staal (losstaande stalen constructie),0,R,6.02799988,007,KPK0001129127,I,,POINT (118480.94359999895 497609.0480000004)
portalen_kenmerk.1872,staal (losstaande stalen constructie),0,R,9.20400047,007,KPK0001129181,I,,POINT (120293.85130000114 499984.78920000046)
