Ministerie;Leverancier;6000 - ICT overig;6110 - Aanschaf hardware;6120 - Beheer en onderhoud hardware;6210 - Aanschaf programmatuur & software;6220 - Beheer, onderhoud programmatuur & software;6310 - Aanschaf, beheer en onderhoud infrastructuur;6410 - Spraak en dataverbindingen;6510 - Aan een externe partij uitbestede ICT-dienstverlening;Eindtotaal
EZK;Survalyzer Nederland B.V.;;;;;;;;1;1
EZK;T&T Compet&t.b.v.;;;;;1;;;;1
EZK;Tangelo Software B.V.;;;;;3;;;1;4
EZK;TeamSupport Creating Together B.V.;;;;;1;;;;1
EZK;Teksam company NV;;;;;;;1;;1
EZK;Tele2-Versatel;;2;4;;1;;5;3;6
EZK;Telegrootgebruik B.V.;;;;;;;1;;1
EZK;Telfort Zakelijk B.V.;;;;;;1;;;1
EZK;Telindus-ISIT B.V.;4;2;;;2;;;;4
EZK;The Computer Company;;;;;;;;1;1
EZK;TMC Test & Integration B.V.;;;;;2;;;;2
EZK;Trabsoft;;;;;;;;1;1
EZK;Transformation Technologies B.V.;;;;;;;;2;2
EZK;Trivento Applicatieontwikkeling;;;;;;;;2;2
EZK;tts GmbH;;;;;1;;;;1
EZK;Turnitin, LLC;;;;;1;;;;1
EZK;UHF SHF Engineering;;;;;;;1;;1
EZK;UnifiedPost B.V.;;;;;1;;;2;2
EZK;United Nations Publications;;;;;1;;;;1
EZK;USoft B.V.;;;;;4;;;;4
EZK;V.I.A. B.V.;;;;;;;;2;2
EZK;Valiantys B.V.;;;;;;;;1;1
EZK;Van Dorp installaties B.V.;;3;;;;;;;3
EZK;Verdonck, Klooster & Associates B.V.;;;;;;;;4;4
EZK;VEVIDA B.V.;;;;;1;1;;;1
EZK;Vicrea Solutions B.V.;;;;;4;;;1;4
EZK;Video Holland Trading;;;;;;;1;;1
EZK;Vodafone;;;;;;;7;5;7
EZK;Vodafone Libertel B.V.;;;;;;;3;;3
EZK;Volker Wessels Telecom - Netwerk Solutions;;;;;;;1;;1
EZK;Webfleet Solutions Sales B.V.;;;;;1;;1;;1
EZK;Wedomedia B.V.;1;;;;;;;;1
EZK;WHC;;;;;;;;1;1
EZK;Xerox (Nederland) B.V.;3;2;2;4;;2;;4;6
EZK;Xolphin B.V.;1;;;;1;;;;1
EZK;XS4ALL Internet B.V.;;;;;;;2;;2
EZK;Yacht;;;;;;;;1;1
EZK;Ymor E-Services B.V.;;;;;;;;2;2
EZK;Ziggo B.V.;;1;;;;;1;;1
EZK;ZorgTTP;;;;;2;;;;2
FIN;Abiom Communication Systems (A.C.S.) B.V.;;;;;;;4;;4
FIN;AC Analytical Controls B.V.;;1;;;;;;;1
FIN;Accent Interactive B.V.;;;;;;;1;;1
FIN;Actis B.V.;;2;;;;;;;2
FIN;Advanced Encryption Technology Europe B.V.;;;;2;;;;;2
FIN;Agilent Technologies Netherlands B.V.;;2;;;;;;;2
FIN;Alphatron Marine B.V.;;2;;;;;;;2
FIN;Altadis Luxembourg S.A.;;;;;1;;;;1
FIN;Anoniem_FIN_62;;;;;;;1;;1
FIN;Anton Paar Benelux BVBA;;2;;;;;;;2
FIN;Applied Biosystems;;2;;;;;;;2
FIN;Asperion Hosting;;;;;;;;1;1
FIN;Atal B.V.;;1;;;;;;;1
FIN;Autotelex B.V.;;;;2;;;;;2
FIN;Avast Software B.V.;;;;1;;;;;1
FIN;AVEQ Creatieve Producties B.V.;;;;;2;;;;2
FIN;Avetica B.V.;;;;;;;2;;2
FIN;B.V.D.A. International B.V.;;1;;;;;;;1
FIN;BÃ¶we Systec Nederland B.V.;;6;5;;;;;;7
FIN;BatchGeo LLC;;;;1;;;;;1
FIN;Bax-shop.nl B.V.;;1;;;;;;;1
FIN;Bis;;2;;;;;;;2
FIN;BIS Econocom;;9;;;;;;;9
FIN;BIT B.V.;;;;;;;1;;1
FIN;Boom uitgevers Amsterdam B.V.;;;;1;;;;;1
FIN;Bos Incasso B.V.;;;;;;;1;;1
FIN;BPI Services B.V.;;;;1;;;;;1
FIN;Brabants Lederwarenhuis s Gravenhage B.V.;;1;;;;;;;1
FIN;Btsoftware B.V.;;;;2;;;;;2
FIN;Buyitdirect.com B.V.;;3;1;;;;6;;6
FIN;Bwise B.V.;;;;2;;;;;2
FIN;CAM Tools B.V.;;;;1;;;;;1
FIN;Cargonaut Nederland B.V.;;;;;3;;;;3
FIN;CASRA;;;;1;;;;;1
FIN;CBizz B.V.;;;;;;;1;;1
FIN;Central Point Nederland B.V.;;2;;;;;;;2
FIN;CM Telecom B.V.;;;;;;;2;;2
FIN;COMPAREX Nederland B.V.;;;;8;7;;;;9
FIN;Computacenter;;8;;;;;;;8
FIN;Conrad Electronic Benelux B.V.;;1;;;;;;;1
FIN;Coolblue B.V.;;1;;;;;;;1
FIN;Cornelese Technical Systems B.V.;;4;;;;;;;4
FIN;CreditProfessionals B.V.;;;;;;;1;;1
FIN;DataExpert B.V.;;5;;5;4;;;;6
FIN;De Klantcontact Monitor B.V.;;;;;;;;1;1
FIN;Dell Benelux Call Centre;;8;2;;;;;;8
FIN;Detron Communication Solutions;;1;1;2;;;6;;6
FIN;DifferentLab B.V.;;;;1;;;;;1
FIN;Digitale Opsporing B.V.;;;;;2;;;;2
FIN;Document Dialog B.V.;;;;;2;;;;2
FIN;D-RT Group Netherlands B.V.;;;;;;;1;;1
FIN;Duvak Automatisering B.V.;;;;;;;1;;1
FIN;Eikelboom & De Bondt It Services B.V.;;;;;3;;;;3
FIN;Elfa Elementenfabriek B.V.;;2;;;;;;;2
FIN;Elscolab B.V.;;1;;;;;;;1
FIN;Employee Performance Group B.V.;;;;3;;;;;3
FIN;ENGIE Services West B.V.;;1;;;;;;;1
FIN;Enigma Business Consulting B.V.;;;;;;;;2;2
FIN;Ernst & Young Accountants LLP;;;;2;;;;;2
FIN;Escherware B.V.;;;;;1;;;;1
FIN;Eskes Media B.V.;;;;;;;;1;1
FIN;Exact Holding B.V.;;;;;1;;;;1
FIN;Extravar B.V.;;7;4;;;;;;7
FIN;Flash Rental Services B.V.;;;;;;;1;;1
FIN;FlexForceMonkey B.V.;;;;1;;;;;1
FIN;Flexwebhosting B.V.;;;;;;;;1;1
FIN;Flipbase B.V.;;;;1;;;;;1
FIN;Fofic;;1;;;;;;;1
FIN;Fujitsu Technology Solutions (Holding) B.V.;;;;;4;;;;4
FIN;Fujitsu Technology Solutions B.V.;;6;3;8;10;3;;;11
FIN;Gartner Nederland B.V.;;;;3;;;;;3
FIN;gefeliciTAART B.V.;;;;;;;;1;1
FIN;Gemnet B.V.;;;;;;;1;;1
FIN;Genesys Telecommunications Laboratories B.V.;;;;;7;;;;7
FIN;GEVEG;;;;;1;;;;1
FIN;Go Wonder B.V.;;;;1;;;;;1
FIN;GoForIT B.V.;;;;;;;;1;1
FIN;Groningen Airport Eelde N.V.;;;;1;;;;;1
FIN;Haaklink B.V.;;5;;;;;;;5
FIN;HACH;;1;;;;;;;1
FIN;Hartech Meet- & Testapparatuur B.V.;;1;;;;;;;1
FIN;Hartwig Instruments B.V.;;1;;;;;;;1
FIN;HCL;;;;6;5;;;;7
FIN;Heijnen B.V.;;;;;1;;;;1
FIN;Hewlett-Packard Nederland B.V.;;7;2;5;7;;;;8
FIN;Hobbit Imaging Software B.V.;;;;1;;;;;1
FIN;Holland Inbouw;;1;;;;;;;1
FIN;Honeywell Building Solutions;;1;;;;;;;1
FIN;Hostnet B.V.;;;;;;;;2;2
FIN;Huisaanhuis.nu B.V.;;;;;;;;1;1
FIN;i3 groep;;9;8;7;8;;;;10
FIN;IBM Nederland B.V.;;8;;5;11;2;4;;11
FIN;ID Ware International B.V.;;;;2;;;;;2
FIN;Infopact Netwerkdiensten B.V.;;;;;;;1;;1
FIN;Infradax B.V.;;;2;;;;;;2
FIN;Inkesta B.V.;;;;1;;;;;1
FIN;Insight Enterprises Netherlands B.V.;;;;7;7;;;;8
FIN;INTER;;1;;;;;;;1
FIN;Intermax outsourcing;;;;;;;1;;1
FIN;Internedservices;;;;;;;1;;1
FIN;Inven Technology Benelux B.V.;;1;;;;;;;1
FIN;ITAA ltd.;;;;2;;;;;2
FIN;JetBrains s.r.o.;;;;;5;;;;5
FIN;Joint Analytical Systems Benelux B.V.;;1;;;;;;;1
FIN;Joint Cash & Card Software B.V.;;2;;2;;;;;2
FIN;Kamera Express;;2;;;;;;;2
FIN;KE Business B.V.;;;;;2;;;;2
FIN;KERN Nederland B.V.;;;1;;;;;;1
FIN;KLDiscovery Ontrack B.V.;1;;;;;;;;1
FIN;Koning & Hartman B.V.;;;2;;;;1;;2
FIN;KPN B.V.;;;;;;;5;;5
FIN;KPN Consulting B.V.;;1;;;;;2;;2
FIN;KPN Corporate Market;;5;;5;5;;4;;7
FIN;KPN winkel;;;;;;;2;;2
FIN;KPN XL;;;;;;;1;;1
FIN;LeaseWeb Netherlands B.V.;;;1;;;;;;1
FIN;LeisureTeam B.V.;;;;1;;;;;1
FIN;Live Presence B.V.;;;;;3;;;;3
FIN;Loyals Online B.V.;;;;;2;;1;;2
FIN;M2C Telecom B.V.;;1;;;;;;;1
FIN;Metrohm Nederland B.V.;;1;;;;;;;1
FIN;Mettler-Toledo B.V.;;2;;;;;;;2
FIN;Micro Focus N.V.;;;;;1;;;;1
FIN;Nas!Com;;;;;;;;1;1
FIN;Netcompany Netherlands B.V.;;;;6;;;;;6
FIN;NKM Network Services B.V.;;;1;;;;;;1
FIN;NL Digitaal B.V.;;;;;;;1;;1
FIN;Opticon Benelux Naarden B.V.;;2;;;;;;;2
FIN;Oracle Nederland;;;;1;6;;;;6
FIN;OSN Nederland B.V.;;4;4;2;;;;;5
FIN;Otter Audio-Visueel;;;1;;;;;;1
FIN;Parabots;;;;;1;;;;1
FIN;Planmen Nederland B.V.;;;;;;;;2;2
FIN;Postcode.NL B.V.;;;;;;;;1;1
FIN;PQR B.V.;;;2;;;;;;2
FIN;PreFIS a.s.;;;;;;;;3;3
FIN;Priority;;;;;;;1;;1
FIN;Protinus IT B.V.;;5;2;7;7;;7;;8
FIN;Provider;;;;;1;;;;1
FIN;Q42;;;;;1;;;;1
FIN;QA Sourcing B.V.;;;;;;;;1;1
FIN;Q-RY Solutions B.V.;;1;;;;;;;1
FIN;QuoVadis Trustlink B.V.;;;;;;;1;;1
FIN;RÃ©seaux IP EuropÃ©ens Network Coord. Centre;;;;;;;1;;1
FIN;Rae Benelux B.V.;;3;;;;;;;3
FIN;RS Components B.V.;;1;;;;;;;1
FIN;SafeNet Europe B.V.;;;;;;;;2;2
FIN;SAP Nederland B.V.;;;;1;7;;;;7
FIN;Schiphol Telematics B.V.;;;;;;;;5;5
FIN;Scholten Awater B.V.;;1;4;1;5;;2;;6
FIN;Scienta;;;;2;;;;;2
FIN;Sdu Uitgevers B.V.;;;;4;5;;;;6
FIN;Sectra Communications B.V.;;;;;;;2;;2
FIN;Secure Logistics B.V.;;1;;;;;;;1
FIN;Securitech Detection & Verification B.V.;;1;;;;;;;1
FIN;SkillSource;;;;1;;;;;1
FIN;SmartBear Limited;;;;;1;;;;1
FIN;SmartDC B.V.;;;;;;;;1;1
FIN;Smiths Detection Benelux B.V.;;1;;;;;;;1
FIN;Snel.com B.V.;;;;;;;1;;1
FIN;SoftwareONE B.V.;;;;;6;;;;6
FIN;Square Information Solutions B.V.;;;;3;;;;;3
FIN;Squerist Testen B.V.;;;;;;;;1;1
FIN;SRC System Integrators B.V.;;;;;1;;;;1
FIN;Sticht. Internet Domeinregistratie Nederland;;;;;;;;2;2
FIN;Syspart B.V.;;;;;;;;5;5
FIN;Taartenwinkel.nl B.V.;;;;;;;;1;1
FIN;Tectrade B.V.;;1;;;;;;;1
FIN;Tedas B.V.;;1;;;;;;;1
FIN;Tele2 Nederland B.V.;;;;;;;7;;7
FIN;Telecom.Paper B.V.;;;;;;;;2;2
FIN;Teleflex Holding Netherlands B.V.;;;1;;;;1;;1
FIN;Telfort Zakelijk;;;;;;;1;;1
FIN;Telindus-ISIT B.V.;;8;;;;;;;8
FIN;Tensing Safety & Security B.V.;;;;;3;;;;3
FIN;Thermo Fisher Scientific B.V.;;2;;;;;;;2
FIN;TMG Landelijke Media B.V.;;;;;;;;1;1
FIN;TriOpSys B.V.;;;;;;;1;;1
FIN;Ultimoo Incasso II B.V.;;;;;;;1;;1
FIN;Unisys Nederland N.V.;;1;4;;;;;;4
FIN;Vanberkel Professionals B.V.;;;;;1;;;;1
FIN;Vastgoeddata Nederland B.V.;;;;2;;;;;2
FIN;Vastgoedjournaal.nl B.V.;;;;;;;;1;1
FIN;Vicus eBusiness Solutions B.V.;;;;;2;;;;2
FIN;Vodafone;;;;;;;7;;7
FIN;VR Lab B.V.;;;;1;;;;;1
FIN;W.S.B. Solutions B.V.;;;;1;1;;;;1
FIN;Wolters Kluwer Poland Holding B.V.;;;;;4;;;;4
FIN;XCESS expertise center B.V.;;;;;2;;;;2
FIN;Xerox (Nederland) B.V.;;;1;;;;;;1
FIN;XS4ALL Internet B.V.;;;;;;;1;;1
FIN;Xtac Analytical B.V.;;1;;;;;;;1
FIN;ZDS Impex B.V.;;;;;;;1;;1
FIN;Ziggo B.V.;;;;;;;9;;9
FIN;Ziggo Services B.V.;;;;;;;1;;1
FIN;Ziggo Zakelijk Services B.V.;;;;;;;1;;1
I & W;1001sloten;;;1;;;;;;1
I & W;2AT B.V.;;;;;1;;;1;1
I & W;A. Agterberg B.V.;;;2;;;;;;2
I & W;Aannemersbedrijf Klein Kranenbarg B.V.;;;1;;;;;;1
I & W;Aarhus University;;;;;2;;;;2
I & W;AB Sciex Germany GmbH;;;1;;;;;;1
I & W;ABDIJ SINT BENEDICTUSBERG;;;1;;;;;;1
I & W;Acal BFI Netherlands B.V.;;;;;1;;;;1
I & W;Accept Automatisering Accountancy;;;;;;;;2;2
I & W;Activiteitenboerderij 't Geveltje;;;1;;;;;;1
I & W;Advantec Electronics B.V.;;;1;;;;;;1
I & W;Agco B.V.;;;1;;;;;;1
I & W;Aguilonius Netherlands B.V.;;;;;;;;1;1
I & W;Air Products Nederland B.V.;;;2;;;;;;2
I & W;Allekabels B.V.;;1;1;;;;;;1
I & W;Allinco Systems B.V.;;;;;;;4;;4
I & W;Altec Industriële Identificatie;;;1;;;;;;1
I & W;Altran Netherlands B.V.;;;2;;;;;;2
I & W;Amazon Web Services EMEA SARL;;;;;1;;;1;1
I & W;Andija B.V.;;;;;;;;1;1
I & W;Anoniem_I & W_100;;;1;;;;;;1
I & W;Anoniem_I & W_101;;;1;;;;;;1
I & W;Anoniem_I & W_102;;;1;;;;;;1
I & W;Anoniem_I & W_103;;;1;;;;;;1
I & W;Anoniem_I & W_104;;;1;;;;;;1
I & W;Anoniem_I & W_105;;;1;;;;;;1
I & W;Anoniem_I & W_107;;;1;;;;;;1
I & W;Anoniem_I & W_108;;;1;;;;;;1
I & W;Anoniem_I & W_109;;;1;;;;;;1
I & W;Anoniem_I & W_110;;;1;;;;;;1
I & W;Anoniem_I & W_111;;;1;;;;;;1
I & W;Anoniem_I & W_112;;;1;;;;;;1
I & W;Anoniem_I & W_113;;;1;;;;;;1
I & W;Anoniem_I & W_114;;;1;;;;;;1
I & W;Anoniem_I & W_115;;;1;;;;;;1
I & W;Anoniem_I & W_116;;;1;;;;;;1
I & W;Anoniem_I & W_118;;;1;;;;;;1
I & W;Anoniem_I & W_119;;;1;;;;;;1
I & W;Anoniem_I & W_120;;;1;;;;;;1
I & W;Anoniem_I & W_121;;;1;;;;;;1
I & W;Anoniem_I & W_122;;;1;;;;;;1
I & W;Anoniem_I & W_124;;;1;;;;;;1
I & W;Anoniem_I & W_125;;;1;;;;;;1
I & W;Anoniem_I & W_126;;;1;;;;;;1
I & W;Anoniem_I & W_127;;;1;;;;;;1
I & W;Anoniem_I & W_130;;;1;;;;;;1
I & W;Anoniem_I & W_139;;;1;;;;;;1
I & W;Anoniem_I & W_142;;;1;;;;;;1
I & W;Anoniem_I & W_150;;;1;;;;;;1
I & W;Anoniem_I & W_151;;;1;;;;;;1
I & W;Anoniem_I & W_152;;;1;;;;;;1
I & W;Anoniem_I & W_153;;;1;;;;;;1
I & W;Anoniem_I & W_154;;;1;;;;;;1
I & W;Anoniem_I & W_155;;;1;;;;;;1
I & W;Anoniem_I & W_156;;;1;;;;;;1
I & W;Anoniem_I & W_157;;;1;;;;;;1
I & W;Anoniem_I & W_159;;;1;;;;;;1
I & W;Anoniem_I & W_166;;;1;;;;;;1
I & W;Anoniem_I & W_167;;;1;;;;;;1
I & W;Anoniem_I & W_168;;;1;;;;;;1
I & W;Anoniem_I & W_169;;;1;;;;;;1
I & W;Anoniem_I & W_170;;;1;;;;;;1
I & W;Anoniem_I & W_171;;;1;;;;;;1
I & W;Anoniem_I & W_172;;;1;;;;;;1
I & W;Anoniem_I & W_173;;;1;;;;;;1
I & W;Anoniem_I & W_176;;;1;;;;;;1
I & W;Anoniem_I & W_184;;;1;;;;;;1
I & W;Anoniem_I & W_186;;;1;;;;;;1
I & W;Anoniem_I & W_187;;;1;;;;;;1
I & W;Anoniem_I & W_188;;;1;;;;;;1
I & W;Anoniem_I & W_189;;;1;;;;;;1
I & W;Anoniem_I & W_195;;;1;;;;;;1
I & W;Anoniem_I & W_196;;;1;;;;;;1
I & W;Anoniem_I & W_207;;;1;;;;;;1
I & W;Anoniem_I & W_208;;;1;;;;;;1
I & W;Anoniem_I & W_209;;;1;;;;;;1
I & W;Anoniem_I & W_210;;;1;;;;;;1
I & W;Anoniem_I & W_211;;;1;;;;;;1
I & W;Anoniem_I & W_212;;;1;;;;;;1
I & W;Anoniem_I & W_213;;;1;;;;;;1
I & W;Anoniem_I & W_218;;;1;;;;;;1
I & W;Anoniem_I & W_223;;;1;;;;;;1
I & W;Anoniem_I & W_224;;;1;;;;;;1
I & W;Anoniem_I & W_225;;;1;;;;;;1
I & W;Anoniem_I & W_226;;;1;;;;;;1
I & W;Anoniem_I & W_227;;;1;;;;;;1
I & W;Anoniem_I & W_228;;;1;;;;;;1
I & W;Anoniem_I & W_231;;;1;;;;;;1
I & W;Anoniem_I & W_240;;;1;;;;;;1
I & W;Anoniem_I & W_259;;;1;;;;;;1
I & W;Anoniem_I & W_260;;;1;;;;;;1
I & W;Anoniem_I & W_261;;;1;;;;;;1
I & W;Anoniem_I & W_262;;;1;;;;;;1
I & W;Anoniem_I & W_263;;;1;;;;;;1
I & W;Anoniem_I & W_264;;;1;;;;;;1
I & W;Anoniem_I & W_265;;;1;;;;;;1
I & W;Anoniem_I & W_283;;;1;;;;;;1
I & W;Anoniem_I & W_29;;;1;;;;;;1
I & W;Anoniem_I & W_31;;;1;;;;;;1
I & W;Anoniem_I & W_316;;;1;;;;;;1
I & W;Anoniem_I & W_339;;;1;;;;;;1
I & W;Anoniem_I & W_340;;;1;;;;;;1
I & W;Anoniem_I & W_369;;;1;;;;;;1
I & W;Anoniem_I & W_38;;;1;;;;;;1
I & W;Anoniem_I & W_39;;;1;;;;;;1
I & W;Anoniem_I & W_40;;;1;;;;;;1
I & W;Anoniem_I & W_405;;;1;;;;;;1
I & W;Anoniem_I & W_406;;;1;;;;;;1
I & W;Anoniem_I & W_41;;;1;;;;;;1
I & W;Anoniem_I & W_42;;;1;;;;;;1
I & W;Anoniem_I & W_44;;;1;;;;;;1
I & W;Anoniem_I & W_45;;;1;;;;;;1
I & W;Anoniem_I & W_46;;;1;;;;;;1
I & W;Anoniem_I & W_47;;;1;;;;;;1
I & W;Anoniem_I & W_48;;;1;;;;;;1
I & W;Anoniem_I & W_49;;;1;;;;;;1
I & W;Anoniem_I & W_51;;;1;;;;;;1
I & W;Anoniem_I & W_52;;;1;;;;;;1
I & W;Anoniem_I & W_53;;;1;;;;;;1
I & W;Anoniem_I & W_54;;;1;;;;;;1
I & W;Anoniem_I & W_56;;;1;;;;;;1
I & W;Anoniem_I & W_58;;;1;;;;;;1
I & W;Anoniem_I & W_59;;;1;;;;;;1
I & W;Anoniem_I & W_60;;;1;;;;;;1
I & W;Anoniem_I & W_61;;;1;;;;;;1
I & W;Anoniem_I & W_62;;;1;;;;;;1
I & W;Anoniem_I & W_64;;;1;;;;;;1
I & W;Anoniem_I & W_65;;;1;;;;;;1
I & W;Anoniem_I & W_66;;;1;;;;;;1
I & W;Anoniem_I & W_67;;;1;;;;;;1
I & W;Anoniem_I & W_68;;;1;;;;;;1
I & W;Anoniem_I & W_69;;;1;;;;;;1
I & W;Anoniem_I & W_70;;;1;;;;;;1
I & W;Anoniem_I & W_71;;;1;;;;;;1
I & W;Anoniem_I & W_72;;;1;;;;;;1
I & W;Anoniem_I & W_73;;;1;;;;;;1
I & W;Anoniem_I & W_74;;;1;;;;;;1
I & W;Anoniem_I & W_75;;;1;;;;;;1
I & W;Anoniem_I & W_77;;;1;;;;;;1
I & W;Anoniem_I & W_78;;;1;;;;;;1
I & W;Anoniem_I & W_79;;;1;;;;;;1
I & W;Anoniem_I & W_80;;;1;;;;;;1
I & W;Anoniem_I & W_82;;;1;;;;;;1
I & W;Anoniem_I & W_84;;;1;;;;;;1
I & W;Anoniem_I & W_86;;;1;;;;;;1
I & W;Anoniem_I & W_87;;;1;;;;;;1
I & W;Anoniem_I & W_88;;;1;;;;;;1
I & W;Anoniem_I & W_89;;;1;;;;;;1
I & W;Anoniem_I & W_90;;;1;;;;;;1
I & W;Anoniem_I & W_91;;;1;;;;;;1
I & W;Anoniem_I & W_92;;;1;;;;;;1
I & W;Anoniem_I & W_93;;;1;;;;;;1
I & W;Anoniem_I & W_94;;;1;;;;;;1
I & W;Anoniem_I & W_95;;;1;;;;;;1
I & W;Anoniem_I & W_96;;;1;;;;;;1
I & W;Anoniem_I & W_98;;;1;;;;;;1
I & W;Anoniem_I & W_99;;;1;;;;;;1
I & W;Antea Nederland B.V.;;;3;;;;;;3
I & W;Antonides Infrawerken B.V.;;;2;;;;;;2
I & W;Arcobel Embedded Solutions B.V.;;;1;;;;;;1
I & W;Argeweb;;;1;;;;;;1
I & W;arine.nl;;;;;;;;1;1
I & W;ARISTOTLE UNIVERSITY OF THESSALONIK;;;;;2;;;;2
I & W;Arkasis;;;1;;;;;;1
I & W;ASTRON;;;1;;;;;;1
I & W;Atos Nederland B.V.;;;4;;8;;2;7;8
I & W;Audit-Plus B.V.;;;;;2;;;;2
I & W;AUSTRO CONTROL;;;;;;;;1;1
I & W;Autobedrijf T. Schepens;;;1;;;;;;1
I & W;Axent Groen B.V.;;;1;;;;;;1
I & W;Azerty;;1;1;;;;;;1
I & W;B.V. Rederij G. Doeksen en Zonen;;;1;;;;;;1
I & W;Barcelona Supercomputing Center - C;;;;;3;;;;3
I & W;BBL ELEKTRONIK & AEROMET;;;1;;;;;;1
I & W;BCC (Elektro-Speciaalzaken) B.V.;;1;;;;;;;1
I & W;BeeTronics B.V.;;;1;;;;;;1
I & W;Begraafplaats Den Ouden Dijck;;;1;;;;;;1
I & W;BELGIAN INST D AERONOMIE;;;;;;;;3;3
I & W;Besthoma Trading International B.V.;;;1;;;;;;1
I & W;Biesheuvel Techniek Zwolle;;;1;;;;;;1
I & W;BIS Econocom;;;1;;2;;;;2
I & W;Bisschoppelijk Centrum Rolduc;;;1;;;;;;1
I & W;Blue Bricks B.V.;;;;;;;;3;3
I & W;Bluelink B.V.;;1;;;;;;;1
I & W;BNRA Gladheid;;;;;;1;;;1
I & W;Boels Verhuur;;;1;;;1;;;1
I & W;Boerderij Aver Heino;;;1;;;;;;1
I & W;bol.com B.V.;;;1;;;;;;1
I & W;Bonaire International Airport N.V.;;;;;;;;2;2
I & W;Boso B.V.;;;1;;;;;;1
I & W;Bossers & Cnossen B.V.;;;1;;;;;;1
I & W;Bouwbedrijf Werkman B.V.;;;1;;;;;;1
I & W;BPI INSTRUMENTS SPRL-BVBA;;;2;;;;;;2
I & W;BPI Services B.V.;;;;;1;;;2;2
I & W;Brand Commerce B.V.;;1;;;;;;;1
I & W;BSI Group The Netherlands B.V.;;;;;;;;2;2
I & W;Buitengoed De Moosjtum;;;1;;;;;;1
I & W;Buro Ecolan;;;1;;;;;;1
I & W;Buyitdirect.com B.V.;;;;;;;2;;2
I & W;CAD & Company Zuid West B.V.;;;1;;;;;;1
I & W;Cadran Analytics B.V.;;;;;2;;;;2
I & W;Caesar Accounts;;;;;6;;;5;6
I & W;Came Nederland B.V.;;;;;1;;;;1
I & W;Candiensten B.V.;;;;;1;;;;1
I & W;Canon Nederland N.V.;;1;2;;;;;;2
I & W;cards PLM Solutions B.V.;;1;;;;;;;1
I & W;CARL ROTH GMBH + CO KG;;;1;;;;;;1
I & W;Castor Networks Fixed Services B.V.;;;1;;;;;;1
I & W;Casu Utrecht B.V.;;;1;;;;;;1
I & W;Catec B.V.;;;2;;;;;;2
I & W;CC Nederland B.V.;;;1;;;;;;1
I & W;Cedel B.V.;;;1;;;;;;1
I & W;CELECTRIC B.V.;;;1;;;;;;1
I & W;Centralpoint Nijmegen B.V.;;5;1;;2;;7;1;7
I & W;Centric;;;6;;2;;1;2;6
I & W;CGI;;;;;7;;1;6;7
I & W;CGI Deutschland B.V. and CO KG;;;1;;;;;;1
I & W;Changer B.V.;;;;;;;;2;2
I & W;Chatway International;;;;;1;;;;1
I & W;Clockwise B.V.;;;1;;1;;;;1
I & W;CLS COLLECTE LOCALISATION SATELLITE;;;;;;;1;;1
I & W;Combigas B.V.;;;1;;;;;;1
I & W;COMMISSARIAT A L'ÉNERGIE ATOMIQUE E;;;;;2;;;;2
I & W;COMPAREX Nederland B.V.;;2;;;7;;1;5;7
I & W;Complions-GRC B.V.;;;;;1;;;;1
I & W;Computacenter;;;;;3;;;;3
I & W;Connected Information Systems B.V.;;;;;1;;;1;1
I & W;Conrad Electronic Benelux B.V.;;;1;;;;;;1
I & W;Coolblue B.V.;;1;1;;;;2;;2
I & W;Coöperatie SURF UA;;;2;;;;;;2
I & W;Coosto B.V.;;;;;1;;;;1
I & W;COPERNICUS GESELLSCHAFT;;;1;;;;;;1
I & W;COROBOR SYSTEMS;;;;;2;;;;2
I & W;Country Stables B.V.;;;2;;;;;;2
I & W;CrystalConnect B.V.;;;2;;;;;;2
I & W;CTS Nederland B.V.;;;1;;;;;;1
I & W;Cu4iS B.V.;;;;;2;;;;2
I & W;CytoBuoy B.V.;;1;;;;;;;1
I & W;Da Vinci Laboratory Solutions B.V.;;;1;;;;;;1
I & W;Datacon Integration Solutions B.V.;;;;;2;;;;2
I & W;De Haas Maassluis B.V.;;;;;;1;;;1
I & W;De Jong Zuurmond Infrabeheer, Ond.&Serv. B.V.;;;;;;2;;;2
I & W;De Ned. Prov. v.d. Missionar. van Mariannhill;;;1;;;;;;1
I & W;De Selectie;;;;;2;;;;2
I & W;De Ulebelt;;;1;;;;;;1
I & W;De Wilde Metaal B.V.;;;1;;;;;;1
I & W;Dekimo Goes B.V.;;;2;;;;;;2
I & W;Delmation Products B.V.;;;1;;;;;;1
I & W;Deloitte Accountants;;;;;3;;;4;4
I & W;demaritime;;;;;2;;;;2
I & W;DeSeizoenen B.V.;;;1;;;;;;1
I & W;Detron Communication Solutions;;;;;;;1;;1
I & W;Deutscher Wetterdienst;;;;;1;;;1;2
I & W;Discountoffice.nl B.V.;;1;;;;;;;1
I & W;Display Electronics;;;1;;;;;;1
I & W;DMA Computer Services;;;;;1;;;;1
I & W;Draaierij Ligthart;;;2;;;;;;2
I & W;DTN Netherlands B.V.;;;2;;2;;;;3
I & W;Duppal B.V.;;;;;1;;;;1
I & W;DXC Technology;;;;;6;;;6;7
I & W;Dymospecialist;;;1;;;;;;1
I & W;DynaVision B.V.;;;;;;;;1;1
I & W;Ecotools Holding B.V.;;;1;;;;;;1
I & W;Eegema B.V.;;;1;;;;;;1
I & W;Eijkelkamp Soil & Water B.V.;;;2;;;;;;2
