FID,wvk_id,wvk_begdat,nwb_versie,pve_code,gme_id,gme_naam,wpsnaam,stt_naam,wegnummer,wegbehsrt,wegbehcode,wegbehnaam,lengte,maxshd,dat_maxshd,begintijd,eindtijd,maxshd_alt,van,naar,maxshd_str,maxshd_adv,kenm_richt,fk_veld1,betrwbheid,gdb_geomattr_data,shape
max_snelheden_nacht.1481208,600140328,2021-07-01T00:00:00,2022-12-01T00:00:00,GL,203,Barneveld,Barneveld,BARNEVELD 15,001,R,160,ON District Noord,436,100,2022-11-25T00:00:00,6,19,120,0,386,0,0,H,060014032820210701,100%,,"LINESTRING (167615.22199999914 464463.9459999986, 167589.91299999878 464468.30000000075, 167565.36499999836 464474.7729999982, 167538.49700000137 464485.51999999955, 167514.19299999997 464497.9770000018, 167485.67599999905 464517.09099999815, 167451.35799999908 464543.95899999887, 167418.60819999874 464568.5639999993, 167378.79250000045 464599.9043000005, 167357.51999999955 464611.0962000005, 167342.6768000014 464615.85869999975, 167325.21429999918 464618.16059999913, 167273.32580000162 464617.2371999994)"
max_snelheden_nacht.1481227,319179014,2022-01-01T00:00:00,2022-12-01T00:00:00,NB,772,Eindhoven,Eindhoven,John F Kennedylaan,050,R,194,ZN District Midden,763,100,2022-10-01T00:00:00,6,19,120,0,763,0,0,H,031917901420220101,100%,,"LINESTRING (159870.0738000013 389624.45800000057, 159909.9888000004 389634.5216999985, 159951.3258999996 389640.2846000008, 159990.99020000175 389645.47289999947, 160044.93039999902 389651.9670000002, 160104.5791000016 389658.4932000004, 160164.29989999905 389664.27479999885, 160224.08689999953 389669.36349999905, 160281.26309999824 389673.5185999982, 160341.1550000012 389677.2067000009, 160381.1026000008 389679.25670000166, 160441.05380000174 389681.71400000155, 160488.90619999915 389683.1805999987, 160528.90560000017 389683.8770000003, 160568.91120000184 389683.9408, 160608.9076000005 389683.4028000012, 160629.54670000076 389682.8425000012)"
max_snelheden_nacht.1481231,600478202,2022-01-01T00:00:00,2022-12-01T00:00:00,NH,394,Haarlemmermeer,Boesingheliede,Rijksweg A9,009,R,186,WNN District Zuid,527,100,2022-01-01T00:00:00,6,19,120,0,527,0,0,H,060047820220220101,100%,,"LINESTRING (109630.07449999824 486770.4129999988, 109925.25690000132 486506.51359999925, 109996.74269999936 486442.41589999944, 110015.06740000099 486425.80099999905, 110022.66629999876 486418.6442000009)"
max_snelheden_nacht.1481238,293227006,2021-10-01T00:00:00,2022-12-01T00:00:00,NB,796,'s-Hertogenbosch,'s-Hertogenbosch,Linkermaasoeverweg,059,R,194,ZN District Midden,1627,100,2022-03-16T00:00:00,6,19,120,0,1627,0,0,H,029322700620211001,100%,,"LINESTRING (146794.72700000182 413694.83999999985, 146826.8038999997 413718.76260000095, 146845.18690000102 413732.03830000013, 146877.98220000044 413754.9948000014, 146894.54100000113 413766.2129999995, 146911.23169999942 413777.23209999874, 146944.93200000003 413798.78920000046, 146971.93710000068 413815.59600000083, 147006.41279999912 413835.87970000133, 147023.78709999844 413845.79089999944, 147039.91490000114 413854.81280000135, 147057.5260999985 413864.3339000009, 147075.1750999987 413873.7421000004, 147092.9200000018 413882.9706000015, 147127.11239999905 413900.1218000017, 147145.11499999836 413908.8269999996, 147163.20809999853 413917.3504000008, 147183.98330000043 413926.8295000009, 147220.6270999983 413942.87220000103, 147257.46559999883 413958.4594999999, 147399.12799999863 414017.6323999986, 147421.26819999889 414026.6330999993, 147458.44000000134 414041.4054000005, 147485.54890000075 414051.77120000124, 147504.33540000021 414058.632100001, 147543.44779999927 414072.20589999855, 147562.43329999968 414078.495099999, 147591.76049999893 414087.7190000005, 147610.9182999991 414093.46269999817, 147644.20699999854 414102.9547000006, 147663.5053000003 414108.20800000057, 147702.26060000062 414118.11089999974, 147735.80700000003 414126.03440000117, 147755.32470000163 414130.4017000012, 148050.7375999987 414195.5175999999, 148070.34840000048 414199.4508000016, 148089.817400001 414204.0509000011, 148307.61769999936 414251.96130000055)"
max_snelheden_nacht.1481244,371334007,2021-08-01T00:00:00,2022-12-01T00:00:00,GL,200,Apeldoorn,Radio Kootwijk,LUCASGAT,001,R,160,ON District Noord,28,100,2022-10-01T00:00:00,6,19,120,15,28,0,0,H,037133400720210801,100%,,"LINESTRING (185745.7692000009 467478.46930000186, 185754 467476, 185757.82609999925 467473.8134999983)"
max_snelheden_nacht.1481267,600093581,2021-10-01T00:00:00,2022-12-01T00:00:00,ZL,687,Middelburg,Nieuw- en Sint Joosland,Rijksweg A58,058,R,144,ZD District Zuid,1910,100,2022-09-01T00:00:00,6,19,120,0,1910,0,0,H,060009358120211001,100%,,"LINESTRING (36146.26880000159 391041.749400001, 35855.598900001496 390789.6695000008, 35810.387299999595 390750.2206999995, 35079.20129999891 390115.60770000145, 34990.58989999816 390038.50279999897, 34961.96579999849 390013.3189999983, 34947.05759999901 389999.9864999987, 34927.695099998266 389982.2329999991, 34898.572399999946 389954.81219999865, 34861.57290000096 389918.8370999992, 34833.44260000065 389890.431499999, 34819.52459999919 389876.06749999896, 34805.77129999921 389861.5408000015, 34782.91840000078 389837.0219999999, 34756.11369999871 389807.30689999834, 34722.89130000025 389769.18129999936)"
max_snelheden_nacht.1481268,365063033,2021-10-01T00:00:00,2022-12-01T00:00:00,LB,1883,Sittard-Geleen,Geleen,KP KERENSHEIDE,002,R,195,ZN District Zuid-Oost,97,100,2021-10-21T00:00:00,6,19,120,0,97,0,0,H,036506303320211001,100%,,"LINESTRING (182985.98149999976 331997.10240000114, 182994.76060000062 331964.4464999996, 183004.7936999984 331936.21649999917, 183015.14499999955 331904.76419999823)"
max_snelheden_nacht.1481291,315177057,2021-10-01T00:00:00,2022-12-01T00:00:00,NB,753,Best,Best,RYKSWG,002,R,194,ZN District Midden,195,100,2022-11-01T00:00:00,6,19,120,0,195,0,0,H,031517705720211001,100%,,"LINESTRING (157763.42320000008 388961.8403999992, 157747.70749999955 388949.46770000085, 157692.7826000005 388907.0637000017, 157642.7478 388873.8632000014, 157626.38219999894 388862.3636999987, 157605.73149999976 388847.4946000017)"
max_snelheden_nacht.1481277,212258038,2021-10-01T00:00:00,2022-12-01T00:00:00,ZH,482,Alblasserdam,Alblasserdam,Rijksweg A15,015,R,113,WNZ District Zuid,98,100,2022-10-01T00:00:00,6,19,120,0,98,0,0,H,021225803820211001,100%,,"LINESTRING (106281.47049999982 429232.90769999847, 106309.04050000012 429212.48270000145, 106360.36320000142 429175.0806999989)"
max_snelheden_nacht.1481285,316159023,2021-10-01T00:00:00,2022-12-01T00:00:00,NB,772,Eindhoven,Eindhoven,KP DE HOGT,002,R,194,ZN District Midden,65,100,2021-10-01T00:00:00,6,19,120,0,65,0,0,H,031615902320211001,100%,,"LINESTRING (158005.59910000116 379868.53759999946, 158011.08740000054 379803.8313000016)"
max_snelheden_nacht.1481286,315158046,2021-10-01T00:00:00,2022-12-01T00:00:00,NB,772,Eindhoven,Eindhoven,KP DE HOGT,067,R,194,ZN District Midden,73,100,2021-12-16T00:00:00,6,19,120,0,73,0,90,H,031515804620211001,100%,,"LINESTRING (157789.94799999893 379454.41970000044, 157808.1053000018 379458.7357000001, 157823.21599999815 379458.9252999984, 157838.2137000002 379459.33509999886, 157853.19669999927 379460.0476000011, 157862.55319999903 379460.71290000156)"
max_snelheden_nacht.1481326,600139033,2021-10-01T00:00:00,2022-12-01T00:00:00,UT,307,Amersfoort,Amersfoort,HOEVELAKEN 14,001,R,137,MN District Zuid,179,100,2022-11-25T00:00:00,6,19,120,0,179,0,0,H,060013903320211001,100%,,"LINESTRING (158630.4364 464661.35810000077, 158624.52219999954 464668.3522000015, 158618.37539999932 464676.2857000008, 158615.33830000088 464680.56540000066, 158609.97250000015 464689.00019999966, 158604.3115000017 464699.16420000046, 158599.87440000102 464708.11939999834, 158595.89139999822 464717.2960000001, 158592.31980000064 464726.7237999998, 158589.23099999875 464736.2747000009, 158587.8786999993 464741.08839999884, 158585.46379999816 464750.79580000043, 158582.8114 464763.9765000008, 158580.70490000024 464777.9160999991, 158577.67210000008 464802.73479999974, 158574.38650000095 464822.77230000123, 158570.3557999991 464825.2639000006)"
max_snelheden_nacht.1481333,600147097,2022-03-01T00:00:00,2022-12-01T00:00:00,GL,232,Epe,Epe,EPE 27,050,R,160,ON District Noord,98,100,2022-03-01T00:00:00,6,19,120,0,98,0,0,H,060014709720220301,100%,,"LINESTRING (197398.08370000124 483031.6107000001, 197390.96680000052 483027.6229999997, 197380.0249999985 482989.7036000006, 197371.21400000155 482961.0267000012, 197364.9283999987 482941.9140999988)"
max_snelheden_nacht.1481335,600147136,2021-10-01T00:00:00,2022-12-01T00:00:00,GL,200,Apeldoorn,Apeldoorn,KP BEEKBERGEN,050,R,160,ON District Noord,120,100,2022-11-25T00:00:00,6,19,120,0,120,0,0,H,060014713620211001,100%,,"LINESTRING (198226.5892000012 467366.45320000127, 198253.9188000001 467249.7028999999)"
max_snelheden_nacht.1481336,600147138,2021-10-01T00:00:00,2022-12-01T00:00:00,GL,200,Apeldoorn,Apeldoorn,KP BEEKBERGEN,001,R,160,ON District Noord,62,100,2022-11-25T00:00:00,6,19,120,0,62,0,0,H,060014713820211001,100%,,"LINESTRING (198319.53860000148 467295.9809000008, 198315.0133999996 467304.89400000125, 198311.40239999816 467312.7250000015, 198307.55249999836 467321.95870000124, 198301.07990000024 467339.4342, 198292.72679999843 467352.0324999988)"
max_snelheden_nacht.1481368,289223018,2021-10-01T00:00:00,2022-12-01T00:00:00,NB,797,Heusden,Vlijmen,RING S HERTOGENBOSCH 45,059,R,194,ZN District Midden,63,100,2022-03-16T00:00:00,6,19,120,0,63,0,0,H,028922301820211001,100%,,"LINESTRING (144958.7199999988 411912.5351999998, 144998.8412999995 411922.7393999994, 145008.31500000134 411925.96819999814, 145019.18389999866 411929.4171999991)"
max_snelheden_nacht.1481390,600140355,2022-05-01T00:00:00,2022-12-01T00:00:00,NB,1991,Maashorst,Uden,ZEELAND 14,050,R,194,ZN District Midden,69,100,2021-10-21T00:00:00,6,19,120,0,69,0,0,H,060014035520220501,100%,,"LINESTRING (169667.11580000073 409492.56439999864, 169665.0020999983 409439.07880000025, 169665.6264999993 409423.4688999988)"
max_snelheden_nacht.1481408,600149284,2022-03-01T00:00:00,2022-12-01T00:00:00,LB,983,Venlo,Tegelen,RYKSWG,073,R,195,ZN District Zuid-Oost,3607,100,2022-03-01T00:00:00,6,19,120,2521,3607,0,0,H,060014928420220301,100%,,"LINESTRING (207646.0432999991 371142.1297999993, 207631.17119999975 371109.2492999993, 207607.0450000018 371054.3134999983, 207591.2950000018 371017.5436999984, 207568.31810000166 370962.02870000154, 207563.96350000054 370951.1638999991, 207553.4365000017 370924.8988999985, 207538.90459999815 370887.6319000013, 207524.6160000004 370850.2694000006, 207503.6955000013 370794.0247000009, 207488.09439999983 370752.6889999993, 207466.2906000018 370696.7897000015, 207451.37799999863 370659.6732000001, 207428.45800000057 370604.21719999984, 207413.1887000017 370568.34490000084, 207397.25539999828 370531.64609999955, 207388.66519999877 370512.21930000186, 207381.07699999958 370495.05849999934, 207356.15529999882 370440.4785999991, 207330.63910000026 370386.1728999987, 207313.98950000107 370351.7498999983, 207300.33399999887 370324.2014000006, 207287.33590000123 370297.9792000018, 207269.23409999907 370262.3095000014, 207232.440200001 370191.27050000057, 207209.9166000001 370148.46269999817)"
max_snelheden_nacht.1481413,600120234,2022-01-01T00:00:00,2022-12-01T00:00:00,NH,394,Haarlemmermeer,Zwanenburg,Rijksweg A9,009,R,186,WNN District Zuid,1034,100,2021-11-25T00:00:00,6,19,120,0,1034,0,0,H,060012023420220101,100%,,"LINESTRING (110112.24029999971 486370.54619999975, 109403.78720000014 487003.7089000009, 109374.00899999961 487030.41739999875, 109341.26440000162 487060.3022999987)"
max_snelheden_nacht.1481432,600141446,2019-08-01T00:00:00,2022-12-01T00:00:00,GL,302,Nunspeet,Hulshorst,HENDRIKSBOS,028,R,160,ON District Noord,230,100,2022-07-16T00:00:00,6,19,120,0,230,0,0,H,060014144620190801,100%,,"LINESTRING (180960 486192, 180945 486192, 180915 486190, 180881 486187, 180819 486177, 180790 486170, 180782 486168, 180767 486163, 180742 486140)"
max_snelheden_nacht.1481454,395399002,2022-08-01T00:00:00,2022-12-01T00:00:00,GL,244,Hattem,Hattem,KP HATTEMERBROEK,028,R,160,ON District Noord,480,100,2022-08-01T00:00:00,6,19,120,0,294,0,0,H,039539900220220801,100%,,"LINESTRING (197813.20980000123 499658.73889999837, 197851.70870000124 499691.50869999826, 197926.08900000155 499754.5406000018, 197985.2148000002 499804.64559999853, 197998.52389999852 499815.9241000004, 198037.43290000036 499848.8966999985)"
max_snelheden_nacht.1481468,216256055,2022-02-01T00:00:00,2022-12-01T00:00:00,ZH,590,Papendrecht,Papendrecht,PAPENDRECHT 23,015,R,113,WNZ District Zuid,364,100,2022-02-01T00:00:00,6,19,120,0,292,0,0,H,021625605520220201,100%,,"LINESTRING (108146.22260000184 428174.19480000064, 108173.64829999954 428161.8836000003, 108200.45199999958 428149.4428000003, 108204.89499999955 428147.1484000012, 108237.69000000134 428129.34530000016, 108269.09230000153 428112.05359999835, 108299.17060000077 428094.1561000012, 108315.91530000046 428084.41050000116, 108317.84120000154 428083.36670000106, 108402.3376000002 428046.0047999993, 108407.25429999828 428044.1079999991)"
max_snelheden_nacht.1481481,321179020,2021-10-01T00:00:00,2022-12-01T00:00:00,NB,848,Son en Breugel,Son en Breugel,Rijksweg A50,050,R,194,ZN District Midden,706,100,2022-10-01T00:00:00,6,19,120,0,706,0,90,H,032117902020211001,100%,,"LINESTRING (160938.7313000001 389728.6886, 160956.08520000055 389738.6435999982, 160972.91099999845 389749.46709999815, 160977.60880000144 389752.6922999993, 160993.73220000044 389764.5051999986, 161009.27059999853 389777.0987999998, 161023.90569999814 389790.1876000017, 161038.19799999893 389804.19249999896, 161051.7474000007 389818.9074999988, 161057.62829999998 389825.7729999982, 161070.11850000173 389841.3845000006, 161075.74969999865 389848.96609999985, 161087.13190000132 389865.40630000085, 161098.42529999837 389883.76999999955, 161108.0507999994 389901.2930999994, 161116.88769999892 389919.23589999974, 161125.0304000005 389938.28510000184, 161131.97450000048 389957.0417999998, 161138.02549999952 389976.1059000008, 161140.6719999984 389985.66739999875, 161145.29930000007 390005.1218000017, 161149.00090000033 390024.77980000153, 161149.81379999965 390029.92069999874, 161152.3077000007 390049.7637999989, 161153.87260000035 390069.7036000006, 161154.23279999942 390078.9635999985, 161154.37750000134 390098.96119999886, 161153.747299999 390114.46379999816, 161152.13269999996 390134.4054999985, 161150.20010000095 390149.9459999986, 161146.9012000002 390169.6748000011, 161142.626600001 390189.21990000084, 161140.6897 390196.7890000008, 161135.19940000027 390215.9913999997, 161129.02849999815 390235.01630000025, 161123.8797999993 390249.7404999994, 161096.9149999991 390325.0434000008, 161093.6411000006 390345.43989999965)"
max_snelheden_nacht.1481489,322180018,2021-11-01T00:00:00,2022-12-01T00:00:00,NB,848,Son en Breugel,Son en Breugel,Rijksweg A50,050,R,194,ZN District Midden,879,100,2022-10-01T00:00:00,6,19,120,0,879,0,0,H,032218001820211101,100%,,"LINESTRING (161093.6411000006 390345.43989999965, 161058.74280000106 390442.76779999956, 161051.80779999867 390461.52690000087, 161037.65179999918 390498.9395999983, 161024.29199999943 390533.30110000074, 161000.17430000007 390588.2520000003, 160977.84059999883 390643.94629999995, 160959.2800000012 390691.84600000083, 160945.18210000172 390729.2793999985, 160928.42080000043 390774.9331, 160915.02279999852 390812.6228, 160898.8332999982 390859.58210000023, 160884.78379999846 390901.445700001, 160866.20659999922 390958.5091999993, 160853.76539999992 390998.2096000016, 160836.4572999999 391055.6810000017, 160824.29710000008 391097.4017999992, 160813.4199000001 391135.87689999864, 160802.99210000038 391174.06700000167)"
max_snelheden_nacht.1481530,600142036,2022-06-01T00:00:00,2022-12-01T00:00:00,GL,203,Barneveld,Stroe,Rijksweg A1,001,R,160,ON District Noord,387,100,2022-12-01T00:00:00,6,19,120,0,387,0,0,H,060014203620220601,100%,,"LINESTRING (176899.75360000134 467181.62579999864, 176804 467169, 176745 467160, 176602 467139, 176516.47199999914 467125.30420000106)"
max_snelheden_nacht.1481533,600471094,2021-11-01T00:00:00,2022-12-01T00:00:00,OV,141,Almelo,Almelo,RIJKSWEG A35,035,R,159,ON District Oost,1273,100,2022-10-01T00:00:00,6,19,120,0,1273,0,0,H,060047109420211101,100%,,"LINESTRING (241424.88369999826 482330.9690000005, 241481.79830000177 482311.8856999986, 241652.24560000002 482253.9770999998, 241910.4204000011 482165.3572999984, 242115.55530000106 482095.76999999955, 242134.47199999914 482089.25890000165, 242183.74179999903 482071.2023999989, 242202.58350000158 482064.5128999986, 242263.50310000032 482044.0322000012, 242339.40720000118 482018.7622999996, 242494.48039999977 481967.4770000018, 242630.57180000097 481922.76110000163)"
max_snelheden_nacht.1481541,600460439,2022-10-01T00:00:00,2022-12-01T00:00:00,GL,200,Apeldoorn,Uddel,Rijksweg A1,001,R,160,ON District Noord,2192,100,2022-12-01T00:00:00,6,19,120,0,2192,0,0,H,060046043920221001,100%,,"LINESTRING (179711.02859999985 467538.4846000001, 179714.99549999833 467539.1303999983, 179716.38650000095 467539.3586000018, 179763.94319999963 467547.1607000008, 179804.83929999918 467553.870099999, 179847.8489000015 467560.9261999987, 179926.7498999983 467574.1339999996, 180059.6686999984 467596.63430000097, 180226.50420000032 467625.17229999974, 180253.80629999936 467629.8425000012, 180280.7954000011 467634.59380000085, 180337.08639999852 467644.50360000134, 180513.95270000026 467676.1680999994, 180756.52169999853 467720.52529999986, 180777.36780000106 467724.40459999815, 180839.80920000002 467736.02430000156, 180925.8035000004 467752.02690000087, 181074.53990000114 467780.2868999988, 181150.4310999997 467794.9028000012, 181199.51260000095 467804.35539999977, 181326.15359999985 467829.0700000003, 181330.4210000001 467829.9028000012, 181443.58999999985 467852.5053000003, 181534.2831000015 467870.61879999936, 181671.3676000014 467898.2670999989, 181720.15949999914 467908.2930999994, 181747.50930000097 467913.9129999988, 181752.88120000064 467915.0348000005, 181764.7947999984 467917.52259999886, 181772.71400000155 467919.1763000004, 181800.1761999987 467924.9109000005, 181830.75030000135 467931.2954000011, 181858.59629999846 467937.11019999906, 181866.16860000044 467938.69519999996)"
