longitude,latitude,OBJECTNUMMER,Boomsoort,Wetenschappelijke_naam,Plantjaar,Stamomtrek,Stamdiameter,Beschermwaarde,Toelichting,Referentienummer_stadsdeel,Volgnummer,Groep,Weblink,COORDS,CENTERLNG2,CENTERLAT2,onbekend
4.908878,52.367615,1704,Hollandse linde,Tilia x europaea,,300-400 cm,50 - 100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,Leeftijd > 70 jaar,3724,C255,Monumentale boom,,POINT(4.908878 52.367615),4,908878,52
4.908725,52.367517,1705,Watercipres,Metasequoia glyptostroboides,,200-300 cm,50 - 100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,Leeftijd > 70 jaar,3725,C256,Monumentale boom,,POINT(4.908725 52.367517),4,908725,52
4.908449,52.36759,1706,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,Leeftijd > 70 jaar,3726,C257,Monumentale boom,,POINT(4.908449 52.36759),4,908449,52
4.907878,52.367588,1707,Gewone es,Fraxinus excelsior,,300-400 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3728,C258,Monumentale boom,,POINT(4.907878 52.367588),4,907878,52
4.908091,52.367699,1708,Gewone vleugelnoot,Pterocarya fraxinifolia,,400-500 cm,> 100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,Leeftijd > 70 jaar,3729,C259,Monumentale boom,,POINT(4.908091 52.367699),4,908091,52
4.908174,52.367791,1709,Japanse notenboom,Ginkgo biloba,,100-200 cm,50 - 100 cm,,Leeftijd > 70 jaar,3730,C260,Monumentale boom,,POINT(4.908174 52.367791),4,908174,52
4.908552,52.368056,1710,Gewone es,Fraxinus excelsior,,100-200 cm,50 - 100 cm,,Leeftijd > 70 jaar,3733,C261,Monumentale boom,,POINT(4.908552 52.368056),4,908552,52
4.908958,52.368322,1711,Hollandse iep,Ulmus x hollandica `Belgica,,300-400 cm,> 100 cm,,Leeftijd > 70 jaar,3738,C262,Monumentale boom,,POINT(4.908958 52.368322),4,908958,52
4.909234,52.36809,1712,Zwarte populier,Populus nigra,,200-300 cm,50 - 100 cm,Zeldzaamheidswaarde,,3744,C263,Monumentale boom,,POINT(4.909234 52.36809),4,909234,52
4.908985,52.3679,1713,Gewone vleugelnoot,Pterocarya fraxinifolia,,400-500 cm,> 100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,Leeftijd > 70 jaar,3750,C264,Monumentale boom,,POINT(4.908985 52.3679),4,908985,52
4.908442,52.367757,1714,Gewone esdoorn cv.,Acer pseudoplatanus `Leopoldii`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3751,C265,Monumentale boom,,POINT(4.908442 52.367757),4,908442,52
4.908635,52.367906,1715,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,Beeldbepalende waarde - Cultuurhistorische waarde,Leeftijd > 70 jaar,3752,C266,Monumentale boom,,POINT(4.908635 52.367906),4,908635,52
4.908888,52.36805,1716,Witte paardenkastanje,Aesculus hippocastanum,,200-300 cm,50 - 100 cm,,Leeftijd > 70 jaar,3754,C267,Monumentale boom,,POINT(4.908888 52.36805),4,908888,52
4.907491,52.366172,1717,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3779,C268,Monumentale boom,,POINT(4.907491 52.366172),4,907491,52
4.907687,52.366099,1718,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3782,C269,Monumentale boom,,POINT(4.907687 52.366099),4,907687,52
4.888029,52.37461,1719,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3791,C270,Monumentale boom,,POINT(4.888029 52.37461),4,888029,52
4.888124,52.374704,1720,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3792,C271,Monumentale boom,,POINT(4.888124 52.374704),4,888124,52
4.888269,52.37487,1721,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3793,C272,Monumentale boom,,POINT(4.888269 52.37487),4,888269,52
4.887324,52.374352,1722,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3823,C273,Monumentale boom,,POINT(4.887324 52.374352),4,887324,52
4.884122,52.374172,1723,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3829,C274,Monumentale boom,,POINT(4.884122 52.374172),4,884122,52
4.88722,52.37424,1724,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3831,C275,Monumentale boom,,POINT(4.88722 52.37424),4,88722,52
4.883631,52.374135,1725,Hollandse iep,Ulmus x hollandica `Belgica`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3833,C276,Monumentale boom,,POINT(4.883631 52.374135),4,883631,52
4.887575,52.374109,1726,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3846,C277,Monumentale boom,,POINT(4.887575 52.374109),4,887575,52
4.884132,52.374261,1727,Hollandse iep,Ulmus x hollandica `Belgica`,,300-400 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3857,C278,Monumentale boom,,POINT(4.884132 52.374261),4,884132,52
4.888939,52.374253,1728,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3864,C279,Monumentale boom,,POINT(4.888939 52.374253),4,888939,52
4.8884,52.375515,1729,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3897,C280,Monumentale boom,,POINT(4.8884 52.375515),4,8884,52
4.887518,52.37493,1730,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3916,C281,Monumentale boom,,POINT(4.887518 52.37493),4,887518,52
4.887116,52.374124,1731,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3934,C282,Monumentale boom,,POINT(4.887116 52.374124),4,887116,52
4.883187,52.375026,1732,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3935,C283,Monumentale boom,,POINT(4.883187 52.375026),4,883187,52
4.884711,52.372916,1733,Hollandse iep,Ulmus x hollandica `Belgica`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3954,C284,Monumentale boom,,POINT(4.884711 52.372916),4,884711,52
4.884726,52.373086,1734,Hollandse iep,Ulmus x hollandica `Belgica`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3966,C285,Monumentale boom,,POINT(4.884726 52.373086),4,884726,52
4.884733,52.373162,1735,Hollandse iep,Ulmus x hollandica `Belgica`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3967,C286,Monumentale boom,,POINT(4.884733 52.373162),4,884733,52
4.888358,52.372681,1736,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3975,C287,Monumentale boom,,POINT(4.888358 52.372681),4,888358,52
4.888872,52.372629,1737,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3981,C288,Monumentale boom,,POINT(4.888872 52.372629),4,888872,52
4.885161,52.372857,1738,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3989,C289,Monumentale boom,,POINT(4.885161 52.372857),4,885161,52
4.886867,52.372168,1739,Huntingdon-iep,Ulmus x hollandica `Vegeta`,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3990,C290,Monumentale boom,,POINT(4.886867 52.372168),4,886867,52
4.886884,52.372379,1740,Huntingdon-iep,Ulmus x hollandica `Vegeta`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,3991,C291,Monumentale boom,,POINT(4.886884 52.372379),4,886884,52
4.888679,52.37195,1741,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,,Leeftijd > 70 jaar,3998,C292,Monumentale boom,,POINT(4.888679 52.37195),4,888679,52
4.883118,52.372206,1742,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4020,C293,Monumentale boom,,POINT(4.883118 52.372206),4,883118,52
4.883145,52.372528,1743,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4022,C294,Monumentale boom,,POINT(4.883145 52.372528),4,883145,52
4.88468,52.372612,1744,Hollandse iep,Ulmus x hollandica `Belgica`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4028,C295,Monumentale boom,,POINT(4.88468 52.372612),4,88468,52
4.88701,52.373594,1745,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4043,C296,Monumentale boom,,POINT(4.88701 52.373594),4,88701,52
4.884775,52.373597,1746,Hollandse iep,Ulmus x hollandica `Belgica`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4044,C297,Monumentale boom,,POINT(4.884775 52.373597),4,884775,52
4.884738,52.373228,1747,Hollandse iep,Ulmus x hollandica `Belgica`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4049,C298,Monumentale boom,,POINT(4.884738 52.373228),4,884738,52
4.884754,52.373403,1748,Hollandse iep,Ulmus x hollandica `Belgica`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4051,C299,Monumentale boom,,POINT(4.884754 52.373403),4,884754,52
4.887048,52.37399,1749,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4063,C300,Monumentale boom,,POINT(4.887048 52.37399),4,887048,52
4.887457,52.373918,1750,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4065,C301,Monumentale boom,,POINT(4.887457 52.373918),4,887457,52
4.889397,52.373947,1751,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4066,C302,Monumentale boom,,POINT(4.889397 52.373947),4,889397,52
4.887023,52.37372,1752,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4072,C303,Monumentale boom,,POINT(4.887023 52.37372),4,887023,52
4.887033,52.373861,1753,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4078,C304,Monumentale boom,,POINT(4.887033 52.373861),4,887033,52
4.888237,52.372099,1754,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4097,C305,Monumentale boom,,POINT(4.888237 52.372099),4,888237,52
4.890794,52.37241,1755,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4108,C306,Monumentale boom,,POINT(4.890794 52.37241),4,890794,52
4.886664,52.369922,1756,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4124,C307,Monumentale boom,,POINT(4.886664 52.369922),4,886664,52
4.887093,52.370166,1757,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4131,C308,Monumentale boom,,POINT(4.887093 52.370166),4,887093,52
4.891027,52.37026,1758,Hollandse linde cv.,Tilia x europaea `Zwarte Linde`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4143,C309,Monumentale boom,,POINT(4.891027 52.37026),4,891027,52
4.887999,52.370885,1759,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4174,C310,Monumentale boom,,POINT(4.887999 52.370885),4,887999,52
4.882827,52.375233,1760,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4227,C311,Monumentale boom,,POINT(4.882827 52.375233),4,882827,52
4.882825,52.373589,1761,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4246,C312,Monumentale boom,,POINT(4.882825 52.373589),4,882825,52
4.882976,52.370524,1762,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4272,C313,Monumentale boom,,POINT(4.882976 52.370524),4,882976,52
4.882837,52.373706,1763,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4277,C314,Monumentale boom,,POINT(4.882837 52.373706),4,882837,52
4.882505,52.370047,1764,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4285,C315,Monumentale boom,,POINT(4.882505 52.370047),4,882505,52
4.888707,52.375846,1765,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4301,C316,Monumentale boom,,POINT(4.888707 52.375846),4,888707,52
4.890734,52.376065,1766,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4324,C317,Monumentale boom,,POINT(4.890734 52.376065),4,890734,52
4.888997,52.375662,1767,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4346,C318,Monumentale boom,,POINT(4.888997 52.375662),4,888997,52
4.884724,52.375886,1768,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4360,C319,Monumentale boom,,POINT(4.884724 52.375886),4,884724,52
4.885115,52.375759,1769,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4363,C320,Monumentale boom,,POINT(4.885115 52.375759),4,885115,52
4.889019,52.376193,1770,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4432,C321,Monumentale boom,,POINT(4.889019 52.376193),4,889019,52
4.89029,52.37123,1771,Hollandse iep,Ulmus x hollandica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4494,C322,Monumentale boom,,POINT(4.89029 52.37123),4,89029,52
4.882595,52.371057,1772,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4495,C323,Monumentale boom,,POINT(4.882595 52.371057),4,882595,52
4.882702,52.372284,1773,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4507,C324,Monumentale boom,,POINT(4.882702 52.372284),4,882702,52
4.88818,52.371806,1774,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,,Leeftijd > 70 jaar,4523,C325,Monumentale boom,,POINT(4.88818 52.371806),4,88818,52
4.890489,52.371471,1775,Hollandse iep,Ulmus x hollandica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4544,C326,Monumentale boom,,POINT(4.890489 52.371471),4,890489,52
4.888123,52.371509,1776,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,,Leeftijd > 70 jaar,4555,C327,Monumentale boom,,POINT(4.888123 52.371509),4,888123,52
4.890494,52.371529,1777,Hollandse iep,Ulmus x hollandica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4557,C328,Monumentale boom,,POINT(4.890494 52.371529),4,890494,52
4.87785,52.375127,1778,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4589,C329,Monumentale boom,,POINT(4.87785 52.375127),4,87785,52
4.878046,52.37517,1779,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4597,C330,Monumentale boom,,POINT(4.878046 52.37517),4,878046,52
4.875774,52.373877,1780,Huntingdon-iep,Ulmus x hollandica `Vegeta`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4603,C331,Monumentale boom,,POINT(4.875774 52.373877),4,875774,52
4.876427,52.370412,1781,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4727,C332,Monumentale boom,,POINT(4.876427 52.370412),4,876427,52
4.875117,52.372528,1782,Witte paardenkastanje,Aesculus hippocastanum,,,Niet te beoordelen,Beeldbepalende waarde,Leeftijd > 70 jaar,4782,C333,Monumentale boom,,POINT(4.875117 52.372528),4,875117,52
4.877576,52.370475,1783,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4801,C334,Monumentale boom,,POINT(4.877576 52.370475),4,877576,52
4.876545,52.37044,1784,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4802,C335,Monumentale boom,,POINT(4.876545 52.37044),4,876545,52
4.879941,52.376958,1785,Hollandse iep,Ulmus x hollandica `Belgica`,,300-400 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4868,C336,Monumentale boom,,POINT(4.879941 52.376958),4,879941,52
4.885796,52.362264,1786,Oosterse plataan,Platanus orientalis,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4937,C337,Monumentale boom,,POINT(4.885796 52.362264),4,885796,52
4.885633,52.362341,1787,Gewone plataan,Platanus x hispanica,,300-400 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4938,C338,Monumentale boom,,POINT(4.885633 52.362341),4,885633,52
4.893796,52.358328,1788,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,,Leeftijd > 70 jaar,4952,C339,Monumentale boom,,POINT(4.893796 52.358328),4,893796,52
4.891293,52.358475,1789,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,,Leeftijd > 70 jaar,4953,C340,Monumentale boom,,POINT(4.891293 52.358475),4,891293,52
4.891471,52.358466,1790,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,,Leeftijd > 70 jaar,4954,C341,Monumentale boom,,POINT(4.891471 52.358466),4,891471,52
4.893253,52.358359,1791,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,,Leeftijd > 70 jaar,4957,C342,Monumentale boom,,POINT(4.893253 52.358359),4,893253,52
4.893439,52.358345,1792,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,,Leeftijd > 70 jaar,4958,C343,Monumentale boom,,POINT(4.893439 52.358345),4,893439,52
4.893611,52.358332,1793,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,,Leeftijd > 70 jaar,4959,C344,Monumentale boom,,POINT(4.893611 52.358332),4,893611,52
4.894504,52.358287,1794,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,,Leeftijd > 70 jaar,4962,C345,Monumentale boom,,POINT(4.894504 52.358287),4,894504,52
4.894331,52.358298,1795,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,,Leeftijd > 70 jaar,4963,C346,Monumentale boom,,POINT(4.894331 52.358298),4,894331,52
4.894149,52.358308,1796,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,,Leeftijd > 70 jaar,4971,C347,Monumentale boom,,POINT(4.894149 52.358308),4,894149,52
4.893968,52.358317,1797,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,,Leeftijd > 70 jaar,4973,C348,Monumentale boom,,POINT(4.893968 52.358317),4,893968,52
4.891529,52.360098,1798,Gewone plataan,Platanus x hispanica,,300-400 cm,> 100 cm,,Leeftijd > 70 jaar,4987,C349,Monumentale boom,,POINT(4.891529 52.360098),4,891529,52
4.892203,52.359552,1799,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4997,C350,Monumentale boom,,POINT(4.892203 52.359552),4,892203,52
4.891996,52.359566,1800,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4998,C351,Monumentale boom,,POINT(4.891996 52.359566),4,891996,52
4.891883,52.359456,1801,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,4999,C352,Monumentale boom,,POINT(4.891883 52.359456),4,891883,52
4.891654,52.359469,1802,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5001,C353,Monumentale boom,,POINT(4.891654 52.359469),4,891654,52
4.894685,52.359902,1803,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,,Leeftijd > 70 jaar,5008,C354,Monumentale boom,,POINT(4.894685 52.359902),4,894685,52
4.88531,52.362499,1804,Gewone plataan,Platanus x hispanica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5020,C355,Monumentale boom,,POINT(4.88531 52.362499),4,88531,52
4.885143,52.362579,1805,Oosterse plataan,Platanus orientalis,,200-300 cm,50 - 100 cm,Beeldbepalende waarde - Zeldzaamheidswaarde,Leeftijd > 70 jaar,5041,C356,Monumentale boom,,POINT(4.885143 52.362579),4,885143,52
4.886922,52.361885,1806,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5109,C357,Monumentale boom,,POINT(4.886922 52.361885),4,886922,52
4.886313,52.367317,1807,Hollandse iep,Ulmus x hollandica `Belgica`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5167,C358,Monumentale boom,,POINT(4.886313 52.367317),4,886313,52
4.888282,52.368104,1808,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5186,C359,Monumentale boom,,POINT(4.888282 52.368104),4,888282,52
4.888131,52.368216,1809,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5210,C360,Monumentale boom,,POINT(4.888131 52.368216),4,888131,52
4.88798,52.368324,1810,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5223,C361,Monumentale boom,,POINT(4.88798 52.368324),4,88798,52
4.883272,52.366433,1811,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,,Leeftijd > 70 jaar,5230,C362,Monumentale boom,,POINT(4.883272 52.366433),4,883272,52
4.881383,52.36635,1812,Witte paardenkastanje,Aesculus hippocastanum,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,,5233,C363,Monumentale boom,,POINT(4.881383 52.36635),4,881383,52
4.881197,52.366291,1813,Witte paardenkastanje,Aesculus hippocastanum,,300-400 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5249,C364,Monumentale boom,,POINT(4.881197 52.366291),4,881197,52
4.882266,52.366575,1814,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5266,C365,Monumentale boom,,POINT(4.882266 52.366575),4,882266,52
4.883633,52.367239,1815,Gewone plataan,Platanus x hispanica,,> 500 cm,> 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5272,C366,Monumentale boom,,POINT(4.883633 52.367239),4,883633,52
4.886628,52.369569,1816,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5351,C367,Monumentale boom,,POINT(4.886628 52.369569),4,886628,52
4.889472,52.368627,1817,Huntingdon-iep,Ulmus x hollandica `Vegeta`,,100-200 cm,50 - 100 cm,,Leeftijd > 70 jaar,5353,C368,Monumentale boom,,POINT(4.889472 52.368627),4,889472,52
4.886641,52.369695,1818,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5370,C369,Monumentale boom,,POINT(4.886641 52.369695),4,886641,52
4.886655,52.369805,1819,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5376,C370,Monumentale boom,,POINT(4.886655 52.369805),4,886655,52
4.887016,52.369259,1820,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5378,C371,Monumentale boom,,POINT(4.887016 52.369259),4,887016,52
4.889241,52.368551,1821,Huntingdon-iep,Ulmus x hollandica `Vegeta`,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5379,C372,Monumentale boom,,POINT(4.889241 52.368551),4,889241,52
4.890182,52.36874,1822,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5384,C373,Monumentale boom,,POINT(4.890182 52.36874),4,890182,52
4.894561,52.369595,1823,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,,Leeftijd > 70 jaar,5386,C374,Monumentale boom,,POINT(4.894561 52.369595),4,894561,52
4.882442,52.369296,1824,Hollandse iep,Ulmus x hollandica `Belgica,,100-200 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5415,C375,Monumentale boom,,POINT(4.882442 52.369296),4,882442,52
4.882427,52.369167,1825,Hollandse iep,Ulmus x hollandica `Belgica,,200-300 cm,50 - 100 cm,Beeldbepalende waarde,Leeftijd > 70 jaar,5416,C376,Monumentale boom,,POINT(4.882427 52.369167),4,882427,52
