FID,ID,GEMEENTE,WOONPLAATS,POSTCODEGEBIED_6,DD_BRONBESTAND,DD_BIJGEWERKT,GEOMETRIE
GEO_IND_POSTCODEGEBIED_6.1056,1056,Nijmegen,Nijmegen,6521EP,2022-04-06,2023-02-01,"POLYGON ((188532.42686342 427568.80713273, 188537.233443499 427566.141580113, 188545.906391864 427563.807867807, 188551.429017428 427563.791690326, 188571.288521499 427571.426446898, 188572.426479998 427569.117895501, 188574.125747563 427565.67062874, 188574.125760679 427565.670602131, 188574.125777857 427565.670567283, 188574.125803094 427565.670516086, 188587.416061642 427572.838715777, 188586.654532748 427578.784802154, 188589.225319603 427585.374691366, 188589.559130545 427585.780333293, 188592.456708362 427594.160362305, 188594.645495054 427598.11801291, 188596.035807853 427602.75376804, 188595.304550963 427603.805817555, 188595.008832207 427604.355514734, 188591.115273591 427606.181940349, 188583.849193299 427610.918261302, 188579.379613311 427615.047510169, 188575.852524874 427619.997675503, 188572.477910624 427619.348443875, 188553.008589127 427608.51054393, 188549.756000001 427615.109000001, 188535.237306546 427608.320167827, 188528.300877422 427605.076745589, 188535.726672935 427590.694966708, 188536.571805574 427584.734210608, 188535.54345602 427577.575383058, 188532.542239286 427569.059084339, 188532.525396114 427569.031729102, 188532.42686342 427568.80713273))"
GEO_IND_POSTCODEGEBIED_6.1057,1057,Nijmegen,Nijmegen,6545HR,2022-04-06,2023-02-01,"POLYGON ((183673.927241922 426574.170833281, 183675.925999999 426571.313999999, 183681.410468704 426575.360598881, 183691.230819967 426582.606336722, 183694.392816632 426584.939348881, 183671.505889666 426614.84858884, 183672.206021102 426617.246186944, 183664.145341441 426629.947365107, 183661.660759777 426631.293705679, 183659.566358384 426634.93594224, 183652.794796133 426637.841248578, 183645.257910495 426648.038492455, 183646.528929354 426655.458252709, 183640.964879413 426663.212407414, 183633.863118897 426667.415497252, 183628.20145108 426663.827955381, 183623.953564894 426645.251447899, 183625.522209431 426640.730470402, 183623.48511648 426633.652561568, 183625.9893125 426635.423562501, 183631.694687501 426634.534000002, 183637.109261982 426626.794926044, 183638.108803731 426625.36627684, 183639.659400424 426623.1500025, 183643.110492487 426618.217342176, 183644.592238125 426616.099476935, 183646.679921023 426613.115543036, 183650.999521094 426606.941520583, 183652.235058411 426605.175561927, 183652.235087908 426605.175519766, 183652.457450062 426604.857696609, 183653.531178501 426603.323012058, 183656.26346206 426599.417747737, 183665.047225098 426586.863078479, 183673.927241922 426574.170833281))"
GEO_IND_POSTCODEGEBIED_6.1058,1058,Nijmegen,Nijmegen,6515ED,2022-04-06,2023-02-01,"POLYGON ((185910.681739101 432367.969020933, 185909.023286898 432364.612298018, 185906.364892859 432360.532811128, 185905.042114633 432357.814522516, 185904.467949217 432356.921475342, 185902.825892444 432353.546580076, 185901.95888116 432352.218804755, 185898.029657804 432344.253311895, 185897.310161736 432343.287043072, 185896.691621071 432340.997675262, 185890.290279996 432330.927801049, 185889.409096648 432328.995281892, 185887.458775258 432325.955603969, 185882.553648838 432320.314850086, 185881.6826606 432318.337344589, 185878.861098552 432313.82553383, 185878.209064042 432312.305131786, 185876.088913866 432309.440290851, 185874.156339871 432305.891717452, 185871.33965434 432302.169791781, 185871.164234397 432302.000255281, 185866.328763228 432293.009651251, 185866.075418068 432292.267912583, 185859.530611923 432282.060121078, 185859.390534252 432280.658253204, 185853.251488094 432271.523514043, 185852.681097447 432270.24713551, 185849.652162479 432265.617106106, 185849.251646155 432263.441177105, 185846.55423614 432256.227227271, 185843.250930687 432250.830413066, 185836.058758275 432245.185292364, 185835.366011209 432244.100014298, 185821.320829222 432228.491383208, 185845.51604068 432215.103637457, 185845.519 432215.102, 185845.136559669 432214.227212647, 185855.188 432208.743, 185861.094000001 432209.261999998, 185869.805 432204.129999999, 185875.193297755 432213.782991067, 185877.191019577 432217.361856189, 185879.763559296 432221.970492174, 185881.194240018 432224.533518357, 185884.120636394 432229.776079063, 185884.120652572 432229.776108044, 185884.120673095 432229.776144812, 185884.120689604 432229.776174386, 185888.296077604 432237.256270124, 185888.381284301 432237.408915639, 185889.225456381 432238.921227304, 185890.181116922 432240.633267559, 185891.762122805 432243.465597242, 185892.654166745 432245.06367006, 185894.00956096 432247.491822484, 185898.15544309 432254.919059246, 185901.681000002 432261.234999999, 185892.583000001 432267.18, 185897.432091348 432273.801311788, 185900.204124276 432277.586452753, 185900.815003522 432278.420592937, 185904.642400736 432283.646807186, 185905.818912817 432285.253304724, 185909.51067871 432290.294317828, 185909.510831556 432290.294526535, 185909.511071156 432290.294853703, 185909.511373877 432290.295267061, 185911.138314719 432292.516813698, 185911.138422751 432292.516961214, 185911.881393376 432293.531468841, 185911.921131563 432293.585730331, 185914.725957819 432297.415649758, 185916.000442374 432299.155926236, 185916.642140962 432300.032149453, 185916.657446442 432300.053048699, 185921.521135585 432306.694293408, 185921.574348147 432306.766953819, 185926.208761034 432313.09512759, 185926.208842792 432313.095239228, 185926.208913836 432313.095336237, 185926.20908456 432313.095569356, 185926.209274778 432313.095829095, 185926.209337595 432313.095914869, 185926.209420347 432313.096027866, 185926.209439807 432313.096054437, 185926.20983416 432313.096592916, 185926.210081483 432313.09693063, 185926.210259077 432313.097173131, 185930.559230632 432319.03558397, 185930.560820446 432319.037754822, 185930.561000001 432319.037999999, 185940.221000001 432313.293000001, 185946.529877645 432323.050714299, 185947.313113076 432324.262116389, 185949.01332963 432326.891780223, 185952.733160501 432332.645108933, 185953.132512642 432333.262772536, 185955.069765809 432336.25905238, 185956.752729441 432338.862031742, 185961.456320159 432346.136906447, 185940.52624821 432364.484769665, 185934.961730545 432367.535987719, 185930.201085236 432368.988440068, 185923.529050475 432369.718499548, 185916.965616148 432369.295905416, 185910.681739101 432367.969020933))"
GEO_IND_POSTCODEGEBIED_6.1122,1122,Nijmegen,Nijmegen,6543LA,2022-04-06,2023-02-01,"POLYGON ((185187.861175319 427583.442153206, 185188.837253166 427583.92701076, 185195.733774508 427588.430100558, 185199.957348135 427591.984554522, 185200.139522399 427592.185843734, 185207.377469617 427596.643767699, 185207.745275342 427597.944053785, 185205.70011016 427641.363504642, 185177.941699147 427623.054036039, 185166.40522769 427615.444570863, 185187.861175319 427583.442153206))"
GEO_IND_POSTCODEGEBIED_6.1123,1123,Nijmegen,Lent,6663LD,2022-04-06,2023-02-01,"POLYGON ((188663.521225562 430889.983744406, 188663.334111725 430890.177996296, 188638.703011063 430890.091825633, 188637.814036425 430889.441534671, 188603.81667174 430892.019231879, 188605.167687502 430883.322687499, 188591.485937499 430879.659375001, 188593.8883125 430864.91, 188591.538312498 430864.048687499, 188591.762821836 430862.521338497, 188592.908264038 430854.728834097, 188594.261879462 430845.520116168, 188594.620999999 430843.077, 188597.916336156 430834.100255863, 188603.205985498 430819.690852249, 188623.557262118 430827.405110941, 188626.815767914 430826.885209222, 188640.412079937 430831.37276437, 188641.132806997 430832.074947419, 188646.264290667 430833.872623965, 188654.500031554 430833.11495757, 188660.864764145 430835.284644571, 188661.711496806 430835.821387446, 188669.045130189 430836.527979924, 188673.090443567 430839.471264085, 188680.616703724 430840.775747903, 188686.325624164 430853.963603417, 188684.555490106 430860.931575455, 188667.144463345 430864.374650697, 188663.717489968 430866.858926544, 188663.521225562 430889.983744406))"
GEO_IND_POSTCODEGEBIED_6.1124,1124,Nijmegen,Nijmegen,6544RH,2022-04-06,2023-02-01,"POLYGON ((184304.46826768 426912.990261245, 184304.546205836 426912.976496338, 184312.154150388 426912.937027409, 184334.153719744 426918.109245611, 184333.432035571 426923.004530594, 184329.884639092 426933.343046129, 184326.325963972 426936.569270807, 184323.209045062 426941.174384038, 184323.094628085 426941.451051552, 184319.670579069 426946.445914141, 184319.624899887 426946.489700165, 184316.312880383 426951.327886208, 184316.205332392 426951.587927762, 184313.089191837 426956.185181434, 184312.929171761 426956.339662992, 184309.560779282 426961.292765518, 184309.549549332 426961.319853973, 184306.338530151 426966.041742805, 184306.229388386 426966.305425027, 184302.801090631 426971.324056732, 184302.650814723 426971.467177654, 184298.22076871 426977.986584217, 184271.999319445 426963.280872119, 184276.588938767 426956.172087512, 184277.947726359 426954.067484137, 184278.459287219 426953.275136077, 184279.967512031 426950.939071892, 184280.964232989 426949.39526747, 184283.457989674 426945.532729448, 184284.229678593 426944.337473388, 184284.335893671 426944.17295863, 184287.586103974 426939.138762252, 184290.232018399 426935.040549652, 184290.866987994 426934.057055867, 184294.26369384 426928.795954993, 184296.472010526 426925.375530211, 184297.220603514 426924.216047054, 184301.274811392 426917.936552278, 184303.631328242 426914.286582741, 184304.46826768 426912.990261245))"
GEO_IND_POSTCODEGEBIED_6.1125,1125,Nijmegen,Nijmegen,6544PW,2022-04-06,2023-02-01,"POLYGON ((184583.541543646 427284.032052464, 184568.772655167 427305.88184557, 184568.606533282 427306.494184526, 184559.103344117 427319.331494537, 184558.741737289 427320.538322468, 184549.623254301 427333.424279675, 184549.456698251 427333.544565534, 184376.251299286 427589.037856628, 184357.022999998 427598.423999999, 184373.559999999 427581.357999999, 184385.346048153 427557.66340304, 184386.260000002 427555.826000001, 184405.171999998 427532.535999998, 184408.614 427518.068, 184417.804477318 427501.730489096, 184457.252445202 427431.605556169, 184428.335277247 427415.983498226, 184426.529588437 427414.272528535, 184422.903798896 427412.06507026, 184422.485873419 427398.820289174, 184424.8077621 427389.438161899, 184437.673045247 427377.075722145, 184437.884382808 427377.221562412, 184447.50610962 427383.861343825, 184454.2885 427388.541749999, 184462.456182474 427376.670246892, 184468.102001285 427368.464203651, 184473.563920451 427360.525453515, 184478.688360716 427353.077219733, 184478.694149652 427353.068805672, 184480.515737734 427350.421177212, 184483.679092616 427345.823327403, 184486.78556884 427341.308149166, 184494.369429738 427330.285214754, 184494.370437499 427330.283750001, 184494.634453901 427330.243533264, 184511.183141992 427306.217029612, 184511.191291727 427306.186610786, 184520.578378015 427292.901641529, 184520.622501789 427292.748027896, 184529.611492597 427279.676344055, 184529.680476741 427279.433250336, 184544.645295392 427257.706315367, 184546.038369111 427258.650159795, 184551.893004832 427262.616830923, 184556.054831077 427265.436578691, 184560.492232116 427268.443035697, 184560.492548206 427268.443249857, 184561.076567467 427268.838938411, 184566.391983802 427272.44027409, 184570.129337035 427274.972430123, 184570.822522116 427275.442081418, 184573.9644375 427277.570812501, 184577.725423158 427280.108179265, 184583.541543646 427284.032052464))"
GEO_IND_POSTCODEGEBIED_6.1126,1126,Nijmegen,Nijmegen,6534TW,2022-04-06,2023-02-01,"POLYGON ((184587.193632038 424648.4245, 184587.183 424644.996, 184592.607784941 424612.334108795, 184613.444582018 424648.4245, 184587.193632038 424648.4245))"
GEO_IND_POSTCODEGEBIED_6.1127,1127,Nijmegen,Nijmegen,6522KW,2022-04-06,2023-02-01,"POLYGON ((189238.248703293 430150.448649662, 189056.656 430175.563, 189037.656 430129.103, 188997.028 430031.909, 188977.563 429987.681, 188938.973 429901.626, 188893.179 429800.368, 188855.577 429734.237, 188826.957 429686.321, 188799.94 429647.255, 188792.048 429638.046, 188785.363998404 429630.774940578, 188734.725257231 429344.232046319, 188714.898805977 429254.167487906, 188689.20109061 429165.43153304, 188652.723272894 429073.856902355, 188644.256643379 429044.520240214, 188640.501358514 429019.746274273, 188639.695819212 428999.059629799, 188640.702265091 428981.967792182, 188644.783831752 428962.442445263, 188648.128358193 428953.930689631, 188658.867200511 428936.97667088, 188669.463593252 428925.682634223, 188742.232590904 428937.021093838, 188758.678740197 428932.349671635, 188776.518834454 428946.910201665, 188808.087192904 428954.946097483, 188819.967794615 428953.287005814, 188846.276995557 428908.37557607, 188846.497460994 428891.604649627, 188907.533745215 428887.881811142, 188904.351452263 428955.542178556, 188904.071633612 428958.167722969, 188911.591857185 428977.517040717, 188914.553645384 428988.052310469, 188917.511141594 429000.635221498, 188928.980247539 429057.983822552, 188932.867450314 429066.112997265, 189238.248703293 430150.448649662))"
GEO_IND_POSTCODEGEBIED_6.1128,1128,Nijmegen,Nijmegen,6512HN,2022-04-06,2023-02-01,"POLYGON ((187356.030913063 427684.025056468, 187357.972838929 427657.066174566, 187369.154261354 427644.341014449, 187370.364163101 427643.260181199, 187371.694202346 427643.247484106, 187371.799093018 427643.259464774, 187377.556228663 427641.864411801, 187382.96966412 427641.205874401, 187388.531545747 427641.17485611, 187389.1839482 427641.246176384, 187391.118254176 427643.753900431, 187399.661797201 427648.839416845, 187417.25206662 427673.672564841, 187415.706603105 427673.933902584, 187408.632850343 427675.130073547, 187400.844866747 427676.447020881, 187393.481755435 427677.69212235, 187391.300286066 427678.061008627, 187386.70982206 427678.837255682, 187381.515445162 427679.715624354, 187376.431514274 427680.575316616, 187373.524201043 427681.066943025, 187363.085718363 427682.832089519, 187356.030913063 427684.025056468))"
GEO_IND_POSTCODEGEBIED_6.1129,1129,Nijmegen,Nijmegen,6543ZR,2022-04-06,2023-02-01,"POLYGON ((185368.776682063 428148.038986239, 185367.537364673 428145.672315471, 185366.450374993 428141.346561581, 185366.430764448 428141.241623356, 185362.381306431 428129.515718312, 185360.249764037 428124.799500105, 185357.432903415 428115.652357848, 185356.728107905 428112.772988816, 185353.635945783 428108.004712826, 185351.941862437 428104.088074819, 185344.127774542 428075.558795212, 185344.119771053 428075.377896112, 185342.769765688 428065.287889635, 185335.122307439 428057.724637743, 185316.681048281 428025.589480266, 185319.284737965 428021.01664497, 185319.574989017 428020.594501585, 185344.206989774 427997.751469296, 185344.78304194 427997.542955299, 185353.46130355 427996.013545005, 185360.043604817 427997.447650847, 185366.450841597 428000.562459002, 185388.864058908 427987.484982721, 185393.447192273 427994.108509864, 185397.756831037 428000.336783638, 185397.7569375 428000.336937498, 185400.016670559 428007.767905071, 185400.733588961 428010.125439017, 185402.03422841 428014.402497112, 185402.504414994 428015.948671446, 185402.69470221 428016.574417098, 185404.369739345 428022.08265471, 185405.169107313 428024.711318049, 185406.697996939 428029.738960228, 185410.621103276 428042.639809669, 185411.303517805 428044.883880144, 185414.664396891 428055.935886222, 185414.664423818 428055.935974771, 185414.664476099 428055.936146691, 185416.487228176 428061.930134135, 185417.735561813 428066.035188375, 185418.235522292 428067.679271994, 185423.087779271 428083.635565648, 185424.131608293 428087.068121359, 185424.131699752 428087.068422115, 185429.627817105 428105.14200371, 185429.826528083 428105.795450288, 185431.133432805 428110.093111276, 185434.718167626 428121.881250635, 185434.718246187 428121.881508979, 185434.718413955 428121.882060671, 185435.589062501 428124.745124999, 185437.372641834 428134.005295033, 185438.049008403 428137.516924326, 185438.667575522 428140.728464512, 185440.523102414 428150.36217926, 185441.011334929 428152.897034885, 185442.606064751 428161.176716666, 185444.101680648 428168.941808609, 185444.359628928 428170.281050937, 185445.757192558 428177.537065071, 185446.173052821 428179.696171017, 185447.282860799 428185.458185857, 185447.795699065 428188.120792143, 185448.475218401 428191.648790295, 185448.981988776 428194.27989268, 185450.95988258 428204.548924505, 185451.530749999 428207.512812499, 185451.412112914 428223.010838337, 185451.400932344 428224.471399924, 185451.342772864 428232.069, 185451.334087285 428233.203631017, 185451.29831958 428237.876106108, 185451.271307013 428241.404863184, 185451.214916834 428248.771332565, 185451.21076233 428249.314051618, 185451.12984341 428259.884806233, 185451.093072089 428264.688387549, 185451.074946362 428267.056222166, 185451.050588846 428270.238139517, 185451.024509463 428273.64499125, 185450.948802173 428283.534930251, 185450.856357871 428295.611290509, 185450.846500002 428296.899062499, 185450.846445925 428296.899060375, 185429.032293352 428296.042039805, 185431.899845278 428264.798744374, 185422.553792945 428260.639996174, 185418.217272756 428257.6688164, 185413.502688654 428250.715108155, 185412.28883448 428249.354939066, 185410.986036259 428249.582085667, 185403.601091569 428249.987482418, 185398.011526097 428248.51822258, 185395.69644532 428248.28898123, 185387.451589699 428246.151407853, 185383.742289501 428243.501020591, 185380.321421702 428242.694886533, 185377.589726694 428242.543814968, 185370.761916679 428240.909939429, 185367.640009784 428238.149184565, 185362.207405937 428230.803313201, 185361.376614602 428223.550950149, 185361.167360076 428223.431849551, 185351.916155938 428216.109242007, 185350.006139101 428209.21704811, 185349.278601886 428198.397588198, 185351.734098474 428192.923001457, 185353.14900538 428183.393370845, 185359.498431422 428172.161173696, 185368.776682063 428148.038986239))"
GEO_IND_POSTCODEGEBIED_6.1130,1130,Nijmegen,Nijmegen,6525HW,2022-04-06,2023-02-01,"POLYGON ((187680.21202266 426010.534292104, 187739.362 426001.350000002, 187768.097469576 425997.127191485, 187862.645 425983.233, 187866.091 425977.255, 187860.13 425933.105, 187850.358 425904.768, 187845.14 425863.759, 187884.509164077 425856.462366874, 187920.7981512 425898.302797303, 187967.609371143 426001.339520879, 188056.916238556 425971.824063931, 188062.019728074 425998.307588893, 188062.02 425998.309, 188074.144 426000.383, 188077.799401504 426025.987414075, 188078.658800763 426032.007112443, 187933.709630011 426053.912290434, 187918.5906483 426070.818983753, 187894.237385826 426059.629054343, 187768.56266303 425997.366940548, 187849.373548508 426137.3355, 187674.68719676 426137.3355, 187680.21202266 426010.534292104))"
GEO_IND_POSTCODEGEBIED_6.1131,1131,Nijmegen,Nijmegen,6523JE,2022-04-06,2023-02-01,"POLYGON ((189613.266702779 427280.804289081, 189623.148041806 427303.461540194, 189626.10254684 427303.745087764, 189635.220954502 427307.236700639, 189639.708690767 427309.886841899, 189639.921198314 427310.908256035, 189640.066208785 427313.411685578, 189641.11536971 427318.153109745, 189641.152693717 427318.720660943, 189642.091555675 427323.107919398, 189642.835315439 427325.097700918, 189643.635212044 427328.530310688, 189643.679132433 427328.972687281, 189644.825999479 427333.480610735, 189645.138703867 427336.334074105, 189646.318098826 427341.016750661, 189646.345021645 427341.26844571, 189647.219620923 427344.533341704, 189647.396407892 427345.934926387, 189648.539127749 427350.179729653, 189648.782990544 427350.724075356, 189650.356625985 427356.04050035, 189650.544649891 427357.221363525, 189650.631968511 427357.500603384, 189648.380045047 427362.852433514, 189648.12618122 427363.935146944, 189645.434787124 427369.919321635, 189644.230063873 427376.704376668, 189645.323444585 427382.713298019, 189654.039387128 427397.881540021, 189653.444609506 427398.13979699, 189647.525965503 427400.709717249, 189640.691805274 427403.67716162, 189640.060067059 427403.95146716, 189640.059983673 427403.951503367, 189635.766545393 427405.815746935, 189632.316 427407.313999999, 189623.618006466 427388.339261976, 189621.803210823 427384.380271692, 189621.803157694 427384.380155791, 189621.419681187 427383.543598917, 189619.058677128 427378.393050884, 189618.7954863 427377.818898123, 189617.374920418 427374.719923015, 189616.763174816 427373.385395402, 189616.223000001 427372.206999999, 189616.136782347 427371.791510987, 189615.498982373 427368.717907517, 189615.139112117 427366.983667144, 189614.876063741 427365.716018298, 189614.071684398 427361.839656993, 189614.059988235 427361.783292352, 189614.059980542 427361.783255279, 189612.577299898 427354.638111728, 189612.429201725 427353.924416092, 189612.22602032 427352.945270437, 189611.742876825 427350.616967547, 189611.171433563 427347.863141796, 189610.825120462 427346.194234317, 189610.431254388 427344.296165672, 189610.43125198 427344.296154067, 189610.431250138 427344.296145189, 189610.431243331 427344.296112389, 189609.82549607 427341.376973225, 189609.775210458 427341.134643282, 189608.933429619 427337.078041504, 189608.36843914 427334.355312172, 189607.753901299 427331.393810578, 189607.258373265 427329.005825715, 189606.368934025 427324.719554714, 189605.251369259 427319.333930568, 189605.050416492 427318.365524881, 189604.146277113 427314.00841286, 189602.932210196 427308.157737981, 189598.028000001 427284.524, 189613.266702779 427280.804289081))"
GEO_IND_POSTCODEGEBIED_6.1132,1132,Nijmegen,Nijmegen,6523EC,2022-04-06,2023-02-01,"POLYGON ((189339.20871222 427383.221114174, 189332.508215279 427379.424127627, 189322.394052527 427378.268607845, 189321.963230982 427378.380162977, 189314.765028078 427371.531829133, 189304.751800468 427373.260931735, 189304.442157863 427371.94838332, 189303.221000001 427366.772, 189297.958000001 427357.585999999, 189311.358459634 427354.302055469, 189317.81149187 427352.720661957, 189318.647446653 427352.515801138, 189324.331004573 427351.122976604, 189326.395907166 427350.616947276, 189329.287071497 427349.908432528, 189335.672502613 427348.343605487, 189339.961098108 427347.292633348, 189345.089037906 427365.773103368, 189343.84316535 427374.07763468, 189340.505096602 427381.417349225, 189339.20871222 427383.221114174))"
GEO_IND_POSTCODEGEBIED_6.1133,1133,Nijmegen,Nijmegen,6538BJ,2022-04-06,2023-02-01,"POLYGON ((184109.084470596 424228.746880392, 184108.671028872 424228.917824533, 184107.448433426 424229.631335329, 184099.751911275 424232.829951865, 184092.894249886 424234.297443941, 184086.002835966 424234.240367813, 184079.713943035 424232.379071486, 184074.695165224 424229.109050161, 184069.180953595 424223.024545349, 184069.009143619 424222.731428829, 184072.484984757 424214.07924085, 184072.586543631 424213.467907746, 184074.402473571 424208.774529387, 184074.418431554 424208.749437234, 184076.591560433 424203.147505006, 184076.746877828 424202.252590896, 184078.692775349 424197.414827661, 184079.367229651 424196.395948126, 184081.262334325 424191.422582663, 184081.308025472 424191.141251871, 184083.684801 424184.869323938, 184083.714449191 424184.687210511, 184085.631639417 424179.685721725, 184085.738461436 424179.519062179, 184088.03449793 424173.637934965, 184088.056968062 424173.50167212, 184090.17478369 424168.025442997, 184090.23175469 424167.689839425, 184121.659677257 424086.615656245, 184186.073112978 424111.998812268, 184201.356666751 424118.021543794, 184193.823395807 424131.711643728, 184172.911119024 424152.196632568, 184170.004681011 424154.766101322, 184150.182896655 424170.503685658, 184145.269258131 424173.793624252, 184134.39939111 424179.833338336, 184128.367555418 424182.276674538, 184120.685578039 424186.519891956, 184115.064242068 424190.917188599, 184110.530466971 424196.04947474, 184107.891463171 424200.777399754, 184105.825899757 424207.924337796, 184105.559071099 424213.606570804, 184106.5103924 424220.336623097, 184109.084470596 424228.746880392))"
GEO_IND_POSTCODEGEBIED_6.1134,1134,Nijmegen,Nijmegen,6515HB,2022-04-06,2023-02-01,"POLYGON ((186104.160686481 432569.233195913, 186110.075 432575.551, 186117.694756295 432582.018271817, 186123.08 432586.589, 186123.278042275 432586.723481964, 186111.411525761 432598.212873404, 186107.533716836 432604.168552641, 186106.032045276 432608.117277074, 186116.844222728 432619.780537647, 186119.705915583 432625.034957829, 186121.808955553 432632.239456192, 186115.342158462 432633.630387181, 186110.263993318 432635.77562122, 186105.041050787 432639.314782806, 186102.69886206 432642.225394463, 186097.087831797 432655.379966828, 186095.785361369 432654.460382972, 186081.33278634 432644.2564241, 186079.577422557 432643.017083719, 186075.467 432640.114999998, 186073.658 432641.875, 186057.598513263 432626.833790486, 186067.323117358 432620.280519, 186070.258630277 432617.144195537, 186072.241554372 432613.693214319, 186074.224760563 432607.619696528, 186075.412214249 432598.247018243, 186073.599585417 432593.361621015, 186073.491509323 432592.873735015, 186086.152411723 432588.17786382, 186090.925249512 432585.000822669, 186104.160686481 432569.233195913))"
GEO_IND_POSTCODEGEBIED_6.1093,1093,Nijmegen,Nijmegen,6525VJ,2022-04-06,2023-02-01,"POLYGON ((187764.087000001 425117.418000001, 187762.80435905 425117.455410362, 187749.927000001 425117.831, 187685.219999999 425117.989, 187685.219416666 425117.983887672, 187683.818030272 425105.702150962, 187679.465999998 425067.561000001, 187676.098347796 425046.812399044, 187673.155000001 425028.677999999, 187674.571545228 425028.531980976, 187717.708752138 424978.814637141, 187818.826860824 425016.610790794, 187815.098762372 425016.801010777, 187809.0035 425017.112011336, 187808.644316159 425017.13033809, 187803.14691201 425017.410833935, 187796.54441937 425017.74771507, 187790.5005 425018.056095939, 187784.482406297 425018.363159096, 187777.675149192 425018.710487995, 187772.293181419 425018.985093892, 187762.182 425019.500999998, 187761.878190849 425042.043231649, 187761.87818394 425042.043744297, 187761.740514886 425052.258603568, 187761.67519153 425057.105509026, 187761.653674635 425058.702033717, 187761.594625 425063.083437499, 187761.269274795 425063.749367668, 187758.094025898 425070.2485, 187755.072018113 425076.433976835, 187752.827154387 425081.028787161, 187762.064195703 425087.555895183, 187769.090716515 425090.76590445, 187774.411989889 425091.718968338, 187781.364251829 425091.192172301, 187786.665269497 425089.321864994, 187794.123107544 425084.555995348, 187798.014654334 425089.756901969, 187801.101427981 425096.408619207, 187802.116983429 425101.437544161, 187800.70423512 425117.519447403, 187797.1435 425117.509582449, 187789.778737452 425117.489178505, 187789.110482984 425117.487327118, 187787.964867476 425117.48415321, 187784.212 425117.473755957, 187780.147920867 425117.462496498, 187778.293 425117.457357473, 187774.847998105 425117.447813156, 187772.482042594 425117.441258318, 187767.817047049 425117.42833403, 187764.087000001 425117.418000001))"
GEO_IND_POSTCODEGEBIED_6.1094,1094,Nijmegen,Nijmegen,6531PL,2022-04-06,2023-02-01,"POLYGON ((186419.557625318 426162.763086171, 186431.393840413 426166.849132877, 186491.855579085 426260.601780296, 186514.82 426267.244, 186514.79864482 426266.913753092, 186514.222469081 426258.003490656, 186511.455 426215.206, 186528.904356813 426211.988833349, 186544.378308266 426226.687740498, 186544.711482538 426227.16061214, 186548.803015017 426231.092022484, 186548.845508243 426231.151703316, 186552.520662828 426234.685660963, 186553.014164959 426235.004816248, 186559.361045405 426241.124758652, 186563.986549503 426242.43478682, 186568.289413904 426245.878439124, 186569.891505751 426247.752111758, 186572.804218771 426250.074522897, 186575.635210939 426253.42880304, 186578.432023711 426255.621303077, 186579.177187792 426257.391020831, 186585.885589806 426267.4490342, 186588.233788234 426273.057983287, 186590.001718942 426280.368207854, 186590.916697468 426290.667332604, 186600.287205251 426293.55166961, 186603.081119996 426294.411664807, 186605.340594336 426295.107153845, 186610.742199764 426296.769822591, 186636.22437043 426304.613492275, 186636.224737644 426304.613605308, 186636.225609314 426304.613873616, 186626.253225124 426334.883064095, 186598.437197473 426375.381807645, 186575.147351257 426379.482141503, 186533.487804879 426340.427577133, 186454.321297038 426379.79170728, 186453.991352167 426376.662890089, 186453.638510756 426373.316948483, 186453.177780098 426368.947909501, 186452.592201128 426363.394952909, 186452.086333839 426358.597890103, 186451.310812815 426351.243741804, 186450.771342469 426346.128026308, 186450.158070544 426340.312461619, 186449.496118639 426334.035272062, 186449.496055356 426334.03467195, 186449.496014892 426334.034288241, 186448.808555544 426327.51521547, 186448.674172705 426326.240883383, 186447.568116025 426315.752315571, 186446.172690298 426302.519704962, 186445.583148178 426296.929166419, 186444.967754469 426291.093481166, 186444.25311604 426284.316673294, 186444.134962655 426283.196242652, 186443.740292632 426279.453646666, 186442.699736145 426269.586207256, 186442.212311635 426264.964034521, 186420.771186203 426267.225959857, 186415.692067948 426268.872742583, 186410.131622747 426272.112668795, 186407.796247944 426269.457637391, 186404.370763329 426263.863361406, 186402.383901839 426258.931837054, 186401.506911817 426253.787589059, 186401.672979009 426247.134353525, 186404.340025612 426235.89517123, 186389.302691338 426231.800214338, 186419.557625318 426162.763086171))"
