FID,FRACTIE,GEMETEN,LONGITUDE,LATITUDE,OMSCHRIJVING,ROVACODE,STRAAT,TYPE
Afvalcontainers.73885,REST,Nee,5.3894172290365,52.1722343417859,33527-Roelandplaats,33527,Roelandplaats thv 1,Ondergronds

Afvalcontainers.73886,REST,Ja,5.38572427516033,52.1559170456884,33206-Molenstraat,33206,Molenstraat thv (Kerk),Ondergronds

Afvalcontainers.73887,REST,Ja,5.38332741420918,52.1656807630366,33102-Ringweg-Koppel,33102,Ringweg-Koppel 9A,Ondergronds

Afvalcontainers.73888,REST,Ja,5.40945979653118,52.1469459342833,33346-Puccinistraat,33346,Puccinistraat hk Haydnstraat,Ondergronds

Afvalcontainers.73889,REST,Ja,5.40379792333295,52.1492531063322,33117-Ringweg-Randenbroek,33117,Ringweg-Randenbroek thv 63 A t/m 81 A,Ondergronds

Afvalcontainers.73890,REST,Ja,5.3853481981642,52.1654579068103,33103-Orion 2,33103,Orion hk Meridlaan,Ondergronds

Afvalcontainers.73891,REST,Ja,5.38278417746941,52.1608184008503,33146-Grote Koppel 2,33146,Grote Koppel (SRO Haven),Ondergronds

Afvalcontainers.73892,REST,Ja,5.40456665725731,52.1488997584592,33151-Mozartweg,33151,Mozartweg thv 73 t/m 5,Ondergronds

Afvalcontainers.73893,REST,Ja,5.40950064383398,52.168474472735,33195-Arendshorst,33195,Trekvogelweg thv Arendshorst,Ondergronds

Afvalcontainers.73894,REST,Nee,5.40799241294808,52.1733315965118,33746-Plotterweg,33746,Plotterweg,Ondergronds

Afvalcontainers.73895,REST,Ja,5.40806283082192,52.1557519204112,33197-Romeostraat,33197,Romeostraat 25 t/m 135,Ondergronds

Afvalcontainers.73896,REST,Ja,5.40733470941536,52.1701678810458,33189-Havikshorst 1 /1,33189,Havikshorst thv 42 t/m 172,Ondergronds

Afvalcontainers.73897,REST,Ja,5.40952487393233,52.1684649343779,33196-Arendshorst,33196,Trekvogelweg thv Arendshorst,Ondergronds

Afvalcontainers.73898,REST,Nee,5.38846060040837,52.1639492063636,33589-Evenaar,33589,Evenaar thv 89,Ondergronds

Afvalcontainers.73899,REST,Ja,5.38879974302774,52.1549232892073,33172-Langestraat,33172,Langestraat thv 30,Ondergronds

Afvalcontainers.73900,REST,Ja,5.39165912726122,52.1860326841201,33463-Amaniet,33463,Amaniet thv 14,Ondergronds

Afvalcontainers.73901,REST,Ja,5.3884468582152,52.1900775261426,33457-Assoer 1,33457,Assoer thv Carthago nr 2,Ondergronds

Afvalcontainers.73902,REST,Nee,5.36244970376565,52.1594271138447,33685-Rozenstraat,33685,Rozenstraat thv 9,Ondergronds

Afvalcontainers.73903,REST,Nee,5.38870734766778,52.1636143791542,33592-Keerkring/Evenaar 2 2/2,33592,Evenaar,Ondergronds

Afvalcontainers.73904,REST,Nee,5.38830370972903,52.1606262771454,33721-Schimmelpenninckkade,33721,Schimmelpenninckkade,Ondergronds

Afvalcontainers.73650,REST,Nee,5.38556402131515,52.1595236500392,33720-Schimmelpenninckstraat,33720,Schimmelpenninckstraat,Ondergronds

Afvalcontainers.73651,REST,Nee,5.39937213271471,52.1642475594966,33723-Planctusstraat,33723,Planctusstraat thv nr 9,Ondergronds

Afvalcontainers.73652,REST,Ja,5.40367145448826,52.1686653401947,33335-Wiekslag,33335,Wiekslag thv Roerdompstraat,Ondergronds

Afvalcontainers.73653,REST,Nee,5.40106560850476,52.1635583443285,33722-Willem Barentszstraat,33722,Willem Barentszstraat thv nr 9,Ondergronds

Afvalcontainers.73654,REST,Nee,5.3995770218114,52.1830243368171,33552-Vitruviusstraat 1,33552,Vitriviusstraat thv 47,Ondergronds

Afvalcontainers.73655,REST,Nee,5.39940704539154,52.1815243448287,33558-Vitriviusstraat 2,33558,Vitriviusstraat thv 17,Ondergronds

Afvalcontainers.73656,REST,Nee,5.3942937561791,52.1653313027623,33719-Witte de Withstraat,33719,Witte de Withstraat,Ondergronds

Afvalcontainers.73657,REST,Nee,5.37787727269976,52.1734242767615,33520-Elly Takmastraat,33520,Elly Takmastraat thv 58,Ondergronds

Afvalcontainers.73658,REST,Nee,5.39729714497736,52.1751043665932,33497-Queekhoven 1,33497,Queekhoven thv 60,Ondergronds

Afvalcontainers.73659,REST,Nee,5.38669720769944,52.1748043133947,33509-Goudestein,33509,Goudestein thv 20,Ondergronds

Afvalcontainers.73660,REST,Nee,5.38584723043272,52.1735143153882,33510-Cromwijk,33510,Cromwijk thv 3,Ondergronds

Afvalcontainers.73661,REST,Nee,5.38120725871628,52.1729842953671,33513-Blikkenburg,33513,Blikkenburg thv 18,Ondergronds

Afvalcontainers.73662,REST,Nee,5.39673937110155,52.1657686986062,33718-Piet Heinstraat,33718,Piet Heinstraat thv nr 21,Ondergronds

Afvalcontainers.73663,REST,Ja,5.39107054243104,52.1586493918648,33141-Teut,33141,Teut thv 27,Ondergronds

Afvalcontainers.73664,REST,Ja,5.39625005859896,52.1805237468237,33557-Haussmannstraat,33557,Haussmannstraat thv 22,Ondergronds

Afvalcontainers.73665,REST,Nee,5.36764794033322,52.1619226816111,33668-Dollardstraat 2,33668,Dollardstraat thv 122,Ondergronds

Afvalcontainers.73666,REST,Nee,5.39510706591047,52.1817043207654,33556-Van Lunterenstraat,33556,Van Lunterenstraat thv 18,Ondergronds

Afvalcontainers.73667,REST,Nee,5.39658705693092,52.1817643287493,33555-Springerstraat 2,33555,Springerstraat thv 1,Ondergronds

Afvalcontainers.73668,REST,Ja,5.39730715097537,52.1585670792701,33242-Kamp,33242,Kamp hk Achter de Kamp,Ondergronds

Afvalcontainers.73669,REST,Ja,5.38663600879995,52.1842599010762,33475-Bedekte Weg,33475,Bedekte Weg thv 29,Ondergronds

Afvalcontainers.73670,REST,Nee,5.40589976223823,52.1459497470938,33744-Debussystraat,33744,Debussystraat thv nr 37,Ondergronds

Afvalcontainers.73671,REST,Ja,5.40213123250386,52.1827743695165,33554-Wijdeveldstraat 2,33554,Wijdeveldstraat thv 12,Ondergronds

Afvalcontainers.73672,REST,Nee,5.37718730604241,52.1709842867995,33518-Van Oudijckerf,33518,Van Oudijckerf,Ondergronds

Afvalcontainers.73673,REST,Nee,5.40000308657936,52.1561559220137,33735-Matthijs Vermeulenstraat,33735,Matthijs Vermeulenstraat,Ondergronds

Afvalcontainers.73674,REST,Ja,5.40141243435182,52.1840812413191,33553-Wijdeveldstraat 1,33553,Wijdeveldstraat thv 60,Ondergronds

Afvalcontainers.73675,REST,Nee,5.40127451682855,52.1555676709485,33734-Matthijs Vermeulenstraat,33734,Matthijs Vermeulenstraat,Ondergronds

Afvalcontainers.73676,REST,Ja,5.38888605665579,52.1852809252385,33478-Beekhuizerzand,33478,Beekhuizerzand,Ondergronds

Afvalcontainers.73677,REST,Nee,5.37625732954464,52.1695742888601,33535-Klarissenstraat 2,33535,Klarissenstraat thv 118,Ondergronds

Afvalcontainers.73678,REST,Ja,5.43231272040233,52.2002823863786,33149-Kuinrestraat 2,33149,Kuinrestraat thv 2,Ondergronds

Afvalcontainers.73679,REST,Nee,5.39540715087844,52.175474355792,33498-Queekhoven 2,33498,Queekhoven thv 18,Ondergronds

Afvalcontainers.73680,REST,Nee,5.39582483040992,52.1728349775123,33495-Sagenlaan,33495,Sagenlaan thv 11,Ondergronds

Afvalcontainers.73681,REST,Nee,5.38798865610029,52.176293194268,33507-Muiderslot,33507,Muiderslot thv 11,Ondergronds

Afvalcontainers.73682,REST,Nee,5.38549720018953,52.1757443032225,33508-Drakestein,33508,Drakestein thv 35,Ondergronds

Afvalcontainers.73683,REST,Nee,5.39350412229871,52.1734525292062,33494-Sara Burgerhartsingel 4,33494,Sara Burgerhartsingel thv 115,Ondergronds

Afvalcontainers.73684,REST,Nee,5.39153716698567,52.175754333822,33499-Nijenrode,33499,Nijenrode thv 61,Ondergronds

Afvalcontainers.73685,REST,Nee,5.39760713077611,52.1761543643019,33496-Ruigenhof,33496,Ruigenhof thv 18,Ondergronds

Afvalcontainers.73686,REST,Nee,5.38944718210894,52.1754143244518,33506-Hinderstein,33506,Hinderstein thv 3,Ondergronds

Afvalcontainers.73687,REST,Nee,5.38124729869031,52.1699143105712,33537-Florenteinplein,33537,Florenteinplein thv 8,Ondergronds

Afvalcontainers.73688,REST,Nee,5.39279596219734,52.1735471705811,33493-Sara Burgerhartsingel 3,33493,Sara Burgerhartsingel thv 155,Ondergronds

Afvalcontainers.73689,REST,Nee,5.40277709648689,52.1766243879769,33484-Count Basiestraat,33484,Count Basiestraat thv 15,Ondergronds

Afvalcontainers.73690,REST,Nee,5.39748717579563,52.1729543802906,33490-Robbeknolerf,33490,Robbeknolerf thv 1,Ondergronds

Afvalcontainers.73691,REST,Nee,5.40189712197371,52.1749643922327,33489-Sara Burgerhartsingel 1,33489,Sara Burgerhartsingel thv 301,Ondergronds

Afvalcontainers.73692,REST,Nee,5.40074710109611,52.1770843743787,33485-Louis Armstrongstraat,33485,Louis Armstrongstraat thv 31,Ondergronds

Afvalcontainers.73693,REST,Nee,5.39992714695387,52.1741643866682,33488-Rondeelstraat,33488,Rondeelstraat thv 14,Ondergronds

Afvalcontainers.73694,REST,Nee,5.38781720911816,52.1741043229432,33505-Camera Obscurastraat 3,33505,Camera Obscurastraat thv 89,Ondergronds

Afvalcontainers.73695,REST,Nee,5.39859953930341,52.1377433543056,33748-Dorresteinseweg 2 /2,33748,Dorresteinseweg,Ondergronds

Afvalcontainers.73696,REST,Nee,5.39148747043191,52.1458241558956,33753-Vermeerstraat 1 /2,33753,Vermeerstraat,Ondergronds

Afvalcontainers.73697,REST,Ja,5.39197811428906,52.1569336645996,33182-Langestraat,33182,Langestraat thv 108,Ondergronds

Afvalcontainers.73698,REST,Ja,5.39282678351896,52.1550664166798,33264-Herenstraat,33264,Herenstraat hk Zuidsingel,Ondergronds

Afvalcontainers.73699,REST,Ja,5.39866573032802,52.1610184275493,33295-Roggeveenstraat 1,33295,Roggeveenstraat thv 1 t/m 67,Ondergronds

Afvalcontainers.73700,REST,Ja,5.39840868903329,52.1540711478823,33298-Huzarenstraat,33298,Huzarenstraat thv 11,Ondergronds

Afvalcontainers.73701,REST,Nee,5.39165621316464,52.1501351025103,33758-Vermeerstraat,33758,Vermeerstraat,Ondergronds

Afvalcontainers.73702,REST,Ja,5.40211475048838,52.1546047230338,33304-Willem van Otterloostraat,33304,W. van Otterloostraat thv Obrechtstraat,Ondergronds

Afvalcontainers.73703,REST,Ja,5.42229975125659,52.2045470105298,33316-Baak van Domburg,33316,Baak van Domburg thv Baak van Katwijk,Ondergronds

Afvalcontainers.73704,REST,Ja,5.41734475435653,52.1663805741747,33332-Verzetsplein,33332,Verzetsplein thv nr 2,Ondergronds

Afvalcontainers.73705,REST,Nee,5.38795490890255,52.1490230634493,33757-Ruijsdaelstraat,33757,Ruijsdaelstraat,Ondergronds

Afvalcontainers.73706,REST,Ja,5.40486575445925,52.1890381728424,33448-Het Wolfseind 2,33448,Wolfseind thv De Spieker 21,Ondergronds

Afvalcontainers.73707,REST,Nee,5.39741355442078,52.1413155912868,33749-Saffierweg,33749,Saffierweg,Ondergronds

Afvalcontainers.73708,REST,Ja,5.39561725460086,52.1562006948584,33126-Binnen de Veste,33126,Binnen de Veste thv 43,Ondergronds

Afvalcontainers.73709,REST,Ja,5.3954401471573,52.1571457898134,33127-Binnen de Veste,33127,Binnen de Veste hk Achter de Kamp,Ondergronds

Afvalcontainers.73710,REST,Nee,5.40555525924849,52.1689584404688,33635-Pelikaanstraat,33635,Pelikaanstraat thv 5,Ondergronds

Afvalcontainers.73711,REST,Ja,5.42996768154025,52.2000566322453,33101-Markenhaven 3 /2,33101,Markenhaven thv 17,Ondergronds

Afvalcontainers.73712,REST,Ja,5.42994084675986,52.2000360687683,33100-Markenhaven 3 /1,33100,Markenhaven thv 17,Ondergronds

Afvalcontainers.73713,REST,Nee,5.41548471755865,52.1656240885627,33614-Reijmerinkstraat,33614,Reijmerinkstraat hk Ronhaarstraat,Ondergronds

Afvalcontainers.73714,REST,Nee,5.41527922204099,52.1633844758574,33612-Ronhaarstraat,33612,Ronhaarstraat hk Rustenburgerweg,Ondergronds

Afvalcontainers.73715,REST,Nee,5.40786727210912,52.1686545722802,33636-Flamingostraat,33636,Flamingostraat thv 16,Ondergronds

Afvalcontainers.73716,REST,Nee,5.40055877787178,52.1663324015236,33637-Zangvogelweg,33637,Zangvogelweg nr 279,Ondergronds

Afvalcontainers.73717,REST,Ja,5.39598095130264,52.1572248283355,33130-Waltoren,33130,Waltoren thv 24,Ondergronds

Afvalcontainers.73718,REST,Ja,5.38343336797374,52.1696921634358,33111-Kattenbroekerweg,33111,Kattenbroekerweg Vivionenstraat,Ondergronds

Afvalcontainers.73719,REST,Ja,5.39542849256506,52.1560301689892,33125-Binnen de Veste,33125,Binnen de Veste 19,Ondergronds

Afvalcontainers.73720,REST,Nee,5.41911600236259,52.1664435097667,33610-Rustenburgerweg,33610,Rustenburgerweg to 44,Ondergronds

Afvalcontainers.73721,REST,Nee,5.41685952868331,52.1671281081328,33609-Verzetsplein 2 /1,33609,Verzetsplein thv 177,Ondergronds

Afvalcontainers.73722,REST,Nee,5.39832272414978,52.1678799127839,33646-Parelhoenstraat,33646,Parelhoenstraat nr 9,Ondergronds

Afvalcontainers.73723,REST,Nee,5.41881083054276,52.1680215184362,33611-Mellemastraat,33611,Mellemastraat hk Rustenburgerweg,Ondergronds

Afvalcontainers.73724,REST,Nee,,,99934-Tijdelijke OVS Beek,99934,Tijdelijke OVS Beek,Ondergronds

Afvalcontainers.73725,REST,Ja,5.38835748454947,52.1559350999715,33123-Langegracht,33123,Langegracht hk Zwanehalssteeg,Ondergronds

Afvalcontainers.73726,REST,Ja,5.38404121314161,52.168728248768,33110-Kattenbroekerweg,33110,Kattenbroekerweg hk Paladijnenweg,Ondergronds

Afvalcontainers.73727,REST,Nee,5.4053751352122,52.1653224509393,33641-Geelgorsstraat,33641,Geelgorsstraat nr 1,Ondergronds

Afvalcontainers.73728,REST,Ja,5.38344395972659,52.1696757025445,33112-Kattenbroekerweg,33112,Kattenbroekerweg hk Vivionenstraat,Ondergronds

Afvalcontainers.73729,REST,Ja,5.38289009069593,52.1705277891698,33114-Kattenbroekerweg,33114,Kattenbroekerweg thv Merlijnstraat,Ondergronds

Afvalcontainers.73730,REST,Nee,5.41847064533232,52.1649426672815,33613-Regelinkplein,33613,Regelinkplein,Ondergronds

Afvalcontainers.73731,REST,Nee,5.41653075595821,52.1615702840053,33615-Bevrijdingsweg,33615,Bevrijdingsweg thv 22,Ondergronds

Afvalcontainers.73732,REST,Ja,5.38287923543979,52.1705440792284,33113-Kattenbroekerweg,33113,Kattenbroekerweg/Merlijnstraat,Ondergronds

Afvalcontainers.73733,REST,Ja,5.38403014310686,52.1687449681029,33109-Kattenbroekerweg,33109,Kattenbroekerweg/Paladijnenweg,Ondergronds

Afvalcontainers.73734,PMD,Ja,5.38865333279149,52.1582709956757,34970-'t Zand,34970,'t Zand thv 18,Ondergronds

Afvalcontainers.73735,PMD,Ja,5.40003246709834,52.158970178845,34959-Zeevaarderspad,34959,Zeevaarderspad thv Columbusweg,Ondergronds

Afvalcontainers.73736,PMD,Ja,5.36898197902177,52.2055309577883,35815-Karper PMD,35815,Karper,Ondergronds

Afvalcontainers.73737,PMD,Ja,5.38932847610107,52.1552195551859,34982-Langestraat,34982,Langestraat thv 49,Ondergronds

Afvalcontainers.73738,PMD,Ja,5.40617851536974,52.1514956090709,34957-Euterpeplein,34957,Euterpeplein hk Bachweg,Ondergronds

Afvalcontainers.73739,PMD,Ja,5.3862572857389,52.1643391062676,34955-Meridiaan,34955,Meridiaan thv Sextant,Ondergronds

Afvalcontainers.73740,PMD,Ja,5.43057956469941,52.1964930625898,34973-Wouda,34973,Wouda thv AH,Ondergronds

Afvalcontainers.73741,PMD,Ja,5.40820856740959,52.1519305460642,34967-Ringweg-Randenbroek,34967,Randerbroekerweg thv 2 A,Ondergronds

Afvalcontainers.73742,PMD,Ja,5.3810191642313,52.1615578356109,34954-Grote Koppel,34954,Grote Koppel (bij de kade),Ondergronds

Afvalcontainers.73743,PMD,Ja,5.41317153562113,52.1570943497892,34953-Operaweg,34953,Operaweg thv Operaplein,Ondergronds

Afvalcontainers.73744,PMD,Nee,5.41093927671154,52.1603458360951,34942-Wiekslag,34942,Wiekslag hk Spreeuwenstraat,Bovengronds

Afvalcontainers.73745,PMD,Ja,5.37280752000268,52.1391881227392,34988-Bonairelaan,34988,Bonairelaan thv 42,Ondergronds

Afvalcontainers.73746,PMD,Ja,5.38180413563214,52.1568049430524,35812-Smallepad,35812,Smallepad thv 28,Ondergronds

Afvalcontainers.73747,PMD,Ja,5.39793175161926,52.1870362629489,34949-De Beurs,34949,De Beurs thv (P plaats China Palace),Ondergronds

Afvalcontainers.73748,PMD,Ja,5.3989561055118,52.186382181497,34948-De Beurs,34948,De Beurs thv (P plaats Proffil),Ondergronds

Afvalcontainers.73749,PMD,Ja,5.39316666848995,52.1593132204454,34966-Coninckstraat,34966,Coninckstraat thv Celzusterenstraat,Ondergronds

Afvalcontainers.73750,PMD,Nee,5.38715007033821,52.1920597908598,35809-Laan der Hoven,35809,Laan der Hoven thv Amerikaring,Bovengronds

Afvalcontainers.73751,PMD,Ja,5.38091391149108,52.1439294315596,34972-Leusderweg,34972,Leusderweg thv (JUMBO),Ondergronds

Afvalcontainers.73752,PMD,Ja,5.40123587372608,52.1555798584825,34961-M. Vermeulenstraat,34961,M. Vermeulenstraat hk Componistenpad,Ondergronds

Afvalcontainers.73753,PMD,Ja,5.38181950269766,52.1568219601276,35811-Smallepad,35811,Smallepad thv 28,Ondergronds

Afvalcontainers.73754,PMD,Ja,5.39055554978019,52.1729986419063,34820-Holkerweg,34820,Holkerweg thv HEEMSKINDERENSTRAAT,Ondergronds

Afvalcontainers.73755,PMD,Nee,5.38369196509899,52.1746655282851,34822-Almelisweerd,34822,Almelisweerd hk Boomrijk,Bovengronds

Afvalcontainers.73756,PMD,Nee,5.38308320612965,52.1702100669397,34909-Kattenbroekerweg,34909,Kattenbroekerweg thv Merlijnstraat,Bovengronds

Afvalcontainers.73757,PMD,Nee,5.35066983488517,52.1598299221251,34914-Soesterweg,34914,Soesterweg thv Enk,Bovengronds

Afvalcontainers.73758,PMD,Nee,5.36603560161732,52.1491112613824,34901-Dr. Abraham Kuiperlaan,34901,Dr. Abraham Kuiperlaan thv (School),Bovengronds

Afvalcontainers.73759,REST,Nee,5.4074846067683,52.1596083948914,33623-Zwaluwenstraat,33623,Zwaluwenstraat thv 79,Ondergronds

Afvalcontainers.73760,REST,Nee,5.40850903807629,52.1630841097829,33626-Meeuwenstraat,33626,Meeuwenstraat thv 3,Ondergronds

Afvalcontainers.73761,REST,Ja,5.37481186865684,52.1831281496108,33425-Ambachtslaan,33425,Ambachtslaan thv 20,Ondergronds

Afvalcontainers.73762,REST,Nee,5.40600912939951,52.1641198106778,33625-Ganzenstraat 1,33625,Ganzenstraat nr 2,Ondergronds

Afvalcontainers.73763,REST,Ja,5.37911740203852,52.1995215846614,33370-De Witte Zwaan,33370,De Witte Zwaan thv Schoolplein,Ondergronds

Afvalcontainers.73764,REST,Ja,5.38302678452297,52.2011862428344,33367-Duifkruid,33367,Duifkruid hk Brilkruid,Ondergronds

Afvalcontainers.73765,REST,Ja,5.38652807097964,52.2025451067417,33365-Zeepkruid,33365,Zeepkruid thv 44,Ondergronds

Afvalcontainers.73766,REST,Ja,5.38385883095622,52.2027712226127,33362-Sikkelkruid,33362,Sikkelkruid thv 2,Ondergronds

Afvalcontainers.73767,REST,Ja,5.37116763866886,52.2017795896693,33373-Tuinslak,33373,Tuinslak thv 34,Ondergronds

Afvalcontainers.73768,REST,Ja,5.37442954791058,52.1961930023377,33378-Winstongaarde,33378,Winstongaarde hk Sterappelgaarde,Ondergronds

Afvalcontainers.73769,REST,Ja,5.38248324331402,52.2025408090509,33363-Parnaskruid,33363,Parnaskruid thv 39,Ondergronds

Afvalcontainers.73770,REST,Ja,5.38531175424141,52.2011647436353,33366-Bitterkruid,33366,Bitterkruid hk Barbarakruid,Ondergronds

Afvalcontainers.73771,REST,Ja,5.38117431572924,52.20078734739,33387-Glaskruid,33387,Glaskruid thv 24,Ondergronds

Afvalcontainers.73772,REST,Ja,5.37975534994757,52.2039279085997,33364-Longkruid,33364,Longkruid thv 19,Ondergronds

Afvalcontainers.73773,REST,Ja,5.3681568548406,52.1972827385611,33392-Zoete Ermgaard,33392,Zoete Ermgaard thv 47,Ondergronds

Afvalcontainers.73774,REST,Ja,5.37711640258627,52.2020404603142,33380-Waterscheerling,33380,Waterscheerling thv 28,Ondergronds

Afvalcontainers.73775,REST,Ja,5.382444106166,52.1958736844691,33382-De Gouden Ploeg,33382,De Gouden Ploeg thv 92,Ondergronds

Afvalcontainers.73776,REST,Ja,5.37273631576182,52.2009476154028,33381-Ringslang,33381,Ringslang thv 28,Ondergronds

Afvalcontainers.73777,REST,Ja,5.38157807330386,52.2044790259003,33361-Sikkelkruid,33361,Sikkelkruid thv 30,Ondergronds

Afvalcontainers.73778,REST,Ja,5.37757318071171,52.2044837726808,33360-Mattenbies,33360,Mattenbies thv 25,Ondergronds

Afvalcontainers.73779,REST,Ja,5.37146633509885,52.2045138990699,33393-Libelle,33393,Libelle thv 1,Ondergronds

Afvalcontainers.73780,REST,Ja,5.38359263676133,52.1973979554675,33383-De Gouden Ploeg,33383,De Gouden Ploeg thv 29,Ondergronds

Afvalcontainers.73781,REST,Ja,5.38393293792117,52.1994086950781,33368-De Zwarte Ruiter,33368,De Zwarte Ruiter hk Het Zwarte paard,Ondergronds

Afvalcontainers.73782,REST,Ja,5.37215212024777,52.1814381654955,33430-Van Boetzelaerlaan,33430,Van Boetzelaerlaan thv rotonde,Ondergronds

Afvalcontainers.73783,REST,Ja,5.37194445360931,52.1773136088123,33434-De Koop 2,33434,De Koop thv speeltuin,Ondergronds

Afvalcontainers.73784,REST,Ja,5.37672256305474,52.17550155587,33429-Schothorsterlaan,33429,Schothorsterlaan (parkeerplaats),Ondergronds

Afvalcontainers.73785,REST,Ja,5.37577983651496,52.1861474402868,33422-Zuivelhof,33422,Zuivelhof hk Zevenhuizerstraat,Ondergronds

Afvalcontainers.73786,REST,Ja,5.37683084479747,52.1928209007892,33418-Pastoor Pieckweg,33418,Pastoor Pieckweg hk Grashuiserf,Ondergronds

Afvalcontainers.73787,REST,Ja,5.38026272191214,52.182277255961,33427-Pottenbakkerlaan,33427,Pottenbakkerlaan thv 427,Ondergronds

Afvalcontainers.73788,REST,Ja,5.38267203801217,52.1874933180506,33423-Prunuspad,33423,Prunuspad hk Engweg,Ondergronds

Afvalcontainers.73789,REST,Ja,5.37958161424832,52.1878532226191,33421-Berkenlaan,33421,Berkenlaan thv 42A,Ondergronds

Afvalcontainers.73790,REST,Ja,5.37209124793867,52.1829438738401,33408-Tolick 1,33408,Tolick thv 5,Ondergronds

Afvalcontainers.73791,REST,Ja,5.37881607485877,52.2021856465114,33385-Kaasjeskruid,33385,Kaasjeskruid thv 1,Ondergronds

Afvalcontainers.73792,REST,Ja,5.37716232295839,52.1991404326412,33391-Regenboog,33391,Regenboog thv (JUMBO),Ondergronds

Afvalcontainers.73793,REST,Ja,5.37379698826721,52.2049121626583,33357-Gele Plomp,33357,Gele Plomp thv 2,Ondergronds

Afvalcontainers.73794,REST,Ja,5.37813137350236,52.2006682851442,33386-Kleefkruid,33386,Kleefkruid hk Lage Boog,Ondergronds

Afvalcontainers.73795,REST,Ja,5.3685094256626,52.1994937458542,33388-Kamsalamander,33388,Kamsalamander hk Vuursalamander,Ondergronds

Afvalcontainers.73942,REST,Nee,5.41579417885723,52.1553576853061,33707-Ariaplein,33707,Ariaplein,Ondergronds

Afvalcontainers.73943,REST,Ja,5.35175007770091,52.1514436316816,33348-Barchman Wuytierslaan,33348,Barchman Wuytierslaan 53-1,Ondergronds

Afvalcontainers.73944,REST,Nee,5.41538654180575,52.1531356171944,33700-Schuilenburgerplein,33700,Schuilenburgerplein,Ondergronds

Afvalcontainers.73945,REST,Nee,5.41579815811277,52.1553476336496,33708-Ariaplein,33708,Ariaplein,Ondergronds

Afvalcontainers.73946,REST,Nee,5.41394408173215,52.1567899944146,33710-Ariaweg,33710,Ariaweg,Ondergronds

Afvalcontainers.73947,REST,Nee,5.41122346304241,52.1546460576843,33702-Juliettestraat,33702,Juliettestraat,Ondergronds

Afvalcontainers.73948,REST,Nee,5.41402753915721,52.1573885017081,33709-Ariaweg,33709,Ariaweg,Ondergronds

Afvalcontainers.73949,REST,Nee,5.410909824794,52.1553016157324,33704-Simsonplein,33704,Simsonplein,Ondergronds

Afvalcontainers.73950,REST,Nee,5.41041405835226,52.1564739779757,33705-Tanhauserplein,33705,Tanhauserplein,Ondergronds

Afvalcontainers.73951,REST,Nee,5.38900724248842,52.1711543438758,33526-Olivierplaats,33526,Olivierplaats thv 1,Ondergronds

Afvalcontainers.73952,REST,Ja,5.37951613741691,52.1574257137072,33095-Piet Mondriaanlaan 1 /2,33095,Piet Mondriaanlaan thv 191,Ondergronds

Afvalcontainers.73953,REST,Ja,5.37453428665623,52.1548495016144,33089-Piet Mondriaanplein,33089,Piet Mondriaanplein thv 195,Ondergronds

Afvalcontainers.73954,REST,Ja,5.37952295869257,52.1574428832852,33094-Piet Mondriaanlaan 1 /1,33094,Piet Mondriaanlaan  191,Ondergronds

Afvalcontainers.73955,REST,Ja,5.37950954270128,52.1574082722607,33096-Piet Mondriaanlaan 1 /3,33096,Piet Mondriaanlaan thv 191,Ondergronds

Afvalcontainers.73956,REST,Nee,5.4117168629285,52.1567355685564,33706-Lohengrinplein,33706,Lohengrinplein,Ondergronds

Afvalcontainers.73957,REST,Nee,5.37193376707176,52.1589470525589,33676-Dollardstraat 4,33676,Dollardstraat thv 5,Ondergronds

Afvalcontainers.73958,REST,Nee,5.41742397445734,52.1691247226299,33606-Rustenburgerweg,33606,Rustenburgerweg thv 98,Ondergronds

Afvalcontainers.73959,TEXTIEL,Nee,5.40315960171759,52.1681365355867,34668-Rietzangerstraat,34668,Rietzangerstraat thv 40,Bovengronds

Afvalcontainers.73960,TEXTIEL,Nee,5.38711048241664,52.1416960639179,34665-Kelvinstraat,34665,Kelvinstraat thv Cartesiusstraat,Bovengronds

Afvalcontainers.73961,TEXTIEL,Nee,5.3749467795437,52.1647029813083,34661-ROVA Bremgstation,34661,Nijverheidsweg Noord (Brengstation),Bovengronds

Afvalcontainers.73962,TEXTIEL,Nee,5.39827839210868,52.1866835095685,34615-De Beurs,34615,De Beurs thv De Koers,Bovengronds

Afvalcontainers.73963,TEXTIEL,Nee,5.39987144772243,52.1624395665639,34631-Neptunusplein,34631,Neptunesplein thv P-plaats,Bovengronds

Afvalcontainers.73964,TEXTIEL,Nee,5.38720768061604,52.1920183123195,34654-Laan der Hoven,34654,Laan der Hoven thv Amerikaring,Bovengronds

Afvalcontainers.73965,TEXTIEL,Nee,5.39263759254389,52.1507541045033,34666-34666,34666,34666,Bovengronds

Afvalcontainers.73966,TEXTIEL,Nee,5.3660679624568,52.1491068182783,34663-34663,34663,34663,Bovengronds

Afvalcontainers.73967,TEXTIEL,Nee,5.42971470022466,52.1973146811756,34645-Laakboulevard,34645,Laakboulevard thv school,Bovengronds

