OBJECTID,MAXIMALE_SNELHEID,IDENTIFICATIE_BEGIN,IDENTIFICATIE_EIND,KANTCODE_BEGIN,KANTCODE_EIND,KMLINT_BEGIN,KMLINT_EIND,REF_FYSIEKE_SPOORTAK_PUIC,REF_WISSEL_KRUISING_PUIC,X_BEGIN,Y_BEGIN,X_EIND,Y_EIND,LATITUDE_BEGIN,LONGITUDE_BEGIN,LATITUDE_EIND,LONGITUDE_EIND,KM_SPOORTAK_VAN,KM_SPOORTAK_VAN_T,KM_SPOORTAK_TOT,KM_SPOORTAK_TOT_T,REF_SPOORTAKDEEL_GUID,REF_FUNC_SPOORTAK_NAAM_LANG
891,100,395,413,V,L,Hlg-Nscg,Hlg-Nscg,50a7b655-fbbf-4cba-ad87-858f3487a3b4,,228023.19924869,581508.45253803,229935.437,581114.873,53.21521133,6.48035683,53.21141131,6.50888579,5.767955,"5,767955",7.746666,"7,746666",33b91a91-fde8-6432-3afd-d134f4c18576,002_395V_69.0
892,,W2026,W2028,L,V,Sdmga-Vdgvch,Sdmga-Vdgvch,83fce653-1faf-452a-ae0f-879b1e27da44,,84684.713,436497.678,84543.25,436345.596,51.91252485,4.36524294,51.91114019,4.36321837,0.061144,"0,061144",0.268848,"0,268848",8d88099e-45f5-427c-86c9-b268967cd6b3,115_W2026L_503.7
893,40,903,904,L,L,Zlw-Mdk,Zlw-Mdk,5a09e43a-ca44-4246-9a9f-62c837405ed0,,100052.115,409373.266,100075.302,409390.46299999,51.67046852,4.59287315,51.67062535,4.5932056,0.034088,"0,034088",0.062975,"0,062975",77c913f3-2823-08ce-7822-349080f33e3b,801_903L_8.4
894,80,441B,477,V,L,Awhv-Asd,Awhv-Asd,5b46e327-7d53-4d78-b685-ad8c578592cb,,119580.336,489354.67499999,120230.005,489016.123,52.39089867,4.86687721,52.38789755,4.87645573,0.004501,"0,004501",0.755911,"0,755911",34ce60fb-8de3-a01c-93c8-50573d49f95e,525_441BV_78.2
895,40,903,ES_903L,L,,Hdr-Zd,Hdr-Zd,2b6a841d-3b78-4a73-a65e-9e9e98434603,,112973.721,552069.29299999,112958.816,552183.59299999,52.95401881,4.7618628,52.95504473,4.76162628,0.034089,"0,034089",0.149362,"0,149362",abaf4124-3875-2376-1079-e3553596af53,073_903L_1.0
896,160,1049A,1109B,L,R,Ass-Rtd,Ass-Rtd,cbca6da5-5ea4-4323-8e7b-22d71034213c,,93115.823,464682.814,92599.71,464098.804,52.16683164,4.48266317,52.16152508,4.47522756,0.034065,"0,034065",0.813552,"0,813552",2c4cafa2-79d4-6880-04e2-69777178da02,534_1049AL_45.5
897,130,227A,251A,L,V,Ut-Btl,Ut-Btl,df12f801-da25-49c3-97e8-b11c6213fb27,,146646.828,422710.13799999,147153.483,417498.30599999,51.79297761,5.26612201,51.74613876,5.27358378,0.036469,"0,036469",5.273893,"5,273893",b8144e45-7017-89f0-f114-84fe3e863683,046_227AL_36.0
898,140,435B,661B,V,R,Rsd-Vs,Rsd-Vs,50a95455-336d-49e2-b73d-7be24a7aefdd,,46205.63999999,391242.64799999,38590.279,391800.36099999,51.49968296,3.82031414,51.50317164,3.71049406,0.0045,"0,004500",7.640263,"7,640263",4c9d0bbf-0dfe-92a5-27e9-deaf755ff661,127_435BV_54.0
899,80,1125,1129,L,R,Hlg-Nscg,Hlg-Nscg,e05850e9-f7ce-41e0-8d05-48305bd2a0ad,,165640.394,577288.505,165844.32521428,577316.76607142,53.18216708,5.54636629,53.18241694,5.54941766,0.03647,"0,036470",0.24251,"0,242510",c167c347-ef1c-347d-5125-5a78d3ec8ca3,001_1125L_9.4
900,100,1125,1129,L,R,Hlg-Nscg,Hlg-Nscg,e05850e9-f7ce-41e0-8d05-48305bd2a0ad,,165844.32521428,577316.76607142,166087.014,577316.067,53.18241694,5.54941766,53.18240569,5.55304782,0.24251,"0,242510",0.485417,"0,485417",c167c347-ef1c-347d-5125-5a78d3ec8ca3,001_1125L_9.4
901,80,325A,351B,R,L,Mt-Vl,Mt-Vl,d49e2a3b-bfbc-43ae-9aae-794892cc0712,,188176.852,335646.07699999,188170.48318589,335706.27730938,51.00948586,5.85991117,51.01002734,5.85982597,0.061144,"0,061144",0.12168,"0,121680",b9171496-7c05-f365-380d-98a3808eb05b,553_325AR_22.6
902,130,325A,351B,R,L,Mt-Vl,Mt-Vl,d49e2a3b-bfbc-43ae-9aae-794892cc0712,,188170.48318589,335706.27730938,188271.684,341044.603,51.01002734,5.85982597,51.05800493,5.86176159,0.12168,"0,121680",0.173524,"0,173524",b9171496-7c05-f365-380d-98a3808eb05b,553_325AR_22.6
903,30,981,ES_981L,L,,Asd-Zp,Asd-Zp,054f5f46-ab61-4104-935d-d47959739414,,140257.897,473393.89299999,140289.469,473257.57299999,52.24839467,5.17133224,52.24717031,5.17180048,0.031745,"0,031745",0.171673,"0,171673",2b29b1a9-24b2-4a0b-b868-27c2aa6e3463,087_981L_25.8
904,80,1107,1113B,R,R,Bd-Ehv,Bd-Ehv,4e0f7f32-c8c8-4d93-8da7-a56f90b1803b,,150040.329,399768.234,150139.44399999,399658.34,51.58680489,5.31563667,51.58581797,5.31706833,0.058138,"0,058138",0.206148,"0,206148",556de09e-970b-51a2-2c07-7752518ac62a,617_1107R_38.8
905,40,X0109,X0222,L,L,Ddri-Ddrbhh,Ddri-Ddrbhh,bd540799-1bfd-4711-a8dd-ef7c710a04d6,,109963.137,425390.65899999,109847.05499999,425326.17099999,51.81531682,4.73405912,51.81472783,4.73238418,0.031712,"0,031712",0.167287,"0,167287",0f673944-b11a-4b3e-a40c-3638a3679421,810_X0109L_100.2
906,80,499B,2503A,V,V,Awhv-Asd,Awhv-Asd,974f8b61-160d-4809-b008-405e0a38f1b0,,120647.57399999,488827.097,120875.51731965,488664.9108023,52.38622501,4.88260863,52.38478161,4.88597319,0.004501,"0,004501",0.285319,"0,285319",5ab9cac0-dcb3-dd56-09f0-d30c8d46bcb7,525_499BV_79.3
907,60,499B,2503A,V,V,Awhv-Asd,Awhv-Asd,974f8b61-160d-4809-b008-405e0a38f1b0,,120875.51731965,488664.9108023,121315.49794953,488346.15324928,52.38478161,4.88597319,52.38194402,4.89246747,0.476949,"0,476949",0.831571,"0,831571",4a9c9a65-1843-f5f7-ff33-e8d72a312f53,525_499BV_79.3
908,40,499B,2503A,V,V,Awhv-Asd,Awhv-Asd,974f8b61-160d-4809-b008-405e0a38f1b0,,121315.49794953,488346.15324928,121319.187,488343.911,52.38194402,4.89246747,52.38192409,4.89252187,0.831571,"0,831571",0.835888,"0,835888",4a9c9a65-1843-f5f7-ff33-e8d72a312f53,525_499BV_79.3
909,40,13,31,R,L,Bh-Odzg,Bh-Odzg,c29d5193-598e-437b-a635-5368669e2acb,,275780.271,481714.93199999,275353.679,481614.4,52.31011089,7.15839278,52.3093012,7.15210397,0.034065,"0,034065",0.472415,"0,472415",f8992b4c-1899-4e44-956e-496c74da8285,777_13R_13.6
910,130,483,491,L,R,Hea-Emn,Hea-Emn,412360f4-29c7-4b11-b5c8-841b89caa90d,,255195.511,529853.15599999,255558.141,530221.18099999,52.74676079,6.87110426,52.75000021,6.87658539,0.06127,"0,061270",0.577938,"0,577938",0d6a200b-5981-4b09-8d9e-c9d968176717,203_483L_69.7
911,80,285B,295A,V,V,Hdr-Zd,Hdr-Zd,65e51c93-d8a9-40e8-8c66-bcc4844f964a,,115999.565,494618.189,116003.382,494606.17499999,52.43795983,4.81366493,52.43785213,4.81372246,0.003899,"0,003899",0.016505,"0,016505",04eddbe5-b3ac-b082-f9d7-61ac21ed36d6,524_285BV_71.2
912,40,927,929,R,R,Whz-Bot,Whz-Bot,d71f12df-7759-4a98-88ef-676a123adf64,,79609.736,431689.606,79461.16599999,431699.798,51.8686505,4.29254852,51.86872196,4.29038946,0.034065,"0,034065",0.183029,"0,183029",e83d2d60-0236-436f-e208-56f4af90a6d5,950_927R_17.5
913,40,41B/45,115,T,L,Asd-Zp,Asd-Zp,75d42227-552e-4518-aee8-c7f580e89b60,,152805.409,463142.34899999,153523.108,462857.32299999,52.15644801,5.35513404,52.15388857,5.36562301,0.02599,"0,025990",0.810334,"0,810334",c1915076-10d2-c8fa-7eaa-0c8fe6ba3150,506_45T_43.3
914,40,1401,K1359,V,T,Mvta-Mvtn,Mvta-Mvtn,8b309211-737a-4e37-81c0-53ac30872ed7,,60788.336,442508.369,60957.802,441343.902,51.96300388,4.01636815,51.95256866,4.01915237,0.0039,"0,003900",1.255582,"1,255582",92bb15ab-515f-2c3c-c2c3-2e34c401d724,478_1401V_4.4
915,80,45B,69B,V,L,Zd-Ekz,Zd-Ekz,f8957c4b-0ae5-420a-9a44-906838c4ed6d,,132997.19399999,517547.38299999,134809.96799999,518709.081,52.64497289,5.06211155,52.65548304,5.08882442,0.0045,"0,004500",0.999381,"0,999381",71aff1db-6013-d642-9b2d-5ac33e230459,626_45BV_33.0
916,,X0094,ES_X0094L,L,,Ddr-Ddrz,Ddr-Ddrz,43abbc70-080f-45e7-9db4-7335a79137e9,,102670.443,422808.74099999,102629.913,422643.82,51.79147502,4.62869642,51.78998895,4.62813393,0.034065,"0,034065",0.20402,"0,204020",43aafc2d-9049-4ad2-9a29-069373633512,805_X0094L_105.5
917,40,201,514,R,L,Ass-Rtd,Ass-Rtd,10405913-b475-4351-8231-beeb8bdfbfec,,91172.22,437701.38699999,90843.539,437670.368,51.92412494,4.45929653,51.92380836,4.45452466,0.035792,"0,035792",0.366523,"0,366523",89fd4b58-f2cd-2e56-0723-38558a56c1da,555_201R_83.3
918,100,109,123B,V,R,Zd-Ekz,Zd-Ekz,bdd26ca3-dbca-4e30-9e1a-99598582d3ed,,145166.745,523089.14799999,147820.05976577,523494.00657586,52.69513156,5.24175307,52.69881146,5.28099208,0.0039,"0,003900",2.689591,"2,689591",3247a841-b963-7615-83cb-31b1206c04dd,217_109V_46.8
919,40,109,123B,V,R,Zd-Ekz,Zd-Ekz,bdd26ca3-dbca-4e30-9e1a-99598582d3ed,,147820.05976577,523494.00657586,147839.901,523497.21399999,52.69881146,5.28099208,52.69884055,5.28128553,2.689591,"2,689591",2.70969,"2,709690",3247a841-b963-7615-83cb-31b1206c04dd,217_109V_46.8
920,40,49,606,L,V,Asd-Zp,Asd-Zp,53b5bdec-4b7f-49e0-9199-3962814c3901,,152879.352,463035.69699999,152901.951,463016.91999999,52.15548971,5.35621523,52.15532103,5.35654558,0.034088,"0,034088",0.063493,"0,063493",83adee83-880a-d418-1424-aea868b8f169,506_49L_43.4
921,140,197,211,L,V,Asa-Zvg,Asa-Zvg,bc00a603-b07d-4f1e-8900-6c92ec8ee8f1,,176289.291,448358.972,182563.995,446519.852,52.02316906,5.69737816,52.00636259,5.78864761,0.06127,"0,061270",6.60002,"6,600020",c3a24175-9747-9559-74ee-7baf7bffad3b,036_197L_77.1
922,40,235A,ES_235AL,L,,Has-Glk,Has-Glk,90481c43-30d3-4896-aa78-3c8a81566726,,174202.20499999,321582.118,174421.84899999,321415.60999999,50.88371043,5.66005139,50.88220634,5.66316348,0.034088,"0,034088",0.310555,"0,310555",c61000f7-78d6-4a57-9832-1639060b9278,785_235AL_12.1
923,30,53,54,R,V,Frkw-Qh,Frkw-Qh,8f93cfe1-74c7-4f1a-9dce-f8dd96bf3134,,39173.92899999,387201.69799999,39171.79,387206.933,51.46197041,3.72041155,51.46201701,3.72037906,0.0317,"0,031700",0.037355,"0,037355",eb872041-b600-4f17-be2a-cd8f77a4576b,817_53R_310.3
924,20,530,531,R,L,Sludow-Tnzdn3,Sludow-Tnzdn3,cbe542ba-1650-4d6e-b354-98f026d5432c,,43395.87099999,373012.05499999,43273.00099999,373168.69099999,51.33531646,3.78562618,51.33669972,3.7838142,0.031746,"0,031746",0.250088,"0,250088",0e70d53c-1636-4801-b37d-2589440ceadb,818_530R_106.9
925,80,9W,13W,V,V,Andd-Bdgr,Andd-Bdgr,b4c6384a-8d91-4cf8-9981-98ac7ee8e479,,102595.479,374674.525,102309.645,374277.629,51.35884019,4.63481418,51.35524629,4.6307698,0.0045,"0,004500",0.49376,"0,493760",fef55e3e-6e4c-4517-b61c-4d1fe4031135,787_9WV_67.8
926,80,2057,2145,R,L,Asa-Zvg,Asa-Zvg,e1c8b468-83e3-49f7-bad5-199e7b4d02dd,,189578.84099999,444303.80499999,190252.76849021,444144.23294992,51.9860522,5.89058528,51.98457559,5.90037921,0.061156,"0,061156",0.754957,"0,754957",9d0384ee-9878-3c71-dd99-dde010c6716f,508_2057R_91.1
927,60,2057,2145,R,L,Asa-Zvg,Asa-Zvg,e1c8b468-83e3-49f7-bad5-199e7b4d02dd,,190252.76849021,444144.23294992,190438.37599999,444140.93599999,51.98457559,5.90037921,51.98453414,5.90308066,0.754957,"0,754957",0.942554,"0,942554",9d0384ee-9878-3c71-dd99-dde010c6716f,508_2057R_91.1
928,140,3W,7W,R,L,Andd-Bdgr,Andd-Bdgr,f6afb96a-a0d0-4d6c-be4c-042530eb3348,,102289.63099999,374239.489,102670.461,374761.516,51.35490161,4.63048818,51.35962902,4.63587777,0.068168,"0,068168",0.714415,"0,714415",6abf9b29-bbda-46bf-a7c3-05799b549f87,787_3WR_67.2
929,80,1405,1415,R,L,Mt-Vl,Mt-Vl,707b7d11-7df7-4c15-b9c2-e652aeb2aa5e,,199413.301,359951.515,200472.02799999,361305.645,51.22718722,6.02301776,51.23927468,6.03834648,0.061156,"0,061156",1.802621,"1,802621",df49ca16-aff0-2fe9-ce22-aaad5c82a319,060_1405R_50.6
930,30,66,70,R,L,Erp-Kon,Erp-Kon,334a98dd-543a-41a6-bc01-1f4d70e3f58e,,72348.047,438851.90899999,72548.672,438845.59,51.93198531,4.18541185,51.9319583,4.18832992,0.031746,"0,031746",0.233265,"0,233265",edbb7497-d7da-488e-b0df-64930caf739c,477_66R_201.7
931,130,191B,427A,V,V,Gd-Gvc,Gd-Gvc,74781e0f-c0d6-4077-966a-070f409dd67a,,86568.213,452462.162,83588.134,454168.232,52.05623344,4.38942738,52.07118973,4.34562612,3.373494,"3,373494",3.438071,"3,438071",7538de80-ae13-61f0-bb38-d8b7a1ce8efd,107_191BV_20.0
932,40,1,17,V,V,Fsz-Tnz,Fsz-Tnz,6159226c-8075-4fdc-b659-40b1767dba52,,43896.654,359912.886,44032.231,357936.25799999,51.21770679,3.79690519,51.19997137,3.79946004,0.806152,"0,806152",2.007247,"2,007247",c1e53a47-1fae-4ee0-9f58-0c04dcd2d833,131_1V_16.4
933,40,202,203,L,L,A-Hz,Std-Hz,19916dbf-89bf-4b0e-8181-3ea159815edb,,204554.907,321159.727,204522.72099999,321192.72399999,50.87809173,6.09127097,50.8783911,6.09081821,0.036429,"0,036429",0.055781,"0,055781",dcd785ff-df53-4ed0-a22d-b86f31603404,781_202L_16.9
934,30,263B,962,R,V,Ahg-Va,Ahg-Va,74c7d937-c151-402c-a75c-f1fcd6966fbc,,192807.013,443403.097,192674.09099999,443297.90899999,51.97774628,5.93747816,51.9768099,5.93553203,0.034088,"0,034088",0.208778,"0,208778",f5472fe9-5175-f747-3f22-34d3f0170613,437_263BR_1.2
935,,ES_X0527,ES_X0783,,,Gb-Nm,Gb-Nm,f1ef12f6-9630-4d59-8cf9-d29a7e96f333,,189537.57,421715.106,188764.522,424693.62199999,51.78302682,5.88771871,51.80984542,5.87680688,0,"0,000000",3.157873,"3,157873",2a842602-af13-4838-88f4-26c27316dbce,048_ST_X0527_7.0
936,40,145B/153A,259B,T,R,Mt-Vl,Mt-Vl,196101c3-9b81-47c5-a65e-6d88a74a9c3d,,177276.61799999,318348.282,177283.4514169,318562.0047746,50.85453111,5.70353817,50.85645194,5.70364834,0.02599,"0,025990",0.244353,"0,244353",fadd87aa-62e2-23c7-05c3-19bcaf87e584,520_153AT_0.8
937,130,145B/153A,259B,T,R,Mt-Vl,Mt-Vl,196101c3-9b81-47c5-a65e-6d88a74a9c3d,,177283.4514169,318562.0047746,178068.133,319841.891,50.85645194,5.70364834,50.86792542,5.71487305,0.845643,"0,845643",1.746423,"1,746423",b21c96f9-ba9f-e4ec-96e2-6d7d2f09a5b8,520_153AT_0.8
938,130,293B,2201,L,R,Mp-Gn,Mp-Gn,27093449-5595-46cb-a6b9-883e043e68bd,,237652.431,576334.02399999,236263.07722668,579549.02804112,53.16732573,6.62314531,53.1964216,6.60318583,0.624598,"0,624598",1.224567,"1,224567",55ae3d4c-caf2-425a-178b-ec9f67a20cac,011_293BL_70.2
939,80,293B,2201,L,R,Mp-Gn,Mp-Gn,27093449-5595-46cb-a6b9-883e043e68bd,,236263.07722668,579549.02804112,236085.33799999,579703.559,53.1964216,6.60318583,53.19783682,6.60056577,3.547582,"3,547582",3.625543,"3,625543",01d99928-0e08-1296-9745-97cd06c35fc4,011_293BL_70.2
940,140,1275A,1343B,R,L,Bd-Ehv,Bd-Ehv,07d69c59-7d65-4213-b7e7-b9de82681bff,,152575.07999999,395690.049,157285.73499999,387692.03,51.55016433,5.35223884,51.47827348,5.42010212,0.058132,"0,058132",9.352301,"9,352301",800036b7-539e-0832-861a-58fd5aed963d,054_1275AR_43.6
941,40,75B,85/87A,V,S,Bkd-Amf,Asd-Zp,f43a1761-8237-4848-bafe-e09d8ef6ce45,,153174.78099999,462781.82,153289.17199999,462798.946,52.15320892,5.36053359,52.15336321,5.36220499,0.008889,"0,008889",0.119829,"0,119829",0acd3c7d-6528-1c00-7d70-048085203448,940_75BV_43.8
942,40,42,ES_42R,R,,Bh-Odzg,Bh-Odzg,b1fe4592-9946-440f-9370-a00ad5bcef7b,,274979.727,481511.97899999,274805.51199999,481475.424,52.30846273,7.14658627,52.30817229,7.14401974,0.034089,"0,034089",0.2122,"0,212200",9b0c5301-d388-4aef-adb3-1bc2da5b1f14,777_42R_14.4
943,110,139,141A,V,V,Wp-Llso,Wp-Llso,a3c955f7-6ce3-462a-aeed-6d4090a14d86,,133661.154,480218.363,133756.339,480312.596,52.30951426,5.0743043,52.31036487,5.07569408,0.0039,"0,003900",0.13784,"0,137840",83f4a7e2-5e84-19ab-fdee-ccbc393a52a5,541_139V_2.1
944,40,80,X0129,L,V,Std-Hz,Std-Hz,5c8d9e2b-b5ec-4bbc-9097-f99d4635d834,,204737.124,320806.48599999,204743.836,320697.75699999,50.87490092,6.09381126,50.87392305,6.09389169,0.03619,"0,036190",0.145167,"0,145167",2fbee4fb-958d-4d07-a04c-ccf5d3d42742,781_80L_28.1
945,40,902,0986,V,L,Mvt-Mvtazh,Mvt-Mvtm,6a893c1d-6ebf-4ab4-9f85-6bcac454a428,,62250.81599999,440202.26899999,62131.277,440276.663,51.94252725,4.03826556,51.94317579,4.03650733,0.077939,"0,077939",0.151057,"0,151057",20584f9e-7a1e-4faa-8884-908d23f0089d,475_902V_200.1
946,40,920,ES_920L,L,,Zdlrw-Zhw,Zdlrw-Zhw,42c3596f-fceb-4edf-9b82-9641b9df04b2,,101460.736,410317.01699999,101311.451,410852.93599999,51.6790872,4.61308936,51.68388964,4.61084843,0.034088,"0,034088",0.637163,"0,637163",5e82b408-b3d7-480d-b3a7-50b48606ac71,801_920L_725.0
947,40,211B,225B/227A,V,S,Zlw-Np,Zlw-Np,7da0dbcd-2f43-4733-a2a6-3310f3d9ceba,,90168.053,394400.514,90163.97999999,394387.86499999,51.53484304,4.4527812,51.53472888,4.45272484,0.0045,"0,004500",0.017789,"0,017789",c1649f42-f0bf-2f74-c3ee-96f892673191,545_211BV_23.7
948,130,225A,281B,R,L,Ut-Rtd,Ut-Rtd,c2b32256-3dcc-4fe3-b6c2-6bed99cdd875,,107463.16,447976.391,104961.751,446580.701,52.01810396,4.69468531,52.00534008,4.65845127,0.451939,"0,451939",1.384356,"1,384356",17d00141-9479-bba5-a026-ba58810f9370,624_225AR_32.8
949,40,1025,1035,L,R,Bd-Rtd,Bd-Rtd,d4fcd4c5-2666-41e0-86be-fc4d644f948f,,95259.43899999,434196.434,95101.35,434510.69199999,51.89307814,4.51931714,51.89588555,4.51696606,0.034065,"0,034065",0.385909,"0,385909",03d3d8a6-9d22-abd7-d1f8-d3b2a77b8079,163_1025L_43.8
950,125,7,34,L,V,Bh-Odzg,Bh-Odzg,48ce5f53-9b4b-48cc-8999-12a8e113ab3b,,276012.804,481748.33899999,275243.992,481565.13099999,52.3103599,7.16181319,52.30888255,7.15047864,0.03647,"0,036470",0.826813,"0,826813",cf04c1db-e127-46e2-af56-9823f4f2db09,777_7L_13.4
951,40,961,ES_961L,L,,Zlw-Np,Zlw-Np,1c20883d-6c61-4dd0-853b-6c1f7399ce41,,90841.25599999,395279.14799999,90783.873,395223.636,51.54281715,4.4623222,51.54231167,4.46150526,0.034065,"0,034065",0.113905,"0,113905",d1b2ecf3-6827-8e9a-56af-d0af8be0c174,545_961L_22.6
952,40,3237A,ES_3237AV,V,,Kfhz-Kfhn,Kfhz-Kfhn,5b88ecf4-0ff1-4dd3-a994-5080ee8510a6,,101332.642,426766.75099999,101992.296,426441.536,51.82692131,4.60869333,51.82406148,4.61831139,0.0039,"0,003900",0.739805,"0,739805",d96c7a5f-7b6b-3284-ed4a-614030bd3852,924_3237AV_34.1
953,40,1335,1341,R,L,Asd-Zp,Asd-Zp,c93c6d25-0672-49f6-bbef-cfa7c5ee8754,,139924.976,474363.97999999,140013.731,473988.098,52.25710448,5.16641402,52.2537286,5.16773057,0.034065,"0,034065",0.42029,"0,420290",cbbb6e6e-df7e-0bff-b460-d2e025824570,087_1335R_24.8
954,140,359A,375B,L,R,Rsd-Vs,Rsd-Vs,b970f149-809c-4e8e-a353-b3dae5468796,,61673.24199999,386782.32,60830.078,387341.78499999,51.46237577,4.04420253,51.46726317,4.03192268,0.034065,"0,034065",1.045958,"1,045958",62713dcd-ae41-321c-0429-3b8a62344c6f,127_359AL_37.4
955,130,1045B,1303B,L,V,Asra-Wmd,Asra-Wmd,0420f51c-a9f7-478f-9ca4-3be6be742672,,112767.84,480899.271,115263.69899999,483025.51699999,52.31442676,4.76786627,52.33372179,4.80421549,0.056313,"0,056313",3.425201,"3,425201",886c2d2f-fdde-6c99-fa45-24f100612483,133_1045BL_13.6
956,40,B,F,R,L,Mvtn-Mvtnwe,Mvtn-Mvtnwe,ae119642-fd0a-4a2d-8531-76bf17fb4508,,60961.57,442757.30499999,61398.42199999,442855.754,51.9652702,4.01881992,51.96622868,4.02514816,0.034088,"0,034088",0.491611,"0,491611",a79ccff5-0cd1-4332-87d9-d5962a257307,478_BR_200.3
957,80,931B,953A,V,V,Bd-Rtd,Bd-Rtd,d55f61b3-6a0d-4c59-98f4-005985bcbf78,,95406.724,434053.08899999,95306.645,434258.369,51.8918056,4.52148142,51.89363983,4.51999212,0.0045,"0,004500",0.232895,"0,232895",7a4d2426-a32f-c846-44d7-3c0973f248d9,163_931BV_43.7
958,40,902,1305/1307,L,P,Gd-Gvc,Gd-Gvc,ddca0e34-5081-4471-bcc7-c0aff9172ac3,,84049.84699999,453886.033,83565.63,454148.568,52.06871297,4.35241802,52.07101011,4.34530206,0.511661,"0,511661",0.586147,"0,586147",3f761602-c07e-70b8-f6cd-ce81b0fc8076,107_902L_22.9
959,30,46,72,R,L,Awhv-Chv,Chw-Chv,ff16dc22-e207-4069-870a-27334c288603,,119104.795,490853.862,119241.121,491200.329,52.40434131,4.85973134,52.40746398,4.86169761,0.08636,"0,086360",0.435746,"0,435746",bf83e828-575a-4acd-99f6-47e4e9c2e1f6,485_46R_101.0
960,,ES_X0577,ES_X0831,,,Btl-Veg,Btl-Veg,198733e5-2810-4206-abbf-4d48694effbf,,159928.154,402165.64899999,163968.11199999,403019.613,51.60835413,5.45834337,51.61597991,5.51668601,0,"0,000000",4.22968,"4,229680",43f1a6f0-1e09-4e49-925f-9fd5943241e9,213_ST_X0577_11.1
961,10,301,303,R,L,Esn-Np,Esn-Np,d2089a48-02a3-4062-9502-4b1637bc600e,,89943.49599999,386255.603,89831.08199999,386777.82799999,51.46161304,4.45105247,51.46629366,4.44933839,0.034088,"0,034088",0.568656,"0,568656",5502a5c8-8a92-4bb2-8265-f52789ab3e05,788_301R_74.4
962,40,907,SJ_907L,L,,Vl-Ehv,Vl-Ehv,5f001872-713b-421f-8a99-20602c4329ea,,208053.34099999,376607.33,207810.282,376860.215,51.37614896,6.14918912,51.37844468,6.14573619,0.33592,"0,335920",0.385775,"0,385775",5c5a08b3-ff2d-40b9-a399-1921a28c4fab,516_907L_1.9
963,40,345A/345B,349A/349B,Q,P,Kfhz-Kfhn,Kfhz-Kfhn,637b7ae0-5951-44e0-9cd4-2fa28ec7b132,,99775.23699999,427964.64899999,99673.06399999,428034.776,51.83753546,4.58591209,51.8381556,4.58441851,0.023011,"0,023011",0.146935,"0,146935",41ba7171-843c-918d-82ca-4f8e7b903dd0,924_345AQ_36.0
964,40,903,ES_903L,L,,Eupwo-IJslw,Sloe-Vck,ef80bc12-53ef-42ec-9730-12a29a06dbe4,,40626.81399999,384782.58,40117.48599999,384523.32299999,51.44052971,3.74209603,51.43809661,3.73485742,0.036471,"0,036471",0.107828,"0,107828",339b2e9e-c58a-30cd-a126-e190a7d59f86,817_903L_600.0
965,40,W17-18,WN17-18,L,R,Whz-Bot,Whz-Bot,f9914e83-134d-4069-8aba-62a61bc3461b,,87903.42999999,432348.908,88754.35199999,432084.89,51.87563651,4.41282545,51.87336552,4.42523164,0.034065,"0,034065",0.927504,"0,927504",c9106d32-5976-4b47-9059-ce356b4fa5c1,950_W17-18L_9.1
966,40,267B/269,279A,P,V,Ass-Rtd,Ass-Rtd,6244876b-a2b2-4352-a342-9d44ac5313a5,,91532.34799999,437717.76199999,91625.899,437727.68599999,51.9243133,4.46452829,51.92441315,4.46588632,0.02301,"0,023010",0.117175,"0,117175",e5c3fc80-7976-6cb1-7910-c80b083c70cf,555_269P_83.6
967,130,35A,45B,L,R,Zl-Lw,Zl-Lw,aa32fc5b-bfab-47f7-bb34-cd8a915b2964,,203532.02799999,534268.424,203504.40155151,534288.42227839,52.79351398,6.1067077,52.79369616,6.10630111,0.034066,"0,034066",0.06817,"0,068170",1741801b-2333-35a2-30b4-a3887a76f5ce,009_35AL_115.3
968,90,35A,45B,L,R,Zl-Lw,Zl-Lw,aa32fc5b-bfab-47f7-bb34-cd8a915b2964,,203504.40155151,534288.42227839,203238.7643536,534561.03239984,52.79369616,6.10630111,52.79616957,6.10240325,0.06817,"0,068170",0.45046,"0,450460",1741801b-2333-35a2-30b4-a3887a76f5ce,009_35AL_115.3
969,140,35A,45B,L,R,Zl-Lw,Zl-Lw,aa32fc5b-bfab-47f7-bb34-cd8a915b2964,,203238.7643536,534561.03239984,196814.533,543516.589,52.79616957,6.10240325,52.87717893,6.00830363,0.45046,"0,450460",11.4886,"11,488600",1741801b-2333-35a2-30b4-a3887a76f5ce,009_35AL_115.3
970,,157B,265,V,V,Awhv-Asd,Awhv-Asd,80920d3f-d0d1-438b-9ffb-d45fd539732c,,121873.595,487958.504,122096.823,487827.673,52.37849405,4.90070235,52.37733166,4.90399341,0.0036,"0,003600",0.262456,"0,262456",277bdcd8-e8a5-4584-b96b-d32e7b7dde18,586_157BV_80.8
971,40,965,972,L,L,Zlw-Np,Zlw-Np,fdae4820-8b89-4b6c-bcc8-0d3771951d01,,90659.384,395188.78399999,90268.49899999,394759.071,51.5419842,4.45971733,51.53807721,4.45416261,0.034088,"0,034088",0.618565,"0,618565",e6fad3b1-ac63-5139-4d17-2177e593a086,545_965L_22.8
972,,205A,227A,L,V,Ut-Rtd,Ut-Rtd,9008c1e4-dcef-4873-b274-50ecd61199c1,,107752.284,447927.41999999,107536.334,447951.351,52.01768853,4.69890377,52.01788518,4.69575471,0.034065,"0,034065",0.251346,"0,251346",38708e81-2ace-bbf1-6403-5cc4f2d6034a,624_205AL_32.6
