FID,jaar,type_ws,hoofdgeb,gebied,locatie,gdb_geomattr_data,shape
steilrand_maas_2011.46,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194535.17399999872 411438.2950000018, 194536.4290000014 411435.9990000017, 194537.57699999958 411433.15900000185, 194537.9910000004 411431.2280000001, 194538.42399999872 411429.63500000164, 194539.16299999878 411428.563000001, 194539.22700000182 411427.1559999995, 194539.26000000164 411425.5480000004, 194539.71799999848 411424.2729999982, 194539.7259999998 411422.94900000095, 194539.3900000006 411421.72199999914, 194540.12799999863 411420.65100000054, 194541.1090000011 411419.80000000075, 194541.94799999893 411417.8909999989, 194542.2740000002 411416.3520000018, 194542.60300000012 411414.5450000018, 194542.1700000018 411412.80999999866, 194542.78599999845 411411.20699999854, 194543.77100000158 411408.506000001, 194544.75400000066 411406.05799999833, 194545.1700000018 411404.05000000075, 194545.54800000042 411401.83399999887, 194546.78500000015 411398.9140000008, 194549.6409999989 411389.375, 194550.1640000008 411387.11499999836, 194550.66800000146 411385.6460000016, 194550.8440000005 411384.4299999997, 194551.72800000012 411382.868999999, 194552.10399999842 411381.80900000036, 194552.52199999988 411379.7100000009, 194552.90700000152 411377.90300000086, 194553.27600000054 411376.30999999866, 194553.84800000116 411374.68299999833, 194554.12700000033 411374.2109999992, 194554.7340000011 411371.7270000018, 194555.32299999893 411368.0300000012, 194555.23099999875 411366.83999999985, 194554.6000000015 411365.6979999989, 194555.42599999905 411364.9780000001, 194555.67599999905 411363.89499999955, 194556.62999999896 411362.3370000012, 194557.2250000015 411360.6469999999)"
steilrand_maas_2011.47,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194572.23699999973 411300.1640000008, 194572.9290000014 411301.58900000155, 194573.02100000158 411302.6939999983, 194572.95800000057 411303.7199999988, 194572.95600000024 411303.7490000017, 194572.38199999928 411304.9629999995, 194571.32400000095 411306.561999999, 194571.10700000077 411308.08100000024, 194571.1499999985 411309.2170000002, 194570.97399999946 411310.68400000036, 194570.4050000012 411312.1649999991, 194569.67399999872 411314.9200000018, 194569.19299999997 411316.1570000015, 194569.1400000006 411317.61499999836, 194568.02600000054 411320.7340000011, 194566.3839999996 411325.80999999866, 194565.12099999934 411329.7899999991, 194564.16000000015 411334.26399999857, 194563.0399999991 411339.71400000155, 194561.3280000016 411344.0520000011)"
steilrand_maas_2011.48,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194574.5450000018 411318.0080000013, 194573.26199999824 411317.5480000004, 194573.1330000013 411316.12900000066, 194573.2899999991 411314.1079999991, 194573.64799999818 411311.85599999875, 194573.58300000057 411310.93299999833, 194574.38899999857 411308.9310000017, 194574.70199999958 411307.79300000146, 194575.3280000016 411306.79399999976, 194576.73600000143 411306.30099999905, 194576.18299999833 411305.5949999988, 194575.55999999866 411304.6570000015, 194575.66600000113 411303.13500000164, 194575.77299999818 411301.72300000116, 194576.67799999937 411299.08900000155, 194577.25 411297.8929999992, 194577.62900000066 411296.8299999982, 194578.35799999908 411295.7120000012, 194579.3740000017 411295.30900000036, 194580.61499999836 411295.3189999983, 194581.69700000063 411295.32400000095, 194581.9530000016 411294.58100000024, 194582.0700000003 411293.7899999991)"
steilrand_maas_2011.49,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194577.62000000104 411284.1550000012, 194578.3759999983 411281.33399999887, 194578.37999999896 411279.42500000075, 194579.26199999824 411277.7470000014, 194579.78299999982 411276.0560000017, 194579.6400000006 411273.84800000116, 194579.91000000015 411272.1959999986, 194579.34800000116 411270.2010000013, 194579.13899999857 411268.0920000002, 194580.80099999905 411265.38500000164, 194581.67300000042 411264.2679999992)"
steilrand_maas_2011.50,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194586.08199999854 411247.91699999943, 194587.0780000016 411244.5210000016, 194587.0789999999 411244.51300000027, 194587.9389999993 411240.05000000075, 194588.8139999993 411236.66699999943, 194589.90900000185 411233.0390000008, 194591.0700000003 411229.9849999994, 194591.96299999952 411227.4849999994, 194592.91800000146 411224.1860000007, 194593.35500000045 411222.2809999995, 194593.87700000033 411219.1460000016, 194594.58100000024 411213.6319999993, 194595.42599999905 411207.36100000143, 194595.50299999863 411205.23000000045, 194597.58199999854 411196.97199999914, 194597.9840000011 411194.7179999985, 194598.04399999976 411192.5940000005, 194598.1240000017 411191.8500000015, 194598.4200000018 411190.2199999988, 194599.44700000063 411189.83100000024, 194602.84200000018 411190.4459999986, 194602.57400000095 411189.0320000015, 194602.7890000008 411187.65199999884, 194602.7259999998 411185.993999999, 194602.6959999986 411185.26399999857, 194603.4389999993 411183.88899999857, 194604.47899999842 411182.86300000176, 194605.1330000013 411181.9450000003, 194605.61400000006 411180.06599999964, 194605.95199999958 411178.8779999986, 194606.58399999887 411176.9840000011, 194606.89600000158 411175.26399999857, 194607.4200000018 411174.6279999986, 194607.8049999997 411173.54100000113, 194608.21700000018 411172.38899999857, 194608.0789999999 411171.6420000009, 194608.55799999833 411171.01099999994, 194608.91600000113 411170.4629999995, 194609.31700000167 411169.2899999991, 194609.11199999973 411168.3209999986)"
steilrand_maas_2011.51,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194606.73299999908 411192.48000000045, 194606.2899999991 411193.3440000005, 194605.875 411194.15100000054, 194605.86199999973 411194.85500000045, 194605.13199999928 411196.0210000016, 194604.71499999985 411196.9070000015, 194604.2960000001 411197.4279999994, 194604.15700000152 411198.24500000104, 194603.94299999997 411198.8929999992, 194603.82200000063 411199.6959999986, 194603.9699999988 411200.35599999875, 194603.85399999842 411200.7899999991, 194603.90799999982 411201.8440000005, 194603.40900000185 411202.61100000143, 194602.79199999943 411202.9290000014, 194602.85200000182 411203.4519999996, 194602.90300000086 411204.5460000001, 194602.66699999943 411205.21499999985, 194602.25499999896 411205.625, 194602.55900000036 411206.73999999836, 194602.29199999943 411207.40300000086, 194602.02299999818 411208.36100000143, 194601.90700000152 411209.44900000095)"
steilrand_maas_2011.52,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194611.1790000014 411177.1739999987, 194610.26000000164 411179.88899999857, 194609.31700000167 411181.7419999987, 194609.05299999937 411182.8929999992, 194608.54100000113 411183.8370000012, 194607.95199999958 411185.3110000007, 194607.51000000164 411187.01999999955, 194607.3449999988 411187.66899999976)"
steilrand_maas_2011.53,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194612.4059999995 411150.07499999925, 194613.11100000143 411148.7250000015, 194613.2740000002 411147.05999999866, 194613.3449999988 411144.743999999, 194614.05700000003 411143.6279999986, 194615.14600000158 411141.5309999995, 194616.28200000152 411138.7650000006, 194616.77299999818 411137.72199999914, 194616.8830000013 411136.811999999, 194617.21799999848 411135.5689999983, 194617.8359999992 411134.66099999845, 194618.6959999986 411133.4930000007, 194619.02100000158 411132.4439999983, 194619.5709999986 411131.4829999991, 194619.9290000014 411130.36499999836, 194619.95199999958 411129.76000000164, 194620.10799999908 411128.92599999905, 194620.38899999857 411127.41000000015, 194620.51099999994 411126.0229999982, 194620.5789999999 411124.8500000015, 194620.81599999964 411123.45699999854, 194621.06500000134 411122.8040000014, 194621.75499999896 411121.0859999992, 194622.18200000003 411120.0219999999, 194622.39400000125 411118.5229999982, 194622.55099999905 411117.1229999997, 194623.05700000003 411115.2010000013, 194623.54800000042 411113.9979999997, 194624.08900000155 411112.12900000066, 194624.2890000008 411111.03500000015, 194624.42700000107 411110.2679999992, 194624.66000000015 411109.1000000015, 194625.02899999917 411107.5029999986, 194625.22100000083 411106.381000001, 194625.5469999984 411105.0320000015, 194625.82400000095 411104.3229999989, 194626.18499999866 411101.4070000015, 194626.9690000005 411100.3539999984, 194626.85200000182 411098.71599999815, 194627.3500000015 411096.9750000015, 194627.65799999982 411095.7010000013, 194627.73099999875 411094.8139999993, 194628.00299999863 411093.8449999988, 194628.20600000024 411093.4679999985, 194628.41800000146 411092.33199999854, 194628.80099999905 411090.66099999845, 194628.96299999952 411090.02600000054, 194630.33799999952 411081.9750000015, 194630.61899999902 411080.88699999824, 194631.5549999997 411079.86300000176, 194632.311999999 411079.21499999985, 194632.6700000018 411078.0150000006, 194632.44700000063 411076.1799999997, 194632.73800000176 411074.9840000011, 194633.18499999866 411074.1700000018, 194633.3740000017 411073.27600000054, 194633.78200000152 411072.2950000018, 194634.3040000014 411071.83300000057, 194635.05900000036 411070.18299999833)"
steilrand_maas_2011.54,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Hedel - Mussenwaard,,"LINESTRING (145592.02899999917 416212.88800000027, 145591.96200000122 416213.4140000008, 145592.46499999985 416214.03599999845, 145593.2890000008 416214.5729999989, 145593.23000000045 416215.05099999905, 145592.8660000004 416215.3990000002, 145592.16099999845 416216.05099999905, 145591.80700000003 416216.9539999999, 145591.3740000017 416218.96499999985, 145591.04100000113 416219.5300000012, 145590.90100000054 416220.4129999988, 145591.38199999928 416220.7980000004, 145591.76999999955 416220.9079999998, 145592.62900000066 416221.43400000036, 145593.66899999976 416221.8429999985, 145593.82299999893 416222.7120000012, 145594.42500000075 416223.7340000011, 145595.07400000095 416225.37999999896, 145595.70100000128 416225.6259999983, 145595.8999999985 416226.11199999973, 145595.936999999 416226.80099999905, 145596.16000000015 416227.2419999987, 145597.43499999866 416228.3669999987, 145599.44799999893 416228.6959999986, 145601.25699999928 416229.7120000012, 145602.78400000185 416230.21400000155, 145603.72899999842 416231.08999999985, 145606.41099999845 416231.4979999997, 145606.81700000167 416232.1570000015, 145606.91099999845 416233.5009999983, 145607.55600000173 416234.12000000104, 145608.7749999985 416233.686999999, 145609.83100000024 416233.7950000018, 145610.98900000006 416234.33399999887, 145611.51999999955 416235.3429999985, 145611.97700000182 416235.8029999994)"
steilrand_maas_2011.55,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Hedel - Mussenwaard,,"LINESTRING (145666.80299999937 416252.2569999993, 145665.94099999964 416252.36400000006, 145665.47100000083 416252.0460000001, 145664.48999999836 416252.39400000125, 145663.88100000098 416251.8260000013, 145662.97700000182 416251.6180000007, 145662.00600000098 416251.2520000003, 145661.4360000007 416251.1620000005, 145661.0089999996 416250.8830000013, 145660.66200000048 416251.86100000143, 145660.3440000005 416252.8740000017, 145659.46200000122 416253.31599999964, 145657.48200000077 416252.6409999989, 145655.19900000095 416252.8759999983, 145654.00299999863 416252.1279999986, 145653.78799999878 416252.1169999987, 145652.45800000057 416252.0450000018, 145650.1719999984 416252.1810000017, 145648.936999999 416251.90199999884, 145647.85200000182 416251.55999999866, 145646.23099999875 416251.26300000027, 145645.24700000137 416250.9840000011, 145644.28799999878 416250.84899999946, 145643.23800000176 416250.46400000155, 145640.80799999833 416250.48099999875, 145639.50499999896 416250.2740000002, 145638.18200000003 416250.2270000018, 145637.25499999896 416250.11400000006, 145635.78700000048 416249.74500000104, 145634.90199999884 416249.31700000167, 145634.14799999818 416248.4549999982, 145633.5469999984 416247.6429999992, 145632.72899999842 416247.19999999925, 145631.91800000146 416247.18499999866, 145631.19900000095 416246.84699999914, 145630.44399999827 416245.8680000007, 145629.79199999943 416244.51399999857, 145629.60300000012 416244.1479999982, 145628.61499999836 416243.5489999987, 145627.89400000125 416242.51399999857, 145627.0639999993 416242.16699999943, 145625.88599999994 416241.7349999994, 145624.64499999955 416242.10500000045, 145623.75600000098 416241.6970000006, 145623.04199999943 416241.0870000012, 145622.42799999937 416241.61499999836, 145621.42300000042 416241.09899999946, 145621.25400000066 416240.6810000017, 145621.09600000083 416240.28599999845, 145619.89600000158 416240.31599999964, 145618.03799999878 416239.6550000012, 145617.69700000063 416239.2259999998, 145616.9919999987 416238.33999999985)"
steilrand_maas_2011.56,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194644.0009999983 411034.7039999999, 194643.6259999983 411036.39499999955, 194643.23800000176 411038.6400000006, 194643.0089999996 411040.48000000045, 194642.7890000008 411041.5020000003, 194642.11400000006 411043.91800000146, 194641.4200000018 411045.7479999997, 194640.7589999996 411048.6779999994, 194640.20600000024 411050.4970000014, 194639.50499999896 411051.88599999994)"
steilrand_maas_2011.57,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194651.37299999967 411005.41699999943, 194650.79300000146 411006.5929999985, 194650.44299999997 411008.24500000104, 194650.0450000018 411009.81500000134, 194649.61199999973 411011.3280000016, 194649.41099999845 411012.4979999997, 194649.3280000016 411014.29100000113, 194649.11800000072 411015.9079999998, 194648.54800000042 411018.2969999984, 194647.59299999848 411020.6400000006, 194647.59200000018 411020.64400000125)"
steilrand_maas_2011.71,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153335.15300000086 421006.38899999857, 153334.98099999875 421005.1319999993, 153335.63800000027 421004.08900000155, 153335.7410000004 421003.6739999987, 153335.85399999842 421003.2170000002, 153335.71799999848 421002.65399999917, 153335.6099999994 421001.8260000013, 153335.78799999878 421001.0540000014, 153335.2109999992 421000.72100000083, 153334.98299999908 421000.3029999994, 153335.0300000012 420999.5769999996, 153334.53799999878 420999.12999999896, 153334.3660000004 420998.1229999997, 153334.2969999984 420996.8040000014, 153334.3900000006 420995.86300000176, 153334.1000000015 420994.23099999875, 153333.688000001 420992.2430000007, 153333.62700000033 420992.1640000008, 153333.2340000011 420990.1279999986, 153333.21599999815 420990.0379999988, 153332.36499999836 420987.4699999988)"
steilrand_maas_2011.72,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"MULTILINESTRING ((153391.16699999943 421256.78400000185, 153391.13500000164 421256.91699999943), (153399.96299999952 421284.7129999995, 153402.14699999988 421281.14499999955, 153402.60399999842 421276.77699999884, 153402.62000000104 421276.6259999983, 153402.35799999908 421275.71400000155, 153401.94000000134 421274.26099999994, 153401.3669999987 421272.2659999989, 153398.90100000054 421268.97300000116, 153398.7109999992 421268.14400000125, 153398.48299999908 421266.1629999988))"
steilrand_maas_2011.58,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194685.0540000014 410877.37999999896, 194685.76700000092 410879.8539999984, 194685.1889999993 410882.4239999987, 194684.6339999996 410885.2569999993, 194683.48000000045 410887.46499999985, 194682.7259999998 410889.09800000116, 194681.98600000143 410891.58100000024, 194681.22700000182 410893.52800000086, 194680.51999999955 410895.4050000012, 194679.89400000125 410896.6220000014, 194679.2950000018 410897.8530000001, 194679.05000000075 410899.69000000134, 194679 410901.63599999994, 194679.03700000048 410903.3990000002, 194678.69399999827 410905.5219999999, 194678.5300000012 410907.0850000009, 194677.8289999999 410908.47300000116, 194677.28599999845 410910.8900000006, 194676.6090000011 410913.2509999983, 194676.01999999955 410915.1429999992, 194675.83300000057 410917.1649999991, 194675.36800000072 410918.94200000167, 194674.87299999967 410920.86400000006, 194674.63500000164 410922.39400000125, 194674.3049999997 410923.81799999997, 194674.19000000134 410924.95600000024, 194673.45800000057 410926.12099999934, 194672.28700000048 410928.2490000017, 194671.8500000015 410930.13599999994, 194671.3509999998 410932.1629999988, 194670.58700000122 410936.1739999987, 194670.5399999991 410938.09800000116, 194669.71400000155 410939.88500000164, 194668.7650000006 410943.26999999955, 194668.9699999988 410944.3770000003, 194668.8909999989 410945.6570000015, 194668.12999999896 410947.51399999857, 194666.87799999863 410950.98000000045, 194665.37099999934 410954.62900000066, 194664.2580000013 410957.87000000104, 194663.2969999984 410960.43400000036, 194662.48000000045 410962.5249999985, 194661.74300000072 410963.686999999, 194660.7800000012 410964.07400000095, 194660.13800000027 410964.56799999997, 194659.6339999996 410965.79300000146, 194658.938000001 410968.63899999857, 194658.40100000054 410971.1039999984, 194658.1160000004 410972.5540000014, 194657.186999999 410975.4230000004, 194656.90399999917 410977.5009999983, 194656.75200000033 410979.5069999993, 194656.7509999983 410979.5159999989, 194656.63199999928 410980.8779999986, 194656.3830000013 410982.30700000003, 194656.5460000001 410984.1939999983, 194656.2659999989 410985.9070000015, 194655.87200000137 410987.4600000009, 194655.5089999996 410989.23999999836)"
steilrand_maas_2011.59,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194689.28500000015 410877.03599999845, 194689.18100000173 410878.6939999983, 194688.4750000015 410880.6739999987, 194687.83799999952 410882.6429999992, 194687.20100000128 410883.9549999982, 194686.94399999827 410884.993999999, 194686.6240000017 410886.0929999985, 194686.35700000077 410886.6739999987, 194685.93400000036 410888.14400000125, 194685.8830000013 410888.94200000167, 194685.74799999967 410889.66800000146, 194685.46499999985 410890.24599999934, 194685.4690000005 410891.01399999857, 194685.6719999984 410891.7049999982, 194686.26000000164 410892.3020000011)"
steilrand_maas_2011.60,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194710.6160000004 410781.35599999875, 194709.1860000007 410784.87999999896, 194707.9360000007 410786.5540000014, 194706.7580000013 410788.95600000024, 194706.8900000006 410790.16899999976, 194706.07600000128 410791.5300000012, 194704.62700000033 410793.63500000164, 194703.78599999845 410795.3929999992, 194703.33999999985 410796.09899999946, 194702.97800000012 410797.1550000012, 194702.80200000107 410797.7650000006, 194701.83799999952 410798.90300000086, 194700.9200000018 410799.2989999987, 194700.10700000077 410800.58999999985, 194699.7960000001 410801.84899999946, 194699.4360000007 410802.81799999997, 194699.04899999872 410803.4849999994, 194697.58799999952 410804.9290000014, 194697.10599999875 410806.0720000006, 194697.08300000057 410807.08999999985, 194696.93100000173 410808.2250000015, 194696.20899999887 410809.4780000001, 194695.6950000003 410810.39400000125, 194695.58199999854 410811.16099999845, 194695.45800000057 410812.4699999988, 194695.25299999863 410813.6270000003, 194694.70899999887 410815.0370000005, 194694.42500000075 410816.7470000014, 194693.83100000024 410819.1479999982, 194693.53400000185 410820.84699999914, 194693.6499999985 410823.11100000143, 194694.14799999818 410824.1279999986, 194694.03799999878 410826.59099999815, 194694.09099999815 410827.9239999987, 194694.71400000155 410829.2320000008, 194695.34699999914 410830.2019999996, 194695.9759999998 410831.3269999996, 194696.56599999964 410832.51199999824, 194696.86100000143 410834.0929999985, 194696.76700000092 410835.5549999997, 194695.9849999994 410837.40900000185, 194695.23200000077 410839.7039999999, 194694.39299999923 410841.88500000164, 194694.1169999987 410843.2749999985, 194693.9600000009 410844.23000000045, 194694.15300000086 410844.88599999994, 194693.9299999997 410845.55999999866, 194693.08799999952 410846.54100000113, 194693.32699999958 410847.14499999955, 194693.6959999986 410847.76300000027, 194693.75400000066 410848.22199999914, 194693.77899999917 410849.1009999998, 194693.62200000137 410850.0560000017, 194693.34299999848 410851.2509999983, 194692.96400000155 410852.5929999985, 194692.53700000048 410853.9919999987, 194692.15100000054 410855.506000001, 194691.40300000086 410857.92500000075, 194691.13100000098 410859.7270000018)"
steilrand_maas_2011.61,2011,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194693.6959999986 410847.76300000027, 194695.0249999985 410848.45699999854, 194694.62999999896 410849.7340000011, 194694.97300000116 410850.3900000006, 194696.12299999967 410850.90399999917, 194697.91600000113 410851.4840000011, 194698.3139999993 410851.97199999914)"
steilrand_maas_2011.62,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153244.2419999987 419994.4230000004, 153244.1640000008 419994.36499999836, 153244.3759999983 419993.16699999943, 153244.40799999982 419991.65300000086, 153244.59699999914 419989.938000001, 153244.7419999987 419989.2969999984, 153243.6099999994 419988.23900000006, 153241.6169999987 419986.03400000185, 153239.86199999973 419983.45899999887, 153238.2659999989 419981.7010000013, 153236.4200000018 419980.8209999986, 153235.13599999994 419981.2199999988, 153234.48099999875 419980.5210000016, 153234.74700000137 419979.48800000176, 153234.52100000158 419977.3839999996, 153233.62700000033 419976.0179999992, 153232.30999999866 419975.1020000018, 153230.63800000027 419974.9519999996, 153229.85599999875 419975.2989999987)"
steilrand_maas_2011.63,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153257.3759999983 420017.37099999934, 153256.38899999857 420015.6009999998, 153254.61499999836 420013.7479999997, 153251.92700000107 420012.01199999824, 153249.8740000017 420010.4470000006, 153248.36100000143 420009.3740000017, 153246.3660000004 420008.34899999946, 153244.43100000173 420007.2829999998, 153242.84099999815 420006.1629999988, 153241.55799999833 420004.9539999999, 153239.44900000095 420003.63899999857, 153237.1959999986 420002.2349999994, 153236.43200000003 420001.29399999976, 153235.29800000042 420000.45699999854, 153233.79899999872 419999.4149999991, 153232.2349999994 419997.5029999986)"
steilrand_maas_2011.64,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153233.938000001 420289.7100000009, 153236.26999999955 420289.7039999999, 153237.53799999878 420290.15199999884, 153239.46200000122 420289.73699999973, 153241.00499999896 420289.58999999985, 153242.75600000098 420290.0329999998, 153243.37700000033 420290.8819999993, 153244.26900000125 420290.87099999934, 153245.69999999925 420290.9290000014, 153246.92300000042 420291.0029999986, 153246.9299999997 420291.0069999993)"
steilrand_maas_2011.65,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153237.21499999985 419761.1730000004, 153237.25 419760.0460000001, 153237.9600000009 419759.9149999991, 153238.0789999999 419758.93400000036, 153238.5940000005 419758.1739999987, 153239.05099999905 419757.84899999946, 153239.57400000095 419757.3500000015, 153239.58900000155 419756.9129999988, 153239.71700000018 419756.0469999984, 153240.2490000017 419755.79300000146, 153240.7250000015 419755.41600000113, 153240.91899999976 419755.19099999964)"
steilrand_maas_2011.66,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153252.41000000015 419722.1570000015, 153252.01900000125 419724.4459999986, 153251.4840000011 419726.1700000018, 153251.24500000104 419727.1499999985, 153251.5450000018 419727.8370000012, 153252.25600000098 419728.3449999988, 153252.1719999984 419728.96499999985, 153251.32600000128 419729.756000001, 153250.14600000158 419730.2520000003)"
steilrand_maas_2011.67,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153255.64799999818 419738.51900000125, 153256.48800000176 419737.881000001, 153256.83100000024 419737.24599999934, 153256.55000000075 419736.52600000054, 153256.12700000033 419735.94999999925, 153256.2190000005 419735.3539999984, 153255.69900000095 419734.74500000104, 153255.30700000003 419734.3260000013, 153255.01399999857 419733.8370000012, 153253.71200000122 419733.7589999996, 153253.01099999994 419733.0009999983)"
steilrand_maas_2011.68,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153253.86899999902 419719.6070000008, 153255.09299999848 419718.9789999984, 153256.01300000027 419718.2670000009, 153256.12299999967 419717.5249999985, 153257.3909999989 419716.3200000003, 153258.1330000013 419715.4530000016, 153258.22800000012 419714.2289999984, 153258.34899999946 419713.18499999866, 153258.63699999824 419712.3590000011, 153258.83999999985 419711.66699999943, 153258.44000000134 419711.3599999994, 153258.4549999982 419710.6099999994)"
steilrand_maas_2011.69,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153260.1090000011 419670.43499999866, 153261.08900000155 419671.90199999884, 153261.16099999845 419673.0689999983, 153261.1640000008 419674.6469999999, 153261.1409999989 419675.9149999991, 153261.26900000125 419677.03500000015, 153261.44799999893 419677.66899999976, 153260.92399999872 419678.46400000155, 153260.83199999854 419678.8449999988, 153261.063000001 419680.2049999982, 153260.61899999902 419681.3429999985, 153260.74599999934 419682.74500000104, 153260.6860000007 419683.4820000008, 153260.50400000066 419683.90199999884, 153259.3200000003 419684.2580000013, 153259.01399999857 419684.85500000045, 153259.19399999827 419685.63599999994, 153258.87999999896 419686.2670000009, 153257.9459999986 419687.20699999854, 153257.44399999827 419687.4539999999, 153258.06899999827 419688.09899999946, 153258.30999999866 419688.7829999998, 153258.29399999976 419689.6420000009, 153258.26300000027 419690.2899999991)"
steilrand_maas_2011.70,2011,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153330.1950000003 420984.6810000017, 153328.83300000057 420983.12000000104, 153327.73000000045 420982.5769999996, 153326.42399999872 420982.22100000083, 153324.9050000012 420981.8260000013, 153323.32699999958 420980.99500000104, 153322.19000000134 420980.7800000012)"
steilrand_maas_2011.73,2011,Rivieren,Maas,Grensmaas,Koningssteen - De Engel,,"LINESTRING (188175.4210000001 351197.9299999997, 188175.99500000104 351199.13699999824, 188176.42300000042 351200.118999999, 188176.96599999815 351201.03400000185, 188177.75299999863 351201.48800000176, 188178.9549999982 351202.54199999943, 188178.49300000072 351202.98900000006, 188177.83999999985 351204.0179999992, 188177.56799999997 351204.76199999824, 188177.5249999985 351204.881000001, 188177.40900000185 351205.69999999925, 188177.6559999995 351206.5229999982, 188178.31799999997 351207.43299999833, 188179.10399999842 351208.12000000104, 188179.9910000004 351208.2100000009, 188181.18400000036 351208.37099999934, 188182.12299999967 351208.2199999988, 188182.4219999984 351210.15300000086, 188182.85599999875 351210.6979999989)"
steilrand_maas_2011.74,2011,Rivieren,Maas,Grensmaas,Koningssteen - De Engel,,"LINESTRING (188216.83199999854 351243.4459999986, 188216.17399999872 351243.6469999999, 188215.5700000003 351243.5379999988, 188215.2490000017 351243.311999999, 188215.4290000014 351242.98999999836, 188215.76999999955 351242.438000001, 188215.7659999989 351241.95600000024, 188215.36800000072 351241.7129999995, 188214.8590000011 351242.1499999985, 188214.32600000128 351242.9149999991, 188213.91899999976 351243.01300000027, 188212.94799999893 351242.69200000167, 188212.23800000176 351242.45600000024, 188211.70100000128 351242.19299999997, 188211.49500000104 351241.72100000083)"
steilrand_maas_2011.75,2011,Rivieren,Maas,Zandmaas,Lus van Linne,,"LINESTRING (194431.8440000005 352731.0799999982, 194432.31599999964 352731.3819999993, 194432.58100000024 352731.88500000164, 194433.69900000095 352733.5170000009, 194435.04300000146 352734.23800000176, 194436.82699999958 352735.1180000007, 194436.89299999923 352735.5879999995, 194437.2969999984 352735.96499999985, 194438.86300000176 352736.30700000003, 194439.53799999878 352736.938000001, 194439.59699999914 352737.3599999994, 194440.10700000077 352738.1240000017, 194441.65399999917 352739.8680000007, 194444.22399999946 352742.7749999985, 194445.31500000134 352743.36100000143, 194446.48999999836 352745.0949999988, 194447.27299999818 352746.2589999996, 194447.64200000092 352749.1649999991, 194447.23999999836 352749.8920000009, 194446.11100000143 352752.23099999875, 194446.5390000008 352752.94299999997, 194447.55200000107 352753.188000001, 194448.01000000164 352753.76099999994, 194448.01099999994 352754.5720000006, 194448.47300000116 352755.1460000016, 194450.38899999857 352755.2190000005, 194450.61800000072 352755.5399999991, 194451.1889999993 352756.08900000155, 194451.40300000086 352757.0700000003)"
steilrand_maas_2011.76,2011,Rivieren,Maas,Zandmaas,Lus van Linne,,"LINESTRING (194451.15900000185 352752.6330000013, 194453.07600000128 352754.0920000002, 194453.49500000104 352755.65900000185, 194455.52899999917 352757.57499999925, 194455.9450000003 352758.4459999986, 194456.38500000164 352760.2179999985, 194456.57499999925 352760.80900000036, 194456.76900000125 352761.1400000006, 194457.51399999857 352762.2710000016, 194457.89699999988 352762.6559999995, 194459.24799999967 352762.90900000185, 194460.60700000077 352765.3759999983, 194460.46700000018 352766.4079999998, 194460.6400000006 352767.01000000164, 194461.43100000173 352767.30900000036, 194462.30999999866 352767.4059999995)"
