VBO_ID,BOUWJAAR,STRAATNAAM,HUISNUMMER,HUISLETTER,TOEVOEGING,POSTCODE,BUURTNAAM,WIJKNAAM,GEBIEDSNAAM,XCOORD,YCOORD
0202010000856522,1966,Eusebiusbuitensingel,32,,2,6828HW,Boulevardwijk,Spijkerkwartier,CSA,191352.834,443586.172
0202010000333613,1900,Harderwijkerweg,2,B,,6816VA,West van Schaarsbergen,Schaarsbergen,Noord-West,186062.54,448276.365
0202010000285806,1937,Gabriëlstraat,27,,,6813KM,Sterrenberg,Burgemeesterswijk/Hoogkamp,Noord-West,188993.26,445012.073
0202010000858060,2021,1e Wijkstraat,5,,14,6828EA,Spijkerbuurt,Spijkerkwartier,CSA,191406.078,444022.371
0202010000854909,2021,Leidenweg,40,,50,6843LD,Elderveld-Zuid,Elderveld,"Schuytgraaf, Elderveld",187512.836,440923.953
0202010000854936,1942,Radarpad,36,,,6816TP,N.O. van Schaarsbergen,Schaarsbergen,Noord-West,188408.741,449689.998
0202010000853696,1967,Velperweg,47,,716,6824BG,Velperweg-Noord,Velperweg e.o.,Noord-Oost,192168.804,444590.572
0202010000853016,2020,Zomerdijk,18,,,6846RN,Schuytgraaf-Noord,Schuytgraaf,"Schuytgraaf, Elderveld",186618.542,441401.788
0202010000425596,1976,Rappardstraat,64,,,6822CZ,Klarendal-Zuid,Klarendal,Noord-West,191738.193,444454.002
0202010000357775,1934,Van Imhoffstraat,23,,,6828RS,Arnhemse Broek,Arnhemse Broek,CSA,192310.89,443427.681
0202010000293640,1950,Goudwindestraat,95,,,6833DN,Groene Weide,Malburgen-Oost (Noord),Malburgen,191146.911,442233.093
0202010000384657,1896,Koolstraat,11,,,6822BA,Klarendal-Zuid,Klarendal,Noord-West,191403.293,444348.031
0202010000345104,1931,Van Heemstralaan,28,,,6814KJ,Gulden Bodem,Burgemeesterswijk/Hoogkamp,Noord-West,189649.184,445088.05
0202010000343360,1931,Rosendaalseweg,774,,,6824KW,Geitenkamp,Geitenkamp,Noord-Oost,193287.82,445963.458
0202010000412702,1928,Herman Gorterstraat,7,,,6824NH,Paasberg,Velperweg e.o.,Noord-Oost,193398.841,445244.084
0202010000352972,1935,Dr. Schaepmanlaan,164,,,6823AW,Geitenkamp,Geitenkamp,Noord-Oost,192630.777,446300.505
0202010000391980,1930,Reigerstraat,28,,,6823EB,Geitenkamp,Geitenkamp,Noord-Oost,192673.352,446484.471
0202010000364042,1965,Ossenkamp,15,,,6825JP,Over het Lange Water,Presikhaaf-Oost,Presikhaaf,194431.405,443856.962
0202010000279972,1965,Hoogstedelaan,25,,,6812DL,Klingelbeek,Klingelbeek e.o.,Noord-West,188344.045,443897.746
0202010000374416,1938,Van Goghstraat,73,,,6813HE,Hoogkamp,Burgemeesterswijk/Hoogkamp,Noord-West,188660.43,445460.685
0202010000295271,1931,Johannes Vermeerstraat,20,,,6814JT,Gulden Bodem,Burgemeesterswijk/Hoogkamp,Noord-West,189835.249,445173.057
0202010000423867,1965,Kieftskampstraat,11,,,6825EP,Over het Lange Water,Presikhaaf-Oost,Presikhaaf,195017.66,443868.149
0202010000327401,1960,Maria Hamstraat,7,,,6815GP,Alteveer/Cranevelt,Alteveer/Cranevelt,Noord-Oost,190249.257,446331.013
0202010000321761,1950,Goudwindestraat,79,,,6833DM,Groene Weide,Malburgen-Oost (Noord),Malburgen,191167.366,442264.387
0202010000419705,2021,Moslaan,32,,,6823JP,Arnhemse Allee,Monnikenhuizen,Noord-Oost,193411.728,446414.199
0202010000315482,1939,Tooropstraat,38,,,6813KT,Sterrenberg,Burgemeesterswijk/Hoogkamp,Noord-West,189154.249,444970.709
0202010000321167,1961,Amorijstraat,6,,,6815GJ,Alteveer/Cranevelt,Alteveer/Cranevelt,Noord-Oost,190373.169,446210.249
0202010000366844,1972,Ezingestraat,8,,,6835DD,Vredenburg,Vredenburg/Kronenburg,VKR,190296.37,440473.482
0202010000281020,1966,Biljoenlaan,31,,,6825ER,Over het Lange Water,Presikhaaf-Oost,Presikhaaf,194958.616,443892.153
0202010000299946,1934,Bakenbergseweg,110,,,6814ML,Gulden Bodem,Burgemeesterswijk/Hoogkamp,Noord-West,189391.575,445094.21
0202010000392944,1968,Westerveldsestraat,16,,,6842BT,Elden,Elden,Elden en De Laar,188633.213,441327.752
0202010000343828,1950,Forelstraat,56,,,6833BL,Groene Weide,Malburgen-Oost (Noord),Malburgen,191106.068,442323.297
0202010000306228,1951,Veerpolderstraat,114,,,6833BS,Groene Weide,Malburgen-Oost (Noord),Malburgen,191289.1,442426.114
0202010000355369,1973,Sappemeerstraat,12,,,6835DP,Vredenburg,Vredenburg/Kronenburg,VKR,190472.545,440370.787
0202010000376369,1934,Bilderdijkstraat,3,,,6824NW,Paasberg,Velperweg e.o.,Noord-Oost,193461.357,445541.023
0202010000306974,1905,Burgemeester Weertsstraat,53,,,6814HM,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,Noord-West,189998.959,444689.216
0202010000301559,1999,Klaverstraat,17,,,6842CN,Elden,Elden,Elden en De Laar,188648.167,441075.616
0202010000341465,1925,Ericalaan,4,,,6823HV,Geitenkamp,Geitenkamp,Noord-Oost,193019.351,446258.022
0202010000282507,2007,Bergamotte,15,,,6846HP,Schuytgraaf-Noord,Schuytgraaf,"Schuytgraaf, Elderveld",185970.469,440987.18
0202010000284910,1971,Mercuriushof,4,,,6832HA,Eimersweide,Malburgen-Oost (Zuid),Malburgen,190649.489,441390.972
0202010000290033,2008,Centraalspoor,30,,,6846GH,Schuytgraaf-Noord,Schuytgraaf,"Schuytgraaf, Elderveld",186173.562,441481.602
0202010000387989,1990,Martensbongerd,36,,,6836EJ,Rijkerswoerd-West,Rijkerswoerd,VKR,189632.3,440414.871
0202010000370185,2008,Rijshout,27,,,6846ED,Schuytgraaf-Zuid,Schuytgraaf,"Schuytgraaf, Elderveld",186103.089,440606.66
0202010000365036,1988,Duke Ellingtonstraat,48,,,6836CG,Rijkerswoerd-West,Rijkerswoerd,VKR,189293.87,440186.014
0202010000397838,1996,Mr J.M. de Kempenaersingel,68,,,6836MH,Rijkerswoerd-Midden,Rijkerswoerd,VKR,190011.166,438965.976
0202010000389422,1986,Schepen Ploechpad,4,,,6831KD,Kronenburg,Vredenburg/Kronenburg,VKR,189656.147,441024.618
0202010000415771,2004,Stadhoudersstraat,74,,,6828SM,Arnhemse Broek,Arnhemse Broek,CSA,192006.924,443424.093
0202010000394128,1977,Bredasingel,127,,,6843RC,De Laar-West,De Laar,Elden en De Laar,187762.812,440374.506
0202010000346926,1982,Sevenumstraat,25,,,6845HS,De Laar-Oost,De Laar,Elden en De Laar,188452.974,440095.478
0202010000350698,1976,Slikkerveerstraat,5,,,6843GA,Elderveld-Zuid,Elderveld,"Schuytgraaf, Elderveld",186987.444,441200.617
0202010000349564,1979,Lieshoutstraat,127,,,6844EH,De Laar-West,De Laar,Elden en De Laar,187126.87,440537.205
0202010000322472,1980,Schijndelstraat,37,,,6844GL,De Laar-West,De Laar,Elden en De Laar,187576.9,440281.214
0202010000324794,1976,Helmondstraat,214,,,6843SL,De Laar-West,De Laar,Elden en De Laar,187761.5,440603.899
0202010000343574,1981,Susterenhof,99,,,6845DE,De Laar-Oost,De Laar,Elden en De Laar,188290.819,439581.126
0202010000392918,1984,Eindhovensingel,123,,,6844CE,De Laar-West,De Laar,Elden en De Laar,187121.085,440369.184
0202010000352422,1974,Hilversumstraat,74,,,6843DL,Elderveld-Noord,Elderveld,"Schuytgraaf, Elderveld",187263.062,441667.059
0202010000388025,2009,Scheepvaart,32,,,6846LV,Schuytgraaf-Noord,Schuytgraaf,"Schuytgraaf, Elderveld",186391.395,441173.79
0202010000385259,1975,Voorburgpad,4,,,6843EM,Elderveld-Zuid,Elderveld,"Schuytgraaf, Elderveld",187245.362,441335.811
0202010000379940,1983,Schagenstraat,31,,,6843WV,Elderhof,Elderveld,"Schuytgraaf, Elderveld",188566.085,441968.229
0202010000303795,1989,Landgraafstraat,114,,,6845EE,De Laar-Oost,De Laar,Elden en De Laar,188638.429,439340.552
0202010000381770,1932,Sonsbeekweg,46,,,6814BE,Transvaalbuurt,Burgemeesterswijk/Hoogkamp,Noord-West,190760.195,444521.563
0202010000308627,1965,Malsenlaan,2,,,6825BZ,Over het Lange Water,Presikhaaf-Oost,Presikhaaf,194507.867,444264.057
0202010000369591,1994,Jane Addamsstraat,25,,,6836KZ,Rijkerswoerd-Midden,Rijkerswoerd,VKR,190327.47,439417.039
0202010000350418,1980,Woudrichemstraat,53,,,6844GG,De Laar-West,De Laar,Elden en De Laar,187532.242,440304.01
0202010000362406,1967,Papaverstraat,66,,,6832BB,Middelgraaflaan e.o.,Malburgen-Oost (Zuid),Malburgen,191107.293,441978.558
0202010000282661,1928,Josef Israëlslaan,62,,,6813JG,Hoogkamp,Burgemeesterswijk/Hoogkamp,Noord-West,188767.061,445427.722
0202010000372467,1951,Korenbloemstraat,3,,2,6841ET,Malburgen-West,Malburgen-West,Malburgen,190231.029,442466.053
0202010000307158,1954,Johan de Wittlaan,267,,3,6828XM,Statenkwartier,Arnhemse Broek,CSA,192408.706,443654.442
0202010000303741,1930,Rozenstraat,30,,,6814EG,Brouwerijweg e.o.,Heijenoord/Lombok,Noord-West,189753.862,444400.221
0202010000389882,1934,Johan de Wittlaan,173,,,6828XH,Statenkwartier,Arnhemse Broek,CSA,192182.741,443606.56
0202010000370065,1966,Hudsonstraat,24,,,6826RS,Presikhaaf III,Presikhaaf-West,Presikhaaf,194081.96,443747.611
0202010000301000,1959,Johan de Wittlaan,429,,1,6828XT,Statenkwartier,Arnhemse Broek,CSA,192774.514,443514.123
0202010000284422,1976,Johannastraat,81,,,6822CJ,Klarendal-Zuid,Klarendal,Noord-West,191691.429,444525.296
0202010000280022,1950,Izaäk Evertslaan,117,,4,6814JH,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,Noord-West,189550.791,444887.1
0202010000387277,1967,Molecatenstraat,4,,,6825GT,Over het Lange Water,Presikhaaf-Oost,Presikhaaf,194871.633,443616.758
0202010000313694,1890,Sloetstraat,159,,,6821CS,Graaf Ottoplein e.o.,St. Marten/Sonsbeek,Noord-West,190970.575,444588.855
0202010000369022,1920,Middenweg,13,,,6823GR,Geitenkamp,Geitenkamp,Noord-Oost,193158.876,445920.342
0202010000398751,1951,Gelderse Rooslaan,23,,2,6841BB,Malburgen-West,Malburgen-West,Malburgen,190314.713,442557.715
0202010000406728,1973,Groningensingel,249,,,6835EK,Vredenburg,Vredenburg/Kronenburg,VKR,190721.717,440962.062
0202010000415577,1983,Bakkerstraat,56,,2,6811EJ,Weverstraat,Centrum,CSA,190793.325,443627.828
0202010000307806,1973,Groningensingel,591,,,6835EX,Vredenburg,Vredenburg/Kronenburg,VKR,190723.331,440791.249
0202010000376799,1984,Paulstraat,71,,,6822BS,Klarendal-Zuid,Klarendal,Noord-West,191507.286,444345.288
0202010000284844,1976,Atjehstraat,12,,,6822DT,Klarendal-Zuid,Klarendal,Noord-West,191902.212,444653.186
0202010000342956,1934,Van Wageningenstraat,23,,,6813DM,Heijenoord,Heijenoord/Lombok,Noord-West,189435.491,444486.848
0202010000286768,1973,Groningensingel,681,,,6835GA,Vredenburg,Vredenburg/Kronenburg,VKR,190687.681,440773.318
0202010000365566,1974,Kortlandplaats,122,,,6843HD,Elderveld-Zuid,Elderveld,"Schuytgraaf, Elderveld",187318.436,441108.423
0202010000408125,1970,Gelderseplein,305,,,6834CJ,Immerloo II,Malburgen-Oost (Zuid),Malburgen,191536.22,441246.286
0202010000364192,1973,Kinderdijkpad,18,,,6843MT,Elderveld-Zuid,Elderveld,"Schuytgraaf, Elderveld",187734.646,441336.144
0202010000297219,1968,Utrechtsestraat,55,,18,6811LV,Utrechtsestraat,Centrum,CSA,190048.127,444028.427
0202010000283131,1955,Willem van Kleeflaan,7,,1,6824AS,Molenbeke,Velperweg e.o.,Noord-Oost,192115.457,444407.26
0202010000323036,1984,Paulstraat,76,,,6822BT,Klarendal-Zuid,Klarendal,Noord-West,191505.92,444344.662
0202010000313236,1930,Prinsessestraat,32,,1,6828JV,Boulevardwijk,Spijkerkwartier,CSA,191552.514,443618.728
0202010000307432,2006,Rosendaalsestraat,14,,1,6824CM,Klarendal-Zuid,Klarendal,Noord-West,191696.493,444295.912
0202010000304744,1985,Schepen van Ommerenstraat,131,,,6831MD,Kronenburg,Vredenburg/Kronenburg,VKR,189763.071,441165.418
0202010000296180,1992,Dr. Joop den Uylsingel,16,A,,6836GR,Rijkerswoerd-West,Rijkerswoerd,VKR,189632.963,439705.041
0202010000396028,2008,Abe Lenstrahof,112,,,6833LP,Bakenhof,Malburgen-Oost (Noord),Malburgen,191778.449,441616.466
0202010000331938,1995,Mendelssohnlaan,1,,30,6815ET,Alteveer/Cranevelt,Alteveer/Cranevelt,Noord-Oost,190525.846,446134.176
0202010000413927,2009,Heermoesstraat,140,,,6841DM,Malburgen-West,Malburgen-West,Malburgen,190092.541,441984.379
0202010000839469,1880,Spijkerstraat,108,,1,6828DN,Spijkerbuurt,Spijkerkwartier,CSA,191520.596,443919.482
0202010000841232,1993,Poststraat,51,A,,6828EK,Spijkerbuurt,Spijkerkwartier,CSA,191592.389,444085.153
0202010000850467,1970,Utrechtsestraat,35,,3,6811LT,Utrechtsestraat,Centrum,CSA,190176.829,444024.582
0202010000318609,1970,Brandenburgseplein,303,,,6834BJ,Immerloo II,Malburgen-Oost (Zuid),Malburgen,191638.18,441363.41
0202010000310927,1970,Gelderseplein,267,,,6834CH,Immerloo II,Malburgen-Oost (Zuid),Malburgen,191536.22,441246.286
0202010000325889,1974,Schipholplein,134,,,6843BJ,Elderveld-Noord,Elderveld,"Schuytgraaf, Elderveld",187399.457,441628.358
0202010000855487,2022,Radarpad,11,,,6816TP,N.O. van Schaarsbergen,Schaarsbergen,Noord-West,188478.335,449649.519
0202010000858261,1880,West-Peterstraat,59,,,6822AB,Klarendal-Noord,Klarendal,Noord-West,191291.955,444362.246
0202010000278262,1983,Baakhovenstraat,41,,,6845KC,De Laar-Oost,De Laar,Elden en De Laar,188094.033,439866.119
0202010000853132,1943,Johan de Wittlaan,367,,2,6828XR,Statenkwartier,Arnhemse Broek,CSA,192635.454,443555.136
0202010000853855,1943,Johan de Wittlaan,323,,2,6828XP,Statenkwartier,Arnhemse Broek,CSA,192571.186,443576.868
0202010000361058,1950,Sonsbeeksingel,20,,2,6814AB,Transvaalbuurt,Burgemeesterswijk/Hoogkamp,Noord-West,190832.509,444264.692
0202010000855613,1978,Groningensingel,51,,105,6835EB,Vredenburg,Vredenburg/Kronenburg,VKR,190604.015,441118.407
0202010000393984,1975,Driemondplein,28,,,6843AS,Elderveld-Noord,Elderveld,"Schuytgraaf, Elderveld",187553.861,441582.038
0202010000851948,2019,Huissensedijk,38,,,6836AA,Rijkerswoerd-Oost,Rijkerswoerd,VKR,190542.314,439943.46
0202010000414419,1885,Amsterdamseweg,133,,,6814GD,Brouwerijweg e.o.,Heijenoord/Lombok,Noord-West,189735.337,444581.685
0202010000359575,1974,Schipholplein,92,,,6843BG,Elderveld-Noord,Elderveld,"Schuytgraaf, Elderveld",187399.457,441628.358
0202010000407182,1975,Gorinchemstraat,50,,414,6843KS,Elderveld-Zuid,Elderveld,"Schuytgraaf, Elderveld",187434.928,440988.002
0202010000420093,1981,Aalburgstraat,72,,,6844DH,De Laar-West,De Laar,Elden en De Laar,187040.526,440237.886
0202010000859097,2023,Stormvloedkering,46,,,,Schuytgraaf-Noord,Schuytgraaf,"Schuytgraaf, Elderveld",186488.12,441903.279
0202010000348449,1912,Van Eckstraat,28,,,6814HX,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,Noord-West,189685.726,444698.029
0202010000348869,1939,Gentiaanstraat,17,,,6813ES,Heijenoord,Heijenoord/Lombok,Noord-West,188942.116,444483.438
0202010000282555,1890,Beekstraat,2,A,,6811DV,Markt,Centrum,CSA,190955.398,443860.715
0202010000300850,1987,Johan Combéplein,29,,,6828AR,Hommelstraat,Spijkerkwartier,CSA,191239.434,444196.443
0202010000308924,1963,Oosterhofstraat,20,,,6825BK,Over het Lange Water,Presikhaaf-Oost,Presikhaaf,194204.06,444308.913
0202010000304384,1938,Molenbeekstraat,33,,,6824AW,Molenbeke,Velperweg e.o.,Noord-Oost,192228.07,444420.279
0202010000330040,1961,Europaweg,25,,,6816SL,N.O. van Schaarsbergen,Schaarsbergen,Noord-West,192296.097,447653.922
0202010000344825,1992,Corrie Tendeloostraat,1,,,6836RA,Rijkerswoerd-Midden,Rijkerswoerd,VKR,189639.587,439393.434
0202010000341159,1930,Bonte Wetering,42,,,6823JD,Geitenkamp,Geitenkamp,Noord-Oost,192830.453,446124.067
0202010000388859,1970,Abdijstraat,10,,,6834ED,'t Duifje,Malburgen-Oost (Zuid),Malburgen,192064.736,440588.909
0202010000375285,1964,Gamerslagplein,40,,,6826LA,Winkelcentrum,Presikhaaf-Oost,Presikhaaf,193720.373,444141.757
0202010000386843,1878,West-Peterstraat,26,,3,6822AA,Klarendal-Noord,Klarendal,Noord-West,191279.503,444400.539
0202010000407028,1960,Broekstraat,32,,,6828PZ,Industrieterrein,Arnhemse Broek,CSA,191726.508,443205.572
0202010000405740,1960,Van Huevenstraat,25,,,6824ML,Paasberg,Velperweg e.o.,Noord-Oost,193673.782,445005.406
0202010000403571,1970,Bethaniënstraat,202,,,6826TH,Presikhaaf III,Presikhaaf-West,Presikhaaf,193855.084,443306.586
0202010000396160,1968,Drakensteinlaan,15,B,,6825AP,Elsweide,Presikhaaf-Oost,Presikhaaf,194033.561,444542.261
0202010000417382,2006,Adriaan Paulenstraat,18,,,6833LD,Bakenhof,Malburgen-Oost (Noord),Malburgen,192003.621,442192.557
0202010000406486,1959,Volkerakstraat,12,,,6826GM,Presikhaaf II,Presikhaaf-West,Presikhaaf,193351.944,443695.992
0202010000428524,1999,Emily Brontësingel,199,,,6836VJ,Rijkerswoerd-Oost,Rijkerswoerd,VKR,190496.493,439083.627
0202010000420770,1965,Loevesteinlaan,4,,,6825CN,Over het Lange Water,Presikhaaf-Oost,Presikhaaf,194615.196,444158.045
0202010000303221,1890,Sonsbeeksingel,92,,1,6821AC,St. Marten,St. Marten/Sonsbeek,Noord-West,191183.49,444316.687
0202010000842416,1970,Akkerwindestraat,1,,603,6832CR,Middelgraaflaan e.o.,Malburgen-Oost (Zuid),Malburgen,190897.0,442003.0
0202010000288545,1954,Dr. J.C. Hartogslaan,23,,1,6824DC,Velperweg-Noord,Velperweg e.o.,Noord-Oost,192231.631,444706.865
0202010000317066,1975,Stolwijkpad,14,,,6843JS,Elderveld-Zuid,Elderveld,"Schuytgraaf, Elderveld",187404.68,441256.205
0202010000354377,1988,Sterappelgaard,230,,,6831AS,De Overmaat,Rijkerswoerd,VKR,189476.263,441004.993
0202010000401184,1922,Pontanuslaan,7,,,6821HM,Sonsbeek-Noord,St. Marten/Sonsbeek,Noord-West,190927.594,444821.596
0202010000399774,1984,Woudrichemstraat,4,,,6844GJ,De Laar-West,De Laar,Elden en De Laar,187394.7,440327.321
0202010000423937,1973,Moerkapellepad,28,,,6843EB,Elderveld-Zuid,Elderveld,"Schuytgraaf, Elderveld",187039.048,441513.95
0202010000415385,2005,Ernst Casimirlaan,33,,,6824SG,Plattenburg,Velperweg e.o.,Noord-Oost,193346.071,444682.91
0202010000309869,1938,Van Goghstraat,73,A,,6813HE,Hoogkamp,Burgemeesterswijk/Hoogkamp,Noord-West,188638.868,445472.435
0202010000346998,2012,Geulstraat,10,,,6826CB,Presikhaaf I,Presikhaaf-West,Presikhaaf,193227.423,444047.848
0202010000845051,1952,Looierstraat,3,,1,6811AT,Rijnstraat,Centrum,CSA,190984.235,443975.697
0202010000844550,2014,Laan van de Vrede,2,,,6846ND,Schuytgraaf-Noord,Schuytgraaf,"Schuytgraaf, Elderveld",186039.497,441761.106
0202010000845332,2013,Laan van de 17e september,4,,,6846ML,Schuytgraaf-Noord,Schuytgraaf,"Schuytgraaf, Elderveld",185711.653,441485.612
0202010000846649,1908,Weverstraat,16,,27,6811EL,Weverstraat,Centrum,CSA,190703.893,443684.719
0202010000846449,1975,Bosweg,1,,26,6822LT,Klarenbeek,Monnikenhuizen,Noord-Oost,192089.06,445429.302
0202010000335395,1900,Mariënburgstraat,5,,,6811CS,Rijnstraat,Centrum,CSA,190767.455,443882.846
0202010000844406,1990,Heerlenstraat,11,,2,6845AD,De Laar-Oost,De Laar,Elden en De Laar,188472.295,440336.361
0202010000846254,2015,Polluxstraat,202,,,6846XP,Schuytgraaf-Centrum,Schuytgraaf,"Schuytgraaf, Elderveld",186930.329,440247.049
0202010000301026,1900,Mr. P.S. Gerbrandysingel,81,,,6836KS,Rijkerswoerd-Midden,Rijkerswoerd,VKR,190382.516,439524.645
0202010000848307,2016,Slaakweg,235,,,6826GH,Presikhaaf II,Presikhaaf-West,Presikhaaf,193370.398,443583.259
0202010000391695,1906,Sonsbeekweg,30,,,6814BC,Transvaalbuurt,Burgemeesterswijk/Hoogkamp,Noord-West,190711.813,444451.426
0202010000349183,1985,Oostburgwal,12,,,6845CZ,De Laar-Oost,De Laar,Elden en De Laar,187987.323,440117.22
0202010000847974,1975,Ariën Verhoeffstraat,233,,,6811HL,Weverstraat,Centrum,CSA,190799.812,443370.282
0202010000847962,1975,Ariën Verhoeffstraat,153,,,6811HL,Weverstraat,Centrum,CSA,190794.916,443359.334
0202010000848802,2016,Boreasplantsoen,10,,,6846XM,Schuytgraaf-Centrum,Schuytgraaf,"Schuytgraaf, Elderveld",186656.939,440257.405
0202010000848827,2016,Thaliastraat,121,,,6846XX,Schuytgraaf-Centrum,Schuytgraaf,"Schuytgraaf, Elderveld",186730.515,440276.845
0202010000839487,2008,Velperweg,139,,1,6824HK,Angerenstein,Velperweg e.o.,Noord-Oost,193302.328,445116.835
0202010000426714,1875,Klarendalseweg,286,,,6822GM,St. Janskerkstraat e.o.,Klarendal,Noord-West,192107.08,444925.737
0202010000849153,1929,Reigerstraat,11,,8,6823EA,Geitenkamp,Geitenkamp,Noord-Oost,192588.913,446448.89
0202010000851606,2019,Charley Bosveldhof,37,,,6833LX,Bakenhof,Malburgen-Oost (Noord),Malburgen,191913.88,441894.696
0202010000366360,1880,Spijkerstraat,104,A,,6828DN,Spijkerbuurt,Spijkerkwartier,CSA,191511.336,443913.309
0202010000853050,2018,Harderwijkerweg,2,,31,6816VA,West van Schaarsbergen,Schaarsbergen,Noord-West,186190.69,448276.345
0202010000316938,2000,Jachthoornlaan,86,,,6813CH,Het Dorp/Mariëndaal,Klingelbeek e.o.,Noord-West,188744.316,445004.455
0202010000850327,2018,Morgenrood,17,,,6846DV,Schuytgraaf-Zuid,Schuytgraaf,"Schuytgraaf, Elderveld",186026.35,439979.404
0202010000838013,1963,Utrechtseweg,310,,B09,6812AR,Klingelbeek,Klingelbeek e.o.,Noord-West,188056.045,444170.701
0202010000851744,2018,Achterwende,7,,,6846RX,Schuytgraaf-Noord,Schuytgraaf,"Schuytgraaf, Elderveld",186544.987,441712.76
0202010000850803,2003,Kroonpark,222,,,6831GV,Kronenburg,Vredenburg/Kronenburg,VKR,189637.254,441164.15
0202010000848766,2018,Kleine Oord,261,,,6811HZ,Weverstraat,Centrum,CSA,190604.166,443630.474
0202010000850774,2018,Saksen-Anhalt,21,,,6822NP,Klarenbeek,Monnikenhuizen,Noord-Oost,191947.167,446545.605
0202010000856917,2021,Nieuwstraat,87,,,6811HV,Weverstraat,Centrum,CSA,190599.63,443440.552
0202010000856343,1920,Zijpendaalseweg,23,,2,6814CB,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,Noord-West,190447.312,444345.223
0202010000851917,2020,B.P. van Verschuerstraat,71,,6,6828ZZ,Van Verschuerbuurt,Arnhemse Broek,CSA,191559.15,443356.982
0202010000856532,2020,Stokerstraat,62,,,6827DJ,Nieuwe Kadekwartier,Arnhemse Broek,CSA,191648.502,442872.817
0202010000857977,2021,Ogentroost,23,,,6841BM,Malburgen-West,Malburgen-West,Malburgen,189832.35,442628.213
0202010000309251,1893,Anna Paulownastraat,13,,,6812BW,Lombok,Heijenoord/Lombok,Noord-West,189080.472,444290.134
0202010000857813,2021,Vakwerkbrug,29,,,6846SG,Schuytgraaf-Noord,Schuytgraaf,"Schuytgraaf, Elderveld",186347.962,441857.219
0202010000853623,1967,Velperweg,47,,501,6824BG,Velperweg-Noord,Velperweg e.o.,Noord-Oost,192148.468,444585.266
0202010000334248,1938,Hazelaarstraat,5,,,6841AD,Malburgen-West,Malburgen-West,Malburgen,190650.496,442646.634
0202010000420674,1949,Grondelstraat,84,,,6833DV,Groene Weide,Malburgen-Oost (Noord),Malburgen,191195.592,442233.284
0202010000400254,1929,Kloosterstraat,31,,,6824RA,Geitenkamp,Geitenkamp,Noord-Oost,193165.011,445774.636
0202010000425236,1912,Jollesstraat,1,,,6814JE,Burgemeesterswijk,Burgemeesterswijk/Hoogkamp,Noord-West,190050.031,444868.338
0202010000307692,1917,Klaas Katerlaan,8,,,6822LN,Onder de Linden,Klarendal,Noord-West,191531.839,445003.387
0202010000309069,1975,Johannastraat,37,,,6822CH,Klarendal-Zuid,Klarendal,Noord-West,191574.725,444456.961
0202010000415541,1923,H. van Kolstraat,2,,,6823GW,Geitenkamp,Geitenkamp,Noord-Oost,193091.724,446038.985
0202010000391942,1911,Van Verschuerplein,13,,,6828ZS,Van Verschuerbuurt,Arnhemse Broek,CSA,191518.475,443278.068
0202010000336435,1938,Karthuizerstraat,48,,,6824KD,Angerenstein,Velperweg e.o.,Noord-Oost,192720.08,445102.777
0202010000308824,1936,Klingelbeekseweg,53,,,6812DE,Klingelbeek,Klingelbeek e.o.,Noord-West,188254.478,443728.97
0202010000399337,1932,Roemer Visscherstraat,50,,,6824MZ,Paasberg,Velperweg e.o.,Noord-Oost,193360.331,445287.816
0202010000422785,1965,Herminiumstraat,19,,,6833HA,Kamillehof,Malburgen-Oost (Noord),Malburgen,191773.871,441775.035
0202010000359063,1917,Willem Hovylaan,13,,,6822LJ,Onder de Linden,Klarendal,Noord-West,191448.564,444858.551
0202010000374062,1949,Sweelincklaan,66,,,6815BJ,Alteveer/Cranevelt,Alteveer/Cranevelt,Noord-Oost,191015.944,446442.277
0202010000302739,1972,Delfzijlstraat,67,,,6835CM,Vredenburg,Vredenburg/Kronenburg,VKR,190241.928,440620.697
0202010000324674,1902,Boulevard Heuvelink,181,,,6828KN,Boulevardwijk,Spijkerkwartier,CSA,191797.978,443777.874
0202010000408967,1948,Veronicastraat,48,,,6833AW,Groene Weide,Malburgen-Oost (Noord),Malburgen,190926.462,442367.963
0202010000290828,1950,Visserslaan,41,,,6833EK,Kamillehof,Malburgen-Oost (Noord),Malburgen,191440.377,442188.74
0202010000357841,1974,Moerkapellepad,25,,,6843EA,Elderveld-Zuid,Elderveld,"Schuytgraaf, Elderveld",187061.493,441470.251
0202010000320131,1930,Bonte Wetering,24,,,6823JD,Geitenkamp,Geitenkamp,Noord-Oost,192794.789,446106.077
0202010000306230,1898,Veldstraat,9,,,6822AM,Klarendal-Noord,Klarendal,Noord-West,191400.811,444509.329
0202010000331469,1967,Duistervoordestraat,4,,,6825KM,Over het Lange Water,Presikhaaf-Oost,Presikhaaf,194590.506,443498.54
0202010000305088,1893,Sophiastraat,17,,,6812CA,Lombok,Heijenoord/Lombok,Noord-West,189040.188,444279.77
0202010000332839,1935,Bremstraat,7,,,6813EK,Heijenoord,Heijenoord/Lombok,Noord-West,189096.333,444579.919
0202010000323574,1934,Rosendaalseweg,514,,,6824KS,Angerenstein,Velperweg e.o.,Noord-Oost,192452.658,445089.22
