FID,OVW_STARTDATUM,SENSOR_ID,SENSORTYPE,LOCATIEOMSCHRIJVING,OPMERKING,LATITUDE,LONGITUDE,MEETMOMENT,BODEMVOCHTIGHEIDPERCENTAGE,GEOMETRIE,OVW_MAX_SIZE
Bodemvocht.6201160,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/12/2020 19:33:32,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201161,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/12/2020 22:33:14,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201162,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/12/2020 01:33:00,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201163,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/12/2020 04:32:50,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201164,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,21/12/2020 07:32:42,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201165,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,06/01/2021 22:27:35,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201166,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,07/01/2021 01:27:48,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201167,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,07/01/2021 04:28:02,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201168,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,07/01/2021 07:28:18,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201169,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,07/01/2021 10:28:33,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201170,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,07/01/2021 13:28:44,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201201,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/01/2021 10:37:24,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201202,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/01/2021 13:37:33,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201203,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/01/2021 16:37:38,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201204,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/01/2021 19:37:41,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201205,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/01/2021 22:37:43,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201206,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,12/01/2021 01:37:41,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201207,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,12/01/2021 04:37:36,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201208,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 13:37:17,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201209,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 13:42:18,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201210,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 13:47:18,0,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201211,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 16:47:29,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201212,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 19:47:41,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201213,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/12/2020 22:47:54,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201214,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,10/12/2020 01:48:05,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201215,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,10/12/2020 04:48:18,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201216,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,10/12/2020 07:48:36,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201217,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,10/12/2020 10:48:59,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201218,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,10/12/2020 13:49:19,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201219,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,10/12/2020 16:49:35,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201220,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,10/12/2020 19:49:53,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201221,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,10/12/2020 22:50:14,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201222,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/12/2020 01:50:36,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201223,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/12/2020 04:51:00,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201224,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/12/2020 07:51:26,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201225,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/12/2020 10:51:51,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201226,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/12/2020 13:52:10,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201227,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/12/2020 16:52:23,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201228,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/12/2020 19:52:35,6,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201229,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/12/2020 10:49:33,9,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201230,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,14/12/2020 13:49:12,9,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201171,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,07/01/2021 16:28:50,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201172,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,07/01/2021 19:28:57,3,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201173,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,07/01/2021 22:29:06,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201174,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/01/2021 01:29:16,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201175,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/01/2021 04:29:26,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201176,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/01/2021 07:29:38,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201177,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/01/2021 10:29:51,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201178,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/01/2021 13:30:02,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201179,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/01/2021 16:30:10,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201180,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/01/2021 19:30:22,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201181,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,08/01/2021 22:30:40,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201182,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/01/2021 01:31:01,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201183,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/01/2021 04:31:25,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201184,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/01/2021 07:31:48,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201185,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/01/2021 10:32:14,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201186,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/01/2021 13:32:39,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201187,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/01/2021 16:33:01,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201188,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/01/2021 19:33:21,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201189,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,09/01/2021 22:33:45,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201190,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,10/01/2021 01:34:12,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201191,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,10/01/2021 04:34:40,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201192,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,10/01/2021 07:35:09,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201193,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,10/01/2021 10:35:38,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201194,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,10/01/2021 13:36:03,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201195,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,10/01/2021 16:36:18,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201196,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,10/01/2021 19:36:29,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201197,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,10/01/2021 22:36:40,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201198,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/01/2021 01:36:50,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201199,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/01/2021 04:37:03,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201200,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,11/01/2021 07:37:14,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201081,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/01/2021 07:49:42,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201082,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/01/2021 10:49:40,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201083,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/01/2021 13:49:30,8,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201084,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/01/2021 16:49:10,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201085,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/01/2021 19:48:51,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201086,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,19/01/2021 22:48:32,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201087,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,20/01/2021 01:48:17,7,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201088,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,23/01/2021 22:46:22,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201089,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,24/01/2021 01:46:30,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201090,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,24/01/2021 04:46:39,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201091,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,24/01/2021 07:46:51,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201092,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,24/01/2021 10:47:06,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201093,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,24/01/2021 13:47:20,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201094,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,24/01/2021 16:47:30,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201095,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,24/01/2021 19:47:41,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201096,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,24/01/2021 22:47:56,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201097,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,25/01/2021 01:48:14,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201098,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,25/01/2021 04:48:33,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201099,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,25/01/2021 07:48:55,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201100,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,25/01/2021 10:49:20,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201101,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,25/01/2021 13:49:46,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201102,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,25/01/2021 16:50:10,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201103,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,25/01/2021 19:50:28,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201104,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,25/01/2021 22:50:44,4,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201105,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,26/01/2021 01:50:59,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201106,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,26/01/2021 04:51:15,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201107,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,26/01/2021 07:51:31,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201108,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,26/01/2021 10:51:45,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201109,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,26/01/2021 13:51:53,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201110,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,26/01/2021 16:51:56,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201111,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,26/01/2021 19:52:02,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201112,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,26/01/2021 22:52:10,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201113,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,27/01/2021 01:52:20,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201114,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,27/01/2021 04:52:33,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201115,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,27/01/2021 07:52:47,5,POINT (47.975235466892244 3.313610199241911),0

Bodemvocht.6201116,2023-02-03,50,bodemvochtigheid  40cm,Piet Mondriaanplein t.h.v. 313,gebied: Stationsgebied,52.154739,5.374832,27/01/2021 10:53:01,5,POINT (47.975235466892244 3.313610199241911),0
