objectid;id;stadsdeel;buurt;straat;eigenaar;onderhouder;lengte;verhardingstype;wegdeel;shape_len;geo_shape;geo_point_2d
49431;24207.0;Gestel;Gennep;;BOR Stedelijk;BOR Stedelijk;;Asfalt;Rijbaan;42.0904162427993;"{""coordinates"": [[5.470721805414856, 51.414181346589764], [5.470732796390363, 51.41428021976682], [5.470741426576228, 51.41433020870757], [5.470748847055958, 51.41440248149643], [5.470799870756637, 51.41455572012715]], ""type"": ""LineString""}";51.414370570445215, 5.470751740271949
49432;25789.0;Stratum;Roosten;Achterbeekseweg;Sportpark;BOR Stedelijk;;Asfalt;Rijbaan;76.2757012522311;"{""coordinates"": [[5.491605920375856, 51.40859349391808], [5.491592105028638, 51.40859214901684], [5.491586984937491, 51.40859193158837], [5.491581853978295, 51.408591989223716], [5.4915767509616344, 51.40859232368572], [5.491571711808974, 51.408592930447945], [5.491566773879244, 51.408593804982445], [5.491561975968524, 51.40859494276016], [5.4915573511114495, 51.40859633386393], [5.491552933780028, 51.40859796837521], [5.491548758439995, 51.408599833679006], [5.491544855245414, 51.40860191716413], [5.491540987428196, 51.40860438623266], [5.491537502416459, 51.40860706888905], [5.491534428900158, 51.40860994083801], [5.4915317941340795, 51.40861297868455], [5.491529618180512, 51.4086161563435], [5.491527923972189, 51.40861944592934], [5.491526721506358, 51.40862281956812], [5.491526025089965, 51.40862624848324], [5.491524987320271, 51.40863124713167], [5.491422936605954, 51.40912598681303], [5.491400065993887, 51.409238331003614]], ""type"": ""LineString""}";51.40888862518604, 5.491475819351246
49436;25793.0;Gestel;Hagenkamp;Karel de Grotelaan;BOR;BOR Stedelijk;;Asfalt;Rijbaan;9.75133982684754;"{""coordinates"": [[5.461839272254469, 51.429924923375424], [5.461826348222972, 51.429909282373], [5.4617770878580485, 51.42986769636656], [5.461772782435335, 51.42986405871046], [5.461759066881099, 51.429853274791526]], ""type"": ""LineString""}";51.42988786608106, 5.461800377099985
49438;25795.0;Gestel;Hagenkamp;Karel de Grotelaan;BOR;BOR Stedelijk;;Asfalt;Rijbaan;29.015989754428198;"{""coordinates"": [[5.46260368423882, 51.43060352530521], [5.46246201700989, 51.43047143848378], [5.46242834559465, 51.430440116730715], [5.462391391200207, 51.430406091496685], [5.462370600118181, 51.43038720353367]], ""type"": ""LineString""}";51.43049515865707, 5.462487332103817
49443;25800.0;Woensel noord 2;Tempel;John F Kennedylaan;BOR;BOR Stedelijk;;Asfalt;Rijbaan;1.25009788723148;"{""coordinates"": [[5.487764052932713, 51.47611748285704], [5.487758300648735, 51.47611339888485], [5.487751598511004, 51.47610938674255]], ""type"": ""LineString""}";51.476113313821884, 5.487757904706815
49444;25801.0;Woensel noord 2;Tempel;John F Kennedylaan;BOR;BOR Stedelijk;;Asfalt;Rijbaan;0.498939886158643;"{""coordinates"": [[5.487768796044975, 51.47612085040574], [5.487764052932713, 51.47611748285704]], ""type"": ""LineString""}";51.47611916663139, 5.487766424488844
49445;25802.0;Woensel noord 2;Tempel;John F Kennedylaan;BOR;BOR Stedelijk;;Asfalt;Rijbaan;0.499137648934033;"{""coordinates"": [[5.487897248782312, 51.47611145596807], [5.487898014994046, 51.476115561321784], [5.487898087739943, 51.4761159118163]], ""type"": ""LineString""}";51.4761136845339, 5.48789766500497
49454;26115.0;Gestel;Bennekel-West, Gagelbosch;Reinkenstraat;BOR;BOR Stedelijk;;Elementen;Rijbaan;12.730503178035699;"{""coordinates"": [[5.457312915875489, 51.42034927202968], [5.457310820693297, 51.420351736192856], [5.457303148956921, 51.42036454969623], [5.457251490026972, 51.42045546543696], [5.457250715834428, 51.42045685914975]], ""type"": ""LineString""}";51.42040282145298, 5.457281445500825
49457;21892.0;Strijp 2;Grasrijk;;;;;Asfalt;Rijbaan;5.19903422730665;"{""coordinates"": [[5.419259312271459, 51.4332662565575], [5.419229668473825, 51.43327896575954], [5.419223873423853, 51.43327941679581], [5.419212913687092, 51.43327692097334], [5.419208913863929, 51.4332740277248], [5.419205772390556, 51.433264734300955]], ""type"": ""LineString""}";51.433273909533185, 5.419230025748063
49460;21898.0;Centrum;Bergen;Heilige Geeststraat;BOR;BOR Stedelijk;;Elementen;Rijbaan;0.0108811764069884;"{""coordinates"": [[5.4720950602623395, 51.43790867733814], [5.472094933593324, 51.43790861990307]], ""type"": ""LineString""}";51.437908648620606, 5.472094996927831
49463;21901.0;Centrum;Bergen;Bergstraat;BOR;BOR Stedelijk;;Elementen;Rijbaan;3.11099255879906;"{""coordinates"": [[5.4756341439731955, 51.43718201893034], [5.475646031147739, 51.43717638928068], [5.475657880867395, 51.437170729096756], [5.47566969313384, 51.43716503927746]], ""type"": ""LineString""}";51.43717355514584, 5.475651930991948
49464;21902.0;Centrum;Bergen;Bergstraat;BOR;BOR Stedelijk;;Elementen;Rijbaan;3.72774401960424;"{""coordinates"": [[5.475968857698087, 51.43704582304136], [5.475955841249099, 51.437053476036745], [5.475942774393038, 51.437061094912146], [5.475929657131712, 51.4370686805664]], ""type"": ""LineString""}";51.43705728317767, 5.475949275709259
49465;21903.0;Centrum;Bergen;Bergstraat;BOR;BOR Stedelijk;;Elementen;Rijbaan;0.500143334014388;"{""coordinates"": [[5.476282355749452, 51.43684009256308], [5.476280814834271, 51.43684124159605], [5.476279273915447, 51.43684238883123], [5.476277731558404, 51.436843536067535]], ""type"": ""LineString""}";51.43684181493071, 5.476280044112248
49473;21912.0;Woensel noord 1;Prinsejagt;Isidorusweg;BOR Stedelijk;BOR Stedelijk;;Elementen;Rijbaan;0.49854214208977604;"{""coordinates"": [[5.459676426680652, 51.46616291796688], [5.459670975334536, 51.46616470111607], [5.459670070611552, 51.46616499650743]], ""type"": ""LineString""}";51.46616395744862, 5.459673248715211
49480;22223.0;Woensel noord 2;'t Hool;Winselerhof;BOR Stedelijk;BOR Stedelijk;;Asfalt;Fietsstrook;0.500092991352608;"{""coordinates"": [[5.473408220375864, 51.471784253564124], [5.473407892359127, 51.471779763076626]], ""type"": ""LineString""}";51.471782008320375, 5.473408056367496
49482;22225.0;Woensel noord 2;'t Hool;;BOR Stedelijk;BOR Stedelijk;;Asfalt;Fietsstrook;21.2888222365055;"{""coordinates"": [[5.473429077802647, 51.47206074162358], [5.4734266655390735, 51.472025750590014], [5.4734193778661995, 51.47193950987599], [5.473414502246629, 51.47187293454453], [5.4734142800611325, 51.47186960890799]], ""type"": ""LineString""}";51.4719651786142, 5.473421641329258
49483;22226.0;Woensel noord 2;'t Hool;;BOR Stedelijk;BOR Stedelijk;;Asfalt;Fietsstrook;20.098561167407002;"{""coordinates"": [[5.473445638956642, 51.47230137353117], [5.4734332072459715, 51.47212088163176]], ""type"": ""LineString""}";51.47221112758146, 5.473439423101307
49491;22886.0;Strijp 2;Waterrijk;Meerhovendreef;BOR;BOR Stedelijk;;Asfalt;Rijbaan;23.3624285629856;"{""coordinates"": [[5.3938894192535685, 51.43462356346582], [5.393889715549957, 51.43462389692823], [5.393890057862826, 51.434624212410526], [5.393890440439618, 51.434624509014206], [5.393890864718062, 51.43462478404257], [5.3938913235074, 51.43462503569827], [5.39389181536917, 51.434625261284864], [5.3939121078035015, 51.43463140833207], [5.393924242946936, 51.434634734317285], [5.3939367849774, 51.43463740679984], [5.393949643291458, 51.43463940600989], [5.39396272153403, 51.43464071757125], [5.3939759319792895, 51.434641332500426], [5.393989176835416, 51.43464124630901], [5.394007598730109, 51.434640427225354], [5.394018925135541, 51.43464014159796], [5.394030260198099, 51.43464004832675], [5.394041595289124, 51.43464014651326], [5.394052923218501, 51.4346404370569], [5.394064233919366, 51.4346409181605], [5.394075520201686, 51.43464159162223], [5.394115341400329, 51.434643620623326], [5.394127185626456, 51.43464403517178], [5.394139044146409, 51.43464387264489], [5.394150847931114, 51.43464313304691], [5.39416252651412, 51.434641820876564], [5.394174006553161, 51.43463994332933], [5.3941852175829625, 51.43463751299389], [5.394215387652621, 51.434629717931934]], ""type"": ""LineString""}";51.434639058525015, 5.394051982476977
49492;22887.0;Strijp 2;Waterrijk;Meerhovendreef;BOR;BOR Stedelijk;;Asfalt;Rijbaan;0.776123248029018;"{""coordinates"": [[5.393892590823405, 51.43461760288315], [5.393892048688703, 51.434617790778844], [5.393891535320245, 51.43461800833548], [5.393891053593824, 51.43461825285627], [5.393890607823481, 51.43461852254319], [5.393890202323082, 51.43461881469945], [5.3938898385307406, 51.43461912932489], [5.393889520759981, 51.43461946102609], [5.39388924901075, 51.43461980980309], [5.39388902759683, 51.434620172060065], [5.393888857955897, 51.4346205451004], [5.393888741525599, 51.43462092532849], [5.393888676867503, 51.43462131094673], [5.393888668295446, 51.43462169835938], [5.393888712932796, 51.43462208486997], [5.393888810779162, 51.43462246778192], [5.393888961834017, 51.43462284349977], [5.3938891646589076, 51.434623209327015], [5.3938894192535685, 51.43462356346582]], ""type"": ""LineString""}";51.43462011345843, 5.39388985355241
49496;23179.0;Woensel noord 1;Blixembosch-West;Diamantring;BOR;BOR Stedelijk;;Asfalt;Rijbaan;10.4949339421456;"{""coordinates"": [[5.459440172211046, 51.48657767214606], [5.459321585711984, 51.486519210734194]], ""type"": ""LineString""}";51.48654844144013, 5.459380878961515
49500;23183.0;Woensel noord 1;Blixembosch-West;Diamantring;BOR;BOR Stedelijk;;Asfalt;Rijbaan;7.02282478779017;"{""coordinates"": [[5.460254085329524, 51.486979262176405], [5.460175008374726, 51.48693992354016]], ""type"": ""LineString""}";51.486959592858284, 5.460214546852125
49501;23184.0;Woensel noord 1;Blixembosch-West;Diamantring;BOR;BOR Stedelijk;;Asfalt;Rijbaan;73.082088421172;"{""coordinates"": [[5.461249325009957, 51.48747056382725], [5.460423795070538, 51.487063253296654]], ""type"": ""LineString""}";51.48726690856195, 5.4608365600402475
49502;23185.0;Woensel noord 1;Blixembosch-West;Diamantring;BOR;BOR Stedelijk;;Asfalt;Rijbaan;12.251836637827001;"{""coordinates"": [[5.461397352494835, 51.4875439427442], [5.461259396748333, 51.48747531241247]], ""type"": ""LineString""}";51.48750962757834, 5.4613283746215835
49503;23186.0;Woensel noord 1;Blixembosch-West;Diamantring;BOR;BOR Stedelijk;;Asfalt;Rijbaan;3.74898239526408;"{""coordinates"": [[5.461598118203914, 51.48764295035747], [5.461555797745086, 51.487622033857285]], ""type"": ""LineString""}";51.48763249210738, 5.4615769579745
49505;23188.0;Woensel noord 1;Achtse Barrier-Gunterslaer;Biarritzplein;BOR;BOR Stedelijk;;Elementen;Rijbaan;36.40128210196669;"{""coordinates"": [[5.448942909356981, 51.48311294093805], [5.448947674280032, 51.483115928930644], [5.448951935717436, 51.483119200332915], [5.448955648995294, 51.48312272191055], [5.449073941331282, 51.483247960768374], [5.449079972683546, 51.483253773213576], [5.449086768023889, 51.48325924727868], [5.44909427691366, 51.48326434523805], [5.449102448916738, 51.483269031163786], [5.44911122352058, 51.48327327003226], [5.449120538780344, 51.48327703221386], [5.449126289959843, 51.48327901923739], [5.449132189178672, 51.4832808273077], [5.449138224913526, 51.483282451936546], [5.4491443827631585, 51.48328388953623], [5.449150648327435, 51.48328513741763], [5.449157002883664, 51.4832861901977], [5.449317482920295, 51.48330990650903]], ""type"": ""LineString""}";51.483242159114795, 5.449114428307769
49508;23191.0;Strijp 2;Grasrijk;Sliffertsestraat;BOR;BOR Stedelijk;;Elementen;Fietsstrook;0.499124233032218;"{""coordinates"": [[5.424479515772499, 51.43219614779735], [5.424476377589686, 51.43219211288877]], ""type"": ""LineString""}";51.43219413034306, 5.424477946681092
49510;24208.0;Gestel;Gennep;;BOR Stedelijk;BOR Stedelijk;;Asfalt;Rijbaan;0.498560688382066;"{""coordinates"": [[5.470721308483075, 51.41417687596828], [5.470721805414856, 51.414181346589764]], ""type"": ""LineString""}";51.414179111279026, 5.470721556948965
49514;24212.0;Gestel;Gennep;;BOR Stedelijk;BOR Stedelijk;;Asfalt;Rijbaan;0.753169967537209;"{""coordinates"": [[5.47080034973415, 51.415412036988265], [5.470800567311925, 51.415405268343356]], ""type"": ""LineString""}";51.41540865266581, 5.470800458523037
49516;24214.0;Gestel;Gennep;Velddoornweg;BOR Stedelijk;BOR Stedelijk;;Asfalt;Rijbaan;0.49984490594583403;"{""coordinates"": [[5.470795782421371, 51.415633512765865], [5.4707958704897806, 51.41562902015205]], ""type"": ""LineString""}";51.41563126645896, 5.470795826455576
49517;24215.0;Gestel;Gennep;Velddoornweg;BOR Stedelijk;BOR Stedelijk;;Asfalt;Rijbaan;0.499288493758869;"{""coordinates"": [[5.470792103675769, 51.415817569713], [5.470792230576486, 51.415813082468254]], ""type"": ""LineString""}";51.41581532609062, 5.4707921671261275
49524;24536.0;Woensel zuid;Generalenbuurt;;BOR;BOR Stedelijk;;Asfalt;Busbaan;10.1214760695699;"{""coordinates"": [[5.476439816165139, 51.460707973793454], [5.4764382100180296, 51.46071516954649], [5.4764337741233735, 51.46073518169936], [5.476424507725945, 51.46077944895363], [5.47642215548482, 51.460790686578875], [5.476420879423353, 51.460798176906685]], ""type"": ""LineString""}";51.46075302568145, 5.476430102088074
49526;24538.0;Woensel zuid;Generalenbuurt;;BOR;BOR Stedelijk;;Asfalt;Busbaan;0.499637174899252;"{""coordinates"": [[5.476462969017777, 51.46059652814376], [5.476462572744412, 51.46059844213291], [5.476462246790545, 51.46060099516175]], ""type"": ""LineString""}";51.460598754589746, 5.4764625656362576
49527;24539.0;Woensel zuid;Generalenbuurt;;BOR;BOR Stedelijk;;Asfalt;Busbaan;6.04498149294107;"{""coordinates"": [[5.476474114439372, 51.460542639783036], [5.476462969017777, 51.46059652814376]], ""type"": ""LineString""}";51.4605695839634, 5.476468541728575
49529;24541.0;Woensel zuid;Generalenbuurt;;BOR;BOR Stedelijk;;Asfalt;Busbaan;163.60425979130403;"{""coordinates"": [[5.47679267356916, 51.45901696396802], [5.476789383674908, 51.459032753281704], [5.476671194551021, 51.45958999720687], [5.476635658230162, 51.45976089891365], [5.476600241901182, 51.459934425203805], [5.4765625552013235, 51.46011701379147], [5.476527884455715, 51.4602821260987], [5.476491920698401, 51.46045574265622], [5.476487713900007, 51.460475152395645]], ""type"": ""LineString""}";51.45974592517904, 5.476639557811349
49531;24543.0;Woensel zuid;Rapenland;;BOR;BOR Stedelijk;;Beton;Busbaan;7.46274251196882;"{""coordinates"": [[5.475400190707545, 51.465650894793846], [5.475399560955236, 51.46565267502454], [5.4752959166763295, 51.465644456951715]], ""type"": ""LineString""}";51.46564862340851, 5.4753486688563555
49532;24544.0;Woensel zuid;Rapenland;;BOR;BOR Stedelijk;;Beton;Busbaan;0.501931668656203;"{""coordinates"": [[5.4754011289690405, 51.46564642132829], [5.475400190707545, 51.465650894793846]], ""type"": ""LineString""}";51.46564865806107, 5.475400659838293
49537;24549.0;Woensel zuid;Generalenbuurt;;BOR;BOR Stedelijk;;Asfalt;Busbaan;9.17872851543175;"{""coordinates"": [[5.475627369159522, 51.464585043670944], [5.475609769865514, 51.46466681245526]], ""type"": ""LineString""}";51.46462592806309, 5.475618569512518
49539;24551.0;Woensel zuid;Generalenbuurt;;BOR;BOR Stedelijk;;Asfalt;Busbaan;0.49939216053118;"{""coordinates"": [[5.475669561068078, 51.464385786152924], [5.475668651599647, 51.464390238925255]], ""type"": ""LineString""}";51.46438801253909, 5.4756691063338625
49542;26117.0;Tongelre;Doornakkers-Oost;Generaal Cronjéstraat;BOR;BOR Stedelijk;;Elementen;Rijbaan;29.911978136030797;"{""coordinates"": [[5.5184422313805115, 51.439242086424635], [5.518437228603822, 51.439233903377286], [5.518431176715933, 51.439226001059616], [5.518424117578966, 51.439218432457544], [5.518416097361973, 51.43921124785547], [5.518407167979095, 51.439204494834655], [5.518397389966038, 51.439198218270135], [5.518386826721872, 51.43919245853932], [5.518375547393434, 51.43918725421538], [5.518363629749073, 51.43918264116533], [5.518351150098112, 51.43917864806674], [5.518338193379251, 51.439175303587575], [5.518324843069459, 51.43917262830766], [5.518289422085849, 51.439166679924064], [5.518253799735553, 51.439161224335805], [5.518217991843412, 51.43915626332261], [5.518182019992207, 51.43915180045556], [5.518145897130144, 51.43914783751761], [5.518109643396629, 51.43914437628371], [5.518102658810364, 51.43914421424817], [5.51809568536617, 51.43914392545931], [5.518088728817061, 51.43914350991071], [5.518081793480309, 51.43914296849639], [5.518074886549878, 51.43914230210714], [5.5180680123404615, 51.439141510738075]], ""type"": ""LineString""}";51.43917039041049, 5.518264398251056
49543;26118.0;Tongelre;Doornakkers-Oost;Generaal Cronjéstraat;BOR;BOR Stedelijk;;Elementen;Rijbaan;38.442309162004705;"{""coordinates"": [[5.518202816502736, 51.439025504131614], [5.518207234351347, 51.43903085911047], [5.518211137753719, 51.43903636837419], [5.518214513708671, 51.43904201216238], [5.51821735066112, 51.43904777340962], [5.518219638476032, 51.43905362875681], [5.518221367031223, 51.43905955933908], [5.5182292230310495, 51.439068675806055], [5.518238297360909, 51.43907733877129], [5.518248523678705, 51.439085484489596], [5.51825982846661, 51.43909305461694], [5.518272126703029, 51.439099991721186], [5.518285330513285, 51.43910624646319], [5.518299341962252, 51.4391117722118], [5.518314058820785, 51.439116529531574], [5.518329371678743, 51.43912048259077], [5.518345169705575, 51.439123601851264], [5.518361337779182, 51.43912586586977], [5.518377755034769, 51.43912725680479], [5.518392533341078, 51.43912787386087], [5.518407165866097, 51.439129309947766], [5.518421534638525, 51.43913155261428], [5.5184355288629, 51.4391345840081], [5.518449036292265, 51.439138381784055], [5.518461950404292, 51.439142913703144], [5.518474168985931, 51.43914814572382], [5.518485595553587, 51.439154035708285], [5.518496139363673, 51.439160537017976], [5.518505716847971, 51.43916759761291], [5.518514251621706, 51.439175162748626], [5.518521678787578, 51.43918317137547], [5.518527936322075, 51.439191561541726], [5.518532975130304, 51.439200265887884], [5.5185367576178885, 51.439209215243636], [5.518539251940783, 51.43921833953338], [5.5185404391939405, 51.439227566869114], [5.518540309093782, 51.43923682265643], [5.518538864308908, 51.4392460349829], [5.518536114696411, 51.43925513102904]], ""type"": ""LineString""}";51.43913268226856, 5.518384956453641
49546;26121.0;Woensel zuid;Hemelrijken;Woenselse Markt;BOR;BOR Stedelijk;;Elementen;Fietsstrook;6.02374078127537;"{""coordinates"": [[5.47224144664623, 51.451275839452755], [5.472272469896294, 51.45122528251874]], ""type"": ""LineString""}";51.45125056098575, 5.472256958271261
49552;26419.0;Woensel noord 1;Achtse Barrier-Gunterslaer;;BOR;BOR Stedelijk;;Asfalt;Rijbaan;8.80108494095644;"{""coordinates"": [[5.454114345098766, 51.48333749535982], [5.4541132500748635, 51.48333688566055], [5.4541120658952975, 51.483336345225055], [5.4541108040850395, 51.483335879440034], [5.454109474725539, 51.48333549099622], [5.454104881100377, 51.48333469364858], [5.454088940913166, 51.48333240172131], [5.45408770992157, 51.483332334115424], [5.454086474707531, 51.48333233212901], [5.454085243907698, 51.48333239485834], [5.4540840261597765, 51.48333252229843], [5.454082830101689, 51.48333271444431], [5.454081664367222, 51.483332968594354], [5.454080536151941, 51.483333282946774], [5.454079455532051, 51.48333365659693], [5.454078455596628, 51.483334074245036], [5.454077513319526, 51.48333454129751], [5.454076635896206, 51.48333505595256], [5.45407582907865, 51.48333561371255], [5.454075100059728, 51.483336210977825], [5.454074451713477, 51.48333684415129], [5.454073888352224, 51.48333750873622], [5.454073415726477, 51.483338199335996], [5.454053874930408, 51.48338676634185]], ""type"": ""LineString""}";51.48334968066454, 5.454077101177647
49568;22240.0;Stratum;Elzent-Zuid;Alberdingk Thijmlaan;BOR;BOR Stedelijk;;Asfalt;Fietsstrook;27.8839053936137;"{""coordinates"": [[5.48077369724491, 51.42703436776122], [5.480555315749601, 51.42682417200861]], ""type"": ""LineString""}";51.426929269884916, 5.480664506497256
49569;22241.0;Stratum;Elzent-Zuid;Alberdingk Thijmlaan;BOR;BOR Stedelijk;;Asfalt;Fietsstrook;28.245274029472597;"{""coordinates"": [[5.481024685517204, 51.427276536529995], [5.48080390889446, 51.42706343983241]], ""type"": ""LineString""}";51.4271699881812, 5.480914297205832
49570;22550.0;Stratum;Puttense Dreef;Rik Woutersweg;BOR;BOR Stedelijk;;Asfalt;Rijbaan;2.23690614748545;"{""coordinates"": [[5.5174998196314835, 51.426689660513034], [5.517495679783661, 51.42668755280456], [5.517491330498702, 51.42668561611524], [5.517486790494225, 51.42668385941295], [5.517482077039854, 51.42668228807144], [5.517477211726248, 51.42668091015634], [5.517472213263399, 51.42667973193886], [5.517472175856275, 51.426679723890906], [5.517472137011332, 51.42667971584452], [5.517472099604154, 51.426679707796566]], ""type"": ""LineString""}";51.42668403936695, 5.517486193523063
49572;22552.0;Stratum;Puttense Dreef;Dick Ketstraat;BOR;BOR Stedelijk;;Elementen;Rijbaan;4.9754848004993395;"{""coordinates"": [[5.518109867012597, 51.42749428156072], [5.518093465247942, 51.42745074981962]], ""type"": ""LineString""}";51.42747251569017, 5.518101666130269
49579;22559.0;Strijp 1;Schoot;Cederlaan;BOR;BOR Stedelijk;;Asfalt;Rijbaan;0.729377766765371;"{""coordinates"": [[5.45048775597668, 51.44525795950668], [5.4504873990660165, 51.445258868455205], [5.450487331888244, 51.44525917770193], [5.450487304990347, 51.44525948962332], [5.4504873198084, 51.445259802420885], [5.450487376337312, 51.4452601124992], [5.450487473137485, 51.445260418960075], [5.450487610206376, 51.44526072000587], [5.450487786100536, 51.44526101204186], [5.45048800081878, 51.44526129416921], [5.450488251481741, 51.445261564591675], [5.450488536647226, 51.4452618206136], [5.450488854875581, 51.44526206133671], [5.450489203287393, 51.44526228496497], [5.450489580441762, 51.44526248970137], [5.450489982022117, 51.44526267464944], [5.450490408026015, 51.44526283801135], [5.450490852698371, 51.44526297889149], [5.450491316038044, 51.44526309639089], [5.450491792289946, 51.44526318961392]], ""type"": ""LineString""}";51.445261188549885, 5.450488757680503
49580;22560.0;Strijp 1;Schoot;Cederlaan;BOR;BOR Stedelijk;;Beton;Busbaan;0.664551641845656;"{""coordinates"": [[5.4504996996763015, 51.4452395451147], [5.450499268084681, 51.44523950130509], [5.450498830772929, 51.445239481768], [5.4504983934973215, 51.44523948829806], [5.4504979576937735, 51.445239519096695], [5.450497530557018, 51.44523957595776], [5.450497112083319, 51.44523965618461], [5.450496706589137, 51.4452397606738], [5.450496319827014, 51.44523988852336], [5.450495953231665, 51.445240037035894], [5.450495611119614, 51.445240207107865], [5.450495293485871, 51.445240395143884], [5.450495006084222, 51.44524060114075], [5.450494750349335, 51.44524082240115], [5.4504945291568285, 51.44524105802462], [5.450494342501719, 51.44524130441572], [5.4504941932609245, 51.44524156157281], [5.450493582641021, 51.445243115146866]], ""type"": ""LineString""}";51.44524052563354, 5.450496123109775
49582;22562.0;Strijp 1;Schoot;Cederlaan;BOR;BOR Stedelijk;;Asfalt;Rijbaan;0.639930983682391;"{""coordinates"": [[5.450531174958755, 51.445158252447186], [5.450530680146616, 51.44515825900866], [5.45053018825124, 51.44515829433232], [5.450529705026402, 51.44515835841493], [5.450529231909206, 51.445158450356956], [5.450528776090688, 51.44515856925555], [5.45052833900665, 51.44515871331219], [5.4505279249737075, 51.445158883423446], [5.450527538303386, 51.44515907689034], [5.450527181868804, 51.44515929101468], [5.450526859985332, 51.44515952579417], [5.450526574087636, 51.445159778531384], [5.4505263270487765, 51.44516004652818], [5.4505261203034765, 51.44516032708717], [5.4505259567274, 51.44516061930791], [5.4505254005294725, 51.445161999371244]], ""type"": ""LineString""}";51.44515944377722, 5.4505278050720385
49584;23194.0;Strijp 2;Grasrijk;Sliffertsestraat;BOR;BOR Stedelijk;;Elementen;Fietsstrook;7.7478709835737;"{""coordinates"": [[5.425248958742834, 51.43330098382161], [5.425243744199031, 51.4332904490062], [5.425238385875918, 51.433279943001416], [5.425232883773638, 51.43326946580735], [5.425226635872568, 51.4332579219017], [5.425220211124526, 51.433246414907266], [5.425213613845309, 51.43323494662041]], ""type"": ""LineString""}";51.43326775072939, 5.425231687268388
49585;23195.0;Strijp 2;Grasrijk;Sliffertsestraat;BOR;BOR Stedelijk;;Elementen;Fietsstrook;5.07878981648188;"{""coordinates"": [[5.425273307093721, 51.43335517754787], [5.425290241326574, 51.43339958503617]], ""type"": ""LineString""}";51.43337738129201, 5.425281774210148
49587;23513.0;Woensel noord 1;Achtse Barrier-Hoeven;;BOR;BOR Stedelijk;;Asfalt;Rijbaan;0.670419605062407;"{""coordinates"": [[5.451327628955703, 51.49079463123218], [5.451327829785421, 51.49079511740702], [5.451328098271436, 51.49079559096041], [5.4513284344075075, 51.49079604739809], [5.451328833868804, 51.490796483127006], [5.451329295210402, 51.49079689455246], [5.451329812669057, 51.49079727898101], [5.451330383358618, 51.490797631919996], [5.451331002958227, 51.49079795247292], [5.451331665703261, 51.49079823704739], [5.451332367271585, 51.4907984838482], [5.45133310045868, 51.490798689283814], [5.4513338609462725, 51.49079885425548]], ""type"": ""LineString""}";51.490797253329696, 5.451330361504338
49591;23517.0;Woensel noord 1;Castiliëlaan;;BOR;BOR Stedelijk;;Asfalt;Rijbaan;0.704290916036285;"{""coordinates"": [[5.451984596754082, 51.49080673978036], [5.4519852260423045, 51.49080678347423], [5.4519858596014155, 51.490806793008815], [5.451986491670642, 51.49080676748855], [5.451987117928997, 51.49080670601694], [5.451987734060793, 51.490806611292946], [5.451988332865305, 51.49080648242178], [5.4519889114653495, 51.49080632120282], [5.451989465541337, 51.490806127638315], [5.451989989338909, 51.490805905327086], [5.451990478538365, 51.49080565427142], [5.451990931703763, 51.49080537716878], [5.45199134307941, 51.490805076718964], [5.4519917112267455, 51.490804753821614], [5.451992030391353, 51.490804412075406], [5.45199230057709, 51.49080405417691], [5.45199251890811, 51.49080368282432]], ""type"": ""LineString""}";51.49080593165541, 5.451988880168235
49602;23847.0;Tongelre;Doornakkers-West;Kalverstraat;BOR;BOR Stedelijk;;Asfalt;Rijbaan;0.498212414538217;"{""coordinates"": [[5.503087487079937, 51.44426741390328], [5.503094622635507, 51.44426782837164]], ""type"": ""LineString""}";51.44426762113746, 5.503091054857721
49606;29731.0;Woensel noord 2;'t Hool;Echternachlaan;BOR;BOR Stedelijk;;Asfalt;Rijbaan;0.500588074168772;"{""coordinates"": [[5.474013716788132, 51.47560382121399], [5.474014043464901, 51.4756083161945]], ""type"": ""LineString""}";51.475606068704245, 5.474013880126517
49611;29736.0;Woensel noord 2;'t Hool;Echternachlaan;BOR;BOR Stedelijk;;Asfalt;Rijbaan;0.499749867433699;"{""coordinates"": [[5.475031761005379, 51.475581512915284], [5.475031447196752, 51.47557702511875]], ""type"": ""LineString""}";51.47557926901702, 5.475031604101066
49612;29737.0;Woensel noord 2;'t Hool;Echternachlaan;BOR;BOR Stedelijk;;Asfalt;Rijbaan;16.5705803262906;"{""coordinates"": [[5.4754433493749195, 51.47557038844253], [5.475377197384112, 51.475571768866075], [5.475205069964483, 51.475576950680505]], ""type"": ""LineString""}";51.475573449011975, 5.475324204048897
49616;29741.0;Woensel zuid;Kronehoef;Frankrijkstraat;BOR;BOR Stedelijk;;Elementen;Fietsstrook;0.500063245999943;"{""coordinates"": [[5.464660511940645, 51.45313726351295], [5.464663015216272, 51.45314147752841]], ""type"": ""LineString""}";51.45313937052068, 5.464661763578459
49622;29747.0;Tongelre;Tongelresche Akkers;Fernhoutstraat;BOR Stedelijk;BOR Stedelijk;;Elementen;Molgoot;6.77069001062669;"{""coordinates"": [[5.519160583446271, 51.43492324771283], [5.519145900201921, 51.434863084241364]], ""type"": ""LineString""}";51.4348931659771, 5.519153241824096
49624;29749.0;Woensel noord 2;Eckart;Mirachstraat;BOR;BOR Stedelijk;;Elementen;Rijbaan;2.36109588962414;"{""coordinates"": [[5.490457160362563, 51.468078544877955], [5.490455750857238, 51.468057340088876]], ""type"": ""LineString""}";51.468067942483415, 5.4904564556099
