Uitvgavenummer verbruikboek,EU Type goedkeuringssleutel,EEG variantcode,EEG Uitvoeringscode,Uitvoering wijzigingsnummer,Verbruikcategorie uitvoering
1,e1*92/53*0001*13,H03AB0,TDAA241,1,
1,e1*92/53*0001*13,H03AB0,TDAA250,1,
1,e1*92/53*0001*13,H03AB0,TDAA251,1,
1,e1*92/53*0001*13,H03BB0,ECAA240,1,
1,e1*92/53*0001*13,H03BB0,ECAA241,1,
1,e1*92/53*0001*13,H03BB0,ECAA250,1,
1,e1*92/53*0001*13,H03BB0,ECAA251,1,
1,e1*92/53*0001*13,H03BB0,TFAA240,1,
1,e1*92/53*0001*13,H03BB0,TFAA241,1,
1,e1*92/53*0001*13,H03BB0,TFAA250,1,
1,e1*92/53*0001*13,H03BB0,TFAA251,1,
1,e1*92/53*0001*13,H03CB0,EEAA240,1,
1,e1*92/53*0001*13,H03CB0,EEAA241,1,
1,e1*92/53*0001*13,H03CB0,EEAA250,1,
1,e1*92/53*0001*13,H03CB0,EEAA251,1,
1,e1*92/53*0001*13,H03CB0,TFAA240,1,
1,e1*92/53*0001*13,H03CB0,TFAA241,1,
1,e1*92/53*0001*13,H03CB0,TFAA250,1,
1,e1*92/53*0001*13,H03CB0,TFAA251,1,
1,e1*92/53*0001*13,H053A0,NJAA240,1,
1,e1*92/53*0001*13,H053A0,NJAA241,1,
1,e1*92/53*0001*13,H053A0,NJAA250,1,
1,e1*92/53*0001*13,H053A0,NJAA251,1,
1,e1*92/53*0001*13,H053B0,ECAA240,1,
1,e1*92/53*0001*13,H053B0,ECAA241,1,
1,e1*92/53*0001*13,H053B0,ECAA250,1,
1,e1*92/53*0001*13,H053B0,ECAA251,1,
1,e1*92/53*0001*13,H053B0,THAA240,1,
1,e1*92/53*0001*13,H053B0,THAA241,1,
1,e1*92/53*0001*13,H053B0,THAA250,1,
1,e1*92/53*0001*13,H053B0,THAA251,1,
1,e1*92/53*0001*13,H05AB0,SHAA241,1,
1,e1*92/53*0001*13,H05AB0,SHAA251,1,
1,e1*92/53*0001*14,H003A0,CAAA240,1,
1,e1*92/53*0001*14,H003A0,CAAA241,1,
1,e1*92/53*0001*14,H003A0,CAAA250,1,
1,e1*92/53*0001*14,H003A0,CAAA251,1,
1,e1*92/53*0001*14,H003A0,CBAA240,1,
1,e1*92/53*0001*14,H003A0,CBAA241,1,
1,e1*92/53*0001*14,H003A0,CBAA250,1,
1,e1*92/53*0001*14,H003A0,CBAA251,1,
1,e1*92/53*0001*14,H003A0,TCAA240,1,
1,e1*92/53*0001*14,H003A0,TCAA241,1,
1,e1*92/53*0001*14,H003A0,TCAA250,1,
1,e1*92/53*0001*14,H003A0,TCAA251,1,
1,e1*92/53*0001*14,H003A0,TDAA240,1,
1,e1*92/53*0001*14,H003A0,TDAA241,1,
1,e1*92/53*0001*14,H003A0,TDAA250,1,
1,e1*92/53*0001*14,H003A0,TDAA251,1,
1,e1*92/53*0001*14,H004B0,CAAA240,1,
1,e1*92/53*0001*14,H004B0,CAAA241,1,
1,e1*92/53*0001*14,H004B0,CAAA250,1,
1,e1*92/53*0001*14,H004B0,CAAA251,1,
1,e1*92/53*0001*14,H004B0,CBAA240,1,
1,e1*92/53*0001*14,H004B0,CBAA241,1,
1,e1*92/53*0001*14,H004B0,CBAA250,1,
1,e1*92/53*0001*14,H004B0,CBAA251,1,
1,e1*92/53*0001*14,H004B0,CDAA240,1,
1,e1*92/53*0001*14,H004B0,CDAA241,1,
1,e1*92/53*0001*14,H004B0,CDAA250,1,
1,e1*92/53*0001*14,H004B0,CDAA251,1,
1,e1*92/53*0001*14,H004B0,TCAA240,1,
1,e1*92/53*0001*14,H004B0,TCAA241,1,
1,e1*92/53*0001*14,H004B0,TCAA250,1,
1,e1*92/53*0001*14,H004B0,TCAA251,1,
1,e1*92/53*0001*14,H004B0,TDAA240,1,
1,e1*92/53*0001*14,H004B0,TDAA241,1,
1,e1*92/53*0001*14,H004B0,TDAA250,1,
1,e1*92/53*0001*14,H004B0,TDAA251,1,
1,e1*92/53*0001*14,H00AA0,CAAA240,1,
1,e1*92/53*0001*14,H00AA0,CAAA241,1,
1,e1*92/53*0001*14,H00AA0,CAAA250,1,
1,e1*92/53*0001*14,H00AA0,CAAA251,1,
1,e1*92/53*0001*14,H00AA0,CBAA240,1,
1,e1*92/53*0001*14,H00AA0,CBAA241,1,
1,e1*92/53*0001*14,H00AA0,CBAA250,1,
1,e1*92/53*0001*14,H00AA0,CBAA251,1,
1,e1*92/53*0001*14,H00AA0,TCAA240,1,
1,e1*92/53*0001*14,H00AA0,TCAA241,1,
1,e1*92/53*0001*14,H00AA0,TCAA250,1,
1,e1*92/53*0001*14,H00AA0,TCAA251,1,
1,e1*92/53*0001*14,H00AA0,TDAA240,1,
1,e1*92/53*0001*14,H00AA0,TDAA241,1,
1,e1*92/53*0001*14,H00AA0,TDAA250,1,
1,e1*92/53*0001*14,H00AA0,TDAA251,1,
1,e1*92/53*0001*14,H015B0,EEAA240,1,
1,e1*92/53*0001*14,H015B0,EEAA241,1,
1,e1*92/53*0001*14,H015B0,EEAA250,1,
1,e1*92/53*0001*14,H015B0,EEAA251,1,
1,e1*92/53*0001*14,H015B0,EFAA240,1,
1,e1*92/53*0001*14,H015B0,EFAA241,1,
1,e1*92/53*0001*14,H015B0,EFAA250,1,
1,e1*92/53*0001*14,H015B0,EFAA251,1,
1,e1*92/53*0001*14,H015B0,TJAA240,1,
1,e1*92/53*0001*14,H015B0,TJAA241,1,
1,e1*92/53*0001*14,H015B0,TJAA250,1,
1,e1*92/53*0001*14,H015B0,TJAA251,1,
1,e1*92/53*0001*14,H034B0,CAAA240,1,
1,e1*92/53*0001*14,H034B0,CAAA241,1,
1,e1*92/53*0001*14,H034B0,CAAA250,1,
1,e1*92/53*0001*14,H034B0,CAAA251,1,
1,e1*92/53*0001*14,H034B0,CBAA240,1,
1,e1*92/53*0001*14,H034B0,CBAA241,1,
1,e1*92/53*0001*14,H034B0,CBAA250,1,
1,e1*92/53*0001*14,H034B0,CBAA251,1,
1,e1*92/53*0001*14,H034B0,CDAA240,1,
1,e1*92/53*0001*14,H034B0,CDAA241,1,
1,e1*92/53*0001*14,H034B0,CDAA250,1,
1,e1*92/53*0001*14,H034B0,CDAA251,1,
1,e1*92/53*0001*14,H034B0,TCAA240,1,
1,e1*92/53*0001*14,H034B0,TCAA241,1,
1,e1*92/53*0001*14,H034B0,TCAA250,1,
1,e1*92/53*0001*14,H034B0,TCAA251,1,
1,e1*92/53*0001*14,H034B0,TDAA240,1,
1,e1*92/53*0001*14,H034B0,TDAA241,1,
1,e1*92/53*0001*14,H034B0,TDAA250,1,
1,e1*92/53*0001*14,H034B0,TDAA251,1,
1,e1*92/53*0001*14,H035B0,CAAA240,1,
1,e1*92/53*0001*14,H035B0,CAAA241,1,
1,e1*92/53*0001*14,H035B0,CAAA250,1,
1,e1*92/53*0001*14,H035B0,CAAA251,1,
1,e1*92/53*0001*14,H035B0,TEAA240,1,
1,e1*92/53*0001*14,H035B0,TEAA241,1,
1,e1*92/53*0001*14,H035B0,TEAA250,1,
1,e1*92/53*0001*14,H035B0,TEAA251,1,
1,e1*92/53*0001*14,H03AB0,CAAA240,1,
1,e1*92/53*0001*14,H03AB0,CAAA241,1,
1,e1*92/53*0001*14,H03AB0,CAAA250,1,
1,e1*92/53*0001*14,H03AB0,CAAA251,1,
1,e1*92/53*0001*14,H03AB0,CBAA240,1,
1,e1*92/53*0001*14,H03AB0,CBAA241,1,
1,e1*92/53*0001*14,H03AB0,CBAA250,1,
1,e1*92/53*0001*14,H03AB0,CBAA251,1,
1,e1*92/53*0001*14,H03AB0,TCAA240,1,
1,e1*92/53*0001*14,H03AB0,TCAA241,1,
1,e1*92/53*0001*14,H03AB0,TCAA250,1,
1,e1*92/53*0001*14,H03AB0,TCAA251,1,
1,e1*92/53*0001*14,H03AB0,TDAA240,1,
1,e1*92/53*0001*14,H03AB0,TDAA241,1,
1,e1*92/53*0001*14,H03AB0,TDAA250,1,
1,e1*92/53*0001*14,H03AB0,TDAA251,1,
1,e1*92/53*0001*14,H03BB0,ECAA240,1,
1,e1*92/53*0001*14,H03BB0,ECAA241,1,
1,e1*92/53*0001*14,H03BB0,ECAA250,1,
1,e1*92/53*0001*14,H03BB0,ECAA251,1,
1,e1*92/53*0001*14,H03BB0,TFAA240,1,
1,e1*92/53*0001*14,H03BB0,TFAA241,1,
1,e1*92/53*0001*14,H03BB0,TFAA250,1,
1,e1*92/53*0001*14,H03BB0,TFAA251,1,
1,e1*92/53*0001*14,H03CB0,EEAA240,1,
1,e1*92/53*0001*14,H03CB0,EEAA241,1,
1,e1*92/53*0001*14,H03CB0,EEAA250,1,
1,e1*92/53*0001*14,H03CB0,EEAA251,1,
1,e1*92/53*0001*14,H03CB0,TFAA240,1,
1,e1*92/53*0001*14,H03CB0,TFAA241,1,
1,e1*92/53*0001*14,H03CB0,TFAA250,1,
1,e1*92/53*0001*14,H03CB0,TFAA251,1,
1,e1*92/53*0001*14,H05AB0,SHAA241,1,
1,e1*92/53*0001*14,H05AB0,SHAA251,1,
1,e1*92/53*0001*14,H061A0,ECAA240,1,
1,e1*92/53*0001*14,H061A0,ECAA241,1,
1,e1*92/53*0001*14,H061A0,ECAA250,1,
1,e1*92/53*0001*14,H061A0,ECAA251,1,
1,e1*92/53*0001*14,H061A0,TFAA240,1,
1,e1*92/53*0001*14,H061A0,TFAA241,1,
1,e1*92/53*0001*14,H061A0,TFAA250,1,
1,e1*92/53*0001*14,H061A0,TFAA251,1,
1,e1*92/53*0001*14,H063A0,ECAA240,1,
1,e1*92/53*0001*14,H063A0,ECAA241,1,
1,e1*92/53*0001*14,H063A0,ECAA250,1,
1,e1*92/53*0001*14,H063A0,ECAA251,1,
1,e1*92/53*0001*14,H063A0,THAA240,1,
1,e1*92/53*0001*14,H063A0,THAA241,1,
1,e1*92/53*0001*14,H063A0,THAA250,1,
1,e1*92/53*0001*14,H063A0,THAA251,1,
1,e1*92/53*0001*15,H003A0,CAAA240,1,
1,e1*92/53*0001*15,H003A0,CAAA241,1,
1,e1*92/53*0001*15,H003A0,CAAA250,1,
1,e1*92/53*0001*15,H003A0,CAAA251,1,
1,e1*92/53*0001*15,H003A0,CBAA240,1,
1,e1*92/53*0001*15,H003A0,CBAA241,1,
1,e1*92/53*0001*15,H003A0,CBAA250,1,
1,e1*92/53*0001*15,H003A0,CBAA251,1,
1,e1*92/53*0001*15,H003A0,TCAA240,1,
1,e1*92/53*0001*15,H003A0,TCAA241,1,
1,e1*92/53*0001*15,H003A0,TCAA250,1,
1,e1*92/53*0001*15,H003A0,TCAA251,1,
1,e1*92/53*0001*15,H003A0,TDAA240,1,
1,e1*92/53*0001*15,H003A0,TDAA241,1,
1,e1*92/53*0001*15,H003A0,TDAA250,1,
1,e1*92/53*0001*15,H003A0,TDAA251,1,
1,e1*92/53*0001*15,H004B0,CAAA240,1,
1,e1*92/53*0001*15,H004B0,CAAA241,1,
1,e1*92/53*0001*15,H004B0,CAAA250,1,
1,e1*92/53*0001*15,H004B0,CAAA251,1,
1,e1*92/53*0001*15,H004B0,CBAA240,1,
1,e1*92/53*0001*15,H004B0,CBAA241,1,
1,e1*92/53*0001*15,H004B0,CBAA250,1,
1,e1*92/53*0001*15,H004B0,CBAA251,1,
1,e1*92/53*0001*15,H004B0,CDAA240,1,
1,e1*92/53*0001*15,H004B0,CDAA241,1,
1,e1*92/53*0001*15,H004B0,CDAA250,1,
1,e1*92/53*0001*15,H004B0,CDAA251,1,
1,e1*92/53*0001*15,H004B0,TCAA240,1,
1,e1*92/53*0001*15,H004B0,TCAA241,1,
1,e1*92/53*0001*15,H004B0,TCAA250,1,
1,e1*92/53*0001*15,H004B0,TCAA251,1,
1,e1*92/53*0001*15,H004B0,TDAA240,1,
1,e1*92/53*0001*15,H004B0,TDAA241,1,
1,e1*92/53*0001*15,H004B0,TDAA250,1,
1,e1*92/53*0001*15,H004B0,TDAA251,1,
1,e1*92/53*0001*15,H00AA0,CAAA240,1,
1,e1*92/53*0001*15,H00AA0,CAAA241,1,
1,e1*92/53*0001*15,H00AA0,CAAA250,1,
1,e1*92/53*0001*15,H00AA0,CAAA251,1,
1,e1*92/53*0001*15,H00AA0,CBAA240,1,
1,e1*92/53*0001*15,H00AA0,CBAA241,1,
1,e1*92/53*0001*15,H00AA0,CBAA250,1,
1,e1*92/53*0001*15,H00AA0,CBAA251,1,
1,e1*92/53*0001*15,H00AA0,TCAA240,1,
1,e1*92/53*0001*15,H00AA0,TCAA241,1,
1,e1*92/53*0001*15,H00AA0,TCAA250,1,
1,e1*92/53*0001*15,H00AA0,TCAA251,1,
1,e1*92/53*0001*15,H00AA0,TDAA240,1,
1,e1*92/53*0001*15,H00AA0,TDAA241,1,
1,e1*92/53*0001*15,H00AA0,TDAA250,1,
1,e1*92/53*0001*15,H00AA0,TDAA251,1,
1,e1*92/53*0001*15,H015B0,EEAA240,1,
1,e1*92/53*0001*15,H015B0,EEAA241,1,
1,e1*92/53*0001*15,H015B0,EEAA250,1,
1,e1*92/53*0001*15,H015B0,EEAA251,1,
1,e1*92/53*0001*15,H015B0,EFAA240,1,
1,e1*92/53*0001*15,H015B0,EFAA241,1,
1,e1*92/53*0001*15,H015B0,EFAA250,1,
1,e1*92/53*0001*15,H015B0,EFAA251,1,
1,e1*92/53*0001*15,H015B0,TJAA240,1,
1,e1*92/53*0001*15,H015B0,TJAA241,1,
1,e1*92/53*0001*15,H015B0,TJAA250,1,
1,e1*92/53*0001*15,H015B0,TJAA251,1,
1,e1*92/53*0001*15,H034B0,CAAA240,1,
1,e1*92/53*0001*15,H034B0,CAAA241,1,
1,e1*92/53*0001*15,H034B0,CAAA250,1,
1,e1*92/53*0001*15,H034B0,CAAA251,1,
1,e1*92/53*0001*15,H034B0,CBAA240,1,
1,e1*92/53*0001*15,H034B0,CBAA241,1,
1,e1*92/53*0001*15,H034B0,CBAA250,1,
1,e1*92/53*0001*15,H034B0,CBAA251,1,
1,e1*92/53*0001*15,H034B0,CDAA240,1,
1,e1*92/53*0001*15,H034B0,CDAA241,1,
1,e1*92/53*0001*15,H034B0,CDAA250,1,
1,e1*92/53*0001*15,H034B0,CDAA251,1,
1,e1*92/53*0001*15,H034B0,TCAA240,1,
1,e1*92/53*0001*15,H034B0,TCAA241,1,
1,e1*92/53*0001*15,H034B0,TCAA250,1,
1,e1*92/53*0001*15,H034B0,TCAA251,1,
1,e1*92/53*0001*15,H034B0,TDAA240,1,
1,e1*92/53*0001*15,H034B0,TDAA241,1,
1,e1*92/53*0001*15,H034B0,TDAA250,1,
1,e1*92/53*0001*15,H034B0,TDAA251,1,
1,e1*92/53*0001*15,H035B0,CAAA240,1,
1,e1*92/53*0001*15,H035B0,CAAA241,1,
1,e1*92/53*0001*15,H035B0,CAAA250,1,
1,e1*92/53*0001*15,H035B0,CAAA251,1,
1,e1*92/53*0001*15,H035B0,TEAA240,1,
1,e1*92/53*0001*15,H035B0,TEAA241,1,
1,e1*92/53*0001*15,H035B0,TEAA250,1,
1,e1*92/53*0001*15,H035B0,TEAA251,1,
1,e1*92/53*0001*15,H03AB0,CAAA240,1,
1,e1*92/53*0001*15,H03AB0,CAAA241,1,
1,e1*92/53*0001*15,H03AB0,CAAA250,1,
1,e1*92/53*0001*15,H03AB0,CAAA251,1,
1,e1*92/53*0001*15,H03AB0,CBAA240,1,
1,e1*92/53*0001*15,H03AB0,CBAA241,1,
1,e1*92/53*0001*15,H03AB0,CBAA250,1,
1,e1*92/53*0001*15,H03AB0,CBAA251,1,
1,e1*92/53*0001*15,H03AB0,TCAA240,1,
1,e1*92/53*0001*15,H03AB0,TCAA241,1,
1,e1*92/53*0001*15,H03AB0,TCAA250,1,
1,e1*92/53*0001*15,H03AB0,TCAA251,1,
1,e1*92/53*0001*15,H03AB0,TDAA240,1,
1,e1*92/53*0001*15,H03AB0,TDAA241,1,
1,e1*92/53*0001*15,H03AB0,TDAA250,1,
1,e1*92/53*0001*15,H03AB0,TDAA251,1,
1,e1*92/53*0001*15,H03BB0,ECAA240,1,
1,e1*92/53*0001*15,H03BB0,ECAA241,1,
1,e1*92/53*0001*15,H03BB0,ECAA250,1,
1,e1*92/53*0001*15,H03BB0,ECAA251,1,
1,e1*92/53*0001*15,H03BB0,TFAA240,1,
1,e1*92/53*0001*15,H03BB0,TFAA241,1,
1,e1*92/53*0001*15,H03BB0,TFAA250,1,
1,e1*92/53*0001*15,H03BB0,TFAA251,1,
1,e1*92/53*0001*15,H03CB0,EEAA240,1,
1,e1*92/53*0001*15,H03CB0,EEAA241,1,
1,e1*92/53*0001*15,H03CB0,EEAA250,1,
1,e1*92/53*0001*15,H03CB0,EEAA251,1,
1,e1*92/53*0001*15,H03CB0,TFAA240,1,
1,e1*92/53*0001*15,H03CB0,TFAA241,1,
1,e1*92/53*0001*15,H03CB0,TFAA250,1,
1,e1*92/53*0001*15,H03CB0,TFAA251,1,
1,e1*92/53*0001*15,H05AB0,SHAA241,1,
1,e1*92/53*0001*15,H05AB0,SHAA251,1,
1,e1*92/53*0001*15,H061A0,ECAA240,1,
1,e1*92/53*0001*15,H061A0,ECAA241,1,
1,e1*92/53*0001*15,H061A0,ECAA250,1,
1,e1*92/53*0001*15,H061A0,ECAA251,1,
1,e1*92/53*0001*15,H061A0,TFAA240,1,
1,e1*92/53*0001*15,H061A0,TFAA241,1,
1,e1*92/53*0001*15,H061A0,TFAA250,1,
1,e1*92/53*0001*15,H061A0,TFAA251,1,
1,e1*92/53*0001*15,H063A0,ECAA240,1,
1,e1*92/53*0001*15,H063A0,ECAA241,1,
1,e1*92/53*0001*15,H063A0,ECAA250,1,
1,e1*92/53*0001*15,H063A0,ECAA251,1,
1,e1*92/53*0001*15,H063A0,THAA240,1,
1,e1*92/53*0001*15,H063A0,THAA241,1,
1,e1*92/53*0001*15,H063A0,THAA250,1,
1,e1*92/53*0001*15,H063A0,THAA251,1,
1,e1*92/53*0001*16,H003A0,CAAA240,1,
1,e1*92/53*0001*16,H003A0,CAAA241,1,
1,e1*92/53*0001*16,H003A0,CAAA250,1,
1,e1*92/53*0001*16,H003A0,CAAA251,1,
1,e1*92/53*0001*16,H003A0,CBAA240,1,
1,e1*92/53*0001*16,H003A0,CBAA241,1,
1,e1*92/53*0001*16,H003A0,CBAA250,1,
1,e1*92/53*0001*16,H003A0,CBAA251,1,
1,e1*92/53*0001*16,H003A0,TCAA240,1,
1,e1*92/53*0001*16,H003A0,TCAA241,1,
1,e1*92/53*0001*16,H003A0,TCAA250,1,
1,e1*92/53*0001*16,H003A0,TCAA251,1,
1,e1*92/53*0001*16,H003A0,TDAA240,1,
1,e1*92/53*0001*16,H003A0,TDAA241,1,
1,e1*92/53*0001*16,H003A0,TDAA250,1,
1,e1*92/53*0001*16,H003A0,TDAA251,1,
1,e1*92/53*0001*16,H004B0,CAAA240,1,
1,e1*92/53*0001*16,H004B0,CAAA241,1,
1,e1*92/53*0001*16,H004B0,CAAA250,1,
1,e1*92/53*0001*16,H004B0,CAAA251,1,
1,e1*92/53*0001*16,H004B0,CBAA240,1,
1,e1*92/53*0001*16,H004B0,CBAA241,1,
1,e1*92/53*0001*16,H004B0,CBAA250,1,
1,e1*92/53*0001*16,H004B0,CBAA251,1,
1,e1*92/53*0001*16,H004B0,CDAA240,1,
1,e1*92/53*0001*16,H004B0,CDAA241,1,
1,e1*92/53*0001*16,H004B0,CDAA250,1,
1,e1*92/53*0001*16,H004B0,CDAA251,1,
1,e1*92/53*0001*16,H004B0,TCAA240,1,
1,e1*92/53*0001*16,H004B0,TCAA241,1,
1,e1*92/53*0001*16,H004B0,TCAA250,1,
1,e1*92/53*0001*16,H004B0,TCAA251,1,
1,e1*92/53*0001*16,H004B0,TDAA240,1,
1,e1*92/53*0001*16,H004B0,TDAA241,1,
1,e1*92/53*0001*16,H004B0,TDAA250,1,
1,e1*92/53*0001*16,H004B0,TDAA251,1,
1,e1*92/53*0001*16,H00AA0,CAAA240,1,
1,e1*92/53*0001*16,H00AA0,CAAA241,1,
1,e1*92/53*0001*16,H00AA0,CAAA250,1,
1,e1*92/53*0001*16,H00AA0,CAAA251,1,
1,e1*92/53*0001*16,H00AA0,CBAA240,1,
1,e1*92/53*0001*16,H00AA0,CBAA241,1,
1,e1*92/53*0001*16,H00AA0,CBAA250,1,
1,e1*92/53*0001*16,H00AA0,CBAA251,1,
1,e1*92/53*0001*16,H00AA0,TCAA240,1,
1,e1*92/53*0001*16,H00AA0,TCAA241,1,
1,e1*92/53*0001*16,H00AA0,TCAA250,1,
1,e1*92/53*0001*16,H00AA0,TCAA251,1,
1,e1*92/53*0001*16,H00AA0,TDAA240,1,
1,e1*92/53*0001*16,H00AA0,TDAA241,1,
1,e1*92/53*0001*16,H00AA0,TDAA250,1,
1,e1*92/53*0001*16,H00AA0,TDAA251,1,
1,e1*92/53*0001*16,H015B0,EEAA240,1,
1,e1*92/53*0001*16,H015B0,EEAA241,1,
1,e1*92/53*0001*16,H015B0,EEAA250,1,
1,e1*92/53*0001*16,H015B0,EEAA251,1,
1,e1*92/53*0001*16,H015B0,EFAA240,1,
1,e1*92/53*0001*16,H015B0,EFAA241,1,
1,e1*92/53*0001*16,H015B0,EFAA250,1,
1,e1*92/53*0001*16,H015B0,EFAA251,1,
1,e1*92/53*0001*16,H015B0,TJAA240,1,
1,e1*92/53*0001*16,H015B0,TJAA241,1,
1,e1*92/53*0001*16,H015B0,TJAA250,1,
1,e1*92/53*0001*16,H015B0,TJAA251,1,
1,e1*92/53*0001*16,H034B0,CAAA240,1,
1,e1*92/53*0001*16,H034B0,CAAA241,1,
1,e1*92/53*0001*16,H034B0,CAAA250,1,
1,e1*92/53*0001*16,H034B0,CAAA251,1,
1,e1*92/53*0001*16,H034B0,CBAA240,1,
1,e1*92/53*0001*16,H034B0,CBAA241,1,
1,e1*92/53*0001*16,H034B0,CBAA250,1,
1,e1*92/53*0001*16,H034B0,CBAA251,1,
1,e1*92/53*0001*16,H034B0,CDAA240,1,
1,e1*92/53*0001*16,H034B0,CDAA241,1,
1,e1*92/53*0001*16,H034B0,CDAA250,1,
1,e1*92/53*0001*16,H034B0,CDAA251,1,
1,e1*92/53*0001*16,H034B0,TCAA240,1,
1,e1*92/53*0001*16,H034B0,TCAA241,1,
1,e1*92/53*0001*16,H034B0,TCAA250,1,
1,e1*92/53*0001*16,H034B0,TCAA251,1,
1,e1*92/53*0001*16,H034B0,TDAA240,1,
1,e1*92/53*0001*16,H034B0,TDAA241,1,
1,e1*92/53*0001*16,H034B0,TDAA250,1,
1,e1*92/53*0001*16,H034B0,TDAA251,1,
1,e1*92/53*0001*16,H035B0,CAAA240,1,
1,e1*92/53*0001*16,H035B0,CAAA241,1,
1,e1*92/53*0001*16,H035B0,CAAA250,1,
1,e1*92/53*0001*16,H035B0,CAAA251,1,
1,e1*92/53*0001*16,H035B0,TEAA240,1,
1,e1*92/53*0001*16,H035B0,TEAA241,1,
1,e1*92/53*0001*16,H035B0,TEAA250,1,
1,e1*92/53*0001*16,H035B0,TEAA251,1,
1,e1*92/53*0001*16,H037A0,CCAA240,1,
1,e1*92/53*0001*16,H037A0,CCAA241,1,
1,e1*92/53*0001*16,H037A0,CCAA250,1,
1,e1*92/53*0001*16,H037A0,CCAA251,1,
1,e1*92/53*0001*16,H037A0,TFAA240,1,
1,e1*92/53*0001*16,H037A0,TFAA241,1,
1,e1*92/53*0001*16,H037A0,TFAA250,1,
1,e1*92/53*0001*16,H037A0,TFAA251,1,
1,e1*92/53*0001*16,H03AB0,CAAA240,1,
1,e1*92/53*0001*16,H03AB0,CAAA241,1,
1,e1*92/53*0001*16,H03AB0,CAAA250,1,
1,e1*92/53*0001*16,H03AB0,CAAA251,1,
1,e1*92/53*0001*16,H03AB0,CBAA240,1,
1,e1*92/53*0001*16,H03AB0,CBAA241,1,
1,e1*92/53*0001*16,H03AB0,CBAA250,1,
1,e1*92/53*0001*16,H03AB0,CBAA251,1,
1,e1*92/53*0001*16,H03AB0,TCAA240,1,
1,e1*92/53*0001*16,H03AB0,TCAA241,1,
1,e1*92/53*0001*16,H03AB0,TCAA250,1,
1,e1*92/53*0001*16,H03AB0,TCAA251,1,
1,e1*92/53*0001*16,H03AB0,TDAA240,1,
1,e1*92/53*0001*16,H03AB0,TDAA241,1,
1,e1*92/53*0001*16,H03AB0,TDAA250,1,
1,e1*92/53*0001*16,H03AB0,TDAA251,1,
1,e1*92/53*0001*16,H03BB0,ECAA240,1,
1,e1*92/53*0001*16,H03BB0,ECAA241,1,
1,e1*92/53*0001*16,H03BB0,ECAA250,1,
1,e1*92/53*0001*16,H03BB0,ECAA251,1,
1,e1*92/53*0001*16,H03BB0,TFAA240,1,
1,e1*92/53*0001*16,H03BB0,TFAA241,1,
1,e1*92/53*0001*16,H03BB0,TFAA250,1,
1,e1*92/53*0001*16,H03BB0,TFAA251,1,
1,e1*92/53*0001*16,H03CB0,EEAA240,1,
1,e1*92/53*0001*16,H03CB0,EEAA241,1,
1,e1*92/53*0001*16,H03CB0,EEAA250,1,
1,e1*92/53*0001*16,H03CB0,EEAA251,1,
1,e1*92/53*0001*16,H03CB0,TFAA240,1,
1,e1*92/53*0001*16,H03CB0,TFAA241,1,
1,e1*92/53*0001*16,H03CB0,TFAA250,1,
1,e1*92/53*0001*16,H03CB0,TFAA251,1,
1,e1*92/53*0001*16,H053A0,NJAA240,1,
1,e1*92/53*0001*16,H053A0,NJAA250,1,
1,e1*92/53*0001*16,H053B0,ECAA240,1,
1,e1*92/53*0001*16,H053B0,ECAA241,1,
1,e1*92/53*0001*16,H053B0,ECAA250,1,
1,e1*92/53*0001*16,H053B0,ECAA251,1,
1,e1*92/53*0001*16,H053B0,NJAA241,1,
1,e1*92/53*0001*16,H053B0,NJAA251,1,
1,e1*92/53*0001*16,H053B0,THAA240,1,
1,e1*92/53*0001*16,H053B0,THAA241,1,
1,e1*92/53*0001*16,H053B0,THAA250,1,
1,e1*92/53*0001*16,H053B0,THAA251,1,
1,e1*92/53*0001*16,H05AB0,SHAA241,1,
1,e1*92/53*0001*16,H05AB0,SHAA251,1,
1,e1*92/53*0001*16,H061A0,ECAA240,1,
1,e1*92/53*0001*16,H061A0,ECAA241,1,
1,e1*92/53*0001*16,H061A0,ECAA250,1,
1,e1*92/53*0001*16,H061A0,ECAA251,1,
1,e1*92/53*0001*16,H061A0,TFAA240,1,
1,e1*92/53*0001*16,H061A0,TFAA241,1,
1,e1*92/53*0001*16,H061A0,TFAA250,1,
1,e1*92/53*0001*16,H061A0,TFAA251,1,
1,e1*92/53*0001*16,H063A0,ECAA240,1,
1,e1*92/53*0001*16,H063A0,ECAA241,1,
1,e1*92/53*0001*16,H063A0,ECAA250,1,
1,e1*92/53*0001*16,H063A0,ECAA251,1,
1,e1*92/53*0001*16,H063A0,THAA240,1,
1,e1*92/53*0001*16,H063A0,THAA241,1,
1,e1*92/53*0001*16,H063A0,THAA250,1,
1,e1*92/53*0001*16,H063A0,THAA251,1,
1,e1*92/53*0001*17,H003A0,CAAA240,1,
1,e1*92/53*0001*17,H003A0,CAAA241,1,
1,e1*92/53*0001*17,H003A0,CAAA250,1,
1,e1*92/53*0001*17,H003A0,CAAA251,1,
1,e1*92/53*0001*17,H003A0,CBAA240,1,
1,e1*92/53*0001*17,H003A0,CBAA241,1,
1,e1*92/53*0001*17,H003A0,CBAA250,1,
1,e1*92/53*0001*17,H003A0,CBAA251,1,
1,e1*92/53*0001*17,H003A0,TCAA240,1,
1,e1*92/53*0001*17,H003A0,TCAA241,1,
1,e1*92/53*0001*17,H003A0,TCAA250,1,
1,e1*92/53*0001*17,H003A0,TCAA251,1,
