Id,"Titel kunstwerk","Achternaam Kunstenaar","Voornaam Kunstenaar","Tussenvoegsel Kunstenaar",Jaartal,Collectie,Wijk,Adres,"Materiaal 1","Materiaal 2","Materiaal 3","Materiaal 4","Materiaal 5",latitude,longitude,Omschrijving,Samenvatting,"Foto 1","Foto 2","Foto 3","Foto 4","Foto 5"
16505,Randanne,Hart,Gerard,'t,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Hardboard,"Gemengde techniek",,,,,,,,http://beheer.kunstwacht.nl/cache/1/f/c/1fc79e70941b2819569f73355a8c3fed_700_540.jpg,http://beheer.kunstwacht.nl/cache/d/e/0/de0a4c5a2523e4b7022bb26e48e28c62_700_540.jpg,,,
16506,"ZT - Paard - Swietochlowice",Onbekend,,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Acrylverf,Paneel,,,,,,,,http://beheer.kunstwacht.nl/cache/4/e/6/4e6b0e47bdd6f55b03484e6cb53228b8_700_540.jpg,http://beheer.kunstwacht.nl/cache/5/f/3/5f3d642dc0eb67b40b759ef9a81ff7f5_700_540.jpg,,,
16507,"Magna Carta",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.23 ",Prent,,,,,,,,,http://beheer.kunstwacht.nl/cache/4/5/0/4508de636706bf2368907d6ae3c3645f_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/0/f/80f802a4747dae187fe3261f1d1f0add_700_540.jpg,,,
16508,"ZT - Diepeveen - Landschap",Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Ets,,,,,,,,,http://beheer.kunstwacht.nl/cache/2/e/6/2e6d9008e6037106a460f2084254286b_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/9/1/89177238caa3e01d5ee8560773893ba5_700_540.jpg,,,
16509,"Gezonken muur",Hoff,Gert,"van 't",,Heiloo,"Gemeentehuis Heiloo","Zolder ","Gemengde techniek",,,,,,,,,http://beheer.kunstwacht.nl/cache/1/f/4/1f48c7b329121b42d2a36f97f997e7d6_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/a/b/eab3ac8c36271ec4eef04f5873d2a0b4_700_540.jpg,,,
16510,"18/56th Heavy Regt.R.A.",Butterfield,"SGT. G.C.",,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.23 ",Tekening,,,,,,,,,http://beheer.kunstwacht.nl/cache/c/3/4/c3429ef9ad25417a47b5a0dc83d18b38_700_540.jpg,http://beheer.kunstwacht.nl/cache/b/2/8/b282f8133985f15f7a7d2ab395424fb4_700_540.jpg,,,
16511,"Duinlandschap I",Schregardus,Jet,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Krijt,Houtskool,,,,,,,,http://beheer.kunstwacht.nl/cache/c/7/d/c7d48f11e9bda0e40c9467612aefc0ee_700_540.jpg,http://beheer.kunstwacht.nl/cache/6/a/7/6a78cd0f1fe8874e96b12e4c6681c880_700_540.jpg,,,
16512,"Gemeente Heiloo",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.23 ",Tekening,,,,,,,,,http://beheer.kunstwacht.nl/cache/c/8/0/c809ea596803abf4704ed798f6455422_700_540.jpg,http://beheer.kunstwacht.nl/cache/5/5/c/55c5a2a974c7ee4f8fe79b1580f4921d_700_540.jpg,,,
16513,"ZT - Diepeveen - Tekening",Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Tekening,,,,,,,,,http://beheer.kunstwacht.nl/cache/4/1/8/41876fcab3ee247f4956bbb1e303f686_700_540.jpg,http://beheer.kunstwacht.nl/cache/4/1/6/4166f6dfe91bbb7c151bd2540df591c4_700_540.jpg,,,
16514,"Carte Van noorthollant",JANSO,Joost,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.23 ",Tekening,,,,,,,,,http://beheer.kunstwacht.nl/cache/7/f/0/7f0fbac067113d329084859530d2b807_700_540.jpg,,,,
16515,"Face Verte IV",Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Zolder ","Acryl op papier",,,,,,,,,http://beheer.kunstwacht.nl/cache/6/0/9/609ceeb4f1904608dea07e1b7eca07b7_700_540.jpg,http://beheer.kunstwacht.nl/cache/1/7/0/1705b765621b2e22b4c5f2065f98cbb0_700_540.jpg,,,
16516,"Abstrakt I",Huyzer,P.J.,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Verf,Krijt,Papier,,,,,,,http://beheer.kunstwacht.nl/cache/1/2/0/12076764773a19b919ed35d5437b6c98_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/1/f/01ff7dcfd31ce2e3e6a8601f671d5552_700_540.jpg,,,
16517,Castricum,Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Tekening,,,,,,,,,http://beheer.kunstwacht.nl/cache/a/2/9/a2926d93132a6fbc4f60205da237abb7_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/c/6/ac676f4b7b401b0f44b9c7d2c0d1b033_700_540.jpg,,,
16518,"Schaduw III",Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Olieverf,Hardboard,,,,,,,,http://beheer.kunstwacht.nl/cache/d/7/f/d7f116ffba76bc2d60cdeeb08174ccec_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/0/7/a07927ee038ba4f3d1c3d114b39a1448_700_540.jpg,,,
16519,"Abstrakt II",Huyzer,P.J.,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Verf,Krijt,Papier,,,,,,,http://beheer.kunstwacht.nl/cache/d/9/c/d9c53e450470b984e7d3455626fad9bc_700_540.jpg,http://beheer.kunstwacht.nl/cache/b/e/7/be77ee7449fdd75659baf484ecd69393_700_540.jpg,,,
16520,"Luchtfoto 21-09-2006",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.23 ",Foto,,,,,,,,,http://beheer.kunstwacht.nl/cache/6/1/4/614e3987232294e05a05fbb597dd51fe_700_540.jpg,,,,
16521,"Het raadsel van de Romein",Onbekend,,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Aquarel,,,,,,,,,http://beheer.kunstwacht.nl/cache/3/c/5/3c51dda0ae95fe81923e50b57d17f581_700_540.jpg,http://beheer.kunstwacht.nl/cache/f/3/0/f302712d375b10d945a2d35ac069ca13_700_540.jpg,,,
16522,"Luchtfoto kamer 0.23",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.23 ",Foto,,,,,,,,,http://beheer.kunstwacht.nl/cache/3/4/8/348ba1c34fc97dadbf3d5d84b793762a_700_540.jpg,,,,
16523,"Wandelkaart Heiloo",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.27 ",Prent,,,,,,,,,http://beheer.kunstwacht.nl/cache/b/5/8/b58b317f43a8b31fb7183d6c18906746_700_540.jpg,http://beheer.kunstwacht.nl/cache/d/c/2/dc23221af968e95ac55d0884054e83fe_700_540.jpg,,,
16524,Naailes,DaniÃ«ls-Janssen,H.L.,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Ets,,,,,,,,,http://beheer.kunstwacht.nl/cache/7/3/e/73eb86e563fe13a0ade39317bf258625_700_540.jpg,http://beheer.kunstwacht.nl/cache/2/8/5/28520990c0503eafedca11769d46c30f_700_540.jpg,,,
16525,Heiloo,,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.27 ",Tekening,,,,,,,,,http://beheer.kunstwacht.nl/cache/6/a/9/6a932bdc34b181049188716b091eaa96_700_540.jpg,,,,
16526,Bad,DaniÃ«ls-Janssen,H.L.,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Ets,,,,,,,,,http://beheer.kunstwacht.nl/cache/e/2/6/e26becbd7e45f7e755fd8c4b02c6010d_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/a/f/8af053c05cd5b9384cddafd62ab589a5_700_540.jpg,,,
16527,Zeewier,Hoorn,Marcus,van,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Zeefdruk,,,,,,,,,http://beheer.kunstwacht.nl/cache/f/5/d/f5de65acb75779f115e22eda9ce0ba5d_700_540.jpg,http://beheer.kunstwacht.nl/cache/9/5/b/95ba85628b8aeba953127e677ae60700_700_540.jpg,,,
16528,"Luchtfoto kamer 0.27",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.27 ",Foto,,,,,,,,,http://beheer.kunstwacht.nl/cache/e/d/d/edd31006fc12e3c818ff53e6d6d3a76e_700_540.jpg,,,,
16529,"ZT - Bloemen",Onbekend,,,,Heiloo,"Gemeentehuis Heiloo","Zolder ","Verf op papier",,,,,,,,,http://beheer.kunstwacht.nl/cache/f/9/7/f972c362d5e6f0e0c31b6bffa32a2cc7_700_540.jpg,http://beheer.kunstwacht.nl/cache/9/8/4/984f30c9e516f3a67272f1a8212bbe6e_700_540.jpg,,,
16530,"Landschap blauw op blauw",Haan,Jan,de,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Ets,,,,,,,,,http://beheer.kunstwacht.nl/cache/5/f/8/5f8e0d700875240b74329dbd61606d67_700_540.jpg,http://beheer.kunstwacht.nl/cache/9/5/6/956dea8b8dd8dd9a6b50a045d5806ae0_700_540.jpg,,,
16531,"Gravure Nicolaas Beets",Onbekend,,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Gravure,,,,,,,,,http://beheer.kunstwacht.nl/cache/6/8/d/68df454ac1d111eb4047cfe2b40410f7_700_540.jpg,http://beheer.kunstwacht.nl/cache/3/d/3/3d332100e760085471dde260e758536b_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/e/3/ee3fa5e146e8dd6e598d413b00a8b2c3_700_540.jpg,,
16532,"Gezicht te Heiloo",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.28 ",Prent,,,,,,,,,http://beheer.kunstwacht.nl/cache/8/c/a/8caa84f8f109777b2fd58ed21f6d6c2c_700_540.jpg,http://beheer.kunstwacht.nl/cache/9/5/a/95a73556f24aadabc54984e3746dbd4a_700_540.jpg,,,
16533,"Luchtfoto kamer 0.28",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.28 ",Foto,,,,,,,,,http://beheer.kunstwacht.nl/cache/6/e/b/6eb5781b02c20e577125211d112d5bab_700_540.jpg,,,,
16534,Vlieland,Wiel,George,"aan de",,Heiloo,"Gemeentehuis Heiloo","Kamer 0.29 ",Aquarel,,,,,,,,,http://beheer.kunstwacht.nl/cache/9/1/5/9152222583aece2007d1714bb9490346_700_540.jpg,http://beheer.kunstwacht.nl/cache/1/6/7/16724b06b6cc6f39366bceff741bdb50_700_540.jpg,,,
16535,"Boslandschap III",Huyzer,P.J.,,,Heiloo,"Gemeentehuis Heiloo","Gang bestuursafdeling ","Gemengde techniek",,,,,,,,,http://beheer.kunstwacht.nl/cache/2/0/8/2088c338bca930389663ff8daa1e27e3_700_540.jpg,http://beheer.kunstwacht.nl/cache/5/a/2/5a27f2aa8fb3788b2d6d4d264c3b2e93_700_540.jpg,,,
16537,"Het Huis Koulster",Schijnvoet,Jac.,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.30 ",Prent,,,,,,,,,http://beheer.kunstwacht.nl/cache/d/5/f/d5f80e9f66e2e23047b12ee2fd265b9c_700_540.jpg,http://beheer.kunstwacht.nl/cache/7/d/7/7d77442a08cdad1677afd4418d6064e2_700_540.jpg,,,
16538,"Het huis te Coulster",Rochussen,Charles,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.30 ",Prent,,,,,,,,,http://beheer.kunstwacht.nl/cache/d/4/7/d47210168a4740e77ebda906b0ee727d_700_540.jpg,http://beheer.kunstwacht.nl/cache/b/8/3/b835e16758409954dfb9db396163d4dc_700_540.jpg,,,
16539,"Het Huis Koulster",Schijnvoet,Jac.,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.30 ",Prent,,,,,,,,,http://beheer.kunstwacht.nl/cache/b/7/0/b70f9b23a2bb4c109d25d7bd4a08f4f1_700_540.jpg,,,,
16540,"Het huis Kranenbroek te Heiloo",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.30 ",Prent,,,,,,,,,http://beheer.kunstwacht.nl/cache/8/5/d/85d12b32f3cf7fc576c602a4b6c5a30b_700_540.jpg,http://beheer.kunstwacht.nl/cache/c/c/5/cc5c7457beb7b39be1650e67eb9e7112_700_540.jpg,,,
16541,"Ter Coulster",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.30 ",Prent,,,,,,,,,http://beheer.kunstwacht.nl/cache/e/3/f/e3fc24d5e8ad6b76d5150b20189386f0_700_540.jpg,http://beheer.kunstwacht.nl/cache/f/f/8/ff81f976efddb4b09f66caeffec02d50_700_540.jpg,,,
16542,Heiloo,,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.30 ",Prent,,,,,,,,,http://beheer.kunstwacht.nl/cache/8/e/b/8eb74063e3f1d42561e99eff916f3ae4_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/a/9/0a92f184986c8dde05f704cb57ff54f2_700_540.jpg,,,
16543,"Het huis Ypestein bij Heiloo",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.30 ",Pentekening,,,,,,,,,http://beheer.kunstwacht.nl/cache/b/f/a/bfa0978a0c530bfadf9408f45f52f6f5_700_540.jpg,http://beheer.kunstwacht.nl/cache/6/5/d/65dff3e29639fad231427a44a418c799_700_540.jpg,,,
16544,"Oude foto - P. Jonker",Onbekend,,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Foto,,,,,,,,,http://beheer.kunstwacht.nl/cache/c/9/d/c9de0b19514c9aae79c9c47afa537ce2_700_540.jpg,http://beheer.kunstwacht.nl/cache/1/3/f/13f751f1a48287eb7169f9e90e03d6b0_700_540.jpg,,,
16545,"Wapen gemeente Heiloo",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.30 ","Inkt op papier",,,,,,,,,http://beheer.kunstwacht.nl/cache/6/7/6/6761591c6ecb6012dd13fc346153b078_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/5/e/05e6291c6de323fb2a6eb02dc8e643fe_700_540.jpg,http://beheer.kunstwacht.nl/cache/2/9/7/2972cacfbe74a0e9c7461bacde9ce63d_700_540.jpg,,
16546,"ZT - Litho Hans Musters",Musters,Hans,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Litho,,,,,,,,,http://beheer.kunstwacht.nl/cache/1/9/a/19a7830b995325bee0e7b28a9ba27ce2_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/a/5/0a5aac7e4728cacf4038652ad3474de8_700_540.jpg,,,
16547,"Luchtfoto kamer 0.30",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.30 ",Foto,,,,,,,,,http://beheer.kunstwacht.nl/cache/8/a/0/8a0a4465e84719469069c2b9b95bcdf4_700_540.jpg,,,,
16548,"Luchtfoto kamer 0.30.2",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.30 ",Foto,,,,,,,,,http://beheer.kunstwacht.nl/cache/5/3/2/53267472d406df75cbe9b8801f90c567_700_540.jpg,,,,
16549,Chirone,Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Hal begane grond ",Schilderij,,,,,,,,,http://beheer.kunstwacht.nl/cache/c/6/e/c6e5c7d7da9a78b16224c4ff41a2239d_700_540.jpg,,,,
16550,"Zonder titel",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.26 ",Schilderij,,,,,,,,,http://beheer.kunstwacht.nl/cache/8/d/e/8deb537c56ba9098378408ed3a3b0895_700_540.jpg,http://beheer.kunstwacht.nl/cache/1/0/e/10ea67debcf125fd67741e1d7ca04b69_700_540.jpg,,,
16551,Marina,Kragten,Edwin,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Prent,,,,,,,,,http://beheer.kunstwacht.nl/cache/0/1/b/01bbf29d75c0c5a87787e4e3c2351df8_700_540.jpg,http://beheer.kunstwacht.nl/cache/2/b/4/2b433b812ac39d1b75e26356f80c51a3_700_540.jpg,,,
16552,Muur,Kragten,Edwin,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Ets,,,,,,,,,http://beheer.kunstwacht.nl/cache/b/3/e/b3e672090fa85b1a907a64fba1cb078e_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/5/7/a573bcd85e9b4bffdc0cae8743245fb2_700_540.jpg,,,
16553,Remience,Hart,P.,'t,,Heiloo,"Gemeentehuis Heiloo","Zolder ","Gemengde techniek",,,,,,,,,http://beheer.kunstwacht.nl/cache/c/d/1/cd1d8a777805daaf201d2fa93a7a2f82_700_540.jpg,http://beheer.kunstwacht.nl/cache/6/c/1/6c1ffc42c0b88c8dc1666eb2a0dabd95_700_540.jpg,,,
16554,Tupigny,Hart,P.,'t,,Heiloo,"Gemeentehuis Heiloo","Zolder ","Gemengde techniek",,,,,,,,,http://beheer.kunstwacht.nl/cache/d/a/9/da995d1e4d3b2c8ae97bbf2669b0b4e4_700_540.jpg,http://beheer.kunstwacht.nl/cache/5/c/0/5c0e9db39370a863e64323b78f0daebc_700_540.jpg,,,
16555,Metis,Rouwendaal,M,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Aquarel,,,,,,,,,http://beheer.kunstwacht.nl/cache/1/4/1/141473f583655fdfdc874751ba10258e_700_540.jpg,http://beheer.kunstwacht.nl/cache/3/e/3/3e3f684f00f9bccf8e235bcd58ca05bf_700_540.jpg,,,
16556,"Gezicht te Heiloo",Onbekend,,,,Heiloo,"Gemeentehuis Heiloo","Zolder ",Prent,,,,,,,,,http://beheer.kunstwacht.nl/cache/f/e/c/fecf451b03f2e71b28f5e7cd437cbda1_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/b/b/0bb31bf7881cff8b81680af8bbf5f934_700_540.jpg,,,
16557,Terschelling,Wiel,George,"aan de",,Heiloo,"Gemeentehuis Heiloo","Zolder ",Aquarel,,,,,,,,,http://beheer.kunstwacht.nl/cache/3/e/0/3e00420a8a486beacbea2762af2aa01a_700_540.jpg,http://beheer.kunstwacht.nl/cache/1/c/9/1c997f4d3b85dffb2104e17a3bc9cdf6_700_540.jpg,,,
16558,"ZT - Boerderij",Onbekend,,,,Heiloo,"Gemeentehuis Heiloo","Zolder ","Olieverf op paneel",,,,,,,,,http://beheer.kunstwacht.nl/cache/f/3/a/f3a4d2c82a0068f8d776b140b33697b4_700_540.jpg,http://beheer.kunstwacht.nl/cache/3/1/c/31c20a98b630b55fd75175954f42a18f_700_540.jpg,,,
16559,"Landschap - Huyzer",Huyzer,P.J.,,,Heiloo,"Gemeentehuis Heiloo","Raadzaal ","Olieverf op doek",,,,,,,,,,,,,
16560,"Glas-in-lood Raadzaal",Onbekend,,,,Heiloo,"Gemeentehuis Heiloo","Raadzaal ",Glas-in-lood,,,,,,,,,http://beheer.kunstwacht.nl/cache/1/9/9/199d76767e018ffbef2830ca0b928c6f_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/2/9/a29b7ac0d4034335e0b26f3a48ef0d5b_700_540.jpg,http://beheer.kunstwacht.nl/cache/3/b/f/3bf73d30d3229a499937839ba3539f76_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/9/e/89e1c97a1c548c3d32bb7feda2c6a460_700_540.jpg,
16561,"Foto Willem-Alexander en Maxima",Onbekend,,,,Heiloo,"Gemeentehuis Heiloo","Raadzaal ",Foto,Canvas,,,,,,,,http://beheer.kunstwacht.nl/cache/d/c/f/dcf9c0030587d0e5da5c21d82d858121_700_540.jpg,,,,
16562,"ZT - Tolman - man rechts","Tolman (1948 - )",Ronald,,,Heiloo,"Gemeentehuis Heiloo","Raadzaal ",Litho,,,,,,,,,http://beheer.kunstwacht.nl/cache/8/4/6/846c785036697f452261507cb56e2251_700_540.jpg,http://beheer.kunstwacht.nl/cache/4/a/8/4a83d12b217436d057253ad093fb196b_700_540.jpg,,,
16563,"ZT - Tolman - man links","Tolman (1948 - )",Ronald,,,Heiloo,"Gemeentehuis Heiloo","Raadzaal ",Litho,,,,,,,,,http://beheer.kunstwacht.nl/cache/9/8/7/9877f5b51d40560c0d58afe60459f646_700_540.jpg,http://beheer.kunstwacht.nl/cache/9/d/a/9dad36b606bc196c6e8f547f7d9ae166_700_540.jpg,,,
16564,"ZT - Aquarel Slavenburg",Slavenburg,G.A.,,,Heiloo,"Gemeentehuis Heiloo","Gang voor Raadzaal ",Aquarel,,,,,,,,,http://beheer.kunstwacht.nl/cache/2/b/a/2ba583751cb814b078d744b578987d22_700_540.jpg,http://beheer.kunstwacht.nl/cache/a/c/f/acfbc68d1f927d808e697994f460ce5c_700_540.jpg,,,
16565,Slootkant,Huyzer,P.J.,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.26 ","Olieverf op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/e/d/e/ede73c581c4b5aa4cd718bf7d62720dd_700_540.jpg,,,,
16566,"NR III Kopzorg",Diepeveen,Willem,,,Heiloo,"Gemeentehuis Heiloo","Gang voor Raadzaal ","Acrylverf op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/9/4/5/94551693d2c8b0480df1809a6b3ab71d_700_540.jpg,http://beheer.kunstwacht.nl/cache/8/0/7/8076afbea46939c840258c158fb6fb66_700_540.jpg,,,
16567,"Val de Moiry",Jansen,Onno,,,Heiloo,"Gemeentehuis Heiloo","Gang naar kantine ",Pentekening,,,,,,,,,http://beheer.kunstwacht.nl/cache/b/5/1/b514c5ce152f9796344b3531c6d7d718_700_540.jpg,http://beheer.kunstwacht.nl/cache/2/3/b/23b428cb3c97189dce5929c885a8ce4a_700_540.jpg,,,
16568,Wijsheid,Jansen,Onno,,,Heiloo,"Gemeentehuis Heiloo","Gang naar kantine ",Pentekening,,,,,,,,,http://beheer.kunstwacht.nl/cache/e/1/2/e124712d71e858622957fb4e0e51f0da_700_540.jpg,http://beheer.kunstwacht.nl/cache/0/5/c/05c7a3ffdaee2c77cb2ffd45ff322dcb_700_540.jpg,,,
16569,Circus,Jansen,Onno,,,Heiloo,"Gemeentehuis Heiloo","Gang naar kantine ",Pentekening,,,,,,,,,http://beheer.kunstwacht.nl/cache/e/8/2/e8249029f990b2e75dc329d177e14fc1_700_540.jpg,http://beheer.kunstwacht.nl/cache/9/2/d/92d53ee6dfa2d26d4719c1bde93a999e_700_540.jpg,,,
16570,"Zonder titel",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.05 ","Gemengde techniek",,,,,,,,,http://beheer.kunstwacht.nl/cache/0/2/5/025edfc91ceb92a805c087956b300b76_700_540.jpg,http://beheer.kunstwacht.nl/cache/1/e/e/1ee2c5bd96cd1631854c30928bb8a929_700_540.jpg,,,
16571,"Zonder titel","Agourdane ( - )",Houda,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.17 ","Acryl op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/4/a/5/4a55474c0e6e5e2583073a3919803848_700_540.jpg,http://beheer.kunstwacht.nl/cache/4/7/3/4736bdb14442b39198d1c80a1316abbe_700_540.jpg,,,
16572,"Luchtfoto kamer 0.08",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.08 ",Foto,,,,,,,,,http://beheer.kunstwacht.nl/cache/1/d/7/1d718fb55f6770613c604d4bc2d73a44_700_540.jpg,,,,
16573,"Kaart Heylo",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.09 ",Prent,,,,,,,,,http://beheer.kunstwacht.nl/cache/2/4/5/24509dd2182c3faae605fa603da43a30_700_540.jpg,http://beheer.kunstwacht.nl/cache/f/d/2/fd20a3f2153742c3e251874c023fdb09_700_540.jpg,http://beheer.kunstwacht.nl/cache/1/d/d/1dde70ca91ebc759f13c22851d683a88_700_540.jpg,,
16574,"Luchtfoto kamer 0.09",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.09 ",Foto,,,,,,,,,http://beheer.kunstwacht.nl/cache/e/9/d/e9de247be3dca6e303f1863fbf6b1fd6_700_540.jpg,,,,
16575,"Zonder titel - B. Jonk",Jonk,Barbara,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.11 ","Houtskool op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/4/d/f/4df2be7ba18540275f367ba34bc46f1f_700_540.jpg,http://beheer.kunstwacht.nl/cache/e/3/0/e30f251129a87ee134671c97c8cdf844_700_540.jpg,,,
16576,"Zonder titel - B. Jonk",Jonk,Barbara,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.11 ","Houtskool op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/2/0/d/20dbb9868abedf3a06e5775672ed8b63_700_540.jpg,http://beheer.kunstwacht.nl/cache/1/a/3/1a35a5ba492e418585f41a25310ade32_700_540.jpg,,,
16577,"Luchtfoto kamer 1.10",Onbekend,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 1.10 ",Foto,,,,,,,,,http://beheer.kunstwacht.nl/cache/a/0/3/a03a43f4e46a9c70578299524b389d0e_700_540.jpg,,,,
16578,"Luchtfoto kamer 1.10 (2)",Onbekend,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 1.10 ",Foto,,,,,,,,,http://beheer.kunstwacht.nl/cache/4/c/8/4c867c6c11d753d0704e9ab0a26c7311_700_540.jpg,,,,
16579,"Luchtfoto kamer 1.12",Onbekend,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 1.12 ",Foto,,,,,,,,,http://beheer.kunstwacht.nl/cache/7/4/5/745df968658ccedf8e12c54e49e0aa90_700_540.jpg,,,,
16581,Meat,Laar,R.J.,van,,Heiloo,"Gemeentehuis Heiloo","Kamer 1.12 ",Kleurenlithografie,,,,,,,,,http://beheer.kunstwacht.nl/cache/2/c/5/2c554839c4d7d5da99b033b1134b34fc_700_540.jpg,http://beheer.kunstwacht.nl/cache/6/4/1/64121881a1d3bcaeb0ac4f554f964965_700_540.jpg,,,
16582,"Zonder titel - Tolman","Tolman (1948 - )",Ronald,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.11 ",Litho,,,,,,,,,http://beheer.kunstwacht.nl/cache/6/a/a/6aa110710c1ff1a9f7daa1dc0cf4e708_700_540.jpg,,,,
16583,"Luchtfoto kamer 0.12",,,,,Heiloo,"Gemeentehuis Heiloo","Kamer 0.12 ",Foto,,,,,,,,,http://beheer.kunstwacht.nl/cache/6/6/9/669f69a608b65cdccf00aaec364221cb_700_540.jpg,,,,
16584,Heiloo,,,,,Heiloo,"Gemeentehuis Heiloo","Tochtportaal ",Keramiek,,,,,,,,,http://beheer.kunstwacht.nl/cache/a/0/6/a06a446b1e2cc1d0762243ac2c8c033b_700_540.jpg,,,,
16585,"H.M. de Koningin",Rodenberg,Carla,,,Heiloo,"Gemeentehuis Heiloo","Bij ingang bestuursafdeling ",Zeefdruk,,,,,,,,,http://beheer.kunstwacht.nl/cache/a/6/3/a6345f6dd47139c062f9e9af702fd035_700_540.jpg,,,,
16586,"Luchtfoto grote hal",,,,,Heiloo,"Gemeentehuis Heiloo","Grote hal ",Foto,,,,,,,,,http://beheer.kunstwacht.nl/cache/5/2/a/52a88ba63d7a917b49570caaf38703ab_700_540.jpg,http://beheer.kunstwacht.nl/cache/c/7/b/c7bc09a055066c7aac9bc81d86da94d7_700_540.jpg,,,
16587,"Man neemt foto",Jumelet,J.,,,Heiloo,"Gemeentehuis Heiloo","Zolder ","Olieverf op doek",,,,,,,,,http://beheer.kunstwacht.nl/cache/c/7/7/c77d330f74084ed750911ed0bc07371e_700_540.jpg,http://beheer.kunstwacht.nl/cache/3/8/a/38a7e730dfc5efd790e6655df404bbdd_700_540.jpg,,,
