FID,datummutatie,naammuteerder,bron,status,genormeerd,rwsdienst,waterlichaam,objectcode,kribid,kribkophoogte,opmerkingen,gdb_geomattr_data,shape
kribkophoogtes_legger.1157,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,6EF40336-D6C0-4173-AF72-5D1D831AD2F3,B402E2C5-1939-42D0-83B1-81048CD2F136,9.68,,,POINT (197221.87999999896 443846.7800000012)
kribkophoogtes_legger.1158,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,9A4FF57F-6C27-4478-A212-E8829F5A4EE8,EE3BC64D-3A8F-43B7-9A4F-93DB5F2FEF34,4.24,,,POINT (150859.69999999925 440875.44000000134)
kribkophoogtes_legger.1159,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,0379D210-1C34-4FB2-8724-5546C72DFEA4,EC43F10C-E65A-4D33-A68E-A03921158B01,7,,,POINT (177609.5 441632.5300000012)
kribkophoogtes_legger.1160,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,01C17200-9169-4C4F-98A9-ED626299B1F3,F1EBD03B-4190-464A-B500-183C3F0B86D0,2.42,,,POINT (133368.55999999866 445448.0300000012)
kribkophoogtes_legger.1161,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,D62628B2-896F-4326-BB40-2E03497C4734,E04C6197-4ED1-4A97-B340-BA7542177786,9.71,,,POINT (188381.19000000134 443408.5300000012)
kribkophoogtes_legger.1162,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,FA7C4185-1D50-4EA3-9D7D-8FC58EE1FABE,BB41C458-88C9-45FE-A07E-F1FB3BEC04B8,4.28,,,POINT (146813.12000000104 441894)
kribkophoogtes_legger.1163,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,4DAF9BA7-856A-4E82-9A78-273F578AC146,EE5B27A9-BB0D-4A64-9BCB-EA3A2D42A77F,3.77,,,POINT (143995.76999999955 442489.69000000134)
kribkophoogtes_legger.1164,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,232DD93D-654B-48DC-AF3A-31D7BA6D8E5A,D791C327-345F-4D38-AC51-0EBF64BD752B,6.58,,,POINT (162883.73000000045 443208.94000000134)
kribkophoogtes_legger.1165,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,AE7A32A0-226B-4CCD-9638-D05AB9DED5C9,B3775935-DB70-47F3-B410-210092972C71,1.77,,,POINT (130052.19000000134 442236.2199999988)
kribkophoogtes_legger.1166,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,65D7BCAE-993B-4090-A4F1-2E4A11B92FFA,DC4515FB-408A-4772-A318-403C3D2F573F,3.19,,,POINT (138665.05000000075 442802.44000000134)
kribkophoogtes_legger.1167,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,7001097B-1AA2-49D6-8FBB-5F2448674DA6,2AC4E899-C746-4F14-893D-C79521EA1670,6.33,,,POINT (209923.83999999985 456140.62000000104)
kribkophoogtes_legger.1168,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,11198995-DDB1-40CB-9BEC-9D79C61A8BBD,DB3B23F7-9F72-4ECC-8BEE-76FCA67ABAFE,6.28,,,POINT (166830.51999999955 440667.25)
kribkophoogtes_legger.1169,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,9166CC59-194A-49DA-81FA-795A280C9EF2,2D7851D1-60EC-4AB0-882F-F16EC6E552DE,4.43,,,POINT (149713.55999999866 441103.30999999866)
kribkophoogtes_legger.1170,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,E32AD828-A4B0-4A25-A338-B88528B37A23,175320C4-B49C-44DD-9069-F4851CF029C2,6.54,,,POINT (166122.3299999982 441351.5)
kribkophoogtes_legger.1171,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,A22222BB-7908-4047-A13F-BC0564CFE2E2,1380429D-FCCD-49E3-A0C5-8363AE11555D,1.6,,,POINT (127618.62999999896 443046.5300000012)
kribkophoogtes_legger.1172,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,678F7228-1029-4318-A89A-421244389336,DF31B53E-1AFE-4724-8A0B-18539C6B6256,4.07,,,POINT (146273.25 442205)
kribkophoogtes_legger.1173,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,1A813E9F-5113-4550-9606-86D9DC77D16A,88B312E0-6039-4758-AAE8-C3C5CCD39AE6,6.81,,,POINT (205442.94000000134 451867.5300000012)
kribkophoogtes_legger.1174,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,832889BE-72F2-42F2-9460-43036D96ED19,4785BA84-DF09-4553-B66E-AA0A3267867E,3.38,,,POINT (139502.6400000006 442551.33999999985)
kribkophoogtes_legger.1175,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,DA462B2A-A60D-4BDB-BC58-497A1FDDD2F5,4161AD64-4C8D-4C3B-B000-E3C557F1FE93,6.63,,,POINT (208356.6099999994 454305.37999999896)
kribkophoogtes_legger.1176,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,B382C7CE-5C16-40AE-8D62-5F6A0B7CBC23,5691D481-FA3B-4775-A90C-4E9914B3C08D,9.41,,,POINT (197272.05000000075 443727.33999999985)
kribkophoogtes_legger.1177,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,53823BB0-EF8A-486D-A73C-F07079105F97,5E803FAF-96D1-4455-8E6B-BA04361952C2,7.29,,,POINT (181537.98000000045 441299.80999999866)
kribkophoogtes_legger.1178,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,E5441714-6608-4AF4-BD50-3A5C27D03383,4A8DDC2B-C6F1-4C6A-9B5E-FDE5E0DC7EA0,3.17,,,POINT (141822.30999999866 441492.41000000015)
kribkophoogtes_legger.1179,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,C58B1B79-3325-401A-AF51-AD3E29635F29,1B7277C9-E6F6-4515-B324-647084905771,7.9,,,POINT (203478.55000000075 445207.7199999988)
kribkophoogtes_legger.1180,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,53FB9200-4891-4733-BFB9-706FE32A70AF,BFC13366-EED0-428F-9FE4-A287E78186A4,6.87,,,POINT (177349.12000000104 441738.75)
kribkophoogtes_legger.1181,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,C3A0E527-28A3-44AF-8BC1-3254AE9AFBA1,C30D2444-D3B8-469B-BCC4-63C4459FEAFA,2.53,,,POINT (136090.51999999955 445933.33999999985)
kribkophoogtes_legger.1182,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,8DBD058A-DB27-40D8-9DCC-4CE2DBFDC162,5E6B00DC-5C8A-4722-B890-9A3D427A2F20,1.74,,,POINT (127730.91000000015 443137.94000000134)
kribkophoogtes_legger.1183,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,4AC82ABE-1334-4CB3-B384-B1FCE0A6BA99,AEB48AE2-88A9-4CE5-8D5B-5E0D997CE9FB,6.68,,,POINT (159388.19000000134 443943.44000000134)
kribkophoogtes_legger.1184,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,30AB56C6-1689-46AB-8826-B1E6CCF0196A,F3B40882-01A3-4978-82C6-B6665DCDDB45,3.54,,,POINT (143281.01999999955 441628.55999999866)
kribkophoogtes_legger.1185,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,95B790C3-662A-4377-8BDF-D60F78AE3BD7,6846F6E1-0504-433E-8157-9A19DE47152C,2.32,,,POINT (133618.01999999955 445536.66000000015)
kribkophoogtes_legger.1186,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,F88066C1-C6BD-4838-96B8-28DDB6BD849E,BE5736BD-999E-4EE3-A304-C69AF468D36B,8.57,,,POINT (201928.5 447461.08999999985)
kribkophoogtes_legger.1187,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,8ABAFA7C-9FFA-448C-AA51-FB412130DD2F,3CD4E423-E8B0-4606-8DD8-35F503261A21,3.25,,,POINT (139961.3599999994 442501.33999999985)
kribkophoogtes_legger.1188,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,0C22FD72-F049-41CB-90A3-F7DD9D315300,E7873701-BC54-4D2D-9353-B591572562F9,9.43,,,POINT (190410.5799999982 443368.08999999985)
kribkophoogtes_legger.1189,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,76AB7075-4441-42DA-9075-75BA48E1A75C,93B05AF7-AEAB-4190-899E-7E6CA585684F,9.55,,,POINT (192644 441453.69000000134)
kribkophoogtes_legger.1190,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,94F6D0D1-9D2A-4904-957D-4E9906F60E32,53920093-66AA-4803-B151-F9E6CC9BCB62,6.66,,,POINT (207780.83999999985 453826.2800000012)
kribkophoogtes_legger.1191,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,E53B89A2-9303-4AC3-9EA3-DF905228ECFB,17FFCB8C-77AE-4C40-90D3-1EA2C0B9CC2A,5.71,,,POINT (211253.3900000006 456363.33999999985)
kribkophoogtes_legger.1192,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,617E1602-E7F3-4CAA-9630-CEBB62C210A7,B40F2A15-FE46-4584-8B9F-D736B0646D13,6.51,,,POINT (166115.44999999925 441156.5)
kribkophoogtes_legger.1193,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,4F300C42-D2E9-4C31-8F6D-7F7B8ACCE6A8,F343BB1B-9725-44E1-AA86-D62F74A365DA,9.48,,,POINT (197426.69999999925 444714.25)
kribkophoogtes_legger.1194,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,D97130E5-5E77-48A9-941E-14255CE7DE12,8F329714-A1A7-415F-9628-CDCF58D2FF53,3.5,,,POINT (143893.87999999896 442635.83999999985)
kribkophoogtes_legger.1195,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,DD426ECD-FBF3-480A-8EB6-03B89827676F,8481E902-E982-4299-B232-47590A5CF6EA,6.62,,,POINT (208622.5799999982 454551.08999999985)
kribkophoogtes_legger.1196,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,87DE9AEF-F512-4CD3-AFC3-849DC747315B,68E6BC56-97BF-4820-BCB4-7D7B5A38080F,3.55,,,POINT (145482.48000000045 442971.58999999985)
kribkophoogtes_legger.1197,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,B95BFA55-BFE3-463F-93A2-049A88BB4ABB,75CC3F86-B5D7-4E88-BC72-23C62F2DA80B,6.57,,,POINT (160685.05000000075 443810.91000000015)
kribkophoogtes_legger.1198,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,71CEBCC7-99DE-407D-A4DE-BF6B78720A75,AF792C03-3240-48C9-AF37-90AEB8C7E433,3.94,,,POINT (147965.55000000075 441533.7199999988)
kribkophoogtes_legger.1199,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,1BC6183F-DC82-4B89-8E41-F4BD923B0A91,98F87CC0-841F-4849-B1BA-F517B824EC0F,9.28,,,POINT (197690.6400000006 445283.80999999866)
kribkophoogtes_legger.1200,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,4024A1B9-C522-4727-9C80-13D473FDDE6B,FBEEE8BE-F8EB-4677-9863-D21069E5F97B,7.64,,,POINT (180560.19000000134 441825.37999999896)
kribkophoogtes_legger.1201,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,571B4D08-EDC2-4C91-9916-17060E0F90CD,2F3253CF-0109-4DA4-A54A-5DC182D4BC47,7.73,,,POINT (204889.19000000134 446012)
kribkophoogtes_legger.1202,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,A2277269-D26A-44CE-9851-DB0FD2096E32,578D6FE2-7F2D-4C86-ADAD-B704701F4B95,9.84,,,POINT (196762.69999999925 443168.41000000015)
kribkophoogtes_legger.1203,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,FDF9C59E-58D7-4B6A-8463-5BBAD3E2D2BC,2D7AFCA4-92FF-4579-9747-DD4C38E5EB30,6.88,,,POINT (206401.1400000006 452609.5)
kribkophoogtes_legger.1204,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,F15F7701-1FF4-49C6-8978-9B3C0FA23BBF,475034B7-BFA8-47B6-AA3D-7A1D2BEFDD9A,9.72,,,POINT (197371.94999999925 444011.2800000012)
kribkophoogtes_legger.1205,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,7105C99C-1AC2-46B2-8C73-2304AE8C8F1D,F3269467-FBA4-4773-ACB4-A8520CACF1F2,10.18,,,POINT (193681.19999999925 441269.62000000104)
kribkophoogtes_legger.1206,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,88EAEE93-1721-4991-B9CE-53DBC2012ECA,BF270127-62F0-452E-A67A-E683DF2C9BF4,3.37,,,POINT (140270.12000000104 442294.37999999896)
kribkophoogtes_legger.1207,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,3AA89429-FB5A-42C1-825F-9929D7533091,0982BAD8-3848-4586-A38A-89A0A198398E,3.21,,,POINT (141133.30000000075 441951.44000000134)
kribkophoogtes_legger.1208,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,36E5D796-D4E1-4775-B42B-0F03E3E7A567,756E0DB4-E9A3-40E9-B963-1A11C71CC155,7.11,,,POINT (204957.51999999955 449998.25)
kribkophoogtes_legger.1209,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,5FFBCBE6-659F-4D5B-B189-6B6612FBA6D7,017CDBA8-B46D-4613-9040-4ADE4FB466C9,6.72,,,POINT (207971.1099999994 454061.33999999985)
kribkophoogtes_legger.1210,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,F2E1E87B-1F79-421D-905B-4A353842852A,220E4538-29C3-4EC4-B998-07AA7DAF4903,3.85,,,POINT (145635.62000000104 442791.91000000015)
kribkophoogtes_legger.1211,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,7A89A772-8D1F-44D0-A9E3-E2251897BC48,D49B3906-07C3-458E-89C5-8F9F1CC289EE,6,,,POINT (211490.69999999925 456432.37999999896)
kribkophoogtes_legger.1212,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,225C6ED4-E69A-4A83-884F-DFCA3D976EB9,3E7C1000-213F-4F37-859F-61AF8FA8E8A2,6.52,,,POINT (166547.55999999866 440812)
kribkophoogtes_legger.1213,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,94E0E8AB-3324-4DD0-9BBD-1EC67B3B8479,025CF3F3-0F43-4025-AE36-69057BAF12FC,7.07,,,POINT (173774.87999999896 440563.83999999985)
kribkophoogtes_legger.1214,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,F89B626E-DA96-4C6A-8528-6A30DFBFC8E8,6A37E0C7-9D01-4AF8-B7BC-F792520B081B,9.45,,,POINT (197487.8299999982 444950.2199999988)
kribkophoogtes_legger.1215,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,F020801E-8E99-4ED5-A5C0-CA1EF6C1150B,7EC48DF6-F050-4E8B-8535-822B2DC9AF6F,9.65,,,POINT (196143.80999999866 442976.87999999896)
kribkophoogtes_legger.1216,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,06F11690-CD07-4AE1-8E88-4587B741BF5D,2F59529B-26F4-40BC-96B8-F9984DE3D02B,7.13,,,POINT (176474.75 441577.44000000134)
kribkophoogtes_legger.1217,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,34195CA2-203E-4F5C-AC10-5C8F151188C0,C1F7DFC2-D71B-4E01-B3F1-34D0DBC5557B,7.92,,,POINT (203020.8900000006 445338.69000000134)
kribkophoogtes_legger.1218,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,30040CA3-2A1F-4A70-B381-DB8BD9A0A9E1,649491A8-FCC8-457D-8B8D-9EC5F8467B1D,9.55,,,POINT (196926.8900000006 443377.08999999985)
kribkophoogtes_legger.1219,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,02546DF5-D579-4DF2-8723-64CDD7684B57,243446A9-6CB1-4589-8147-76CF36694BCA,3.27,,,POINT (139307.9699999988 442425.94000000134)
kribkophoogtes_legger.1220,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,40F06EAF-317A-4AAC-9650-71434A33B725,CC6CC47F-FA6A-4180-B415-3C02B7B2CEEE,6.86,,,POINT (206558.83999999985 452843.5)
kribkophoogtes_legger.1221,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,41A1830E-6BE7-475B-AAFE-D84FF3434A14,BB0E0F67-33C8-4658-BA6A-0B8C8F0E6C95,9.5,,,POINT (191379.44999999925 442693.05999999866)
kribkophoogtes_legger.1222,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,98A4F9CA-9107-43C6-83AF-C044FD44EF85,9B6F3AF9-1600-41B3-93C5-ECC2725DECE4,1.31,,,POINT (132249.44000000134 444280.69000000134)
kribkophoogtes_legger.1223,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,F46385CF-E243-4FDF-B551-930D9CC95CCD,D7B370D7-1664-4906-A9A5-BC355D535AE3,4.21,,,POINT (146078.19999999925 442354.12000000104)
kribkophoogtes_legger.1224,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,EC373F11-4A37-4481-9D3F-F64FBC87F88A,3B0BE07F-6805-49FE-A7F8-B514D8C981C3,9.47,,,POINT (188723.62000000104 443622.62000000104)
kribkophoogtes_legger.1225,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,8353D307-61BF-44F3-AF02-853C2267D730,0FDFA9C3-D8CB-4AC4-8789-56BFE29AF48D,4.13,,,POINT (146476.9699999988 442072.83999999985)
kribkophoogtes_legger.1226,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,36D82412-8564-4DF8-9F6A-462D8627DA99,76328E54-4659-4F6E-AB00-0D4B2F452ABC,9.6,,,POINT (195458.94000000134 442846.58999999985)
kribkophoogtes_legger.1227,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,7D5B2097-EBBD-44FA-8D9A-3EE1B82897E1,5F534E51-B983-4DCC-8146-3AA604F11B60,8.98,,,POINT (188661.19000000134 443698.0300000012)
kribkophoogtes_legger.1228,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,E1969B4E-02C2-42DB-8598-131B8C234616,0D6353BA-9567-4E6B-9901-D7C3F7290EA3,7.08,,,POINT (177079.69000000134 441724.4699999988)
kribkophoogtes_legger.1229,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,44D7046D-5E83-48C0-909C-4788ECF1A816,2D59B150-2B08-4DD0-A0C5-424FD3493D34,7.69,,,POINT (204720.01999999955 445828.2800000012)
kribkophoogtes_legger.1230,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,8F28C8D6-EE44-407F-985B-C009204F4362,BD3DC64D-946F-41EB-AE1E-FC29BB237130,6.27,,,POINT (208975.30999999866 455888.75)
kribkophoogtes_legger.1231,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,FA0068DC-699D-4DC4-98B5-F14471DA396E,65915A6C-3290-48B5-A332-002E2FE06A94,7.21,,,POINT (176350.05000000075 441536.05999999866)
kribkophoogtes_legger.1232,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,B51434ED-B2CC-4AE8-9DAF-60BC52320CB6,11906C5E-69AD-47DF-85F8-1ACCA320FECC,7.84,,,POINT (204570.44999999925 445506)
kribkophoogtes_legger.1233,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,64A3ACCA-17CB-450E-AB97-240E72E0C360,C61EAEDF-B104-4282-A6E4-73B3F50B4044,2.13,,,POINT (131141.69999999925 443444.12000000104)
kribkophoogtes_legger.1234,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,68E1B463-21FA-4065-928B-C483D99D4934,1B78B97E-7448-4192-92B6-04737BC4CF3C,8.15,,,POINT (202521.7199999988 446811.12000000104)
kribkophoogtes_legger.1235,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,BD26A650-5366-49B3-A2CA-FBFC3CE47A31,F5A6884F-8688-4064-BD39-D76EA81F05FC,4.19,,,POINT (145890.66000000015 442510.0300000012)
kribkophoogtes_legger.1236,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,D021D7CB-C088-4989-A3F7-33DB9083304C,A399D672-8587-441F-AFA5-ABEFF9A46E26,9.58,,,POINT (196833.48000000045 443311.94000000134)
kribkophoogtes_legger.1237,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,61787252-888D-4C02-8AFE-BEF4D177D070,51C7267A-3B0D-4B80-AB3D-36301B5D2E24,7.41,,,POINT (178905.33999999985 442301.44000000134)
kribkophoogtes_legger.1238,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,56B47E63-73D9-46DB-A550-3AC59E99415D,A60AC484-6102-4262-9B69-AAADADC3C034,9.29,,,POINT (186268.62000000104 442758.80999999866)
kribkophoogtes_legger.1239,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,C1C81BA3-7210-4237-B2BC-59FED6E6E041,40165010-2899-4C06-B2A5-53372AC9E470,6.47,,,POINT (209714.6099999994 456127.33999999985)
kribkophoogtes_legger.1240,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,F1AF529F-304F-4173-957F-0AA0296C093B,53196E08-1B0D-4E6B-885C-D18E23D0AE97,6.41,,,POINT (167732 440477)
kribkophoogtes_legger.1241,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,B667FB04-E62A-4EFE-AC81-95E4D475D2CA,447DE0AE-97E8-4C6E-AC7E-F3F8155C68C3,6.37,,,POINT (167557.44000000134 440641)
kribkophoogtes_legger.1242,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,C7D93899-B6A1-4876-BB10-FBCF3AED9DC4,E09FD1FE-50BC-43F8-9DA5-4D3E4A90492A,6.57,,,POINT (166418.41000000015 441059.9699999988)
kribkophoogtes_legger.1243,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,D66DE01F-474E-46DA-A1BB-2C7CAC49A9A0,1439FD16-E6A5-42EF-9C94-8D1B2746AFC4,9.56,,,POINT (192682.94000000134 441363.5)
kribkophoogtes_legger.1244,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,E92C3F6B-CE34-4700-85BE-F2E28BBE26F9,F8B928B9-32D7-46A3-B2FB-54C0F1E9EFCD,1.9,,,POINT (132425.75 444647.19000000134)
kribkophoogtes_legger.1245,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,F6CBC5B1-0AF6-48AD-B9A5-F9BCB3952C5C,0FC25F89-F5E2-4FC5-9F39-E9CA5C32F0D1,6.9,,,POINT (206303.1400000006 452325.83999999985)
kribkophoogtes_legger.1246,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,F89AE80B-51FA-42E4-A4A3-9AAD415F12EB,B928343E-6237-4C83-BE9A-D5F5D5E776D1,3.56,,,POINT (145810.12000000104 442594.80999999866)
kribkophoogtes_legger.1247,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,IJssel,D2BC74F7-7A01-4E5D-8FBE-3F3E9AA61778,D10B1CFD-6839-4AAF-9A53-660EAFD7C7B2,6.56,,,POINT (208629.33999999985 454736.58999999985)
kribkophoogtes_legger.1248,2022-07-04T00:00:00,RHDHV,Baseline,Vastgesteld,0,ON,Pannerdensch Kanaal - Nederrijn - Lek,105DD203-4BB4-4A8A-A33D-30D9709C308F,6D5713AB-16C1-4051-9470-A101C1656544,4.17,,,POINT (149307.12000000104 441240.2800000012)
