NUMMER;LABEL;AANTAL_ELEKTRISCHE_KILOMETERS;LITER_BENZINE_BESPAARD;AANTAL_UREN_ZEEUWSE_WINDMOLENS;AANTAL_GRAM_CO2_BESPAARD;ADRES;BUURTNR;BUURTCODE;BUURTNAAM;XCOORD;YCOORD;COUNTER;X;Y;LONG;LAT
535;GDH508;24403;1627;11;3891501;Conradkade 34;44;BU05182144;Koningsplein e.o.;79560;455088;535;79560;455088;4.286680651812273;52.07892103070923
536;GDH509;37671;2511;17;6007207;Loggerstraat to 4;4;BU05180704;Visserijbuurt;79122;457954;536;79122;457954;4.279654433774981;52.10461695350629
537;GDH510;24421;1628;11;3894353;Leyweg nabij 90;84;BU05183284;Leyenburg;77996;452916;537;77996;452916;4.264359037126271;52.05918674619053
538;GDH511;21891;1459;10;3490876;Cypresstraat nabij 94;52;BU05181252;Bomenbuurt;78326;455220;538;78326;455220;4.268652586727441;52.07993778365884
539;GDH512;30624;2042;14;4883436;Van Weede van Dijkveldstraat nabij 88;7;BU05180907;Statenkwartier;78789;456849;539;78789;456849;4.275041774507609;52.09464095859211
540;GDH513;8017;534;4;1278506;Spakenburgsestraat nabij 1;30;BU05183130;Rustenburg;78570;453775;540;78570;453775;4.272535109427001;52.06698578168387
541;GDH514;15878;1059;7;2531994;Albert Rousselstraat nabij 45;40;BU05181840;Nieuw Waldeck;76755;453044;541;76755;453044;4.2462373083369025;52.06016317389356
542;GDH515;54739;3649;25;8728984;Bosschestraat 68;71;BU05180271;Belgisch Park;79673;458733;542;79673;458733;4.287523409416596;52.11169283857605
543;GDH516;29594;1973;14;4719239;Van Hogenhoucklaan 60;77;BU05180477;Waalsdorp;81766;457140;543;81766;457140;4.318415806068967;52.097657991746686
544;GDH517;20320;1355;9;3240336;Radarstraat 214;21;BU05183721;Groente- en Fruitmarkt;80530;452831;544;80530;452831;4.301320977161313;52.05876924612371
545;GDH518;52829;3522;24;8424482;Hyacinthweg nabij 96;50;BU05181250;Bloemenbuurt-west;77093;454077;545;77093;454077;4.250929383370596;52.06949398786473
546;GDH519;13711;914;6;2186403;Doctor A. Brediusstraat to 1;86;BU05181786;Houtwijk;77065;452084;546;77065;452084;4.250975887560157;52.05157969324708
547;GDH520;26450;1763;12;4217884;Pellenaerstraat to 1;3;BU05180703;Scheveningen Badplaats;78984;458535;547;78984;458535;4.277510853672662;52.10981924555183
548;GDH521;59773;3985;28;9531828;De Constant Rebecquestraat nabij 51;10;BU05182110;Rond de Energiecentrale;79832;454884;548;79832;454884;4.290692846345371;52.077124731115426
549;GDH522;14792;986;7;2358911;Van Akenstraat nabij 1;76;BU05180476;Duinzigt;81988;457793;549;81988;457793;4.321515278284186;52.10355566792616
551;GDH524;65753;4384;30;10485376;Brigantijnlaan 301;111;BU05184211;De Venen;86488;452252;551;86488;452252;4.388300339052535;52.054334532425926
552;GDH525;78752;5250;36;12558354;Hongarenburg nabij 115;69;BU05182569;Burgen en Hosten;84643;456220;552;84643;456220;4.3605864319864525;52.08976329998099
553;GDH526;7905;527;4;1260575;Spiegelkarpersingel to 16;120;BU05184420;De Vissen;87860;452949;553;87860;452949;4.408164232629615;52.060766399897915
554;GDH527;49101;3273;23;7830017;Het Hoenstraat nabij 5;77;BU05180477;Waalsdorp;81132;456891;554;81132;456891;4.309218635637378;52.095336043841854
555;GDH528;31356;2090;14;5000255;Kamilleveld 100;119;BU05184419;De Velden;87669;453947;555;87669;453947;4.405182647940337;52.06971223619005
556;GDH529;37352;2490;17;5956479;Oeverwallaan 60;115;BU05184215;De Bras;85910;449625;556;85910;449625;4.380405308225824;52.03065401606095
557;GDH530;13978;932;6;2228954;Zweeloostraat to 34;88;BU05183488;Morgenstond-west;78324;451743;557;78324;451743;4.269404208194456;52.04869085002007
558;GDH531;36898;2460;17;5884045;Van Stienhovenstraat to 15;77;BU05180477;Waalsdorp;81823;457282;558;81823;457282;4.319217048477754;52.09894164878299
559;GDH532;23138;1543;11;3689687;Meidoornstraat to 34;54;BU05182054;Heesterbuurt;78627;453996;559;78627;453996;4.273316815996484;52.068979698789114
560;GDH533;20645;1376;10;3292180;Thomsonlaan 248;51;BU05181251;Bloemenbuurt-oost;78017;454874;560;78017;454874;4.264223663956232;52.076785534649886
561;GDH534;22827;1522;11;3640101;Hollanderstraat 88;43;BU05181143;Sweelinckplein e.o.;79195;455621;561;79195;455621;4.281238525561389;52.08366108503108
562;GDH535;39026;2602;18;6223346;Steurendaal 44;97;BU05181697;Kraayenstein en Vroondaal;76123;451470;562;76123;451470;4.237386666353218;52.045928642140446
563;GDH536;113404;7560;52;18084220;Jacob Mosselstraat nabij 107;65;BU05182665;Bezuidenhout-midden;83215;455186;563;83215;455186;4.339970625666489;52.080287606953725
564;GDH537;12300;820;6;1961360;Ampärestraat 1;55;BU05182055;Valkenboskwartier;78737;454586;564;78737;454586;4.274789030717694;52.07429699295521
565;GDH538;68663;4578;32;10949531;Rusthoekstraat 37;4;BU05180704;Visserijbuurt;79353;457677;565;79353;457677;4.283087104027704;52.10215927915703
566;GDH539;52601;3507;24;8388053;Thorbeckelaan to 254;82;BU05181882;Rosenburg;77343;453455;566;77343;453455;4.254716432399753;52.063939408452164
567;GDH540;14195;946;7;2263594;Meppelrade nabij 43;87;BU05183387;Venen, Oorden en Raden;77803;451998;567;77803;451998;4.261752747682183;52.05091013044301
568;GDH541;24552;1637;11;3915279;Elviraland to 37;61;BU05182561;Landen;84914;456906;568;84914;456906;4.364399121099307;52.095962659970624
569;GDH542;25181;1679;12;4015486;Kerkuillaan to 69;112;BU05184212;Morgenweide;85832;451673;569;85832;451673;4.378854500493859;52.049049598380634
570;GDH543;27573;1838;13;4397028;Sneeuwklokjestraat to 24;51;BU05181251;Bloemenbuurt-oost;77811;454970;570;77811;454970;4.261197503443906;52.07761957714657
571;GDH544;62060;4137;29;9896501;Daguerrestraat 4;44;BU05182144;Koningsplein e.o.;79352;455016;571;79352;455016;4.283662837877032;52.07824561393197
572;GDH545;48211;3214;22;7688003;Pisuissestraat to 1;95;BU05181795;Kom Loosduinen;75836;452420;572;75836;452420;4.232983687418515;52.05442499760993
573;GDH546;14697;980;7;2343726;Meierijlaan nabij 62;102;BU05184002;Hoge Veld;80146;449911;573;80146;449911;4.2963621755452115;52.032476151770034
574;GDH547;63147;4210;29;10069806;Van Boetzelaerlaan nabij 65;7;BU05180907;Statenkwartier;78612;456122;574;78612;456122;4.272622115130791;52.088083271297506
575;GDH548;38499;2567;18;6139343;Frederikstraat to 51;47;BU05182347;Willemspark;81270;455969;575;81270;455969;4.311431547849799;52.087068672861335
576;GDH549;26939;1796;12;4295899;Tomatenstraat nabij 270;53;BU05181953;Vruchtenbuurt;76902;453811;576;76902;453811;4.248205026649597;52.06707665179741
577;GDH550;31909;2127;15;5088457;Zuidwoldestraat nabij 4;88;BU05183488;Morgenstond-west;78300;452332;577;78300;452332;4.268922176331313;52.053980689510425
578;GDH551;45628;3042;21;7276172;Johan van Oldenbarneveltlaan 76;7;BU05180907;Statenkwartier;79101;457274;578;79101;457274;4.279499406340167;52.098503155794006
579;GDH552;52029;3469;24;8296838;Melkeppe 13;115;BU05184215;De Bras;86266;450284;579;86266;450284;4.38545982851811;52.03662068120661
580;GDH553;45250;3017;21;7215831;2e Schuytstraat nabij 29;43;BU05181143;Sweelinckplein e.o.;79464;455513;580;79464;455513;4.285186347836042;52.08272728653688
581;GDH554;30126;2008;14;4804084;Architect Berlagelaan 149;86;BU05181786;Houtwijk;77351;452863;581;77351;452863;4.2549676813229755;52.05862043860906
582;GDH555;35002;2333;16;5581617;Hart Nibbrigkade nabij 4;75;BU05180475;Uilennest;82614;456623;582;82614;456623;4.33089939268801;52.09312338602947
583;GDH556;26293;1753;12;4192786;Monacostraat hoek Madridweg;105;BU05184005;Zonne Veld;80139;448457;583;80139;448457;4.296578333884526;52.01940841112819
585;GDH558;35127;2342;16;5601656;Ypersestraat to 6;71;BU05180271;Belgisch Park;80125;458316;585;80125;458316;4.294212548091473;52.108006756637145
586;GDH559;46543;3103;21;7422101;HÑndellaan nabij 4;93;BU05181893;Componistenbuurt;76394;453616;586;76394;453616;4.240842553617873;52.06525241257275
587;GDH560;25285;1686;12;4032150;Dophei hoek Cypergras 44;115;BU05184215;De Bras;85720;449947;587;85720;449947;4.377571763754827;52.033524116866666
588;GDH561;61240;4083;28;9765756;Bilderdijkstraat 133;45;BU05182245;Zeeheldenkwartier;80537;455347;588;80537;455347;4.300874183713231;52.081380829870255
589;GDH562;27609;1841;13;4402644;Machiel Vrijenhoeklaan 175;90;BU05181590;Ockenburgh;74762;453475;589;74762;453475;4.21707990549176;52.06375133730448
593;GDH566;15177;1012;7;2420226;Theems to 5 / Linge 2;117;BU05184317;De Rivieren;86709;453756;593;86709;453756;4.391221295242615;52.06787820406704
594;GDH567;14004;934;6;2233198;Moezel 19;117;BU05184317;De Rivieren;86531;453261;594;86531;453261;4.388724917048145;52.063407690574564
595;GDH568;46350;3090;21;7391245;Mr. P. Droogleever Fortuynweg 55;36;BU05183536;Zuiderpark;79606;452230;595;79606;452230;4.2879827007132825;52.05324326412868
597;GDH570;15377;1025;7;2452172;Televisiestraat 200;21;BU05183721;Groente- en Fruitmarkt;80662;452730;597;80662;452730;4.303267383852767;52.05787930827194
598;GDH571;396;26;0;63140;Rijnstraat to 8 9;63;BU05182763;Rivierenbuurt-Noord;78868;454673;598;78868;454673;4.276680117030729;52.07509685692363
599;GDH571B;0;0;0;0;Rijnstraat to 8 9;63;BU05182763;Rivierenbuurt-Noord;76369;451952;599;76369;451952;4.240861098500208;52.05029514662287
600;GDH572;25055;1670;12;3995464;Waldorpstraat 80;19;BU05183819;Laakhaven-Oost;82060;453917;600;82060;453917;4.32339493228631;52.068732438033834
601;GDH573;4306;287;2;686681;Gevers Deynootweg 125;71;BU05180271;Belgisch Park;79608;459143;601;79608;459143;4.286483900946348;52.11536850837302
602;GDH574;79978;5332;37;12753896;Galileãstraat 156;55;BU05182055;Valkenboskwartier;78868;454673;602;78868;454673;4.276680117030729;52.07509685692363
603;GDH575;28926;1928;13;4612662;J. Boezerstraat hoek GJ van Marrewijklaan 60;86;BU05181786;Houtwijk;76374;451955;603;76374;451955;4.240933288009704;52.05032281584691
604;GDH576;37707;2514;17;6013010;Laan van Kans 11;108;BU05184208;Bosweide;84614;451232;604;84614;451232;4.3611917116371375;52.04493302823225
605;GDH577;23340;1556;11;3721970;Louis Gimberglaan to 12;76;BU05180476;Duinzigt;82313;457849;605;82313;457849;4.326246275060106;52.10410171155651
608;GDH580;5875;392;3;936893;Kloosterveenstraat 1;88;BU05183488;Morgenstond-West;78716;451718;608;78716;451718;4.275123415903593;52.04852027409932
610;GDH582;50929;3395;23;8121540;Mariastraat nabij 6;65;BU05182665;Bezuidenhout-midden;82946;455741;610;82946;455741;4.335929731939551;52.08524034722362
611;GDH583;33657;2244;16;5367108;Roelofsstraat 141;79;BU05180479;Van Hoytemastraat e.o.;82418;456523;611;82418;456523;4.328060987057677;52.092199042992696
612;GDH584;20451;1363;9;3261200;Loosduinsekade 601;84;BU05183284;Leyenburg;78208;453617;612;78208;453617;4.267292139766093;52.06551582455379
613;GDH585;43949;2930;20;7008392;Celebesstraat 1;46;BU05180546;Archipelbuurt;80577;456527;613;80577;456527;4.301200147323763;52.09199053556385
614;GDH586;61818;4121;29;9857875;Hooikade 15;12;BU05182812;Voorhout;81381;455777;614;81381;455777;4.3130922852525035;52.08535798864014
617;GDH589;43752;2917;20;6976977;Tomatenstraat 182;53;BU05181953;Vruchtenbuurt;77117;453935;617;77117;453935;4.251311754645507;52.0682212627762
621;GDH593;19947;1330;9;3180873;Van Hogenhoucklaan 83;77;BU05180477;Waalsdorp;81699;457357;621;81699;457357;4.317391494703068;52.099599244829115
622;GDH594;37139;2476;17;5922406;Van Bylandtstraat 91;44;BU05182144;Koningsplein en omgeving;79500;454990;622;79500;454990;4.285827208405498;52.07803215765114
623;GDH595;29385;1959;14;4685981;Reijerskopstraat 46;121;BU05184421;Rietbuurt;87572;452566;623;87572;452566;4.404040803166167;52.05728940690115
624;GDH596;38869;2591;18;6198239;Cornelis Jolstraat 44;4;BU05180704;Visserijbuurt;79411.55;457815.24;624;79411.55;457815.24;4.283910863576045;52.1034095946151
625;GDH597;19251;1283;9;3069919;Klimopstraat 208;51;BU05181251;Bloemenbuurt-Oost;77792;454527;625;77792;454527;4.261020617812596;52.07363584902937
628;GDH600;33518;2235;15;5344951;Prins Mauritslaan 55D;7;BU05180907;Statenkwartier;78858;457010;628;78858;457010;4.2760125636275435;52.0960973044326
632;GDH604;13570;905;6;2164016;Tomatenstraat 1;53;BU05181953;Vruchtenbuurt;77569;454238;632;77569;454238;4.257834029845301;52.07100758047188
633;GDH605;25368;1691;12;4045297;Burnierstraat nabij 31;77;BU05180477;Waalsdorp;81204;456880;633;81204;456880;4.310271563386995;52.09524679401341
634;GDH606;31174;2078;14;4971267;Douglaslaan 65;113;BU05184213;Singels;84752;450591;634;84752;450591;4.363334743206267;52.03918991399317
636;GDH608;20075;1338;9;3201258;Van Reesstraat 121;66;BU05182666;Bezuidenhout-Oost;83711;455673;636;83711;455673;4.347103586033262;52.08472827202567
637;GDH609;38767;2584;18;6182071;Walchersestraat nabij 20;100;BU05180800;Duindorp;77345;456188;637;77345;456188;4.254123654895188;52.08850011602472
640;GDH612;20846;1390;10;3324180;Spinozastraat 31;18;BU05182718;Huygenspark;81471;454315;640;81471;454315;4.314720241923637;52.07223130271544
641;GDH613;19176;1278;9;3057968;Hanenburglaan 2C;52;BU05181252;Bomenbuurt;78591;455459;641;78591;455459;4.272464281807194;52.08212222421932
642;GDH614;31380;2092;14;5004099;Dynamostraat 1;21;BU05183721;Groente- en Fruitmarkt;80846;452886;642;80846;452886;4.305915994670175;52.05930589923378
643;GDH615;72458;4831;33;11554609;Theo Mann-Bouwmeesterlaan 205;76;BU05180476;Duinzigt;82582;458194;643;82582;458194;4.330098697400267;52.107237412983004
644;GDH616;16247;1083;7;2590864;Woudenbergstraat 207;84;BU05183284;Leyenburg;78830;452835;644;78830;452835;4.276535987141954;52.05857410290225
645;GDH617;26610;1774;12;4243337;Akkerwindestraat 3;92;BU05181492;Bohemen en Meer en Bos;76360;454184;645;76360;454184;4.240215964732055;52.070351972695796
646;GDH618;27131;1809;13;4326561;Rabarberstraat 2A;54;BU05182054;Heesterbuurt;78429;453954;646;78429;453954;4.27043896645183;52.06857492365162
647;GDH619;44486;2966;21;7094078;Van Merlenstraat 101;44;BU05182144;Koningsplein en omgeving;79474;455291;647;79474;455291;4.285381363453046;52.08073360613392
648;GDH620;46134;3076;21;7356800;Tasmanstraat 182;45;BU05182245;Zeeheldenkwartier;79857;455466;648;79857;455466;4.290929286930489;52.08235838540427
649;GDH621;57725;3848;27;9205213;Salvador Allendestraat 99;86;BU05181786;Houtwijk;77574;453121;649;77574;453121;4.258160252064636;52.060970200617966
650;GDH622;41824;2788;19;6669525;Huijgensstraat 2;18;BU05182718;Huygenspark;81837;454408;650;81837;454408;4.320037839639396;52.07311554098052
651;GDH623;62037;4136;29;9892816;Borneostraat 62;46;BU05180546;Archipelbuurt;80652;456419;651;80652;456419;4.302317931444564;52.09103004882387
652;GDH624;31850;2123;15;5079013;Visdijk nabij 36;114;BU05184214;Waterbuurt;84888;450001;652;84888;450001;4.3654376228141745;52.033904835525114
654;GDH626;46171;3078;21;7362691;Brusselselaan to 26;74;BU05180374;Duttendel;80335;458257;654;80335;458257;4.2972904305354;52.107504921148866
657;GDH629;56712;3781;26;9043620;Riouwstraat 40;46;BU05180546;Archipelbuurt;80426;456512;657;80426;456512;4.2990003696544985;52.09183541302563
658;GDH630;16206;1080;7;2584370;Waterlandsingel 45;103;BU05184003;Parkbuurt oosteinde;80028;449171;658;80028;449171;4.294805057163057;52.02580999032174
659;GDH631;25201;1680;12;4018781;Wildhoeflaan 45;9;BU05181309;Vogelwijk;76837;454974;659;76837;454974;4.246990894822157;52.0775189059533
660;GDH632;27497;1833;13;4384890;Lopikstraat 11;84;BU05183284;Leyenburg;78435;452943;660;78435;452943;4.270753156220467;52.05949022362416
661;GDH633;61175;4078;28;9755400;Meerkoetstraat 2;112;BU05184212;Morgenweide;85882;451454;661;85882;451454;4.379627598832032;52.04708769269109
662;GDH634;15038;1002;7;2397980;Orionstraat 3;60;BU05183960;Binckhorst;83234;454004;662;83234;454004;4.340496329410261;52.069667638959146
663;GDH635;30095;2006;14;4799194;Volkerakstraat 2;64;BU05182664;Bezuidenhout-West;82698;454950;663;82698;454950;4.332479620442558;52.07809945811816
664;GDH636;61100;4073;28;9743404;Wassenaarseweg 6;78;BU05180478;Arendsdorp;81381;456342;664;81381;456342;4.312970320031629;52.09043549959047
665;GDH637;41004;2734;19;6538745;Buizerdlaan 2;112;BU05184212;Morgenweide;86154;451899;665;86154;451899;4.383502473748792;52.05112074267193
852;GDH830;48;3;0;7610;Ruijsdaelstraat 45A;15;BU05182915;Schildersbuurt-West;80257.93994;453973.2486;852;80257.93994;453973.2486;4.297104599372992;52.06899770682073
903;GDH895;280;19;0;44677;Laan van Wateringse Veld 901;103;BU05184003;Parkbuurt oosteinde;79488.80415;449301.2655;903;79488.80415;449301.2655;4.286921199373403;52.02690750646039
919;GDH916;868;58;0;138399;Pauwenlaan 22;9;BU05181309;Vogelwijk;77314.20065;455477.7886;919;77314.20065;455477.7886;4.253836099395534;52.08211340676364
929;GDH942;844;56;0;134581;Madridweg 57;105;BU05184005;Zonne Veld;80114.77515;448426.251;929;80114.77515;448426.251;4.2962321994360435;52.01912880624074
930;GDH943;1459;97;1;232706;Toppereendstraat 1;120;BU05184420;De Vissen;87988.93828;453735.0128;930;87988.93828;453735.0128;4.40988989949077;52.06784590625911
932;GDH946;103;7;0;16372;Casuariestraat to 3;12;BU05182812;Voorhout;81512.98953;455334.2021;932;81512.98953;455334.2021;4.315113099416677;52.081396206429524
934;GDH949;105;7;0;16691;Pisuissestraat 243;90;BU05181590;Ockenburgh;75392.46451;452629.6625;934;75392.46451;452629.6625;4.22646929925041;52.056245606618106
937;GDH955;0;0;0;0;columbusstraat 33;44;BU05182144;Koningsplein en omgeving;79089.97818;455124.2767;937;79089.97818;455124.2767;4.279817099396518;52.07918280632131
939;GDH957;191;13;0;30494;Laan van Wateringse Veld 1394;104;BU05184004;Lage Veld;80011.34153;448638.8377;939;80011.34153;448638.8377;4.294678999358345;52.02102530676097
940;GDH958;304;20;0;48434;cartesiusstraat 83;55;BU05182055;Valkenboskwartier;79110.17484;454494.6708;940;79110.17484;454494.6708;4.280251699449843;52.073527506531725
941;GDH959;113;8;0;17984;Irisplein 48;51;BU05181251;Bloemenbuurt-Oost;77574.9645;454649.3212;941;77574.9645;454649.3212;4.257827699426602;52.074704806331276
