boomnummer,lat_volledig,omtrek_cm,kiemjaar,eigendom,ned_naam,karakter,jaar_vaststelling,kwaliteit,leeftijd,omtrek,cultuurhistorie,natuurwetenschappelijk,latitude,longitude
02.40.110.0091,fagus sylvatica,361,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57689744489553,5.052076939024233
02.40.110.0092,fagus sylvatica,361,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57733907759617,5.050890813147885
02.40.110.0093,fagus sylvatica,283,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57786561528576,5.049898270693242
02.40.110.0094,fagus sylvatica,314,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.577310621055794,5.050963256131403
02.40.110.0095,fagus sylvatica,314,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57728301109513,5.051039414730027
02.40.110.0096,fagus sylvatica,361,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.577259175894454,5.051109168904893
02.40.110.0097,fagus sylvatica,361,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57720036017806,5.0512583240585105
02.40.110.0098,fagus sylvatica,377,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57714290401425,5.0514083343447975
01.91.047.2520,fagus sylvatica,251,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.6031544147369,5.171380938116592
01.91.047.2530,fagus sylvatica 'atropurpurea',220,1915,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60311208167702,5.171465522796276
01.91.047.2540,fagus sylvatica,251,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.603070849856074,5.171542899326064
01.91.047.2550,fagus sylvatica 'atropurpurea',220,1915,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60302850436606,5.171625679459218
01.91.047.2560,fagus sylvatica,220,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60299062425082,5.171697670214475
01.91.047.2570,fagus sylvatica 'atropurpurea',283,1915,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60294603389643,5.171776866546619
01.91.047.2580,fagus sylvatica,220,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60291038942473,5.171852426163651
01.91.047.2590,fagus sylvatica,188,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60287696655126,5.1719190114121725
01.91.047.2600,fagus sylvatica 'atropurpurea',220,1915,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60280454300289,5.1720593674494655
01.91.047.2610,fagus sylvatica,188,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60276777481136,5.172134946362095
01.91.047.2620,fagus sylvatica,220,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60272654914874,5.172215915801813
01.91.047.2630,fagus sylvatica,220,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60268643471739,5.172295089987218
01.91.047.2640,fagus sylvatica,188,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.602620969473485,5.172211146946777
01.91.047.2650,fagus sylvatica,188,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60269655599193,5.172070141634379
01.91.047.2660,fagus sylvatica 'atropurpurea',220,1915,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.602767837044716,5.171934150521501
01.91.060.0133,quercus robur,314,1910,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60338345841857,5.164287719358217
01.91.060.0134,quercus robur,251,1910,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60335208239249,5.1643601468195355
01.91.060.0135,tilia x europaea,251,1930,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60148153481961,5.163373312063438
01.91.060.0136,tilia x europaea,251,1930,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60143658772685,5.163441632574828
01.91.060.0138,quercus robur,220,1930,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60347910569242,5.16408007117482
01.91.047.0280,fagus sylvatica,188,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.601944581906814,5.173169116192609
01.91.047.0290,fagus sylvatica,188,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60221049074592,5.172844784453198
01.91.047.0300,fagus sylvatica,188,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60224923376237,5.1727822173151985
01.91.047.0310,fagus sylvatica,188,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60242097067393,5.172571952215003
01.91.047.0320,fagus sylvatica,220,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.601765192149365,5.1733927787001335
01.91.047.0330,fagus sylvatica,220,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.6018554790146,5.173430243051521
01.91.047.0340,fagus sylvatica,251,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60243155424084,5.1726966858075665
01.91.047.0350,fagus sylvatica 'atropurpurea',157,1960,gemeentelijk,bruine beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60246763899036,5.17269427812124
01.91.047.0390,fagus sylvatica,220,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60198611886685,5.173115456775917
01.91.047.0400,fagus sylvatica,220,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60202766066984,5.173059545523932
02.45.430.0540,fagus sylvatica 'atropurpurea',330,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56888587951744,5.062912961128206
02.45.430.0541,fagus sylvatica 'atropurpurea',251,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.56893044247597,5.06296057260875
01.91.047.1660,fagus sylvatica,251,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.59936563507574,5.176854187002141
01.91.047.1670,fagus sylvatica,220,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.599283299099206,5.176983932860246
01.91.047.1680,fagus sylvatica,220,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.59924029924758,5.177044837745693
01.91.047.1690,fagus sylvatica,220,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.59920013160364,5.177111214020629
01.91.047.1700,fagus sylvatica,251,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.59995683978903,5.175741261358235
01.91.047.1710,fagus sylvatica,283,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60007925318034,5.175551151640252
01.91.047.1720,fagus sylvatica,251,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.59931944263085,5.176924142081207
01.91.047.1730,fagus sylvatica,188,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.59951971295777,5.176611846396119
01.91.047.1740,fagus sylvatica,220,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.5997375817786,5.176274438856488
01.91.047.1750,fagus sylvatica,220,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.59981419585703,5.176152236766289
01.91.047.1760,fagus sylvatica,220,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.599893269895354,5.176033472407342
01.91.047.1790,fagus sylvatica,220,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.59910167495422,5.177078574112622
01.91.047.1800,fagus sylvatica,314,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.59906243398061,5.177140428305435
01.91.047.1830,fagus sylvatica,220,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60098518579813,5.174529988282688
01.91.047.1840,fagus sylvatica,220,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60094607772273,5.174580140888382
01.91.047.1850,fagus sylvatica,126,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60090007537572,5.174645134645823
01.91.047.1860,fagus sylvatica,188,1915,gemeentelijk,groene beuk,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60085519665459,5.174695328483596
01.91.060.0139,quercus robur,220,1930,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60344623331061,5.164154916845557
01.91.060.0140,quercus robur,251,1930,gemeentelijk,inlandse eik,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.603416344666414,5.164220105508975
01.91.060.0141,tilia x europaea,251,1930,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.601518542501275,5.16331780455478
01.91.060.0142,tilia x europaea,251,1930,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.60139296680835,5.163507810208017
01.91.180.0272,tilia x europaea,220,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.617132005683416,5.149739009136294
01.91.180.0276,tilia x europaea,204,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.617481967937415,5.150476152274911
01.91.180.0277,tilia x europaea,204,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.61757768436642,5.15067479630025
01.91.180.0280,tilia x europaea,220,1910,gemeentelijk,hollandse/zwartelinde,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.617363972176,5.1504125718755285
02.40.060.0155,fagus sylvatica,283,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57803331127784,5.049475901641428
02.40.060.0156,fagus sylvatica,314,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57787342174922,5.049722152474235
02.40.060.0157,fagus sylvatica,345,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57728658686268,5.050782471176625
02.40.060.0158,fagus sylvatica,283,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.578515031284155,5.048748231926046
02.40.060.0159,fagus sylvatica,314,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57847825856588,5.048804106196606
02.40.060.0160,fagus sylvatica,283,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57839952431599,5.048924390384527
02.40.060.0162,fagus sylvatica,251,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57827930728969,5.049106858563484
02.40.060.0164,fagus sylvatica,283,1900,gemeentelijk,groene beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke  waarde aantoonbaar,51.57779291594775,5.049839373789556
02.55.515.0197,sequoia sempervirens,157,1935,particulier,kustmammoetboom,niet van toepassing,2012,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57174327569947,5.084153172028921
02.55.515.0200,taxus baccata,126,1930,particulier,venijnboom,niet van toepassing,2012,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57171688069231,5.083607425449913
02.55.519.0001,aesculus hippocastanum,471,1900,particulier,paardenkastanje,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57188055378633,5.07588035904695
02.55.540.0027,prunus,79,1930,particulier,kers,niet van toepassing,2012,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.570245197485754,5.077689588625358
02.55.540.0029,pyrus communis,110,1910,particulier,gewone peer,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57046008486205,5.077871425677032
02.55.540.0032,pyrus communis,141,1910,particulier,gewone peer,niet van toepassing,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57070376190078,5.077770917916025
02.55.587.3306,fagus sylvatica 'atropurpurea',345,1920,gemeentelijk,bruine beuk,karakteristieke vorm,2014,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57100919701642,5.072279361277482
02.55.600.0385,fagus sylvatica 'atropurpurea',393,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.573063633660105,5.081122089941921
02.55.600.0386,fagus sylvatica 'atropurpurea',393,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.573049413557115,5.081197627914898
02.55.600.0387,fagus sylvatica 'atropurpurea',314,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57303704826306,5.081264080097534
02.55.600.0388,fagus sylvatica 'atropurpurea',345,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57302282018319,5.081336603235131
02.55.600.0389,fagus sylvatica 'atropurpurea',393,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd < 80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57301047325474,5.081410108981107
02.55.600.0390,fagus sylvatica 'atropurpurea',393,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57302849302864,5.081110253075082
02.55.600.0391,fagus sylvatica 'atropurpurea',393,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.573014257117336,5.0811797470762095
02.55.600.0392,acer platanoides,377,1900,particulier,noorse esdoorn,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57279090135182,5.082699491268539
02.55.600.0393,acer platanoides,314,1900,particulier,noorse esdoorn,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57275939075067,5.082763012898132
02.55.600.0394,acer platanoides,345,1900,particulier,noorse esdoorn,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57273224163344,5.082682300628209
02.55.600.0395,fagus sylvatica 'atropurpurea',471,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.572564518314316,5.082649627724356
02.55.600.0396,fagus sylvatica 'atropurpurea',408,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57250567035839,5.082680963234888
02.55.600.0397,fagus sylvatica 'atropurpurea',471,1900,particulier,bruine beuk,niet van toepassing,2001,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek > 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57249091643992,5.082593316621041
02.55.600.0401,quercus rubra,314,1900,particulier,amerkaanse eik,niet van toepassing,2012,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.572435877686374,5.082192794601339
02.55.600.0402,quercus rubra,220,1900,particulier,amerkaanse eik,niet van toepassing,2012,levensverwachting >10 jaar,leeftijd >80 jaar,omtrek < 250 cm,cultuurhistorische waarde niet aantoonbaar,natuurwetenschappelijke waarde niet aantoonbaar,51.57245849306458,5.082085957688524
