object,omschrijving,type,soort,bouwjaar,levens_duur,renovatie_jaar,eigendom,onderhoudsplichtige,onderhouds_contract,onderhouds_niveau,wegdeel,exceptioneel_transport,relatie,kruisend_object,straat,opmerking,link,inspectie
ckw_0029,verkeersbrug,bruggen vast,brug staal,1975,65,2040,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,auto,berekening 2012,,wilhelminakanaal,dongenseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0029%2f,inspectie 2015 nebest
ckw_0094,voetgangersbrug,bruggen vast,brug beton,1995,60,2055,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,,vijver,krammer,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0094%2f,inspectie 2015 nebest
ckw_0105,verkeersbrug,bruggen vast,brug beton,1995,60,2055,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,auto-fiets-voet,n.v.t.,,rivier de ley,kommerstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0105%2f,inspectie 2015 nebest
ckw_0079,voetgangersbrug,bruggen vast,brug beton,1995,60,2055,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,evenemententerrein,singel,nispenstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0079%2f,inspectie 2015 nebest
ckw_0054,fiets- voetganersbrug,bruggen vast,brug hout,1981,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,fiets-voet,n.v.t.,,vijver loenensebeek,loenense beek,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0054%2f,inspectie 2015 nebest
ckw_0131,stuw,stuwen,stuw beton,1975,60,2035,brabantse delta,brabantse delta,n.v.t.,basis,voet,n.v.t.,stuw met brugfunktie,dongevallei,dalempromenade,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0131%2f,n.v.t.
ckw_0188,steiger,steiger,steiger hout,2013,30,2043,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,recreatiegebied,piushaven,havendijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0188%2f,inspectie 2015 nebest
ckw_0112,spoorviaduct,viaducten,viaduct staal - metselwerk,1960,,,prorail,prorail,prorail,basis,spoor,n.v.t.,prorail,spoorlijn,spoorpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0112%2f,n.v.t.
ckw_0030,fiets- voetganersbrug,bruggen vast,brug staal - beton,1985,75,2060,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,fiets-voet,niet berekend,,wilhelminakanaal,dongenseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0030%2f,inspectie 2015 nebest
ckw_1845,duiker,duikers,duiker diameter > 1mtr,2005,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto-fiets-voet,n.v.t.,,onder americastraat,americastraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1845%2f,n.v.t.
ckw_0049,voetgangersbrug,bruggen vast,brug hout,1981,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,,singel,langendijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0049%2f,inspectie 2015 nebest
ckw_0103,fietsbrug,bruggen vast,brug staal - beton,2013,60,2073,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets,n.v.t.,,wilhelminakanaal,voldijkpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0103%2f,n.v.t.
ckw_0311,verkeersviaduct,viaducten,viaduct beton,2013,60,2073,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,auto,niet berekend,nieuw ivb verbreding,burg. bechtweg,enschotsebaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0311%2f,n.v.t.
ckw_0074,voetgangersbrug,bruggen vast,brug beton,1995,60,2055,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,,singel,kruiningenstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0074%2f,inspectie 2015 nebest
ckw_0087,fiets- voetganersbrug,bruggen vast,brug hout,1983,30,2013,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,fiets-voet,n.v.t.,,singel,bakkumstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0087%2f,inspectie 2015 nebest
ckw_0196,stuw,waterreguleringswerken,stuw staal - hout,2012,,,waterschap de dommel,waterschap de dommel,waterschap de dommel,basis,geen,n.v.t.,,rivier de leij,zandstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0196%2f,n.v.t.
ckw_0140,verkeersviaduct,viaducten,viaduct beton,1995,60,2055,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,auto,berekening 2012,,burg. bechtweg,enschotsebaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0140%2f,inspectie 2015 nebest
ckw_0026,voetgangersbrug,bruggen vast,brug hout,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,,vijver,essche stroom,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0026%2f,inspectie 2015 nebest
ckw_0158,gemaal,waterreguleringswerken,gemaal standaard,1980,,,brabantse delta,brabantse delta,brabantse delta,basis,geen,n.v.t.,geen eigendom tilburg,in rosepvijver,dintel,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0158%2f,n.v.t.
ckw_0005,fiets- voetganersbrug,bruggen vast,brug staal - metselwerk,1976,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,fiets-voet,n.v.t.,in 2000 verplaatst en,wilhelminakanaal,spoorpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0005%2f,inspectie 2015 nebest
ckw_0051,verkeersbrug,bruggen vast,brug beton,1990,70,2060,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,auto-fiets-voet,n.v.t.,,rivier de  nieuwe leij,leijweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0051%2f,inspectie 2015 nebest
ckw_0001,voetgangersbrug,bruggen vast,brug staal - hout,2001,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (11-2014),basis,voet,n.v.t.,recreatiegebied,roomleypark,groenvelde,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0001%2f,inspectie 2015 nebest
ckw_0172,kademuur,grondkeringen,kademuur beton,1990,60,2050,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,geen,n.v.t.,,singel,buurmalsenlaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0172%2f,inspectie 2015 nebest
ckw_0012,muur,muren,muur metselwerk,1996,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,park,park kardinaal alfrinkstr - dr. nolensstr,superior de beerstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0012%2f,n.v.t.
ckw_0007,ophaalbrug,bruggen beweegbaar,brug staal - metselwerk,1945,,,rijkswaterstaat,rijkswaterstaat,rijkswaterstaat,basis,auto-fiets-voet,n.v.t.,gemotoriseerd verkeer,wilhelminakanaal,waalstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0007%2f,n.v.t.
ckw_0160,kademuur,grondkeringen,keermuur metselwerk,1990,60,2050,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,geen,n.v.t.,, borgharensingel,borgharensingel,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0160%2f,inspectie 2015 nebest
ckw_0032,fiets- voetganersbrug,bruggen vast,brug hout - beton,1980,60,2040,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,fiets-voet,n.v.t.,,de leij,leijpark,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0032%2f,inspectie 2015 nebest
ckw_0117,ophaalbrug,bruggen beweegbaar,brug staal - hout,1945,,,rijkswaterstaat,rijkswaterstaat,rijkswaterstaat,basis,auto-fiets-voet,n.v.t.,,wilhelminakanaal,petrus loosjesstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0117%2f,n.v.t.
ckw_0092,voetgangersbrug,bruggen vast,brug beton,1995,60,2055,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,,singel,maasbreestraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0092%2f,inspectie 2015 nebest
ckw_0130,steiger,steiger,steiger hout,1980,30,2010,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (11-2014),basis,geen,n.v.t.,recreatiegebied,vijver oude waranda,warandelaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0130%2f,inspectie 2015 nebest
ckw_0120,spoorviaduct,viaducten,viaduct beton,1975,60,2035,prorail,prorail,batec 2012-2016,basis,spoor,n.v.t.,prorail,onder spoorlijn door tilburg,gasthuisring,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0120%2f,inspectie 2015 nebest
ckw_0838,ophaalbrug,bruggen beweegbaar,brug staal,2014,,,rijkswaterstaat,rijkswaterstaat,rijkswaterstaat,basis,bus-fiets-voet,n.v.t.,,wilhelminakanaal,dr. deelenlaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0838%2f,n.v.t.
ckw_0154,steiger,steiger,steiger hout,2006,30,2036,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,scheepvaart,n.v.t.,ligplaats 18a,piushaven,havendijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0154%2f,inspectie 2015 nebest
ckw_0053,fiets- voetganersbrug,bruggen vast,brug hout,1981,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,fiets-voet,n.v.t.,,vijver glanerbeek,loenense beek,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0053%2f,inspectie 2015 nebest
ckw_0137,verkeersviaduct,viaducten,viaduct beton,1995,60,2055,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,auto,berekening 2012,,burg. bechtweg,zandstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0137%2f,inspectie 2015 nebest
ckw_0059,fietsbrug,bruggen vast,brug staal - hout,1990,60,2050,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,fiets,n.v.t.,,wilhelminakanaal,poseidonpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0059%2f,inspectie 2015 nebest
ckw_0133,verkeersviaduct,viaducten,viaduct beton,1975,60,2035,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,auto-fiets-voet,berekening 2012,,blaakweg,vaartlaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0133%2f,inspectie 2015 nebest
ckw_0186,steiger,steiger,steiger hout,2006,30,2036,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,scheepvaart,n.v.t.,ligplaats 5 (zie,piushaven,havendijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0186%2f,inspectie 2015 nebest
ckw_0085,voetgangersbrug,bruggen vast,brug hout,1988,30,2018,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,,singel,geervlietsingel,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0085%2f,inspectie 2015 nebest
ckw_0116,ophaalbrug,bruggen beweegbaar,brug staal - hout,1945,,,rijkswaterstaat,rijkswaterstaat,rijkswaterstaat,basis,auto-fiets-voet,n.v.t.,,wilhelminakanaal,enschotsestraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0116%2f,n.v.t.
ckw_0090,voetgangersbrug,bruggen vast,brug beton,1995,60,2055,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,,singel,lobithstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0090%2f,inspectie 2015 nebest
ckw_0168,steiger,steiger,steiger hout,2006,30,2036,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,scheepvaart,n.v.t.,,piushaven,havendijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0168%2f,inspectie 2015 nebest
ckw_0050,fiets- voetganersbrug,bruggen vast,brug hout,1981,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,auto-fiets-voet,n.v.t.,,vijver leubeek,leubeekpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0050%2f,inspectie 2015 nebest
ckw_0410,betonelement,straatmeubilair,betonelement,2013,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,geen,n.v.t.,plantbakken,draaibrug,hoevenseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0410%2f,n.v.t.
ckw_0015,duiker,duikers,duiker diameter > 1mtr,2011,49,2060,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,,afwateringsloot,alpenlaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0015%2f,n.v.t.
ckw_1849,duiker,duikers,duiker diameter > 1mtr,2005,,,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,inrit,n.v.t.,,akkrumstraat,akkrumstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_1849%2f,n.v.t.
ckw_0108,verkeersbrug,bruggen beweegbaar,brug staal,2013,60,2073,gemeente tilburg,afdeling ruimtelijke uitvoering,istimewa,basis,auto-fiets-voet,n.v.t.,,piushaven,wethouder baggermanlaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0108%2f,n.v.t.
ckw_0096,voetgangersbrug,bruggen vast,brug hout,1990,30,2020,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,bosgebied,sloot,reuselpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0096%2f,inspectie 2015 nebest
ckw_0107,onderdoorgang,onderdoorgangen,tunnel beton,1969,60,2029,rijkswaterstaat,rijkswaterstaat,rijkswaterstaat,basis,auto-fiets-voet,n.v.t.,,a-58,enthovenseweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0107%2f,n.v.t.
ckw_0023,voetgangersbrug,bruggen vast,brug hout,1981,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,,singel,borgharensingel,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0023%2f,inspectie 2015 nebest
ckw_0129,viaduct,viaducten,viaduct beton,1969,,,rijkswaterstaat,rijkswaterstaat,rijkswaterstaat,basis,auto,exceptioneel transport,, a-58,blaakweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0129%2f,n.v.t.
ckw_0035,fiets- voetganersbrug,bruggen vast,brug hout,1981,20,2001,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,fiets-voet,n.v.t.,,glanerbeekvijver,glanerbeek,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0035%2f,inspectie 2015 nebest
ckw_0019,voetgangersbrug,bruggen vast,brug hout,1980,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,,vijver biezenloop,biezenloop,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0019%2f,inspectie 2015 nebest
ckw_0083,voetgangersbrug,bruggen vast,brug hout,1981,30,2011,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,recreatiegebied,singel,lonnekerstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0083%2f,inspectie 2015 nebest
ckw_0151,steiger,steiger,steiger hout,1980,30,2010,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (11-2014),basis,geen,n.v.t.,recreatiegebied,vijver oude waranda,warandelaan,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0151%2f,inspectie 2015 nebest
ckw_0185,steiger,steiger,steiger hout,2006,30,2036,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,scheepvaart,n.v.t.,ligplaats 5(zie,piushaven,havendijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0185%2f,inspectie 2015 nebest
ckw_0123,spoorviaduct,viaducten,viaduct beton,1965,60,2025,prorail,prorail,batec 2012-2016,basis,spoor,n.v.t.,prorail,spoorlijn,besterdring,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0123%2f,inspectie 2015 nebest
ckw_0003,wildbrug,bruggen vast,brug beton,2012,60,2072,gemeente tilburg,afdeling ruimtelijke uitvoering,combinatie nwt tilburg 2013-2032,basis,geen,n.v.t.,fauna,wilhelminakanaal,burgemeester letschertweg,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0003%2f,n.v.t.
ckw_0166,trap,trap,trap beton,1975,60,2035,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,voet,n.v.t.,,talud,weberpad von,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0166%2f,inspectie 2015 nebest
ckw_0121,spoorviaduct,viaducten,viaduct beton,1975,60,2035,prorail,prorail,batec 2012-2016,basis,spoor,n.v.t.,prorail,spoorlijn door tilburg,jan heijnsstraat,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0121%2f,inspectie 2015 nebest
ckw_0046,voetgangersbrug,bruggen vast,brug hout,1981,15,1996,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,,singel,langendijk,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0046%2f,inspectie 2015 nebest
ckw_0055,fietsbrug,bruggen vast,brug staal,1990,60,2050,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,fiets,n.v.t.,,wilhelminakanaal,medemblikpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0055%2f,inspectie 2015 nebest
ckw_0031,voetgangersbrug,bruggen vast,brug hout,1981,15,1996,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,geen inspectierapport,singel,domburgsingel,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0031%2f,inspectie 2015 nebest
ckw_0008,fiets- voetgangersviaduct,viaducten,viaduct beton,2012,48,2060,gemeente tilburg,afdeling ruimtelijke uitvoering,n.v.t.,basis,fiets-voet,n.v.t.,,tunnelbak,kwekerijpad,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0008%2f,inspectie 2015 nebest
ckw_0143,steiger,steiger,steiger beton,1980,30,2010,brabantse delta,brabantse delta,brabantse delta,basis,geen,n.v.t.,,dongevallei,dalempromenade,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0143%2f,n.v.t.
ckw_0077,muur,muren,muur beton,1997,,,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016 (2015),basis,geen,n.v.t.,park,speelplaats,riethovenerf,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0077%2f,inspectie 2015 nebest
ckw_0157,trap,trap,trap beton,1975,60,2035,gemeente tilburg,afdeling ruimtelijke uitvoering,batec 2012-2016,basis,voet,n.v.t.,,in talud,weberpad von,,http://app114/ckw_infogis.aspx?link=pw%3a%2f%2fapp114.tilburgcity.loc%3aprojectwise%2fdocuments%2ftilburg%2fgoibuop%2fkunstwerken%2fckw_0157%2f,inspectie 2015 nebest
