OBJECTID,PUIC,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,Z,BEDIENGEBIED_NAAM,BEDIENGEBIED_AFKORTING,BEDIENGEBIED_SOORT,GELDIG_VANAF,PUBLICATIEDATUM,IN_GEBRUIK,PRORAIL_GEBIED,LATITUDE,LONGITUDE,KM_GEOCODE
169,8e0c6cbc-2833-44f4-a16c-2ef44639b5a4,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,207659",8.185576,"8,185576",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110962.19899999,516855.596,2.73499999,Alkmaar Nedtrain,AMR_Nedtrain,NCBG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63742126,4.73665023,42.207659
170,c92bdc6e-3eee-4228-a29e-d0253e4f3150,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,242256",-0.50965,"-0,509650",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110936.834,516828.351,2.762,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63717438,4.73627917,42.242256
171,45a9b8ea-a9fd-440c-83d7-d4b0e6abd730,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,242712",-5.241969,"-5,241969",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110939.051,516824.14299999,2.60599999,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63713674,4.73631248,42.242712
172,8847ddd1-5286-49f7-8283-8e2226819944,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,263750",6.757244,"6,757244",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110914.077,516821.98499999,2.672,Alkmaar Nedtrain,AMR_Nedtrain,NCBG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63711533,4.73594386,42.26375
173,5221420d-bfb2-430c-b95e-1c16513425ac,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,263358",3.03073,"3,030730",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110916.477,516819.10499999,2.74,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63708964,4.73597969,42.263358
174,6c005887-c843-4995-8ad5-2797adacea71,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,263275",-4.836102,"-4,836102",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110920.89599999,516812.596,2.685,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.6370315,4.73604583,42.263275
175,732fcc09-9ace-4f94-9ec5-54724dadf3ee,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,276746",-5.103388,"-5,103388",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110909.297,516804.587,2.74699999,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63695859,4.73587556,42.276746
176,849b0d51-345c-4f56-b26f-62af86de8721,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,298139",2.028993,"2,028993",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110886.702,516798.167,2.71,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63689907,4.73554266,42.298139
177,d747130f-f2de-4276-bf1b-66a82bb9fcc7,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,297720",-1.811435,"-1,811435",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110889.189,516795.20799999,2.693,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63687268,4.73557979,42.29772
178,6ece3da8-8d61-4895-8f21-71a9486ea947,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,389224",-17.170725,"-17,170725",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110827.295,516720.106,2.39,Alkmaar,AMR,NCBG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63619276,4.73467553,42.389224
179,2a4e6bcf-b159-456e-87da-9662bb6e0781,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,337386",-8.497259,"-8,497259",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110862.383,516762.87699999,2.63799999,Alkmaar,AMR,NCBG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63657997,4.73518813,42.337386
180,8dbc3f18-9570-45c5-ad6f-c512193dad91,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,316654",-8.425431,"-8,425431",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110878.672,516777.443,2.74299999,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63671218,4.7354268,42.316654
181,433af947-e837-4569-ad03-7b30e92db11b,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,487797",8.861911,"8,861911",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110746.942,516657.39199999,2.119,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63562266,4.73349698,42.487797
182,9f6929a7-cc49-4fdf-8537-5f731210fa37,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,563155",3.235612,"3,235612",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110713.20699999,516590.635,1.835,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63502,4.7330076,42.563155
183,1400fe54-02c8-4890-8048-7b8979413a0e,60,Bestaand,Hdr-Zd,Den Helder - Zaandam ,620,,620,620__,Alkmaar,"42,665214",-5.250213,"-5,250213",ProRail,Randstad Noord,RN,Seinwezen,Hollands Noorderkwartier,210,Alkmaar,7,VolkerRail,110669.797,516499.048,1.67999999,Alkmaar,AMR,PPLG,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,Ja,Noord-West,52.63419342,4.73237864,42.665214
