FID,vrt_code,vrtnaam,haven_vaar,meetpunt_b,meetpunt_e,trajectlen,loodsregio,kenmerk_id,id,se_anno_cad_data,gdb_geomattr_data,shape
loodsregio.101,403,"Vaargeul langs Pollendam, Blauwe Slenk, Vliestroom en Zuider Stortemelk",,0,33.703,,TEXEL,,16501872,,,"LINESTRING (53.17739999999998 5.402399998000021, 53.17749999799997 5.402300000000025, 53.177700001999995 5.401700000999995, 53.17790000100001 5.401000001, 53.17810000100002 5.399799998999981, 53.178199999000014 5.399099997999997, 53.178199999000014 5.398499999000023, 53.178199999000014 5.397899999999993, 53.17799999900001 5.395699999999977, 53.17790000100001 5.394000000999995, 53.17790000100001 5.392700002000026, 53.17839999900002 5.390000000999976, 53.17859999799998 5.388999999000021, 53.17929999900002 5.386199999999974, 53.18010000100003 5.3827, 53.180799998 5.379700001000003, 53.18160000099999 5.376200002000019, 53.18220000000002 5.373599999000021, 53.183299999999974 5.368900000999986, 53.184300001999986 5.364399999, 53.18509999999998 5.361200000999986, 53.185899999000014 5.357599999999991, 53.1866 5.354400000999988, 53.18729999999999 5.351399999000023, 53.18800000099998 5.348299999000005, 53.188499998 5.34620000000001, 53.188800000000015 5.344900000999985, 53.188999998999975 5.342599999000015, 53.188999998999975 5.341800001000024, 53.188999998999975 5.340399998999999, 53.18890000099998 5.334899999000015, 53.188800000000015 5.333000001000016, 53.18890000099998 5.331900001000008, 53.188999998999975 5.3306999989999895, 53.18930000099999 5.32869999899998, 53.18939999899999 5.32800000200001, 53.18950000000001 5.327199999000015, 53.18990000000002 5.325300001000016, 53.19029999899999 5.323699999999974, 53.190800000000024 5.322000000999992, 53.19240000100001 5.3168999999999755, 53.19339999900001 5.313800000000015, 53.19379999900002 5.312899999000024, 53.194600001000026 5.311199999999985, 53.19530000200001 5.309900001000017, 53.19599999899998 5.3084999989999915, 53.19709999899999 5.307000000000016, 53.19799999899999 5.306000002000019, 53.19889999899999 5.305100001000028, 53.200199999000006 5.30400000100002, 53.201400001000025 5.3031999990000145, 53.203100000000006 5.302299999000013, 53.20459999899998 5.30200000100001, 53.20609999800001 5.30200000100001, 53.207699999 5.302200001000017, 53.20919999900002 5.302499997999973, 53.210000001000026 5.302399999999977, 53.211599998 5.301899999, 53.212900002000026 5.301199999000005, 53.21429999899999 5.29989999899999, 53.21750000100002 5.295999999999992, 53.21940000000001 5.293900001999987, 53.22150000200003 5.291499998000006, 53.22320000100001 5.28929999799999, 53.223999999 5.288099999999986, 53.224800001999995 5.286600001000011, 53.22610000100002 5.282800000000009, 53.22740000099998 5.278999999000007, 53.22769999899998 5.278200001000016, 53.228500000999986 5.275800000999993, 53.230200000000025 5.27169999900002, 53.231299999999976 5.268500000000017, 53.23209999900001 5.26550000200001, 53.232299997999974 5.26339999999999, 53.232500001999995 5.2608999980000135, 53.232500001999995 5.258400000999984, 53.232299997999974 5.256000001000018, 53.23200000100002 5.253499999999974, 53.23180000100001 5.250599998999974, 53.231299999999976 5.245299998999997, 53.230999999000005 5.242800000999978, 53.23090000100001 5.240800001000025, 53.23059999899999 5.236200000999986, 53.23059999899999 5.229899998999997, 53.230799999 5.225400001000025, 53.230799999 5.223000001000003, 53.23090000100001 5.219300002000011, 53.230999999000005 5.216800001000024, 53.23140000199999 5.210200000999976, 53.23149999999998 5.206099998000013, 53.23180000100001 5.200800001999994, 53.23219999999998 5.197200000000009, 53.23279999900001 5.193300001000011, 53.233600002 5.189599998000006, 53.2346 5.186199999999985, 53.2355 5.184000000000026, 53.23700000000002 5.180700000000002, 53.23919999999998 5.1766000019999865, 53.240800001000025 5.174400002000027, 53.24419999899999 5.170000001999995, 53.245600000000024 5.168099998999992, 53.246699999999976 5.166999998999984, 53.247900001999994 5.165500000000009, 53.249000002 5.164000000999977, 53.24979999999999 5.1629999990000215, 53.25030000100003 5.162300001999995, 53.250999998 5.161099999999976, 53.25169999899998 5.160100001999979, 53.252200000000016 5.159499998999991, 53.252999999 5.158900000000017, 53.25400000100001 5.1583999989999825, 53.25539999799997 5.158100002000026, 53.25649999799998 5.1580000000000155, 53.25780000200001 5.158300000999986, 53.25939999899998 5.158799998000006, 53.260699998999996 5.1594000009999945, 53.26260000100001 5.160300001999985, 53.26660000200002 5.162300001999995, 53.268399998999996 5.163800001000027, 53.269000000999995 5.1644000000000005, 53.27030000100001 5.165600002000019, 53.27230000100002 5.167399998999997, 53.275300000000016 5.168999999999983, 53.27769999999998 5.170699999000021, 53.28090000200001 5.1721, 53.28680000100002 5.174199998000006, 53.292700000000025 5.175599999999974, 53.293499999000005 5.175599999999974, 53.296899999999994 5.175200000000018, 53.29930000000002 5.17489999899999, 53.30220000100002 5.173999998999989, 53.30339999900002 5.1735999989999755, 53.30510000100003 5.172899998999981, 53.30759999899999 5.171500001000027, 53.30939999999998 5.170000001999995, 53.31080000100002 5.168099998999992, 53.31229999999999 5.165700000000015, 53.317000001999986 5.157299998999974, 53.318899999999985 5.152800001000003, 53.32070000099998 5.149300002000018, 53.3211 5.14820000200001, 53.321800000999986 5.147300001000019, 53.32260000000002 5.145199998999999, 53.32189999899998 5.1442000010000015, 53.321199998 5.143100000999993, 53.32009999799999 5.139199997999981, 53.31899999799998 5.134199998999975, 53.31650000100001 5.118000000999984, 53.315800000000024 5.113699999000005, 53.31490000000002 5.107500001999995, 53.31270000000001 5.099499999999978, 53.31080000100002 5.094200000000001, 53.31170000100002 5.089200000999995, 53.31270000000001 5.079200000000014, 53.31329999899998 5.060299999999984, 53.31300000099998 5.056200000999979, 53.31219999899997 5.050200000000018, 53.311199999999985 5.045000001999995)"
loodsregio.102,402,"Boontjes, Doove Balg, Texelstroom",,0,58.68,,TEXEL,,16500535,,,"LINESTRING (53.17729999900001 5.401799998999991, 53.17720000100002 5.4015000019999775, 53.17700000100001 5.401099998999996, 53.17660000199999 5.400699998999983, 53.175900001 5.400199998000005, 53.175299998000014 5.399900000999992, 53.174800000999994 5.3995000009999785, 53.174699998999984 5.399400000000014, 53.17159999900002 5.396000001999994, 53.166000000999986 5.389699999000015, 53.16550000000001 5.389099999999985, 53.164999998999974 5.388799999000014, 53.16319999799998 5.3881999999999834, 53.160599999 5.387499998999999, 53.158799998000006 5.386900000000026, 53.150300000000016 5.384599998999988, 53.146600001000024 5.383099999000024, 53.14409999899999 5.381999999000016, 53.139699999000015 5.380199999000013, 53.13589999800001 5.378499999999974, 53.13380000000001 5.377400000000023, 53.13029999999998 5.375700000999984, 53.12550000099998 5.373399999000014, 53.124400001000026 5.372900001999994, 53.122799999999984 5.372299999000006, 53.121699999999976 5.372099999, 53.12070000199998 5.372299999000006, 53.11899999899998 5.372599999999977, 53.113999999999976 5.373199999000008, 53.110199998999974 5.373699999999985, 53.10759999999999 5.37420000100002, 53.105799999 5.37420000100002, 53.105399999999975 5.3740000020000025, 53.10500000000002 5.373699999999985, 53.103999998000006 5.3729999999999905, 53.10330000099998 5.372499999000013, 53.10269999899998 5.37220000100001, 53.10139999900002 5.371100001000002, 53.10009999900001 5.370000000999994, 53.09870000199999 5.368600000000015, 53.098099999 5.368000000999984, 53.096799998999984 5.36650000100002, 53.095699998999976 5.364899999999977, 53.09389999899997 5.3621000009999875, 53.09279999900002 5.360300000999985, 53.091899997999974 5.358600002000003, 53.09149999900001 5.357900001000019, 53.090100001999986 5.355700001000002, 53.088900000000024 5.353000000000009, 53.08810000099999 5.350200001000019, 53.087800000000016 5.348999999, 53.087200000999985 5.346700001999977, 53.08670000000001 5.344900000999985, 53.08619999899997 5.343099999999993, 53.085200000999976 5.339499998999997, 53.084600002 5.337499998999988, 53.08419999900002 5.335999999000023, 53.08390000100002 5.334600002000002, 53.08359999999999 5.332600001000003, 53.08329999799997 5.330899998999996, 53.083000001000016 5.328800000000001, 53.082899999000006 5.327100001000019, 53.08280000100001 5.3256999999999834, 53.08280000100001 5.323699999999974, 53.082899999000006 5.322000000999992, 53.083000001000016 5.3207999989999735, 53.08309999900001 5.319299999999998, 53.08339999999998 5.316700000000026, 53.08359999999999 5.312800001000028, 53.08390000100002 5.30970000100001, 53.08370000100001 5.307000000000016, 53.08370000100001 5.30469999799999, 53.083500001999994 5.302700001999995, 53.08319999999998 5.299500000000023, 53.083000001000016 5.295999999999992, 53.077199999000015 5.287399999999991, 53.07669999799998 5.286699999000007, 53.074900001 5.284200001999977, 53.074000001 5.282900002000019, 53.07299999899999 5.281300000999977, 53.071500000000015 5.2784999979999725, 53.07079999899997 5.277300000000025, 53.068899999999985 5.274000000000001, 53.06819999999999 5.272899999999993, 53.06650000100001 5.27030000100001, 53.065200000999994 5.268500000000017, 53.06430000099999 5.267099998999981, 53.06329999899998 5.265199999999993, 53.0625 5.26339999999999, 53.061799999000016 5.261599998999998, 53.06139999999999 5.2593000009999855, 53.05970000100001 5.250700000999984, 53.058600001 5.243600000000015, 53.05790000000002 5.238999999999976, 53.055399998999974 5.221099998999989, 53.05200000100001 5.206300001999978, 53.048400000000015 5.192099999999982, 53.04630000100002 5.183200001999978, 53.042599998000014 5.168699998000022, 53.0394 5.155799999999999, 53.03750000100001 5.1480999999999995, 53.03699999999998 5.14530000100001, 53.036400001000004 5.142499998000005, 53.036099999999976 5.1404, 53.035799999000005 5.136300000999995, 53.035799999000005 5.1339000020000185, 53.03590000000003 5.129999999000006, 53.036099999999976 5.126300000000015, 53.037199999999984 5.112700000000018, 53.037799999000015 5.092199999999991, 53.03819999799998 5.083900001000018, 53.03799999900002 5.079100002000018, 53.037799999000015 5.0753999990000125, 53.03770000100002 5.071300000000008, 53.03770000100002 5.06740000100001, 53.037900001000025 5.063600000000008, 53.03819999799998 5.061099999000021, 53.03900000099998 5.0581000000000245, 53.039999998999974 5.055399998999974, 53.04129999899999 5.052900001000012, 53.043000000999996 5.050299998000014, 53.04569999900002 5.04630000100002, 53.051300000000026 5.036200001999987, 53.053800002 5.031100001000027, 53.05590000000001 5.026099998999996, 53.05790000000002 5.020399999000006, 53.05990000100002 5.014600001000019, 53.061199999999985 5.010100000000023, 53.06270000000001 5.005299999999977, 53.06419999899998 5.0009999979999975, 53.065200000999994 4.997599999999977, 53.065999999999974 4.993900000999986, 53.066700000000026 4.989700001000017, 53.06709999999998 4.985399998999981, 53.06709999999998 4.98380000100002, 53.067200001 4.980599998999992, 53.06709999999998 4.977299999000024, 53.066899999999976 4.972800001999985, 53.06650000100001 4.965899999999976, 53.066300001 4.9605999999999995, 53.066399999 4.953800000000001, 53.066599999000005 4.949499998000022, 53.067000001999986 4.942099999999982, 53.067000001999986 4.938900000999979, 53.06679999800002 4.934900001000017, 53.066599999000005 4.932000000000016, 53.06619999899999 4.9298, 53.065499999 4.927099999000006, 53.06439999899999 4.923799998999982, 53.06300000099998 4.920099999999991, 53.061199999999985 4.91640000000001, 53.057500000999994 4.909299998999984, 53.0548 4.90379999999999, 53.052700001999995 4.899999998999988, 53.043200001 4.8829000000000065, 53.03570000100001 4.868700000999979, 53.03069999799999 4.8592000009999765, 53.029800002 4.857700001000012, 53.020500001000016 4.842900000999975, 53.0154 4.834499999999991, 53.01010000000002 4.82589999999999, 53.00180000099999 4.813200000999984, 52.99810000100001 4.807700001000001, 52.996399999000005 4.804299999000023, 52.99470000000002 4.800900001000002, 52.99240000200001 4.796599999000023, 52.988800000000026 4.789199999999994, 52.987199998999984 4.786200001999987, 52.98290000100002 4.776700000999995, 52.979899999 4.768800001999978, 52.979899999 4.768700000000024, 52.977899998 4.762299999999982, 52.9769 4.758600000000001, 52.97549999900002 4.753600000999995, 52.97439999900001 4.748899999999992, 52.97430000100002 4.748599999000021, 52.97320000100001 4.741599999000016)"
loodsregio.103,402b,"Scheurrak, Omdraai en Oude Vlie",,0,21.642,,TEXEL,,16498087,,,"LINESTRING (53.05790000000002 5.020399999000006, 53.058600001 5.031800002000011, 53.06069999900001 5.043699998000022, 53.061500002 5.047899998999981, 53.063099998999974 5.055700000000002, 53.065499999 5.0645000000000095, 53.067200001 5.071600000999979, 53.068899999999985 5.0779, 53.06989999899997 5.081399999999974, 53.07279999899998 5.089899998000021, 53.075199999000006 5.096099998999989, 53.07649999900002 5.099300001000017, 53.07710000100002 5.100999999999999, 53.08030000000002 5.109399999999994, 53.082299999999975 5.115600001000018, 53.083500001999994 5.118999998999982, 53.084299999999985 5.121399999000005, 53.08610000099998 5.1270000000000095, 53.088500001 5.1340000000000146, 53.08929999899999 5.137099999999975, 53.089699998000015 5.143500000000017, 53.08989999800002 5.153999999000007, 53.090100001999986 5.161099999999976, 53.090100001999986 5.16640000000001, 53.09050000100001 5.1785999979999815, 53.09109999999998 5.182000000000016, 53.091999999999985 5.185099999999977, 53.09499999899998 5.188800000000015, 53.09760000199998 5.192799999999977, 53.099699999999984 5.19530000200001, 53.101 5.1957999989999735, 53.10370000099999 5.195500001000028, 53.106299999999976 5.194699999000022, 53.108299999999986 5.193599999000014, 53.11149999899999 5.1915000010000085, 53.112799998000014 5.190699998000014, 53.113999999999976 5.190000000999987, 53.11540000100001 5.188900000999979, 53.119399998000006 5.186099999000021, 53.11980000099999 5.185600001000012, 53.120799999999974 5.184599999, 53.12220000100001 5.183200001999978, 53.125700000999984 5.1795999999999935, 53.12759999899998 5.178300001000025, 53.13149999799998 5.1766000019999865, 53.133099999000024 5.175799998999992, 53.134900000000016 5.175000001000001, 53.13610000199998 5.174500000000023, 53.137400001 5.173999998999989, 53.13859999900001 5.173700000999986, 53.139800001000026 5.173500000999979, 53.14050000200001 5.173400000000015, 53.144200001 5.1732000000000085, 53.14840000100003 5.172699998999974, 53.149400000000014 5.172499999000024, 53.15089999899999 5.172400001000028, 53.15179999899999 5.172300000000007, 53.15300000100001 5.172200002000011, 53.15399999900001 5.172200002000011, 53.15459999799998 5.172300000000007, 53.15549999799998 5.172400001000028, 53.15630000099998 5.172499999000024, 53.157400000999985 5.172800000999985, 53.15790000200002 5.173000000000002, 53.15890000000002 5.173300002000019, 53.159600001 5.1735999989999755, 53.161099999999976 5.174400002000027, 53.162799999000015 5.175299998000014, 53.16450000200001 5.176199999000005, 53.165399998 5.1766999999999825, 53.16609999899998 5.176899999, 53.167100000999994 5.177200001000017, 53.16780000199998 5.177200001000017)"
loodsregio.104,130b2,Toeleidingskanaal via de Oostsluis/Oostbuitenhaven naar de Westerschelde,,0,2.066,,SCHELDEMONDING,,16500533,,,"LINESTRING (51.331999999000004 3.8205999990000237, 51.33280000100001 3.8205000010000276, 51.334899999000015 3.819999999999993, 51.336300000999984 3.819699999000022, 51.33810000099999 3.8192000020000023, 51.342900000999975 3.818899999999985, 51.346799998999984 3.819800000999976)"
loodsregio.105,131g,Vaarwater langs Hoofdplaat,,0,17.641,,SCHELDEMONDING,,16500682,,,"LINESTRING (51.3673 3.7432999979999977, 51.36479999900001 3.738800000000026, 51.36190000200003 3.7318000010000105, 51.36149999899999 3.7269000000000005, 51.359999999000024 3.7219999989999906, 51.35839999799998 3.7159999979999725, 51.358899999000016 3.713599998999996, 51.35980000000001 3.710499997999989, 51.360199998999974 3.7089999990000138, 51.360599998 3.7078000010000096, 51.362300000999994 3.7032999990000235, 51.363099999999974 3.7017999999999915, 51.364399999 3.699700001999986, 51.36560000100002 3.697400000000016, 51.36609999799998 3.696699998999975, 51.36650000100002 3.69599999899998, 51.370299999 3.6911000009999952, 51.37420000100002 3.686399999999992, 51.37530000100003 3.684799999000006, 51.37689999899999 3.682200000000023, 51.38029999999998 3.6696999999999775, 51.38190000100002 3.662300001999995, 51.38380000000001 3.6519999989999974, 51.38500000200003 3.644400001000008, 51.385600001 3.638799999000014, 51.386000000000024 3.6308000010000114, 51.386000000000024 3.6206000000000245, 51.386000000000024 3.6198000009999873, 51.38589999800001 3.6152000019999946, 51.386000000000024 3.612799998000014, 51.386199999999974 3.610900000000015, 51.38639999899999 3.6092999989999726, 51.38729999999998 3.6064000019999867, 51.389800001000026 3.5973000000000184, 51.39299999899998 3.5855999999999995, 51.394499999000004 3.5817000010000015, 51.39620000100001 3.577799997999989, 51.398800000999984 3.572099998999988, 51.400400002000026 3.5687999990000208, 51.402600001999986 3.56529999899999, 51.40720000099998 3.5619000010000264, 51.411400001000004 3.5608999990000143, 51.425999999 3.570900000999984, 51.43010000100003 3.573600001999978, 51.432500000999994 3.574700001999986)"
loodsregio.106,130,Kanaal van Gent naar Terneuzen met de Zijkanalen en havens,,16.409,32.513,,SCHELDEMONDING,,16499314,,,"LINESTRING (51.21029999899997 3.8024999979999734, 51.211300000999984 3.8027000019999946, 51.21319999899998 3.803300001000025, 51.222199999 3.805399998999974, 51.223599999999976 3.8057000000000016, 51.22419999900001 3.8059000000000083, 51.22449999999998 3.806000002000019, 51.231100000000026 3.8081000000000245, 51.234999999000024 3.8093000019999863, 51.2355 3.8095000010000035, 51.237300000999994 3.810199997999973, 51.23979999900001 3.8117000010000197, 51.242899998999974 3.8143999989999884, 51.25490000100001 3.826299999000014, 51.25970000000001 3.8310999980000133, 51.26010000000002 3.831599998999991, 51.26350000100001 3.834899999000015, 51.26519999999999 3.8363999989999797, 51.267499998000005 3.8378000000000156, 51.269499999000004 3.8389000000000237, 51.27189999799998 3.839800000000025, 51.274 3.840300001000003, 51.27629999800001 3.840700001000016, 51.27769999999998 3.8407999980000227, 51.27910000100002 3.8407999980000227, 51.28750000100001 3.8378000000000156, 51.293499999000005 3.835499997999989, 51.30449999899997 3.831900001000008, 51.30590000000001 3.8313999999999737, 51.307799999 3.8306999989999895, 51.309599999 3.8302000020000264, 51.31199999900002 3.8291000020000183, 51.314700000000016 3.827599998999972, 51.317000001999986 3.826299999000014, 51.318599999000014 3.8253999990000125, 51.31899999799998 3.82510000100001, 51.321500000000015 3.8225000020000266, 51.326599999999985 3.818500001000018, 51.32840000099998 3.817099999999982, 51.330200002000026 3.8156999980000137, 51.33610000099998 3.8112999979999813, 51.33680000200002 3.811000001000025, 51.337699998000005 3.811099999000021, 51.339800000000025 3.811399999999992, 51.34319999799999 3.8119000010000264, 51.3433 3.8119000010000264, 51.34609999899999 3.8138000000000147)"
loodsregio.107,110,Wantij en Otterkanaal,,0,1.076,,ROTTERDAM,,16499825,,,"LINESTRING (51.820900000999984 4.676199999000005, 51.8202 4.676300000000026, 51.81969999900002 4.6766000019999865, 51.819200002 4.67700000100001, 51.818899999999985 4.677200001000017, 51.818599999000014 4.677799999999991, 51.81830000100001 4.678399999000021, 51.817499999000006 4.680100001000028, 51.81709999999998 4.680900000000008, 51.816899999999976 4.682000000000016, 51.816700000000026 4.683299999999974, 51.816599999000005 4.6854999999999905, 51.817000001999986 4.687399997999989, 51.817000001999986 4.688200000999984)"
loodsregio.108,116a,Beerkanaal,,0,4.448,,ROTTERDAM,,16498125,,,"LINESTRING (51.97509999900001 4.091200001999994, 51.972100001 4.089999999999975, 51.965300001 4.087499998999988, 51.96119999899997 4.085900001000027, 51.96049999799999 4.0855999999999995, 51.95340000099998 4.082899999000006, 51.95300000200001 4.08280000100001, 51.950800001999994 4.081900001000008, 51.941599999000005 4.078499998999973, 51.93939999899999 4.086599997999997)"
loodsregio.109,233y1,Zuiderbuitenkanaal C.A.,,0.3,4.358,,AMSTERDAM,,16498181,,,"LINESTRING (52.463500001 4.564300000999992, 52.46339999899999 4.564800002000027, 52.46310000099999 4.567600001000017, 52.46310000099999 4.569899998999972, 52.46300000000002 4.570900000999984, 52.46319999899998 4.572799998999983, 52.46370000000002 4.580100000000016, 52.465300001 4.586500000000001, 52.465399999 4.587900002000026, 52.46579999800002 4.596600000000024, 52.465899999999976 4.601599998999973, 52.46579999800002 4.60469999899999, 52.465599999000005 4.610800002000019, 52.46550000100001 4.611000000999979, 52.46460000100001 4.6170999999999935, 52.465100001999986 4.620000000999994, 52.46599999799997 4.622499999000013)"
loodsregio.110,108b,Zuid Hollandsch Diep,,0,5.981,,ROTTERDAM,,16498650,,,"LINESTRING (51.714200000999995 4.620299998999997, 51.71200000099998 4.618999998999982, 51.710000001000026 4.6173, 51.708000001000016 4.614999997999973, 51.70530000000002 4.61160000000001, 51.702300001000026 4.607299997999974, 51.70100000100001 4.605099998000014, 51.699400000000026 4.6007999999999925, 51.69920000100001 4.599899999999991, 51.69760000000002 4.595699998999976, 51.69640000200002 4.588700000000017, 51.693700001000025 4.572000000999992, 51.69009999899998 4.547899998999981)"
loodsregio.111,111,Oude Maas,,0,30.788,,ROTTERDAM,,16501531,,,"LINESTRING (51.82209999899999 4.670999999999992, 51.82079999899997 4.667599998000014, 51.82070000099998 4.66719999899999, 51.818599999000014 4.661999999999978, 51.816899999999976 4.659100000000024, 51.816899999999976 4.6590000020000275, 51.81619999899999 4.657900002000019, 51.81560000000002 4.656900000000007, 51.815200000999994 4.656199999000023, 51.81509999899998 4.656199999000023, 51.8125 4.652199998000015, 51.81139999999999 4.650500000000022, 51.80720000000002 4.645399999000006, 51.8057 4.642000000999985, 51.805199999000024 4.640999998999973, 51.8048 4.640099998999972, 51.80279999999999 4.635100000000023, 51.80279999999999 4.635000002000027, 51.80239999999998 4.6340000000000146, 51.801300000000026 4.629700001000003, 51.800999999 4.628699998999991, 51.800000001 4.621300001000009, 51.80139999800002 4.616799999000023, 51.80200000100001 4.615600001000018, 51.80290000100001 4.6121000009999875, 51.80339999900002 4.610399998999981, 51.80459999999999 4.605200000000025, 51.8048 4.605000000000018, 51.80490000200001 4.604300000000023, 51.805500000999984 4.6019000000000005, 51.80600000200002 4.599599997999974, 51.80620000099998 4.598799999999983, 51.806299998999975 4.598299999000005, 51.806400000999986 4.597899998999992, 51.806400000999986 4.597800001999985, 51.806400000999986 4.597300000000018, 51.80660000099999 4.5955000000000155, 51.80710000200003 4.589800000000025, 51.80730000099999 4.58639999899998, 51.80730000099999 4.583900001000018, 51.807500000999994 4.581200000000024, 51.807799999 4.579200000000014, 51.80820000199998 4.576599999999985, 51.809000000000026 4.574099998999998, 51.809799999000006 4.571600000999979, 51.810899999000014 4.569200002000002, 51.811799999000016 4.56740000100001, 51.8125 4.566199998999991, 51.813999998999975 4.564100000999986, 51.815800000000024 4.5625, 51.81779999999998 4.560899999000014, 51.81940000100002 4.559799999000006, 51.822299998000005 4.5584999989999915, 51.825199999000006 4.558200001999978, 51.826900002 4.557100002000027, 51.828600000999984 4.555500000999984, 51.829399998999975 4.554499998999972, 51.82970000099999 4.55400000100002, 51.830200002000026 4.553300001000025, 51.830899998999996 4.5516999999999825, 51.831799999 4.5485999989999755, 51.831999999000004 4.545699999000021, 51.83219999800002 4.542800001999979, 51.831999999000004 4.539099998999973, 51.83130000199998 4.535100001999979, 51.830800001 4.5309999990000165, 51.83030000000002 4.527600001999986, 51.83030000000002 4.525600000999987, 51.83049999899998 4.522300001000019, 51.831500000999995 4.516600002000018, 51.832699999 4.511500001000002, 51.83439999799998 4.504999999000006, 51.83509999900002 4.502400000000023, 51.83549999799999 4.499699998999972, 51.83590000100003 4.496699999999976, 51.83610000099998 4.4941000009999925, 51.83590000100003 4.490899999000021, 51.835800000000006 4.488899998000022, 51.83570000200001 4.4871000009999875, 51.835200000999976 4.483100001000025, 51.8347 4.479100000000017, 51.834100001000024 4.4757999999999925, 51.83370000100001 4.472699999999975, 51.83329999799997 4.470300000000009, 51.83280000100001 4.467199999999991, 51.832400001999986 4.463799998000013, 51.831799999 4.458399999999983, 51.83159999899999 4.45369999899998, 51.83190000100001 4.449900001000003, 51.832600001 4.445500001000028, 51.83419999900002 4.439800002000027, 51.83670000000001 4.432000000000016, 51.838900000000024 4.427599999999984, 51.840100001999986 4.423900000999993, 51.84109999999998 4.420400001000019, 51.842599999000015 4.415199998999981, 51.842900000999975 4.41360000100002, 51.8433 4.410199999999975, 51.8433 4.407099999000025, 51.84299999799998 4.401799998999991, 51.842599999000015 4.39820000200001, 51.84219999999999 4.393300001, 51.84209999799998 4.386599998999998, 51.841999999999985 4.3839000020000185, 51.84219999999999 4.3827, 51.842599999000015 4.377900001, 51.842900000999975 4.374600000999976, 51.84319999799999 4.3729999999999905, 51.84450000200002 4.367600001000028, 51.84620000000001 4.361900002000027, 51.84849999800002 4.355099998000014, 51.84949999999998 4.352699998999981, 51.851 4.350000001000012, 51.853399998999976 4.346299998000006, 51.855999999000005 4.342900000999975, 51.857299997999974 4.342199999999991, 51.8596 4.340100001999986, 51.86419999999998 4.335099999000022, 51.866900000999976 4.333500001999994, 51.873399999000014 4.329900000000009, 51.87959999999998 4.3264000010000245, 51.88450000099999 4.325199999000006, 51.886799999000004 4.323699999999974, 51.893300001 4.320500001000028, 51.89440000100001 4.319999999999993)"
loodsregio.112,131j,Sardijngeul en Oostgat,,0,28.751,,SCHELDEMONDING,,16501808,,,"LINESTRING (51.432500000999994 3.588500001, 51.432500000999994 3.574700001999986, 51.43409999800002 3.5703000020000104, 51.436500002 3.567899997999973, 51.43939999899999 3.565900001999978, 51.442499999000006 3.5615999999999985, 51.44550000100003 3.5555999989999805, 51.446699998999975 3.551399998000022, 51.447299998000005 3.549400002000027, 51.44839999800001 3.546399999000016, 51.45039999900001 3.537700001000019, 51.45210000100002 3.531199999000023, 51.45600000000002 3.5205999990000123, 51.46310000099999 3.517200000999992, 51.470600002000026 3.5117999990000044, 51.48209999900001 3.4986999999999853, 51.48700000000002 3.4924000020000108, 51.496500000000026 3.4723999980000144, 51.49949999900002 3.4666000010000175, 51.505499999999984 3.4549999980000052, 51.51260000100001 3.4415999990000046, 51.519799999999975 3.4295999999999935, 51.525199998000005 3.428300001000025, 51.533799998000006 3.425299998000014, 51.54140000000001 3.4228000009999846, 51.55620000099998 3.414600000000007, 51.587900002000026 3.3889999990000206, 51.628800001 3.351699999999994)"
