FID,cte,thema,themb,omschr,datum,gradenhoek,hecto,z,eignam,layer,dtm,mutatie_co,dtb_id,se_anno_cad_data,gdb_geomattr_data,shape
dtb_lijn.2000887,T0105,,,raster/hekwerk,2007-04-22T00:00:00,,,,,1,1,M,46662902,,,"LINESTRING (187097.061999999 351920.9270000011, 187091.29300000146 351922.0689999983, 187091.24399999902 351922.0780000016, 187087.7659999989 351922.75, 187083.15199999884 351923.7250000015)"
dtb_lijn.2000888,T0101,,,doorgang,2000-04-06T00:00:00,,,,,1,1,O,46662903,,,"LINESTRING (187080.43400000036 351924.2349999994, 187083.15199999884 351923.7250000015)"
dtb_lijn.2000889,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46662904,,,"LINESTRING (187035.56700000167 351893.62099999934, 187035.76799999923 351893.48800000176, 187046.64699999988 351889.188000001, 187052.97100000083 351886.73000000045, 187059.12900000066 351884.55000000075, 187065.21799999848 351882.6099999994, 187069.8359999992 351881.7010000013, 187073.70899999887 351881.2879999988, 187076.311999999 351881.19200000167, 187079.08300000057 351881.22300000116, 187081.36400000006 351881.875, 187083.74700000137 351882.6799999997, 187085.44399999827 351883.7879999988, 187087.3909999989 351885.7049999982, 187089.3509999998 351888.04300000146, 187090.72700000182 351889.8979999982, 187092.17300000042 351892.57499999925, 187093.09200000018 351894.5469999984, 187093.68200000003 351896.7809999995, 187094.40900000185 351901.2569999993, 187095.33900000155 351907.5760000013, 187096.4210000001 351915.05000000075, 187096.47300000116 351915.76099999994)"
dtb_lijn.2000890,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46662905,,,"LINESTRING (187114.78700000048 351126.51300000027, 187109.81899999827 351124.7899999991, 187105.3990000002 351124.1099999994, 187102.1259999983 351123.8420000002, 187098.07400000095 351124.60500000045, 187095.08700000122 351126.33300000057, 187092.875 351128.0159999989, 187090.5080000013 351130.6490000002, 187084.75600000098 351136.36400000006, 187076.85599999875 351144.08999999985, 187069.16699999943 351151.0210000016, 187062.4149999991 351156.86100000143, 187049.1499999985 351168.49599999934, 187036.8999999985 351178.9600000009, 187027.71599999815 351186.8839999996, 187016.12900000066 351195.9979999997)"
dtb_lijn.2000891,T0301,,,haag/heg,2000-04-06T00:00:00,,,,,1,1,O,46662906,,,"LINESTRING (187017.9290000014 352129.43499999866, 187022.6090000011 352129.62999999896, 187025.98699999973 352129.58100000024, 187029.6889999993 352129.2719999999, 187032.67300000042 352128.5399999991, 187036.67700000107 352127.28400000185, 187039.95100000128 352126.1889999993, 187043.36800000072 352124.7270000018)"
dtb_lijn.2000892,T0301,,,haag/heg,2007-04-22T00:00:00,,,,,1,1,M,46662907,,,"LINESTRING (187068.1409999989 352092.5689999983, 187064.63199999928 352100.188000001, 187063.50200000033 352101.4690000005, 187059.27199999988 352105.8990000002, 187053.66699999943 352110.8979999982, 187051.23200000077 352113.1570000015)"
dtb_lijn.2000893,T0101,,,doorgang,2000-04-06T00:00:00,,,,,1,1,O,46662908,,,"LINESTRING (187057.44999999925 352032.7670000009, 187055.98600000143 352031.76199999824)"
dtb_lijn.2000894,W030701,,,greppel,2000-04-06T00:00:00,,,,,1,1,O,46662909,,,"LINESTRING (187040.1330000013 352004.08900000155, 187038.39499999955 352005.08199999854, 187036.7030000016 352005.8590000011, 187035.2800000012 352006.12900000066, 187033.7509999983 352006.26900000125, 187032.3830000013 352006.7650000006, 187031.55099999905 352007.36100000143, 187031.24700000137 352007.743999999, 187028.8830000013 352012.39499999955)"
dtb_lijn.2000901,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46662573,,,"LINESTRING (188030.79899999872 351906.5639999993, 188033.97700000182 351911.1099999994, 188038.08300000057 351916.13500000164, 188045.5940000005 351924.9310000017, 188054.4219999984 351935.09600000083, 188059.53599999845 351941.2109999992, 188065.2659999989 351948.6579999998, 188068.7049999982 351953.57400000095, 188072.27899999917 351958.6460000016, 188076.84699999914 351964.80099999905, 188079.80200000107 351968.8139999993, 188082.3830000013 351972.9239999987, 188083.60200000182 351975.1739999987, 188084.55099999905 351977.7190000005, 188085.12799999863 351980.0329999998, 188085.1000000015 351981.83999999985, 188084.60599999875 351984.09099999815, 188083.19299999997 351990.3449999988, 188081.00200000033 351998.6719999984, 188078.58999999985 352009.3060000017, 188075.83300000057 352021.71599999815, 188074.01700000092 352030.95699999854, 188072.46700000018 352037.80000000075, 188071.0709999986 352043.41800000146, 188069.47199999914 352048.7899999991, 188067.89699999988 352055.5870000012, 188067.23900000006 352059.3289999999, 188066.85500000045 352062.44999999925, 188066.77800000086 352065.4290000014, 188067.1259999983 352068.16099999845, 188067.5940000005 352070.94200000167, 188068.25299999863 352074.29100000113, 188069.1490000002 352078.18200000003, 188070.97100000083 352083.67599999905, 188072.1950000003 352087.4479999989, 188073.43200000003 352092.368999999, 188074.05799999833 352096.743999999, 188074.438000001 352100.40199999884, 188074.71700000018 352104.21400000155, 188074.39400000125 352107.20699999854, 188073.8299999982 352109.9820000008, 188073.18400000036 352112.86400000006, 188071.88100000098 352115.5760000013, 188070.24399999902 352119.00499999896, 188066.36800000072 352125.875, 188061.62099999934 352133.2410000004, 188056.89299999923 352140.5159999989, 188052.63500000164 352146.4829999991, 188047.65199999884 352152.65100000054, 188044.21299999952 352156.7879999988, 188040.07699999958 352160.436999999, 188038.57600000128 352161.44200000167, 188037.12799999863 352162.3990000002, 188034.6889999993 352163.23099999875)"
dtb_lijn.2000975,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46656669,,,"LINESTRING (184260.97100000083 343778.8440000005, 184261.94399999827 343779.1739999987)"
dtb_lijn.2000895,ZH5,,,insteek sloot,2000-04-06T00:00:00,,,,,1,1,O,46662570,,,"LINESTRING (187877.91899999976 352171.0300000012, 187881.9539999999 352170.3929999992, 187886.67799999937 352169.3189999983, 187890.64600000158 352168.5480000004, 187893.3830000013 352167.99500000104, 187896.5 352167.7710000016, 187899.2589999996 352167.94900000095, 187901.99300000072 352168.5219999999, 187905.26900000125 352169.26300000027, 187908.7740000002 352170.0549999997, 187912.51900000125 352170.5179999992, 187916.38800000027 352170.8979999982, 187921.19399999827 352171.38699999824, 187926.99399999902 352172.15900000185, 187930.3740000017 352172.5520000011, 187934.28599999845 352172.73600000143, 187938.01700000092 352172.6420000009, 187941.75600000098 352172.41000000015, 187945.95100000128 352172.006000001, 187950.52800000086 352171.51099999994, 187956.87799999863 352170.7659999989, 187962.27800000086 352170.2250000015, 187967.47100000083 352169.7329999991, 187973.97100000083 352169.48800000176, 187978.15100000054 352169.40199999884, 187981.83799999952 352169.2019999996, 187984.65700000152 352169.3579999991, 187986.92500000075 352169.7520000003, 187989.54899999872 352170.19299999997, 187993.93299999833 352171.5329999998, 188002.62900000066 352174.5069999993, 188010.78799999878 352176.96400000155, 188016.88800000027 352178.51099999994, 188019.78599999845 352178.7470000014, 188021.75299999863 352178.48699999973, 188024.05900000036 352177.9780000001, 188026.51000000164 352177.0379999988, 188028.7490000017 352175.8420000002, 188031.34200000018 352174.16600000113, 188034.20699999854 352172.04100000113, 188035.9290000014 352170.58199999854, 188037.12799999863 352169.86499999836, 188038.27800000086 352169.48099999875, 188041.3110000007 352166.1550000012, 188041.51399999857 352165.4789999984, 188041.74300000072 352164.8530000001, 188044.03500000015 352161.938000001, 188046.5540000014 352159.1730000004, 188049.58799999952 352155.3429999985, 188053.4530000016 352150.3979999982, 188056.8209999986 352145.86199999973, 188060.09899999946 352141.32400000095, 188063.9389999993 352135.8359999992, 188066.67700000107 352131.256000001, 188069.54800000042 352126.58100000024, 188072.3440000005 352121.6409999989, 188074.6559999995 352117.30700000003, 188075.9990000017 352113.8269999996, 188076.85300000012 352110.4609999992, 188077.24399999902 352106.52600000054, 188077.2039999999 352102.86499999836, 188076.8909999989 352097.3209999986, 188076.13500000164 352092.2340000011, 188075.25600000098 352087.76900000125, 188074.2340000011 352083.4629999995, 188072.9290000014 352079.6240000017, 188071.63100000098 352075.98600000143, 188070.35599999875 352071.21400000155, 188069.7199999988 352067.23600000143, 188069.66200000048 352063.7870000005, 188069.80900000036 352060.3599999994, 188070.35200000182 352057.1400000006, 188071.0850000009 352053.18499999866, 188071.8299999982 352050.0720000006, 188073.15300000086 352046.063000001, 188074.52899999917 352041.7820000015, 188075.68100000173 352037.8839999996, 188076.52899999917 352033.45800000057, 188077.39299999923 352028.44099999964, 188078.62200000137 352022.35500000045, 188080.98299999908 352011.3040000014, 188082.96700000018 352001.99599999934, 188084.76099999994 351995.45699999854, 188086.39699999988 351989.33399999887, 188087.4149999991 351985.0709999986, 188087.97899999842 351981.5379999988, 188088.1330000013 351978.8680000007, 188087.30299999937 351975.54199999943, 188085.87700000033 351972.39499999955, 188083.3759999983 351968.6640000008, 188079.22899999842 351963.0920000002, 188074.05600000173 351956.16600000113, 188068.1330000013 351947.9479999989, 188063.0700000003 351940.9629999995, 188057.63800000027 351934.1259999983, 188050.83900000155 351926.0089999996, 188041.92399999872 351915.54199999943, 188033.33100000024 351905.09899999946)"
dtb_lijn.2000896,ZH5,,,insteek sloot,2000-04-06T00:00:00,,,,,1,1,O,46662571,,,"LINESTRING (188045.7410000004 351900.6499999985, 188051.1889999993 351906.88599999994, 188057.75699999928 351914.61199999973, 188061.7800000012 351919.4050000012, 188065.9759999998 351924.6620000005, 188071.37200000137 351931.2010000013, 188076.65300000086 351937.9789999984, 188082.15900000185 351945.4970000014, 188085.41899999976 351949.61300000176, 188088.84099999815 351954.07400000095, 188091.46599999815 351957.6640000008, 188095.49399999902 351963.81500000134, 188097.12799999863 351966.6030000001, 188098.0700000003 351969.0850000009, 188098.65799999982 351972.30900000036, 188098.69000000134 351976.06500000134, 188098.3669999987 351979.73800000176, 188097.0469999984 351986.05999999866, 188094.4750000015 351996.01099999994, 188093.0469999984 352003.3209999986, 188091.37099999934 352010.27899999917, 188089.82600000128 352016.97300000116, 188088.23900000006 352025.61300000176, 188085.69200000167 352036.2250000015, 188084.1719999984 352044.3139999993, 188082.66699999943 352052.493999999, 188081.55299999937 352056.6579999998, 188081.0780000016 352060.9930000007, 188081.0240000002 352064.88899999857, 188081.2490000017 352068.96499999985, 188082.11400000006 352074.1979999989, 188083.1000000015 352077.6090000011, 188085.57299999893 352085.8999999985, 188086.47899999842 352090.19299999997, 188087.09600000083 352096.41800000146, 188087.94299999997 352102.04199999943, 188088.28700000048 352105.9059999995, 188088.1550000012 352109.3680000007, 188087.77199999988 352112.3429999985, 188087.6490000002 352115.6000000015, 188086.64299999923 352120.2980000004, 188084.9849999994 352125.36100000143, 188080.16000000015 352132.68499999866, 188074.15900000185 352140.3220000006, 188068.0080000013 352148.4360000007, 188062.3449999988 352154.9750000015, 188056.89699999988 352161.3299999982, 188051.75699999928 352167.02800000086, 188048.91000000015 352169.6039999984, 188047.64400000125 352170.4699999988, 188046.875 352170.6009999998, 188046.23099999875 352170.62099999934, 188043.20600000024 352173.9539999999, 188043.2250000015 352174.8359999992, 188042.42300000042 352176.1039999984, 188040.95800000057 352177.45699999854, 188038.3359999992 352179.5489999987, 188033.67700000107 352182.58900000155, 188028.56799999997 352185.5320000015, 188025.98900000006 352186.7250000015, 188022.92599999905 352187.7879999988, 188019.48699999973 352188.1330000013, 188017.39499999955 352187.8189999983, 188013.65100000054 352186.72399999946, 188008.6649999991 352185.04100000113, 188003.9210000001 352183.88500000164, 187997.813000001 352182.4849999994, 187992.11800000072 352181.73699999973, 187985.19700000063 352181.1649999991, 187978.95600000024 352181.01399999857, 187973.52199999988 352181.2049999982, 187965.56700000167 352181.22199999914, 187957.2659999989 352181.48800000176, 187951.83700000122 352182.01300000027, 187945.88800000027 352182.9910000004, 187940.25 352183.2589999996, 187935.18200000003 352183.41099999845, 187930.37900000066 352183.31500000134, 187925.06799999997 352182.8029999994, 187918.74700000137 352181.0729999989, 187911.5390000008 352179.11400000006, 187905.24799999967 352178.59099999815, 187900.55999999866 352178.60599999875, 187897.72800000012 352179.256000001, 187893.36300000176 352180.2190000005, 187890.33300000057 352180.81500000134, 187884.2259999998 352182.1710000001)"
dtb_lijn.2000897,T0105,,,raster/hekwerk,2000-04-06T00:00:00,,,,,1,1,O,46662572,,,"LINESTRING (188099.08799999952 352112.2589999996, 188092.37700000033 352112.3900000006, 188087.77199999988 352112.3429999985)"
dtb_lijn.2000898,T0101,,,doorgang,2000-04-06T00:00:00,,,,,1,1,O,46662950,,,"LINESTRING (188106.00699999928 352110.27600000054, 188099.08799999952 352112.2589999996)"
dtb_lijn.2000899,ZH6,,,talud(onderkant),2007-04-22T00:00:00,,,,,1,1,O,46662951,,,"LINESTRING (188067.30799999833 352003.83900000155, 188065.9200000018 352009.4210000001, 188064.10200000182 352015.8040000014, 188062.33700000122 352021.59699999914, 188061.1160000004 352027.30999999866, 188059.93100000173 352033.18400000036, 188058.31599999964 352040.881000001, 188057.43499999866 352047.3579999991, 188056.5780000016 352055.9200000018, 188055.8830000013 352061.5029999986, 188055.44700000063 352068.313000001, 188055.22399999946 352071.3200000003)"
dtb_lijn.2000900,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46662952,,,"LINESTRING (188016.24500000104 352164.30099999905, 188019.61100000143 352163.95899999887, 188021.90399999917 352163.5170000009, 188025.12200000137 352162.6479999982, 188028.93499999866 352161.5949999988, 188032.26000000164 352160.6319999993, 188034.35799999908 352159.4200000018, 188037.10399999842 352157.42599999905, 188039.6240000017 352155.493999999, 188042.1330000013 352152.48800000176, 188044.7899999991 352149.5399999991, 188049.59299999848 352142.9990000017, 188053.61400000006 352137.73000000045, 188057.7589999996 352131.8370000012, 188062.30900000036 352125.0300000012, 188065.44299999997 352119.66099999845, 188067.53700000048 352115.98099999875, 188068.97300000116 352112.3040000014, 188070.03400000185 352108.0080000013, 188070.5309999995 352104.0320000015, 188070.14299999923 352099.4670000002, 188069.48200000077 352094.23800000176, 188068.11499999836 352088.50400000066, 188066.8839999996 352083.79199999943, 188065.35700000077 352079.76399999857, 188063.91899999976 352075.3520000018, 188062.9219999984 352071.3060000017, 188062.5080000013 352068.0020000003, 188062.33199999854 352063.9120000005, 188062.80900000036 352059.1279999986, 188063.96700000018 352054.01099999994, 188065.9990000017 352046.73099999875, 188067.63500000164 352039.88500000164, 188069.66800000146 352029.34600000083, 188071.74300000072 352018.8979999982, 188074.10599999875 352009.5780000016, 188076.32200000063 352000.23600000143, 188078.7199999988 351991.3590000011, 188080.67399999872 351983.6579999998, 188080.80099999905 351980.4770000018, 188079.98099999875 351978.63599999994, 188077.97700000182 351975.9239999987, 188073.96799999848 351970, 188066.80900000036 351959.9510000013, 188057.8110000007 351948.0089999996, 188045.90799999982 351933.12999999896, 188035.83900000155 351921.6099999994, 188028.59800000116 351913.28500000015, 188026.686999999 351910.71400000155, 188025.28599999845 351908.4079999998)"
dtb_lijn.2000902,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46662574,,,"LINESTRING (188015.19099999964 351913.95800000057, 188024.71700000018 351926.0300000012, 188032.15799999982 351935.7179999985, 188039.73299999908 351944.311999999, 188051.1710000001 351957.3110000007, 188056.1259999983 351963.69299999997, 188059.42599999905 351967.75499999896, 188063.66000000015 351972.4609999992)"
dtb_lijn.2000903,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46662575,,,"LINESTRING (188020.41899999976 351911.2820000015, 188026.15300000086 351919.3779999986, 188032.16099999845 351927.0159999989, 188036.2190000005 351931.8440000005, 188041.3289999999 351937.87099999934, 188048.39699999988 351945.8020000011, 188056.0549999997 351954.7659999989, 188061.23900000006 351961.8520000018, 188064.30600000173 351966.1730000004, 188066.3049999997 351969.6950000003, 188068.42399999872 351974.0870000012, 188069.6799999997 351976.993999999, 188070.39799999818 351979.79199999943, 188071.05200000107 351983.03500000015, 188071.4290000014 351986.0920000002, 188071.28700000048 351988.9239999987, 188070.14499999955 351995.0879999995, 188067.30799999833 352003.83900000155)"
dtb_lijn.2000904,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46662174,,,"LINESTRING (188025.28599999845 351908.4079999998, 188022.20600000024 351902.55999999866, 188020.71700000018 351898.6030000001, 188019.76700000092 351893.62099999934, 188019.6400000006 351889.83999999985, 188020.49500000104 351886.7179999985, 188021.91800000146 351884.97100000083, 188024.42799999937 351883.5870000012, 188026.95800000057 351882.59699999914)"
dtb_lijn.2000906,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46662577,,,"LINESTRING (188026.95800000057 351882.59699999914, 188025.65399999917 351885.311999999, 188024.7740000002 351887.9970000014, 188024.5460000001 351890.36499999836, 188024.6499999985 351892.5529999994, 188025.125 351894.6009999998, 188025.7419999987 351896.8960000016, 188027.4990000017 351901.01000000164, 188029.12700000033 351904.125, 188030.79899999872 351906.5639999993)"
dtb_lijn.2000907,ZH5,,,insteek sloot,2000-04-06T00:00:00,,,,,1,1,O,46662578,,,"LINESTRING (188149.04199999943 351860.37999999896, 188141.17300000042 351862.311999999, 188131.8839999996 351864.7289999984, 188124.04399999976 351866.8720000014, 188116.89600000158 351868.7809999995, 188108.4910000004 351871.05099999905, 188100.36800000072 351873.1009999998, 188093.11400000006 351875.2199999988, 188085.78700000048 351876.9629999995, 188076.9530000016 351879.39499999955, 188066.936999999 351882.23900000006, 188058.2809999995 351885.0089999996, 188044.64400000125 351888.5709999986, 188042.7800000012 351889.506000001, 188041.1499999985 351890.9360000007, 188040.7950000018 351892.3579999991, 188041.6259999983 351894.52600000054, 188042.89499999955 351896.5219999999, 188045.7410000004 351900.6499999985)"
dtb_lijn.2000908,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46662579,,,"LINESTRING (187995.47700000182 351872.5480000004, 187998.67399999872 351871.5, 188003.23099999875 351870.0399999991, 188011.32600000128 351867.38699999824, 188022.9059999995 351863.52800000086, 188032.10799999908 351859.77800000086, 188042.5460000001 351856.4210000001, 188051.8900000006 351853.0700000003, 188061.67599999905 351849.89499999955, 188073.35200000182 351846.56700000167, 188090.07200000063 351841.9230000004, 188101.54800000042 351838.8729999997, 188116.31799999997 351835.5320000015, 188133.5610000007 351831.26900000125, 188149.07499999925 351826.7280000001, 188160.63199999928 351823.71499999985, 188170.51700000092 351821.39499999955, 188181.1550000012 351819.8999999985, 188190.25499999896 351818.5320000015, 188202.22399999946 351816.68499999866, 188211.8350000009 351814.756000001, 188216.1490000002 351813.06500000134)"
dtb_lijn.2000909,ZH7,,,talud(bovenkant),2007-04-22T00:00:00,,,,,1,1,M,46662580,,,"LINESTRING (188011.6000000015 351881.7289999984, 188013 351880.75499999896, 188018.16699999943 351878.0309999995, 188024.80900000036 351874.9849999994, 188033.47100000083 351870.993999999, 188040.46200000122 351868.6319999993, 188050.8449999988 351864.97100000083, 188061.43499999866 351861.3759999983, 188073.5700000003 351857.59600000083, 188086.14600000158 351853.4849999994)"
dtb_lijn.2000910,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46662581,,,"LINESTRING (188217.9450000003 351814.0379999988, 188213.58199999854 351816.73000000045, 188210.5300000012 351818.91099999845, 188207.99700000137 351820.1270000003, 188205.1099999994 351821.01999999955, 188201.37099999934 351821.6959999986, 188193.01700000092 351822.6460000016, 188183.21400000155 351823.9310000017, 188172.11300000176 351825.4210000001, 188164.72100000083 351826.8909999989, 188155.88800000027 351829.15900000185, 188147.5089999996 351831.41800000146, 188138.8280000016 351833.8740000017, 188125.20800000057 351837.36400000006, 188112.93400000036 351840.35500000045, 188099.4140000008 351844.4279999994, 188086.3200000003 351847.89400000125, 188074.08100000024 351851.3440000005, 188060.97899999842 351855.5729999989, 188048.89400000125 351859.93200000003, 188038.07499999925 351863.57400000095, 188027.21599999815 351867.2960000001, 188013.85200000182 351872.05999999866, 188005.40300000086 351875.17500000075, 188002.38100000098 351876.27899999917, 187999.9990000017 351877.83399999887, 187999.13800000027 351879.10500000045, 187998.62999999896 351881.1579999998, 187998.95100000128 351883.32400000095, 187999.46599999815 351884.6429999992, 188000.8049999997 351887.43200000003, 188011.98600000143 351900.8350000009, 188020.41899999976 351911.2820000015)"
dtb_lijn.2000911,ZH6,,,talud(onderkant),2007-04-22T00:00:00,,,,,1,1,M,46662582,,,"LINESTRING (188192.13699999824 351834.11199999973, 188182.58300000057 351835.7270000018, 188175.4140000008 351836.8379999995, 188168.90799999982 351838.01199999824, 188162.76700000092 351839.5320000015, 188155.8359999992 351841.2340000011, 188149.60399999842 351843.01000000164, 188142.1649999991 351845.08900000155, 188133.26099999994 351847.40399999917, 188124.61300000176 351849.6499999985, 188113.71200000122 351852.3740000017, 188103.66200000048 351855.1270000003, 188091.96400000155 351857.97100000083, 188082.02800000086 351860.506000001, 188075.45800000057 351862.5390000008, 188068.40900000185 351864.8969999999, 188062.2740000002 351866.7589999996, 188057.34600000083 351868.31700000167, 188051.99300000072 351869.93299999833, 188047.78400000185 351871.2820000015, 188041.90799999982 351872.9849999994)"
dtb_lijn.2000912,ZH7,,,talud(bovenkant),2000-04-06T00:00:00,,,,,1,1,O,46650581,,,"LINESTRING (186984.64200000092 349645.9459999986, 186986.21299999952 349657.1770000011, 186987.23099999875 349664.92599999905, 186988.76099999994 349672.7199999988, 186990.26799999923 349680.9479999989, 186992.31599999964 349689.5689999983, 186993.41000000015 349696.90199999884, 186995.38500000164 349708.43499999866, 186996.89600000158 349717.9670000002, 186998.09299999848 349727.15900000185, 186999.5009999983 349737.18299999833, 187000.44299999997 349746.68400000036, 187001.3660000004 349754.8759999983, 187002.6259999983 349764.9230000004, 187003.37200000137 349773.12999999896, 187004.62900000066 349785.73999999836, 187005.32400000095 349794.243999999, 187005.84800000116 349800.0850000009, 187006.77199999988 349808.8909999989, 187008.1409999989 349823.63699999824, 187009.20699999854 349831.9310000017, 187010.3359999992 349840.44200000167, 187012.75699999928 349854.9789999984, 187014.94099999964 349865.08900000155, 187016.42799999937 349870.1079999991, 187017.81799999997 349874.7529999986, 187018.90700000152 349879.3969999999, 187019.2899999991 349882.95600000024, 187019.8359999992 349886.5480000004, 187020.41200000048 349889.73999999836, 187022.08799999952 349894.4780000001, 187023.62700000033 349897.2470000014, 187025.3509999998 349899.13899999857, 187027.38899999857 349900.7129999995)"
dtb_lijn.2000913,ZH6,,,talud(onderkant),2000-04-06T00:00:00,,,,,1,1,O,46650582,,,"LINESTRING (186982.79800000042 349646.66699999943, 186982.875 349646.8599999994, 186983.99799999967 349655.1950000003, 186985.36400000006 349663.73900000006, 186986.86499999836 349672.1790000014, 186988.25299999863 349679.44099999964, 186989.34099999815 349685.86100000143, 186990.61499999836 349692.53599999845, 186991.6409999989 349698.9549999982, 186992.8049999997 349706.0709999986, 186993.72800000012 349711.6429999992, 186994.9219999984 349718.9079999998, 186996.0009999983 349726.7109999992, 186996.83799999952 349733.7710000016, 186997.96299999952 349741.64400000125, 186998.67500000075 349748.45800000057, 186999.1799999997 349753.7829999998, 187000.09200000018 349760.2529999986, 187000.72899999842 349767.1099999994, 187001.60200000182 349775.0489999987, 187002.20800000057 349781.28500000015, 187002.6790000014 349786.7960000001, 187003.0549999997 349791.5020000003, 187003.87900000066 349797.1009999998, 187004.29899999872 349802.71400000155, 187004.88699999824 349809.80999999866, 187005.61499999836 349816.3779999986, 187006.45600000024 349824.2010000013, 187007.00299999863 349829.94000000134, 187007.75299999863 349837.11199999973, 187008.8200000003 349843.26000000164, 187009.82299999893 349849.3040000014, 187010.74799999967 349855.2349999994, 187012.21799999848 349862.55900000036, 187013.3590000011 349868.2890000008, 187014.6339999996 349874.11100000143, 187015.0390000008 349878.5639999993, 187016.03799999878 349884.7529999986, 187017.37999999896 349891.2989999987, 187018.36899999902 349895.5489999987, 187020.42799999937 349899.9530000016, 187022.36300000176 349903.493999999, 187024.8590000011 349907.13500000164, 187024.94000000134 349907.3420000002)"
dtb_lijn.2000914,W09,,oeverlijn,oeverlijn,2007-04-22T00:00:00,,,,,1,1,O,46650615,,,"LINESTRING (187025.17399999872 349911.7989999987, 187027.1259999983 349915.1460000016, 187029.31500000134 349918.02699999884, 187031.17799999937 349920.1640000008, 187033.12900000066 349921.4670000002, 187034.6649999991 349921.98900000006, 187036.62299999967 349922.23699999973, 187040.12799999863 349922.3289999999, 187043.92500000075 349921.4050000012, 187047.0450000018 349920.1620000005, 187049.55700000003 349918.7039999999, 187051.3759999983 349917.1229999997, 187053.64299999923 349915.33300000057, 187055.46599999815 349914.8110000007, 187056.95899999887 349914.1460000016, 187058.71700000018 349912.55099999905, 187060.48099999875 349909.9620000012, 187061.71499999985 349907.55000000075, 187062.4759999998 349901.90199999884, 187062.77299999818 349899.3720000014, 187062.0859999992 349895.9219999984, 187061.05200000107 349892.6889999993, 187059.95199999958 349879.68200000003, 187056.26199999824 349867.13599999994, 187049.08700000122 349855.74599999934, 187046.6889999993 349852.4219999984, 187044.4690000005 349846.84800000116, 187042.49700000137 349840.40100000054, 187041.54399999976 349835.14400000125, 187040.75200000033 349827.4620000012, 187039.42599999905 349819.0159999989, 187038.2800000012 349811.81799999997, 187037.59099999815 349802.7899999991, 187036.55799999833 349793.7509999983, 187035.24399999902 349784.1570000015, 187034.3049999997 349773.6629999988, 187032.9389999993 349761.1739999987, 187030.7349999994 349745.1479999982, 187028.81799999997 349731.3570000008, 187027.22700000182 349727.9299999997, 187025.2589999996 349724.02800000086, 187024.81500000134 349717.6620000005, 187025.44900000095 349712.3379999995, 187025.03500000015 349706.2039999999, 187022.4149999991 349701.46499999985, 187020.22899999842 349698.9840000011, 187017.42799999937 349697.9530000016, 187013.36899999902 349694.3209999986, 187009.15399999917 349690.0240000002, 187003.6790000014 349683.29300000146, 187001.33300000057 349677.9279999994, 186996.6490000002 349669.0870000012, 186995.23099999875 349666.15300000086, 186994.0159999989 349660.4059999995, 186992.04100000113 349649.6799999997, 186991.1559999995 349642.1330000013)"
dtb_lijn.2000915,W09,,oeverlijn,oeverlijn,2000-04-06T00:00:00,,,,,1,1,O,46650616,,,"LINESTRING (186980.80000000075 349647.6169999987, 186983.76199999824 349663.41699999943, 186986.09800000116 349676.7179999985, 186988.0700000003 349687.5540000014, 186990.40300000086 349699.4219999984, 186991.5859999992 349709.3969999999, 186993.4219999984 349721.08999999985, 186994.80799999833 349732.6770000011, 186995.74300000072 349742.5549999997, 186996.65900000185 349751.13899999857, 186997.9200000018 349760.78599999845, 186998.72899999842 349768.3740000017, 186999.52699999884 349777.0379999988, 187001.17599999905 349790.2039999999, 187002.30099999905 349801.5159999989, 187003.00499999896 349811.45800000057, 187003.8289999999 349821.04300000146, 187004.5610000007 349827.9079999998, 187006.28799999878 349837.59899999946, 187007.7509999983 349847.5870000012, 187008.97399999946 349854.65199999884, 187010.2419999987 349863.30099999905, 187012.01799999923 349870.6649999991, 187013.16200000048 349877.9479999989, 187014.2100000009 349884.0520000011, 187015.01199999824 349889.04100000113, 187016.01300000027 349893.7809999995, 187017.55600000173 349899.28500000015, 187019.4699999988 349903.1620000005, 187021.6889999993 349907.1220000014)"
