cluster;gemcode;gemnaam;jaar;lbrmtr;bev;lftsam;publ;veilig;vrz;won
1798980037;17;Haren;1998;7;45,35235;-44,35035;-49,43126;30,12231;37,31448;47,78907
1798980038;17;Haren;1998;7;14,87163;35,25845;0,60568;45,00958;37,31448;42,49186
1798980039;17;Haren;1998;7;27,8979;43,90901;21,36498;44,61599;37,31448;21,43598
1798980040;17;Haren;1998;7;37,06113;-16,78055;-45,34846;46,08478;37,31448;46,73095
1798980041;17;Haren;1998;7;43,53292;-44,2972;-49,89696;43,45753;37,31448;47,59889
1798980042;17;Haren;1998;7;43,9217;-19,80485;50;49,59269;37,31448;29,5752
1798980043;17;Haren;1998;7;31,9268;18,68139;-20,12481;42,2483;37,31448;39,45684
1798980044;17;Haren;1998;7;24,18813;35,27531;-44,11082;39,14092;37,31448;47,39079
1798980045;17;Haren;1998;7;36,74197;34,62164;-7,53798;43,43349;38,14532;23,71235
1798980046;17;Haren;1998;7;39,11964;33,19688;-12,62285;40,9203;36,2408;35,21184
1798980047;17;Haren;1998;7;39,81918;-21,11198;-9,704;41,69949;9,30728;43,22349
1798980048;17;Haren;1998;7;38,83138;18,87908;-13,8757;43,3835;37,31448;15,17234
1798980049;17;Haren;1998;7;37,16869;-2,15438;-15,89592;40,95564;28,7062;41,52084
1798980050;17;Haren;1998;7;34,0998;-4,94633;40,83318;42,48027;1,00129;30,68207
1798980051;17;Haren;1998;7;37,61199;11,74189;-13,12269;42,81013;37,31448;34,14304
1798980052;17;Haren;1998;7;35,20082;-24,46263;-11,6891;38,88422;37,31448;43,13758
1798980053;17;Haren;1998;7;43,68851;36,12942;-47,79565;44,85946;38,01182;21,94204
1798980054;17;Haren;1998;7;43,40113;5,05083;-48,94216;45,15937;9,30728;44,51261
1798980055;17;Haren;1998;7;45,67378;-34,43561;-49,30785;39,09274;37,31448;47,72179
1898980001;18;Hoogezand-Sappemeer;1998;2;-49,9834;-4,25595;-27,9353;-22,0524;-4,42761;-38,43746
1898980002;18;Hoogezand-Sappemeer;1998;2;-49,98966;-32,62465;-5,5803;-5,50546;-2,42441;-42,4065
1898980003;18;Hoogezand-Sappemeer;1998;2;-49,99024;-40,77244;-39,69164;-11,96692;-41,73471;-30,51009
1898980004;18;Hoogezand-Sappemeer;1998;2;-49,99753;-17,06606;-31,84147;-14,53669;-41,73471;-35,47362
1898980005;18;Hoogezand-Sappemeer;1998;3;-48,37404;-17,93409;-18,38475;-12,34993;-30,39909;-39,25522
1898980006;18;Hoogezand-Sappemeer;1998;3;-47,95736;-20,27909;-15,09637;-7,18639;-31,21552;-41,49005
1898980007;18;Hoogezand-Sappemeer;1998;3;-49,91388;16,49379;-3,14957;-5,0073;-2,42441;-40,10601
1898980008;18;Hoogezand-Sappemeer;1998;3;-49,53625;-7,22655;-16,93315;-15,49854;-9,22868;-39,21912
1898980009;18;Hoogezand-Sappemeer;1998;3;-48,9427;-30,50687;-3,28604;3,4313;4,81202;-37,73709
1898980010;18;Hoogezand-Sappemeer;1998;3;-49,90352;-14,4316;-10,80793;-2,75973;-41,73471;-17,13296
1898980011;18;Hoogezand-Sappemeer;1998;3;-48,98126;-18,99001;-36,3096;-10,85802;-39,86027;-34,26985
1898980012;18;Hoogezand-Sappemeer;1998;3;-49,11366;-40,82627;-16,28305;-6,35083;-23,11123;-34,73348
1898980013;18;Hoogezand-Sappemeer;1998;3;-49,67719;-22,0925;-8,75098;-6,56808;-14,01851;-13,79466
1898980014;18;Hoogezand-Sappemeer;1998;4;-35,71336;31,26182;-35,43758;-10,79663;-41,73471;-38,1585
1898980015;18;Hoogezand-Sappemeer;1998;4;-39,04245;-6,77592;-12,21303;-3,01941;-29,4085;-38,39774
1898980016;18;Hoogezand-Sappemeer;1998;4;-42,26039;-29,12107;-20,67916;10,83242;-15,75508;6,99679
1898980017;18;Hoogezand-Sappemeer;1998;4;-33,1905;-38,26346;-29,27911;29,44565;-41,73471;-16,0862
1898980018;18;Hoogezand-Sappemeer;1998;4;-35,46855;-7,65894;15,82657;23,81048;-41,73471;-32,0884
1898980019;18;Hoogezand-Sappemeer;1998;4;-43,85337;-30,36534;-7,05908;12,95879;-35,98783;0,17175
1898980020;18;Hoogezand-Sappemeer;1998;4;-35,71683;-32,33078;9,68311;21,97142;3,57003;-36,30042
1898980021;18;Hoogezand-Sappemeer;1998;4;-45,48712;-19,74597;-26,30949;1,18107;-39,53662;-17,98758
1898980022;18;Hoogezand-Sappemeer;1998;4;-49,79232;-31,53684;37,58629;6,49499;3,57003;24,34979
1898980023;18;Hoogezand-Sappemeer;1998;4;-46,94791;-30,43697;49,75855;16,71266;3,57003;-12,15499
1898980024;18;Hoogezand-Sappemeer;1998;4;-34,79523;-31,83077;0,35442;13,5014;-38,08392;-35,97825
1898980025;18;Hoogezand-Sappemeer;1998;4;-44,3077;-26,87226;-6,32911;4,64578;6,13281;-21,3026
1898980026;18;Hoogezand-Sappemeer;1998;4;-48,94988;44,58342;-7,76322;-8,90444;-18,49262;43,52254
1898980027;18;Hoogezand-Sappemeer;1998;5;-46,18113;-45,99143;18,71028;43,85796;-38,04204;47,21423
1898980028;18;Hoogezand-Sappemeer;1998;5;-47,51125;-19,1651;11,05533;11,53639;-38,04204;47,2113
1898980029;18;Hoogezand-Sappemeer;1998;5;-18,4498;-13,9913;26,43491;-0,4344;3,57003;-35,91394
1898980030;18;Hoogezand-Sappemeer;1998;5;3,31891;15,62706;18,76244;21,39658;-41,73471;5,81962
1898980031;18;Hoogezand-Sappemeer;1998;5;-5,12095;-7,14008;-5,53;27,64761;-33,05813;-37,99652
1898980032;18;Hoogezand-Sappemeer;1998;5;-18,23506;28,55391;-6,44332;13,06418;-37,15123;20,80755
1898980033;18;Hoogezand-Sappemeer;1998;5;4,01632;-30,88604;-12,30723;30,39028;-30,13571;4,025
1898980034;18;Hoogezand-Sappemeer;1998;5;-16,8654;21,58342;0,0871;8,69388;-27,62518;-31,51661
1898980035;18;Hoogezand-Sappemeer;1998;5;-28,61684;-11,03523;-16,41584;27,5172;-41,73471;21,62071
1898980036;18;Hoogezand-Sappemeer;1998;5;-9,1535;-26,7563;-16,76023;27,17797;-29,28415;40,77641
1898980037;18;Hoogezand-Sappemeer;1998;5;1,66931;-43,46675;3,43097;14,5924;3,57003;26,34482
1898980038;18;Hoogezand-Sappemeer;1998;5;-23,21961;6,27062;-1,04234;24,03456;-13,54593;6,68829
1898980039;18;Hoogezand-Sappemeer;1998;5;-1,73572;-8,2321;-14,17399;-23,26422;3,57003;45,82197
1898980040;18;Hoogezand-Sappemeer;1998;5;-41,52117;-38,14697;49,12655;10,41247;-41,73471;39,18841
1898980041;18;Hoogezand-Sappemeer;1998;5;-11,06214;-9,29686;-3,53299;21,89461;-35,81774;-3,06129
1898980042;18;Hoogezand-Sappemeer;1998;5;-26,98092;-0,72854;12,26702;17,414;9,12;5,3493
1898980043;18;Hoogezand-Sappemeer;1998;5;-30,79946;47,1703;-1,77883;7,85817;-29,28415;45,82197
1898980044;18;Hoogezand-Sappemeer;1998;5;-28,37165;-49,46677;-9,95445;21,3476;-38,04204;35,51881
1898980045;18;Hoogezand-Sappemeer;1998;5;-46,31864;49,9097;-38,39169;17,60508;-18,49262;43,52254
1898980046;18;Hoogezand-Sappemeer;1998;5;-43,87058;31,07503;-8,65039;13,87023;-14,24607;42,93245
1898980047;18;Hoogezand-Sappemeer;1998;5;-24,51345;-18,96477;-34,72155;7,91003;-15,33886;27,45895
1898980048;18;Hoogezand-Sappemeer;1998;5;-38,68301;-45,8373;-45,66161;32,75291;3,57003;42,67036
1898980049;18;Hoogezand-Sappemeer;1998;5;-23,9529;7,38763;-17,81326;26,07732;-23,64725;23,01394
1898980050;18;Hoogezand-Sappemeer;1998;5;-40,47037;-40,38257;-43,05357;37,38373;-41,73471;44,05506
1898980051;18;Hoogezand-Sappemeer;1998;6;7,46915;49,69344;-39,75796;44,35113;-22,77309;38,72933
1898980052;18;Hoogezand-Sappemeer;1998;6;-11,79266;28,11092;-28,66509;35,15718;-38,04204;49,00152
1898980053;18;Hoogezand-Sappemeer;1998;6;-4,70696;40,98737;-13,8529;39,72239;-27,65654;45,75846
1898980054;18;Hoogezand-Sappemeer;1998;6;-1,92194;42,48784;-18,96722;32,23738;-22,77309;46,47973
1898980055;18;Hoogezand-Sappemeer;1998;6;-3,5275;-26,96192;-43,48655;28,04477;-38,04204;46,07211
1898980056;18;Hoogezand-Sappemeer;1998;6;33,73072;-45,51117;49,83523;36,13878;-38,04204;40,55511
1898980057;18;Hoogezand-Sappemeer;1998;6;29,47045;11,65649;0,09345;23,34177;-20,63776;37,49437
1898980058;18;Hoogezand-Sappemeer;1998;6;25,00817;41,49861;-12,05234;22,22436;-29,48986;-24,28324
1898980059;18;Hoogezand-Sappemeer;1998;6;24,68659;-7,3208;-6,66814;23,69429;-10,68675;-5,11539
1898980060;18;Hoogezand-Sappemeer;1998;6;44,02348;-7,09127;-15,71668;30,85208;-41,73471;20,70956
1898980061;18;Hoogezand-Sappemeer;1998;6;17,48202;29,07763;-48,17687;40,01198;-41,73471;42,77516
1898980062;18;Hoogezand-Sappemeer;1998;6;34,1447;-42,69178;-47,19495;38,54854;-22,77309;42,61446
1898980063;18;Hoogezand-Sappemeer;1998;6;16,65888;49,6823;-6,61734;34,49392;-1,27243;-40,21481
1898980064;18;Hoogezand-Sappemeer;1998;6;-11,5538;49,99943;-48,24159;36,46261;-29,28415;45,18858
1898980065;18;Hoogezand-Sappemeer;1998;6;3,75714;46,59473;-13,73156;41,14405;3,57003;10,44397
1898980066;18;Hoogezand-Sappemeer;1998;6;24,33095;4,66176;-13,03836;31,57231;-35,28054;26,39852
1898980067;18;Hoogezand-Sappemeer;1998;6;1,14525;-28,98784;28,95817;25,08799;3,57003;39,23129
1898980068;18;Hoogezand-Sappemeer;1998;6;3,32489;39,53609;-8,49694;30,02668;3,57003;32,15807
1898980069;18;Hoogezand-Sappemeer;1998;6;15,23651;14,20713;-11,37683;23,69219;-41,0299;21,17986
1898980070;18;Hoogezand-Sappemeer;1998;6;17,63214;24,90995;-21,31435;31,4766;-33,54345;8,92954
1898980071;18;Hoogezand-Sappemeer;1998;6;-15,98416;20,03828;40,49394;37,96682;-41,73471;39,18841
1898980072;18;Hoogezand-Sappemeer;1998;6;-2,14782;31,85556;8,68319;22,87302;-29,87677;37,96923
1898980073;18;Hoogezand-Sappemeer;1998;6;-1,89831;-40,95877;45,65304;25,40888;11,78971;26,78334
1898980074;18;Hoogezand-Sappemeer;1998;6;-6,12843;39,57371;-5,14843;34,11935;3,57003;45,75006
1898980075;18;Hoogezand-Sappemeer;1998;6;0,08252;26,97692;-11,48141;34,04021;3,57003;44,89044
1898980076;18;Hoogezand-Sappemeer;1998;6;-12,31678;-36,40635;-35,04256;22,91849;-18,49262;49,05748
1898980077;18;Hoogezand-Sappemeer;1998;6;0,42823;45,87819;-0,79146;9,11751;-29,28415;45,80315
1898980078;18;Hoogezand-Sappemeer;1998;6;-4,54453;29,31429;-33,01323;40,89995;-41,73471;45,61168
1898980079;18;Hoogezand-Sappemeer;1998;6;19,73587;26,04501;-47,36434;40,49669;-18,49262;44,05336
1898980080;18;Hoogezand-Sappemeer;1998;6;2,64368;37,37169;-31,7281;38,40736;-32,23882;38,01702
1898980081;18;Hoogezand-Sappemeer;1998;7;30,46078;47,59584;24,99259;28,92865;-22,77309;37,86182
1898980082;18;Hoogezand-Sappemeer;1998;7;34,64104;19,63007;50;39,62518;-3,17154;40,60531
1898980083;18;Hoogezand-Sappemeer;1998;7;34,05904;34,28003;-10,28289;43,41535;11,78971;35,15248
1898980084;18;Hoogezand-Sappemeer;1998;7;35,12504;49,77888;-9,66435;35,25838;-41,73471;19,15399
1898980085;18;Hoogezand-Sappemeer;1998;7;28,47282;47,00372;-44,94502;35,25108;3,57003;44,83267
1898980086;18;Hoogezand-Sappemeer;1998;7;40,00543;49,72386;-44,94953;31,12767;-41,73471;45,83768
1898980087;18;Hoogezand-Sappemeer;1998;6;5,79534;-14,52936;-1,88539;38,70782;45,59587;38,81933
1898980088;18;Hoogezand-Sappemeer;1998;6;18,68391;-11,20642;-30,3248;27,57591;3,57003;43,43383
2298980001;22;Leek;1998;4;-42,94061;4,49526;4,24667;5,20987;-13,144;-6,05936
2298980002;22;Leek;1998;4;-49,57386;42,46491;-15,23146;39,49705;-13,144;0,00914
2298980003;22;Leek;1998;4;-45,10399;8,83568;-10,49788;20,25107;-13,144;-0,80113
2298980004;22;Leek;1998;4;-31,20719;-32,23305;-3,95798;12,13969;12,80398;-19,14972
2298980005;22;Leek;1998;4;-39,34496;-7,63912;1,4026;17,1073;-27,52894;-6,74614
2298980006;22;Leek;1998;4;-38,77429;-38,96364;0,44795;12,51582;-18,06553;-16,49263
2298980007;22;Leek;1998;4;-42,44961;-32,48984;-7,10385;29,32581;-20,74756;11,19162
2298980008;22;Leek;1998;5;-17,56891;-36,63441;-8,31653;29,19513;30,2997;17,64809
2298980009;22;Leek;1998;5;-8,43463;-44,12621;14,96905;30,33232;37,31448;21,26436
2298980010;22;Leek;1998;5;-1,58006;-41,07075;-27,18133;34,66088;37,31448;22,04502
2298980011;22;Leek;1998;5;-44,04357;-48,04095;12,75711;37,69721;-7,34852;38,71617
2298980012;22;Leek;1998;5;-15,29435;-20,23508;4,22723;28,20555;-9,86628;13,23878
2298980013;22;Leek;1998;5;-14,48086;-9,01312;2,96319;13,66248;-9,06005;-6,274
2298980014;22;Leek;1998;5;1,01788;-7,12885;-9,50094;35,32489;48,69663;-25,49866
2298980015;22;Leek;1998;5;-45,29562;3,59424;-10,71877;18,69936;45,09443;42,44036
2298980016;22;Leek;1998;5;-10,47227;-13,70409;-4,63812;24,41352;0,86835;-0,17271
2298980017;22;Leek;1998;5;-6,33388;-31,35209;-42,68595;-4,65865;1,00129;48,71298
2298980018;22;Leek;1998;5;-26,52099;2,26163;-11,22423;33,14567;0,8185;22,20013
2298980019;22;Leek;1998;5;-24,31487;26,92487;49,45359;19,51073;42,87341;-7,49846
2298980020;22;Leek;1998;5;-12,76665;-34,13392;-2,60185;38,0206;-13,144;39,95891
2298980021;22;Leek;1998;6;8,55037;19,31171;6,82416;35,15899;5,72102;24,54459
2298980022;22;Leek;1998;6;4,03314;3,54772;-20,3006;38,32296;34,79696;37,46643
2298980023;22;Leek;1998;6;0,22152;32,90475;-27,59797;33,71593;-20,74756;42,76217
2298980024;22;Leek;1998;6;19,35687;49,93341;-43,47721;28,64352;27,28159;31,0418
2298980025;22;Leek;1998;6;23,90314;-28,49662;0,38398;24,65933;9,99366;-9,45833
2298980026;22;Leek;1998;6;15,75346;13,15728;-2,1587;33,71222;22,05121;13,77125
2298980027;22;Leek;1998;6;5,37909;-15,36017;-24,16301;45,22312;45,09443;40,41155
2298980028;22;Leek;1998;6;-7,60749;44,65221;-6,5427;30,98514;-9,16943;22,69962
2298980029;22;Leek;1998;6;20,46205;3,06378;-5,65995;36,55678;10,68104;19,98544
2298980030;22;Leek;1998;6;26,26894;-39,4934;-12,27349;46,83582;-20,74756;44,73737
2298980031;22;Leek;1998;6;-1,98298;49,99961;44,91352;44,86732;48,69663;-36,10762
2298980032;22;Leek;1998;6;-5,73053;12,69602;-32,13646;43,78458;-5,59272;42,1875
2298980033;22;Leek;1998;6;-4,61106;-6,71331;-1,79759;37,08538;23,88669;39,90132
2298980034;22;Leek;1998;7;37,0969;49,7742;-45,84757;33,24127;21,57485;46,15619
2298980035;22;Leek;1998;7;30,44934;-5,73215;3,8823;32,10394;37,31448;46,04214
2298980036;22;Leek;1998;7;5,68463;49,99952;3,43074;43,2422;45,09443;16,98119
2298980037;22;Leek;1998;7;38,20998;37,41142;-0,17561;37,92776;43,61952;29,81084
2298980038;22;Leek;1998;7;41,60523;17,93536;22,78971;33,35186;-7,34852;43,28651
2298980039;22;Leek;1998;7;19,76605;49,69514;49,66367;39,5925;48,69663;-15,72189
2298980040;22;Leek;1998;7;21,3327;49,64279;-7,12814;34,55826;1,00129;42,10227
2298980041;22;Leek;1998;7;38,79495;42,36564;-7,31598;38,41251;-7,34852;34,2956
2298980042;22;Leek;1998;7;39,73855;36,11798;-10,58253;43,47905;23,90399;32,23874
2298980043;22;Leek;1998;7;22,88104;49,49377;-40,7102;32,28005;1,00129;48,71902
2298980044;22;Leek;1998;7;43,73245;49,99493;-10,02234;46,14136;9,30728;30,53065
2498980001;24;Loppersum;1998;4;-36,46352;-27,65129;-47,74897;7,00352;1,00129;8,02083
2498980002;24;Loppersum;1998;4;-49,72833;-35,61471;-16,6538;37,56536;3,57003;-13,89182
2498980003;24;Loppersum;1998;4;-42,76345;-17,93942;16,09603;39,09665;-41,73471;-21,83465
2498980004;24;Loppersum;1998;4;-44,0996;-44,35427;25,98621;12,79897;9,30728;28,53695
2498980005;24;Loppersum;1998;4;-48,28099;11,35086;3,96454;33,40201;-41,73471;37,17845
2498980006;24;Loppersum;1998;5;-45,80782;-22,10808;45,0742;46,6948;37,31448;25,12562
2498980007;24;Loppersum;1998;5;-25,7646;27,68565;3,33066;43,30975;33,68686;-7,41818
2498980008;24;Loppersum;1998;5;-44,18899;-31,39644;-37,14136;28,56999;37,31448;42,03335
2498980009;24;Loppersum;1998;5;-23,43598;46,25212;-34,62184;34,22228;1,00129;25,25001
2498980010;24;Loppersum;1998;5;-24,96742;-30,54476;11,26735;34,98388;37,31448;27,24701
2498980011;24;Loppersum;1998;5;-23,02954;-16,51491;-8,28338;39,49519;31,37071;20,86686
2498980012;24;Loppersum;1998;5;-8,80166;-34,60074;-0,70308;31,5221;33,51832;15,50775
2498980013;24;Loppersum;1998;5;-34,10224;-4,81915;-4,77332;41,55335;32,40805;6,66508
2498980014;24;Loppersum;1998;5;-28,20434;4,29234;-32,94772;14,81182;-27,52894;43,32634
2498980015;24;Loppersum;1998;5;-21,00367;-44,31665;-34,14863;33,65374;-41,73471;49,01181
2498980016;24;Loppersum;1998;5;-40,40662;-5,48717;-4,85779;41,16729;3,57003;33,11933
2498980017;24;Loppersum;1998;5;-23,09122;-15,18431;-8,86411;40,69912;-24,40834;-11,17191
2498980018;24;Loppersum;1998;5;-36,023;7,05077;-18,0733;37,45601;9,37778;22,24676
2498980019;24;Loppersum;1998;5;-46,65689;47,92911;-2,49104;25,64656;32,40805;47,11228
2498980020;24;Loppersum;1998;5;-24,46775;-12,54861;28,17249;32,32829;3,18116;22,8625
2498980021;24;Loppersum;1998;5;-36,30998;-14,60764;0,86939;32,10603;-39,44808;37,9201
2498980022;24;Loppersum;1998;6;-3,56326;26,77549;24,93491;47,48817;25,92542;42,35062
2498980023;24;Loppersum;1998;6;2,69286;3,66092;-9,23978;43,2428;37,31448;39,35641
2498980024;24;Loppersum;1998;6;3,97644;8,98466;-5,70505;39,86816;23,51414;32,64551
2498980025;24;Loppersum;1998;6;-4,1036;-49,29454;-12,45427;42,57095;-28,33317;48,2055
2498980026;24;Loppersum;1998;6;6,63614;6,12941;-6,55332;41,76811;31,37963;28,25721
2498980027;24;Loppersum;1998;6;8,46204;-3,87772;-35,4992;18,48798;-27,52894;42,274
2498980028;24;Loppersum;1998;6;2,88349;-32,28774;-36,67501;42,06378;26,44446;48,51507
2498980029;24;Loppersum;1998;6;0,71444;48,9149;-27,02103;31,08715;-41,73471;32,23
2498980030;24;Loppersum;1998;6;-3,98878;9,14654;-1,28042;37,81886;15,42563;44,6737
2498980031;24;Loppersum;1998;6;0,32583;3,7186;-33,97363;35,05763;-29,19956;49,22366
2498980032;24;Loppersum;1998;6;-13,25226;35,99692;15,04199;44,74082;26,44446;47,5018
2498980033;24;Loppersum;1998;6;-15,28477;27,17303;-9,69145;42,75262;26,44446;34,74079
2498980034;24;Loppersum;1998;6;-0,25579;29,40622;-0,45542;44,27922;-20,476;26,09663
2498980035;24;Loppersum;1998;6;-15,58201;-16,71927;-15,69212;47,92099;7,28217;43,61455
2498980036;24;Loppersum;1998;6;-0,32308;-35,80891;-22,35122;46,25403;-41,73471;47,54756
2498980037;24;Loppersum;1998;6;-18,73788;37,81987;-35,40423;40,4009;32,40805;48,32065
2498980038;24;Loppersum;1998;6;-12,11999;11,8311;32,18525;36,38707;-0,21053;39,66391
2498980039;24;Loppersum;1998;6;-19,95393;31,71497;-22,22344;41,7765;-38,04204;47,69611
2498980040;24;Loppersum;1998;7;9,70076;21,56052;24,28555;47,45381;32,40805;42,43861
2498980041;24;Loppersum;1998;7;29,2808;42,07561;9,67813;45,67857;32,40805;36,68366
2498980042;24;Loppersum;1998;7;15,53539;49,97491;0,97211;46,64162;32,40805;12,83146
2498980043;24;Loppersum;1998;7;-4,75483;45,25874;9,06025;46,04985;26,44446;47,69384
2598980001;25;Marum;1998;4;-35,89642;-43,48389;-13,6041;21,59271;-27,52894;-0,28409
2598980002;25;Marum;1998;4;-44,83579;32,30122;-21,2055;13,60476;5,94389;-0,85598
2598980003;25;Marum;1998;4;-43,00283;-42,59379;1,84209;29,42009;-38,04204;17,44156
2598980004;25;Marum;1998;5;-14,72671;-6,79521;2,91426;30,28435;-16,49273;12,01814
2598980005;25;Marum;1998;5;5,38685;-25,20093;-36,02001;33,11663;19,50855;16,92464
2598980006;25;Marum;1998;5;-27,15188;-38,44435;-40,7102;10,94067;-33,31619;44,76382
2598980007;25;Marum;1998;5;-27,35169;-14,73831;-5,45277;36,53789;5,94389;43,07583
2598980008;25;Marum;1998;5;-9,14504;-17,60983;-8,6595;28,64863;-1,77791;14,56486
2598980009;25;Marum;1998;5;-17,93629;-18,28622;-15,17467;25,62488;-9,07082;10,06528
2598980010;25;Marum;1998;5;-37,19526;-10,17932;-14,13711;14,88465;9,30728;47,80219
2598980011;25;Marum;1998;5;-19,647;-35,79848;-41,36273;43,32624;-33,31619;22,16478
2598980012;25;Marum;1998;5;-15,4861;-22,52505;-3,28159;36,25009;-37,18165;30,48145
2598980013;25;Marum;1998;5;-37,30365;-44,72476;-41,98036;23,17227;-33,31619;38,81712
2598980014;25;Marum;1998;5;-13,48207;-46,58564;0,77786;38,25179;9,30728;43,39575
2598980015;25;Marum;1998;5;-0,03186;-49,52657;-0,06583;39,59366;-20,74756;38,48921
2598980016;25;Marum;1998;5;-26,60243;4,78624;-21,85422;33,66875;-13,144;45,61141
2598980017;25;Marum;1998;6;2,44803;35,65948;-2,85717;37,85586;-24,24481;32,07172
2598980018;25;Marum;1998;6;23,07888;-2,92336;-15,83965;31,05364;-33,31619;15,15175
2598980019;25;Marum;1998;6;7,5015;13,21395;-11,12776;36,83869;-16,14061;29,58173
2598980020;25;Marum;1998;6;19,50801;27,32561;-12,71003;14,18849;19,50855;34,25071
2598980021;25;Marum;1998;6;3,60668;16,34637;-20,02287;45,16796;-34,02127;36,93904
2598980022;25;Marum;1998;6;0,05434;-11,60509;-24,98233;40,24905;-31,70018;44,04784
2598980023;25;Marum;1998;6;13,00661;-36,57371;-26,76382;32,40795;5,06903;46,97455
2598980024;25;Marum;1998;6;-0,35953;9,08569;-7,29013;40,40323;-11,77264;42,57417
2598980025;25;Marum;1998;7;9,98508;50;-2,06564;41,42008;5,94389;44,24165
2598980026;25;Marum;1998;7;19,37887;39,84501;-33,61122;45,81137;19,50855;47,93064
2598980027;25;Marum;1998;7;30,30954;-0,83296;6,41493;42,63967;19,50855;40,59954
2598980028;25;Marum;1998;7;29,33703;37,72004;5,19422;40,45275;-33,31619;40,29747
2598980029;25;Marum;1998;7;45,6773;-47,30911;-34,14863;23,70831;-38,04204;49,04217
2598980030;25;Marum;1998;7;35,72269;18,5911;-4,00158;45,77032;9,30728;40,59746
2598980031;25;Marum;1998;7;4,62393;50;-41,36273;28,81569;9,30728;44,79498
3498980001;34;Almere;1998;1;-49,98262;-42,83085;14,93085;-49,92005;-24,59066;-47,7936
3498980002;34;Almere;1998;1;-49,98115;-40,00049;3,2746;-49,8077;-29,13097;-46,01246
3498980003;34;Almere;1998;2;-48,39292;-45,13756;30,20099;-49,90772;-23,76448;-47,15794
3498980004;34;Almere;1998;2;-49,87065;-43,21833;23,43764;-46,99149;-22,86689;-40,73115
3498980005;34;Almere;1998;2;-49,70126;-34,58692;6,64142;-49,23366;-21,81422;-45,86643
3498980006;34;Almere;1998;2;-49,90594;-28,49748;-5,70106;-49,93414;4,50134;-28,6357
3498980007;34;Almere;1998;2;-49,99406;-20,73683;-0,35379;-42,64778;4,27825;-37,67716
3498980008;34;Almere;1998;2;-49,99519;-14,18928;19,83519;-43,14301;1,00129;-29,76627
3498980009;34;Almere;1998;2;-49,99092;-39,98463;4,20137;-38,38949;47,97668;-36,5415
3498980010;34;Almere;1998;3;-38,69979;-43,98809;40,77448;-49,05061;-25,54281;-39,23168
3498980011;34;Almere;1998;3;-44,69519;-28,62371;12,809;-47,47608;-25,50857;-42,19687
3498980012;34;Almere;1998;3;-49,5847;-34,92027;0,16672;-33,73096;-33,31619;-33,96601
3498980013;34;Almere;1998;3;-48,60057;-36,78431;11,79232;-36,19382;18,04868;-34,52744
3498980014;34;Almere;1998;3;-48,91571;-40,70067;16,01901;-29,15327;24,18413;-37,84578
3498980015;34;Almere;1998;3;-47,94352;-19,10936;5,18622;-39,70064;-13,144;-39,36074
3498980016;34;Almere;1998;3;-49,66093;-31,42573;-6,80546;-34,33119;2,87773;-19,43472
3498980017;34;Almere;1998;3;-49,21789;-13,27678;3,54019;-44,71348;5,56667;-33,08608
3498980018;34;Almere;1998;3;-22,90207;-47,33136;-16,38782;-49,93236;19,40918;-25,14
3498980019;34;Almere;1998;3;-47,15977;-49,01526;2,16306;-26,61173;6,01361;-20,9122
3498980020;34;Almere;1998;3;-48,05252;-32,24057;16,43646;-49,85918;6,32862;-24,18101
3498980021;34;Almere;1998;3;-47,84268;-49,51278;8,63065;-26,9105;40,6462;-20,54904
3498980022;34;Almere;1998;3;-49,55646;-44,34265;-2,50449;-33,91466;9,30728;-8,6544
3498980023;34;Almere;1998;3;-14,10768;-48,75061;1,55158;-49,98639;8,73147;-33,98143
3498980024;34;Almere;1998;3;-48,22827;-16,48469;26,23163;-45,93686;1,72822;-38,45658
3498980025;34;Almere;1998;3;-49,8763;-27,25897;6,9352;-42,74095;-5,73895;-28,24644
3498980026;34;Almere;1998;3;-49,86719;-17,31927;7,87077;-34,87829;48,57316;-37,65471
3498980027;34;Almere;1998;3;-49,23106;-28,3078;0,4884;-37,72435;48,69663;-36,70516
3498980028;34;Almere;1998;3;-49,55026;-12,65666;5,30669;-36,61615;40,82215;-32,06494
3498980029;34;Almere;1998;3;-49,17307;-39,93272;-5,00585;-44,80336;-15,7423;-16,46122
3498980030;34;Almere;1998;3;-46,79129;-30,37629;-8,33498;-47,37713;-26,5397;-32,63676
3498980031;34;Almere;1998;3;-48,1072;-44,86378;1,18613;-47,98119;-14,00619;-16,58082
3498980032;34;Almere;1998;3;-49,04922;-26,68321;-3,7102;-33,40302;-17,22958;-21,0014
3498980033;34;Almere;1998;4;-11,15661;-35,94648;41,2221;-47,18146;-13,82354;-37,26906
3498980034;34;Almere;1998;4;-28,45933;-30,66575;9,67557;-23,66624;-7,49065;-26,45591
3498980035;34;Almere;1998;4;-27,99876;-30,33175;1,62551;-31,5774;-32,19509;-24,18087
3498980036;34;Almere;1998;4;-28,94694;-31,73081;24,64969;-40,43487;-22,18424;-37,61517
3498980037;34;Almere;1998;4;-7,57387;-48,23337;-6,39152;3,0068;-33,31619;-36,30095
3498980038;34;Almere;1998;4;-32,46501;-15,68535;34,26;-40,06053;-23,95993;-34,47756
3498980039;34;Almere;1998;4;-32,24643;-21,87203;17,95634;-10,31724;-7,34852;-21,9918
3498980040;34;Almere;1998;4;-46,19451;-41,45379;24,44831;-18,05051;-7,34852;-26,01608
