OBJECTID,AGEMATERIAAL,AGEGEBRUIKSTATUS,AGELABELCODE,AGEOPMERKING,MBSDIAMETERBINNEN,MBSDIAMETERBUITEN,AGEIDENT,GLOBALID,LDG_LDG_ID,AGE_AGE_ID,SHAPE_Length
154,,300,,,400,,BC652,{E1F64D05-8E30-4853-9F71-868471150802},{19BB15B3-95F9-9AFD-E053-07011EAC467A},,9.90194738660788e-05
155,,300,,,400,,BC648,{B2C85F1F-CCB7-44E7-8EF3-B567D480E118},{19BB15B3-95F9-9AFD-E053-07011EAC467A},,8.02302527750604e-05
156,,300,,,400,,BC645,{64673336-95C1-44BA-BF4F-FA0C0E417B08},{19BB15B3-95F9-9AFD-E053-07011EAC467A},,0.000128653553706271
157,,300,,,400,,BC651,{E70366E0-0A93-4D09-B47A-2F172E949EA9},{19BB15B3-95F9-9AFD-E053-07011EAC467A},,0.000105451158930026
158,,300,,,,,BC697,{3BDFAB75-EB84-4C93-9081-E477C1BB3DA7},{19BB15B3-960A-9AFD-E053-07011EAC467A},,7.20687221926006e-05
159,,300,,geen gegevens,,,BC1058,{425F3484-2ECC-48A7-93CC-A71BCF8DE0A5},{19BB15B3-95F4-9AFD-E053-07011EAC467A},,8.71158173296227e-05
160,,300,,geen gegevens,,,BC1057,{28242719-F982-44DC-B723-1670F3ADD0C3},{19BB15B3-95F4-9AFD-E053-07011EAC467A},,8.80788779095871e-05
161,,300,,"Mantelbuis staal 273 x 10
",,273,BC1061,{8D3FB980-B5F4-431F-961A-E52CD063D92A},{19BB15B3-95F4-9AFD-E053-07011EAC467A},,5.75807636360813e-05
162,,300,,"Mantelbuis staal  273 x 10
",,273,BC1064,{8FA52814-891B-43CF-9391-BA6A53FB764A},{19BB15B3-95F4-9AFD-E053-07011EAC467A},,0.000403077426089101
163,,300,,Mantelbuis staal ø250,,250,BC1157,{4121A806-FD07-4172-9902-84B95CCF3FAC},{19BB15B3-95F6-9AFD-E053-07011EAC467A},,3.59527110005559e-05
164,,300,,Mantelbuis staal,,,BC766,{13B2C86B-E409-484B-A156-8EF1602BF4C1},{19BB15B3-95F1-9AFD-E053-07011EAC467A},,9.94850303870962e-05
165,,300,,Mantelbuis staal,,,BC767,{B286F086-A488-479A-9A7F-DF07579E68F7},{19BB15B3-95F1-9AFD-E053-07011EAC467A},,0.00017942455915574
166,,300,,Mantelbuis staal ø146,,146,BC1165,{5603BD91-32FB-436C-AF00-1C00BFE75A3E},{19BB15B3-9606-9AFD-E053-07011EAC467A},,7.65909426718743e-05
167,,300,,"Mantelbuis pvc ø160
",,160,BC1170,{59D0FE47-24E6-40B1-B84B-F3FE76E94220},{19BB15B3-9606-9AFD-E053-07011EAC467A},,4.31890772827257e-05
168,,300,,"Mantelbuis pvc ø160
",,160,BC1173,{CA3738A7-1B49-40FB-9AA7-1115942A8876},{19BB15B3-9606-9AFD-E053-07011EAC467A},,0.000288271538591172
169,,300,,Mantelbuis Morgenlanden,,,BC678,{F2E27FCE-FC88-4052-9D1D-FDE3DE899A67},{19BB15B3-95FB-9AFD-E053-07011EAC467A},,0.000102618012031859
170,,400,,Mantelbuis staal,,,BC768,{5D462951-3F04-4D7D-8C13-A73CC7798388},{D56613D9-51D3-4855-92C1-A52B4B23B325},,0.00027226814305599
171,,300,,Geen gegevens van de mantelbuis!,,,BC6662,{C61CA477-49FC-4EFB-9D77-A14CD5C5F75A},{19BB15B3-9657-9AFD-E053-07011EAC467A},,0.000459916196716879
172,,300,,Mantelbuis staal ø193.7x 5,,,BC363,{8D797ABF-C405-4DC9-A71D-AEFFAE7341ED},{19BB15B3-95E2-9AFD-E053-07011EAC467A},,0.000141710324115739
173,,300,,Mantelbuis PVC,,315,BC241,{D34382B8-3076-44C6-B924-F0B161C8FDBC},{19BB15B3-95D9-9AFD-E053-07011EAC467A},,0.000219684451559334
174,,300,,Mantelbuis geen gegevens,,,BC769,{9B9563DA-1061-4404-A5DF-B8CA00191B66},{19BB15B3-95F1-9AFD-E053-07011EAC467A},,5.37354125485569e-05
175,,300,,Mantelbuis geen gegevens,,400,BC770,{707AC63D-88BE-497F-AD5C-E6B437ECC33B},{19BB15B3-95F1-9AFD-E053-07011EAC467A},,5.53970842235573e-05
176,,300,,Mantelbuis geen gegevens,,400,BC772,{FC522E71-1EEC-46C2-9B62-4C38CFC4F6ED},{19BB15B3-95F1-9AFD-E053-07011EAC467A},,5.34593181252472e-05
177,,300,,Geen gegevens van de mantelbuis!,,,BC6678,{46319CCC-AEAD-4F6A-8EA4-571EFB42EEE7},{19BB15B3-9657-9AFD-E053-07011EAC467A},,0.000460225338591766
178,,300,,"Mantelbuis pvc ø300
",,300,BC1180,{84BF614D-D2DC-44F9-A478-43D49315C853},{19BB15B3-9606-9AFD-E053-07011EAC467A},,0.000247846548685586
179,,300,,Mantelbuis staal ø146 Dijkerhoekseweg,,146,BC1158,{DAC6EFC2-9415-479F-8AAF-8335139DDF82},{19BB15B3-9606-9AFD-E053-07011EAC467A},,0.000127330748052568
180,,300,,Mantelbuis PVC ø160,,160,BC1161,{B2FF9ED5-19C0-4C22-B728-61F51D5303CF},{19BB15B3-9606-9AFD-E053-07011EAC467A},,0.000140618104761552
181,,300,,,,160,BC1237,{964EF8DE-AFA1-4C1B-A35A-4498BD398BB2},{19BB15B3-95F8-9AFD-E053-07011EAC467A},,6.42945705572431e-05
182,,300,,,400,,BC647,{201459DC-CABC-4F7B-BC85-0370815DAE41},{19BB15B3-95F9-9AFD-E053-07011EAC467A},,6.50047707094383e-05
183,,300,,,400,,BC644,{6A71FCBB-7301-473A-AAA8-3F7933F2FA54},{19BB15B3-95F9-9AFD-E053-07011EAC467A},,3.21038975492235e-05
184,,,,,,,BC1428,{811CEC25-B0C9-4B62-A72A-BDF28234D0C4},,{19BB13D3-F75E-92C6-E053-07011EAC2355},0.000117816841319932
185,,300,,Geen gegevens van mantelbuis.,,,BC6966,{E55C50B3-993D-404C-834B-4C3332367453},{19BB15B3-95F5-9AFD-E053-07011EAC467A},,0.000461761655143491
186,,300,,Mantelbuis Broeklanderdijk,,,BC1044,{0BD05ED4-A9F4-4912-8428-25C9BFA1F5A5},{19BB15B3-95F4-9AFD-E053-07011EAC467A},,5.43289951795398e-05
187,,300,,Mantelbuis,,,BC753,{A5568864-85C2-4050-8A30-7159AAB9065F},{38FFF602-EE7F-49E9-B235-3254E5E41934},,0.000150191993037391
188,,300,,Mantelbuis,,,BC761,{58670000-2006-4DA6-8762-CCBB477FF0BA},{38FFF602-EE7F-49E9-B235-3254E5E41934},,0.000169040051589729
189,,300,,,400,,BC649,{027935D4-3D23-4666-8FBD-5448EFF423E7},{19BB15B3-95F9-9AFD-E053-07011EAC467A},,6.68891838813395e-05
190,,300,,Geen gegevens,,,BC957,{12FDC8AE-54FE-4FE9-8624-A9A03A9BA754},{19BB15B3-960C-9AFD-E053-07011EAC467A},,0.000146557235561462
191,,300,,,400,,BC646,{455EE0E7-11C1-4034-9F08-60E129162256},{19BB15B3-95F9-9AFD-E053-07011EAC467A},,0.000169988939382131
192,,300,,Mantelbuis,,,BC756,{ECA4D11E-6710-4148-87E8-77314BDD6139},{38FFF602-EE7F-49E9-B235-3254E5E41934},,0.000139160811583186
193,,300,,Mantelbuis,,,BC752,{625A12F0-191A-49E8-A1C6-8DD6E56C7F11},{38FFF602-EE7F-49E9-B235-3254E5E41934},,0.000146744744507355
194,,300,,Mantelbuis kruising Holstweg,,,BC751,{A89B4A2B-F87A-4760-A28D-E71D13229EF4},{38FFF602-EE7F-49E9-B235-3254E5E41934},,0.000104625673739581
195,,300,,Mantelbuis spoorkruising,,,BC750,{F885674D-F658-42B3-8DF4-B681D537B2E1},{38FFF602-EE7F-49E9-B235-3254E5E41934},,0.00130247330669377
196,,,,,,,BC1427,{CEEA0612-808B-476E-84E1-5B67CBC5D66C},,{19BB13D3-F75D-92C6-E053-07011EAC2355},0.000235471937691914
197,,,,,,,BC1431,{F9678850-BCC5-420A-8683-082012E0FFA8},,{19BB13D3-F761-92C6-E053-07011EAC2355},5.78392354219623e-05
198,,300,,Mantelbuis staal geen lengte bekend,,250,BC351,{6C3DD6B9-13BE-4CE5-AA74-22B07F184A8B},{19BB15B3-95DF-9AFD-E053-07011EAC467A},,9.16392803589754e-05
199,,,,,,,BC1432,{5A21D169-60A7-4DF7-B485-53BBAE96928A},,{19BB13D3-F762-92C6-E053-07011EAC2355},8.71158173296227e-05
200,,300,,Mantelbuis staal geen lengte bekend,,200,BC348,{82DF1EAB-876A-475C-AEAA-2FEC12B0FD8D},{19BB15B3-95DF-9AFD-E053-07011EAC467A},,6.53865598054871e-05
201,,300,,Mantelbuis ø400,,,BC1105,{216E7ABE-F49F-4EE6-ABED-00597CF91B9F},{19BB15B3-95F5-9AFD-E053-07011EAC467A},,0.000375468360172507
202,,300,,"Mantelbuis pvc ø160
",,160,BC1168,{815A4444-BD47-4971-B813-76ABB375A62D},{19BB15B3-9606-9AFD-E053-07011EAC467A},,8.76777304801854e-05
203,6,300,,Mantelbuis Jachtlusterallee,,600,BC140,{ECC24595-64FF-42C2-88AF-2DE10E6C645E},{19BB15B3-95D5-9AFD-E053-07011EAC467A},,0.000143083495765001
204,,300,,Mantelbuis ø400,,,BC1106,{0A1497E2-5B8D-4BA9-B36E-27FEAEA7A2B3},{19BB15B3-95F5-9AFD-E053-07011EAC467A},,0.000196609537872266
205,6,300,,Geen lengte van mantelbuis,,200,BC203,{58D2F17E-F0EC-40E9-B0D8-562EA45B79CE},{19BB15B3-95D8-9AFD-E053-07011EAC467A},,0.000113874260503687
206,,300,,Mantelbuis staal ø152.4,,,BC523,{1E3D2272-1F09-4179-99E0-24AD539B90B5},{19BB15B3-95E8-9AFD-E053-07011EAC467A},,0.000179622290031354
207,,300,,Mantelbuis PVC,,250,BC875,{99348AA3-6360-43CD-87CD-58E3B5454A4F},{19BB15B3-9603-9AFD-E053-07011EAC467A},,0.000301490384760676
208,,300,,Mantelbuis geen gegevens,,,BC879,{777CF1C5-CAC1-4B45-8116-057B177E3F91},{19BB15B3-9603-9AFD-E053-07011EAC467A},,0.000110210951299177
209,,300,,Mantelbuis Woolsdijk,,200,BC1018,{1F9ACB6C-B497-44E1-8153-A5AFCD8C82CD},{19BB15B3-95F3-9AFD-E053-07011EAC467A},,7.85311099589257e-05
210,,300,,Mantelbuis PVC,,250,BC884,{BCA2A3F2-1EE6-4448-8879-B281485F1510},{19BB15B3-9603-9AFD-E053-07011EAC467A},,0.000160174442198604
211,,,,,,,BC1433,{18FEC06D-5AE8-4ADC-85A5-F47E10D5FD09},,{19BB13D3-F763-92C6-E053-07011EAC2355},0.000215088653875382
212,,,,,,,BC1434,{8D48CBD2-4E1C-4E69-BEA6-CDAC4E247526},,{19BB13D3-F764-92C6-E053-07011EAC2355},6.98595493968943e-05
213,,,,,,,BC1450,{AF20D518-D9BD-44D1-A0F0-BD698812B9F4},,{19BB13D3-F774-92C6-E053-07011EAC2355},0.000288271538591172
214,,,,,,,BC1451,{82E4CA20-57A1-4D82-9FAA-29961C4D1745},,{19BB13D3-F775-92C6-E053-07011EAC2355},9.90874799980971e-05
215,,,,,,,BC1452,{E4DC8E0C-0ED4-49ED-8B2F-5A814FD87A80},,{19BB13D3-F776-92C6-E053-07011EAC2355},8.50066688031853e-05
216,,,,,,,BC1453,{A22A9E85-E681-4034-AA3F-A6A3FCE99353},,{19BB13D3-F777-92C6-E053-07011EAC2355},7.27300478082775e-05
217,,400,,Mantelbuis Nijverdalseweg,,,BC985,{B6C9A50A-8F98-48EC-9B32-E65DAE15D794},{D56613D9-51D3-4855-92C1-A52B4B23B325},,0.000168385233608784
218,18,300,,,,244,25378,{A4E84545-7662-4455-B68C-FEE22DACDD72},{C57A239C-46CA-49D7-A682-8D3365AB01DD},,9.55412426339599e-05
219,18,300,,,,244,25379,{34166D0E-DB18-4E09-8B78-951A2259B2FE},{C57A239C-46CA-49D7-A682-8D3365AB01DD},,5.45719108392799e-05
220,18,300,,,,244,25380,{A24B483C-E635-4201-B86D-600C84D7C83C},{C57A239C-46CA-49D7-A682-8D3365AB01DD},,0.000109142166062483
221,99,300,,,,,10976,{39323086-E023-4E61-A0DE-3814F35C170C},{DBF0FC8D-4E96-4CA9-80A9-CB3A981DA42A},,0.000192612240533343
222,18,300,,,,244,25381,{FC922C8E-B752-4EAB-95AA-73259D0056A0},{C57A239C-46CA-49D7-A682-8D3365AB01DD},,9.76698744699704e-05
223,18,300,,,,244,25382,{1FB3D8DF-79B4-4591-BAB1-566FD428ABEC},{C57A239C-46CA-49D7-A682-8D3365AB01DD},,7.97317889110114e-05
224,18,300,,,,244,25383,{6B19FF5A-C25D-4A3B-B188-33577C52BE37},{C57A239C-46CA-49D7-A682-8D3365AB01DD},,6.89946815766731e-05
225,18,300,,,,560,10975,{F83E4B84-8859-439E-8875-7CA4DDC31A98},{DBF0FC8D-4E96-4CA9-80A9-CB3A981DA42A},,0.0001543911907167
226,18,300,,,,,13215,{D380DD68-FEF3-4C4B-975F-0D1B2184C048},{DBF0FC8D-4E96-4CA9-80A9-CB3A981DA42A},,0.000117964728988239
227,18,300,,,,530,13535,{8044CC4B-8934-4A33-A800-AFDC55483F5C},{DBF0FC8D-4E96-4CA9-80A9-CB3A981DA42A},,2.70999297768112e-05
228,16,300,,,,530,13537,{EF96CD94-99F0-4B59-8E44-C67E444C31A4},{DBF0FC8D-4E96-4CA9-80A9-CB3A981DA42A},,3.38161503178551e-05
229,18,300,,,,530,13536,{9E74BA6E-38B2-451D-8979-3FC682F7A815},{DBF0FC8D-4E96-4CA9-80A9-CB3A981DA42A},,9.85552201003873e-05
230,18,300,,,,244,25384,{3F46F646-F4CB-41C8-8C03-47994A0AF3F6},{C57A239C-46CA-49D7-A682-8D3365AB01DD},,5.36252839372849e-05
231,18,300,,,,244,25385,{8A2D7B67-FF0F-403B-A712-7BC1A294338A},{C57A239C-46CA-49D7-A682-8D3365AB01DD},,0.000117172996630422
232,18,300,,,,244,25386,{673F33B1-E5DB-4C3B-A48E-EB65D2A3107E},{C57A239C-46CA-49D7-A682-8D3365AB01DD},,9.11354911578887e-05
233,,300,,Bestaande mantelbuis,,500,BC442,{284F558B-25F1-482C-BC67-4BC244A34032},{19BB15B3-95E5-9AFD-E053-07011EAC467A},,0.000154472136557794
234,,300,,,,160,BC358,{BC96B35D-2E16-4502-AC26-DC846F61545A},{19BB15B3-95E2-9AFD-E053-07011EAC467A},,0.000118665353166699
235,18,300,,,,219,20900,{4782CDCF-008B-412F-B7BD-E84B4DC1D984},{79B46AF2-415C-4BA6-BDF8-1D3163B0468F},,0.000214343705149323
236,18,300,,,,200,21220,{589FE77D-B756-48B5-BBB8-0EF64B79D297},{B0FB6293-C0D8-4780-8002-9995EA0DCED1},,4.7540986644219e-05
237,,400,,Mantelbuis ligt langs de leidingen Warmtevoorziening zwembad Tijenraan,,32,BC9526,{36EE57B3-20AF-4A8C-B981-27DBDA72C6C9},{19BB15B3-9657-9AFD-E053-07011EAC467A},,0.00778813046634522
238,18,300,,,,273,17055,{CF064B59-A71A-4ED7-BD10-53C14DA41BA4},{257EE5AF-07C8-4BFE-8D35-BAEC214A6F67},,0.000149229974769604
239,18,300,,,,508,17380,{16FC456D-83D8-4A28-A2FA-382548409D3A},{80AA5ED0-8B4B-49E0-ABD4-B9C301E04EF4},,0.00013748947145963
240,18,300,,,,508,17381,{6CE12F02-3954-4A2C-AC4F-565AD7F713B8},{80AA5ED0-8B4B-49E0-ABD4-B9C301E04EF4},,0.00015098340758923
241,18,300,,Hobas GVK mantelbuis serie S60,530,616,17382,{CD09B282-BD46-43BA-9BE7-6CBD16033882},{80AA5ED0-8B4B-49E0-ABD4-B9C301E04EF4},,0.00074576830895016
242,18,300,,,,508,17375,{5DC626FF-FD3B-41B6-9B4D-A08959C8B7F0},{80AA5ED0-8B4B-49E0-ABD4-B9C301E04EF4},,0.000181093471585206
243,18,300,,,,508,17378,{E9D8449D-66DE-4918-A018-DEC727AA35F5},{80AA5ED0-8B4B-49E0-ABD4-B9C301E04EF4},,7.36177357336347e-05
244,18,300,,,,508,17383,{E36859BD-94CE-4DF5-ABFE-F1EFA96E1227},{80AA5ED0-8B4B-49E0-ABD4-B9C301E04EF4},,0.000489350300661611
245,18,300,,,,508,17379,{61CCD98A-688B-40DF-854D-B45D27E039D9},{80AA5ED0-8B4B-49E0-ABD4-B9C301E04EF4},,0.000219463173440986
246,18,300,,,,508,17376,{9991626D-D124-47DD-BA9A-E0F6F7CF08B1},{80AA5ED0-8B4B-49E0-ABD4-B9C301E04EF4},,0.000126170530168552
247,18,300,,,,508,17377,{FD722A1F-72E7-4BA5-9457-555F4A7337BA},{80AA5ED0-8B4B-49E0-ABD4-B9C301E04EF4},,8.74919604985057e-05
248,18,300,,,,200,21215,{F5BD7C24-91FF-4310-A84C-90620C900042},{B0FB6293-C0D8-4780-8002-9995EA0DCED1},,7.10399366502899e-05
249,18,300,,,,200,21217,{52238DD0-7C55-495D-8298-B4C35F55CE36},{B0FB6293-C0D8-4780-8002-9995EA0DCED1},,6.54397937216877e-05
250,18,300,,,,200,21216,{0A526FF4-9D5A-42FF-8983-B954D7D1E53A},{B0FB6293-C0D8-4780-8002-9995EA0DCED1},,0.000238487850070694
251,18,300,,,,200,21219,{02348EC1-3975-47CB-B413-78C845707FFC},{B0FB6293-C0D8-4780-8002-9995EA0DCED1},,0.000207712668365272
252,18,300,,,,200,21218,{A8484EA9-AB0D-48D8-9034-3AD6AB16CAF6},{B0FB6293-C0D8-4780-8002-9995EA0DCED1},,0.000111768092383853
253,,300,,,,,22176,{F0F162A0-CCFA-4C2A-A829-BD91B1D99C33},{7E4B5C3D-9627-4FF9-BEF0-153C357ABFD4},,0.000106451924010331
254,,300,,,,,22175,{502D2EEC-E66D-4746-99DB-2AD8F4802FCF},{7E4B5C3D-9627-4FF9-BEF0-153C357ABFD4},,7.35749088635871e-05
255,18,300,,,,150,22500,{165E6A0F-982E-4FE6-8C3D-875DD9D0B054},{17EF0602-E7D0-416B-9BE0-F44F2F183CBB},,1.99730196271583e-05
256,18,300,,,169,178,15146,{CA21E793-124D-4A87-BFDB-14621BBC2DC0},{755E4618-F7C8-4DED-ADB6-EF3456968C97},,9.97534235428359e-05
257,18,300,,,169,178,15147,{5ED2680D-AE11-4880-966D-1448EFE98864},{755E4618-F7C8-4DED-ADB6-EF3456968C97},,0.0001364770880797
258,18,300,,,169,178,15145,{1DF0715E-F0CE-4F32-99BE-7207D674045B},{755E4618-F7C8-4DED-ADB6-EF3456968C97},,9.67419545276407e-05
259,18,300,,,,,21542,{B8E03969-DDB8-4B9D-A132-03AB629570A2},{4ED2FB84-2D53-456F-AE98-C06B434737E7},,0.000139961871946655
260,6,300,,,,300,21537,{2D203F09-5F42-4AD7-B0BB-FA8366DBCCB6},{4ED2FB84-2D53-456F-AE98-C06B434737E7},,0.000112391996933905
261,,300,,,,,21535,{48ABBC17-BDDE-4D90-96C7-B6EDCB71BAA5},{4ED2FB84-2D53-456F-AE98-C06B434737E7},,6.63745497887425e-05
262,18,300,,,,150,22501,{798992BC-3ED6-4776-B492-F44155445D27},{17EF0602-E7D0-416B-9BE0-F44F2F183CBB},,1.99717198952882e-05
263,18,300,,,,150,22502,{472EC91B-9DF1-40E7-8269-06C7ED9A0F24},{17EF0602-E7D0-416B-9BE0-F44F2F183CBB},,1.9972091087791e-05
264,18,300,,,,244,22503,{C9EE3116-6230-4F72-AB7E-76A31F11A448},{17EF0602-E7D0-416B-9BE0-F44F2F183CBB},,6.22161691979634e-05
265,18,300,,,,244,22504,{E28CD894-6CCA-478C-8E1C-0A88DA9B0851},{17EF0602-E7D0-416B-9BE0-F44F2F183CBB},,0.000106504075738222
266,18,300,,,,244,22506,{9E0C3EBC-365B-4521-9A74-8D103FAC5B0D},{17EF0602-E7D0-416B-9BE0-F44F2F183CBB},,0.000145193377793983
267,18,300,,,,168,22507,{BA522938-164E-4F69-B533-18BB84DFBBB7},{FF7E3B34-CD0D-4C45-AF1F-CD4AD98CF1D4},,0.000108690172602487
268,6,300,,,250,,22495,{9CAC9542-A472-48F1-A666-65BB58163801},{17EF0602-E7D0-416B-9BE0-F44F2F183CBB},,8.96500475593951e-05
269,6,300,,,250,,22496,{DB06637B-37BF-4601-A898-89786F84FC8A},{17EF0602-E7D0-416B-9BE0-F44F2F183CBB},,5.10283739177552e-05
270,6,300,,,250,,22497,{8AEAB9B6-2BAC-43D6-B7CF-39A45BCBC47A},{17EF0602-E7D0-416B-9BE0-F44F2F183CBB},,0.000465578041278726
271,18,300,,,,150,22498,{2CABF455-5357-4021-893C-32F45EB4D725},{17EF0602-E7D0-416B-9BE0-F44F2F183CBB},,3.92813322215848e-05
272,18,300,,,,178,22815,{DF87D6C6-05AF-40AC-8091-3A6A8A08C2E4},{533FEF12-AAAB-439F-A6B6-901BB0A9378C},,5.5616109641368e-05
273,18,300,,,,168,22817,{F569006B-53D3-47A6-8E36-A30D72C28584},{533FEF12-AAAB-439F-A6B6-901BB0A9378C},,9.73323563871674e-05
274,18,300,,,,323,22819,{878C2D19-B148-4EA5-AB2F-9665BA51ECB6},{5B3AA4C4-B4CC-41B4-B078-961B0E9DFE9D},,8.48306705268734e-05
275,18,300,,,,329,22818,{ECBD8198-F81C-48FB-97A5-030C04ADC752},{5B3AA4C4-B4CC-41B4-B078-961B0E9DFE9D},,0.00011850089189299
276,18,300,,,,219,18022,{FABEE25A-F9EE-402E-974F-17940E4C3B91},{EEA96E1A-A724-43D1-BFD7-750F85721426},,0.000149336972047485
277,7,300,,GIJ mantelbuis voorzien van 5 st gecreoseerde regels en eindafdichtingen van gewapend asfaltbitumen,400,,15776,{2046A144-2B80-4332-BC1B-93AFF91CFC8F},{50E921A0-76F5-4A21-B96F-61A44B73E58E},,9.2544931454381e-05
278,6,300,,,,400,16735,{F03F794E-B26E-4817-B024-52A9F5A261ED},{257EE5AF-07C8-4BFE-8D35-BAEC214A6F67},,0.000292212031646512
279,18,300,,,,219,18018,{0B9226EB-335C-4B44-8F55-AC33DEB179BA},{EEA96E1A-A724-43D1-BFD7-750F85721426},,7.70059250272734e-05
280,18,300,,,,219,18026,{7F71DFD6-25C0-48AF-8F6E-8A7BF3DF0DD3},{EEA96E1A-A724-43D1-BFD7-750F85721426},,7.20144427214201e-05
281,18,300,,,,219,18027,{E8D8EE48-C1E2-47C1-95BE-FC018FA912E2},{EEA96E1A-A724-43D1-BFD7-750F85721426},,0.000296019477882534
282,18,300,,,,219,18021,{60A10EA0-F371-41A5-A972-5EEC402215A2},{EEA96E1A-A724-43D1-BFD7-750F85721426},,0.000109879063368288
283,,300,,,,,18016,{2A743DC2-CBBD-421C-93FB-D72B5D58CEA5},{0E5522EC-6312-4B28-ADEC-DA3370EB7F3E},,0.000157280777294996
284,18,300,,,,219,18019,{1E4E04A8-0861-4692-8B82-734B30F27CA8},{EEA96E1A-A724-43D1-BFD7-750F85721426},,0.000114696565830796
285,18,300,,,,219,18020,{4603E0C8-016D-4964-9284-96D77FF704E1},{EEA96E1A-A724-43D1-BFD7-750F85721426},,0.000100260612532901
286,6,300,,,250,,16098,{CF6A25F5-10A1-4925-932C-96E69A77E71D},{A1B95527-F436-458C-AAC7-EE1CB8AE5854},,0.000151143432614584
287,6,300,,,250,,16095,{5E9DE830-68F9-48B5-AB8C-783179140C62},{A1B95527-F436-458C-AAC7-EE1CB8AE5854},,0.000104947109056553
288,6,300,,,250,,16096,{9824FA1F-A5C1-48EC-B200-DB02BF028D03},{A1B95527-F436-458C-AAC7-EE1CB8AE5854},,0.000102733504079849
289,18,300,,,,178,15455,{82AEF1B7-F065-4F7D-9326-20B74CFDA506},{755E4618-F7C8-4DED-ADB6-EF3456968C97},,8.51547503521258e-05
290,18,300,,"rond 323 x 7,1 mm",,,18655,{DF340080-61B0-4F26-98E4-49576F134FB2},{63C482AB-CF32-437B-8F92-E0E23B9121C2},,9.03189961872934e-05
291,18,300,,,,,15135,{29C7B7AF-FF2A-4EBB-BA21-3E59320A4F26},{4E0FBBB7-F0C2-412F-910F-00811288CC44},,0.000148181852626898
292,18,300,,,,,15136,{540A1905-C34D-4B08-A1D5-531F2C90DFD0},{4E0FBBB7-F0C2-412F-910F-00811288CC44},,0.000127465927961851
293,18,300,,,,,15137,{C5EDC9F5-0ABD-4B56-889A-CE8F9A7A0063},{4E0FBBB7-F0C2-412F-910F-00811288CC44},,7.51041382932927e-05
294,18,300,,,,,15141,{50B02D5E-F3D4-461A-ABCE-F5871E4F8B46},{4E0FBBB7-F0C2-412F-910F-00811288CC44},,9.36163731331795e-05
295,18,300,,,,,15142,{18845EF3-98DC-428F-9001-42BEBEB6AF4A},{4E0FBBB7-F0C2-412F-910F-00811288CC44},,7.93241741866521e-05
296,18,300,,,,,15143,{E1EAB0DE-31EB-4F39-B062-4E483183FC49},{4E0FBBB7-F0C2-412F-910F-00811288CC44},,6.29517763944722e-05
297,18,300,,,,,15138,{9486809D-7F16-4B41-8A1E-90C606C9E521},{4E0FBBB7-F0C2-412F-910F-00811288CC44},,8.02992683360018e-05
298,18,300,,,,,15140,{1C3B1930-D499-4FF0-AD85-A8A2C339342C},{4E0FBBB7-F0C2-412F-910F-00811288CC44},,8.58146649807595e-05
299,18,300,,,,,15144,{4216F58E-3C3B-46E3-9EE6-07F0D3D5522B},{4E0FBBB7-F0C2-412F-910F-00811288CC44},,0.000149072224639037
300,18,300,,,,178,15149,{952EB317-B4F5-415E-B479-1B99A109C6AE},{755E4618-F7C8-4DED-ADB6-EF3456968C97},,8.46612294733011e-05
301,18,300,,,,178,15150,{D2DE0AEF-BADE-46A2-B5A9-A4207212C2BA},{755E4618-F7C8-4DED-ADB6-EF3456968C97},,0.000138749907065154
302,18,300,,,,273,17695,{32BA0301-8156-4BE1-97B4-0A880724B5AD},{85A5106D-7A78-4E61-9F24-592988BB9BE2},,6.87063301749284e-05
303,18,300,,,,273,17697,{95D07C5B-4B92-491E-B274-FA41FE3BFB7E},{85A5106D-7A78-4E61-9F24-592988BB9BE2},,9.3844852620119e-05
304,18,300,,,,273,17696,{8E17128D-6A40-4938-A96B-96F68A41CF20},{85A5106D-7A78-4E61-9F24-592988BB9BE2},,0.000194113996479648
305,18,300,,,,273,17698,{673BC84F-25FD-48B3-BE0C-A063C2397E0E},{85A5106D-7A78-4E61-9F24-592988BB9BE2},,8.14487493015465e-05
306,18,300,,,,219,18336,{3F7D2F7F-4D1B-4BD5-8F20-C8CC88B29E84},{60A02BCB-DADF-4346-86F3-2FC1A745C409},,7.20285024675307e-05
307,,300,,nadere info nog van revisie halen,,,18657,{BCBD1834-8212-4B73-BDA7-3148FD0CCB28},{E7934E36-4493-404F-9530-466EFA282BA6},,0.000201966776696561
308,,300,,overige info nog van revisie halen,,,18656,{4F605FB0-FEE5-44F1-89EF-DB16B28764CE},{63C482AB-CF32-437B-8F92-E0E23B9121C2},,0.00020104954518718
309,6,300,,,,350,18977,{1316FDC4-A70C-4129-8B9D-BA84899796C7},{9FF516D7-5FD5-4FDC-88BE-247164D1E500},,0.000148560078621476
310,18,300,,,,178,14175,{616ADC73-77A1-4A02-9EEE-DC4FCF0E428D},{3A485E29-C42F-45C9-9F3C-247759CC5094},,0.000133105455998014
311,18,300,,,,178,14177,{5AA98A3A-834C-4FAF-8934-16DC9EB26CF1},{3A485E29-C42F-45C9-9F3C-247759CC5094},,7.97106041372322e-05
312,18,300,,,,178,14179,{DFE63AC8-619E-4F0F-8201-009A105050C1},{3A485E29-C42F-45C9-9F3C-247759CC5094},,0.000132485892184689
313,18,300,,,,175,16419,{F29AA1DE-A1EE-44B3-BF4F-D74D94588940},{CDC6469F-99AD-4862-9988-5C9884C3F0BC},,0.00019925135351171
