FID,datummutatie,naammuteerder,bron,status,genormeerd,type,objectnaam,rwsdienst,waterlichaam,beheerobjectcode,objectcode,lengte,breedte,bereikbreedte,bereiklengte,profielurl,opmerkingen,stakeholders,afwijking,gdb_geomattr_data,shape
krib_legger.1351,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,06568123-3D8F-43DB-A00B-455587945D9F,,,,,,,,0,,"POLYGON ((203681.29300000146 495562.9840000011, 203684.01399999857 495552.51000000164, 203681.82059999928 495551.378800001, 203681.59600000083 495551.6169999987, 203680.6270999983 495552.3431000002, 203680.41000000015 495552.506000001, 203679.3359999992 495552.6160000004, 203678.0390000008 495552.7259999998, 203677.3359999992 495552.6889999993, 203676.4459999986 495552.8740000017, 203675.85399999842 495553.05900000036, 203675.40900000185 495553.5769999996, 203675.11199999973 495554.0210000016, 203674.96400000155 495554.46599999815, 203674.66699999943 495555.3920000009, 203674.77699999884 495556.243999999, 203675.8500000015 495559.09699999914, 203676.47899999842 495560.20800000057, 203676.92300000042 495560.9120000005, 203677.18200000003 495561.1719999984, 203677.3669999987 495561.7280000001, 203677.32459999993 495563.3819999993, 203681.18019999936 495564.8071999997, 203681.29300000146 495562.9840000011))"
krib_legger.1352,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,794D9EBC-2C3D-4949-9EDB-2F8FC64ADAAF,,,,,,,,0,,"POLYGON ((203681.5410999991 495910.59809999913, 203675.7969999984 495900.5729999989, 203671.72879999876 495900.68400000036, 203671.60200000182 495900.98000000045, 203671.94399999827 495901.62000000104, 203672.11499999836 495901.9620000012, 203672.3289999999 495902.47399999946, 203671.9450000003 495902.98699999973, 203670.7509999983 495903.9270000011, 203669.59800000116 495904.3979999982, 203669.04399999976 495904.91099999845, 203668.66200000048 495907.6009999998, 203668.91899999976 495908.0700000003, 203669.60200000182 495908.4539999999, 203671.73699999973 495909.0920000002, 203673.48900000006 495909.81599999964, 203675.41099999845 495911.01000000164, 203676.2402999997 495911.7996000014, 203680.58999999985 495910.9600000009, 203681.3449999988 495910.67269999906, 203681.5410999991 495910.59809999913))"
krib_legger.1353,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,E4C51520-C7E9-48EF-A703-102627019697,,,,,,,,0,,"POLYGON ((203701.1950000003 495981.91800000146, 203700.98820000142 495981.0729999989, 203700.11300000176 495981.3579999991, 203697.4748999998 495981.3779999986, 203697.54899999872 495981.7740000002, 203697.4600000009 495982.6270000003, 203696.69000000134 495982.9219999984, 203694.54899999872 495984.19299999997, 203693.09299999848 495984.9539999999, 203692.23600000143 495985.67500000075, 203691.3350000009 495986.4820000008, 203690.90300000086 495987.50499999896, 203690.85200000182 495989.2120000012, 203691.01900000125 495990.06700000167, 203691.3139999993 495990.7520000003, 203691.78200000152 495991.0529999994, 203693.3599999994 495991.5300000012, 203697.88100000098 495992.36400000006, 203698.81899999827 495992.625, 203699.83999999985 495993.44099999964, 203700.43200000003 495994.5540000014, 203700.50820000097 495994.77589999884, 203701.97700000182 495994.3720000014, 203702.48279999942 495994.20059999824, 203703.27149999887 495993.93349999934, 203701.41099999845 495984.56500000134, 203701.1950000003 495981.91800000146))"
krib_legger.1354,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,BB224895-C281-46F5-BB7D-DFA9CB265D29,,,,,,,,0,,"POLYGON ((203760.5940000005 496458.09899999946, 203759.26900000125 496455.44099999964, 203757.3839999996 496456.3669999987, 203755.71599999815 496456.6970000006, 203755.0309999995 496457.0329999998, 203754.38599999994 496457.6259999983, 203754.08300000057 496458.2650000006, 203753.9910000004 496459.16099999845, 203754.07200000063 496459.8020000011, 203754.31599999964 496460.31599999964, 203754.70199999958 496461.12999999896, 203755.10399999842 496461.66600000113, 203756.2580000013 496464.51399999857, 203756.6788999997 496465.3431000002, 203757.93090000004 496464.8960000016, 203757.50400000066 496462.8779999986, 203757.6700000018 496461.04399999976, 203758.74500000104 496459.87900000066, 203759.09800000116 496459.53920000046, 203760.5940000005 496458.09899999946))"
krib_legger.1355,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,7C6222C7-7C43-4115-83FC-4B5B17BD8B98,,,,,,,,0,,"POLYGON ((203207.3440000005 498621.53599999845, 203206.5639999993 498621.51999999955, 203205.8900000006 498621.71400000155, 203205.13599999994 498622.4360000007, 203204.60200000182 498623.2490000017, 203204.44900000095 498623.80999999866, 203204.51999999955 498624.88899999857, 203204.84099999815 498625.66699999943, 203205.75299999863 498626.6090000011, 203206.51999999955 498627.8060000017, 203207.30799999833 498629.04399999976, 203207.94999999925 498630.55799999833, 203209.24599999934 498632.0879999995, 203210.33100000024 498633.74599999934, 203210.63100000098 498634.868999999, 203210.4530000016 498636.6409999989, 203210.35029999912 498637.1561000012, 203212.05099999905 498638.3350000009, 203213.58040000126 498639.74439999834, 203221.37900000066 498631.33889999986, 203220.8000999987 498630.7030999996, 203219.78400000185 498629.5870000012, 203218.56210000068 498628.1878999993, 203218.04199999943 498627.97300000116, 203216.58300000057 498627.1400000006, 203214.80299999937 498625.8020000011, 203212.45899999887 498625.1640000008, 203211.3900000006 498624.6710000001, 203210.75600000098 498624.3590000011, 203209.58700000122 498622.87000000104, 203208.40100000054 498622.0560000017, 203207.3440000005 498621.53599999845))"
krib_legger.1369,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,66BBFD6B-6B9B-4EFB-8FB7-5373305E1303,,,,,,,,0,,"POLYGON ((203217.69799999893 482858.9210000001, 203214.60500000045 482842.98800000176, 203214.0700000003 482842.85599999875, 203211.87829999998 482842.21829999983, 203210.98299999908 482843.1079999991, 203209.78299999982 482843.8200000003, 203208.36499999836 482844.13500000164, 203207.0240000002 482844.16600000113, 203205.1790000014 482843.84899999946, 203202.16899999976 482843.42599999905, 203201.0450000018 482843.5, 203200.46200000122 482843.7349999994, 203199.9290000014 482844.52699999884, 203199.5549999997 482846.14400000125, 203199.34800000116 482847.99500000104, 203199.48600000143 482849.1950000003, 203200.188000001 482850.09699999914, 203201.7580000013 482850.8960000016, 203205.02100000158 482852.00400000066, 203208.9759999998 482853.6770000011, 203211.40799999982 482854.8779999986, 203212.27800000086 482855.7969999984, 203212.9288999997 482857.063099999, 203217.69799999893 482858.9210000001))"
krib_legger.1356,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,EB0F1CB7-F9A7-44E2-88BD-62DFF6411BA8,,,,,,,,0,,"POLYGON ((203686.6906999983 497096.15410000086, 203687.4241000004 497085.4437999986, 203686.70230000094 497085.19779999927, 203683.75699999928 497084.1939999983, 203682.88699999824 497084.8040000014, 203681.7259999998 497085.38599999994, 203681.05900000036 497085.58900000155, 203680.68200000003 497085.79300000146, 203680.27600000054 497086.2289999984, 203680.21799999848 497086.48999999836, 203680.33399999887 497087.0700000003, 203680.21799999848 497087.36100000143, 203680.10200000182 497087.36100000143, 203679.63800000027 497087.21599999815, 203679.14400000125 497087.2749999985, 203678.76700000092 497087.5069999993, 203678.53500000015 497087.94299999997, 203678.3040000014 497089.0460000001, 203678.36300000176 497089.91699999943, 203678.5080000013 497090.41000000015, 203678.7410000004 497090.7580000013, 203679.58300000057 497091.3960000016, 203681.15100000054 497091.9459999986, 203681.7030000016 497092.3520000018, 203681.58700000122 497093.0489999987, 203681.32699999958 497094.1229999997, 203681.29800000042 497094.35500000045, 203681.35599999875 497094.67500000075, 203681.82820000127 497095.6563999988, 203685.01029999927 497095.98209999874, 203686.6906999983 497096.15410000086))"
krib_legger.1357,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,D48BC863-6FAC-421A-8753-A010B785F84C,,,,,,,,0,,"POLYGON ((203677.8376000002 497167.2980000004, 203678.6239 497151.5835000016, 203677.21299999952 497151.5469999984, 203674.875 497151.4299999997, 203674.53009999916 497151.41110000014, 203673.9140000008 497153.0249999985, 203673.5949999988 497153.7509999983, 203673.10200000182 497154.7100000009, 203672.63800000027 497154.6810000017, 203671.36100000143 497154.88500000164, 203670.48999999836 497154.97300000116, 203669.88100000098 497155.1770000011, 203669.6490000002 497155.40900000185, 203669.561999999 497155.8440000005, 203669.7650000006 497155.9310000017, 203670.54899999872 497156.30799999833, 203670.75200000033 497156.5689999983, 203670.60799999908 497156.88899999857, 203670.46200000122 497156.91800000146, 203668.6330000013 497156.01900000125, 203668.08100000024 497155.875, 203667.5300000012 497155.9620000012, 203667.32699999958 497156.0780000016, 203666.86300000176 497156.8920000009, 203666.5450000018 497157.8500000015, 203666.5159999989 497158.6330000013, 203667.4459999986 497159.59099999815, 203668.72300000116 497160.2280000001, 203670.11800000072 497161.18499999866, 203670.78599999845 497161.79399999976, 203671.1640000008 497162.63599999994, 203671.5100999996 497163.9519999996, 203672.0949999988 497166.17599999905, 203675.05359999835 497166.75400000066, 203677.8376000002 497167.2980000004))"
krib_legger.1358,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,38F066AB-A59A-479E-92D9-0BB9EFF3DB2D,,,,,,,,0,,"POLYGON ((203658.17540000007 497324.8889000006, 203659.3515000008 497311.9750000015, 203658.70019999892 497311.90399999917, 203657.9759999998 497311.82499999925, 203654.9199000001 497311.4239999987, 203654.81700000167 497311.8110000007, 203653.63599999994 497313.5870000012, 203652.67700000107 497314.43400000036, 203651.1240000017 497314.9849999994, 203650.22100000083 497315.50499999896, 203649.86199999973 497315.59800000116, 203648.88500000164 497315.2199999988, 203647.9750000015 497314.9849999994, 203647.72800000012 497315.9439999983, 203647.35700000077 497316.90300000086, 203647.0469999984 497318.26399999857, 203647.63500000164 497319.19200000167, 203647.85200000182 497319.40900000185, 203649.61499999836 497320.3990000002, 203650.35799999908 497320.86300000176, 203650.82200000063 497321.3260000013, 203651.65700000152 497322.96599999815, 203652.09589999914 497323.86510000005, 203653.3900000006 497324, 203654.46499999985 497324.11199999973, 203654.79100000113 497324.14499999955, 203658.17540000007 497324.8889000006))"
krib_legger.1359,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,50A6B99F-E656-464F-8D92-923BE0FA2025,,,,,,,,0,,"POLYGON ((207689.90300000086 468085.2199999988, 207691.4140000008 468085.0460000001, 207692.68299999833 468085.2329999991, 207693.69399999827 468085.6700000018, 207694.05810000002 468085.9230000004, 207702.27809999883 468083.79300000146, 207702.13599999994 468083.4849999994, 207701.10300000012 468081.3029999994, 207700.45600000024 468080.0789999999, 207700.28700000048 468079.8139999993, 207699.75699999928 468078.9829999991, 207698.87900000066 468077.72100000083, 207697.70199999958 468076.5780000016, 207697.20069999993 468075.5482000001, 207691.25200000033 468077.6479999982, 207691.38699999824 468077.47300000116, 207690.46299999952 468078.5210000016, 207689.41699999943 468079.38500000164, 207688.02299999818 468080.16099999845, 207686.39799999818 468081.1220000014, 207685.15900000185 468082.26199999824, 207684.50299999863 468083.61300000176, 207684.5080000013 468084.6279999986, 207685.02899999917 468085.4990000017, 207685.8040000014 468085.83300000057, 207686.78700000048 468086.0029999986, 207687.76700000092 468085.86300000176, 207689.90300000086 468085.2199999988))"
krib_legger.1360,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,B9D15FB8-216B-4E8F-8FA4-E1A3348E0ADE,,,,,,,,0,,"POLYGON ((207729.063000001 468153.79300000146, 207729.8900000006 468153.6220000014, 207730.39299999923 468153.6970000006, 207730.82299999893 468153.8999999985, 207736.56830000132 468150.3471000008, 207735.32200000063 468148.47100000083, 207734.66699999943 468147.0309999995, 207733.4167000018 468144.28379999846, 207726.19179999828 468148.34319999814, 207725.8040000014 468148.91600000113, 207723.03200000152 468150.5799999982, 207721.14400000125 468151.50400000066, 207719.686999999 468152.6070000008, 207718.7659999989 468153.96400000155, 207718.4910000004 468155.2280000001, 207718.85599999875 468156.11100000143, 207719.2580000013 468156.3999999985, 207720.0450000018 468156.53599999845, 207721.26300000027 468156.4780000001, 207724.5789999999 468155.6629999988, 207729.063000001 468153.79300000146))"
krib_legger.1361,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,7F642A2E-CC26-4F0A-9FF7-15FBB3A51C9A,,,,,,,,0,,"POLYGON ((209912.2921999991 470132.7252999991, 209913.51819999889 470129.5654999986, 209912.12999999896 470129.6959999986, 209910.69099999964 470129.5780000016, 209908.73299999908 470129.3969999999, 209908.30640000105 470129.2925999984, 209906.82299999893 470128.91099999845, 209904.8049999997 470128.2039999999, 209903.38199999928 470127.80999999866, 209901.8350000009 470127.4389999993, 209900.82200000063 470127.4079999998, 209899.8599999994 470127.53400000185, 209899.22100000083 470127.92599999905, 209898.66200000048 470128.5069999993, 209897.71400000155 470129.9270000011, 209897.47899999842 470130.2509999983, 209897.05099999905 470131.2100000009, 209896.938000001 470132.06500000134, 209897.03200000152 470133.0549999997, 209897.37200000137 470134.0300000012, 209898.08900000155 470134.90399999917, 209901.186999999 470137.0929999985, 209903.25699999928 470138.97300000116, 209904.20199999958 470140.13800000027, 209904.6330000013 470140.9979999997, 209908.59899999946 470142.97399999946, 209910.71200000122 470136.7980000004, 209912.2921999991 470132.7252999991))"
krib_legger.1362,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Steenzetting / Stortsteen,Niet van toepassing,ON,IJssel,,9082F071-FECF-4E77-991B-3E4FED88A320,,,,,,,,0,,"POLYGON ((209956.16209999844 469992.32559999824, 209957.78500000015 469986.30700000003, 209958.0080000013 469983.7679999992, 209958.63269999996 469981.0170999989, 209955.14699999988 469980.21499999985, 209954.34099999815 469980.83300000057, 209953.05799999833 469980.8379999995, 209951.813000001 469980.72300000116, 209950.18499999866 469980.3990000002, 209948.80999999866 469979.94000000134, 209947.3500000015 469979.84099999815, 209946.37099999934 469979.8669999987, 209945.18400000036 469980.24500000104, 209944.86400000006 469980.4679999985, 209944.63199999928 469980.7270000018, 209943.8669999987 469982.11100000143, 209943.49700000137 469983.0639999993, 209943.00699999928 469984.4360000007, 209942.83900000155 469986.47199999914, 209943.10399999842 469987.0709999986, 209943.21700000018 469987.19999999925, 209943.65700000152 469987.4750000015, 209946.12799999863 469988.89400000125, 209947.0150000006 469989.3209999986, 209947.99399999902 469989.75400000066, 209948.80999999866 469989.8999999985, 209949.85399999842 469989.81799999997, 209950.813000001 469989.63899999857, 209951.4600000009 469989.55999999866, 209951.96700000018 469989.7470000014, 209952.3740000017 469990.05000000075, 209952.59299999848 469990.4310000017, 209956.16209999844 469992.32559999824))"
krib_legger.1363,2022-07-04T00:00:00,RHDHV,BKN,Vastgesteld,0,Stortsteen,Niet van toepassing,ON,IJssel,,F82527F5-0DD7-409A-BA64-0B25E2E8FDA9,,,,,,,,0,,"POLYGON ((207781.31500000134 468197.2049999982, 207780.60610000044 468196.2859000005, 207772.92700000107 468203.00400000066, 207772.64699999988 468203.9822999984, 207772.11719999835 468204.7120999992, 207770.9140000008 468206.37000000104, 207769.51929999888 468208.0562000014, 207768.88699999824 468208.8209999986, 207768.18989999965 468209.6638999991, 207767.14400000125 468210.92920000106, 207766.60200000182 468211.58399999887, 207764.0549999997 468214.27699999884, 207763.15399999917 468215.6799999997, 207762.6160000004 468216.9050000012, 207762.60500000045 468217.80999999866, 207763.3440000005 468218.73699999973, 207763.95800000057 468219.1719999984, 207764.6559999995 468219.3029999994, 207765.74500000104 468219.19200000167, 207766.7100000009 468218.91899999976, 207767.66099999845 468218.53500000015, 207771.2670999989 468215.4681000002, 207771.7800000012 468215.0320000015, 207773.19700000063 468214.2349999994, 207774.6799999997 468213.7950000018, 207775.436999999 468213.5639999993, 207775.8280000016 468213.4450000003, 207777.12090000138 468213.3988999985, 207787.9791000001 468204.2507000007, 207785.50200000033 468201.8590000011, 207784.11100000143 468200.313000001, 207781.31500000134 468197.2049999982))"
