FID,jaar,type_ws,hoofdgeb,gebied,locatie,gdb_geomattr_data,shape
steilrand_maas_2012.184,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152276.94099999964 418434.42500000075, 152277.71599999815 418434.22300000116, 152278.01900000125 418433.61499999836, 152278.59299999848 418434.1400000006, 152279.10399999842 418434.7030000016, 152279.58399999887 418434.90100000054, 152280.10700000077 418434.98699999973, 152280.42300000042 418435.01900000125, 152280.85599999875 418435.26399999857)"
steilrand_maas_2012.185,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152302.3900000006 418442.15199999884, 152301.8590000011 418442.08399999887, 152301.0610000007 418441.6889999993, 152300.47899999842 418441.3969999999, 152299.96799999848 418440.92500000075)"
steilrand_maas_2012.186,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152302.3900000006 418442.15199999884, 152303.0399999991 418442.34699999914, 152303.2340000011 418442.0870000012, 152303.64499999955 418442.375, 152304.04199999943 418442.50400000066, 152304.36400000006 418442.7809999995, 152304.72800000012 418442.5720000006, 152305.0300000012 418442.41899999976, 152305.2950000018 418442.8759999983, 152305.31700000167 418443.2960000001, 152305.47100000083 418443.69000000134, 152306.07200000063 418443.93200000003, 152306.5610000007 418444.13899999857)"
steilrand_maas_2012.187,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Zandmeren (bij Kerkdriel),,"LINESTRING (152309.1950000003 418446.33300000057, 152308.4530000016 418446.17500000075, 152308.14400000125 418445.59600000083, 152308.0789999999 418444.90100000054, 152307.51000000164 418444.6490000002, 152306.5610000007 418444.13899999857)"
steilrand_maas_2012.188,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153362.03599999845 421168.09600000083, 153363.28799999878 421167.37099999934, 153363.7960000001 421167.5249999985, 153364.10200000182 421168.1020000018, 153364.39200000092 421168.67500000075, 153365.15700000152 421168.1629999988)"
steilrand_maas_2012.189,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153406.01900000125 421264.68499999866, 153404.85399999842 421265.1959999986, 153403.74399999902 421265.8350000009, 153402.11899999902 421265.8280000016, 153401.2749999985 421266.13699999824, 153400.73999999836 421267.0089999996, 153399.55200000107 421267.8669999987, 153398.78299999982 421268.118999999, 153398.21700000018 421268.77600000054, 153398.311999999 421269.48600000143, 153398.30000000075 421270.3110000007, 153398.80799999833 421270.76199999824, 153399.87099999934 421271.4780000001, 153401.3669999987 421272.2659999989, 153402.48299999908 421272.3260000013, 153402.55200000107 421273.13500000164, 153402.81500000134 421274.8539999984, 153403.2509999983 421277.69000000134, 153403.14200000092 421279.5460000001)"
steilrand_maas_2012.190,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153425.2740000002 421371.6000000015, 153424.22199999914 421370.7250000015, 153422.9690000005 421370.8280000016, 153422.2039999999 421370.6640000008, 153421.4539999999 421370.95899999887, 153421.14799999818 421370.4299999997, 153420.01000000164 421369.12099999934)"
steilrand_maas_2012.191,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153426.688000001 421383.4979999997, 153426.40300000086 421383.1090000011, 153426.53599999845 421382.8420000002, 153426.35300000012 421382.48900000006, 153426.01199999824 421382.2329999991, 153426.16200000048 421381.73000000045, 153426.10399999842 421381.15300000086, 153425.96799999848 421380.7659999989, 153426.40199999884 421380.2349999994, 153426.8049999997 421379.8969999999, 153427.14200000092 421379.18200000003, 153427.32600000128 421378.6000000015, 153427.4219999984 421377.6939999983, 153427.46499999985 421377.0179999992, 153427.43499999866 421376.44000000134, 153427.61300000176 421376.05999999866, 153426.96200000122 421375.62999999896, 153426.87200000137 421375.3509999998, 153426.83700000122 421374.70899999887, 153427.03700000048 421374.16699999943)"
steilrand_maas_2012.192,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153634.57499999925 421946.8720000014, 153633.8660000004 421947.01300000027, 153633.16600000113 421946.5949999988, 153632.32299999893 421946.3200000003, 153631.59899999946 421946.34899999946, 153630.77800000086 421946.26199999824, 153630.43299999833 421946.5390000008, 153630.06500000134 421947.05700000003, 153629.4609999992 421947.36100000143, 153629.20800000057 421947.94900000095, 153629.01300000027 421948.4750000015)"
steilrand_maas_2012.193,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153633.38500000164 421958.63899999857, 153633.99599999934 421958.4990000017, 153634.6009999998 421958.72300000116, 153635.27199999988 421958.7509999983, 153636.00400000066 421958.24500000104, 153636.3909999989 421957.7470000014, 153636.5610000007 421956.9679999985)"
steilrand_maas_2012.194,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Den Bosch Oude Schans,,"LINESTRING (147357.1700000018 416712.53599999845, 147358.0700000003 416712.7740000002, 147358.89499999955 416713.17500000075, 147359.1649999991 416712.5159999989, 147359.4299999997 416711.62900000066, 147360.22300000116 416711.08900000155, 147361.26000000164 416710.4970000014, 147361.6400000006 416710.2270000018)"
steilrand_maas_2012.195,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Den Bosch Oude Schans,,"LINESTRING (147417.10700000077 416712.68400000036, 147418.13599999994 416713.4279999994, 147418.86499999836 416713.9459999986, 147419.32299999893 416714.51900000125, 147419.60799999908 416715.1799999997, 147420.07299999893 416715.3020000011, 147421.26999999955 416714.7410000004, 147422.21599999815 416714.6970000006, 147422.70899999887 416714.7580000013, 147423.29899999872 416714.8359999992, 147423.813000001 416714.6429999992, 147424.4360000007 416714.8200000003, 147425.1719999984 416714.37000000104, 147426.27600000054 416714.2049999982, 147427.19900000095 416714.33399999887, 147428.01300000027 416714.30099999905, 147429.1550000012 416714.40399999917, 147429.3599999994 416714.9759999998, 147429.76000000164 416715.68499999866, 147430.438000001 416715.51399999857, 147430.87799999863 416716.16899999976, 147431.6000000015 416716.51000000164, 147432.59600000083 416716.44000000134, 147433.5709999986 416716.1559999995, 147434.47100000083 416716.31599999964, 147434.9609999992 416716.87999999896, 147435.4290000014 416717.3909999989, 147436.83799999952 416718.563000001, 147437.6889999993 416718.3350000009, 147438.65300000086 416718.80900000036, 147439.34299999848 416719.06700000167, 147439.96599999815 416719.63899999857, 147439.9840000011 416720.60599999875, 147440.6860000007 416721.1180000007, 147440.72899999842 416722.0210000016, 147441.41600000113 416722.8379999995, 147442.35700000077 416723.45800000057, 147443.3759999983 416723.70699999854, 147444.26799999923 416723.8929999992, 147445.04399999976 416724.5080000013, 147445.76700000092 416724.5480000004, 147447.02800000086 416724.45699999854, 147447.8509999998 416724.3449999988, 147449.28400000185 416724.86199999973, 147449.9840000011 416725.0529999994, 147450.76199999824 416725.20800000057, 147452.01000000164 416725.3570000008, 147452.5940000005 416725.44900000095, 147453.4910000004 416725.8539999984, 147454.12999999896 416726.1970000006, 147455.71400000155 416726.14400000125, 147456.56599999964 416726.3020000011, 147456.78599999845 416726.6020000018, 147456.27600000054 416727.3590000011, 147455.74399999902 416727.37000000104, 147454.88699999824 416727.6710000001, 147455.12799999863 416728.47199999914, 147455.688000001 416728.6160000004, 147456.30299999937 416728.5069999993, 147456.6099999994 416728.02699999884, 147457.0450000018 416728.26099999994, 147457.9600000009 416728.2989999987, 147458.54300000146 416727.6330000013, 147459.62999999896 416726.2710000016, 147460.436999999 416725.2520000003, 147461.60599999875 416724.29100000113, 147462.5799999982 416723.2340000011, 147463.59200000018 416722.5540000014, 147464.01199999824 416722.34699999914, 147464.57600000128 416722.7589999996, 147464.47300000116 416723.30700000003, 147463.8500000015 416724.3139999993, 147464.26099999994 416724.6270000003, 147464.5949999988 416724.83999999985, 147464.79199999943 416724.8759999983, 147465.20899999887 416724.7329999991, 147465.70199999958 416724.6180000007, 147466.02800000086 416724.69999999925, 147466.23999999836 416725.0709999986, 147466.19999999925 416725.6579999998, 147466.19200000167 416726.23000000045, 147466.33700000122 416726.56700000167, 147466.6799999997 416726.77800000086, 147467.51900000125 416726.81500000134, 147468.15199999884 416727.26199999824, 147468.12999999896 416727.82400000095, 147468.07600000128 416728.5949999988, 147468.34600000083 416729.0320000015, 147469.0150000006 416729.5320000015, 147470.01300000027 416730.618999999, 147470.42399999872 416731.41699999943, 147470.87799999863 416732.29100000113, 147471.1710000001 416732.73000000045, 147471.1330000013 416733.72300000116)"
steilrand_maas_2012.196,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Den Bosch Oude Schans,,"LINESTRING (147471.1330000013 416733.72300000116, 147472.58199999854 416734.5940000005)"
steilrand_maas_2012.197,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Den Bosch Oude Schans,,"MULTILINESTRING ((147472.58199999854 416734.5940000005, 147474.12299999967 416734.9270000011, 147475.50299999863 416734.98099999875, 147476.9699999988 416734.9629999995, 147477.94200000167 416734.8990000002, 147478.52199999988 416734.8520000018, 147479.8049999997 416734.77699999884, 147481.23600000143 416734.49500000104, 147482.32600000128 416734.19999999925, 147482.85200000182 416734.09099999815, 147482.8669999987 416733.58100000024, 147482.79899999872 416732.9840000011, 147482.95699999854 416732.46499999985, 147483.61100000143 416732.03599999845, 147484.04800000042 416731.6160000004, 147484.75699999928 416731.22300000116, 147485.4690000005 416731.2470000014, 147485.93499999866 416730.70600000024, 147486.71400000155 416730.11300000176, 147487.2109999992 416729.9459999986, 147488.26000000164 416730.1030000001, 147488.9290000014 416731.1939999983, 147489.75400000066 416731.2129999995, 147490.19299999997 416730.5729999989, 147490.91099999845 416730.2179999985, 147491.5390000008 416730.4310000017), (147491.89799999818 416729.5610000007, 147492.34899999946 416729.2749999985, 147493.05200000107 416728.94200000167, 147493.70800000057 416728.5549999997, 147494.50600000098 416728.0859999992, 147495.46200000122 416728.01199999824, 147496.78400000185 416728.0769999996, 147496.8209999986 416728.86400000006, 147497.60700000077 416728.79399999976, 147498.60500000045 416728.4629999995, 147499.41899999976 416728.2349999994, 147500.39799999818 416728.15900000185, 147501.66200000048 416728.12999999896, 147502.61400000006 416727.94000000134, 147502.95800000057 416727.7659999989, 147502.8759999983 416727.1939999983, 147502.62099999934 416726.73000000045, 147502.03400000185 416726.2650000006, 147502.05600000173 416725.72100000083, 147502.7950000018 416724.9629999995, 147503.4849999994 416724.94200000167, 147504.15300000086 416725.7100000009, 147504.28799999878 416726.48900000006, 147504.88899999857 416726.97199999914, 147505.67500000075 416727.2719999999, 147506.35200000182 416727.0720000006, 147507.1160000004 416727.4510000013, 147507.85399999842 416727.73600000143, 147508.39600000158 416727.6770000011, 147508.4299999997 416727.66600000113))"
steilrand_maas_2012.198,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Den Bosch Oude Schans,,"LINESTRING (147491.9210000001 416729.5009999983, 147491.52100000158 416730.438000001)"
steilrand_maas_2012.199,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Den Bosch Oude Schans,,"LINESTRING (147508.4299999997 416727.66600000113, 147510.46700000018 416727.16000000015, 147512.78500000015 416727.2870000005, 147515.4299999997 416728.1090000011, 147516.3350000009 416728.2749999985)"
steilrand_maas_2012.200,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,Den Bosch Oude Schans,,"LINESTRING (147521.39600000158 416729.3220000006, 147518.86899999902 416728.95699999854)"
steilrand_maas_2012.201,2012,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"MULTILINESTRING ((176773.06599999964 420967.88500000164, 176772.3990000002 420968.4079999998, 176771.7259999998 420968.34699999914, 176770.96200000122 420968.6490000002, 176770.45199999958 420969.11499999836, 176769.99799999967 420969.81500000134, 176769.3299999982 420970.08100000024, 176768.7650000006 420970.7679999992, 176768.5949999988 420971.0029999986, 176767.52899999917 420971.55099999905, 176767.3660000004 420972.1420000009, 176766.94900000095 420972.5610000007, 176766.59899999946 420973.0379999988, 176766.1160000004 420973.26300000027, 176765.938000001 420973.9079999998), (176773.06599999964 420967.88500000164, 176773.63100000098 420967.20699999854, 176773.9549999982 420966.80099999905, 176774.375 420966.3929999992, 176774.91200000048 420965.9439999983, 176775.44200000167 420964.49599999934, 176776.15700000152 420963.6799999997, 176776.98699999973 420962.6719999984, 176777.45100000128 420962.0450000018, 176778.09099999815 420961.4829999991, 176778.74500000104 420961, 176779.24700000137 420960.80799999833, 176779.89299999923 420960.5460000001, 176780.93499999866 420959.94900000095, 176781.20600000024 420959.6000000015, 176781.6000000015 420958.77800000086, 176782.02299999818 420957.9519999996, 176782.83700000122 420957.83199999854, 176783.33999999985 420957.53599999845, 176783.93400000036 420956.75499999896, 176784.60200000182 420956.28599999845, 176785.52299999818 420955.6160000004, 176786.3500000015 420955.11400000006, 176786.80799999833 420954.40900000185, 176787.24399999902 420954.063000001, 176788.08199999854 420953.5769999996, 176788.55799999833 420952.97100000083, 176789.51700000092 420952.02899999917))"
steilrand_maas_2012.235,2012,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176731.1550000012 421007.7280000001, 176731.52800000086 421007.3280000016, 176731.76300000027 421006.91699999943, 176731.8280000016 421006.8060000017, 176732.02600000054 421006.5, 176732.6330000013 421006.0170000009, 176733.54800000042 421005.61300000176, 176733.79300000146 421005.4470000006, 176734.14699999988 421005.31799999997, 176734.72199999914 421005.1779999994, 176734.97899999842 421004.57499999925, 176735.37200000137 421004.3200000003, 176735.5450000018 421004.1070000008, 176735.77800000086 421003.73800000176, 176735.86100000143 421003.48999999836, 176736.02699999884 421002.9600000009, 176736.29100000113 421002.62999999896, 176736.41099999845 421002.5390000008, 176736.66000000015 421002.37000000104, 176736.98600000143 421001.9979999997, 176737.08399999887 421001.63800000027, 176737.24799999967 421001.2809999995)"
steilrand_maas_2012.202,2012,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176791.2340000011 420950.6169999987, 176791.98000000045 420950.5469999984, 176792.41800000146 420950.0170000009, 176792.7190000005 420949.3509999998, 176793.41600000113 420949.16000000015, 176794.16699999943 420948.8720000014, 176794.5150000006 420948.4829999991, 176795.23800000176 420948.19000000134, 176795.5789999999 420948.1020000018, 176796.0709999986 420947.48099999875, 176796.5549999997 420946.8029999994, 176797.46700000018 420946.51199999824, 176797.9450000003 420945.78400000185, 176799.05099999905 420944.8110000007, 176799.32499999925 420944.2289999984, 176799.90900000185 420943.91099999845, 176800.37900000066 420943.3509999998, 176800.9539999999 420942.68200000003, 176801.61300000176 420941.86499999836, 176802.0469999984 420941.48900000006, 176802.79800000042 420940.77800000086, 176803.51900000125 420939.8500000015, 176804.30799999833 420939.2650000006, 176805.063000001 420938.6719999984, 176805.6169999987 420938.1730000004, 176806.0610000007 420937.91800000146, 176806.69200000167 420937.5309999995, 176807.7890000008 420936.95600000024, 176808.55999999866 420936.45600000024, 176809.14299999923 420936.8280000016)"
steilrand_maas_2012.203,2012,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194878.2899999991 409524.62900000066, 194878.06799999997 409529.80799999833, 194878.0709999986 409534.09899999946, 194878.12299999967 409537.15300000086, 194878.33199999854 409538.7419999987, 194878.17799999937 409540.3260000013, 194878.03200000152 409541.3530000001, 194878.45100000128 409542.3229999989, 194878.31599999964 409543.6810000017, 194878.1330000013 409544.8909999989, 194878.07200000063 409546.0020000003, 194878.34800000116 409547.69999999925, 194878.4059999995 409548.5729999989, 194878.5780000016 409549.80799999833, 194878.41800000146 409551.3530000001, 194878.31899999827 409551.9200000018)"
steilrand_maas_2012.204,2012,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194875.69299999997 409585.4230000004, 194875.00499999896 409585.0720000006, 194874.37900000066 409584.56799999997, 194874.0450000018 409584.1710000001, 194873.73699999973 409583.5009999983, 194873.1860000007 409583.1939999983, 194873.38500000164 409582.5029999986, 194873.0780000016 409581.8979999982, 194872.9530000016 409581.03400000185, 194872.7580000013 409580.19200000167, 194872.69000000134 409579.4750000015, 194873.15399999917 409577.79399999976, 194873.6490000002 409576.73999999836, 194874.00200000033 409575.9149999991)"
steilrand_maas_2012.205,2012,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194873.55799999833 409596.8759999983, 194873.10300000012 409595.4439999983, 194872.37099999934 409592.8229999989, 194872.43299999833 409591.8269999996, 194872.78799999878 409590.58900000155, 194873.46200000122 409589.4360000007, 194874.03599999845 409588.23999999836, 194874.4690000005 409587.86300000176, 194875.12799999863 409587.90300000086, 194875.76999999955 409587.7039999999)"
steilrand_maas_2012.206,2012,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194869.86100000143 409648.1810000017, 194869.6700000018 409646.6730000004, 194869.54100000113 409645.52600000054, 194869.34600000083 409644.56799999997, 194869.87799999863 409643.86400000006, 194870.0159999989 409642.6409999989, 194869.936999999 409642.01199999824, 194869.55799999833 409640.72399999946, 194869.90100000054 409639.506000001, 194869.87000000104 409638.68400000036, 194869.7190000005 409637.2329999991, 194869.79399999976 409636.27800000086, 194869.53200000152 409635.1220000014, 194869.46400000155 409634.0379999988, 194869.33999999985 409633.07400000095, 194869.24599999934 409631.9600000009, 194869.23200000077 409631.1979999989, 194869.51999999955 409630.12000000104, 194869.10399999842 409629.313000001, 194869.19399999827 409628.1700000018, 194869.31700000167 409627.34699999914, 194869.00200000033 409625.8350000009, 194868.93100000173 409624.94299999997, 194869.2199999988 409623.90399999917, 194869.3500000015 409622.66000000015, 194869.41299999878 409622.0460000001, 194869.70699999854 409620.9840000011, 194869.82600000128 409619.9050000012, 194869.90700000152 409619.0150000006, 194870.28799999878 409617.47100000083, 194870.0859999992 409615.6790000014, 194869.99799999967 409614.6469999999, 194870.0949999988 409613.2329999991, 194870.11899999902 409612.48000000045, 194870.41000000015 409610.8260000013, 194870.98200000077 409610.2670000009, 194871.2960000001 409608.9050000012, 194871.82600000128 409607.8379999995, 194872.1860000007 409607.2320000008, 194872.28200000152 409606.6779999994, 194872.2490000017 409605.80700000003, 194872.26700000092 409605, 194872.5089999996 409604.1099999994, 194872.76799999923 409603.78500000015, 194872.9699999988 409602.79199999943, 194873.13100000098 409602.0760000013, 194873.7899999991 409601.51999999955, 194874.061999999 409601.1000000015, 194874.39699999988 409600.55799999833)"
steilrand_maas_2012.207,2012,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194863.3740000017 409668.9389999993, 194864.33399999887 409668.76900000125, 194865.37299999967 409668.6429999992)"
steilrand_maas_2012.208,2012,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194873.41000000015 409726.13500000164, 194873.4389999993 409724.8909999989, 194873.5249999985 409723.61199999973, 194873.39400000125 409721.98699999973, 194873.26300000027 409720.48800000176, 194873.28500000015 409719.34699999914, 194873.6959999986 409718.40900000185, 194873.71200000122 409717.23000000045, 194873.57200000063 409715.84899999946, 194873.69399999827 409714.6499999985, 194873.7259999998 409713.72199999914, 194873.67599999905 409712.61400000006, 194873.72700000182 409711.37900000066, 194873.7340000011 409709.71599999815, 194873.79100000113 409706.5879999995, 194873.82499999925 409705.2129999995, 194872.79399999976 409704.5949999988, 194872.09099999815 409703.6400000006, 194871.07600000128 409702.93200000003, 194869.97399999946 409702.2190000005, 194868.11899999902 409700.89499999955, 194866.91099999845 409699.7659999989, 194865.51099999994 409698.54199999943, 194863.80200000107 409696.53500000015, 194862.46299999952 409693.493999999, 194862.25 409690.47399999946, 194862.03200000152 409688.6160000004, 194861.60300000012 409687.5709999986, 194861.39799999818 409687.06500000134, 194860.8440000005 409686.2199999988, 194860.61300000176 409685.54300000146, 194860.22199999914 409684.9470000006, 194860.08399999887 409683.37900000066, 194859.98999999836 409682.75, 194859.563000001 409682.33999999985, 194859.1640000008 409681.2520000003, 194858.9919999987 409680.4459999986, 194858.63100000098 409680.1070000008, 194858.41200000048 409679.5150000006, 194858.2580000013 409678.23999999836, 194858.35700000077 409676.87900000066, 194858.23900000006 409675.6330000013, 194858.8830000013 409673.9609999992, 194859.64299999923 409672.9910000004, 194860.77800000086 409671.95899999887, 194861.6000000015 409671.10599999875, 194862.60700000077 409670.11100000143, 194863.10500000045 409669.91699999943)"
steilrand_maas_2012.209,2012,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194868.88199999928 409753.868999999, 194869.0859999992 409750.30799999833, 194869.26199999824 409748.0020000003, 194869.12000000104 409746.16099999845, 194869.16200000048 409743.9279999994, 194869.436999999 409741.9670000002, 194869.81500000134 409739.76900000125, 194869.91800000146 409737.7039999999, 194869.8299999982 409734.993999999, 194869.51399999857 409732.7349999994, 194869.07499999925 409729.4829999991)"
steilrand_maas_2012.210,2012,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194872.69000000134 409753.16600000113, 194872.9690000005 409749.21499999985, 194873.2589999996 409747.2419999987, 194873.17500000075 409745.91600000113, 194873.44799999893 409744.52699999884)"
steilrand_maas_2012.211,2012,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194872.02699999884 409773.8189999983, 194871.61400000006 409775.6000000015, 194871.98800000176 409776.188000001, 194871.38899999857 409776.80099999905, 194871.44399999827 409777.90399999917, 194871.26099999994 409778.97300000116, 194871.30200000107 409780.45600000024, 194871.0859999992 409781.58900000155, 194871.04100000113 409782.41800000146)"
steilrand_maas_2012.212,2012,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194863.46400000155 409853.36300000176, 194863.89499999955 409849.81700000167, 194864.09299999848 409845.96400000155, 194864.16600000113 409842.438000001, 194864.3839999996 409840.7580000013, 194864.23600000143 409839.9459999986, 194864.2259999998 409839.1220000014, 194864.28700000048 409836.66600000113, 194864.52100000158 409833.3280000016, 194864.36499999836 409830.94099999964, 194864.2659999989 409828.8779999986, 194864.57299999893 409827.1279999986, 194864.85599999875 409825.4070000015, 194864.7349999994 409824.0700000003, 194864.6009999998 409823.23900000006, 194864.89400000125 409821.5469999984, 194864.63500000164 409820.08999999985, 194864.4750000015 409818.9459999986, 194864.47300000116 409817.6889999993, 194864.2349999994 409816.45800000057, 194864.20100000128 409815.3420000002, 194864.94700000063 409813.45899999887, 194864.90900000185 409812.84800000116, 194864.26700000092 409811.94900000095, 194863.8040000014 409810.56700000167, 194862.62900000066 409808.44999999925, 194863.8669999987 409807.35500000045, 194865.25499999896 409806.0780000016, 194865.64299999923 409804.90900000185, 194865.98200000077 409804.0080000013, 194866.41099999845 409803.6240000017, 194866.42700000107 409801.9310000017, 194866.55600000173 409800.8669999987, 194866.75 409799.88699999824, 194866.87999999896 409796.7170000002, 194866.83700000122 409794.186999999, 194866.80799999833 409790.5069999993, 194867.438000001 409785.88599999994, 194867.4459999986 409783.16099999845, 194867.01900000125 409781.493999999, 194866.5240000002 409780.05799999833, 194866.4840000011 409778.73900000006, 194866.688000001 409776.70899999887, 194866.84600000083 409775.32499999925)"
steilrand_maas_2012.213,2012,Rivieren,Maas,Zandmaas,Beugen,,"LINESTRING (194871.42700000107 409787.11499999836, 194871.10599999875 409789.41800000146, 194870.68400000036 409791.16600000113, 194870.6400000006 409792.90900000185, 194870.8999999985 409794.3350000009)"
steilrand_maas_2012.214,2012,Rivieren,Maas,Afgedamde Maas en Getijdenmaas,De Paaldere 't Wildt,,"LINESTRING (153864.3200000003 422417.01000000164, 153864.93400000036 422417.7199999988, 153865.69099999964 422417.62099999934, 153866.67399999872 422417.86499999836, 153867.07299999893 422418.90199999884, 153867.61400000006 422420.5379999988, 153867.90700000152 422421.4519999996, 153869.18200000003 422421.6620000005, 153869.8839999996 422422.1429999992, 153869.4919999987 422423.64499999955, 153870.0450000018 422424.81500000134, 153871.08900000155 422425.8599999994, 153871.82400000095 422426.69299999997, 153872.6799999997 422427.69299999997, 153872.49599999934 422428.3260000013, 153872.91800000146 422428.4670000002, 153873.5240000002 422429.00400000066, 153873.21400000155 422429.9679999985, 153874.02699999884 422430.8969999999, 153874.1490000002 422431.79100000113, 153875.34200000018 422433.0540000014, 153875.48999999836 422434.3830000013, 153875.1499999985 422435.0309999995)"
steilrand_maas_2012.216,2012,Rivieren,Maas,Bedijkte Maas,Keentse oevers,,"LINESTRING (176813.51799999923 420932.36499999836, 176813.5700000003 420931.94099999964, 176813.55600000173 420931.16600000113, 176814.1860000007 420930.89499999955, 176814.76799999923 420930.375, 176815.32600000128 420930.0799999982, 176815.5949999988 420929.80000000075, 176815.91000000015 420929.6220000014, 176816.49500000104 420929.3669999987, 176817.08700000122 420928.86100000143, 176818.06599999964 420928.28599999845, 176818.2049999982 420927.8269999996, 176818.68400000036 420927.6070000008, 176819.24700000137 420927.2569999993, 176819.76799999923 420927.006000001, 176820.125 420926.5370000005, 176820.61100000143 420926.1970000006, 176821.3049999997 420925.76999999955, 176821.9919999987 420925.3520000018, 176822.5850000009 420925.06500000134, 176823.21299999952 420924.73600000143, 176823.96799999848 420924.6090000011, 176824.28299999982 420924.6000000015, 176824.42599999905 420923.9690000005, 176824.9200000018 420923.63699999824, 176825.34299999848 420923.5549999997, 176825.91600000113 420923.3500000015, 176826.311999999 420923.0390000008, 176826.47300000116 420922.79399999976, 176826.87999999896 420922.3579999991, 176827.48600000143 420922.0069999993, 176827.86100000143 420921.9079999998, 176828.6339999996 420921.8509999998, 176829.01399999857 420921.756000001, 176829.7349999994 420921.1770000011)"
steilrand_maas_2012.217,2012,Rivieren,Maas,Bedijkte Maas,Balgoij,,"LINESTRING (177868.26700000092 420837.3429999985, 177867.70899999887 420837.1939999983, 177867.19000000134 420836.9129999988, 177866.7509999983 420836.57400000095, 177866.3500000015 420836.22100000083, 177865.82600000128 420835.7329999991, 177865.45100000128 420835.2470000014, 177865.29199999943 420834.8920000009, 177865.10399999842 420834.4609999992, 177864.813000001 420833.93200000003, 177864.73299999908 420833.51199999824, 177864.61899999902 420833.05700000003, 177864.44799999893 420832.4070000015, 177864.08799999952 420831.58999999985, 177864.00200000033 420831.368999999, 177863.39400000125 420831.0709999986, 177862.78299999982 420831.2270000018, 177862.11800000072 420831.23999999836)"
