OBJECTID,TYPE,NAAM,NAAM_KWALITEIT,REF_BEGRENZER_TYPE_BEGIN,REF_BEGRENZER_TYPE_EIND,REF_BEGRENZER_NAAM_BEGIN,REF_BEGRENZER_NAAM_EIND,REF_BEGRENZER_PUIC_BEGIN,REF_BEGRENZER_PUIC_EIND,REF_FYSIEKE_SPOORTAK_PUIC,REF_SPOORTAKDEEL_GUID,REF_WISSEL_KRUISING_PUIC,KM_SPOORTAK_VAN,KM_SPOORTAK_VAN_T,KM_SPOORTAK_TOT,KM_SPOORTAK_TOT_T,KM_GEOCODE_VAN,KM_GEOCODE_VAN_T,KM_GEOCODE_TOT,KM_GEOCODE_TOT_T,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,REF_FUNCTIONELE_SPOORTAK_PUIC,REF_FUNCTIONELE_SPOORTAK_NAAM,REF_FUNC_SPOORTAK_NAAM_LANG
1144,W,22AU/23U,Benoemd,,,,,,,,,47e1fb6c-2dd6-4192-b882-35174294df57,0,"0,000000",0.009975,"0,009975",75.06951,"75,069510",75.079484,"75,079484",788,,788,788__,Roosendaal Grens - Essen (B),Esn-Np,Essen (B) - Nispen ,ca84756f-1e78-41e4-a90c-8bd95b775d53,22AUQ,
1145,W,3277,Benoemd,,,,,,,,,5c38f764-951a-4bf0-9abf-709748844b31,0,"0,000000",0.034065,"0,034065",34.217095,"34,217095",34.248568,"34,248568",924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,405a7b10-0f2b-48ad-9844-6a2c7ebee58b,3277L,
1146,W,X0104,Benoemd,,,,,,,,,54dbbcc4-d73d-4f4f-a658-159dbe770a21,0,"0,000000",0.034065,"0,034065",903.871785,"903,871785",903.905215,"903,905215",801,p,801,801_p,Moerdijk Industrieterrein,Mdk-Chwg,Moerdijk (Racc) - Chemieweg ,df5dfcee-a6ad-4803-a960-293ef651d54f,X0104R,
1147,S,w417R-s501,Pseudo,WISSEL_GW,Lichtsein,417,412,5b8d86b3-579e-42b6-9b6a-dc9cee9b179d,ebacdb0a-7c5c-484d-af9d-10c7a1c2fbd2,89da4bfa-549a-4314-a3fa-feffaa02f419,8b1d0d2b-385e-232f-81d5-dfad74ccb6f7,,0.473478,"0,473478",0.318381,"0,318381",11.599612,"11,599612",11.753807,"11,753807",226,,226,226__,Gouda - Alphen a/d Rijn,Gd-Apn,Gouda - Alphen a/d Rijn ,d224fcb0-2ef6-4c29-851d-b1f76a590f92,405L,226_405L_12.1
1148,W,1,Benoemd,,,,,,,,,6da8579d-f2c8-4d7e-ab3c-0a74236986c2,0,"0,000000",0.056321,"0,056321",15.647573,"15,647573",15.703882,"15,703882",781,a,781,781_a,Aachen (D) - Herzogenrath (D),A-Hz,Aachen (D) - Herzogenrath (D) ,e5d6b173-3583-4a8d-8730-0f52dc1440b4,1R,
1149,S,w1367AR-w1367BR,Pseudo,WISSEL_GW,WISSEL_GW,1367A,1367B,a6fe3d62-d7c8-4d16-bfe2-22eba9037ee5,b9ddda91-21a3-4fcd-9d76-75a5646be86d,d1aec77f-a029-4a0b-8958-979ccb6a90e3,632e2e5a-d522-3278-fc02-c1f6ce5a30c1,,0.034088,"0,034088",0.045597,"0,045597",53.649729,"53,649729",53.661186,"53,661186",054,a,54,054_a,Boxtel - Eindhoven,Bd-Ehv,Breda - Eindhoven ,f6f193f5-9039-429f-a8bb-14609fa31d2e,1367AR,054_1367AR_53.6
1150,W,79/81A,Benoemd,,,,,,,,,7983d649-d810-4962-8af0-a0cdb3d08cb5,0.009975,"0,009975",0.025991,"0,025991",41.017936,"41,017936",41.001884,"41,001884",950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",b17f38e8-a302-4f60-8e3b-ec8842572331,79Q,
1151,W,133B/135A,Benoemd,,,,,,,,,be4ac0f6-d34a-466c-94c2-4142cdfaaf61,0,"0,000000",0.009975,"0,009975",44.05004,"44,050040",44.060124,"44,060124",506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,e3c17c2e-698f-4281-8e20-c39b2ff244b0,135AP,
1152,S,w963V-w964V,Pseudo,WISSEL_GW,WISSEL_GW,963,964,fba4987b-1693-48c5-b509-0d708941daf4,09cea7a8-4b82-47b1-b409-2e2940ac5b03,e77ba3da-7d83-4fd8-9c82-c5dafa9dbfc8,72e3874a-9084-4e74-833c-d81f03f44ee0,,0.0045,"0,004500",0.008379,"0,008379",18.086417,"18,086417",18.09006,"18,090060",922,,922,922__,Leidschendam Lijnwerkplaats,Ldvn-Ldvwpl,Leidschenveen - Leidschendam werkplaats ,6c5d2f69-a6d8-4e9c-869c-86393c2b3858,963V,922_963V_18.1
1153,W,X0341,Benoemd,,,,,,,,,7d9fe234-dc30-4596-b207-b0cf4dc6cef8,0.747001,"0,747001",0.777646,"0,777646",131.255902,"131,255902",131.286517,"131,286517",817,b,817,817_b,Vlissingen Sloehaven,Eupwz-Adw,Europaweg Zuid - Achterduinweg ,1c8c42ce-8026-4ed8-86b6-016081054d82,X0224L,
1154,W,62,Benoemd,,,,,,,,,30f28b45-1282-4e8a-999b-c3aaee914325,0,"0,000000",0.034065,"0,034065",17.245462,"17,245462",17.211196,"17,211196",305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,1981cf68-1310-447a-a80d-f9ebc94bfcf4,62R,
1155,W,2589/2595,Benoemd,,,,,,,,,19a42f33-a446-4984-b355-40c3f6168dde,0.009975,"0,009975",0.02301,"0,023010",34.690487,"34,690487",34.705404,"34,705404",531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,6ebaf769-3d46-4004-a16d-778881a6ea58,2595T,
1156,S,s340-w199L,Pseudo,Lichtsein,WISSEL_GW,200,199,739a6565-dc99-43e3-8ba2-6a37204fee2c,2180015b-2bf6-405d-84ad-6375c545ee9f,a8d14c14-f8e1-47a3-be0d-40389fc0e1a9,d75b3484-c736-0fc8-06b6-b70a8a684fbe,,0.773838,"0,773838",0.799929,"0,799929",7.580922,"7,580922",7.607697,"7,607697",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",8cfca8d0-bb36-49ac-abcc-d0690118a689,105AT,950_105AT_6.8
1157,S,w13L-w15R,Pseudo,WISSEL_GW,WISSEL_GW,13,15,e4845e52-0642-47a7-9d3b-be4d5ec2a244,af59b5ca-0ae2-4017-a365-06303b7d7a9b,53657dde-9867-4ef2-ba42-d76ba5d316e2,c5fc6d7d-43ef-42ae-be2d-dc935fd89271,,0.034065,"0,034065",0.240014,"0,240014",140.251569,"140,251569",140.456637,"140,456637",817,c,817,817_c,Vlissingen Sloehaven,Eupwz-Albw,Europaweg Zuid - Albaniëweg ,99a640a7-254f-4bc5-b67e-a1dc5aec2893,13L,817_13L_140.2
1158,W,1083A,Benoemd,,,,,,,,,42f47ccc-29d5-4a5b-ba13-12fbc4e9497d,0.478316,"0,478316",0.481916,"0,481916",15.124508,"15,124508",15.12814,"15,128140",133,a,133,133_a,Amsterdam Riekerpolder - Warmond,Asra-Wmd,Amsterdam Riekerpolder Aansl. - Warmond ,38a38817-f7ee-4296-9adb-e6ef1b999b69,1077BV,
1159,W,41B/43A,Benoemd,,,,,,,,,c8e25d9b-1e83-459c-84e0-901cd5a17357,0.020384,"0,020384",0.030794,"0,030794",25.304845,"25,304845",25.315035,"25,315035",550,,550,550__,Leeuwarden,Hlg-Nscg,Harlingen - Nieuweschans Grens ,5fefc6ea-1fec-4285-b642-c1509b2c1e56,41AT,
1160,W,63,Benoemd,,,,,,,,,23ef17dc-7861-406f-a6a3-8a0c6e7db8b7,0,"0,000000",0.03647,"0,036470",51.566709,"51,566709",51.530033,"51,530033",618,b,618,618_b,Eindhoven,Vl-Ehv,Venlo - Eindhoven ,ac69a11f-ec29-492e-9412-0f8aad100102,63L,
1161,S,s5004-w800V,Pseudo,Bordsein,WISSEL_GW,,800,7d42b2ff-fe2e-4ebc-8320-b66c64e122fd,ce58bc3f-9ad0-4fae-9c6a-f9231fc1fc2d,e828409a-269e-4e92-8599-b1979cfaa481,63d5a2bf-8dc8-b5cd-59de-420a0f3101aa,,0.02561,"0,025610",0.004501,"0,004501",100.584963,"100,584963",100.606134,"100,606134",802,,802,802__,Utrecht Industrieterrein Lage Weide,Mas-Utlg,Maarssen - Utrecht Lage Weide ,20d6f0ef-b679-4fb8-84b6-b3b458a620e4,800V,802_800V_100.6
1162,W,131B/133,Benoemd,,,,,,,,,63689fc4-456a-4c27-b2e4-538e9dea9ed7,0,"0,000000",0.009975,"0,009975",42.954403,"42,954403",42.964294,"42,964294",664,b,664,664_b,Rotterdam Lombardijen,Bd-Rtd,Breda - Rotterdam Centraal ,03908a61-0c10-412e-9c05-06606849698e,133P,
1163,W,21,Benoemd,,,,,,,,,ce50b79c-570c-46ab-aa4d-cf047f0fc821,0.009202,"0,009202",0.04329,"0,043290",101.096784,"101,096784",101.06278,"101,062780",467,c,467,467_c,Rotterdam Waalhaven Oost,Whz-Who,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Emplacement Waalhaven Oost ",1c559826-0eaf-443a-9231-cf45f2138b88,20V,
1164,S,w97AR-sUA,Pseudo,WISSEL_GW,Lichtsein,97A,106,2bfe0560-a620-4df6-b8a5-12ca49fd63c6,bfd5a98a-9984-4db4-867c-45e6346e4ebf,faa33156-a646-44e2-a85a-356218c46f2a,661e9bc7-370a-e560-c270-68777fb75a23,,0.04702,"0,047020",0.113724,"0,113724",42.633362,"42,633362",42.700001,"42,700001",620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,cc0940de-bb2c-4f18-9b29-9a99cd0b36d3,97AR,620_97AR_42.6
1165,S,w1115BV-w1117AV,Pseudo,WISSEL_GW,WISSEL_GW,1115B,1117A,9e760fa1-13de-45e1-ab1a-b679ad7064d9,4581b557-b46c-4409-bbb9-2bddb98008b3,9c809f08-9e4f-4139-8214-aeabca08498a,d61b5041-78fa-f3b6-40b5-3e624943ba07,,0.0039,"0,003900",0.025403,"0,025403",15.324261,"15,324261",15.345637,"15,345637",533,,533,533__,Woerden,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,6e33fb1c-fe12-45d2-9e17-43221544b357,1115BV,533_1115BV_15.3
1166,W,926,Benoemd,,,,,,,,,2c5cc9d1-a42a-4154-9f9a-36afea9afaa3,0,"0,000000",0.0045,"0,004500",78.82432,"78,824320",78.828793,"78,828793",525,b,525,525_b,Amsterdam Singelgracht Aansl.,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,8e0e6c53-75ca-4772-a1b8-26219bdf628c,926V,
1167,S,sJB-sJA,Pseudo,Lichtsein,Lichtsein,652,664,620afa52-4417-4015-902e-b56260ddb40c,473bece9-0b96-448c-96d3-8896ba1c4761,c57b291f-d567-4d80-8c2a-57d7198d1928,85bca0d7-0d87-29ed-94a6-d3956ed95e9e,,1.056494,"1,056494",0.320197,"0,320197",47.677931,"47,677931",48.403911,"48,403911",163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,6060be53-0758-4134-a02b-443cffab7173,383V,555_383V_84.4
1168,W,10,Benoemd,WISSEL_GW,STOOTJUK,902,SJ_902L,b85593df-da08-4b19-b236-623c0b1fd95a,cb7dbe93-7984-4505-b47a-ecfff3bfa216,,,b85593df-da08-4b19-b236-623c0b1fd95a,0.058138,"0,058138",0.006283,"0,006283",12.35685,"12,356850",12.407297,"12,407297",128,,128,128__,Diemen Aansl. - Weesp Aansl.,Asd-Zp,Amsterdam Centraal - Zutphen ,014c0332-ad40-44fd-9a88-2792179034d1,902L,
1169,W,538,Benoemd,WISSEL_GW,WISSEL_GW,913,938,a2964802-a753-40b7-ab80-7ede9dea1c7a,7f5cbb4f-c6e9-4a30-a2f7-d293f9fb75e4,,,a2964802-a753-40b7-ab80-7ede9dea1c7a,0.034089,"0,034089",0.003802,"0,003802",17.104038,"17,104038",17.13425,"17,134250",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",0e882a82-280b-4728-9ea1-3442110864cc,913R,
1170,W,95/97A,Benoemd,,,,,,,,,7e8ff9fe-d502-46a6-ac3f-5f778371ddb8,0.075767,"0,075767",0.085742,"0,085742",80.500751,"80,500751",80.510684,"80,510684",586,,586,586__,Amsterdam Centraal,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,cd097ee3-06e0-4f8a-b71f-9e7029637914,69T,
1171,W,902,Benoemd,,,,,,,,,2e332e11-59fc-413d-9f1e-61d67e13f4b9,0,"0,000000",0.031728,"0,031728",0.796779,"0,796779",0.766285,"0,766285",437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,Ahg-Va,Arnhem Goederenstation - Velperpoort Aansl. ,146ec59c-6138-4954-ae80-ef975a87b223,902R,
1172,W,37A,Benoemd,,,,,,,,,b8b859ed-f7ea-49e3-8c85-29aeabe371a8,0.00129,"0,001290",0.00258,"0,002580",16.50965,"16,509650",16.510945,"16,510945",527,c,527,527_c,Haarlem,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,9dc6a90a-18ea-49da-a36a-d59e7ebbff14,31BV,
1173,S,w1241L-sLA,Pseudo,WISSEL_GW,Lichtsein,1241,1246,3b26203f-17ad-4e81-b0a9-2d0102c72432,1aaa1d46-b0b6-4132-9383-29d6978416a8,10282b7d-7fbd-4bc0-bc2e-234bf862df95,fa3df763-c2f8-b572-6488-e5640b716b07,,7.186948,"7,186948",7.136156,"7,136156",1.867844,"1,867844",1.918609,"1,918609",102,,102,102__,Woerden - Alphen a/d Rijn,Wd-Ledn,Woerden - Leiden Centraal ,27bbe822-21b8-4784-a705-b93da281ad20,393V,102_393V_9.1
1174,S,w805L-s6900,Pseudo,WISSEL_GW,Bordsein,805,,1f3db1a5-5b25-41c4-b9e7-fc2d1ff21c36,095deb19-cebe-49ca-97ff-7ddd4cf83b0d,416db329-fe08-48d5-b8b1-555d02f72a00,58eb3dbf-2482-2aaf-c11a-261058dcca73,,0.211163,"0,211163",0.092078,"0,092078",76.658771,"76,658771",76.772668,"76,772668",486,b,486,486_b,Amsterdam Westhaven (gebied),Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,562f81a3-423e-45b8-824b-afba210f7b9a,10L,485_10L_76.9
1175,W,1175,Benoemd,,,,,,,,,22d0443d-1c78-461e-85ff-c193d3b85dcc,0.997925,"0,997925",1.002424,"1,002424",29.098095,"29,098095",29.103026,"29,103026",542,a,542,542_a,Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,aa6f7a72-84c7-4f21-aef1-7fdc2ff8fc56,1111L,
1176,W,183B,Benoemd,,,,,,,,,75a37388-c7d8-4fe6-93d2-b617dcd4dbbe,0,"0,000000",0.030715,"0,030715",57.77698,"57,776980",57.746332,"57,746332",522,b,522,522_b,Uitgeest,Hdr-Zd,Den Helder - Zaandam ,4d7e87d2-4795-44c1-be42-a247e09c2b26,183BL,
1177,W,141,Benoemd,,,,,,,,,0ba97bf1-24c0-45f5-8949-1537fc97248c,0.323194,"0,323194",0.357259,"0,357259",107.399209,"107,399209",107.365514,"107,365514",818,a,818,818_a,Terneuzen Dow Chemical,Slua-Sludow,Sluiskil Aansl. - Sluiskil Racc. DOW CHEMICAL ,76482b48-2cfc-43cf-b01d-b6b019ecf6f3,X0128R,
1178,W,931,Benoemd,,,,,,,,,a5a634b7-042c-4964-a341-e1326ce91213,0.649195,"0,649195",0.683283,"0,683283",301.862802,"301,862802",301.896383,"301,896383",801,d,801,801_d,Moerdijk Industrieterrein,Mdk-Mdnw,Moerdijk (Racc.) - Industrie en Havenschap Moerdijk Middenweg ,2d34e507-21b2-45a8-85c3-c789c22bdb9d,930R,
1179,W,917A/917B,Benoemd,,,,,,,,,79e3f6f9-6640-40de-9886-01b78a0d6c29,0,"0,000000",0.009975,"0,009975",45.785943,"45,785943",45.795825,"45,795825",135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,Wp-Llso,Weesp - Lelystad Opstel. ,36725d4c-5e84-480c-b0bd-4b61f23a7125,917AS,
1180,W,34,Benoemd,,,,,,,,,fb7ca2d3-53ca-4bf7-a33f-bc267a0370e7,0.076278,"0,076278",0.110265,"0,110265",16.578914,"16,578914",16.612708,"16,612708",305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,18a031a1-b978-4978-805c-45279c929fe1,33BT,
1181,S,302a,Benoemd,Lichtsein,Lichtsein,106,124,457627a4-b4e4-49bb-86c4-6ec3fc71c2f0,d4c0b887-9879-406f-8905-ccf188e77135,d99011ff-268c-441f-8e81-7976c11d53b9,b7725446-a79f-7d72-eb29-39f2450f1df1,,0.060007,"0,060007",0.212112,"0,212112",43.783683,"43,783683",43.631621,"43,631621",503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,1dff7d0f-7601-4d1b-a5fe-7ae81f3c6a1b,93T,503_93T_43.8
1182,S,w8560L-w8561V,Pseudo,WISSEL_GW,WISSEL_GW,8560,8561,4266bfe2-c962-44d4-b450-a1cacd09dd8a,cb83d22c-79d5-47cd-8bd7-59f9f56799ef,54c6b413-783c-459d-8cce-137ce74633e9,d5c0c1d9-d519-4f83-89dd-9239dea58b99,,0.030674,"0,030674",0.036562,"0,036562",201.994167,"201,994167",202.000752,"202,000752",804,b,804,804_b,"Beverwijk Hoogovens, Van Gelder",Bvhca-Bvhc,Beverwijk Hoogovens Centraal Aansl. - Beverwijk Hoogovens Centraal ,24f8212d-3b82-47db-9390-b14000a0a389,8560L,804_8560L_202.0
1183,W,67B,Benoemd,,,,,,,,,a448bbd8-3044-493e-bda0-c8507a8172a9,0.063272,"0,063272",0.09736,"0,097360",0.25953,"0,259530",0.293007,"0,293007",606,a,606,606_a,Almelo,Aml-Hgl,Almelo - Hengelo ,03e53944-53e1-4a1b-b10b-622654e54872,67AL,
1184,W,37B/41A,Benoemd,,,,,,,,,a7cccfa8-f70f-416c-a5f9-6f225abd243a,0,"0,000000",0.009976,"0,009976",43.218855,"43,218855",43.228665,"43,228665",506,b,506,506_b,Amersfoort,Asd-Zp,Amsterdam Centraal - Zutphen ,9303a36f-c370-4ada-be19-ff604d837bad,41AT,
1185,W,928,Benoemd,,,,,,,,,a964b731-1416-4ab7-8685-bd58bbcf6aaa,0.036061,"0,036061",0.040561,"0,040561",60.31549,"60,315490",60.319953,"60,319953",779,,779,779__,Emmerich (D) - Zevenaar Grens,Zvg-Em,Zevenaar Grens - Emmerich (D) ,48cc0f1a-f71c-4e51-8be5-d440b434a54f,927L,
1186,W,313B/315,Benoemd,,,,,,,,,6f5b5399-45e5-40a7-bb85-002e28321562,0,"0,000000",0.009975,"0,009975",19.411818,"19,411818",19.421896,"19,421896",012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,fd2b10b0-8fbc-4261-9df7-9953d39c410c,315P,
1187,W,4131,Benoemd,,,,,,,,,77ff5a75-8e5a-4312-922c-921c2936481f,0,"0,000000",0.03068,"0,030680",1.669798,"1,669798",1.700261,"1,700261",926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,5fe8aa53-da2f-41d1-a9ae-80711076b6b4,4131R,
1188,W,207A/207B,Benoemd,,,,,,,,,c8162ee9-026e-4189-bd4d-3b985af784e9,0.046914,"0,046914",0.059948,"0,059948",101.135309,"101,135309",101.148258,"101,148258",470,a,470,470_a,Botlek,Bot-Odma,"Rotterdam, Botlek - Oude Maas ",919f507d-ff55-4947-8e8f-b0d68b2121bc,268R,
1189,S,w303BV-sTK,Pseudo,WISSEL_GW,Lichtsein,303B,302,e80fcc6f-9cbc-4cb4-ac0a-a50fc222cc7c,65056513-9cf4-44ef-a0ae-62090db50626,8e64e98a-4680-4eae-85ef-77283782e58c,6b7a5267-95b6-7423-782d-dde47b66d80b,,0.003901,"0,003901",0.198214,"0,198214",171.616758,"171,616758",171.811161,"171,811161",139,,139,139__,Zaandam - Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,c9c90576-ecf2-48a5-9e90-8b1eab4d58a6,303BV,139_303BV_171.6
1190,S,w181V-w185R,Pseudo,WISSEL_GW,WISSEL_GW,181,185,0d3a8e24-a22a-4c37-9d37-39104b4f60bd,268245d6-9af7-4c34-abea-4b48ba181c77,f3783201-ea6b-4132-accd-eb03e39ba715,076fa48c-e538-a869-02c9-160db49d6dff,,0.0039,"0,003900",0.005725,"0,005725",0.065687,"0,065687",0.067589,"0,067589",517,a,517,517_a,Venlo,Vl-Ehv,Venlo - Eindhoven ,48d52b54-391f-44bc-8998-a4f6f8e98332,181V,517_181V_0.1
1191,S,488,Benoemd,Lichtsein,STOOTJUK,4450,SJ_4449L,9f119e99-f39b-448b-9d64-5ba1e5b713eb,7fb8b151-02ba-43c9-b0c9-c30189c5bf5c,84d55e8e-a415-4754-b52b-2f9dfc2596cb,b9bb9361-2672-d9e1-ffbd-2c1065d3cf14,,0.102199,"0,102199",0.393132,"0,393132",3.710892,"3,710892",4.001064,"4,001064",603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,d0129fcc-0b2e-42ec-83a6-d1455bc61c51,4449L,603_4449L_3.6
1192,W,930,Benoemd,,,,,,,,,dd1f8a94-f96a-4cf7-a640-a8bad35aed4f,0,"0,000000",0.0045,"0,004500",42.122149,"42,122149",42.11769,"42,117690",503,c,503,503_c,Deventer,Ah-Zl,Arnhem - Zwolle ,10dcacdb-6443-4883-bdcb-8a182cddd768,930V,
1193,W,968/969,Benoemd,,,,,,,,,dce7eca1-c372-4474-8627-9a1b0cc46aa4,0,"0,000000",0.009975,"0,009975",23.718445,"23,718445",23.728387,"23,728387",564,b,564,564_b,Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,a846c98c-4de5-4cd5-9229-870d4884e537,968Q,
1194,S,573,Benoemd,WISSEL_GW,STOOTJUK,1915,SJ_1915R,374bb7e6-428c-4b94-9149-5e97002335ad,abeee953-9a50-4321-8e7b-b20f73e411fa,40ab55fc-e703-40ed-bba0-b7af37095e20,e2716f6d-5786-bfbc-55bc-12dd43c3feb1,,0.034064,"0,034064",0.143883,"0,143883",17.272842,"17,272842",17.161867,"17,161867",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",d5bd83be-d7e0-480b-a323-d59dfc48c189,1915R,950_1915R_17.3
1195,W,801,Benoemd,,,,,,,,,6a3fb61e-a7a9-4bf8-b9c2-4865500ebd18,0,"0,000000",0.035292,"0,035292",76.584232,"76,584232",76.619583,"76,619583",486,b,486,486_b,Amsterdam Westhaven (gebied),Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,a4230a96-fe15-45b2-b26a-ab3e14ea041d,801L,
1196,W,5135,Benoemd,,,,,,,,,0a5866c2-5ed4-4470-9a3c-25c39fb7e367,0,"0,000000",0.012099,"0,012099",109.678864,"109,678864",109.691053,"109,691053",039,,39,039__,Zevenaar - Zevenaar Grens,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,8e3d8a1b-95d5-47f4-81a2-47bb42693673,5135V,
1197,W,819B,Benoemd,,,,,,,,,08158a9d-dcfd-4705-9136-3299ae813b43,0,"0,000000",0.003899,"0,003899",10.616341,"10,616341",10.620254,"10,620254",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",92e0611f-207c-4d2d-a7d9-ab052f6b0de3,819BV,
1198,S,496,Benoemd,Lichtsein,Bordsein,C14,496,8bf2f3ed-9c6c-45d6-85b4-aeaf3b3adc69,aab12300-47f0-44b9-a05a-348809c63b1a,886b2154-29f0-4ee1-865b-3c7164b4ab92,10d69b74-e1c9-4739-8f66-b84e95e790d7,,0.02059,"0,020590",0.045168,"0,045168",22.924413,"22,924413",22.900019,"22,900019",786,,786,786__,Neerpelt (B) - Budel Grens,Lnp-Bdl,Neerpelt (B) - Budel ,fa7d01bd-ea73-4b56-9576-d1673eae92d1,2T,786_2T_22.9
1199,W,169,Benoemd,,,,,,,,,257433fd-e887-44bc-8720-8c7fdb85a748,0.650568,"0,650568",0.684656,"0,684656",0.153353,"0,153353",0.185201,"0,185201",517,a,517,517_a,Venlo,Vl-Ehv,Venlo - Eindhoven ,f75957b6-68f7-482d-86ec-5132d233a7ed,121R,
1200,W,2363,Benoemd,,,,,,,,,4628b8bc-8c45-4e27-a7df-566c094763b3,2.014152,"2,014152",2.140133,"2,140133",234.195504,"234,195504",234.069312,"234,069312",121,b,121,121_b,Breda - Lage Zwaluwe,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,d88f0b35-2a39-47ac-85fc-6291ffd28ac1,503L,
1201,W,45,Benoemd,,,,,,,,,6a5a3d47-c814-42e3-88b3-fd1749264391,0,"0,000000",0.004501,"0,004501",46.419588,"46,419588",46.424093,"46,424093",519,a,519,519_a,Roermond,Mt-Vl,Maastricht - Venlo ,23fbc793-d8f4-46fe-8cd1-e3008eb94c47,45V,
1202,W,962,Benoemd,,,,,,,,,adcddeaa-0b5f-4c7b-b517-5badbb5a6f3d,0,"0,000000",0.034087,"0,034087",22.699049,"22,699049",22.733474,"22,733474",545,b,545,545_b,Roosendaal,Zlw-Np,Lage Zwaluwe - Nispen ,325e3a54-873b-4a72-b6be-7276a3ce40d4,962L,
1203,W,31,Benoemd,,,,,,,,,18a078a4-cdaa-440f-a8b9-4f17e66bf52c,0.626515,"0,626515",0.660501,"0,660501",68.56467,"68,564670",68.599071,"68,599071",011,,11,011__,Assen - Haren,Mp-Gn,Meppel - Groningen ,4fe7aa11-596c-4b78-9ab7-a2c3ef4afefe,14L,
1204,W,29A,Benoemd,,,,,,,,,e56fa8b6-7e2e-44b1-afb5-e1cdbf168d82,0.03976,"0,039760",0.04426,"0,044260",12.569497,"12,569497",12.574045,"12,574045",128,,128,128__,Diemen Aansl. - Weesp Aansl.,Asd-Zp,Amsterdam Centraal - Zutphen ,641fa30f-8ef3-4276-91b7-20b1c865e8b0,23BV,
1205,S,L2,Benoemd,WISSEL_GW,STOOTJUK,235A,SJ_235AL,bccb0d50-56aa-485e-993d-efcc2ec0af08,50cf9582-a4ff-4bd0-937d-6b442e7b935d,90481c43-30d3-4896-aa78-3c8a81566726,c61000f7-78d6-4a57-9832-1639060b9278,,0.034088,"0,034088",0.310555,"0,310555",12.128149,"12,128149",12.403503,"12,403503",785,,785,785__,Lanaken (B) - Maastricht grens,Has-Glk,Hasselt (B) - Lanaken (B) ,c4331ae7-c872-4dbe-b450-7633c60e0163,235AL,785_235AL_12.1
1206,W,223A,Benoemd,,,,,,,,,3c07b1b8-f596-44cc-82b7-9a2bcdfa6a52,0,"0,000000",0.004499,"0,004499",17.219496,"17,219496",17.214973,"17,214973",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",3171dc28-9b16-45fa-9485-40fd6c491928,223AV,
