zaaknummer;zaaktype_id;soort_melding;datum_melding;datum_afgehandeld;status_melding
7236521;3313;Melding afval- en hondenpoepbakken;2023-01-31  09:36:11;2023-01-31  13:04:26;afgehandeld
7236491;6029;Handhavingstraject APV;2023-01-31  09:31:27;2023-02-02  09:52:37;afgehandeld
7236441;478;Melding groen 30 dagen;2023-01-31  09:24:23;;open
7236329;3367;MOR Melding dumping;2023-01-31  09:00:19;2023-02-01  09:36:38;afgehandeld
7236303;3318;MOR Melding verkeersvoorzieningen;2023-01-31  08:53:18;;open
7236284;568;"Verzoek om advies; Realisatie";2023-01-31  08:45:24;;open
7236253;3318;MOR Melding verkeersvoorzieningen;2023-01-31  08:40:09;;open
7236251;3313;Melding afval- en hondenpoepbakken;2023-01-31  08:40:07;;open
7235154;3268;MOR Melding bomen;2023-01-30  16:47:01;;open
7236247;2789;Terugbelverzoek Openbare Ruimte;2023-01-31  08:39:26;2023-01-31  16:48:58;afgehandeld
7236188;1602;Opdracht offerte rioolaansluiting;2023-01-31  08:27:24;;open
7236181;478;Melding groen 30 dagen;2023-01-31  08:24:38;2023-02-02  11:00:19;afgehandeld
7236103;1302;Meldingen Schoolgebouw;2023-01-31  07:55:39;;open
7236057;469;Melding openbare (verkeers)lichten;2023-01-31  07:28:05;2023-01-31  08:01:46;afgehandeld
7236045;3367;MOR Melding dumping;2023-01-31  07:11:23;2023-01-31  07:14:34;afgehandeld
7236033;3367;MOR Melding dumping;2023-01-31  06:20:07;2023-01-31  13:11:17;afgehandeld
7235633;3268;MOR Melding bomen;2023-01-30  23:30:12;;open
7235603;3318;MOR Melding verkeersvoorzieningen;2023-01-30  22:24:17;;open
7235596;3367;MOR Melding dumping;2023-01-30  22:12:15;2023-01-31  06:45:30;buiten behandeling gesteld
7235582;477;Melding wegen en bestrating;2023-01-30  21:58:52;2023-01-31  07:27:22;afgehandeld
7235541;469;Melding openbare (verkeers)lichten;2023-01-30  21:01:33;2023-01-31  08:05:26;afgehandeld
7235530;5311;Melding openbare ruimte categorie Brug, tunnel of viaduct;2023-01-30  20:47:41;2023-01-30  20:56:45;buiten behandeling gesteld
7235528;3310;Melding brug, tunnel of viaduct;2023-01-30  20:47:34;2023-01-31  06:36:26;afgehandeld
7235501;469;Melding openbare (verkeers)lichten;2023-01-30  20:07:46;2023-01-31  08:04:56;afgehandeld
7235483;3318;MOR Melding verkeersvoorzieningen;2023-01-30  20:00:12;;open
7235479;469;Melding openbare (verkeers)lichten;2023-01-30  19:44:08;2023-01-31  08:04:22;afgehandeld
7235459;3316;Melding riolen, pompen en gemalen;2023-01-30  19:40:10;2023-01-31  09:19:34;afgehandeld
7235449;2789;Terugbelverzoek Openbare Ruimte;2023-01-30  19:35:51;2023-01-31  16:47:55;afgehandeld
7235438;469;Melding openbare (verkeers)lichten;2023-01-30  18:43:29;2023-01-31  08:03:42;afgehandeld
7235427;5315;Melding openbare ruimte categorie Water en riolering;2023-01-30  18:33:42;2023-01-30  20:59:47;buiten behandeling gesteld
7235423;1529;Melding realisatie projectleiders;2023-01-30  18:30:19;2023-02-03  14:00:11;afgehandeld
7235421;469;Melding openbare (verkeers)lichten;2023-01-30  18:24:42;2023-01-31  08:02:19;afgehandeld
7235417;478;Melding groen 30 dagen;2023-01-30  18:18:56;2023-01-31  08:32:56;afgehandeld
7235399;1302;Meldingen Schoolgebouw;2023-01-30  17:51:11;;open
7235383;477;Melding wegen en bestrating;2023-01-30  17:43:07;2023-01-31  06:58:33;afgehandeld
7235357;3313;Melding afval- en hondenpoepbakken;2023-01-30  17:31:33;2023-01-31  15:25:11;afgehandeld
7235348;477;Melding wegen en bestrating;2023-01-30  17:28:10;2023-01-31  06:59:30;afgehandeld
7235167;3316;Melding riolen, pompen en gemalen;2023-01-30  16:52:34;;open
7235163;3313;Melding afval- en hondenpoepbakken;2023-01-30  16:50:55;2023-01-31  09:43:21;afgehandeld
7235126;3310;Melding brug, tunnel of viaduct;2023-01-30  16:38:42;2023-01-31  06:35:54;afgehandeld
7235108;5316;Melding openbare ruimte categorie Overlast;2023-01-30  16:34:01;2023-01-31  09:44:55;afgehandeld
7235092;3367;MOR Melding dumping;2023-01-30  16:28:50;2023-01-30  18:01:39;afgehandeld
7234948;3318;MOR Melding verkeersvoorzieningen;2023-01-30  16:02:02;;open
7234939;3316;Melding riolen, pompen en gemalen;2023-01-30  16:00:12;2023-02-02  08:25:58;afgehandeld
7234932;5310;Melding openbare ruimte categorie Afval;2023-01-30  15:59:23;2023-01-30  18:07:57;buiten behandeling gesteld
7234921;3313;Melding afval- en hondenpoepbakken;2023-01-30  15:58:52;2023-01-31  15:24:37;afgehandeld
7234905;3268;MOR Melding bomen;2023-01-30  15:57:48;;open
7234891;3313;Melding afval- en hondenpoepbakken;2023-01-30  15:56:13;2023-01-31  13:12:15;afgehandeld
7234821;3268;MOR Melding bomen;2023-01-30  15:46:14;;open
7234740;477;Melding wegen en bestrating;2023-01-30  15:38:13;2023-01-31  07:01:26;afgehandeld
7234638;3367;MOR Melding dumping;2023-01-30  15:23:18;2023-02-01  07:06:10;afgehandeld
7234476;3318;MOR Melding verkeersvoorzieningen;2023-01-30  14:59:25;;open
7234463;5689;Melding straatmeubilair;2023-01-30  14:58:39;;open
7234457;3314;MOR Melding onderhoud speelplaats;2023-01-30  14:58:22;;open
7234361;477;Melding wegen en bestrating;2023-01-30  14:42:22;;open
7234345;3318;MOR Melding verkeersvoorzieningen;2023-01-30  14:39:39;2023-02-02  13:08:09;afgehandeld
7234329;469;Melding openbare (verkeers)lichten;2023-01-30  14:38:22;2023-01-30  16:35:50;afgehandeld
7234291;2789;Terugbelverzoek Openbare Ruimte;2023-01-30  14:33:20;2023-02-01  12:35:07;afgehandeld
7234261;469;Melding openbare (verkeers)lichten;2023-01-30  14:29:57;2023-01-30  16:36:19;afgehandeld
7234216;3367;MOR Melding dumping;2023-01-30  14:26:16;2023-02-01  07:02:40;afgehandeld
7234181;3318;MOR Melding verkeersvoorzieningen;2023-01-30  14:23:05;;open
7234136;478;Melding groen 30 dagen;2023-01-30  14:17:51;2023-01-30  15:25:14;afgehandeld
7234051;5316;Melding openbare ruimte categorie Overlast;2023-01-30  14:09:18;2023-01-30  14:20:34;afgehandeld
7234014;478;Melding groen 30 dagen;2023-01-30  14:05:06;2023-01-30  15:11:58;afgehandeld
7233654;568;"Verzoek om advies; Realisatie";2023-01-30  13:18:23;;open
7233632;3313;Melding afval- en hondenpoepbakken;2023-01-30  13:16:26;2023-02-01  15:13:23;afgehandeld
7233576;3367;MOR Melding dumping;2023-01-30  13:10:01;2023-02-01  07:03:29;afgehandeld
7233448;3313;Melding afval- en hondenpoepbakken;2023-01-30  12:53:23;2023-01-31  13:10:51;afgehandeld
7233413;3316;Melding riolen, pompen en gemalen;2023-01-30  12:49:35;2023-01-31  09:18:20;afgehandeld
7186534;5316;Melding openbare ruimte categorie Overlast;2023-01-16  11:12:39;2023-01-16  15:42:49;afgehandeld
7233302;5651;Melding openbare ruimte categorie Overlast ongedierte;2023-01-30  12:36:58;2023-01-30  12:38:14;afgehandeld
7233294;3318;MOR Melding verkeersvoorzieningen;2023-01-30  12:36:11;;open
7233270;6029;Handhavingstraject APV;2023-01-30  12:34:41;2023-02-01  08:51:19;afgehandeld
7233181;5651;Melding openbare ruimte categorie Overlast ongedierte;2023-01-30  12:23:01;2023-01-30  15:22:47;afgehandeld
7233176;3367;MOR Melding dumping;2023-01-30  12:22:03;2023-01-30  12:41:51;afgehandeld
7233076;3316;Melding riolen, pompen en gemalen;2023-01-30  12:08:19;2023-01-30  13:03:31;afgehandeld
7233017;3367;MOR Melding dumping;2023-01-30  12:00:27;2023-01-31  09:43:52;afgehandeld
7232952;3318;MOR Melding verkeersvoorzieningen;2023-01-30  11:54:25;;open
7232922;3314;MOR Melding onderhoud speelplaats;2023-01-30  11:53:00;;open
7232916;3313;Melding afval- en hondenpoepbakken;2023-01-30  11:52:25;2023-01-31  13:03:51;afgehandeld
7232913;3268;MOR Melding bomen;2023-01-30  11:52:10;2023-01-30  13:25:47;afgehandeld
7232867;3367;MOR Melding dumping;2023-01-30  11:48:28;2023-01-30  15:39:21;afgehandeld
7232773;478;Melding groen 30 dagen;2023-01-30  11:38:10;2023-01-30  13:05:09;afgehandeld
7232727;3313;Melding afval- en hondenpoepbakken;2023-01-30  11:32:17;2023-01-30  15:42:40;afgehandeld
7232694;469;Melding openbare (verkeers)lichten;2023-01-30  11:28:26;2023-01-30  12:49:06;afgehandeld
7232567;3316;Melding riolen, pompen en gemalen;2023-01-30  11:16:05;2023-01-31  20:54:01;afgehandeld
7232466;478;Melding groen 30 dagen;2023-01-30  11:06:06;;open
7232427;3367;MOR Melding dumping;2023-01-30  11:03:49;2023-02-01  06:56:36;afgehandeld
7232344;3367;MOR Melding dumping;2023-01-30  10:56:21;2023-02-01  07:01:51;afgehandeld
7232109;3268;MOR Melding bomen;2023-01-30  10:33:51;2023-01-30  12:09:19;afgehandeld
7232075;1529;Melding realisatie projectleiders;2023-01-30  10:30:41;2023-01-31  07:06:20;afgehandeld
7232017;3316;Melding riolen, pompen en gemalen;2023-01-30  10:23:42;;open
7231974;3313;Melding afval- en hondenpoepbakken;2023-01-30  10:21:04;2023-01-30  15:56:51;afgehandeld
7231962;2789;Terugbelverzoek Openbare Ruimte;2023-01-30  10:19:58;2023-01-30  10:32:40;afgehandeld
7231958;3367;MOR Melding dumping;2023-01-30  10:18:47;;open
7231927;3313;Melding afval- en hondenpoepbakken;2023-01-30  10:13:28;2023-01-30  15:17:39;afgehandeld
7231863;3367;MOR Melding dumping;2023-01-30  10:02:46;2023-01-30  15:28:25;afgehandeld
7231857;3268;MOR Melding bomen;2023-01-30  10:02:27;2023-01-30  12:06:29;afgehandeld
7231849;477;Melding wegen en bestrating;2023-01-30  10:02:12;;open
7231820;477;Melding wegen en bestrating;2023-01-30  09:59:23;;open
7231798;3367;MOR Melding dumping;2023-01-30  09:57:11;2023-01-30  15:27:34;afgehandeld
7231791;3367;MOR Melding dumping;2023-01-30  09:55:36;2023-01-30  15:28:00;afgehandeld
7231751;2789;Terugbelverzoek Openbare Ruimte;2023-01-30  09:50:22;2023-01-30  10:29:15;afgehandeld
7231750;2789;Terugbelverzoek Openbare Ruimte;2023-01-30  09:50:09;2023-02-01  08:48:47;afgehandeld
7231742;3313;Melding afval- en hondenpoepbakken;2023-01-30  09:49:37;2023-01-30  10:31:44;afgehandeld
7231719;3316;Melding riolen, pompen en gemalen;2023-01-30  09:48:07;;open
7231706;2789;Terugbelverzoek Openbare Ruimte;2023-01-30  09:46:49;2023-01-30  10:14:32;afgehandeld
7219957;568;"Verzoek om advies; Realisatie";2023-01-25  12:10:23;;open
7231648;3268;MOR Melding bomen;2023-01-30  09:40:05;2023-01-30  12:08:16;afgehandeld
7231634;477;Melding wegen en bestrating;2023-01-30  09:37:25;;open
7231591;3313;Melding afval- en hondenpoepbakken;2023-01-30  09:33:04;2023-01-30  11:14:36;afgehandeld
7231544;5309;Melding openbare ruimte categorie (Ge)bouw en graffiti;2023-01-30  09:27:02;2023-01-30  09:43:15;buiten behandeling gesteld
7231445;1381;Algemeen contactformulier;2023-01-30  09:17:09;2023-01-30  14:53:39;afgehandeld
7231412;3327;MOR Melding watergangen;2023-01-30  09:12:42;2023-01-30  12:02:51;afgehandeld
7231402;3327;MOR Melding watergangen;2023-01-30  09:11:18;2023-01-30  13:54:59;afgehandeld
7231235;469;Melding openbare (verkeers)lichten;2023-01-30  08:41:06;2023-01-30  08:57:04;afgehandeld
7231223;3313;Melding afval- en hondenpoepbakken;2023-01-30  08:37:18;2023-01-30  11:16:59;afgehandeld
7231207;3313;Melding afval- en hondenpoepbakken;2023-01-30  08:29:53;2023-01-31  09:42:46;afgehandeld
7231145;3313;Melding afval- en hondenpoepbakken;2023-01-30  08:17:06;2023-02-01  13:33:18;afgehandeld
7231133;429;Melding fietshandhaving/winkelwagens;2023-01-30  08:15:22;2023-01-30  10:34:58;afgehandeld
7231044;3367;MOR Melding dumping;2023-01-30  07:36:45;2023-01-30  15:28:49;afgehandeld
7230933;469;Melding openbare (verkeers)lichten;2023-01-30  06:36:00;2023-01-30  08:39:21;afgehandeld
7230930;469;Melding openbare (verkeers)lichten;2023-01-30  06:34:42;2023-01-30  08:38:45;afgehandeld
7230924;477;Melding wegen en bestrating;2023-01-30  06:33:04;;open
7230914;5850;MOR Melding afval;2023-01-30  06:28:17;2023-01-30  08:20:06;afgehandeld
7230861;469;Melding openbare (verkeers)lichten;2023-01-30  01:27:05;2023-01-30  08:36:23;afgehandeld
7230859;469;Melding openbare (verkeers)lichten;2023-01-30  01:26:24;2023-01-30  08:35:53;afgehandeld
7230857;469;Melding openbare (verkeers)lichten;2023-01-30  01:25:55;2023-01-30  08:35:24;afgehandeld
7230855;469;Melding openbare (verkeers)lichten;2023-01-30  01:25:34;2023-01-30  08:34:39;afgehandeld
7230852;469;Melding openbare (verkeers)lichten;2023-01-30  00:41:25;2023-01-30  08:34:11;afgehandeld
7230850;469;Melding openbare (verkeers)lichten;2023-01-30  00:37:03;2023-01-30  08:31:49;afgehandeld
7230843;478;Melding groen 30 dagen;2023-01-29  23:53:46;2023-01-31  08:33:29;afgehandeld
7230840;3367;MOR Melding dumping;2023-01-29  22:53:17;2023-01-30  15:29:21;afgehandeld
7230826;469;Melding openbare (verkeers)lichten;2023-01-29  22:11:35;2023-01-30  09:02:59;afgehandeld
7230808;469;Melding openbare (verkeers)lichten;2023-01-29  22:03:00;2023-01-30  09:02:27;afgehandeld
7230806;469;Melding openbare (verkeers)lichten;2023-01-29  22:00:10;2023-01-30  09:01:29;afgehandeld
7230804;469;Melding openbare (verkeers)lichten;2023-01-29  21:58:55;2023-01-30  09:00:52;afgehandeld
7230802;469;Melding openbare (verkeers)lichten;2023-01-29  21:58:05;2023-01-30  09:00:20;afgehandeld
7230800;469;Melding openbare (verkeers)lichten;2023-01-29  21:57:40;2023-01-30  08:59:50;afgehandeld
7230795;469;Melding openbare (verkeers)lichten;2023-01-29  21:57:14;2023-01-30  08:59:17;afgehandeld
7230784;469;Melding openbare (verkeers)lichten;2023-01-29  21:30:03;2023-01-30  08:58:46;afgehandeld
7230782;469;Melding openbare (verkeers)lichten;2023-01-29  21:27:41;2023-01-30  08:57:51;afgehandeld
7230780;469;Melding openbare (verkeers)lichten;2023-01-29  21:27:35;2023-01-30  08:56:14;afgehandeld
7230765;3318;MOR Melding verkeersvoorzieningen;2023-01-29  21:18:01;;open
7230763;5316;Melding openbare ruimte categorie Overlast;2023-01-29  21:16:22;2023-01-30  13:24:59;afgehandeld
7230760;3367;MOR Melding dumping;2023-01-29  21:15:24;2023-01-29  21:28:09;afgehandeld
7230756;469;Melding openbare (verkeers)lichten;2023-01-29  21:13:48;2023-01-30  08:55:17;afgehandeld
7230755;1432;Ontheffing verkeersregels;2023-01-29  21:13:24;;open
7230750;469;Melding openbare (verkeers)lichten;2023-01-29  21:02:17;2023-01-30  08:54:46;afgehandeld
7230738;469;Melding openbare (verkeers)lichten;2023-01-29  20:41:42;2023-01-30  08:53:57;afgehandeld
7230735;3367;MOR Melding dumping;2023-01-29  20:40:16;2023-02-01  06:58:19;afgehandeld
7230733;469;Melding openbare (verkeers)lichten;2023-01-29  20:35:44;2023-01-30  08:53:09;afgehandeld
7230730;3318;MOR Melding verkeersvoorzieningen;2023-01-29  20:29:26;2023-02-01  10:16:30;afgehandeld
7230727;3367;MOR Melding dumping;2023-01-29  20:13:57;2023-01-30  09:26:47;afgehandeld
7230723;3367;MOR Melding dumping;2023-01-29  19:58:25;2023-02-03  06:50:56;afgehandeld
7230720;3327;MOR Melding watergangen;2023-01-29  19:53:21;2023-01-30  08:46:17;afgehandeld
7230715;3313;Melding afval- en hondenpoepbakken;2023-01-29  19:50:37;;open
7230704;469;Melding openbare (verkeers)lichten;2023-01-29  19:41:27;2023-01-30  08:52:40;afgehandeld
7230688;3367;MOR Melding dumping;2023-01-29  18:44:41;2023-01-30  15:25:43;afgehandeld
7230684;429;Melding fietshandhaving/winkelwagens;2023-01-29  18:36:18;2023-01-30  08:33:53;afgehandeld
7230681;1529;Melding realisatie projectleiders;2023-01-29  18:34:40;2023-01-31  15:03:52;afgehandeld
7230666;3318;MOR Melding verkeersvoorzieningen;2023-01-29  17:27:06;;open
7230664;3310;Melding brug, tunnel of viaduct;2023-01-29  17:23:14;2023-01-30  06:13:41;afgehandeld
7230655;5849;Melding parkeren;2023-01-29  16:50:05;2023-01-30  09:29:31;afgehandeld
7230603;6029;Handhavingstraject APV;2023-01-29  15:42:54;;open
7230559;1529;Melding realisatie projectleiders;2023-01-29  14:41:52;2023-01-30  13:42:29;afgehandeld
7230528;469;Melding openbare (verkeers)lichten;2023-01-29  13:34:12;2023-01-30  08:51:54;afgehandeld
7230526;3367;MOR Melding dumping;2023-01-29  13:31:48;2023-01-30  11:14:07;afgehandeld
7230524;3367;MOR Melding dumping;2023-01-29  13:30:48;2023-01-30  10:09:31;afgehandeld
7230502;3367;MOR Melding dumping;2023-01-29  13:05:22;2023-01-30  15:18:42;afgehandeld
7230482;3367;MOR Melding dumping;2023-01-29  11:37:22;2023-01-30  15:56:15;afgehandeld
7230480;3367;MOR Melding dumping;2023-01-29  11:36:23;2023-01-30  15:55:42;afgehandeld
7230476;3367;MOR Melding dumping;2023-01-29  11:35:23;2023-01-30  15:55:06;afgehandeld
7230464;3268;MOR Melding bomen;2023-01-29  11:05:08;2023-02-02  13:24:26;afgehandeld
7230455;5849;Melding parkeren;2023-01-29  10:30:11;2023-01-30  09:27:17;afgehandeld
7230448;469;Melding openbare (verkeers)lichten;2023-01-29  10:02:22;2023-01-30  08:51:00;afgehandeld
7230428;5316;Melding openbare ruimte categorie Overlast;2023-01-29  09:06:48;2023-01-30  08:16:12;buiten behandeling gesteld
7230426;5850;MOR Melding afval;2023-01-29  09:06:28;2023-01-30  08:18:21;afgehandeld
7230424;5850;MOR Melding afval;2023-01-29  09:04:10;2023-01-30  10:25:18;afgehandeld
7230418;5316;Melding openbare ruimte categorie Overlast;2023-01-29  08:56:23;2023-01-30  08:56:42;buiten behandeling gesteld
7230394;469;Melding openbare (verkeers)lichten;2023-01-29  03:37:53;2023-01-30  08:49:52;afgehandeld
7230393;469;Melding openbare (verkeers)lichten;2023-01-29  03:37:53;2023-01-30  08:48:20;afgehandeld
7230337;469;Melding openbare (verkeers)lichten;2023-01-28  21:46:34;2023-01-30  08:47:47;afgehandeld
7230300;469;Melding openbare (verkeers)lichten;2023-01-28  19:45:01;2023-01-30  08:49:22;afgehandeld
7230296;3327;MOR Melding watergangen;2023-01-28  19:42:37;2023-02-03  07:49:30;afgehandeld
7230242;478;Melding groen 30 dagen;2023-01-28  17:40:30;2023-02-01  07:54:34;afgehandeld
7230235;478;Melding groen 30 dagen;2023-01-28  17:34:12;2023-01-30  10:48:21;afgehandeld
7230227;3314;MOR Melding onderhoud speelplaats;2023-01-28  17:24:12;;open
7230224;3313;Melding afval- en hondenpoepbakken;2023-01-28  17:21:13;2023-01-30  15:54:14;afgehandeld
7230222;469;Melding openbare (verkeers)lichten;2023-01-28  17:20:19;2023-01-30  08:47:18;afgehandeld
7229745;469;Melding openbare (verkeers)lichten;2023-01-27  18:21:05;2023-01-30  08:41:59;afgehandeld
7230220;469;Melding openbare (verkeers)lichten;2023-01-28  17:20:16;2023-01-30  08:46:48;afgehandeld
7230213;5314;Melding openbare ruimte categorie Verkeer en bestrating;2023-01-28  17:07:58;2023-01-28  17:32:10;buiten behandeling gesteld
7230208;5315;Melding openbare ruimte categorie Water en riolering;2023-01-28  17:06:26;2023-01-28  17:36:54;buiten behandeling gesteld
7230196;3314;MOR Melding onderhoud speelplaats;2023-01-28  16:16:53;;open
7230164;3367;MOR Melding dumping;2023-01-28  15:07:56;2023-01-30  10:06:59;afgehandeld
7230157;5849;Melding parkeren;2023-01-28  14:59:12;2023-01-30  12:30:44;afgehandeld
7230151;469;Melding openbare (verkeers)lichten;2023-01-28  14:46:25;2023-01-30  08:46:19;afgehandeld
7230122;3313;Melding afval- en hondenpoepbakken;2023-01-28  13:50:50;2023-01-31  13:07:44;afgehandeld
7230112;478;Melding groen 30 dagen;2023-01-28  13:47:08;2023-02-01  14:15:06;afgehandeld
7230065;3310;Melding brug, tunnel of viaduct;2023-01-28  13:27:28;2023-01-30  06:03:33;afgehandeld
7230053;3268;MOR Melding bomen;2023-01-28  13:20:47;2023-02-02  13:11:10;afgehandeld
7229987;5310;Melding openbare ruimte categorie Afval;2023-01-28  12:16:52;2023-01-28  13:32:29;buiten behandeling gesteld
7229985;3313;Melding afval- en hondenpoepbakken;2023-01-28  12:16:40;2023-01-30  15:54:39;afgehandeld
7229979;469;Melding openbare (verkeers)lichten;2023-01-28  11:56:59;2023-01-30  08:45:18;afgehandeld
7229971;5312;Melding openbare ruimte categorie Groen en (speel) voorzieningen;2023-01-28  11:44:16;2023-01-28  13:34:12;buiten behandeling gesteld
7229968;477;Melding wegen en bestrating;2023-01-28  11:39:37;;open
7229964;5850;MOR Melding afval;2023-01-28  11:35:08;2023-01-30  08:47:09;afgehandeld
7229959;477;Melding wegen en bestrating;2023-01-28  11:34:05;;open
7229957;477;Melding wegen en bestrating;2023-01-28  11:34:02;;open
7229953;3313;Melding afval- en hondenpoepbakken;2023-01-28  11:32:37;2023-02-01  10:44:10;afgehandeld
7229948;477;Melding wegen en bestrating;2023-01-28  11:23:59;2023-02-02  11:53:39;afgehandeld
7229928;3310;Melding brug, tunnel of viaduct;2023-01-28  10:25:43;2023-01-30  06:05:26;afgehandeld
7229923;469;Melding openbare (verkeers)lichten;2023-01-28  10:11:25;2023-01-30  08:44:32;afgehandeld
7229917;5850;MOR Melding afval;2023-01-28  10:00:23;;open
7229905;5849;Melding parkeren;2023-01-28  09:32:20;2023-01-30  09:33:53;afgehandeld
7229900;1529;Melding realisatie projectleiders;2023-01-28  09:10:08;;open
7229856;469;Melding openbare (verkeers)lichten;2023-01-27  23:14:49;2023-01-30  08:43:45;afgehandeld
7229849;6029;Handhavingstraject APV;2023-01-27  22:37:55;2023-02-01  07:41:04;afgehandeld
7229811;469;Melding openbare (verkeers)lichten;2023-01-27  20:36:53;2023-01-30  08:43:11;afgehandeld
7229799;3367;MOR Melding dumping;2023-01-27  20:30:38;2023-01-30  10:10:01;afgehandeld
7229712;3310;Melding brug, tunnel of viaduct;2023-01-27  17:48:57;;open
7229677;3367;MOR Melding dumping;2023-01-27  17:13:48;2023-02-01  15:30:09;afgehandeld
7229674;5651;Melding openbare ruimte categorie Overlast ongedierte;2023-01-27  17:11:05;2023-02-01  08:35:58;afgehandeld
7229672;3313;Melding afval- en hondenpoepbakken;2023-01-27  17:09:25;2023-01-30  10:06:29;afgehandeld
7229648;3367;MOR Melding dumping;2023-01-27  17:00:27;2023-01-31  13:07:10;afgehandeld
7229643;469;Melding openbare (verkeers)lichten;2023-01-27  16:54:24;2023-01-30  08:41:01;afgehandeld
7229579;469;Melding openbare (verkeers)lichten;2023-01-27  16:37:52;2023-01-30  08:40:11;afgehandeld
7229577;2789;Terugbelverzoek Openbare Ruimte;2023-01-27  16:35:08;2023-01-30  11:48:39;afgehandeld
7229544;1529;Melding realisatie projectleiders;2023-01-27  16:29:25;2023-01-31  14:57:41;afgehandeld
7229468;469;Melding openbare (verkeers)lichten;2023-01-27  16:06:20;2023-01-27  16:58:50;afgehandeld
7229329;478;Melding groen 30 dagen;2023-01-27  15:38:37;2023-01-30  11:52:08;afgehandeld
7229296;478;Melding groen 30 dagen;2023-01-27  15:29:42;2023-01-30  12:24:10;afgehandeld
7229213;478;Melding groen 30 dagen;2023-01-27  15:18:31;2023-01-30  07:47:18;afgehandeld
7228960;2789;Terugbelverzoek Openbare Ruimte;2023-01-27  14:49:31;2023-01-30  11:38:03;afgehandeld
7228908;3313;Melding afval- en hondenpoepbakken;2023-01-27  14:41:24;;open
7228700;478;Melding groen 30 dagen;2023-01-27  14:14:40;2023-01-30  07:48:52;afgehandeld
7228669;6029;Handhavingstraject APV;2023-01-27  14:12:23;;open
7228493;3313;Melding afval- en hondenpoepbakken;2023-01-27  13:44:26;2023-01-30  15:58:28;afgehandeld
7228490;5651;Melding openbare ruimte categorie Overlast ongedierte;2023-01-27  13:43:51;2023-01-27  15:11:06;afgehandeld
7228370;469;Melding openbare (verkeers)lichten;2023-01-27  13:20:31;2023-01-27  14:14:26;afgehandeld
7228178;469;Melding openbare (verkeers)lichten;2023-01-27  12:52:30;2023-01-27  14:13:47;afgehandeld
7228084;2789;Terugbelverzoek Openbare Ruimte;2023-01-27  12:32:04;2023-01-31  07:14:40;afgehandeld
7228061;2789;Terugbelverzoek Openbare Ruimte;2023-01-27  12:26:42;2023-02-03  13:51:12;afgehandeld
7227922;3318;MOR Melding verkeersvoorzieningen;2023-01-27  12:04:18;;open
7227875;3367;MOR Melding dumping;2023-01-27  11:58:01;2023-01-30  15:26:07;afgehandeld
7227873;2789;Terugbelverzoek Openbare Ruimte;2023-01-27  11:57:48;2023-01-30  08:57:44;afgehandeld
7227871;3268;MOR Melding bomen;2023-01-27  11:57:45;2023-01-29  16:23:59;afgehandeld
7227854;469;Melding openbare (verkeers)lichten;2023-01-27  11:54:21;2023-01-27  12:11:12;afgehandeld
7227851;478;Melding groen 30 dagen;2023-01-27  11:52:52;;open
7186375;568;"Verzoek om advies; Realisatie";2023-01-16  11:08:26;2023-02-01  11:25:43;afgehandeld
7227826;3318;MOR Melding verkeersvoorzieningen;2023-01-27  11:50:09;;open
7227823;5850;MOR Melding afval;2023-01-27  11:50:02;2023-01-30  08:48:13;afgehandeld
7227696;1302;Meldingen Schoolgebouw;2023-01-27  11:36:21;;open
7227661;5651;Melding openbare ruimte categorie Overlast ongedierte;2023-01-27  11:28:38;2023-01-27  13:23:16;afgehandeld
7227641;2789;Terugbelverzoek Openbare Ruimte;2023-01-27  11:22:33;2023-01-31  13:58:29;afgehandeld
7227627;6029;Handhavingstraject APV;2023-01-27  11:21:28;;open
7227614;3318;MOR Melding verkeersvoorzieningen;2023-01-27  11:18:21;2023-01-30  13:56:53;afgehandeld
7227593;3310;Melding brug, tunnel of viaduct;2023-01-27  11:16:30;2023-01-30  06:11:06;afgehandeld
7227580;3316;Melding riolen, pompen en gemalen;2023-01-27  11:13:27;2023-01-27  13:34:12;afgehandeld
7227566;3310;Melding brug, tunnel of viaduct;2023-01-27  11:09:12;2023-01-30  06:16:32;afgehandeld
7227517;477;Melding wegen en bestrating;2023-01-27  10:56:18;2023-01-30  11:57:28;afgehandeld
7227489;5651;Melding openbare ruimte categorie Overlast ongedierte;2023-01-27  10:51:06;2023-01-27  10:55:11;afgehandeld
7227471;3327;MOR Melding watergangen;2023-01-27  10:47:55;2023-01-27  15:10:40;afgehandeld
7227450;3367;MOR Melding dumping;2023-01-27  10:43:09;2023-01-30  15:59:21;afgehandeld
7227415;3268;MOR Melding bomen;2023-01-27  10:39:18;2023-02-02  13:00:09;afgehandeld
7227410;6029;Handhavingstraject APV;2023-01-27  10:38:25;2023-02-01  07:37:36;afgehandeld
7227321;469;Melding openbare (verkeers)lichten;2023-01-27  10:19:46;2023-01-27  10:36:08;afgehandeld
7227296;3268;MOR Melding bomen;2023-01-27  10:11:36;2023-02-02  13:22:32;afgehandeld
7227275;3314;MOR Melding onderhoud speelplaats;2023-01-27  10:09:32;2023-01-30  10:52:38;afgehandeld
7227204;478;Melding groen 30 dagen;2023-01-27  09:53:05;2023-02-02  11:15:20;afgehandeld
7227200;478;Melding groen 30 dagen;2023-01-27  09:52:09;2023-02-01  09:09:47;afgehandeld
7227168;469;Melding openbare (verkeers)lichten;2023-01-27  09:42:36;2023-01-27  10:30:14;afgehandeld
