objectid;straat;type_en_merk;aantal;geo_shape;geo_point_2d
3308;Biesterweg;Parkeerplaats;1.0;"{""coordinates"": [5.487084797407057, 51.42597847325046], ""type"": ""Point""}";51.42597847325046, 5.487084797407057
3309;Biesterweg;Parkeerplaats;1.0;"{""coordinates"": [5.48699560038982, 51.42593519732058], ""type"": ""Point""}";51.42593519732058, 5.48699560038982
3311;Biesterweg;Parkeerplaats Afgekruist;1.0;"{""coordinates"": [5.486983874325428, 51.42586593159882], ""type"": ""Point""}";51.42586593159882, 5.486983874325428
3531;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.48489951900348, 51.43057303983238], ""type"": ""Point""}";51.43057303983238, 5.48489951900348
3534;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.48482662663443, 51.430558943804535], ""type"": ""Point""}";51.430558943804535, 5.48482662663443
3536;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484762605287032, 51.43054422906784], ""type"": ""Point""}";51.43054422906784, 5.484762605287032
3544;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484521279245804, 51.430501348294165], ""type"": ""Point""}";51.430501348294165, 5.484521279245804
3549;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484349893916373, 51.43047071418567], ""type"": ""Point""}";51.43047071418567, 5.484349893916373
3552;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484773327857583, 51.430494980096654], ""type"": ""Point""}";51.430494980096654, 5.484773327857583
3553;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484822570638563, 51.43050478142327], ""type"": ""Point""}";51.43050478142327, 5.484822570638563
3555;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484258520504228, 51.43055634464261], ""type"": ""Point""}";51.43055634464261, 5.484258520504228
3556;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484282155548283, 51.43056063051511], ""type"": ""Point""}";51.43056063051511, 5.484282155548283
3558;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.4843520802815675, 51.430572266461446], ""type"": ""Point""}";51.430572266461446, 5.4843520802815675
3817;Jan Smitzlaan;Parkeerplaats;1.0;"{""coordinates"": [5.482398856300984, 51.43271757197918], ""type"": ""Point""}";51.43271757197918, 5.482398856300984
3820;Elzentlaan;Parkeerplaats;1.0;"{""coordinates"": [5.480783422581318, 51.432446848590075], ""type"": ""Point""}";51.432446848590075, 5.480783422581318
3821;Elzentlaan;Parkeerplaats;1.0;"{""coordinates"": [5.48073770347996, 51.43248697483661], ""type"": ""Point""}";51.43248697483661, 5.48073770347996
3827;Elzentlaan;Parkeerplaats;1.0;"{""coordinates"": [5.480397094026295, 51.432826579579846], ""type"": ""Point""}";51.432826579579846, 5.480397094026295
3830;Elzentlaan;Parkeerplaats;1.0;"{""coordinates"": [5.480259914301626, 51.43295124542361], ""type"": ""Point""}";51.43295124542361, 5.480259914301626
3834;Jan Smitzlaan;Parkeerplaats;1.0;"{""coordinates"": [5.480672769020469, 51.43209758352302], ""type"": ""Point""}";51.43209758352302, 5.480672769020469
3837;Jan Smitzlaan;Parkeerplaats;1.0;"{""coordinates"": [5.480039796783544, 51.431830254431645], ""type"": ""Point""}";51.431830254431645, 5.480039796783544
3074;Aletta Jacobsplein;Parkeerplaats;1.0;"{""coordinates"": [5.4709215458188325, 51.44379590746985], ""type"": ""Point""}";51.44379590746985, 5.4709215458188325
3078;Aletta Jacobsplein;Parkeerplaats;1.0;"{""coordinates"": [5.471035964820217, 51.44383228314553], ""type"": ""Point""}";51.44383228314553, 5.471035964820217
3079;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""coordinates"": [5.482900496577478, 51.42820554470983], ""type"": ""Point""}";51.42820554470983, 5.482900496577478
3080;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""coordinates"": [5.482933271743204, 51.42818757635844], ""type"": ""Point""}";51.42818757635844, 5.482933271743204
3088;Aletta Jacobsplein;Parkeerplaats;1.0;"{""coordinates"": [5.470851152787407, 51.443585092920195], ""type"": ""Point""}";51.443585092920195, 5.470851152787407
3090;Aletta Jacobsplein;Parkeerplaats;1.0;"{""coordinates"": [5.470896011935513, 51.44361422889805], ""type"": ""Point""}";51.44361422889805, 5.470896011935513
3092;Aletta Jacobsplein;Parkeerplaats;1.0;"{""coordinates"": [5.470935284366924, 51.443648025008144], ""type"": ""Point""}";51.443648025008144, 5.470935284366924
3096;Aletta Jacobsplein;Parkeerplaats;1.0;"{""coordinates"": [5.471083386156534, 51.44398741136372], ""type"": ""Point""}";51.44398741136372, 5.471083386156534
3097;Aletta Jacobsplein;Parkeerplaats;1.0;"{""coordinates"": [5.471100150145538, 51.44396756129021], ""type"": ""Point""}";51.44396756129021, 5.471100150145538
3315;Biesterweg;Parkeerplaats;1.0;"{""coordinates"": [5.486965311834418, 51.425701535523544], ""type"": ""Point""}";51.425701535523544, 5.486965311834418
3318;Biesterweg;Parkeerplaats;1.0;"{""coordinates"": [5.486936784170933, 51.42551027182044], ""type"": ""Point""}";51.42551027182044, 5.486936784170933
3323;Biesterweg;Parkeerplaats;1.0;"{""coordinates"": [5.487028036684366, 51.425645653059156], ""type"": ""Point""}";51.425645653059156, 5.487028036684366
3325;Biesterweg;Parkeerplaats;1.0;"{""coordinates"": [5.487034880037861, 51.4257438755086], ""type"": ""Point""}";51.4257438755086, 5.487034880037861
3327;Biesterweg;Parkeerplaats;1.0;"{""coordinates"": [5.487051695671474, 51.42587207564846], ""type"": ""Point""}";51.42587207564846, 5.487051695671474
3331;Biesterweg;Parkeerplaats;1.0;"{""coordinates"": [5.486979348041275, 51.425308610224604], ""type"": ""Point""}";51.425308610224604, 5.486979348041275
3335;Biesterweg;Parkeerplaats;1.0;"{""coordinates"": [5.4869131847222254, 51.42531073430034], ""type"": ""Point""}";51.42531073430034, 5.4869131847222254
3337;Biesterweg;Parkeerplaats;1.0;"{""coordinates"": [5.486899748959491, 51.42521561858151], ""type"": ""Point""}";51.42521561858151, 5.486899748959491
3340;Biesterweg;Parkeerplaats;1.0;"{""coordinates"": [5.486812732035846, 51.42491895867619], ""type"": ""Point""}";51.42491895867619, 5.486812732035846
3341;Biesterweg;Parkeerplaats;1.0;"{""coordinates"": [5.486783618771208, 51.42485407630327], ""type"": ""Point""}";51.42485407630327, 5.486783618771208
3342;Biesterweg;Parkeerplaats;1.0;"{""coordinates"": [5.486760579354578, 51.42481183122066], ""type"": ""Point""}";51.42481183122066, 5.486760579354578
3343;Biesterweg;Parkeerplaats;1.0;"{""coordinates"": [5.486737519774311, 51.42475373910331], ""type"": ""Point""}";51.42475373910331, 5.486737519774311
3565;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.48453922223025, 51.430601035726724], ""type"": ""Point""}";51.430601035726724, 5.48453922223025
3567;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484588470335268, 51.43061330004582], ""type"": ""Point""}";51.43061330004582, 5.484588470335268
3572;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484751977468886, 51.43063778315905], ""type"": ""Point""}";51.43063778315905, 5.484751977468886
3575;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484857364342292, 51.43065677777951], ""type"": ""Point""}";51.43065677777951, 5.484857364342292
3580;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484729454421785, 51.430696273386836], ""type"": ""Point""}";51.430696273386836, 5.484729454421785
3801;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.483731262620733, 51.430938756909214], ""type"": ""Point""}";51.430938756909214, 5.483731262620733
3802;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.483742559961333, 51.43091590730818], ""type"": ""Point""}";51.43091590730818, 5.483742559961333
2834;Pastoor Harkxplein;Parkeerplaats;1.0;"{""coordinates"": [5.487165697077711, 51.42983897929957], ""type"": ""Point""}";51.42983897929957, 5.487165697077711
2839;Tesselschadelaan;Parkeerplaats Gehandicapten;1.0;"{""coordinates"": [5.483151223519771, 51.431821115670246], ""type"": ""Point""}";51.431821115670246, 5.483151223519771
2841;Tesselschadelaan;Parkeerplaats Afgekruist;1.0;"{""coordinates"": [5.48333301797554, 51.43192376023669], ""type"": ""Point""}";51.43192376023669, 5.48333301797554
2846;Hertog Hendrik van Brabantplein;Parkeerplaats;1.0;"{""coordinates"": [5.486170400046781, 51.4330506844474], ""type"": ""Point""}";51.4330506844474, 5.486170400046781
2850;Hertog Hendrik van Brabantplein;Parkeerplaats Gehandicapten;1.0;"{""coordinates"": [5.486259910030207, 51.432980397773264], ""type"": ""Point""}";51.432980397773264, 5.486259910030207
2856;Hertog Hendrik van Brabantplein;Parkeerplaats Gehandicapten;1.0;"{""coordinates"": [5.486446159317902, 51.43298375373979], ""type"": ""Point""}";51.43298375373979, 5.486446159317902
2858;Geldropseweg;Parkeerplaats;1.0;"{""coordinates"": [5.488113641366714, 51.43383720656601], ""type"": ""Point""}";51.43383720656601, 5.488113641366714
2859;Geldropseweg;Parkeerplaats;1.0;"{""coordinates"": [5.4881833301579395, 51.43379801843915], ""type"": ""Point""}";51.43379801843915, 5.4881833301579395
2863;Geldropseweg;Parkeerplaats;1.0;"{""coordinates"": [5.488737117515627, 51.433655147215724], ""type"": ""Point""}";51.433655147215724, 5.488737117515627
2867;Geldropseweg;Parkeerplaats;1.0;"{""coordinates"": [5.488513700750059, 51.43377913387847], ""type"": ""Point""}";51.43377913387847, 5.488513700750059
3108;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""coordinates"": [5.4836183211128375, 51.42785677592253], ""type"": ""Point""}";51.42785677592253, 5.4836183211128375
3109;Alberdingk Thijmlaan;Parkeerplaats;1.0;"{""coordinates"": [5.4836519337597736, 51.4278475167071], ""type"": ""Point""}";51.4278475167071, 5.4836519337597736
3349;Ventoselaan;Parkeerplaats;1.0;"{""coordinates"": [5.469235819450669, 51.440298169507095], ""type"": ""Point""}";51.440298169507095, 5.469235819450669
3351;Biesterweg;Parkeerplaats;1.0;"{""coordinates"": [5.4867493353045305, 51.424633739078885], ""type"": ""Point""}";51.424633739078885, 5.4867493353045305
3352;Biesterweg;Parkeerplaats;1.0;"{""coordinates"": [5.4867687353732055, 51.424675232227045], ""type"": ""Point""}";51.424675232227045, 5.4867687353732055
3355;Biesterweg;Parkeerplaats;1.0;"{""coordinates"": [5.486829342565975, 51.42478913890139], ""type"": ""Point""}";51.42478913890139, 5.486829342565975
3357;Biesterweg;Parkeerplaats;1.0;"{""coordinates"": [5.486874243935686, 51.42489399839729], ""type"": ""Point""}";51.42489399839729, 5.486874243935686
3361;Ventoselaan;Parkeerplaats;1.0;"{""coordinates"": [5.469331586286183, 51.440669028476314], ""type"": ""Point""}";51.440669028476314, 5.469331586286183
3363;Ventoselaan;Parkeerplaats;1.0;"{""coordinates"": [5.4693335526166775, 51.44062678932239], ""type"": ""Point""}";51.44062678932239, 5.4693335526166775
3583;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484646696004128, 51.43067480580483], ""type"": ""Point""}";51.43067480580483, 5.484646696004128
3591;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484396508833754, 51.430630700740274], ""type"": ""Point""}";51.430630700740274, 5.484396508833754
3593;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484330521424962, 51.43061783008698], ""type"": ""Point""}";51.43061783008698, 5.484330521424962
3598;Jan Smitzlaan;Parkeerplaats;1.0;"{""coordinates"": [5.483058713457931, 51.43301042091503], ""type"": ""Point""}";51.43301042091503, 5.483058713457931
3605;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484641976703531, 51.43076774370987], ""type"": ""Point""}";51.43076774370987, 5.484641976703531
3606;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484618320552124, 51.43076037481105], ""type"": ""Point""}";51.43076037481105, 5.484618320552124
3609;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.4845030847144844, 51.430742008424936], ""type"": ""Point""}";51.430742008424936, 5.4845030847144844
3610;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484474525095598, 51.430734643594754], ""type"": ""Point""}";51.430734643594754, 5.484474525095598
3614;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484371097795629, 51.430717498660975], ""type"": ""Point""}";51.430717498660975, 5.484371097795629
3615;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484335637246125, 51.430710759774826], ""type"": ""Point""}";51.430710759774826, 5.484335637246125
2871;Geldropseweg;Parkeerplaats;1.0;"{""coordinates"": [5.488286184070206, 51.43390953259792], ""type"": ""Point""}";51.43390953259792, 5.488286184070206
2878;Geldropseweg;Parkeerplaats Afgekruist;1.0;"{""coordinates"": [5.489397718865812, 51.43317752223881], ""type"": ""Point""}";51.43317752223881, 5.489397718865812
2880;Geldropseweg;Parkeerplaats;1.0;"{""coordinates"": [5.489463096852957, 51.43314719097571], ""type"": ""Point""}";51.43314719097571, 5.489463096852957
2882;Geldropseweg;Parkeerplaats;1.0;"{""coordinates"": [5.4895925983859035, 51.43309797202816], ""type"": ""Point""}";51.43309797202816, 5.4895925983859035
2883;Geldropseweg;Parkeerplaats;1.0;"{""coordinates"": [5.48965144220334, 51.43307174524167], ""type"": ""Point""}";51.43307174524167, 5.48965144220334
2884;Geldropseweg;Parkeerplaats;1.0;"{""coordinates"": [5.489716852633919, 51.43304959350352], ""type"": ""Point""}";51.43304959350352, 5.489716852633919
2885;Geldropseweg;Parkeerplaats;1.0;"{""coordinates"": [5.48980087271449, 51.43315589150205], ""type"": ""Point""}";51.43315589150205, 5.48980087271449
3115;Aletta Jacobsplein;Parkeerplaats Gehandicapten;1.0;"{""coordinates"": [5.4712396822533, 51.44370614206706], ""type"": ""Point""}";51.44370614206706, 5.4712396822533
3119;Aletta Jacobsplein;Parkeerplaats Afgekruist;1.0;"{""coordinates"": [5.471230170936742, 51.443610482539995], ""type"": ""Point""}";51.443610482539995, 5.471230170936742
3120;Aletta Jacobsplein;Parkeerplaats;1.0;"{""coordinates"": [5.47099452346121, 51.443377324585896], ""type"": ""Point""}";51.443377324585896, 5.47099452346121
3121;Aletta Jacobsplein;Parkeerplaats;1.0;"{""coordinates"": [5.4710150935008475, 51.44339365117336], ""type"": ""Point""}";51.44339365117336, 5.4710150935008475
3124;Aletta Jacobsplein;Parkeerplaats;1.0;"{""coordinates"": [5.471080521104327, 51.443446097860765], ""type"": ""Point""}";51.443446097860765, 5.471080521104327
3127;Aletta Jacobsplein;Parkeerplaats Afgekruist;1.0;"{""coordinates"": [5.4711422213192105, 51.44349738766141], ""type"": ""Point""}";51.44349738766141, 5.4711422213192105
3133;Aletta Jacobsplein;Parkeerplaats;1.0;"{""coordinates"": [5.470906960116859, 51.44347422251789], ""type"": ""Point""}";51.44347422251789, 5.470906960116859
3141;Aletta Jacobsplein;Parkeerplaats;1.0;"{""coordinates"": [5.471043433740703, 51.44358378603668], ""type"": ""Point""}";51.44358378603668, 5.471043433740703
3143;Aletta Jacobsplein;Parkeerplaats;1.0;"{""coordinates"": [5.471067780119976, 51.44361992990739], ""type"": ""Point""}";51.44361992990739, 5.471067780119976
3367;Ventoselaan;Parkeerplaats;1.0;"{""coordinates"": [5.4693415918580754, 51.44053846995323], ""type"": ""Point""}";51.44053846995323, 5.4693415918580754
3369;Ventoselaan;Parkeerplaats;1.0;"{""coordinates"": [5.469345610309872, 51.44049366757906], ""type"": ""Point""}";51.44049366757906, 5.469345610309872
3371;Ventoselaan;Parkeerplaats;1.0;"{""coordinates"": [5.469351654996094, 51.4404399110577], ""type"": ""Point""}";51.4404399110577, 5.469351654996094
3373;Ventoselaan;Parkeerplaats;1.0;"{""coordinates"": [5.4691999695543565, 51.440365780591705], ""type"": ""Point""}";51.440365780591705, 5.4691999695543565
3377;Ventoselaan;Parkeerplaats;1.0;"{""coordinates"": [5.469181673393607, 51.44044515446082], ""type"": ""Point""}";51.44044515446082, 5.469181673393607
3378;Ventoselaan;Parkeerplaats;1.0;"{""coordinates"": [5.469179670118593, 51.440466908456635], ""type"": ""Point""}";51.440466908456635, 5.469179670118593
3386;Ventoselaan;Parkeerplaats;1.0;"{""coordinates"": [5.469167674618914, 51.44062690626609], ""type"": ""Point""}";51.44062690626609, 5.469167674618914
3390;Ventoselaan;Parkeerplaats;1.0;"{""coordinates"": [5.469165788033921, 51.44072162122357], ""type"": ""Point""}";51.44072162122357, 5.469165788033921
3618;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.4842332009364325, 51.430692993673084], ""type"": ""Point""}";51.430692993673084, 5.4842332009364325
3621;Jan Smitzlaan;Parkeerplaats;1.0;"{""coordinates"": [5.483212965238636, 51.4330749223988], ""type"": ""Point""}";51.4330749223988, 5.483212965238636
3622;Jan Smitzlaan;Parkeerplaats;1.0;"{""coordinates"": [5.4833184093878895, 51.433118736093505], ""type"": ""Point""}";51.433118736093505, 5.4833184093878895
3623;Jan Smitzlaan;Parkeerplaats;1.0;"{""coordinates"": [5.483441432957556, 51.43317228787696], ""type"": ""Point""}";51.43317228787696, 5.483441432957556
3625;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484184078491227, 51.430739811688575], ""type"": ""Point""}";51.430739811688575, 5.484184078491227
3627;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484278630824468, 51.430755732739264], ""type"": ""Point""}";51.430755732739264, 5.484278630824468
3628;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484326889408326, 51.43076246096731], ""type"": ""Point""}";51.43076246096731, 5.484326889408326
3631;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484440163080748, 51.4307845271089], ""type"": ""Point""}";51.4307845271089, 5.484440163080748
3634;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.48460564217641, 51.43081639387888], ""type"": ""Point""}";51.43081639387888, 5.48460564217641
3635;Bomanshof;Parkeerplaats;1.0;"{""coordinates"": [5.484649963438248, 51.430824356716116], ""type"": ""Point""}";51.430824356716116, 5.484649963438248
2886;Geldropseweg;Parkeerplaats;1.0;"{""coordinates"": [5.489870199872369, 51.43312964637878], ""type"": ""Point""}";51.43312964637878, 5.489870199872369
2890;Stationsplein;Parkeerplaats Gehandicapten;1.0;"{""coordinates"": [5.478476090753916, 51.4419671919459], ""type"": ""Point""}";51.4419671919459, 5.478476090753916
2893;Stationsplein;Parkeerplaats;1.0;"{""coordinates"": [5.478618759494719, 51.4419889044863], ""type"": ""Point""}";51.4419889044863, 5.478618759494719
2895;Stationsplein;Parkeerplaats;1.0;"{""coordinates"": [5.478673521707387, 51.44199129739878], ""type"": ""Point""}";51.44199129739878, 5.478673521707387
2896;Stationsplein;Parkeerplaats;1.0;"{""coordinates"": [5.478694382436742, 51.44199372592351], ""type"": ""Point""}";51.44199372592351, 5.478694382436742
