OBJECTID,KMLINT,KMLINT_OMSCHRIJVING,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,GELDIG_VANAF,PUBLICATIEDATUM,Shape__Area,Shape__Length
259,Ddrz-Ddrmg,Dordrecht Zeehaventerrein - Dordrecht Malle Gat ,103020.33141033,422510.98084516,51.78883151,4.63381222,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,260493.82823,2139.73914203431
260,Aml-Amlbp,Almelo - Almelo Racc. Bedrijvenpark N.W. Twente  ,238780.58818799,488047.74862446,52.3738999,6.61753133,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,955045.69,5634.32301021814
261,Hgl-Odzg,Hengelo - Oldenzaal Grens ,255321.52153279,478157,52.28225451,6.85742002,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,13197645.715,36635.2129157377
262,Ehv-Wt,Eindhoven - Weert ,169503.60388267,373557.3604184,51.35103955,5.59539359,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,18563229.015,51688.7555350979
263,Zlw-Hzl,Lage Zwaluwe - Hooge Zwaluwe ,110675.23068182,410876.86513727,51.68492408,4.74623932,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,8482804.139278,22856.5598591364
264,Hrp-Hrtl,Amsterdam Houtrakpolder - Havenbedrijf Rietlanden ,114110.74304053,491051.31172355,52.40576632,4.78632438,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,737047.30262,4527.98409274106
265,Ddri-Ddrbhh,Dordrecht Aansl. Industrieterrein De Staart ¿ Dordrecht Baanhoekhaven ,110137.98497535,425722.29099999,51.81831156,4.73655166,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,288330.0901675,3427.65920461633
266,Mt-Bha,Maastricht - Beatrixhaven Aansl. (Maastricht) ,177577.46587995,321010.23708183,50.87844688,5.70797614,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1294450.025,5581.58073135294
267,Ecta-Ect,Rotterdam Waalhaven Racc. ECT Aansl. - Rotterdam Waalhaven Racc. ECT ,62523.0643406,441318.26587094,51.95260109,4.04192357,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1246070.1634,4882.13838827064
268,Mdk-Trw,Moerdijk (Racc.) - Transitoweg ,100583.38729147,410285.14441162,51.67871615,4.60041009,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,274925.69,2648.69325526253
269,Bdl-Rm,Budel - Roermond ,193219.31174886,360070.15,51.2287047,5.93436177,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,24131669.1908485,68184.7745947213
270,Swd-Rd,Sauwerd - Roodeschool ,230347.03327433,597438.59999999,53.35800395,6.51888663,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,19949389.985,55677.5555662381
271,Bon-Bonfh,Born-Born Franciscushaven ,185026.43958007,340527.45,51.05353674,5.81543179,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,273314.935,3140.6204878817
272,Tnzz-Tnzzw,Terneuzen Zuidzijde (Racc.) - Terneuzen Zwedenweg ,46987.2158272,369926.83780945,51.30828952,3.83808532,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,121239.585748,1443.70207086304
273,Mvtnwa-Mvtyn,Maasvlakte Noordwesthoek Aansl. - Maasvlakte Yangtzehaven Noord ,57298.86085724,442242.427,51.96001137,3.96568452,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,10576538.656661,28926.3214880932
274,Hlm-Hlmjl,Haarlem - Haarlem Julianalaan ,103182.43127533,489223.37133162,52.38841526,4.62602434,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,23648.741051,995.41393926983
275,Awhv-Awhvtma,Amsterdam Westhaven (gebied) - Amsterdam Westhaven Maltaweg Aansluiting ,115436.04614319,491051.88066873,52.40586863,4.80579906,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,22658.605071,595.90058806592
276,Erp-Erpelbw,"Rotterdam, Emplacement Europoort - Europoort Elbeweg ",68063.36639422,440926.75,51.94997746,4.12259982,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,2288484.26565,9827.39583073842
277,Ddr-Ddrz,Dordrecht - Dordrecht Zeehaventerrein ,103834.837712,423306.537,51.79605703,4.64549912,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,2834140.169855,14011.7660126761
278,Amf-Amfwph,Amersfoort - Amersfoort Hoofdwerkplaats ,153667.18872659,463288.49153384,52.15776426,5.36772669,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,889108.905876,4084.05526250505
279,Kv-Mbga,Keverdijk - Muiderberg Aansl. ,133340.40336583,479680.59999999,52.30466857,5.0696356,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,35809.96,2790.30344682691
280,Mas-Utlg,Maarssen - Utrecht Lage Weide ,132777.6002347,458075.66798725,52.11046679,5.06280078,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,900519.7084,5339.22528224952
281,Est-Gdm,Elst - Geldermalsen ,159011.96552096,434553,51.89947281,5.44549329,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,26915864.5999685,88391.144555414
282,Wd-Ledn,Woerden - Leiden Centraal ,106260.55557696,458770.65,52.11501281,4.6756261,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,22223331.8360695,66025.2953716653
283,Wgm-Dmn,Watergraafsmeer - Diemen ,125858.37393575,484862.52310349,52.35089526,4.9594901,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1693567.0514455,9208.83951181115
284,Spbr-Hlmwph,Spaarne (brug o/h - bij Haarlem) - Haarlem Hoofdwerkplaats ,105066.31698966,488345.95407198,52.38070465,4.65382598,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,592775.16,3663.95458052546
285,Who-Whns,Rotterdam Waalhaven Oost - Rotterdam Waalhaven Nijmegenstraat ,90460.35414821,433794.84100565,51.88893363,4.44968153,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,451669.2,2957.1843136481
286,Vet-Mtn,Verschau (D) - Maastricht Noord ,190383.64827838,317494.58488966,50.84619784,5.88957754,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,19038517.4209295,54515.2438684257
287,Zlw-Np,Lage Zwaluwe - Nispen ,96348.92060029,400696.4245,51.59210803,4.54080252,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,20725822.285845,61869.618632945
288,Mrb-Aml,Mariënberg - Almelo ,236735.15166288,493273.04999999,52.42116258,6.58877342,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,12503099.895,36354.8237256206
289,Tbi-Tbio,Tilburg Industrieterrein - Tilburg De Loven ,136262.17965156,399048.74716427,51.58004739,5.11686937,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,445501.135223,3493.5856240959
290,Dv-Aml,Deventer - Almelo ,229647.05198971,479665.3,52.29989042,6.48156966,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,25267951.312882,73029.1649345094
291,Ah-Vl,Arnhem - Venlo ,190832.85124781,410818.04999999,51.68500067,5.90536408,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52659719.3928215,152853.63635444
292,Rm-Vdpg,Roermond - Vlodrop Grens ,203181.86108679,353194.23479119,51.16614338,6.07605246,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,9512008.565126,27168.1081888824
293,Ps2phv-Pspw,Pernis 2e Petroleumhaven - Pernis Petroleumweg ,83886.87560076,434183.94729769,51.8916299,4.35412697,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,405183.73,2585.97398316365
294,Bot-Bot3ph4,"Rotterdam, Botlek - Botlek 3e Petroleumhaven 4 ",80272.00965769,432040.36552679,51.87189205,4.30208688,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,362238.757954,2891.43127179209
295,Ps-Strww,"Rotterdam, Emplacement Pernis - Streefwaalseweg ",86700.35772114,433191.1562873,51.88305979,4.39518994,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,596414.88,3475.99671181639
296,Eupwo-IJslw,Europaweg Oost - IJslandweg ,40186.36820541,384894.02492335,51.44144162,3.73572705,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,315401.7623345,2396.53881950863
297,Otw-Otwbw,Oosterhout Weststad - Oosterhout Weststad Bovensteweg ,116908.6264705,407558.29018995,51.65555466,4.83673616,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,540339.129862,3492.7588069479
298,Mdk-Chwg,Moerdijk (Racc) - Chemieweg ,96732.27394079,410556.35399999,51.68076621,4.54468831,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,4349335.749596,13894.3032590223
299,Kfhz-Brppd,Kijfhoek Zuid - Betuweroute Papendrecht ,101644.03711182,426648.6855,51.82589006,4.61322829,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,13969.0546575,1825.84217357161
300,Rol-Rhpw,Rondolaan - Rotterdam Heijplaatweg ,88402.896232,434627.21076519,51.89617212,4.41963729,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,189169.4962115,1845.2430092176
301,Bot-Bot3ph3,"Rotterdam, Botlek - Botlek 3e Petroleumhaven 3 ",79440.89014648,431933.39458406,51.87081853,4.29004391,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,303612.0813215,3139.53872987144
302,Mvtyz-Mvtn,Maasvlakte Yangtzehaven Zuid - Maasvlakte Noordwesthoek ,61905.09335141,443131.24162797,51.96878943,4.03244438,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,2210031.012646,8123.05298913633
303,Mvt-Ecta,"Rotterdam, Emplacement Maasvlakte - Rotterdam Waalhaven Racc. ECT Aansl. ",61282.39177629,440724.2,51.94705484,4.02404213,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,141901.9635255,2393.49603762471
304,Nvss-Bvss,Nievelsteenstraat - Bart van Slobbestraat ,203228.80859573,323277.01085443,50.89723565,6.07271289,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,423032.1688035,3026.63187423469
305,Ahg-Va,Arnhem Goederenstation - Velperpoort Aansl. ,192275.39084346,443225.63794661,51.97618724,5.92972152,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,794606.136751,4536.62328300182
306,Asdm-Asa,Amsterdam Muiderpoort - Amsterdam Amstel ,123074.93804905,485271.2807395,52.35441424,4.91860011,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1668321.95,5867.11669994978
307,Esn-Np,Essen (B) - Nispen ,89968.40215062,386360.02285667,51.46255441,4.45139153,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1645450.586489,5903.99271056859
308,Rda-Eem,Rodeschool Aansl. - Eemshaven ,248034.60098406,606775.52003145,53.43908264,6.78720378,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,4795308.70807,16528.3617924792
309,Zlw-Mdk,Lage Zwaluwe - Moerdijk (Racc.) ,102423.25397467,411189.2205,51.68701763,4.62687329,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,7451250.918596,28522.1070750847
310,Mph-Tebw,Mispelhoef - Tegenboschweg ,157673.25292732,386430.31500036,51.46693065,5.42567077,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,245164.756075,2316.9711318387
311,Mvtn-Mvtnwe,Maasvlakte Noordwesthoek - Maasvlakte Noordwesthoek Europahaven ,61455.78957028,442734.72799158,51.9651508,4.02601572,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,708941.410313,3906.30199589266
312,Mdk-Ostlrw,Moerdijk (Racc.) - Oostelijke Randweg ,101511.96189957,411052.52049999,51.68570266,4.61371697,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,591808.853059,7397.7684800362
313,Sludow-Tnzdbw,SluiskilRacc. DOW CHEMICAL - Terneuzen Braakmanweg ,40160.07725378,373751.85580732,51.34131647,3.73896933,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,856910.6054725,4056.39069270382
314,Bot-Bot3ph2,"Rotterdam, Botlek - Botlek 3e Petroleumhaven 2 ",81052.12803158,433322.29703586,51.88351688,4.31313782,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,207159.63,1860.63267415771
315,Dmkw-Eupww,Denemarkenweg - Europaweg West ,36319.54008611,388561.36172929,51.47359385,3.67889448,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,1163765.503694,5974.12867803958
316,Wstlrw-Wstlra,Westelije Randweg - Westelijke Randweg Aansluiting ,97830.6834167,409708.78035836,51.67326169,4.56070813,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,81130.52,1204.75872358068
317,Zp-Esg,Zutphen - Enschede Grens ,231282.92393531,468200.09999999,52.19663521,6.50296144,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,42192908.211083,117680.121638631
318,Vlkw-Wkd,Valckeweg - Westkade ,44560.44024531,362264.52251456,51.2389681,3.80567403,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,896196.33,3877.23739347715
319,Frkws-Bww,Frankrijkweg Sloegebied - Belgiëweg West ,39954.09873828,386401,51.45493541,3.73189554,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,885443.631539,6196.27499940705
320,Ddn-Ddnr,Delden - Delden raccordement ,243291.96668295,474971.69131054,52.2556932,6.68033945,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,495616.48025,2859.55327417836
321,Eupwz-Albw,Europaweg Zuid - Albaniëweg ,37133.48109426,385984.1016952,51.45060676,3.69146822,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,239752.352297,2062.71456885684
322,Lindk-Nrdwg,Lindtsedijk - Noordweg ,101890.75734743,424405.70600921,51.80575446,4.61715112,2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,395027.045,2766.97185819173
