product;provincie;gemeente;feitcode;omschrijving;zaken;bedrag
Wahv;Groningen;Delfzijl;P041B;met behulp van spiegels en/ofcameramonitoringssysteem onvold. zichtop naast/achter gelegen weggedeelte;1;140
Wahv;Groningen;Delfzijl;P061;Met een vtg rijden, met gevaar dat deniet deugdelijk afgedekte losse ladingeraf valt;4;1520
Wahv;Groningen;Delfzijl;P070E;Lastdrager heeft geen twee rode achter-/(rem)lichten/niet driehoek. retroreflec-toren/twee ambergele richtingaanwijzers;1;140
Wahv;Groningen;Delfzijl;P100B;AANHANGW. < 750 KG HEEFT GEEN DEUGDELIJKBEVESTIGDE/GOED LEESBARE/NIET AFGE-SCHERMDE EN GOEDGEKEURDE KENTEKENPLAAT;2;280
Wahv;Groningen;Delfzijl;P340A;Aanwezige reminrichting van de aanhang-wagen treedt niet in werking bijbedienen bedrijfsrem trekkend voertuig;2;480
Wahv;Groningen;Delfzijl;P380;Verlichting aanhangwagen, is nietzodanig aangesloten, dat deze overeen-komen met trekkend voertuig;2;280
Wahv;Groningen;Delfzijl;P570;De hulpkoppeling aanhangwagen(toegest,max.massa < 1500 kg) is niet opde vereiste wijze aangebracht;6;570
Wahv;Groningen;Delfzijl;R303A;Niet zoveel mogelijk rechts houden opeen andere weg dan autoweg of autosnel-weg;1;240
Wahv;Groningen;Delfzijl;R311;Als bromfietser bij ontbreken fiets/bromfietspad niet de rijbaan gebruiken;2;190
Wahv;Groningen;Delfzijl;R312B;Als snorfietser met ingeschakelde ver-brandingsmotor het onverplichte fietspadgebruiken;1;95
Wahv;Groningen;Delfzijl;R315A;niet de rijbaan gebruiken door te rijdenover het trottoir, voetpad, (brom)fietspad of ruiterpad;6;840
Wahv;Groningen;Delfzijl;R315B;niet de rijbaan gebruiken door stil testaan op het het trottoir, voetpad,(brom)fietspad of ruiterpad;29;2755
Wahv;Groningen;Delfzijl;R326;Rechts inhalen waar dat is verboden;1;160
Wahv;Groningen;Delfzijl;R336;Op een kruispunt geen voorrang verlenenaan bestuurders van rechts;3;720
Wahv;Groningen;Delfzijl;R346;Afslaan zonder richting aan te geven;1;95
Wahv;Groningen;Delfzijl;R397E;Parkeren op parkeergelegenheid op anderedan aangegeven wijze;1;95
Wahv;Groningen;Delfzijl;R397H;parkeren op een gelegenheid voor onmid-dellijk laden en lossen van goederen;3;285
Wahv;Groningen;Delfzijl;R397J;parkeren buiten parkeervak bij één vande borden E4 tot en met E10, E12 ofE13 v/d bijlage I van het RVV 1990;3;285
Wahv;Groningen;Delfzijl;R400AB;Motorvoertuig parkeren by blauwe streepterwijl toegestane parkeertijd is verstreken;11;1045
Wahv;Groningen;Delfzijl;R400AE;motorvtg op meer dan twee wielen parker-en bij blw. streep terw niet is voorzienv/e duidelijke geplaatste parkeerschijf;58;5510
Wahv;Groningen;Delfzijl;R400AF;parkeren bij blauwe streep terwijl opparkeerschijf niet juiste tijdstip beginparkeren is weergegeven;6;570
Wahv;Groningen;Delfzijl;R401;Als bestuurder een voertuig parkeren ineen parkeerschijfzone (niet op zodanig aangeduide park.plts/langs blauwe streep);2;190
Wahv;Groningen;Delfzijl;R402B;Parkeren op gehandicaptenparkeerplaatszonder duidelijk zichtbaregeldige gehand. parkeerkaart;29;11020
Wahv;Groningen;Delfzijl;R406;voertuig laten staan in park, plantsoen,openbare beplantingen of groenstroken;6;570
Wahv;Groningen;Delfzijl;R421A;Geen dim of groot licht voeren bij nachtbinnen de bebouwde kom (motorvtg (+ahw)bromfiets, snorfiets of gehandic. vtg);1;95
Wahv;Groningen;Delfzijl;R426A;Achterlichten motorvtg (+ahw), brom/snor-fiets of gehand.vtg branden niet gelijkmet voorlicht, nacht/binnen bebouwde kom;1;65
Wahv;Groningen;Delfzijl;R426B;Achterlichten motorvtg (+ahw), brom/snor-fiets of gehand.vtg branden niet gelijkmet voorlicht, nacht/buiten bebouwde kom;1;140
Wahv;Groningen;Delfzijl;R434;mistlicht voeren aan voorzijde andersdan bij mist, sneeuwval of regen die hetzicht ernstig belemmert;1;95
Wahv;Groningen;Delfzijl;R438K;geen voortdurend zichtbaar wit/geellicht a.d voorzijde en/of zichtbaar roodlicht a.d. achterzijde van fiets voeren;28;1351
Wahv;Groningen;Delfzijl;R522;Als bestuurder van een motorvoertuig,bromfiets of snorfiets onnodig geluidveroorzaken met dat voertuig;1;260
Wahv;Groningen;Delfzijl;R533;als bestuurder of passagier geen gebruikmaken van een autogordel;28;3920
Wahv;Groningen;Delfzijl;R535F;passagier jonger dan 12 jaar en korterdan 1.35 meter vervoeren zonder gebruikkinderbeveiligingssysteem;1;140
Wahv;Groningen;Delfzijl;R536A;Bestuurder of passagier bromfiets draagtgeen goedgekeurde, goedpassende/ deugde-lijk bevestigde helm;4;333
Wahv;Groningen;Delfzijl;R536C;als bestuurder of passagier geengoedgekeurde, goedpassende/deugde-lijk bevestigde helm dragen;1;140
Wahv;Groningen;Delfzijl;R536E;Bestuurder/passagier snorfiets oprijbaan draagt geen goedgekeurde,goedpassende deugdelijk bevestigde helm;1;48
Wahv;Groningen;Delfzijl;R545;als bestuurder tijdens het rijden eenmobiel elektronisch apparaat vasthouden;24;4940
Wahv;Groningen;Delfzijl;R548;Geen voorrang verlenen bij voorrangsweg.;4;815
Wahv;Groningen;Delfzijl;R550B;Handelen in strijd met gesloten verkla-ring in beide richtingen weg(gedeelte)bestemd voor bep.categorie voertuigen;1;140
Wahv;Groningen;Delfzijl;R575;Weg inrijden aan de andere zijde van hetbord dan de pijl aangaf: bord D 2/16.;1;95
Wahv;Groningen;Delfzijl;R576;Rijden in strijd met gebod tot het vol-gen van aangegeven rijrichting: D4;1;95
Wahv;Groningen;Delfzijl;R584;Parkeren in strijd met parkeerverbod/parkeerverbodszone(bord E1);6;570
Wahv;Groningen;Delfzijl;R585;Verbod stil te staan (bord E2);2;190
Wahv;Groningen;Delfzijl;R602;Niet stoppen voor rood licht:driekleurig verkeerslicht;7;1535
Wahv;Groningen;Delfzijl;R609;Niet stoppen voor rood licht bij een brug;1;240
Wahv;Groningen;Delfzijl;R617A;als bestuurder de doorgetrokken streepoverschrijden (verkeer in eenrichting);1;95
Wahv;Groningen;Delfzijl;R617B;als bestuurder de doorgetrokken streepoverschrijden (verkeer in beiderichtingen);18;4320
Wahv;Groningen;Delfzijl;R617C;als bestuurder zich links van doorge-trokken streep bevinden (streep tussenverkeer in beide richtingen);1;240
Wahv;Groningen;Delfzijl;R618;Als bestuurder een verdrijvingsvlakgebruiken;1;240
Wahv;Groningen;Delfzijl;R618A;Als bestuurder een puntstukgebruiken;1;240
Wahv;Groningen;Delfzijl;R619;Op een kruispunt niet de richting volgendie de voorsorteerstrook aangeeft;1;240
Wahv;Groningen;Delfzijl;VA014;Overschrijding maximum snelheidbinnen bebouwde kom, met 14 km/h;1;123
Wahv;Groningen;Delfzijl;VA016;Overschrijding maximum snelheidbinnen bebouwde kom, met 16 km/h;1;144
Wahv;Groningen;Delfzijl;VA017;Overschrijding maximum snelheidbinnen bebouwde kom, met 17 km/h;3;459
Wahv;Groningen;Delfzijl;VA018;Overschrijding maximum snelheidbinnen bebouwde kom, met 18 km/h;3;495
Wahv;Groningen;Delfzijl;VA019;Overschrijding maximum snelheidbinnen bebouwde kom, met 19 km/h;2;352
Wahv;Groningen;Delfzijl;VA020;Overschrijding maximum snelheidbinnen bebouwde kom, met 20 km/h;1;191
Wahv;Groningen;Delfzijl;VA021;Overschrijding maximum snelheidbinnen bebouwde kom, met 21 km/h;1;203
Wahv;Groningen;Delfzijl;VA022;Overschrijding maximum snelheidbinnen bebouwde kom, met 22 km/h;1;215
Wahv;Groningen;Delfzijl;VA023;Overschrijding maximum snelheidbinnen bebouwde kom, met 23 km/h;2;458
Wahv;Groningen;Delfzijl;VA026;Overschrijding maximum snelheidbinnen bebouwde kom, met 26 km/h;1;270
Wahv;Groningen;Delfzijl;VA027;Overschrijding maximum snelheidbinnen bebouwde kom, met 27 km/h;1;287
Wahv;Groningen;Delfzijl;VA028;Overschrijding maximum snelheidbinnen bebouwde kom, met 28 km/h;1;304
Wahv;Groningen;Delfzijl;VA030;Overschrijding maximum snelheidbinnen bebouwde kom, met 30 km/h;1;334
Wahv;Groningen;Delfzijl;VF004;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 4 km/h;113;2998
Wahv;Groningen;Delfzijl;VF005;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 5 km/h;98;3305
Wahv;Groningen;Delfzijl;VF006;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 6 km/h;59;2327
Wahv;Groningen;Delfzijl;VF007;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 7 km/h;48;2204
Wahv;Groningen;Delfzijl;VF008;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 8 km/h;37;1873
Wahv;Groningen;Delfzijl;VF009;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 9 km/h;38;2188
Wahv;Groningen;Delfzijl;VF010;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 10 km/h;34;2278
Wahv;Groningen;Delfzijl;VF011;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 11 km/h;22;1980
Wahv;Groningen;Delfzijl;VF012;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 12 km/h;29;2900
Wahv;Groningen;Delfzijl;VF013;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 13 km/h;12;1320
Wahv;Groningen;Delfzijl;VF014;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 14 km/h;12;1404
Wahv;Groningen;Delfzijl;VF015;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 15 km/h;13;1677
Wahv;Groningen;Delfzijl;VF016;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 16 km/h;12;1644
Wahv;Groningen;Delfzijl;VF017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h;14;2096
Wahv;Groningen;Delfzijl;VF018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h;6;942
Wahv;Groningen;Delfzijl;VF019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h;5;850
Wahv;Groningen;Delfzijl;VF020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h;10;1830
Wahv;Groningen;Delfzijl;VF021;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 21 km/h;7;1387
Wahv;Groningen;Delfzijl;VF022;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 22 km/h;2;406
Wahv;Groningen;Delfzijl;VF023;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 23 km/h;5;1075
Wahv;Groningen;Delfzijl;VF024;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 24 km/h;1;229
Wahv;Groningen;Delfzijl;VF025;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 25 km/h;7;1687
Wahv;Groningen;Delfzijl;VF026;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 26 km/h;2;512
Wahv;Groningen;Delfzijl;VF027;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 27 km/h;10;2755
Wahv;Groningen;Delfzijl;VF028;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 28 km/h;3;849
Wahv;Groningen;Delfzijl;VF029;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 29 km/h;3;900
Wahv;Groningen;Delfzijl;VF030;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 30 km/h;4;1268
Wahv;Groningen;Delfzijl;VG004;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 4 km/h (verkeersbord A 1);62;1501
Wahv;Groningen;Delfzijl;VG005;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 5 km/h (verkeersbord A 1);43;1389
Wahv;Groningen;Delfzijl;VG006;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 6 km/h (verkeersbord A 1);30;1110
Wahv;Groningen;Delfzijl;VG007;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 7 km/h (verkeersbord A 1);34;1462
Wahv;Groningen;Delfzijl;VG008;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 8 km/h (verkeersbord A 1);27;1350
Wahv;Groningen;Delfzijl;VG009;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 9 km/h (verkeersbord A 1);20;1140
Wahv;Groningen;Delfzijl;VG010;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 10 km/h (verkeersbord A 1);24;1608
Wahv;Groningen;Delfzijl;VG011;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 11 km/h (verkeersbord A 1);24;2183
Wahv;Groningen;Delfzijl;VG012;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 12 km/h (verkeersbord A 1);14;1400
Wahv;Groningen;Delfzijl;VG013;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 13 km/h (verkeersbord A 1);8;879
Wahv;Groningen;Delfzijl;VG014;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 14 km/h (verkeersbord A 1);8;936
Wahv;Groningen;Delfzijl;VG015;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 15 km/h (verkeersbord A 1);7;903
Wahv;Groningen;Delfzijl;VG016;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 16 km/h (verkeersbord A 1);10;1370
Wahv;Groningen;Delfzijl;VG017;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 17 km/h (verkeersbord A 1);17;2499
Wahv;Groningen;Delfzijl;VG018;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 18 km/h (verkeersbord A 1);4;628
Wahv;Groningen;Delfzijl;VG019;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 19 km/h (verkeersbord A 1);4;677
Wahv;Groningen;Delfzijl;VG020;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 20 km/h (verkeersbord A 1);3;549
Wahv;Groningen;Delfzijl;VG021;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 21 km/h (verkeersbord A 1);6;1146
Wahv;Groningen;Delfzijl;VG022;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 22 km/h (verkeersbord A 1);4;812
Wahv;Groningen;Delfzijl;VG024;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 24 km/h (verkeersbord A 1);1;229
Wahv;Groningen;Delfzijl;VG025;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 25 km/h (verkeersbord A 1);1;241
Wahv;Groningen;Delfzijl;VG026;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 26 km/h (verkeersbord A 1);5;1280
Wahv;Groningen;Delfzijl;VG027;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 27 km/h (verkeersbord A 1);2;603
Wahv;Groningen;Delfzijl;VG028;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 28 km/h (verkeersbord A 1);1;283
Wahv;Groningen;Delfzijl;VG029;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 29 km/h (verkeersbord A 1);2;595
Wahv;Groningen;Delfzijl;VG030;Overschrijding maximum snelheid op(auto)wegen buiten bebouwde kom,met 30 km/h (verkeersbord A 1);5;1580
Wahv;Groningen;Delfzijl;VS014;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 14 km/h;1;170
Wahv;Groningen;Delfzijl;VS018;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 18 km/h;1;223
Wahv;Groningen;Delfzijl;VS021;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 21 km/h;1;270
Wahv;Groningen;Delfzijl;VS026;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 26 km/h;2;712
Wahv;Groningen;Delfzijl;VS027;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 27 km/h;1;375
Wahv;Groningen;Delfzijl;VS028;Overschrijding van de maximumsnelheidbinnen de bebouwde kom (bord A130 km/h) met 28 km/h;3;1182
OM-afdoening;Groningen;Groningen;A903A;Als bestuurder rijden zonder verzekeringmet motorrijtuig, zijnde een bromfiets;7;2870
OM-afdoening;Groningen;Groningen;A917A;Met een motorrijtuig, niet zijnde brom-fiets,rijden zonder vereiste verzekering;19;11400
OM-afdoening;Groningen;Groningen;D505;Op openbare weg/voor publiek toeg.plaatstegen personen/goed. baldadigheid plegen;31;7400
OM-afdoening;Groningen;Groningen;D510;In staat v.dronkensch.het verkeer belem-meren/orde verstoren/veiligheid bedreig.;9;3420
OM-afdoening;Groningen;Groningen;D515;Door het bevoegd gezag naar zijn naamgevraagd een valse naam opgeven;13;4560
OM-afdoening;Groningen;Groningen;D517;Niet voldoen aan verplichting om identi-teitsbewijs ter inzage aan te bieden;181;16020
OM-afdoening;Groningen;Groningen;D530;Zich in kennelijke staat van dronken-schap op de openbare weg bevinden;169;16008
OM-afdoening;Groningen;Groningen;D537;Zonder gerechtigd bevinden op grondwaarvan toegang blijkbare wijze verboden;42;3379
OM-afdoening;Groningen;Groningen;D537B;zich niet houden aan de toegangsvoor-waarden van de eigenaar;2;190
OM-afdoening;Groningen;Groningen;E100A;Zonder geldig vervoersbewijs gebruikmaken van het openbaar vervoer;206;19428
OM-afdoening;Groningen;Groningen;E110A;Bus besturen zonder in bezit van genees-kundige verklaring niet ouder dan 5 jaar;1;500
OM-afdoening;Groningen;Groningen;E120B;Als reiziger orde/rust etc. verstorendoor verhinderen bediening vervoermiddel;1;240
OM-afdoening;Groningen;Groningen;E120C;Als reiziger orde/rust etc. verstorendoor verhinderen taakuitoef. personeel;1;120
OM-afdoening;Groningen;Groningen;E124A;Als reiziger orde etc. verstoren doorkennelijke staat van dronkenschap;2;190
OM-afdoening;Groningen;Groningen;E124B;Als reiziger orde etc. verstoren doorzich o.i.v. verdovende middelen;1;95
OM-afdoening;Groningen;Groningen;E125B;Als reiziger orde etc. verstoren door teroken in station waar dit verboden is;11;998
OM-afdoening;Groningen;Groningen;E127;Als reiziger orde etc. verstoren doorvia nt. toegest. weg begeven op station;3;285
OM-afdoening;Groningen;Groningen;E128;als reiziger niet opvolgen aanwijzingenbetr. orde etc. door vervoerder bekend;8;713
OM-afdoening;Groningen;Groningen;E129A;Als reiziger orde/rust/veiligheid enz.verstoren door hinderlijk geluid;14;1960
OM-afdoening;Groningen;Groningen;E129E;Als reiziger orde/rust/veiligheid enz.verstoren door bedelen/houden inzameling;10;950
OM-afdoening;Groningen;Groningen;E129G;Als reiziger orde/rust/veiligheid enz.verstoren door hinder/gevaar/besch.enz.;11;1045
OM-afdoening;Groningen;Groningen;E211A;Als persoon jonger dan 18 alcohol aan-wezig hebben waar dit niet is toegestaan;1;48
OM-afdoening;Groningen;Groningen;E211B;Als persoon jonger dan 18 alcohol aan-wezig hebben waar dit niet is toegestaan;1;95
OM-afdoening;Groningen;Groningen;E320A;Niet voldoen aan vordering van toezicht-houder;12;4370
OM-afdoening;Groningen;Groningen;E320C;Nt. aan vordering Min. voldoen rijbewijsop een bepaalde tijd/plaats in te lever.;1;240
OM-afdoening;Groningen;Groningen;E822D;Niet onverw. melding doen aanw.h.vreemdeling wiens verblijf niet is toegestaan;1;550
OM-afdoening;Groningen;Groningen;E851F;Op Nl kent.card/kent.reg. (samenstel) aslast (beladen) 10-15% overschreden;1;500
OM-afdoening;Groningen;Groningen;E851G;Op NL kent.card/kent.reg. (samenstel) aslast (beladen) 15-20% overschreden;1;800
OM-afdoening;Groningen;Groningen;F060A;Niet opvolgen bevel politie om zich teverwijderen (dreigende) ongeregeldheden;1;380
OM-afdoening;Groningen;Groningen;F101;Zonder vergunning weg gebruiken andersdan overeenkomstig de publieke functie;2;480
OM-afdoening;Groningen;Groningen;F110A;Bekrassen/bekladden openbare plaats/gedonroerende zaak vanaf plaats zichtbaar;8;1120
OM-afdoening;Groningen;Groningen;F110B;Zonder toestemming rechthebbende op.pl.onr.zaak afb./geschr.aanplakken/-brengen;6;840
OM-afdoening;Groningen;Groningen;F111;Op/aan aangew. openbare plaatsen/geschr.stukken/afbeeldingen verspreiden enz.;1;140
OM-afdoening;Groningen;Groningen;F114A;Buiten kampeerterrein kampeermiddelenplaatsen t.b.v. recreatief nachtverblijf;2;280
OM-afdoening;Groningen;Groningen;F119;Op/aan de weg/in voor publiek toeganke-lijk gebouw bedelen om geld/andere zaken;141;13395
OM-afdoening;Groningen;Groningen;F120A;Openbare plaats op beeld/monument/over-kapping/constructie ed. klimmen/bevinden;3;285
