IMGEO_LOKAALID;ID;IMGEO_OBJECTBEGIN;IMGEO_TYPE_PLUS;IMGEO_BRONHOUDER;IMGEO_KLASSE;X;Y;LONG;LAT;STADSDEELCODE;STADSDEELNAAM;WIJKCODE;WIJKNAAM;BUURTCODE;BUURTNAAM;STRAAT
G0518.14280CBE-C8A1-0772-E053-530A0B0AF16A;55612420;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78581.721;452129.264;4.273074289015633;52.05219795289034;2;Escamp;34;Morgenstond;89;Morgenstond-Oost;Wijhestraat
G0518.14280CBE-C8AE-0772-E053-530A0B0AF16A;55612433;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78625.048;453176.403;4.273471707021703;52.06161427610758;2;Escamp;32;Leyenburg;84;Leyenburg;Soestdijksekade
G0518.14280CBE-27E7-0772-E053-530A0B0AF16A;55612073;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77648.933;449784.253;4.260007947327566;52.03099454735669;2;Escamp;33;Bouwlust;98;Dreven en Gaarden;Schoutendreef
G0518.14280CBE-27F8-0772-E053-530A0B0AF16A;55612090;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77530.523;451298.082;4.257939754766146;52.04458237595864;2;Escamp;33;Bouwlust;87;Venen, Oorden en Raden;Bouwlustlaan
G0518.14280CBE-5030-0772-E053-530A0B0AF16A;55611893;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76170.889;450477.917;4.238313400847025;52.037020083735015;2;Escamp;33;Bouwlust;99;De Uithof;De Uithof
G0518.14280CBE-C580-0772-E053-530A0B0AF16A;55613110;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80912.143;451939.066;4.30708570301244;52.05080519955055;2;Escamp;36;Moerwijk;20;Moerwijk-Oost;Weldamstraat
G0518.14280CBE-C672-0772-E053-530A0B0AF16A;55612299;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78079.544;451167.101;4.2659707803360405;52.04348176600921;2;Escamp;33;Bouwlust;96;Zijden, Steden en Zichten;Sportzicht
G0518.14280CBE-C47E-0772-E053-530A0B0AF16A;55613057;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80099.025;448669.123;4.2959496587867285;52.02130949280345;2;Escamp;40;Wateringse Veld;104;Lage Veld;Laan van Wateringse Veld
G0518.14280CBE-D0AA-0772-E053-530A0B0AF16A;55612829;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79630.975;451084.384;4.28859947238399;52.04295157642517;2;Escamp;40;Wateringse Veld;101;Erasmus Veld;Polanenhof
G0518.14280CBE-2B46-0772-E053-530A0B0AF16A;55612130;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77591.659;451202.783;4.258852345105764;52.0437344945873;2;Escamp;33;Bouwlust;87;Venen, Oorden en Raden;De Stede
G0518.14280CBE-C26D-0772-E053-530A0B0AF16A;55612937;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79697.534;452883.742;4.289172914722408;52.05913104578554;2;Escamp;35;Zuiderpark;36;Zuiderpark;Henriëtte Roland Holstweg
G0518.14280CBE-C46E-0772-E053-530A0B0AF16A;55613041;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80337.18;448263.402;4.299507312938069;52.01769544783821;2;Escamp;40;Wateringse Veld;105;Zonne Veld;Wim Kanplein
G0518.14280CBE-CDC0-0772-E053-530A0B0AF16A;55612700;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79659.943;449460.718;4.289379368119576;52.028363943192566;2;Escamp;40;Wateringse Veld;102;Hoge Veld;Vlietpark
G0518.14280CBE-CE9D-0772-E053-530A0B0AF16A;55612716;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79663.187;451078.042;4.2890703203757905;52.04289896197747;2;Escamp;40;Wateringse Veld;101;Erasmus Veld;Polanenhof
G1916.4A9C2CE8-201F-48B4-BFD1-4C163A92A7DA;66706713;2018-10-22;bank;Leidschendam-Voorburg (G);Straatmeubilair;87481.099;454857.908;4.402262089033054;52.07787599263505;;;;;;;De Oude Bleijk
G1916.0ACE0680-BEAB-418C-86CD-BD5C9F6D172F;66706644;2022-05-25;bank;Leidschendam-Voorburg (G);Straatmeubilair;85228.527;453946.99;4.369593570296744;52.069410478734454;;;;;;;
G0518.14280CBE-CFBC-0772-E053-530A0B0AF16A;55612796;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79622.655;451170.757;4.288459171560166;52.04372666071956;2;Escamp;40;Wateringse Veld;101;Erasmus Veld;Polanenhof
G0518.14280CBE-5A2F-0772-E053-530A0B0AF16A;55612027;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77275.69;451089.187;4.254273273009042;52.042669414305664;2;Escamp;33;Bouwlust;87;Venen, Oorden en Raden;Plantenoord
G0518.1E0A6F18-8654-E183-E053-530A0B0A8A7D;60621548;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79582.844;453798.839;4.2872987176977855;52.067339183601334;5;Centrum;30;Transvaalkwartier;33;Transvaalkwartier-Midden;Scheepersstraat
G1916.D2528850-92AD-493D-A4A1-0FEE76298FBC;66706647;2022-05-25;bank;Leidschendam-Voorburg (G);Straatmeubilair;85289.907;453920.497;4.370494063995047;52.06918011445912;;;;;;;
G1916.4905EEE4-FBA7-4F33-8DF7-8A71BEF20377;66706682;2022-05-25;bank;Leidschendam-Voorburg (G);Straatmeubilair;83744.9;453342.184;4.348084687688475;52.063786325359104;;;;;;;
G1916.7A29E5AE-7DE9-425B-9030-CA093CF680F9;66706680;2022-05-19;bank;Leidschendam-Voorburg (G);Straatmeubilair;83683.423;452605.006;4.3473422586343995;52.05715347887505;;;;;;;
G1916.5B594EB2-4B33-4D43-96AB-23C93253450C;66706683;2022-05-25;bank;Leidschendam-Voorburg (G);Straatmeubilair;84537.117;453269.861;4.359650756401342;52.06323767824907;;;;;;;
G0518.1E0A6F18-8981-E183-E053-530A0B0A8A7D;60622506;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81533.897;454210.343;4.315659998304902;52.07129951923529;5;Centrum;27;Stationsbuurt;18;Huygenspark;Oranjeplein
G0518.1E0A6F18-8986-E183-E053-530A0B0A8A7D;60622511;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81596.21;451973.024;4.3170496531016305;52.05120141130086;6;Laak;38;Laakkwartier en Spoorwijk;24;Laakkwartier-West;Sinjeur Semeynsweg
G1916.3F9F8682-5383-49BA-84A9-B30A30F98710;66706643;2022-05-25;bank;Leidschendam-Voorburg (G);Straatmeubilair;85207.72;453846.351;4.369310724964926;52.0685034224967;;;;;;;
G1916.EBC11512-644E-4066-8B6B-31FADBE31179;66706646;2022-05-25;bank;Leidschendam-Voorburg (G);Straatmeubilair;85244.991;453879.714;4.369847406614032;52.06880794719412;;;;;;;
G0518.0512F75A-3E19-C180-E050-2A0A313C70A8;922359;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78480.486;455563.317;4.270828826217233;52.083044768791325;3;Segbroek;12;Bomen- en Bloemenbuurt;52;Bomenbuurt;Henry Dunantpad
G0518.0512F75A-3E10-C180-E050-2A0A313C70A8;922350;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78360.878;455645.806;4.2690655973093;52.0837695225576;3;Segbroek;12;Bomen- en Bloemenbuurt;52;Bomenbuurt;Sportlaan
G0518.0512F75A-3E30-C180-E050-2A0A313C70A8;922382;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78932.9;454029.817;4.277769976429853;52.06932602780146;3;Segbroek;20;Valkenboskwartier;55;Valkenboskwartier;Loosduinseweg
G0518.0512F75A-3E34-C180-E050-2A0A313C70A8;922386;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78879.058;454003.28;4.276990753440125;52.06908014898454;3;Segbroek;20;Valkenboskwartier;55;Valkenboskwartier;Loosduinseweg
G0518.0512F75A-310D-C180-E050-2A0A313C70A8;922107;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77178.904;455825.465;4.251783220202191;52.08521913496159;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Westduinpark
G0518.0512F75A-311E-C180-E050-2A0A313C70A8;922124;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77267.302;454879.272;4.253288340747152;52.07672847507159;3;Segbroek;12;Bomen- en Bloemenbuurt;50;Bloemenbuurt-West;Ranonkelstraat
G0518.0512F75A-361C-C180-E050-2A0A313C70A8;922186;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77715.922;454678.816;4.25987671976367;52.074989855219634;3;Segbroek;12;Bomen- en Bloemenbuurt;51;Bloemenbuurt-Oost;Irisplein
G0518.0512F75A-337B-C180-E050-2A0A313C70A8;922137;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77408.991;455442.847;4.255226641057225;52.08181299277016;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Fazantplein
G0518.0512F75A-338F-C180-E050-2A0A313C70A8;922157;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77571.869;453542.206;4.2580336805687935;52.06475540185662;3;Segbroek;19;Vruchtenbuurt;83;Eykenduinen;Abrikozenplein
G0518.0512F75A-3393-C180-E050-2A0A313C70A8;922161;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77578.912;453529.673;4.258139215001043;52.06464375658534;3;Segbroek;19;Vruchtenbuurt;83;Eykenduinen;Abrikozenplein
G0518.0512F75A-5801-C180-E050-2A0A313C70A8;922034;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76711.15;455324.902;4.245074811294848;52.0806548100172;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Westduinpark
G0518.0512F75A-362C-C180-E050-2A0A313C70A8;922202;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77712.084;455758.207;4.259576191925352;52.084689421241364;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Bosjes van Poot
G0518.0512F75A-363A-C180-E050-2A0A313C70A8;922216;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;77765.362;455819.839;4.260339414254762;52.085250722381616;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Bosjes van Poot
G0518.0512F75A-55A7-C180-E050-2A0A313C70A8;922025;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76186.558;455375.363;4.237411522881552;52.081033841019895;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Westduinpark
G0518.0512F75A-580B-C180-E050-2A0A313C70A8;922044;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76631.492;455270.806;4.243925356774645;52.08015739915604;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Westduinpark
G0518.1E0A6F18-8C08-E183-E053-530A0B0A8A7D;60622512;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81591.598;451972.293;4.3169825831163795;52.05119423097499;6;Laak;38;Laakkwartier en Spoorwijk;24;Laakkwartier-West;Sinjeur Semeynsweg
G0518.1E0A6F18-8C0E-E183-E053-530A0B0A8A7D;60622518;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81641.045;452233.08;4.317647350947531;52.05354442820922;6;Laak;38;Laakkwartier en Spoorwijk;24;Laakkwartier-West;Ledeganckplein
G0518.1E0A6F18-8C32-E183-E053-530A0B0A8A7D;60622554;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82016.067;453831.911;4.322772455661252;52.0679623697084;6;Laak;38;Laakkwartier en Spoorwijk;19;Laakhaven-Oost;Johanna Westerdijkplein
G0518.1E0A6F18-8E9E-E183-E053-530A0B0A8A7D;60621739;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80094.235;453742.258;4.2947680972664815;52.06690010644986;5;Centrum;30;Transvaalkwartier;33;Transvaalkwartier-Midden;Schalk Burgerplein
G0518.1E0A6F18-8EBE-E183-E053-530A0B0A8A7D;60622579;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82019.086;454619.591;4.322648042683825;52.07504149820101;5;Centrum;27;Stationsbuurt;63;Rivierenbuurt-Noord;Gouwestraat
G0518.1E0A6F18-8ECA-E183-E053-530A0B0A8A7D;60622591;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81857.776;454524.523;4.320315823593288;52.07416586113105;5;Centrum;27;Stationsbuurt;18;Huygenspark;Bocht van Guinea
G0518.1E0A6F18-8ECE-E183-E053-530A0B0A8A7D;60622595;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81873.234;452345.687;4.321007938896809;52.054587099019834;6;Laak;38;Laakkwartier en Spoorwijk;24;Laakkwartier-West;Sinjeur Semeynsweg
G0518.1E0A6F18-8ED7-E183-E053-530A0B0A8A7D;60622604;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81925.969;454308.684;4.321356570403249;52.072235159793905;5;Centrum;27;Stationsbuurt;18;Huygenspark;Hofwijckplein
G0518.1E0A6F18-8EE0-E183-E053-530A0B0A8A7D;60622613;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81889.711;453476.7;4.321006002995509;52.064753492421055;6;Laak;38;Laakkwartier en Spoorwijk;22;Laakhaven-West;Verheeskade
G0518.1E0A6F18-8EE4-E183-E053-530A0B0A8A7D;60622617;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81930.687;454441.232;4.321396994830233;52.07342696533606;5;Centrum;27;Stationsbuurt;18;Huygenspark;Huijgenspark
G0518.1E0A6F18-9152-E183-E053-530A0B0A8A7D;60621809;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80262.675;452813.329;4.297427549754909;52.05857479510462;5;Centrum;37;Groente- en Fruitmarkt;21;Groente- en Fruitmarkt;Til Brugmanplantsoen
G0518.1E0A6F18-8C1F-E183-E053-530A0B0A8A7D;60622535;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81558.9;452978.409;4.3162896367628845;52.06023168635353;6;Laak;38;Laakkwartier en Spoorwijk;22;Laakhaven-West;Stieltjesstraat
G0518.1E0A6F18-8C27-E183-E053-530A0B0A8A7D;60622543;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81605.363;453212.346;4.316916762324154;52.0623401924478;6;Laak;38;Laakkwartier en Spoorwijk;22;Laakhaven-West;Verheeskade
G0518.1E0A6F18-9143-E183-E053-530A0B0A8A7D;60621794;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80164.505;454744.933;4.2955728847423105;52.075920391422045;5;Centrum;28;Centrum;11;Kortenbos;Bij de Westermolens
G0518.1E0A6F18-914A-E183-E053-530A0B0A8A7D;60621801;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80284.79;453151.335;4.297676011067999;52.061615362186195;5;Centrum;30;Transvaalkwartier;34;Transvaalkwartier-Zuid;Kaapseplein
G0518.1E0A6F18-9153-E183-E053-530A0B0A8A7D;60621810;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80260.275;452813.662;4.29739248755647;52.058577463901436;5;Centrum;37;Groente- en Fruitmarkt;21;Groente- en Fruitmarkt;Til Brugmanplantsoen
G0518.1E0A6F18-9154-E183-E053-530A0B0A8A7D;60621811;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80255.981;452814.536;4.297329694543143;52.058584738986255;5;Centrum;37;Groente- en Fruitmarkt;21;Groente- en Fruitmarkt;Til Brugmanplantsoen
G0518.1E0A6F18-9158-E183-E053-530A0B0A8A7D;60622623;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;81944.252;454432.588;4.321596674529315;52.07335107283851;5;Centrum;27;Stationsbuurt;18;Huygenspark;Huijgenspark
G0518.1E0A6F18-93C5-E183-E053-530A0B0A8A7D;60621812;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80258.305;452813.999;4.29736369339993;52.058580226651635;5;Centrum;37;Groente- en Fruitmarkt;21;Groente- en Fruitmarkt;Til Brugmanplantsoen
G0518.0512F75A-5822-C180-E050-2A0A313C70A8;922067;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76961.83;453684.022;4.249106449857708;52.065944226892675;3;Segbroek;19;Vruchtenbuurt;53;Vruchtenbuurt;Thorbeckelaan
G0518.0512F75A-5827-C180-E050-2A0A313C70A8;922072;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76943.173;455898.566;4.248327786893636;52.085842870470735;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Westduinpark
G0518.0512F75A-5828-C180-E050-2A0A313C70A8;922073;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;76770.191;455249.591;4.245953248477303;52.079986366516884;3;Segbroek;13;Vogelwijk;09;Vogelwijk;Westduinpark
G0518.1E0A6F18-96BE-E183-E053-530A0B0A8A7D;60622754;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82287.91;454606.446;4.326571464791256;52.07495872570029;5;Centrum;27;Stationsbuurt;63;Rivierenbuurt-Noord;Grevelingenveld
G0518.1E0A6F18-96CF-E183-E053-530A0B0A8A7D;60622771;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82153.133;453494.425;4.324843171540018;52.064947484728464;6;Laak;38;Laakkwartier en Spoorwijk;19;Laakhaven-Oost;Laakweg
G0518.3C068081-954F-4C8C-9E1E-34665E841BC2;66053300;2019-01-28;bank;'s-Gravenhage (G);Straatmeubilair;78229.774;456691.95;4.266917642221063;52.09315267994045;4;Scheveningen;7;Scheveningen;02;Vissershaven;Menninckstraat
G0518.4663EBC3-4D79-4624-A3CC-77EEC6465AEF;66053301;2019-01-28;bank;'s-Gravenhage (G);Straatmeubilair;78193.731;456676.362;4.26639528534136;52.09300759490361;4;Scheveningen;7;Scheveningen;02;Vissershaven;Menninckstraat
G0518.08D6E6F3-839A-653A-E050-2A0A313C2FF8;5350363;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78535.8;458265.455;4.2710294925028585;52.107335562619575;4;Scheveningen;7;Scheveningen;03;Scheveningen Badplaats;Strandweg
G0518.08D6E6F3-837E-653A-E050-2A0A313C2FF8;5350335;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78498.108;456656.262;4.270840661398193;52.09286912508076;4;Scheveningen;9;Geuzen- en Statenkwartier;07;Statenkwartier;Van Boetzelaerlaan
G0518.08D6E6F3-8388-653A-E050-2A0A313C2FF8;5350345;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78470.293;458197.833;4.270088630445956;52.10671881038439;4;Scheveningen;7;Scheveningen;01;Oud Scheveningen;Strandweg
G0518.7B55C96B-21DF-4261-9F92-645FE0237D8B;66053302;2019-01-28;bank;'s-Gravenhage (G);Straatmeubilair;78183.603;456667.261;4.266249568673196;52.09292440174982;4;Scheveningen;7;Scheveningen;02;Vissershaven;Menninckstraat
G0518.08D6E6F3-838F-653A-E050-2A0A313C2FF8;5350352;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78494.499;458224.917;4.27043582180078;52.106965552340085;4;Scheveningen;7;Scheveningen;01;Oud Scheveningen;Strandweg
G0518.08D6E6F3-839C-653A-E050-2A0A313C2FF8;5350365;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78542.492;458271.478;4.271125808292329;52.107390614051745;4;Scheveningen;7;Scheveningen;03;Scheveningen Badplaats;Strandweg
G0518.08D6E6F3-8598-653A-E050-2A0A313C2FF8;5350408;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78723.86;458397.753;4.273744546960406;52.108550439497634;4;Scheveningen;7;Scheveningen;03;Scheveningen Badplaats;Strandweg
G0518.08D6E6F3-8599-653A-E050-2A0A313C2FF8;5350409;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78731.704;458406.54;4.27385706338831;52.10863048659539;4;Scheveningen;7;Scheveningen;03;Scheveningen Badplaats;Strandweg
G0518.08D6E6F3-818B-653A-E050-2A0A313C2FF8;5350315;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78436.397;457390.639;4.269775330586396;52.09946017149699;4;Scheveningen;7;Scheveningen;02;Vissershaven;Dr. Lelykade
G0518.08D6E6F3-8173-653A-E050-2A0A313C2FF8;5350291;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78375.817;458069.403;4.26873869019901;52.10555158050874;4;Scheveningen;7;Scheveningen;01;Oud Scheveningen;Strandweg
G0518.08D6E6F3-817A-653A-E050-2A0A313C2FF8;5350298;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78417.278;458124.694;4.2693313464960845;52.106054201048856;4;Scheveningen;7;Scheveningen;01;Oud Scheveningen;Strandweg
G0518.08D6E6F3-74CA-653A-E050-2A0A313C2FF8;5350787;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79948.043;457166.855;4.291882847394748;52.09765620507331;4;Scheveningen;6;Van Stolkpark en Scheveningse Bosjes;05;Van Stolkpark en Scheveningse Bosjes;Scheveningse Bos
G0518.08D6E6F3-72CE-653A-E050-2A0A313C2FF8;5350775;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79917.06;458109.058;4.291223131024961;52.106119279346345;4;Scheveningen;3;Westbroekpark en Duttendel;73;Westbroekpark;Westbroekpark Speelweiden
G0518.08D6E6F3-72D5-653A-E050-2A0A313C2FF8;5350782;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79858.253;457880.732;4.290415241809948;52.10405940372816;4;Scheveningen;3;Westbroekpark en Duttendel;73;Westbroekpark;Westbroekpark Rosarium
G0518.08D6E6F3-74C9-653A-E050-2A0A313C2FF8;5350786;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79864.752;457197;4.2906608518867415;52.097915805592024;4;Scheveningen;6;Van Stolkpark en Scheveningse Bosjes;05;Van Stolkpark en Scheveningse Bosjes;Scheveningse Bos
G0518.08D6E6F3-74CD-653A-E050-2A0A313C2FF8;5350790;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79887.75;455792.969;4.2913057746203345;52.085301323063064;4;Scheveningen;10;Zorgvliet;41;Zorgvliet;Groot Hertoginnelaan
G0518.08D6E6F3-74DF-653A-E050-2A0A313C2FF8;5350808;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;79916.934;456986.954;4.291468549011878;52.09603526987335;4;Scheveningen;6;Van Stolkpark en Scheveningse Bosjes;05;Van Stolkpark en Scheveningse Bosjes;Scheveningse Bos
G0518.08D6E6F3-74E4-653A-E050-2A0A313C2FF8;5350813;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80132.858;456431.84;4.294741034661463;52.091075878970074;4;Scheveningen;6;Van Stolkpark en Scheveningse Bosjes;05;Van Stolkpark en Scheveningse Bosjes;Scheveningse Bos
G0518.08D6E6F3-74EA-653A-E050-2A0A313C2FF8;5350819;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80125.621;456474.58;4.294626063940859;52.09145899187181;4;Scheveningen;6;Van Stolkpark en Scheveningse Bosjes;05;Van Stolkpark en Scheveningse Bosjes;Scheveningse Bos
G0518.08D6E6F3-74ED-653A-E050-2A0A313C2FF8;5350822;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80102.777;456451.206;4.294297914227393;52.09124584561262;4;Scheveningen;6;Van Stolkpark en Scheveningse Bosjes;05;Van Stolkpark en Scheveningse Bosjes;Scheveningse Bos
G0518.08D6E6F3-74F0-653A-E050-2A0A313C2FF8;5350825;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80100.071;456463.035;4.2942558361497944;52.09135178317192;4;Scheveningen;6;Van Stolkpark en Scheveningse Bosjes;05;Van Stolkpark en Scheveningse Bosjes;Scheveningse Bos
G0518.08D6E6F3-74F2-653A-E050-2A0A313C2FF8;5350827;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80059.594;456820.269;4.293586761559834;52.09455665983806;4;Scheveningen;6;Van Stolkpark en Scheveningse Bosjes;05;Van Stolkpark en Scheveningse Bosjes;Scheveningse Bos
G0518.08D6E6F3-6606-653A-E050-2A0A313C2FF8;5350442;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;78801.105;457628.017;4.275044117261382;52.10164375066597;4;Scheveningen;7;Scheveningen;01;Oud Scheveningen;Duinstraat
G0518.1E0A6F18-9962-E183-E053-530A0B0A8A7D;60622808;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82289.584;452635.568;4.327015646180193;52.057247000806036;6;Laak;38;Laakkwartier en Spoorwijk;25;Laakkwartier-Oost;Allard Piersonlaan
G0518.1E0A6F18-9931-E183-E053-530A0B0A8A7D;60621950;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;80532.641;455499.591;4.300777248107174;52.08275194231095;5;Centrum;22;Zeeheldenkwartier;45;Zeeheldenkwartier;Piet Heinplein
G0518.1E0A6F18-994F-E183-E053-530A0B0A8A7D;60622789;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82218.367;454617.181;4.325554938213481;52.075046064470556;5;Centrum;27;Stationsbuurt;63;Rivierenbuurt-Noord;Grevelingenveld
G0518.1E0A6F18-9967-E183-E053-530A0B0A8A7D;60622813;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82146.712;453498.486;4.324748680077111;52.06498313586495;6;Laak;38;Laakkwartier en Spoorwijk;19;Laakhaven-Oost;Laakweg
G0518.1E0A6F18-996F-E183-E053-530A0B0A8A7D;60622821;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82095.121;453866.241;4.323917890775181;52.06828129715222;6;Laak;38;Laakkwartier en Spoorwijk;19;Laakhaven-Oost;Leeghwaterkade
G0518.1E0A6F18-9970-E183-E053-530A0B0A8A7D;60622822;2013-10-01;bank;'s-Gravenhage (G);Straatmeubilair;82066.969;454883.93;4.323289881258835;52.07742336840537;5;Centrum;28;Centrum;13;Uilebomen;Hekkelaan
G0518.79317FF1-47E6-4001-8898-683EE39C3FC3;63017430;2015-12-18;bank;'s-Gravenhage (G);Straatmeubilair;84499.744;457705.246;4.358189120217253;52.103093198006995;7;Haagse Hout;25;Mariahoeve en Marlot;68;Marlot;Offenberglaan
G0518.2300F04B-207C-4329-9855-729052D7923D;63021662;2015-12-18;bank;'s-Gravenhage (G);Straatmeubilair;83209.348;457080.431;4.339489257968895;52.097312211973914;7;Haagse Hout;4;Benoordenhout;75;Uilennest;Floris Arntzeniusplein
G0518.3089E620-7945-40C2-B761-E6060EBA1A68;63017913;2016-01-04;bank;'s-Gravenhage (G);Straatmeubilair;82293.398;457922.335;4.325944423033408;52.10475864018594;7;Haagse Hout;4;Benoordenhout;76;Duinzigt;Esther de Boer-Van Rijklaan
G0518.2057AF36-E42C-C1FE-E053-530A0B0ACA32;63019550;2015-09-14;bank;'s-Gravenhage (G);Straatmeubilair;81816.046;456958.94;4.319184834339313;52.09603791734597;7;Haagse Hout;4;Benoordenhout;78;Arendsdorp;Arendsdorp
