Gemeente,CBS Gemeentecode,BAG Pand nummer,Status Pand,Besluit,Besluitdatum,Bouwjaar,Gekoppeld adres,GEOMETRIE
Stichtse Vecht,G1904,1904100000041077,Bouwvergunning verleend,1186363,20171005000000,2017,Merenhoef berging bij Maarssen,"POLYGON ((132000.605754489 461543.394867253,131999.166762424 461542.61162802,131999.94076485 461540.61360305396,132001.391918011 461541.004930146,132000.605754489 461543.394867253))"
Stichtse Vecht,G1904,1904100000041071,Bouwvergunning verleend,1186363,20171005000000,2017,Merenhoef schuur Maarssen,"POLYGON ((131997.166809205 461547.77434629,131998.181581597 461545.154793035,131999.89022778702 461545.66177656205,131998.939087822 461548.33197417104,131997.166809205 461547.77434629))"
Stichtse Vecht,G1904,1904100000041086,Bouwvergunning verleend,1186362,20171005000000,2017,Merenhoef 401-404 berging Maarssen,"POLYGON ((131931.64248607 461529.993804001,131930.16410062902 461529.873610063,131930.352779874 461528.301283019,131931.774929509 461528.364749702,131931.64248607 461529.993804001))"
Stichtse Vecht,G1904,1904100000041537,Bouwvergunning verleend,BAG/AV-2397,20180808000000,2018,Oukoop 12a Nieuwer Ter Aa,"POLYGON ((127706.249536424 468689.818609272,127706.315761589 468694.55370860896,127704.06410596 468694.42125827796,127704.196556291 468689.68615894,127706.249536424 468689.818609272))"
Stichtse Vecht,G1904,0311100000008253,Sloopvergunning verleend,1184990/JG,20170904000000,1920,Portengen 69 Kockengen,"POLYGON ((125278.223372113 464091.14089976,125281.692609712 464080.646455793,125301.640726428 464087.41146926105,125298.258219728 464097.819182289,125278.223372113 464091.14089976))"
Stichtse Vecht,G1904,1904100000041791,Bouwvergunning verleend,1207681.out,20190619000000,2019,Oukoop 12 Nieuwer Ter Aa,"POLYGON ((127718.600529801 468654.818609271,127715.68662251701 468649.32192053,127719.593907285 468647.07026490103,127722.640264901 468652.699403974,127718.600529801 468654.818609271))"
Stichtse Vecht,G1904,1904100000041806,Bouwvergunning verleend,1208123.out,20190704000000,2019,Fazantenkamp 513 Maarssen,"POLYGON ((129899.34643609199 460079.129853999,129900.844 460076.851,129902.919 460078.265,129901.43252880701 460080.321906979,129899.34643609199 460079.129853999))"
Stichtse Vecht,G1904,1904100000041564,Bouw gestart,BAG/AV-2659,20190708000000,2018,Portengen 109 Kockengen,"POLYGON ((124341.73269164 465559.196000886,124317.756620649 465551.328852592,124322.064820905 465537.280373496,124346.88380064201 465544.960208735,124341.73269164 465559.196000886))"
Stichtse Vecht,G1904,1904100000040991,Bouw gestart,BAG/AV-2659,20190708000000,2017,Scheendijk 23 4 Breukelen,"POLYGON ((129875.96354064901 466127.846555114,129879.916563406 466127.856284552,129879.783353204 466134.902801065,129875.91913901 466134.902801065,129875.96354064901 466127.846555114))"
Stichtse Vecht,G1904,1904100000040994,Bouw gestart,BAG/AV-2659,20190708000000,2017,Scheendijk 23 6 Breukelen,"POLYGON ((129925.008194705 466133.245394001,129924.882586713 466126.836395778,129929.216757567 466126.710767638,129929.153943497 466133.243430954,129925.008194705 466133.245394001))"
Stichtse Vecht,G1904,1904100000040995,Bouw gestart,BAG/AV-2659,20190708000000,2017,Scheendijk 23 8 Breukelen,"POLYGON ((129929.153943497 466133.243430954,129929.216757567 466126.710767638,129933.424310039 466126.665809801,129933.24664501901 466133.328248066,129929.153943497 466133.243430954))"
Stichtse Vecht,G1904,1904100000041763,Bouw gestart,BAG/AV-2662,20190710000000,2019,Vreelandseweg 7 Nigtevecht,"POLYGON ((130070.666141241 476138.974115102,130072.35195873301 476135.41516706505,130077.643552526 476137.28829761106,130075.957735034 476141.268700021,130070.666141241 476138.974115102))"
Stichtse Vecht,G1904,1904100000041764,Bouw gestart,BAG/AV-2662,20190710000000,2019,Vreelandseweg 7 Nigtevecht,"POLYGON ((130080.031793972 476125.253433851,130080.26593529 476122.865192405,130082.607348473 476123.005677196,130082.373207155 476125.440746906,130080.031793972 476125.253433851))"
Stichtse Vecht,G1904,1904100000040687,Bouw gestart,BAG.AV-2643,20190605000000,2016,Veenkade 4a Maarssen,"POLYGON ((132690.570988269 462384.09019289905,132688.397865948 462389.26591361203,132680.847788906 462386.492415923,132683.46720339 462381.253586956,132690.570988269 462384.09019289905))"
