FID,dtb_id,objecttekst,datummutatie,datumopname,muteerder,status,objectcode,datuminwin,inwinner,oudedbwaarde,soort,type,datumaanleg,niveau,hyperlink,onderhouder,beheerder,eigenaar,tekening,photo,gisobjid,systeemdeel,beheerobject,element,bouwdeel,datum_vervallen,se_anno_cad_data,boom_id,gdb_geomattr_data,shape
groen_punten.1736,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (193643.16299999878 440624.93499999866)
groen_punten.1737,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (192591.71700000018 441510.80999999866)
groen_punten.1738,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (192600.62299999967 441494.0179999992)
groen_punten.1739,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (192595.45699999854 441508.9930000007)
groen_punten.1740,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (192596.77600000054 441505.1319999993)
groen_punten.1741,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (192587.69000000134 441532.56700000167)
groen_punten.1742,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (192831.28599999845 441320.2019999996)
groen_punten.1743,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (188039.44099999964 443498.48600000143)
groen_punten.1744,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184394.90100000054 442266.5089999996)
groen_punten.1745,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184345.74399999902 442222.94299999997)
groen_punten.1746,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740861,,,gr,,,,50740861,,POINT (239592.77919999883 482569.2131999992)
groen_punten.1747,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740992,,,gr,,,,50740992,,POINT (239615.22260000184 482495.03379999846)
groen_punten.1748,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50741130,,,gr,,,,50741130,,POINT (239617.68620000035 482439.4684999995)
groen_punten.1749,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184251.6860000007 442153.0329999998)
groen_punten.1750,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50726711,,,gr,,,,50726711,,POINT (239096.36210000142 486789.57079999894)
groen_punten.1751,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (121709.56199999899 439417.26900000125)
groen_punten.1752,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (121701.49500000104 439406.9840000011)
groen_punten.1753,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (121695.88699999824 439405.2419999987)
groen_punten.1754,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (121666.88800000027 439402.3500000015)
groen_punten.1755,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50739994,,,gr,,,,50739994,,POINT (239641.6688000001 482423.26960000023)
groen_punten.1756,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (121687.06399999931 439404.08999999985)
groen_punten.1757,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (130037.72300000116 442214.15399999917)
groen_punten.1758,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (129176.15100000054 442897.84800000116)
groen_punten.1759,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50726700,,,gr,,,,50726700,,POINT (238944.185899999 485147.0971000008)
groen_punten.1760,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (199862.55700000003 431879.1409999989)
groen_punten.1761,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (198911.94900000095 433446.1559999995)
groen_punten.1762,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50741076,,,gr,,,,50741076,,POINT (239679.05189999938 482612.6207999997)
groen_punten.1763,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (198877.62299999967 433478.7010000013)
groen_punten.1764,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (198908.32499999925 433448.0520000011)
groen_punten.1765,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (199870.01799999923 431876.0390000008)
groen_punten.1766,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (192830.40700000152 441322.9290000014)
groen_punten.1767,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (192834.90700000152 441317.2270000018)
groen_punten.1768,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (192836.03799999878 441315.0879999995)
groen_punten.1769,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50726832,,,gr,,,,50726832,,POINT (238975.59589999914 486789.5309000015)
groen_punten.1770,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50726792,,,gr,,,,50726792,,POINT (238980.31720000133 486801.27490000054)
groen_punten.1771,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727763,,,gr,,,,50727763,,POINT (239309.60060000047 483495.31170000136)
groen_punten.1772,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (193704.5460000001 440954.8729999997)
groen_punten.1773,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (192572.85799999908 441564.64400000125)
groen_punten.1774,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184252.16800000146 442149.9070000015)
groen_punten.1775,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184257.69000000134 442152.06700000167)
groen_punten.1776,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184278.4849999994 442166.6479999982)
groen_punten.1777,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184312.39499999955 442195.7659999989)
groen_punten.1778,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184440.99500000104 442299.7019999996)
groen_punten.1779,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184149.81799999997 442325.4780000001)
groen_punten.1780,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184147.89400000125 442321.2490000017)
groen_punten.1781,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184195.04199999943 442105.1020000018)
groen_punten.1782,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184201.69299999997 442110.1339999996)
groen_punten.1783,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (121648.55000000075 439401.6180000007)
groen_punten.1784,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (121593.79100000113 439397.5700000003)
groen_punten.1785,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (122996.54100000113 439909.21499999985)
groen_punten.1786,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (122970.33700000122 439880.61300000176)
groen_punten.1787,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (122966.48999999836 439867.35500000045)
groen_punten.1788,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (130035.3049999997 442211.2250000015)
groen_punten.1789,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (151317.83700000122 440832.97399999946)
groen_punten.1790,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (139326.45800000057 442608.43400000036)
groen_punten.1791,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740236,,,gr,,,,50740236,,POINT (239706.6125999987 482453.59059999883)
groen_punten.1792,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50741341,,,gr,,,,50741341,,POINT (239950.939100001 481443.1218000017)
groen_punten.1793,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (199876.3740000017 431870.5300000012)
groen_punten.1794,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (198920.00699999928 433426.2520000003)
groen_punten.1795,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727827,,,gr,,,,50727827,,POINT (239012.24720000103 484690.27710000053)
groen_punten.1796,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (199850.63599999994 431890.3440000005)
groen_punten.1797,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (199844.86800000072 431894.1339999996)
groen_punten.1798,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135941.17529999837 447115.6314000003)
groen_punten.1799,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (192593.5709999986 441515.36100000143)
groen_punten.1800,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (192781.68100000173 441495.33900000155)
groen_punten.1801,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (139768.33700000122 442330.3720000014)
groen_punten.1802,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (129559.98000000045 442429.6810000017)
groen_punten.1803,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (129560.8049999997 442422.40900000185)
groen_punten.1804,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50741007,,,gr,,,,50741007,,POINT (239640.7511 482423.62209999934)
groen_punten.1805,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50741209,,,gr,,,,50741209,,POINT (239620.31960000098 482541.6944999993)
groen_punten.1806,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (129560.66600000113 442417.42599999905)
groen_punten.1807,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (129559.69299999997 442414.5529999994)
groen_punten.1808,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184227.48299999908 442128)
groen_punten.1809,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184239.13100000098 442137.18400000036)
groen_punten.1810,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184242.82200000063 442142.63699999824)
groen_punten.1811,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (175209.00200000033 441108.40900000185)
groen_punten.1812,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (178403.2749999985 442198.1070000008)
groen_punten.1813,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (178415.35599999875 442184.2589999996)
groen_punten.1814,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (178408.47700000182 442193.6490000002)
groen_punten.1815,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (178406.96499999985 442181.0610000007)
groen_punten.1816,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184033.36199999973 442007.0879999995)
groen_punten.1817,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (139324.2960000001 442606.45800000057)
groen_punten.1818,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50726843,,,gr,,,,50726843,,POINT (239394.1000000015 483213.43989999965)
groen_punten.1819,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (130478.47800000012 442182.0780000016)
groen_punten.1820,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (130477.81300000101 442186.0799999982)
groen_punten.1821,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (130480.40700000152 442177.4079999998)
groen_punten.1822,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (130458.16200000048 442241.1180000007)
groen_punten.1823,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50726827,,,gr,,,,50726827,,POINT (238856.9186999984 485638.1988000013)
groen_punten.1824,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (130073.29300000146 442208.1779999994)
groen_punten.1825,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (131220.89699999988 443167.37900000066)
groen_punten.1826,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (199060.78799999878 432947.9780000001)
groen_punten.1827,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (196669.01799999923 435980.25400000066)
groen_punten.1828,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (196692.7509999983 435961.27899999917)
groen_punten.1829,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (196713.813000001 435945.81799999997)
groen_punten.1830,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (196718.09099999815 435942.4990000017)
groen_punten.1831,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (129559.9450000003 442412.4079999998)
groen_punten.1832,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (129558.67000000179 442409.1339999996)
groen_punten.1833,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (129557.90900000185 442403.89499999955)
groen_punten.1834,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (129556.82299999893 442396.9530000016)
groen_punten.1835,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727598,,,gr,,,,50727598,,POINT (239375.13080000132 483270.1213000007)
groen_punten.1836,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (129555.64200000092 442393.75499999896)
groen_punten.1837,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50726771,,,gr,,,,50726771,,POINT (239444.5511999987 483060.2063000016)
groen_punten.1838,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (129555.82200000063 442391.9120000005)
groen_punten.1839,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (184015.04800000042 442278.63599999994)
groen_punten.1840,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (183991.30999999866 441994.4539999999)
groen_punten.1841,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (183915.76900000125 442327.7419999987)
groen_punten.1842,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50726730,,,gr,,,,50726730,,POINT (239474.52380000055 487495.8925999999)
groen_punten.1843,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (183876.52199999988 442291.26999999955)
groen_punten.1844,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (183901.82869999856 442316.8715999983)
groen_punten.1845,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (183019.43200000003 441666.4059999995)
groen_punten.1846,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (183022.8900000006 441668.3759999983)
groen_punten.1847,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (183031.01199999824 441669.5469999984)
groen_punten.1848,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727737,,,gr,,,,50727737,,POINT (238858.72520000115 485598.0870999992)
groen_punten.1849,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (131261.96400000155 443281.6079999991)
groen_punten.1850,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (131147.80299999937 442897.1810000017)
groen_punten.1851,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (131131.01000000164 442853.0210000016)
groen_punten.1852,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (131126.5709999986 442842.33399999887)
groen_punten.1853,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (130891.86899999902 442889.6180000007)
groen_punten.1854,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (131433.50439999998 443556.6864)
groen_punten.1855,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (131383.4263000004 443501.1468999982)
groen_punten.1856,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (131372.188000001 443496.33300000057)
groen_punten.1857,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (196723.44700000063 435938.8420000002)
groen_punten.1858,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (196730.67300000042 435934.0069999993)
groen_punten.1859,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50726692,,,gr,,,,50726692,,POINT (238800.51110000163 485432.20340000093)
groen_punten.1860,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727796,,,gr,,,,50727796,,POINT (238858.57930000126 485573.8889000006)
groen_punten.1861,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727679,,,gr,,,,50727679,,POINT (238874.15579999983 485590.46070000157)
groen_punten.1862,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (196794.7740000002 435891.438000001)
groen_punten.1863,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (196829.7659999989 435871.1180000007)
groen_punten.1864,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (129550.75499999896 442377.0390000008)
groen_punten.1865,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (129211.8590000011 442862.4840000011)
groen_punten.1866,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (129188.19299999997 442885.2870000005)
groen_punten.1867,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (130475.87200000137 442193.7170000002)
groen_punten.1868,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (130474.89299999923 442197.0309999995)
groen_punten.1869,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50726850,,,gr,,,,50726850,,POINT (239374.68030000106 483322.62640000135)
groen_punten.1870,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (130473.73800000176 442200.1550000012)
groen_punten.1871,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (130471.89600000158 442203.73999999836)
groen_punten.1872,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (137532.64299999923 444680.58900000155)
groen_punten.1873,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740919,,,gr,,,,50740919,,POINT (239448.77270000055 483037.438000001)
groen_punten.1874,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50739901,,,gr,,,,50739901,,POINT (239945.9978 481022.21350000054)
groen_punten.1875,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50739818,,,gr,,,,50739818,,POINT (239955.1596999988 480846.7703000009)
groen_punten.1876,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740270,,,gr,,,,50740270,,POINT (239953.2511 480848.4774999991)
groen_punten.1877,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50739933,,,gr,,,,50739933,,POINT (239635.29030000046 482420.02219999954)
groen_punten.1878,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (156620.9684999995 443213.7960000001)
groen_punten.1879,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (156604.94750000164 443260.2804999985)
groen_punten.1880,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (156598.34219999984 443262.26630000025)
groen_punten.1881,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (196435.41789999977 436209.3643999994)
groen_punten.1882,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (156605.71020000055 443240.9765999988)
groen_punten.1883,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (183905.0214000009 442315.5137999989)
groen_punten.1884,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727479,,,gr,,,,50727479,,POINT (239429.50710000098 483425.9620000012)
groen_punten.1885,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (124269.26410000026 441974.3018999994)
groen_punten.1886,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135945.43299999833 447208.21599999815)
groen_punten.1887,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740001,,,gr,,,,50740001,,POINT (239847.80270000175 481172.1794000007)
groen_punten.12627,,,,,,,,,,,Boom,,,,, , ,RWS,,,,,, ,,,,,,POINT (187510.79100000113 558044.5460000001)
groen_punten.1888,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50741120,,,gr,,,,50741120,,POINT (239874.07349999994 481222.5047999993)
groen_punten.1889,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740898,,,gr,,,,50740898,,POINT (239470.89279999956 482974.32510000095)
groen_punten.1890,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135933.71920000017 447118.2745000012)
groen_punten.1891,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135939.6677000001 447122.84329999983)
groen_punten.1892,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135944.06659999862 447200.374499999)
groen_punten.1893,,,,,,,,,,,0,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (135938.3013000004 447205.2694000006)
groen_punten.1894,,,,,,,,,,,,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (149024.05950000137 441579.25769999996)
groen_punten.1895,,,,,,,,,,,,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (143751.72320000082 442399.6097000018)
groen_punten.1896,,,,,,,,,,,,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (143645.22819999978 442162.34420000017)
groen_punten.1897,,,,,,,,,,,,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (142595.85860000178 441338.8957000002)
groen_punten.1898,,,,,,,,,,,,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (141721.80579999834 441596.811999999)
groen_punten.1899,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50741026,,,gr,,,,50741026,,POINT (239879.2274999991 481236.8933000006)
groen_punten.1900,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740901,,,gr,,,,50740901,,POINT (239943.26260000095 481041.314199999)
groen_punten.1901,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50741286,,,gr,,,,50741286,,POINT (239996.21649999917 481227.07140000165)
groen_punten.1902,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50727861,,,gr,,,,50727861,,POINT (239401.54830000177 483166.2217999995)
groen_punten.1903,,,,,,,,,,,,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (167905.26049999893 440579.0441999994)
groen_punten.1904,,,,,,,,,,,,,,,,RWS,RWS,RWS,,,,,,gr,,,,,,POINT (186223.95960000157 442896.0854000002)
groen_punten.1905,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740200,,,gr,,,,50740200,,POINT (239948.1724999994 481013.3990000002)
groen_punten.1906,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740881,,,gr,,,,50740881,,POINT (239866.44900000095 481811.64290000126)
groen_punten.1907,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50741109,,,gr,,,,50741109,,POINT (239873.73779999837 481752.64020000026)
groen_punten.1908,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50741071,,,gr,,,,50741071,,POINT (239894.1389000006 481663.42390000075)
groen_punten.1909,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740224,,,gr,,,,50740224,,POINT (239911.66360000148 481610.9177000001)
groen_punten.1910,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50741289,,,gr,,,,50741289,,POINT (239912.5449000001 481615.73270000145)
groen_punten.1911,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740317,,,gr,,,,50740317,,POINT (239917.48090000078 481593.08309999853)
groen_punten.1912,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740851,,,gr,,,,50740851,,POINT (239950.27589999884 481003.6261)
groen_punten.1913,,,,,,,,,,,Zwarte kers,Boom,,,,RWS,RWS,RWS,,,50741264,,,gr,,,,50741264,,POINT (239860.98860000074 481244.1097000018)
groen_punten.1914,,,,,,,,,,,Zwarte kers,Boom,,,,RWS,RWS,RWS,,,50739987,,,gr,,,,50739987,,POINT (239867.95190000162 481238.443500001)
groen_punten.1915,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50741054,,,gr,,,,50741054,,POINT (239874.83350000158 481259.5331000015)
groen_punten.1916,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740110,,,gr,,,,50740110,,POINT (239925.88529999927 481550.73220000044)
groen_punten.1917,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50740893,,,gr,,,,50740893,,POINT (239737.14770000055 482038.1363000013)
groen_punten.1918,,,,,,,,,,,Niet bekend,Boom,,,,RWS,RWS,RWS,,,50741002,,,gr,,,,50741002,,POINT (239862.31489999965 481797.2446999997)
