FID,x,y,id,complex_naam,complex_code,dsk_kw_code,naam,omschrijving,beheerobjectsoort,aard,netwerk,route,relatie_tot_weg,rdx,rdy,stichtingsjaar,archiefcode,beheerder_instantieid,beheerder,beheerder_id,se_anno_cad_data,gdb_geomattr_data,shape
onderdoorgang.3406,97360,434831,5835,Knooppunt IJsselmonde,37H-003,37H-003-09,IJsselmonde Hoochstratenweg,Onderdoorgang in het rijwielpad onder de noordelijke toerit rijksweg 16,Onderdoorgang,Droog,HWN,A16,in RW,97.36,434.831,1962,37H-158-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (97360 434831)
onderdoorgang.3407,97416,434585,5836,Knooppunt IJsselmonde,37H-003,37H-00310,IJsselmonde Koninginneweg,Onderdoorgang in de Koninginneweg onder de rijksweg / J.F. Kennedyweg,Onderdoorgang,Droog,HWN,A16,in RW,97.416,434.585,1962,37H-159-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (97416 434585)
onderdoorgang.3424,98552,431957,5853,Knooppunt Ridderkerk 1,37H-004,37H-00416,Onderdoorgang Ridderkerk,Onderdoorgang onder de verb.weg Europoort - Ridderkerk in het rijwielpad ,Onderdoorgang,Droog,HWN,A15,in RW,98.552,431.957,1995,37H-180-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (98552 431957)
onderdoorgang.3451,94995,430328,5880,Voordijk,37H-113,37H-113-01,Voordijk,Onderdoorgang in de Voordijk,Onderdoorgang,Droog,HWN,A29,in RW,94.995,430.328,1968,37H-113-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (94995 430328)
onderdoorgang.3452,94967,429215,5881,Middeldijk,37H-114,37H-114-01,Middeldijk,Onderdoorgang onder de rijksweg in de Middeldijk,Onderdoorgang,Droog,HWN,A29,in RW,94.967,429.215,1968,37H-114-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (94967 429215)
onderdoorgang.3464,92616,430850,5893,Omgelegde Heulweg,37H-135,37H-135-01,Heulweg,Onderdoorgang onder de rijksweg en spoorlijn in de Heulweg,Onderdoorgang,Droog,HWN,A15,in RW,92.616,430.85,1969,37H-135-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (92616 430850)
onderdoorgang.3480,94885,428204,5910,Achterzeedijk,37H-321,37H-321-01,Achterzeedijk,Onderdoorgang onder de rijksweg in de Achterzeedijk,Onderdoorgang,Droog,HWN,A29,in RW,94.885,428.204,1968,37H-321-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (94885 428204)
onderdoorgang.3489,107364,449733,5919,Bloemendaalseweg,38A-003,38A-003-02,Bloemendaalseweg,Zuidelijke onderdoorgang in de Bloemendaalseweg,Onderdoorgang,Droog,HWN,A12,in RW,107.364,449.733,1934,38A-105-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (107364 449733)
onderdoorgang.3499,101128,448342,5929,Noordelijke Dwarsweg,38A-107,38A-107-01,Noordelijke Dwarsweg,Onderdoorgang in de Noordelijke Dwarsweg,Onderdoorgang,Droog,HWN,A12,niet RW,101.128,448.342,1934,38A-107-00,1217,n.v.t.,1217,,,POINT (101128 448342)
onderdoorgang.3501,104723,448472,5931,Onderdoorgang rw 20,38A-111,38A-111-01,Onderdoorgang rw 20,Onderdoorgang in rijksweg 20 onder rijksweg 12,Onderdoorgang,Droog,HWN,A12,in RW,104.723,448.472,1979,38A-111-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (104723 448472)
onderdoorgang.3511,104800,447364,5941,Oudijk,38A-127,38A-127-01,Oudijk,Onderdoorgang in Landbouwweg,Onderdoorgang,Droog,HWN,A20,in RW,104.8,447.364,1979,38A-127-00,1669,RWS WNZ / WNZ District Noord,1669,,,POINT (104800 447364)
onderdoorgang.3529,108243,425470,5959,Merwedestraat,38C-002,38C-002-02,Merwedestraat onderdoorgang,Onderdoorgang in de afrit,Onderdoorgang,Droog,HWN,N3,in RW,108.243,425.47,1966,38C-155-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (108243 425470)
onderdoorgang.3556,108000,426890,5987,Fietstunnel,38C-148,38C-148-01,Fietstunnel,Onderdoorgang in het fietspad,Onderdoorgang,Droog,HWN,N3,in RW,108,426.89,1988,38C-148-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (108000 426890)
onderdoorgang.3559,108163,427314,5990,Onderdoorgang,38C-150,38C-150-01,Onderdoorgang,Onderdoorgang onder de rijksweg,Onderdoorgang,Droog,HWN,N3,in RW,108.163,427.314,1988,38C-150-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (108163 427314)
onderdoorgang.3574,118346,426392,6005,Sluisweg,38D-104,38D-104-01,Sluisweg,Onderdoorgang in de Sluisweg,Onderdoorgang,Droog,HWN,A15,in RW,118.346,426.392,1960,38D-104-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (118346 426392)
onderdoorgang.3579,128120,438230,6010,Zouwendijk,38E-300,38E-300-01,Zouwendijk,Onderdoorgang in de Zouwendijk,Onderdoorgang,Droog,HWN,A27,in RW,128.12,438.23,1960,38E-300-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (128120 438230)
onderdoorgang.3582,128419.99999999999,438720,6013,Veldweg,38E-303,38E-303-01,Veldweg,Onderdoorgang in de Veldweg,Onderdoorgang,Droog,HWN,A27,in RW,128.42,438.72,1961,38E-303-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (128420 438720)
onderdoorgang.3619,133985,444900,6050,Ringdijk,38F-108,38F-108-01,Ringdijk,Onderdoorgang in de Ringdijk,Onderdoorgang,Droog,HWN,A2,in RW,133.985,444.9,1966,38F-108-00,1676,RWS MN / MN District Zuid,1676,,,POINT (133985 444900)
onderdoorgang.3628,133623,445964,6065,Lekdijkweg,38F-127,38F-127-01,Lekdijkweg,Onderdoorgang in de Lekdijkweg,Onderdoorgang,Droog,HWN,A2,in RW,133.623,445.964,1960,38F-127-00,1676,RWS MN / MN District Zuid,1676,,,POINT (133623 445964)
onderdoorgang.3635,132981,447921,6072,Sneltram tunnel,38F-138,38F-138-01,Sneltram tunnel,Onderdoorgang in de sneltramlijn Utrecht-IJsselstein,Onderdoorgang,Droog,HWN,A2,in RW,132.981,447.921,1983,38F-138-00,1676,RWS MN / MN District Zuid,1676,,,POINT (132981 447921)
onderdoorgang.3645,135872,444058,6082,De Kuil,38F-147,38F-147-01,De Kuil,Onderdoorgang in de Hooglandseweg,Onderdoorgang,Droog,HWN,A27,in RW,135.872,444.058,1978,38F-147-00,1676,RWS MN / MN District Zuid,1676,,,POINT (135872 444058)
onderdoorgang.3650,136462,446697,6087,Waalsetunnel,38F-154,38F-154-01,Waalsetunnel,Onderdoorgang in de Achterweg,Onderdoorgang,Droog,HWN,A27,in RW,136.462,446.697,1978,38F-154-00,1676,RWS MN / MN District Zuid,1676,,,POINT (136462 446697)
onderdoorgang.3655,135023,443632,6093,Stuartweg,38F-305,38F-305-01,Stuartweg,Onderdoorgang in de Stuartweg,Onderdoorgang,Droog,HWN,A2,in RW,135.023,443.632,1972,38F-305-00,1676,RWS MN / MN District Zuid,1676,,,POINT (135023 443632)
onderdoorgang.3670,124221,426081,6108,Bandijk,38G-105,38G-105-01,Bandijk,Onderdoorgang in de Sleeuwijksedijk,Onderdoorgang,Droog,HWN,A27,in RW,124.221,426.081,1958,38G-105-00,1682,RWS ZN / ZN District West,1682,,,POINT (124221 426081)
onderdoorgang.3679,125020,429070,6117,Haarweg,38G-116,38G-116-01,Haarweg,Onderdoorgang in de Haarweg,Onderdoorgang,Droog,HWN,A27,in RW,125.02,429.07,1958,38G-116-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (125020 429070)
onderdoorgang.3680,124807,428344,6118,Banneweg,38G-118,38G-118-01,Banneweg,Onderdoorgang in de Banneweg,Onderdoorgang,Droog,HWN,A27,in RW,124.807,428.344,1973,38G-118-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (124807 428344)
onderdoorgang.3681,126430,428740,6119,Slagenbrug,38G-119,38G-119-01,Slagenbrug,Onderdoorgang over de Haarschekade,Onderdoorgang,Droog,HWN,A15,niet RW,126.43,428.74,1946,38G-119-00,1217,n.v.t.,1217,,,POINT (126430 428740)
onderdoorgang.3682,127450,428720,6120,Papland,38G-120,38G-120-01,Papland,Onderdoorgang in de Arkelse dijk,Onderdoorgang,Droog,HWN,A15,in RW,127.45,428.72,1946,38G-120-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (127450 428720)
onderdoorgang.3684,125945,428744,6122,Mollenburgviaduct,38G-122,38G-122-01,Mollenburgtunnel,Onderdoorgang in de Mollenburgseweg en pomp,Onderdoorgang,Droog,HWN,A15,in RW,125.945,428.744,1971,38G-122-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (125945 428744)
onderdoorgang.3692,127780,437350,6130,Broekseweg,38G-309,38G-309-01,Broekseweg,Onderdoorgang in de Broekseweg,Onderdoorgang,Droog,HWN,A27,in RW,127.78,437.35,1961,38G-309-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (127780 437350)
onderdoorgang.3730,142092,433398,6168,Havendijk,39C-105,39C-105-01,Havendijk,Onderdoorgang in de Bandijk,Onderdoorgang,Droog,HWN,A2,,142.092,433.398,1934,39C-105-00,1217,n.v.t.,1217,,,POINT (142092 433398)
onderdoorgang.3742,141323,434693,6181,Parkweg,39C-117,39C-117-01,Parkweg,Onderdoorgang in de Parkweg,Onderdoorgang,Droog,HWN,A2,,141.323,434.693,1938,39C-117-00,1217,n.v.t.,1217,,,POINT (141323 434693)
onderdoorgang.3750,146269,425120,6189,Waalbandijk,39C-125,39C-125-01,Waalbandijk,Onderdoorgang in de Waalbandijk,Onderdoorgang,Droog,HWN,A2,in RW,146.269,425.12,1995,39C-125-00,1683,RWS ZN / ZN District Midden,1683,,,POINT (146269 425120)
onderdoorgang.3776,157140,434640,6220,Zoelensepad,39D-300,39D-300-01,Zoelensepad,Onderdoorgang in Zoelensepad,Onderdoorgang,Droog,HWN,A15,in RW,157.14,434.64,1976,39D-300-00,1217,n.v.t.,1217,,,POINT (157140 434640)
onderdoorgang.3783,155420,434220,6227,Hamsetunnel,39D-305,39D-305-01,Hamsetunnel,Onderdoorgang in de rijksweg,Onderdoorgang,Droog,HWN,A15,,155.42,434.22,1967,39D-305-00,880,Geen beheerder/Gesloopt/niet uitgevoerd,880,,,POINT (155420 434220)
onderdoorgang.3804,178057,448242,6250,"Ginkelseheide west,De Sijsselt",39F-105,39F-105-01,"Ginkelseheide west, De Sijsselt",Onderdoorgang Ginkelseheide west,Onderdoorgang,Droog,HWN,A12,in RW,178.057,448.242,1941,39F-105-00,1680,RWS ON / ON District Zuid,1680,,,POINT (178057 448242)
onderdoorgang.3805,179639,448190,6251,Ginkelseheide oost,39F-106,39F-106-01,Ginkelseheide oost,Onderdoorgang in de weg Ginkel-Heelsum,Onderdoorgang,Droog,HWN,A12,in RW,179.639,448.19,1941,39F-106-00,1680,RWS ON / ON District Zuid,1680,,,POINT (179639 448190)
onderdoorgang.3810,170471,449082,6256,Heestereng,39F-109,39F-109-01,Heestereng,Onderdoorgang in de A30,Onderdoorgang,Droog,HWN,A30,in RW,170.471,449.082,2002,39F-109-00,1680,RWS ON / ON District Zuid,1680,,,POINT (170471 449082)
onderdoorgang.3818,175598,447183,6266,Onderdoorgang Streekziekenhuis,39F-303,39F-303-01,Onderdoorgang Streekziekenhuis,Onderdoorgang in de weg naar Monument,Onderdoorgang,Droog,HWN,A12,niet RW,175.598,447.183,1941,39F-303-00,1680,RWS ON / ON District Zuid,1680,,,POINT (175598 447183)
onderdoorgang.3862,175487,427035,6310,Tunnelpad,39H-300,39H-300-01,Tunnelpad,Onderdoorgang in de rijksweg,Onderdoorgang,Droog,HWN,A50,in RW,175.487,427.035,1973,39H-300-00,1680,RWS ON / ON District Zuid,1680,,,POINT (175487 427035)
onderdoorgang.3863,178926,432243,6311,Ir. van Stuivenbergweg,39H-301,39H-301-01,Ir. van Stuivenbergweg,Onderdoorgang in de Ir. van Stuivenbergweg,Onderdoorgang,Droog,HWN,A50,in RW,178.926,432.243,1971,39H-301-00,1680,RWS ON / ON District Zuid,1680,,,POINT (178926 432243)
onderdoorgang.3864,179995,436336,6312,Onderstal,39H-308,39H-308-01,Onderstal,Onderdoorgang in de rijksweg,Onderdoorgang,Droog,HWN,A15,in RW,179.995,436.336,1969,39H-308-00,1680,RWS ON / ON District Zuid,1680,,,POINT (179995 436336)
onderdoorgang.3865,179052,436463,6313,39H 309,39H-309,39H-309-01,Gennepenstein,Onderdoorgang in de Breedestraat,Onderdoorgang,Droog,HWN,A15,in RW,179.052,436.463,1969,39H-309-00,1680,RWS ON / ON District Zuid,1680,,,POINT (179052 436463)
onderdoorgang.3878,183403,448475,6326,Aansluiting Oosterbeek,40A-001,40A-001-02,naam onbekend,Onderdoorgang in de noordelijke af-en toerit van de A12,Onderdoorgang,Droog,HWN,A12,in RW,183.403,448.475,1955,40A-107-00,1680,RWS ON / ON District Zuid,1680,,,POINT (183403 448475)
onderdoorgang.3879,183447,448195,6327,Aansluiting Oosterbeek,40A-001,40A-001-03,naam onbekend,Onderdoorgang in de zuidelijke af-en toerit van de A12,Onderdoorgang,Droog,HWN,A12,in RW,183.447,448.195,1955,40A-108-00,1680,RWS ON / ON District Zuid,1680,,,POINT (183447 448195)
onderdoorgang.3884,180582,443040,6332,Noordberg,40A-003,40A-003-02,Koninginnelaan West,Onderdoorgang van westelijke parallelweg in de N255,Onderdoorgang,Droog,HWN,A50,in RW,180.582,443.04,1972,40A-300-00,1680,RWS ON / ON District Zuid,1680,,,POINT (180582 443040)
onderdoorgang.3885,181012,443031,6333,Noordberg,40A-003,40A-003-03,Roggekamp - Oost,Onderdoorgang van de oostelijke parallelweg in de N255,Onderdoorgang,Droog,HWN,A50,in RW,181.012,443.031,1972,40A-301-00,1680,RWS ON / ON District Zuid,1680,,,POINT (181012 443031)
onderdoorgang.3901,181329,448238,6349,De Buunderkamp,40A-117,40A-117-01,De Buunderkamp,Onderdoorgang in de Telefoonweg,Onderdoorgang,Droog,HWN,A12,in RW,181.329,448.238,1941,40A-117-00,1680,RWS ON / ON District Zuid,1680,,,POINT (181329 448238)
onderdoorgang.3902,184175,448511,6350,van Nieuwenhuizenweg,40A-118,40A-118-01,van Nieuwenhuizenweg,Onderdoorgang in de van Nieuwenhuizenweg,Onderdoorgang,Droog,HWN,A12,in RW,184.175,448.511,1941,40A-118-00,1680,RWS ON / ON District Zuid,1680,,,POINT (184175 448511)
onderdoorgang.3903,186433,449020,6351,Koningsheide,40A-302,40A-302-01,Koningsheide,Onderdoorgang in Fiets-en voetgangerspad,Onderdoorgang,Droog,HWN,A12,in RW,186.433,449.02,1953,40A-302-00,1680,RWS ON / ON District Zuid,1680,,,POINT (186433 449020)
onderdoorgang.3904,187676,448940,6352,Campings De Hoge Veluwe,40A-303,40A-303-01,Campings De Hoge Veluwe-Arnhem,Onderdoorgang in Fiets-en voetgangerspad,Onderdoorgang,Droog,HWN,A12,in RW,187.676,448.94,1953,40A-303-00,1680,RWS ON / ON District Zuid,1680,,,POINT (187676 448940)
onderdoorgang.3905,183711,446131,6353,Driegemeentenpad,40A-305,40A-305-01,Driegemeentenpad,Onderdoorgang in het Driegemeentenpad,Onderdoorgang,Droog,HWN,A50,in RW,183.711,446.131,1970,40A-305-00,1680,RWS ON / ON District Zuid,1680,,,POINT (183711 446131)
onderdoorgang.3906,183778,446208,6354,Johannahoeveweg,40A-306,40A-306-01,Johannahoeveweg,Onderdoorgang in de Johannahoeveweg,Onderdoorgang,Droog,HWN,A50,in RW,183.778,446.208,1970,40A-306-00,1680,RWS ON / ON District Zuid,1680,,,POINT (183778 446208)
onderdoorgang.3921,191480,447720,6369,Knooppunt Waterberg,40B-002,40B-00212,naam onbekend,geen omschrijving,Onderdoorgang,Droog,HWN,A12,,191.48,447.72,1974,40B-002-00,1680,RWS ON / ON District Zuid,1680,,,POINT (191480 447720)
onderdoorgang.3933,191690,447781,6381,Knooppunt Waterberg,40B-002,40B-00210,Onderdoorgang Waterberg I,Onderdoorgang in verbindingsweg rijksweg 12 - 50,Onderdoorgang,Droog,HWN,A12,in RW,191.69,447.781,1985,40B-126-00,1680,RWS ON / ON District Zuid,1680,,,POINT (191690 447781)
onderdoorgang.3934,191674,447816,6382,Knooppunt Waterberg,40B-002,40B-00211,Onderdoorgang Waterberg II,Onderdoorgang in verbindingsweg rijksweg 50 - 12,Onderdoorgang,Droog,HWN,A12,in RW,191.674,447.816,1985,40B-127-00,1680,RWS ON / ON District Zuid,1680,,,POINT (191674 447816)
onderdoorgang.3939,194537,442255,6387,Westervoortsebruggen,40B-004,40B-004-03,IJsseldijk,Onderdoorgang in de oostelijke aanbrug van de autobrug,Onderdoorgang,Nat,HVWN,,,194.537,442.255,1935,40B-103-00,1680,RWS ON / ON District Zuid,1680,,,POINT (194537 442255)
onderdoorgang.3953,196771,442607,6401,Nieuwgraafbrug,40B-305,40B-305-01,Nieuwgraafbrug,Onderdoorgang in de provinciale weg N338,Onderdoorgang,Droog,HWN,A12,in RW,196.771,442.607,1959,40B-305-00,1680,RWS ON / ON District Zuid,1680,,,POINT (196771 442607)
onderdoorgang.3954,199093,441404,6402,Aalburgerbrug,40B-306,40B-306-01,Aalburgerbrug,Onderdoorgang in de Broekstraat,Onderdoorgang,Droog,HWN,A12,in RW,199.093,441.404,1959,40B-306-00,1680,RWS ON / ON District Zuid,1680,,,POINT (199093 441404)
onderdoorgang.3955,195263,444078,6403,Luinhorst,40B-307,40B-307-01,Luinhorst,Onderdoorgang in de Luinhorstweg,Onderdoorgang,Droog,HWN,A12,in RW,195.263,444.078,1959,40B-307-00,1680,RWS ON / ON District Zuid,1680,,,POINT (195263 444078)
onderdoorgang.3995,182515,428056,6444,40C 311,40C-311,40C-311-01,Onderdoorgang,Onderdoorgang in de Jonkerstraat,Onderdoorgang,Droog,HWN,A73,in RW,182.515,428.056,1981,40C-311-00,1680,RWS ON / ON District Zuid,1680,,,POINT (182515 428056)
onderdoorgang.4010,202831,439525,6459,Grietse Poort,40E-301,40E-301-01,Grietse Poort,Onderdoorgang in de Doesburgseweg,Onderdoorgang,Droog,HWN,A12,in RW,202.831,439.525,1959,40E-301-00,1680,RWS ON / ON District Zuid,1680,,,POINT (202831 439525)
onderdoorgang.4017,219076,440328,6466,Spoortunnel,40F-100,40F-100-01,Spoortunnel,Onderdoorgang in de spoorlijn Arnhem-Winterswijk,Onderdoorgang,Droog,HWN,A18,niet RW,219.076,440.328,1978,40F-100-00,1678,RWS ON / ON District Oost,1678,,,POINT (219076 440328)
onderdoorgang.4018,219294,440401,6467,Koekendaal,40F-101,40F-101-01,Koekendaal,Onderdoorgang in de Wrangelaan,Onderdoorgang,Droog,HWN,A18,over RW,219.294,440.401,1978,40F-101-00,1678,RWS ON / ON District Oost,1678,,,POINT (219294 440401)
onderdoorgang.4028,218545,440118,6477,Oude Terborgseweg,40F-309,40F-309-01,Oude Terborgseweg,Onderdoorgang in de Oude Terborgseweg,Onderdoorgang,Droog,HWN,A18,in RW,218.545,440.118,1973,40F-309-00,1678,RWS ON / ON District Oost,1678,,,POINT (218545 440118)
onderdoorgang.4032,207020,436924,6481,Landeweer,40G-103,40G-103-01,Landeweer,Onderdoorgang in de  Landeweer,Onderdoorgang,Droog,HWN,A18,in RW,207.02,436.924,1973,40G-103-00,1680,RWS ON / ON District Zuid,1680,,,POINT (207020 436924)
onderdoorgang.4043,220732,440564,6492,Goorstraat,41A-304,41A-304-01,Goorstraat,Onderdoorgang in de Goorstraat,Onderdoorgang,Droog,HWN,A18,in RW,220.732,440.564,1981,41A-304-00,1678,RWS ON / ON District Oost,1678,,,POINT (220732 440564)
onderdoorgang.4048,37851,405964,6497,Oosterscheldekering,42D-001,42D-001-07,Geul,Onderdoorgang in de rijksweg,Onderdoorgang,Droog,HWN,N57,in RW,37.851,405.964,1986,42D-001-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (37851 405964)
onderdoorgang.4050,39006,406913,6499,Oosterscheldekering,42D-001,42D-001-09,Keele,Onderdoorgang in de rijksweg ,Onderdoorgang,Droog,HWN,N57,in RW,39.006,406.913,1986,42D-001-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (39006 406913)
onderdoorgang.4058,36094,401319,6507,Fietspadtunnel,42D-103,42D-103-01,Oost-Westweg,Onderdoorgang in het rijwielpad,Onderdoorgang,Droog,HWN,N57,in RW,36.094,401.319,1987,42D-103-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (36094 401319)
onderdoorgang.4062,32964,400942,6511,Voetgangerstunnel,42D-109,42D-109-01,Voetgangerstunnel,Onderdoorgang in voetpad,Onderdoorgang,Droog,HWN,N57,in RW,32.964,400.942,1987,42D-109-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (32964 400942)
onderdoorgang.4067,47255,418988,6517,Brouwerssluis,42E-001,42E-001-02,Onderdoorgang Brouwerssluis,Onderdoorgang in rijksweg 57,Onderdoorgang,Droog,HWN,,in RW,47.255,418.988,1978,42E-302-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (47255 418988)
onderdoorgang.4071,47085,417667,6521,42E 002,42E-002,42E-002-03,Rampwegtunnel,Onderdoorgang in de Rampweg,Onderdoorgang,Droog,HWN,N57,in RW,47.085,417.667,1972,42E-301-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (47085 417667)
onderdoorgang.4076,47100,417840,6526,Voetgangerstunnel,42E-300,42E-300-01,42E-300-01,Onderdoorgang onder de N57,Onderdoorgang,Droog,HWN,N57,in RW,47.1,417.84,1969,42E-300-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (47100 417840)
onderdoorgang.4081,50359,422845,6531,De Punt,42F-300,42F-300-01,De Punt,Onderdoorgang onder rijksweg 57 en binnen-/ buitenparallelweg,Onderdoorgang,Droog,HWN,N57,in RW,50.359,422.845,1969,42F-300-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (50359 422845)
onderdoorgang.4082,50563,423210,6532,De Punt,42F-301,42F-301-01,De Punt,Onderdoorgang onder de rijksweg,Onderdoorgang,Droog,HWN,N57,in RW,50.563,423.21,1970,42F-301-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (50563 423210)
onderdoorgang.4089,54500,407968,6539,42H 301,42H-301,42H-301-01,42H 301,Onderdoorgang in de Schouwensedijk,Onderdoorgang,Droog,HWN,N59,in RW,54.5,407.968,1960,42H-301-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (54500 407968)
onderdoorgang.4090,53912,408201,6540,42H 302,42H-302,42H-302-01,42H 302,Onderdoorgang in de Koning Gustaafweg,Onderdoorgang,Droog,HWN,N59,in RW,53.912,408.201,1960,42H-302-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (53912 408201)
onderdoorgang.4124,70470,411750,6578,Schapentunnel,43D-302,43D-302-01,Schapentunnel,Onderdoorgang onder de rijksweg - Schapentunnel,Onderdoorgang,Droog,HWN,N59,in RW,70.47,411.75,1967,43D-302-00,1672,RWS ZD / ZD District Noord,1672,,,POINT (70470 411750)
onderdoorgang.4126,86511,412553,6581,Knooppunt Hellegatsplein,43E-001,43E-001-02,Hollandsdiep,Onderdoorgang onder de rijksweg in de afslag rw 4 zuid - rw 59 ,Onderdoorgang,Droog,HWN,A4,in RW,86.511,412.553,1974,43E-300-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (86511 412553)
onderdoorgang.4127,86389,413001,6582,Knooppunt Hellegatsplein,43E-001,43E-001-03,Meeuwentunnel,Onderdoorgang onder de rijksweg 4  in de Bosweg,Onderdoorgang,Droog,HWN,A4,in RW,86.389,413.001,1974,43E-301-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (86389 413001)
onderdoorgang.4128,86384,413230,6583,Knooppunt Hellegatsplein,43E-001,43E-001-04,Haringvliet onderdoorgang ,"Onderdoorgang onder de rijksweg in de verb.weg rw 59 HM 50,6t - rw 4 noord",Onderdoorgang,Droog,HWN,N59,in RW,86.384,413.23,1974,43E-302-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (86384 413230)
onderdoorgang.4129,86084,412751,6584,Knooppunt Hellegatsplein,43E-001,43E-001-05,Ventjager,"Onderdoorgang onder de af- en toerit in de Bosweg N59 HM 50,2",Onderdoorgang,Droog,HWN,N59,in RW,86.084,412.751,1984,43E-304-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (86084 412751)
onderdoorgang.4136,81667,413111,6591,Schapentunnel,43E-305,43E-305-01,Schapentunnel,Onderdoorgang onder de rijksweg in de Bosweg,Onderdoorgang,Droog,HWN,N59,in RW,81.667,413.111,1967,43E-305-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (81667 413111)
onderdoorgang.4140,87224,415543,6595,De Ambachtsheerlijkheid,43E-313,43E-313-01,De Ambachtsheerlijkheid,Onderdoorgang onder de rijksweg in de Hoge Westerse zomerpolderkade,Onderdoorgang,Droog,HWN,A29,in RW,87.224,415.543,1964,43E-313-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (87224 415543)
onderdoorgang.4174,96510,405641,6629,Knooppunt Noordhoek,43H-001,43H-001-03,Noordhoek,Onderdoorgang in de Zoomweg onder de verbindingsweg rijksweg 17-59,Onderdoorgang,Droog,HWN,A59,in RW,96.51,405.641,1971,43H-105-00,1682,RWS ZN / ZN District West,1682,,,POINT (96510 405641)
onderdoorgang.4175,96125,405418,6630,Knooppunt Noordhoek,43H-001,43H-001-04,Kreekvliet,Onderdoorgang in de Zoomweg onder de verbindingsweg rijksweg 59-17,Onderdoorgang,Droog,HWN,A59,in RW,96.125,405.418,1971,43H-106-00,1682,RWS ZN / ZN District West,1682,,,POINT (96125 405418)
onderdoorgang.4189,98131,407054,6644,Keteltunnel,43H-114,43H-114-01,Keteltunnel,Onderdoorgang in de rijksweg,Onderdoorgang,Droog,HWN,A17,in RW,98.131,407.054,1963,43H-114-00,1682,RWS ZN / ZN District West,1682,,,POINT (98131 407054)
onderdoorgang.4190,94006,403463,6645,Sluissedijk,43H-115,43H-115-01,Sluissedijk,Onderdoorgang in de Sluissedijk,Onderdoorgang,Droog,HWN,A17,in RW,94.006,403.463,1959,43H-115-00,1682,RWS ZN / ZN District West,1682,,,POINT (94006 403463)
onderdoorgang.4192,93634,402464,6647,Schanstunnel,43H-117,43H-117-01,Schanstunnel,Onderdoorgang in de St. Antoinedijk,Onderdoorgang,Droog,HWN,A17,in RW,93.634,402.464,1959,43H-117-00,1682,RWS ZN / ZN District West,1682,,,POINT (93634 402464)
onderdoorgang.4201,103920,412580,6656,Knooppunt Klaverpolder,44A-001,44A-001-04,Het Boogje,Onderdoorgang in toerit rijksweg 17 (hm 0.0 -5),Onderdoorgang,Droog,HWN,A16,in RW,103.92,412.58,1963,44A-119-00,1217,n.v.t.,1217,,,POINT (103920 412580)
onderdoorgang.4207,103893,419732,6662,Wieldrechtse Zeedijk,44A-110,44A-110-01,Wieldrechtse Zeedijk,Onderdoorgang in de Wieldrechtse Zeedijk,Onderdoorgang,Droog,HWN,A16,in RW,103.893,419.732,1937,44A-110-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (103893 419732)
onderdoorgang.4222,106680,423460,6677,Dubbeldamseweg Zuid,44A-126,44A-126-01,Dubbeldamseweg zuid,Onderdoorgang / duiker in de Dubbeldamseweg Zuid,Onderdoorgang,Droog,HWN,N3,in RW,106.68,423.46,1974,44A-126-00,1670,RWS WNZ / WNZ District Zuid,1670,,,POINT (106680 423460)
