Plantjaar;ID;Boomsoort;Boomsoort Nederlands;X;Y
1995;1656;Alnus x spaethii 'Spaeth';Els cv.;105971,484;429657,759
1995;1657;Alnus x spaethii 'Spaeth';Els cv.;105900,996;429712,141
1995;1658;Alnus x spaethii 'Spaeth';Els cv.;105907,512;429705,697
1995;1659;Alnus x spaethii 'Spaeth';Els cv.;105908,508;429718,047
1995;1660;Alnus x spaethii 'Spaeth';Els cv.;105909,11;429732,727
1995;1661;Alnus x spaethii 'Spaeth';Els cv.;105905,264;429747,062
1995;1662;Alnus x spaethii 'Spaeth';Els cv.;105915,856;429698,445
1995;1663;Alnus x spaethii 'Spaeth';Els cv.;105918,783;429708,177
1995;1664;Alnus x spaethii 'Spaeth';Els cv.;105931,541;429696,131
1995;1665;Alnus x spaethii 'Spaeth';Els cv.;105914,362;429738,101
1995;1666;Alnus x spaethii 'Spaeth';Els cv.;105914,737;429750,251
1995;1667;Alnus x spaethii 'Spaeth';Els cv.;105905,143;429759,15
1995;1668;Alnus x spaethii 'Spaeth';Els cv.;105904,709;429770,332
1995;1669;Alnus x spaethii 'Spaeth';Els cv.;105904,43;429785,739
1995;1670;Alnus x spaethii 'Spaeth';Els cv.;105904,205;429796,858
1995;1671;Alnus x spaethii 'Spaeth';Els cv.;105903,873;429817,699
1995;1672;Alnus x spaethii 'Spaeth';Els cv.;105914,254;429772,478
1995;1673;Alnus x spaethii 'Spaeth';Els cv.;105914,673;429757,632
1995;1674;Alnus x spaethii 'Spaeth';Els cv.;105914,13;429784,303
1995;1675;Alnus x spaethii 'Spaeth';Els cv.;105913,879;429795,575
2002;1676;Alnus x spaethii 'Spaeth';Els cv.;105913,431;429814,726
1995;1677;Alnus x spaethii 'Spaeth';Els cv.;105980,171;429649,515
1995;1678;Alnus x spaethii 'Spaeth';Els cv.;105912,154;429882,251
1995;1679;Alnus x spaethii 'Spaeth';Els cv.;105903,052;429855,556
1995;1680;Alnus x spaethii 'Spaeth';Els cv.;105902,768;429866,86
1995;1681;Alnus x spaethii 'Spaeth';Els cv.;105903,195;429843,746
1995;1682;Alnus x spaethii 'Spaeth';Els cv.;105913,148;429825,601
1995;1683;Alnus x spaethii 'Spaeth';Els cv.;105912,422;429865,206
1995;1684;Alnus x spaethii 'Spaeth';Els cv.;105912,884;429853,703
1995;1685;Alnus x spaethii 'Spaeth';Els cv.;105902,633;429877,201
2000;1686;Alnus x spaethii 'Spaeth';Els cv.;105889,7;429898,879
2000;1687;Alnus x spaethii 'Spaeth';Els cv.;105891,75;429908,203
1995;1688;Alnus x spaethii 'Spaeth';Els cv.;105902,487;429889,325
2000;1689;Alnus x spaethii 'Spaeth';Els cv.;105913,741;429908,598
2000;1690;Alnus x spaethii 'Spaeth';Els cv.;105928,288;429908,924
2000;1691;Alnus x spaethii 'Spaeth';Els cv.;105933,552;429899,543
2000;1692;Alnus x spaethii 'Spaeth';Els cv.;105943,779;429899,656
2000;1693;Alnus x spaethii 'Spaeth';Els cv.;105954,03;429899,578
2000;1694;Alnus x spaethii 'Spaeth';Els cv.;105954,165;429911,321
2000;1695;Alnus x spaethii 'Spaeth';Els cv.;105966,515;429912,745
1995;1696;Alnus x spaethii 'Spaeth';Els cv.;105845,909;430032,3
1995;1697;Alnus x spaethii 'Spaeth';Els cv.;105843,438;430082,151
1995;1698;Alnus x spaethii 'Spaeth';Els cv.;105843,196;430094,717
1995;1699;Alnus x spaethii 'Spaeth';Els cv.;105843,012;430104,335
1995;1700;Alnus x spaethii 'Spaeth';Els cv.;105842,901;430113,958
1995;1701;Alnus x spaethii 'Spaeth';Els cv.;105842,695;430129,43
1995;1702;Alnus x spaethii 'Spaeth';Els cv.;105842,582;430138,178
1995;1703;Alnus x spaethii 'Spaeth';Els cv.;105842,345;430146,377
1995;1704;Alnus x spaethii 'Spaeth';Els cv.;105842,058;430154,895
1998;1705;Alnus x spaethii 'Spaeth';Els cv.;105841,444;430195,037
1998;1706;Alnus x spaethii 'Spaeth';Els cv.;105841,579;430184,838
1995;1707;Alnus x spaethii 'Spaeth';Els cv.;105841,966;430164,877
1998;1708;Alnus x spaethii 'Spaeth';Els cv.;105841,65;430174,646
1985;1709;Alnus x spaethii 'Spaeth';Els cv.;105839,666;430279,42
1985;1710;Alnus x spaethii 'Spaeth';Els cv.;105840,589;430246,24
1985;1711;Alnus x spaethii 'Spaeth';Els cv.;105840,468;430258,244
1985;1712;Alnus x spaethii 'Spaeth';Els cv.;105840,601;430266,818
1995;1713;Alnus x spaethii 'Spaeth';Els cv.;105795,02;429827,022
1995;1714;Alnus x spaethii 'Spaeth';Els cv.;105912,362;429840,636
2000;1715;Alnus x spaethii 'Spaeth';Els cv.;105751,219;429905,803
2006;1716;Alnus x spaethii 'Spaeth';Els cv.;105752,638;429885,929
2006;1717;Alnus x spaethii 'Spaeth';Els cv.;105752,896;429875,863
2006;1718;Alnus x spaethii 'Spaeth';Els cv.;105753,283;429865,409
;2777;Alnus x spaethii 'Spaeth';Els cv.;105074,493;431423,644
2000;1728;Amelanchier arborea 'Robin Hill';Krentenboompje cv.;103902,957;431750,345
1995;1729;Amelanchier arborea 'Robin Hill';Krentenboompje cv.;104908,903;431600,551
1995;1730;Amelanchier arborea 'Robin Hill';Krentenboompje cv.;104909,889;431594,179
1995;1731;Amelanchier arborea 'Robin Hill';Krentenboompje cv.;104937,283;431603,905
1995;1732;Amelanchier arborea 'Robin Hill';Krentenboompje cv.;104939,215;431597,626
2000;1733;Amelanchier arborea 'Robin Hill';Krentenboompje cv.;104367,008;431802,537
2000;1734;Amelanchier arborea 'Robin Hill';Krentenboompje cv.;104387,784;431814,373
1980;1735;Amelanchier arborea 'Robin Hill';Krentenboompje cv.;104946,333;431062,37
1980;1736;Amelanchier arborea 'Robin Hill';Krentenboompje cv.;104923,98;431053
1995;1737;Amelanchier arborea 'Robin Hill';Krentenboompje cv.;105439,126;431082,741
1995;1738;Amelanchier arborea 'Robin Hill';Krentenboompje cv.;105436,588;431075,9
1995;1739;Amelanchier arborea 'Robin Hill';Krentenboompje cv.;105434,251;431069,162
1995;1740;Amelanchier arborea 'Robin Hill';Krentenboompje cv.;105420,374;431030,721
1995;1741;Amelanchier arborea 'Robin Hill';Krentenboompje cv.;105417,908;431023,835
1995;1742;Amelanchier arborea 'Robin Hill';Krentenboompje cv.;105415,789;431017,893
2012;1747;Amelanchier lamarckii;;104586,695;430528,505
2012;1748;Amelanchier lamarckii;;104586,695;430532,497
2012;1749;Amelanchier lamarckii;;104594,751;430532,778
2012;1750;Amelanchier lamarckii;;104590,828;430544,546
2012;1751;Amelanchier lamarckii;;104594,856;430550,745
2012;1752;Amelanchier lamarckii;;104590,793;430556,629
2012;1753;Amelanchier lamarckii;;104594,926;430562,724
2012;1754;Amelanchier lamarckii;;104594,996;430568,748
2012;1755;Amelanchier lamarckii;;104586,66;430568,538
;7789;Araucaria araucana;Slangenden;105817,312690275;430955,183979413
1995;1756;Betula ermanii cv.;Goudberk;104501,136;431633,779
1995;1757;Betula ermanii cv.;Goudberk;104497,174;431634,281
1995;1758;Betula ermanii cv.;Goudberk;104508,225;431629,769
1995;1759;Betula ermanii cv.;Goudberk;104503,807;431630,604
2000;1760;Betula ermanii cv.;Goudberk;104494,986;431625,687
2011;1761;Betula ermanii cv.;Goudberk;105533,563;431080,055
2011;1762;Betula ermanii cv.;Goudberk;105548,623;431077,124
2011;1763;Betula ermanii cv.;Goudberk;105563,901;431073,785
2011;1764;Betula ermanii cv.;Goudberk;105579,097;431070,697
2011;1765;Betula ermanii cv.;Goudberk;105535,352;431091,836
2011;1766;Betula ermanii cv.;Goudberk;105537,816;431103,103
1998;1774;Betula ermanii cv.;Goudberk;106136,449;430205,502
1998;1775;Betula ermanii cv.;Goudberk;106145,533;430206,466
1998;1776;Betula ermanii cv.;Goudberk;106153,741;430207,201
1998;1777;Betula ermanii cv.;Goudberk;106137,798;430162,791
1998;1778;Betula ermanii cv.;Goudberk;106145,598;430163,404
1998;1779;Betula ermanii cv.;Goudberk;106153,08;430164,563
1998;1780;Betula ermanii cv.;Goudberk;106147,761;430144,831
1998;1781;Betula ermanii cv.;Goudberk;106139,986;430143,791
1998;1782;Betula ermanii cv.;Goudberk;106157,502;430126,916
1998;1783;Betula ermanii cv.;Goudberk;106150,298;430126,103
1998;1784;Betula ermanii cv.;Goudberk;106143,41;430125,131
1998;1785;Betula ermanii cv.;Goudberk;106148,387;430106,41
1998;1786;Betula ermanii cv.;Goudberk;106155,923;430107,746
1998;1787;Betula ermanii cv.;Goudberk;106162,673;430108,63
1998;1788;Betula ermanii cv.;Goudberk;106152,832;430087,802
1998;1789;Betula ermanii cv.;Goudberk;106158,815;430088,71
1998;1790;Betula ermanii cv.;Goudberk;106165,577;430089,824
1998;1791;Betula ermanii cv.;Goudberk;106168,064;430070,344
1998;1792;Betula ermanii cv.;Goudberk;106161,948;430069,259
1998;1793;Betula ermanii cv.;Goudberk;106156,433;430068,221
1995;1794;Betula ermanii cv.;Goudberk;106160,653;430050,964
1995;1795;Betula ermanii cv.;Goudberk;106166,611;430048,087
1995;1796;Betula ermanii cv.;Goudberk;106171,275;430052,122
1970;1797;Betula ermanii cv.;Goudberk;103427,839;431817,492
1980;1798;Betula ermanii cv.;Goudberk;103879,271;431828,092
1970;1799;Betula ermanii cv.;Goudberk;104224,022;431163,443
2011;7453;Betula ermanii cv.;Goudberk;105485,056;430686,902
2011;7454;Betula ermanii cv.;Goudberk;105491,322;430690,049
2011;7455;Betula ermanii cv.;Goudberk;105497,562;430693,196
2011;7456;Betula ermanii cv.;Goudberk;105503,814;430696,343
2011;7457;Betula ermanii cv.;Goudberk;105516,601;430702,772
2011;7458;Betula ermanii cv.;Goudberk;105522,854;430705,918
2011;7459;Betula ermanii cv.;Goudberk;105529,093;430709,065
2011;7460;Betula ermanii cv.;Goudberk;105535,346;430712,212
2011;7461;Betula ermanii cv.;Goudberk;105541,599;430715,359
2011;7462;Betula ermanii cv.;Goudberk;105547,851;430718,506
2011;7463;Betula ermanii cv.;Goudberk;105554,112;430721,677
;7828;Betula nigra;Zwarte berk;105489,401529064;431545,144114731
2017;7931;Betula nigra;Zwarte berk;104792,920880537;430716,386203975
2017;7932;Betula nigra;Zwarte berk;104795,891614847;430715,474554041
2017;7933;Betula nigra;Zwarte berk;104793,464247973;430713,424854062
1970;1803;Betula nigra;Zwarte berk;103862,425;431668,993
1980;1804;Betula nigra;Zwarte berk;103704,747;432015,816
1980;1805;Betula nigra;Zwarte berk;103735,684;431999,543
1975;1806;Betula nigra;Zwarte berk;104528,347;430925,228
2013;1807;Betula nigra;Zwarte berk;104581,645;430784,855
2001;1768;Betula papyrifera;Papierberk;105845,929;429797,466
2001;1769;Betula papyrifera;Papierberk;105840,848;429864,216
2001;1770;Betula papyrifera;Papierberk;105844,978;429864,384
2001;1771;Betula papyrifera;Papierberk;105842,8;429867,212
2001;1772;Betula papyrifera;Papierberk;105845,2;429884,509
2001;1773;Betula papyrifera;Papierberk;105845,333;429880,134
2001;1800;Betula papyrifera;Papierberk;105843,538;429822,987
2001;1801;Betula papyrifera;Papierberk;105841,195;429819,855
2001;1802;Betula papyrifera;Papierberk;105845,935;429819,983
2012;1809;Betula papyrifera;Papierberk;104331,469;430748,005
2012;1810;Betula papyrifera;Papierberk;104346,092;430756,661
;7537;Betula pendula;Ruwe berk;103575,803320055;431737,772928047
;7547;Betula pendula;Ruwe berk;103596,918888042;431577,690080658
;7759;Betula pendula;Ruwe berk;104356,11282099;430773,051538414
;7870;Betula pendula;Ruwe berk;104392,462562377;431116,774902993
1970;1822;Betula pendula;Ruwe berk;104463,607;431277,446
1970;1858;Betula pendula;Ruwe berk;104233,684;431159,505
1970;1859;Betula pendula;Ruwe berk;104232,3571819;431162,427030534
1970;1860;Betula pendula;Ruwe berk;104225,302;431163,326
1970;1861;Betula pendula;Ruwe berk;104241,547240011;431183,139491655
1970;1903;Betula pendula;Ruwe berk;105761,695408957;431713,782788859
1975;1908;Betula pendula;Ruwe berk;105713,264491213;431733,855361997
2000;1947;Betula pendula;Ruwe berk;105762,904;431679,66
1967;1964;Betula pendula;Ruwe berk;104818,009;431461,678
1970;3573;Betula pendula;Ruwe berk;104234,411620975;431180,139288197
1980;1767;Betula pendula;Ruwe berk;105653,038;431751,806
1980;1811;Betula pendula;Ruwe berk;103885,798;431608,849
1980;1812;Betula pendula;Ruwe berk;103802,676;431535,698
1974;1813;Betula pendula;Ruwe berk;103800,08;431532,281
1980;1814;Betula pendula;Ruwe berk;103795,82;431526,305
1970;1815;Betula pendula;Ruwe berk;103583,294;431590,331
1970;1816;Betula pendula;Ruwe berk;103624,916;431558,916
1980;1818;Betula pendula;Ruwe berk;104287,754;431736,584
1995;1819;Betula pendula;Ruwe berk;104377,615;431684,416
1995;1820;Betula pendula;Ruwe berk;104374,434;431691,155
1980;1821;Betula pendula;Ruwe berk;104341,498;431693,437
1975;1823;Betula pendula;Ruwe berk;104339,794;431363,211
1980;1824;Betula pendula;Ruwe berk;103941,242;431537,033
1980;1825;Betula pendula;Ruwe berk;103939,654;431537,375
1980;1826;Betula pendula;Ruwe berk;103940,326;431538,368
1975;1827;Betula pendula;Ruwe berk;103906,749;431541,85
1975;1828;Betula pendula;Ruwe berk;103908,254;431543,354
1970;1829;Betula pendula;Ruwe berk;104023,521;431519,021
1985;1830;Betula pendula;Ruwe berk;104074,968;431174,729
1980;1831;Betula pendula;Ruwe berk;104125,666;431211,085
1975;1832;Betula pendula;Ruwe berk;104165,568;431254,783
1975;1833;Betula pendula;Ruwe berk;104191,57;431307,683
1975;1834;Betula pendula;Ruwe berk;104174,905;431293,99
1975;1835;Betula pendula;Ruwe berk;104251,449;431343,902
1970;1836;Betula pendula;Ruwe berk;104055,627;431164,499
1975;1837;Betula pendula;Ruwe berk;104014,097;431158,94
1975;1838;Betula pendula;Ruwe berk;104010,208;431154,436
1975;1839;Betula pendula;Ruwe berk;104001,406;431139,903
1975;1840;Betula pendula;Ruwe berk;104018,191;431129,463
1975;1841;Betula pendula;Ruwe berk;104023,922;431126,188
1975;1842;Betula pendula;Ruwe berk;104029,245;431123,936
1975;1843;Betula pendula;Ruwe berk;104033,093;431121,58
1975;1844;Betula pendula;Ruwe berk;104037,187;431119,328
1975;1845;Betula pendula;Ruwe berk;104042,713;431116,667
1975;1846;Betula pendula;Ruwe berk;104045,17;431115,439
1975;1847;Betula pendula;Ruwe berk;104051,106;431112,369
1975;1849;Betula pendula;Ruwe berk;104112,671;431170,789
1987;1850;Betula pendula;Ruwe berk;104133,942;431226,424
1975;1851;Betula pendula;Ruwe berk;104159,51;431254,565
1985;1852;Betula pendula;Ruwe berk;104211,925;431223,839
1975;1853;Betula pendula;Ruwe berk;104232,555;431218,338
1970;1854;Betula pendula;Ruwe berk;104246,022;431170,53
1970;1855;Betula pendula;Ruwe berk;104249,047;431165,091
1970;1857;Betula pendula;Ruwe berk;104242,95;431155,348
1990;1864;Betula pendula;Ruwe berk;104187,038;431311,834
1985;1865;Betula pendula;Ruwe berk;104616,747;431725,038
1998;1866;Betula pendula;Ruwe berk;104624,903;431682,095
1980;1867;Betula pendula;Ruwe berk;105250,41;431625,378
1970;1868;Betula pendula;Ruwe berk;105188,723;431449,771
1970;1869;Betula pendula;Ruwe berk;105184,447;431451,791
1980;1870;Betula pendula;Ruwe berk;104819,288;431413,493
1980;1871;Betula pendula;Ruwe berk;105279,706;430919,638
1980;1872;Betula pendula;Ruwe berk;105284,216;430916,587
1980;1873;Betula pendula;Ruwe berk;105292,46;430911,032
1980;1874;Betula pendula;Ruwe berk;105296,029;430908,474
1980;1875;Betula pendula;Ruwe berk;105319,098;430892,117
1980;1876;Betula pendula;Ruwe berk;105326,694;430891,755
1980;1877;Betula pendula;Ruwe berk;105238,427;430952,849
1980;1878;Betula pendula;Ruwe berk;105251,965;430938,702
1980;1879;Betula pendula;Ruwe berk;105257,499;430935,102
1980;1880;Betula pendula;Ruwe berk;105270,966;430925,934
1980;1881;Betula pendula;Ruwe berk;105274,347;430928,671
1980;1882;Betula pendula;Ruwe berk;105364,397;430855,844
1980;1883;Betula pendula;Ruwe berk;105335,456;430885,851
1980;1884;Betula pendula;Ruwe berk;105360,998;430859,667
1980;1885;Betula pendula;Ruwe berk;105369,176;430858,859
1980;1886;Betula pendula;Ruwe berk;105229,589;430958,639
1980;1887;Betula pendula;Ruwe berk;105314,072;430895,837
1998;1888;Betula pendula;Ruwe berk;105000,511;430503,47
1960;1890;Betula pendula;Ruwe berk;105134,721;430870,301
1980;1891;Betula pendula;Ruwe berk;105242,904;430945,022
1980;1892;Betula pendula;Ruwe berk;105248,458;430941,07
1985;1893;Betula pendula;Ruwe berk;105440,002;431162,23
1985;1894;Betula pendula;Ruwe berk;105738,411;431035,356
1980;1895;Betula pendula;Ruwe berk;105434,696;431124,277
1980;1896;Betula pendula;Ruwe berk;105426,35;431109,818
1980;1897;Betula pendula;Ruwe berk;105429,449;431115,572
1980;1898;Betula pendula;Ruwe berk;105432,027;431120,136
1980;1899;Betula pendula;Ruwe berk;105436,011;431119,472
1980;1900;Betula pendula;Ruwe berk;105433,576;431113,939
1970;1901;Betula pendula;Ruwe berk;105766,106;431707,301
1970;1902;Betula pendula;Ruwe berk;105766,495;431712,75
1975;1904;Betula pendula;Ruwe berk;105735,358;431724,038
1975;1905;Betula pendula;Ruwe berk;105743,142;431720,145
1975;1906;Betula pendula;Ruwe berk;105750,537;431714,696
1975;1907;Betula pendula;Ruwe berk;105704,86;431731,815
1980;1909;Betula pendula;Ruwe berk;105599,715;431784,5
1980;1910;Betula pendula;Ruwe berk;105602,829;431791,896
1975;1911;Betula pendula;Ruwe berk;105589,985;431795,398
1975;1912;Betula pendula;Ruwe berk;105591,931;431799,291
1985;1913;Betula pendula;Ruwe berk;105037,253;430176,735
1985;1934;Betula pendula;Ruwe berk;103559,53;431584,191
1995;1935;Betula pendula;Ruwe berk;104116,709;431231,579
1995;1936;Betula pendula;Ruwe berk;104115,357;431226,386
1995;1937;Betula pendula;Ruwe berk;104106,464;431219,911
1990;1938;Betula pendula;Ruwe berk;104184,584;431234,034
1995;1939;Betula pendula;Ruwe berk;104218,519;431803,225
1995;1940;Betula pendula;Ruwe berk;104201,755;431813,16
2005;1941;Betula pendula;Ruwe berk;104644,075;431299,215
2005;1942;Betula pendula;Ruwe berk;104636,621;431298,917
2005;1943;Betula pendula;Ruwe berk;104639,006;431292,506
1970;1944;Betula pendula;Ruwe berk;104948,783;431068,015
1995;1945;Betula pendula;Ruwe berk;105099,25;430837,991
1990;1946;Betula pendula;Ruwe berk;105766,662;431018,972
2000;1949;Betula pendula;Ruwe berk;104969,688297397;430215,678761261
1995;1950;Betula pendula;Ruwe berk;104966,008;430214,89
2009;1951;Betula pendula;Ruwe berk;104433,038;430706,25
2011;1952;Betula pendula;Ruwe berk;104448,873;430697,709
1962;1965;Betula pendula;Ruwe berk;104786,138;431444,684
1967;1966;Betula pendula;Ruwe berk;104949,143;430389,631
1972;1968;Betula pendula;Ruwe berk;105488,093;430952,842
1975;1970;Betula pendula;Ruwe berk;104039,848;431118,305
2011;1971;Betula pendula;Ruwe berk;104450,337;430690,364
1980;3486;Betula pendula;Ruwe berk;105375,788;430852,302
1985;3533;Betula pendula;Ruwe berk;105057,488;430206,481
1970;3576;Betula pendula;Ruwe berk;104226,061;431169,376
1980;1920;Betula pendula;;104537,283;431223,699
2008;1931;Betula pendula 'Laciniata';Ruwe berk cv.;103369,616;431962,328
1995;1932;Betula pendula 'Laciniata';Ruwe berk cv.;103777,99;431505,575
1985;1933;Betula pendula 'Laciniata';Ruwe berk cv.;103562,49;431584,704
2006;1969;Betula pendula 'Tristis';Treurberk;104267,864;431390,412
2012;1930;Betula pubescens;Zachte berk;103423,033;431954,506
2013;1981;Betula pubescens;Zachte berk;105902,441918958;430824,746931084
2013;1982;Betula pubescens;Zachte berk;105900,462594831;430821,118170186
2013;1983;Betula pubescens;Zachte berk;105904,531205535;430821,667982443
1975;1948;Betula pubescens;Zachte berk;104975,953;430451,28
1980;1977;Betula pubescens;Zachte berk;104537,283;431223,699
2013;1978;Betula pubescens;Zachte berk;105952,57;430904,264
2013;1979;Betula pubescens;Zachte berk;105954,276;430899,264
2013;1980;Betula pubescens;Zachte berk;105958,006;430904,035
2013;1984;Betula pubescens;Zachte berk;105901,471;430785,66
2013;1985;Betula pubescens;Zachte berk;105899,592;430782,826
2013;1986;Betula pubescens;Zachte berk;105903,475;430782,556
;7891;Betula spec.;Berk;105058,273514982;431594,498239036
2015;7638;Betula utilis 'Doorenbos';Himalayaberk;105376,288840865;430299,444546485
2015;7639;Betula utilis 'Doorenbos';Himalayaberk;105374,706358503;430305,274744661
2015;7640;Betula utilis 'Doorenbos';Himalayaberk;105372,874010505;430311,188231382
1996;1989;Betula utilis 'Doorenbos';Himalayaberk;103475,672;431701,518
1996;1990;Betula utilis 'Doorenbos';Himalayaberk;103451,078;431700,237
1996;1991;Betula utilis 'Doorenbos';Himalayaberk;103461,974;431716,352
2006;1992;Betula utilis 'Doorenbos';Himalayaberk;104286,821;431435,234
2006;1993;Betula utilis 'Doorenbos';Himalayaberk;104291,871;431432,457
2006;1994;Betula utilis 'Doorenbos';Himalayaberk;104286,4;431429,258
1995;1995;Betula utilis 'Doorenbos';Himalayaberk;104896,273;431627,881
1995;1996;Betula utilis 'Doorenbos';Himalayaberk;104900,296;431619,385
1995;1997;Betula utilis 'Doorenbos';Himalayaberk;104899,094;431609,022
2002;1998;Betula utilis 'Doorenbos';Himalayaberk;105417,593;430650,281
2002;1999;Betula utilis 'Doorenbos';Himalayaberk;105423,473;430650,762
2002;2000;Betula utilis 'Doorenbos';Himalayaberk;105411,052;430652,606
;7604;Carpinus betulus;Gewone haagbeuk;104049,911896875;431668,491506327
1985;2023;Carpinus betulus;Gewone haagbeuk;104213,127377404;431221,444086805
1975;2044;Carpinus betulus;Gewone haagbeuk;105719,261;431730,647
2000;2060;Carpinus betulus;Gewone haagbeuk;105621,233636217;431784,65124271
1980;2013;Carpinus betulus;Gewone haagbeuk;103938,068;431539,271
1970;2014;Carpinus betulus;Gewone haagbeuk;103930,995;431544,839
1975;2015;Carpinus betulus;Gewone haagbeuk;103908,528;431547,626
1980;2016;Carpinus betulus;Gewone haagbeuk;104192,27;431262,996
1995;2017;Carpinus betulus;Gewone haagbeuk;104129,041;431176,235
1995;2018;Carpinus betulus;Gewone haagbeuk;104129,069;431183,543
1980;2019;Carpinus betulus;Gewone haagbeuk;104140,882;431262,839
1975;2020;Carpinus betulus;Gewone haagbeuk;104223,232;431211,899
1980;2021;Carpinus betulus;Gewone haagbeuk;104219,275;431188,622
1990;2022;Carpinus betulus;Gewone haagbeuk;104270,617;431369,691
1975;2024;Carpinus betulus;Gewone haagbeuk;105142,668;431308,091
1975;2025;Carpinus betulus;Gewone haagbeuk;105143,028;431306,831
1990;2029;Carpinus betulus;Gewone haagbeuk;104557,885;430958,081
1985;2031;Carpinus betulus;Gewone haagbeuk;105633,16;431188,313
1980;2032;Carpinus betulus;Gewone haagbeuk;105688,66;431133,114
1975;2033;Carpinus betulus;Gewone haagbeuk;105650,485;430774,717
1975;2034;Carpinus betulus;Gewone haagbeuk;105636,922;430781,193
1980;2035;Carpinus betulus;Gewone haagbeuk;105687,601;431130,096
1980;2036;Carpinus betulus;Gewone haagbeuk;105688,029;431131,893
1990;2037;Carpinus betulus;Gewone haagbeuk;105643,539;430777,714
;2038;Carpinus betulus;Gewone haagbeuk;105709,049;431729,742
1975;2039;Carpinus betulus;Gewone haagbeuk;105629,313;431662,281
1980;2040;Carpinus betulus;Gewone haagbeuk;105639,48;431673,736
1985;2041;Carpinus betulus;Gewone haagbeuk;105646,875;431688,137
1980;2042;Carpinus betulus;Gewone haagbeuk;105653,492;431705,651
1970;2043;Carpinus betulus;Gewone haagbeuk;105665,364;431732,385
1975;2045;Carpinus betulus;Gewone haagbeuk;105710,698;431734,539
1975;2046;Carpinus betulus;Gewone haagbeuk;105699,022;431732,204
1970;2047;Carpinus betulus;Gewone haagbeuk;105607,5;431774,381
1985;2048;Carpinus betulus;Gewone haagbeuk;105649,242;431671,903
1980;2049;Carpinus betulus;Gewone haagbeuk;105632,535;431671,214
1985;2050;Carpinus betulus;Gewone haagbeuk;105649,308;431680,173
1985;2051;Carpinus betulus;Gewone haagbeuk;105651,308;431682,581
1985;2052;Carpinus betulus;Gewone haagbeuk;105655,959;431681,892
1980;2053;Carpinus betulus;Gewone haagbeuk;105665,087;431736,146
1980;2054;Carpinus betulus;Gewone haagbeuk;105627,654;431769,1
1970;2055;Carpinus betulus;Gewone haagbeuk;105625,933;431764,393
1975;2056;Carpinus betulus;Gewone haagbeuk;105602,107;431777,253
1975;2057;Carpinus betulus;Gewone haagbeuk;105593,712;431781,623
1980;2058;Carpinus betulus;Gewone haagbeuk;105624,083;431782,541
1980;2063;Carpinus betulus;Gewone haagbeuk;106016,931;430012,993
1967;2067;Carpinus betulus;Gewone haagbeuk;105185,532;430774,637
1967;2068;Carpinus betulus;Gewone haagbeuk;105196,542;430768,983
;2069;Carpinus betulus;Gewone haagbeuk;105550,822;430621,075
1975;2070;Carpinus betulus;Gewone haagbeuk;105559,044;430639,3
1975;2071;Carpinus betulus;Gewone haagbeuk;105551,527;430626,375
1975;2072;Carpinus betulus;Gewone haagbeuk;105546,6;430618,884
1975;2073;Carpinus betulus;Gewone haagbeuk;105544,563;430631,987
1975;2074;Carpinus betulus;Gewone haagbeuk;105549,122;430634,379
1975;2075;Carpinus betulus;Gewone haagbeuk;105554,071;430636,722
