REGISTERNUMMER;OMSCHRIJVING;DATUM_INWERKING;ID;MONUMENTENZORGSITE
2884;Plaatsing in het gemeentelijke monumentenregister:Spaarneplein 2, Spaarnestraat1, Dintelstraat 2 en 4.;1998-01-21;3209;http://www.monumentenzorgdenhaag.nl/monumenten/spaarneplein-2-spaarnestraat-1-dintelstraat-2-en-4
3229;Plaatsing in het gemeentelijke monumentenregister:Herengracht 17;1986-09-30;3000;http://www.monumentenzorgdenhaag.nl/monumenten/herengracht-17
2295;Plaatsing in het gemeentelijk monumentenregister:Beijersstraat 115.;2008-11-05;2579;http://www.monumentenzorgdenhaag.nl/monumenten/beijersstraat-115
6302;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 42;2011-04-29;6682;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-42
8413;Definitieve inschrijving in het gemeentelijke monumentenregister: Van Alkemadelaan-Militair Oefenterrein, Waarnemingspost V.57;1997-02-28;8881;
6873;Plaatsing in het gemeentelijke monumentenregister van Schoolstraat 26;2012-09-19;7231;http://www.monumentenzorgdenhaag.nl/monumenten/schoolstraat-26-tm-26d
6874;Plaatsing in het gemeentelijke monumentenregister van Schoolstraat 28;2012-09-10;7232;http://www.monumentenzorgdenhaag.nl/monumenten/schoolstraat-28
6875;Plaatsing in het gemeentelijke monumentenregister van Schoolstraat 30;2012-09-10;7233;http://www.monumentenzorgdenhaag.nl/monumenten/schoolstraat-30
6876;Plaatsing in het gemeentelijke monumentenregister van Schoolstraat 32;2012-09-10;7234;http://www.monumentenzorgdenhaag.nl/monumenten/schoolstraat-32
7189;plaatsing in het gemeentelijk monumentenregister van Vlamingstraat 51;2013-02-15;7574;http://www.monumentenzorgdenhaag.nl/monumenten/vlamingstraat-51
7188;plaatsing in het gemeentelijk monumentenregister van Vlamingstraat 49;2013-02-15;7573;http://www.monumentenzorgdenhaag.nl/monumenten/vlamingstraat-49
3154;Plaatsing in het gemeentelijke monumentenregister:Vlamingstraat 47;1984-05-01;3354;http://www.monumentenzorgdenhaag.nl/monumenten/vlamingstraat-47
2770;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 106;1982-09-28;2978;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-106
2315;Plaatsing in het gemeentelijke monumentenregister:Johan van Hoornstraat 40-42-44 (muurreclame aan de zijkant);2009-01-21;2171;http://www.monumentenzorgdenhaag.nl/monumenten/johan-van-hoornstraat-40-tm-42
2346;Definitieve plaatsing op de gemeentelijke monumentenlijst Bleijenburg 35-37 / Korte Poten 46;1992-01-16;2903;http://www.monumentenzorgdenhaag.nl/monumenten/korte-poten-46-bleijenburg-3537
6307;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 48;2011-06-10;6694;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-48
6314;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 50;2011-04-29;6688;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-50
6314;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 50;2011-04-29;6688;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-50
6314;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 50;2011-04-29;6688;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-50
6314;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 50;2011-04-29;6688;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-50
6306;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 38;2011-06-10;6693;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-38
6306;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 38;2011-06-10;6693;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-38
6310;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 30;2011-04-29;6679;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-30
6310;Plaatsing in het gemeentelijke monumentenregister: Spuistraat 30;2011-04-29;6679;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-30
6534;plaatsing in het gemeentelijk monumentenregister van Spuistraat 15;2012-02-27;6911;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-13-en-15
6534;plaatsing in het gemeentelijk monumentenregister van Spuistraat 15;2012-02-27;6911;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-13-en-15
2651;Plaatsing in het gemeentelijke monumentenregister:Noordeinde 164/164a;1987-04-28;3069;http://www.monumentenzorgdenhaag.nl/monumenten/noordeinde-164-en-164a
2675;Plaatsing in het gemeentelijke monumentenregister:Parkstraat 38;1987-01-28;3108;http://www.monumentenzorgdenhaag.nl/monumenten/parkstraat-38
2675;Plaatsing in het gemeentelijke monumentenregister:Parkstraat 38;1987-01-28;3108;http://www.monumentenzorgdenhaag.nl/monumenten/parkstraat-38
2674;Plaatsing in het gemeentelijke monumentenregister:Parkstraat 20;1987-05-22;3107;http://www.monumentenzorgdenhaag.nl/monumenten/parkstraat-20
2674;Plaatsing in het gemeentelijke monumentenregister:Parkstraat 20;1987-05-22;3107;http://www.monumentenzorgdenhaag.nl/monumenten/parkstraat-20
2676;Plaatsing in het gemeentelijke monumentenregister:Parkstraat 93;1992-01-16;3109;http://www.monumentenzorgdenhaag.nl/monumenten/parkstraat-93
2676;Plaatsing in het gemeentelijke monumentenregister:Parkstraat 93;1992-01-16;3109;http://www.monumentenzorgdenhaag.nl/monumenten/parkstraat-93
3213;Plaatsing in het gemeentelijke monumentenregister:Willemstraat 92;1987-05-22;3404;http://www.monumentenzorgdenhaag.nl/monumenten/willemstraat-92
3213;Plaatsing in het gemeentelijke monumentenregister:Willemstraat 92;1987-05-22;3404;http://www.monumentenzorgdenhaag.nl/monumenten/willemstraat-92
6533;plaatsing in het gemeentelijk monumentenregister van Spuistraat 13;2012-02-27;6910;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-13-en-15
6533;plaatsing in het gemeentelijk monumentenregister van Spuistraat 13;2012-02-27;6910;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-13-en-15
6538;plaatsing in het gemeentelijk monumentenregister van Spuistraat 41;2012-02-27;6914;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-41
6538;plaatsing in het gemeentelijk monumentenregister van Spuistraat 41;2012-02-27;6914;http://www.monumentenzorgdenhaag.nl/monumenten/spuistraat-41
6879;Plaatsing in het gemeentelijke monumentenregister van Venestraat 3;2012-09-10;7237;http://www.monumentenzorgdenhaag.nl/monumenten/venestraat-3
6879;Plaatsing in het gemeentelijke monumentenregister van Venestraat 3;2012-09-10;7237;http://www.monumentenzorgdenhaag.nl/monumenten/venestraat-3
6899;plaatsing in het gemeentelijk monumentenregister van Venestraat 7;2012-09-10;7307;http://www.monumentenzorgdenhaag.nl/monumenten/venestraat-7
6899;plaatsing in het gemeentelijk monumentenregister van Venestraat 7;2012-09-10;7307;http://www.monumentenzorgdenhaag.nl/monumenten/venestraat-7
6878;Plaatsing in het gemeentelijke monumentenregister van Venestraat 2A;2012-09-10;7236;http://www.monumentenzorgdenhaag.nl/monumenten/venestraat-2a
6878;Plaatsing in het gemeentelijke monumentenregister van Venestraat 2A;2012-09-10;7236;http://www.monumentenzorgdenhaag.nl/monumenten/venestraat-2a
6881;plaatsing in het gemeentelijk monumentenregister van Venestraat 15;2012-09-10;7242;http://www.monumentenzorgdenhaag.nl/monumenten/venestraat-15
6881;plaatsing in het gemeentelijk monumentenregister van Venestraat 15;2012-09-10;7242;http://www.monumentenzorgdenhaag.nl/monumenten/venestraat-15
6883;plaatsing in het gemeentelijk monumentenregister van Venestraat 49;2012-09-10;7244;http://www.monumentenzorgdenhaag.nl/monumenten/venestraat-49
6883;plaatsing in het gemeentelijk monumentenregister van Venestraat 49;2012-09-10;7244;http://www.monumentenzorgdenhaag.nl/monumenten/venestraat-49
2738;Plaatsing in het gemeentelijke monumentenregister:Molenstraat 45;1983-12-31;2929;http://www.monumentenzorgdenhaag.nl/monumenten/molenstraat-45
2738;Plaatsing in het gemeentelijke monumentenregister:Molenstraat 45;1983-12-31;2929;http://www.monumentenzorgdenhaag.nl/monumenten/molenstraat-45
8271;plaatsing in het gemeentelijk monumentenregister van Korte Poten 6;2015-01-15;8734;http://www.monumentenzorgdenhaag.nl/monumenten/korte-poten-6
8271;plaatsing in het gemeentelijk monumentenregister van Korte Poten 6;2015-01-15;8734;http://www.monumentenzorgdenhaag.nl/monumenten/korte-poten-6
8272;plaatsing in het gemeentelijk monumentenregister van Korte Poten 8;2015-01-15;8735;http://www.monumentenzorgdenhaag.nl/monumenten/korte-poten-8
8272;plaatsing in het gemeentelijk monumentenregister van Korte Poten 8;2015-01-15;8735;http://www.monumentenzorgdenhaag.nl/monumenten/korte-poten-8
8273;plaatsing in het gemeentelijk monumentenregister van Korte Poten 10;2015-01-15;8736;http://www.monumentenzorgdenhaag.nl/monumenten/korte-poten-10
3212;Plaatsing in het gemeentelijke monumentenregister:Willemstraat 90;1987-05-22;3403;http://www.monumentenzorgdenhaag.nl/monumenten/willemstraat-90
3212;Plaatsing in het gemeentelijke monumentenregister:Willemstraat 90;1987-05-22;3403;http://www.monumentenzorgdenhaag.nl/monumenten/willemstraat-90
3211;Plaatsing in het gemeentelijke monumentenregister:Willemstraat 88;1987-05-22;3402;http://www.monumentenzorgdenhaag.nl/monumenten/willemstraat-88
2573;Plaatsing in het gemeentelijke monumentenregister:Javastraat 1c;1990-05-11;2807;http://www.monumentenzorgdenhaag.nl/monumenten/javastraat-1c
2573;Plaatsing in het gemeentelijke monumentenregister:Javastraat 1c;1990-05-11;2807;http://www.monumentenzorgdenhaag.nl/monumenten/javastraat-1c
8273;plaatsing in het gemeentelijk monumentenregister van Korte Poten 10;2015-01-15;8736;http://www.monumentenzorgdenhaag.nl/monumenten/korte-poten-10
8398;plaatsing in het gemeentelijk monumentenregister van Korte Poten 28 t/m 28c;2015-01-15;8864;http://www.monumentenzorgdenhaag.nl/monumenten/korte-poten-28-tm-28c
8398;plaatsing in het gemeentelijk monumentenregister van Korte Poten 28 t/m 28c;2015-01-15;8864;http://www.monumentenzorgdenhaag.nl/monumenten/korte-poten-28-tm-28c
2652;Plaatsing in het gemeentelijke monumentenregister:Noordeinde 198/198A;1987-10-02;3070;http://www.monumentenzorgdenhaag.nl/monumenten/noordeinde-198-en-198a
2653;Plaatsing in het gemeentelijke monumentenregister:Noordeinde 200/200a/200b/200c;1987-04-28;3071;http://www.monumentenzorgdenhaag.nl/monumenten/noordeinde-200-tm-200c
2655;Plaatsing in het gemeentelijke monumentenregister:Noordweg 44;1994-08-18;3073;http://www.monumentenzorgdenhaag.nl/monumenten/noordweg-44
11450;definitieve plaatsing in het gemeentelijk monumentenregister van de panden Kiwistraat 30, 32,36 en 43;2019-02-13;11958;
11450;definitieve plaatsing in het gemeentelijk monumentenregister van de panden Kiwistraat 30, 32,36 en 43;2019-02-13;11958;
11450;definitieve plaatsing in het gemeentelijk monumentenregister van de panden Kiwistraat 30, 32,36 en 43;2019-02-13;11958;
11450;definitieve plaatsing in het gemeentelijk monumentenregister van de panden Kiwistraat 30, 32,36 en 43;2019-02-13;11958;
10752;plaatsing in het gemeentelijk monumentenregister van de Lange Voorhout 3;2018-03-20;11248;
10921;Plaatsing op de gemeentelijke monumentenlijst Parkstraat 2 Den Haag;1987-02-07;11420;http://www.monumentenzorgdenhaag.nl/monumenten/parkstraat-2
8285;plaatsing in het gemeentelijk monumentenregister van Korte Poten 40;2015-01-15;8752;http://www.monumentenzorgdenhaag.nl/monumenten/korte-poten-40
8284;plaatsing in het gemeentelijk monumentenregister van Korte Poten 32;2015-01-15;8750;http://www.monumentenzorgdenhaag.nl/monumenten/korte-poten-32
2049;Plaatsing in het gemeentelijke monumentenregister:Korendijkstraat 147 t/m 169;2006-02-14;1773;http://www.monumentenzorgdenhaag.nl/monumenten/korendijkstraat-147-tm-169
2057;Plaatsing in het gemeentelijke monumentenregister: Korendijkstraat 147 t/m 169;2006-02-14;1781;http://www.monumentenzorgdenhaag.nl/monumenten/korendijkstraat-147-tm-169
2058;Plaatsing in het gemeentelijke monumentenregister: Korendijkstraat 147 t/m 169;2006-02-14;1782;http://www.monumentenzorgdenhaag.nl/monumenten/korendijkstraat-147-tm-169
6429;Plaatsing in het gemeentelijke monumentenregister: Korte Voorhout naast nummer 3: trafozuil/peperbus;1998-01-21;6804;http://www.monumentenzorgdenhaag.nl/monumenten/korte-voorhout-schouwburgstraat
10597;definitieve inschrijving in het monumentenregister van het verzamelgebouw Saturnusstraat 50-60-70 t/m 80-84-86-100;2017-11-21;11092;http://www.monumentenzorgdenhaag.nl/monumenten/saturnusstraat-50-60-70-tm-80-84-86-100
2665;Plaatsing in het gemeentelijke monumentenregister:Papestraat 15;1992-01-16;3083;http://www.monumentenzorgdenhaag.nl/monumenten/papestraat-15
2308;Plaatsing in het gemeentelijke monumentenregister:Valkenboskade 209-211;2009-01-21;2569;http://www.monumentenzorgdenhaag.nl/monumenten/valkenboskade-209-en-211
10597;definitieve inschrijving in het monumentenregister van het verzamelgebouw Saturnusstraat 50-60-70 t/m 80-84-86-100;2017-11-21;11092;http://www.monumentenzorgdenhaag.nl/monumenten/saturnusstraat-50-60-70-tm-80-84-86-100
10597;definitieve inschrijving in het monumentenregister van het verzamelgebouw Saturnusstraat 50-60-70 t/m 80-84-86-100;2017-11-21;11092;http://www.monumentenzorgdenhaag.nl/monumenten/saturnusstraat-50-60-70-tm-80-84-86-100
3251;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 22;1982-09-28;3021;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-22
3251;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 22;1982-09-28;3021;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-22
3252;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 23;1982-10-15;3022;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-23
3252;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 23;1982-10-15;3022;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-23
3253;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 24, 25 en 26;1982-09-28;3023;
2665;Plaatsing in het gemeentelijke monumentenregister:Papestraat 15;1992-01-16;3083;http://www.monumentenzorgdenhaag.nl/monumenten/papestraat-15
2407;Plaatsing in het gemeentelijke monumentenregister:Brouwersgracht 41 / Buitenom 1;1984-11-12;2673;http://www.monumentenzorgdenhaag.nl/monumenten/brouwersgracht-41-buitenom-11a
6436;Plaatsing in het gemeentelijke monumentenregister: Oostduinlaan 42 t/m 48 en 50;2011-04-21;6798;http://www.monumentenzorgdenhaag.nl/monumenten/oostduinlaan-42-tm-50-t-hoenstraat-30
6436;Plaatsing in het gemeentelijke monumentenregister: Oostduinlaan 42 t/m 48 en 50;2011-04-21;6798;http://www.monumentenzorgdenhaag.nl/monumenten/oostduinlaan-42-tm-50-t-hoenstraat-30
3253;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 24, 25 en 26;1982-09-28;3023;
3254;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 27;1982-09-28;3024;
3254;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 27;1982-09-28;3024;
3255;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 28;1982-09-28;3025;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-28
3255;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 28;1982-09-28;3025;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-28
3256;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 29;1982-09-28;3026;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-29
3256;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 29;1982-09-28;3026;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-29
3256;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 29;1982-09-28;3026;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-29
3257;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 30;1982-10-19;3027;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-30
3257;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 30;1982-10-19;3027;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-30
2063;Plaatsing in het gemeentelijke monumentenregister:Javastraat 99 t/m 161;2006-04-06;1847;http://www.monumentenzorgdenhaag.nl/monumenten/javastraat-99-tm-161
6436;Plaatsing in het gemeentelijke monumentenregister: Oostduinlaan 42 t/m 48 en 50;2011-04-21;6798;http://www.monumentenzorgdenhaag.nl/monumenten/oostduinlaan-42-tm-50-t-hoenstraat-30
10274;Plaatsing in het gemeentelijk monumentenregister: Brasserskade 227;2005-04-06;10761;http://www.monumentenzorgdenhaag.nl/monumenten/brasserskade-227
8578;plaatsing in het gemeentelijk monumentenregister van Korte Poten 15/15A;2015-06-23;9025;http://www.monumentenzorgdenhaag.nl/monumenten/korte-poten-15-15a
8571;plaatsing in het gemeentelijk monumentenregister van Korte Poten 29-29A-29B-29C;2015-06-23;9031;http://www.monumentenzorgdenhaag.nl/monumenten/korte-poten-29-29a-29b-29c
8577;plaatsing in het gemeentelijk monumentenregister van Korte Poten 21/Koediefstraat 1;2015-06-23;9028;http://www.monumentenzorgdenhaag.nl/monumenten/korte-poten-21-koediefstraat-1
7815;plaatsing in het gemeentelijk monumentenregister van Plein 11;2014-01-13;8263;http://www.monumentenzorgdenhaag.nl/monumenten/plein-11
7814;plaatsing in het gemeentelijk monumentenregister van Plein 10-10a;2014-01-13;8262;http://www.monumentenzorgdenhaag.nl/monumenten/plein-10
7817;plaatsing in het gemeentelijk monumentenregister van Plein 8 t/m 8d;2014-01-13;8260;http://www.monumentenzorgdenhaag.nl/monumenten/plein-8-tm-8d
7812;plaatsing in het gemeentelijk monumentenregister van Plein 6;2014-01-13;8258;http://www.monumentenzorgdenhaag.nl/monumenten/plein-6
3291;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 31, 33 en 34;1982-08-10;3028;
3291;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 31, 33 en 34;1982-08-10;3028;
3292;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 35;1982-09-28;3029;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-35
3292;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 35;1982-09-28;3029;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-35
3293;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 36;1982-09-28;3030;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-36
3293;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 36;1982-09-28;3030;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-36
3294;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 37;1982-09-28;3031;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-37
3294;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 37;1982-09-28;3031;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-37
3295;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 38;1982-09-28;3032;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-38
3295;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 38;1982-09-28;3032;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-38
2063;Plaatsing in het gemeentelijke monumentenregister:Javastraat 99 t/m 161;2006-04-06;1847;http://www.monumentenzorgdenhaag.nl/monumenten/javastraat-99-tm-161
2600;Plaatsing in het gemeentelijke monumentenregister:Kerkhoflaan 6;1990-05-11;2831;http://www.monumentenzorgdenhaag.nl/monumenten/kerkhoflaan-6
7813;plaatsing in het gemeentelijk monumentenregister van Plein 9-9a;2014-01-13;8261;http://www.monumentenzorgdenhaag.nl/monumenten/plein-9-en-9a
7782;plaatsing in het gemeentelijk monumentenregister van Lange Poten 7;2014-01-13;8232;http://www.monumentenzorgdenhaag.nl/monumenten/lange-poten-7
2758;Plaatsing in het gemeentelijke monumentenregister:Korte Houtstraat 20/20A/20B;1986-07-01;2961;http://www.monumentenzorgdenhaag.nl/monumenten/korte-houtstraat-20-tm-20b
2769;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 105;1982-10-15;2977;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-105
2896;Plaatsing in het gemeentelijke monumentenregister:Van de Spiegelstraat 9 en 11;1984-01-09;3221;
2898;Plaatsing in het gemeentelijke monumentenregister:Van de Spiegelstraat 15;1984-04-01;3223;http://www.monumentenzorgdenhaag.nl/monumenten/van-de-spiegelstraat-15
3296;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 39/39A;1982-09-28;3033;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-39-en-39a
3296;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 39/39A;1982-09-28;3033;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-39-en-39a
3297;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 40/40A;1982-09-28;3034;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-40-en-40a
3297;Plaatsing in het gemeentelijke monumentenregister:Nassauplein 40/40A;1982-09-28;3034;http://www.monumentenzorgdenhaag.nl/monumenten/nassauplein-40-en-40a
3344;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 17;1982-10-27;3270;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-17
3344;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 17;1982-10-27;3270;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-17
3342;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 15;1982-11-09;3268;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-15
3342;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 15;1982-11-09;3268;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-15
3338;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 5 en 13;1982-10-26;3266;
3338;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 5 en 13;1982-10-26;3266;
3338;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 5 en 13;1982-10-26;3266;
2601;Plaatsing in het gemeentelijke monumentenregister:Kerkhoflaan 7;1990-05-11;2832;http://www.monumentenzorgdenhaag.nl/monumenten/kerkhoflaan-7
2602;Plaatsing in het gemeentelijke monumentenregister:Kerkhoflaan 8;1990-05-11;2833;http://www.monumentenzorgdenhaag.nl/monumenten/kerkhoflaan-8
2603;Plaatsing in het gemeentelijke monumentenregister:Kerkhoflaan 9;1990-05-11;2834;http://www.monumentenzorgdenhaag.nl/monumenten/kerkhoflaan-9
2789;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 144;1982-09-14;2995;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-144
2788;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 143;1982-09-14;2994;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-143
2787;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 142;1982-09-14;2993;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-142
2786;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 141;1982-09-14;2992;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-141
2776;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 116;1982-09-14;2984;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-116
2772;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 108;1982-10-05;2980;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-108
2771;Plaatsing in het gemeentelijke monumentenregister:Koninginnegracht 107;1982-09-14;2979;http://www.monumentenzorgdenhaag.nl/monumenten/koninginnegracht-107-delistraat-40
11036;Definitieve inschrijving in monumentenregister  Monsterseweg 2 te Den Haag;2018-10-11;11539;
3338;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 5 en 13;1982-10-26;3266;
3338;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 5 en 13;1982-10-26;3266;
3338;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 5 en 13;1982-10-26;3266;
3338;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 5 en 13;1982-10-26;3266;
3338;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 5 en 13;1982-10-26;3266;
3338;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 5 en 13;1982-10-26;3266;
3338;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 5 en 13;1982-10-26;3266;
3338;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 5 en 13;1982-10-26;3266;
3338;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 5 en 13;1982-10-26;3266;
3334;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 11;1982-12-17;3264;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-11
3334;Plaatsing in het gemeentelijke monumentenregister:Surinamestraat 11;1982-12-17;3264;http://www.monumentenzorgdenhaag.nl/monumenten/surinamestraat-11
3224;Plaatsing in het gemeentelijke monumentenregister:Zuidwal 50/50a;1984-11-12;3419;http://www.monumentenzorgdenhaag.nl/monumenten/zuidwal-50-en-50a
2846;Plaatsing in het gemeentelijke monumentenregister:Prinsegracht 182A/182B en 186;1983-12-31;3156;http://www.monumentenzorgdenhaag.nl/monumenten/prinsegracht-182-tm-182b
2846;Plaatsing in het gemeentelijke monumentenregister:Prinsegracht 182A/182B en 186;1983-12-31;3156;http://www.monumentenzorgdenhaag.nl/monumenten/prinsegracht-182-tm-182b
2844;Plaatsing in het gemeentelijke monumentenregister:Prinsegracht 126;1983-12-31;3155;http://www.monumentenzorgdenhaag.nl/monumenten/prinsegracht-126
2742;Plaatsing in het gemeentelijke monumentenregister:Lange Beestenmarkt 11/13;1984-11-30;2933;http://www.monumentenzorgdenhaag.nl/monumenten/lange-beestenmarkt-11-en-13
2743;Plaatsing in het gemeentelijke monumentenregister:Lange Beestenmarkt 15;1984-11-30;2934;http://www.monumentenzorgdenhaag.nl/monumenten/lange-beestenmarkt-15
2420;Plaatsing in het gemeentelijke monumentenregister:Denneweg 45/45A;1987-04-03;2695;http://www.monumentenzorgdenhaag.nl/monumenten/denneweg-45-en-45a
2084;Plaatsing in het gemeentelijke monumentenregister: Denneweg 144 t/m 178;2006-02-14;1809;http://www.monumentenzorgdenhaag.nl/monumenten/denneweg-144-tm-176
2083;Plaatsing in het gemeentelijke monumentenregister: Denneweg 144 t/m 178;2006-02-14;1808;http://www.monumentenzorgdenhaag.nl/monumenten/denneweg-144-tm-176
2082;Plaatsing in het gemeentelijke monumentenregister: Denneweg 144 t/m 178;2006-02-14;1807;http://www.monumentenzorgdenhaag.nl/monumenten/denneweg-144-tm-176
2394;Plaatsing in het gemeentelijke monumentenregister:Atjehstraat 33 t/m 123;1985-08-05;2637;http://www.monumentenzorgdenhaag.nl/monumenten/atjehstraat-33-tm-123
2394;Plaatsing in het gemeentelijke monumentenregister:Atjehstraat 33 t/m 123;1985-08-05;2637;http://www.monumentenzorgdenhaag.nl/monumenten/atjehstraat-33-tm-123
3189;Plaatsing in het gemeentelijke monumentenregister: Amsterdamse Veerkade 35/35A;1984-11-12;3594;http://www.monumentenzorgdenhaag.nl/monumenten/amsterdamse-veerkade-35-en-35a
1873;Plaatsing op de gemeentelijke monumentenlijst van Bankastraat 7;1990-04-25;941;http://www.monumentenzorgdenhaag.nl/monumenten/bankastraat-7-tm-81
