OBJECTTYPE,ID,HMGETAL,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,OBJECTCODE,VERSIE,GELDIG_VANAF,PUBLICATIEDATUM,Shape__Length
hectometer,69212,52.3,104,,104,104__,Leiden Centraal - Den Haag Mariahoeve,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69213,52.3,060,,60,060__,Roermond - Venlo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69214,52.3,053,,53,053__,Vught Aansl. - Boxtel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69215,52.3,035,,35,035__,Lunetten - De Haar Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69216,52.3,523,a,523,523_a,Amsterdam Sloterdijk,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69217,52.3,011,,11,011__,Assen - Haren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69218,52.3,118,,118,118__,Geldermalsen - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69219,52.3,020,,20,020__,Amersfoort Aansl. - Barneveld Noord,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69220,52.3,002,,2,002__,Leeuwarden - Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69221,52.3,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69222,52.3,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69223,52.3,054,a,54,054_a,Boxtel - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69224,52.3,538,,538,538__,Rotterdam Kleiweg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69225,52.3,075,,75,075__,Alkmaar - Uitgeest,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69226,52.3,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69227,52.3,155,a,155,155_a,Meteren Aansl. - Ressen = Bemmel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69228,52.3,047,,47,047__,s Hertogenbosch - Nijmegen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69229,52.3,052,,52,052__,Beugen - Blerick,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69230,52.3,028,,28,028__,Hengelo - Enschede Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69231,251.2,164,,164,164__,Prinsenbeek - Hazeldonk Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69232,251.2,486,d,486,486_d,Amsterdam Westhaven (gebied),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69233,92.9,013,,13,013__,Herfte Aansl. - Meppel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69234,92.9,037,,37,037__,Arnhem - Velperbroek Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69235,92.9,158,,158,158__,Ressen = Bemmel - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69236,92.9,118,,118,118__,Geldermalsen - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69237,92.9,004,,4,004__,Waterhuizen Aansl. - Zuidbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69238,92.9,208,,208,208__,Apeldoorn - Zutphen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69239,92.9,015,,15,015__,Zwolle - Kampen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69240,92.9,061,,61,061__,Roermond - Vlodrop Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69241,72.9,203,,203,203__,Mariënberg - Emmen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69242,72.9,108,,108,108__,De Haar Aansl. - Ede=Wageningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69243,72.9,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69244,72.9,112,,112,112__,Den Haag HS - Schiedam Centrum,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69245,72.9,010,,10,010__,Haren - Groningen Losplaats,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69246,72.9,118,,118,118__,Geldermalsen - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69247,72.9,002,,2,002__,Leeuwarden - Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69248,72.9,021,,21,021__,Barneveld Noord - Apeldoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69249,72.9,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69250,72.9,776,,776,776__,Laarwald (D) - Coevorden Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69251,72.9,787,,787,787__,Hazeldonk Grens - Noorderkempen (B),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69252,72.9,059,,59,059__,Weert - Roermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69253,72.9,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69254,72.9,052,,52,052__,Beugen - Blerick,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69255,112.6,009,,9,009__,Meppel - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69256,112.6,005,,5,005__,Zuidbroek - Nieuweschans Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69257,112.6,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69258,218.4,165,,165,165__,Kijfhoek - Moerdijkbrug,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69259,219,165,,165,165__,Kijfhoek - Moerdijkbrug,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69260,5.9,204,,204,204__,Herfte Aansl. - Mariënberg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69261,5.9,206,,206,206__,Zwolle - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69262,5.9,034,,34,034__,Velperbroek Aansl. - Dieren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69263,5.9,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69264,5.9,055,,55,055__,Blerick - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69265,5.9,535,a,535,535_a,Amsterdam Bijlmer Arena,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69266,5.9,121,a,121,121_a,Breda - Lage Zwaluwe,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69267,5.9,063,,63,063__,Maastricht - Sittard,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69268,5.9,117,,117,117__,Lunetten - Geldermalsen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69269,5.9,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69270,5.9,084,,84,084__,Amsterdam Sloterdijk - Haarlem,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69271,5.9,212,,212,212__,Winterswijk - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69272,5.9,433,,433,433__,Sittard - Born,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69273,5.9,012,,12,012__,Meppel - Assen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69274,5.9,079,,79,079__,Zaandam - Hoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69275,5.9,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69276,5.9,050,,50,050__,Amsterdam Muiderpoort - Diemen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69277,5.9,006,,6,006__,Groningen - Sauwerd,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69278,5.9,210,,210,210__,Zutphen - Winterswijk,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69279,5.9,001,a,1,001_a,Harlingen Haven - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69280,5.9,095,,95,095__,Hilversum - Blauwkapel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69281,5.9,309,,309,309__,Landgraaf - Simpelveld,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69282,5.9,091,,91,091__,Den Dolder - Baarn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69283,5.9,209,,209,209__,Dieren - Apeldoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69284,5.9,123,,123,123__,Breda - Tilburg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69285,5.9,226,,226,226__,Gouda - Alphen a/d Rijn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69286,5.9,213,,213,213__,Boxtel - Uden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69287,5.9,152,a,152,152_a,Kijfhoek - Meteren Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69288,5.9,463,,463,463__,Stadskanaal Hoofdstation - Musselkanaal=Valthermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69289,5.9,023,,23,023__,Apeldoorn - Deventer,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69290,5.9,556,,556,556__,Santpoort Noord,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69291,5.9,823,a,823,823_a,Oosterhout Weststad,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69292,5.9,100,,100,100__,Utrecht Centraal - Harmelen Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69293,5.9,435,,435,435__,Hoorn - Medemblik,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69294,5.9,083,,83,083__,Haarlem - Zandvoort aan Zee,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69295,5.9,122,,122,122__,Roosendaal - Breda,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69296,5.9,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69297,5.9,008,,8,008__,Leeuwarden - Stavoren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69298,5.9,490,b,490,490_b,Amsterdam Houtrakpolder (gebied),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69299,5.9,067,,67,067__,Heerlen - Schin op Geul,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69300,5.9,073,,73,073__,Den Helder - Heerhugowaard,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69301,5.9,064,,64,064__,Sittard - Heerlen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69302,5.9,048,,48,048__,Nijmegen Grens - Nijmegen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69303,5.9,025,,25,025__,Almelo - Hengelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69304,5.9,093,,93,093__,Blauwkapel - Den Dolder,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69305,5.9,099,,99,099__,Breukelen - Harmelen Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69306,5.9,205,,205,205__,Mariënberg - Almelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69307,5.9,102,,102,102__,Woerden - Alphen a/d Rijn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69308,5.9,057,,57,057__,Eindhoven - Weert,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69309,5.9,024,,24,024__,Deventer - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69310,5.9,815,a,815,815_a,Roodeschool Eemshaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69311,5.9,228,,228,228__,Lage Zwaluwe - s Hertogenbosch,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69312,5.9,042,,42,042__,Vork - Kesteren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69313,5.9,200,,200,200__,Winsum - Roodeschool,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69314,5.9,124,a,124,124_a,Tilburg - Vught Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69315,5.9,120,a,120,120_a,Lage Zwaluwe - Roosendaal,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69316,5.9,041,,41,041__,Arnhem - Elst,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69317,5.9,801,a,801,801_a,Moerdijk Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69318,5.9,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69319,5.9,031,a,31,031_a,Zutphen - Hengelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69320,41,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69321,41,203,,203,203__,Mariënberg - Emmen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69322,41,503,c,503,503_c,Deventer,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69323,41,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69324,41,035,,35,035__,Lunetten - De Haar Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69325,41,055,,55,055__,Blerick - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69326,41,663,a,663,663_a,Rotterdam Barendrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69327,41,062,,62,062__,Sittard - Roermond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69328,41,085,,85,085__,Haarlem - Warmond,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69329,41,212,,212,212__,Winterswijk - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69330,41,012,,12,012__,Meppel - Assen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69331,41,002,,2,002__,Leeuwarden - Groningen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69332,41,217,,217,217__,Hoorn - Enkhuizen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69333,41,135,,135,135__,Weesp Aansl. - Lelystad Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69334,41,210,,210,210__,Zutphen - Winterswijk,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69335,41,046,,46,046__,Meteren Aansl. - s Hertogenbosch,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69336,41,092,,92,092__,Baarn - Amersfoort,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69337,41,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69338,41,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69339,41,074,,74,074__,Heerhugowaard - Alkmaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69340,41,008,,8,008__,Leeuwarden - Stavoren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69341,41,047,,47,047__,s Hertogenbosch - Nijmegen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69342,41,617,a,617,617_a,Boxtel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69343,41,152,b,152,152_b,Kijfhoek - Meteren Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69344,41,043,,43,043__,Kesteren - Geldermalsen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69345,41,052,,52,052__,Beugen - Blerick,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69346,41,127,a,127,127_a,Roosendaal - Vlissingen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69347,41,031,a,31,031_a,Zutphen - Hengelo,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69348,88.1,013,,13,013__,Herfte Aansl. - Meppel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69349,88.1,155,b,155,155_b,Meteren Aansl. - Ressen = Bemmel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69350,88.1,608,b,608,608_b,Apeldoorn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69351,88.1,036,,36,036__,Ede=Wageningen - Arnhem,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69352,88.1,004,,4,004__,Waterhuizen Aansl. - Zuidbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69353,88.1,118,,118,118__,Geldermalsen - Dordrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69354,100.6,476,a,476,476_a,Rotterdam Europoort 2,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69355,100.6,502,b,502,502_b,Meppel,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69356,100.6,470,a,470,470_a,Botlek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69357,100.6,855,,855,855__,Venlo Tradeport,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69358,100.6,038,,38,038__,Velperbroek Aansl. - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69359,100.6,485,d,485,485_d,Amsterdam Hemhaven (gebied),,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69360,100.6,004,,4,004__,Waterhuizen Aansl. - Zuidbroek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69361,100.6,208,,208,208__,Apeldoorn - Zutphen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69362,100.6,158,,158,158__,Ressen = Bemmel - Zevenaar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69363,100.6,564,d,564,564_d,Den Haag Binckhorst,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69364,100.6,858,,858,858__,Arnhem Gem. Stamlijn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69365,100.6,803,h,803,803_h,Delfzijl Stamlijn Havenschap,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69366,100.6,825,,825,825__,Roosendaal Majoppeveld Noord,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69367,100.55,001,b,1,001_b,Harlingen Haven - Leeuwarden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69368,100.6,831,a,831,831_a,Oss Racc. Elzenburg,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69369,100.6,815,b,815,815_b,Roodeschool Eemshaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69370,100.6,587,b,587,587_b,Diemen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69371,100.6,808,,808,808__,VAM-terrein Wijster,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69372,100.6,862,,862,862__,Budel Zinkfabriek,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69373,100.6,015,,15,015__,Zwolle - Kampen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69374,100.6,557,c,557,557_c,Terneuzen Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69375,100.6,468,a,468,468_a,Rotterdam Eemhaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69376,100.6,110,,110,110__,Den Haag Ypenburg - Leidschenveen,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69377,100.6,467,c,467,467_c,Rotterdam Waalhaven Oost,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69378,100.6,823,b,823,823_b,Oosterhout Weststad,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69379,100.6,818,a,818,818_a,Terneuzen Dow Chemical,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69380,100.6,851,a,851,851_a,Born Franciscushaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69381,100.6,850,,850,850__,Roosendaal Borchwerf,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69382,100.6,477,a,477,477_a,Rotterdam Europoort 3,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69383,100.6,828,a,828,828_a,Tiel Gem. Stamlijn,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69384,100.6,822,a,822,822_a,Zwijndrecht Groote Lindt,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69385,100.6,805,a,805,805_a,Dordrecht Zeehaventerrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69386,100.6,066,b,66,066_b,Landgraaf - Haanrade Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69387,100.6,839,a,839,839_a,Tilburg de Loven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69388,100.6,810,b,810,810_b,Dordrecht Industrieterrein Aansl. De Staart,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69389,100.6,814,a,814,814_a,Maastricht Racc. Beatrixhaven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69390,100.6,475,b,475,475_b,Rotterdam Maasvlakte,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69391,100.6,802,,802,802__,Utrecht Industrieterrein Lage Weide,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69392,100.6,474,a,474,474_a,Rotterdam Europoort 1,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69393,100.6,901,,901,901__,Haarlem Hoofdwerkplaats,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69394,100.6,469,a,469,469_a,Pernis,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69395,100.6,061,,61,061__,Roermond - Vlodrop Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69396,100.6,478,c,478,478_c,Rotterdam Europoort 4,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69397,100.6,054,b,54,054_b,Boxtel - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69398,100.6,801,b,801,801_b,Moerdijk Industrieterrein,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69399,100.6,859,,859,859__,Sas van Gent Cerestar,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69400,100.6,861,,861,861__,Delden Raccordement,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69401,245.1,164,,164,164__,Prinsenbeek - Hazeldonk Grens,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69402,3.1,603,a,603,603_a,Zwolle,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69403,3.1,206,,206,206__,Zwolle - Wierden,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69404,3.1,034,,34,034__,Velperbroek Aansl. - Dieren,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69405,3.1,055,,55,055__,Blerick - Eindhoven,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69406,3.1,063,,63,063__,Maastricht - Sittard,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69407,3.1,121,a,121,121_a,Breda - Lage Zwaluwe,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69408,3.1,096,a,96,096_a,Amsterdam Muiderpoort - Duivendrecht,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69409,3.1,547,a,547,547_a,Lunetten Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69410,3.1,100,,100,100__,Utrecht Centraal - Harmelen Aansl.,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
hectometer,69411,3.1,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,0
