Ministerie;Leverancier;6000 - ICT overig;6110 - Aanschaf hardware;6120 - Beheer en onderhoud hardware;6210 - Aanschaf programmatuur & software;6220 - Beheer, onderhoud programmatuur & software;6310 - Aanschaf, beheer en onderhoud infrastructuur;6410 - Spraak en dataverbindingen;6510 - Aan een externe partij uitbestede ICT-dienstverlening;Eindtotaal
I & W;anoniem_IenW_513;;;1;;;;;;1
I & W;anoniem_IenW_514;;;1;;;;;;1
I & W;anoniem_IenW_515;;;1;;;;;;1
I & W;anoniem_IenW_516;;;1;;;;;;1
I & W;anoniem_IenW_517;;;1;;;;;;1
I & W;anoniem_IenW_518;;;1;;;;;;1
I & W;anoniem_IenW_519;;;1;;;;;;1
I & W;anoniem_IenW_520;;;1;;;;;;1
I & W;anoniem_IenW_521;;;1;;;;;;1
I & W;anoniem_IenW_522;;;1;;;;;;1
I & W;anoniem_IenW_523;;;1;;;;;;1
I & W;anoniem_IenW_524;;;1;;;;;;1
I & W;anoniem_IenW_525;;;1;;;;;;1
I & W;anoniem_IenW_526;;;1;;;;;;1
I & W;anoniem_IenW_527;;;1;;;;;;1
I & W;anoniem_IenW_528;;;1;;;;;;1
I & W;anoniem_IenW_529;;;1;;;;;;1
I & W;anoniem_IenW_530;;;1;;;;;;1
I & W;anoniem_IenW_531;;;1;;;;;;1
I & W;anoniem_IenW_532;;;1;;;;;;1
I & W;anoniem_IenW_533;;;1;;;;;;1
I & W;anoniem_IenW_534;;;1;;;;;;1
I & W;anoniem_IenW_535;;;1;;;;;;1
I & W;anoniem_IenW_536;;;1;;;;;;1
I & W;anoniem_IenW_537;;;1;;;;;;1
I & W;anoniem_IenW_538;;;1;;;;;;1
I & W;anoniem_IenW_539;;;1;;;;;;1
I & W;anoniem_IenW_540;;;1;;;;;;1
I & W;anoniem_IenW_541;;;1;;;;;;1
I & W;anoniem_IenW_542;;;1;;;;;;1
I & W;anoniem_IenW_543;;;1;;;;;;1
I & W;anoniem_IenW_544;;;1;;;;;;1
I & W;anoniem_IenW_545;;;1;;;;;;1
I & W;anoniem_IenW_546;;;1;;;;;;1
I & W;anoniem_IenW_547;;;1;;;;;;1
I & W;anoniem_IenW_548;;;1;;;;;;1
I & W;anoniem_IenW_549;;;1;;;;;;1
I & W;anoniem_IenW_550;;;1;;;;;;1
I & W;anoniem_IenW_551;;;1;;;;;;1
I & W;anoniem_IenW_552;;;1;;;;;;1
I & W;anoniem_IenW_553;;;1;;;;;;1
I & W;anoniem_IenW_554;;;1;;;;;;1
I & W;anoniem_IenW_555;;;1;;;;;;1
I & W;anoniem_IenW_556;;;1;;;;;;1
I & W;anoniem_IenW_557;;;1;;;;;;1
I & W;anoniem_IenW_558;;;1;;;;;;1
I & W;anoniem_IenW_559;;;1;;;;;;1
I & W;anoniem_IenW_560;;;1;;;;;;1
I & W;anoniem_IenW_561;;;1;;;;;;1
I & W;anoniem_IenW_562;;;1;;;;;;1
I & W;anoniem_IenW_563;;;1;;;;;;1
I & W;anoniem_IenW_659;;;1;;;;;;1
I & W;anoniem_IenW_676;;;1;;;;;;1
I & W;anoniem_IenW_677;;;1;;;;;;1
I & W;anoniem_IenW_678;;;1;;;;;;1
I & W;anoniem_IenW_706;;;1;;;;;;1
I & W;anoniem_IenW_708;;;1;;;;;;1
I & W;anoniem_IenW_718;;;1;;;;;;1
I & W;anoniem_IenW_722;;;1;;;;;;1
I & W;anoniem_IenW_723;;;1;;;;;;1
I & W;anoniem_IenW_724;;;1;;;;;;1
I & W;anoniem_IenW_725;;;1;;;;;;1
I & W;anoniem_IenW_726;;;1;;;;;;1
I & W;anoniem_IenW_91;;;1;;;;;;1
I & W;Another Site;;;1;;;;;1;1
I & W;Antea Nederland B.V.;;;2;;;;;;2
I & W;Apple Retail Netherlands B.V.;;;1;;1;;1;;2
I & W;Arcobel Embedded Solutions B.V.;;1;1;;;;;;1
I & W;Argeweb;;;1;;;;;;1
I & W;ARISTOTLE UNIVERSITY OF THESSALONIK;;;;;2;;;;2
I & W;Arkasis;;;1;;;;;;1
I & W;Asbestos Safety Technology Holland B.V.;1;;;;;;;;1
I & W;Atlas Landkaartenbedrijf;;;;;1;;;;1
I & W;Atos Nederland B.V.;;;4;;8;;2;7;8
I & W;AUSTRO CONTROL;;;1;;;;;2;2
I & W;Autobedrijf T. Schepens;;;1;;;;;;1
I & W;Avcommit B.V.;;;1;;;;;;1
I & W;Avex B.V.;;2;;;;;;;2
I & W;Axent Groen B.V.;;;1;;;;;;1
I & W;Azerty;;;1;;;;;;1
I & W;B.V. Rederij G. Doeksen en Zonen;;;1;;;;;;1
I & W;Backshop B.V.;;;1;;;;;;1
I & W;Barcelona Supercomputing Center - C;;;;;2;;;;2
I & W;BARTELS MIKROTECHNIK;;;1;;;;;;1
I & W;BBL ELEKTRONIK & AEROMET;;;1;;;;;;1
I & W;Beat It B.V.;;;1;;;;;;1
I & W;Becis B.V.;;;;;2;;;2;2
I & W;BEGRAAFPLAATS DEN OUDENDIJCK;;;1;;;;;;1
I & W;BELGOCONTROL;;;1;;;;;;1
I & W;BIS Econocom;;;2;;1;;;;2
I & W;Bisschoppelijk Centrum Rolduc;;;1;;;;;;1
I & W;BNP Paribas Leasing Solutions N.V.;;;1;;;;;;1
I & W;Boerderij Aver Heino;;;1;;;;;;1
I & W;bol.com B.V.;;;1;;;;;;1
I & W;BONAIRE INTERNATIONAL AIRPORT N.V.;;;;;;;;2;2
I & W;Boot & Stuurliedencoöp. 'De Koperen Ploeg' WA;;;1;;;;;;1
I & W;Boso B.V.;;;1;;;;;;1
I & W;Bossers & Cnossen B.V.;;;;;1;;;;1
I & W;Bouwbeslag Import Nederland V.O.F.;;;1;;;;;;1
I & W;Bredenoord B.V.;;;1;;;;;;1
I & W;BSI Group The Netherlands B.V.;;;;;;;;2;2
I & W;Buitengoed De Moosjtum;;;1;;;;;;1
I & W;Burando Customs Services B.V.;;;1;;;;;;1
I & W;Bureau Zuidema B.V.;;;;;;;1;;1
I & W;Buro Ecolan;;;1;;;;;;1
I & W;Burst Video B.V.;;;1;;;;;;1
I & W;Buyitdirect.com B.V.;;;;;;;2;1;2
I & W;BySpy Products B.V.;;;;;2;;;;2
I & W;CAD & Company Zuid West B.V.;;;1;;;;;;1
I & W;Cadran Analytics B.V.;;;1;;;;;;1
I & W;Caesar Accounts;;;;;5;;;3;6
I & W;Candiensten B.V.;;;;;1;;;;1
I & W;Canon Nederland N.V.;;;2;;;;;;2
I & W;Capgemini Nederland B.V.;;;;;2;;;;2
I & W;CARL ROTH GMBH + CO KG;;;1;;;;;;1
I & W;Catec B.V.;;;3;;;;;;3
I & W;CC Nederland B.V.;;;1;;;;;;1
I & W;Centralpoint Amstelveen B.V.;;;;;1;;1;;1
I & W;Centralpoint Nijmegen B.V.;;1;1;;;;7;1;7
I & W;Centric;;;5;;2;;;3;5
I & W;CGI;;;;;7;;1;7;7
I & W;ChemTechniek Nederland;;;1;;;;;;1
I & W;Chubb Fire & Security B.V.;;;1;;;;;;1
I & W;Cimsolutions;;;;;;;;1;1
I & W;Clockwise B.V.;;;;;1;;;;1
I & W;CLS COLLECTE LOCALISATION SATELLITE;;;;;;;1;;1
I & W;CNRS;;;;;;;;2;2
I & W;Combigas B.V.;;;1;;;;;;1
I & W;COMMISSARIAT A L'ÉNERGIE ATOMIQUE E;;;;;2;;;2;2
I & W;COMPAREX Nederland B.V.;;;;;8;;1;5;9
I & W;Computacenter;;;1;;;;;;1
I & W;Concretor B.V.;;;2;;2;;;;2
I & W;Conrad Electronic Benelux B.V.;;;2;;;;;;2
I & W;Coolblue B.V.;;;1;;1;;2;;2
I & W;Coöperatie SURF UA;;;2;;;;;;2
I & W;Coosto B.V.;;;;;1;;;;1
I & W;COROBOR SYSTEMS;;;;;2;;;;2
I & W;Country Stables B.V.;;;2;;;;;;2
I & W;CrystalConnect B.V.;;;1;;;;;;1
I & W;D.D.S. Electronics Europe B.V.;;;1;;;;;;1
I & W;DANISH METEOROLOGICAL INSTITUTE;;;1;;;;;;1
I & W;Davilex Software B.V.;;;;;1;;;;1
I & W;De Ned. Prov. v.d. Missionar. van Mariannhill;;;1;;;;;;1
I & W;De Ulebelt;;;1;;;;;;1
I & W;De Wilde Metaal B.V.;;;2;;;;;;2
I & W;Dekimo Goes B.V.;;;3;;;;;;3
I & W;DeSeizoenen B.V.;;;1;;;;;;1
I & W;Detron Communication Solutions;;;;;;;;;
I & W;DEUTSCHER WETTERDIENST;;;;;2;;;2;2
I & W;Dijkman Electrotechniek B.V.;;;1;;;;;;1
I & W;Display Electronics;;;1;;;;;;1
I & W;DMA Computer Services;;;;;1;;;;1
I & W;dmdelivery;;;;;;;1;;1
I & W;Double Green Projects B.V.;;;1;;;;;;1
I & W;Doxis;;;;;;;;2;2
I & W;Draaierij Ligthart;;;2;;;;;;2
I & W;DTN Netherlands B.V.;;;3;;5;;;;6
I & W;DXC Technology;;;;;5;;;6;7
I & W;Dymospecialist;;;1;;;;;;1
I & W;Easy Comp. B.V.;;;1;;;;;;1
I & W;E-bike2work B.V.;;;1;;;;;;1
I & W;ECMWF;;;;;;;2;;2
I & W;Ecotools Holding B.V.;;;1;;;;;;1
I & W;Employee Performance Group B.V.;;;;;5;;;2;5
I & W;Enof creatieve communicatie B.V.;;;;;1;;;;1
I & W;Epona Software Productions B.V.;;;;;1;;;;1
I & W;Equipe Quality Products B.V.;;;1;;;;;;1
I & W;ERIKS *VERVALLEN*;;;1;;;;;;1
I & W;Eriks B.V.;;;1;;;;;;1
I & W;Ernst & Young Belastingadviseurs LLP;;;;;2;;;;2
I & W;Ernst Basler + Partner GmbH;;;;;3;;;;3
I & W;EURO-ARGO ERIC _ EUROPEAN RESEARCH;;;;;;;2;;2
I & W;Euro-Index B.V.;;;1;;;;;;1
I & W;Europcar Autoverhuur Zeist;;;1;;;;;;1
I & W;Evera en Ondernemershuis Groningen;;;1;;;;;;1
I & W;every media;;;;;;;;1;1
I & W;Exspectrum;;;2;;;;;;2
I & W;F5 Webshop Group;;;1;;;;;;1
I & W;Fabory Centre Amsterdam-West;;;1;;;;;;1
I & W;Fabory Nederland;;;1;;;;;;1
I & W;Faes Cases B.V.;;;1;;;;;;1
I & W;Farnell (Netherlands) B.V.;;;1;;;;;;1
I & W;FCiências.ID- Associação para a In-;;;;;;;;1;1
I & W;Firma Klaas Keppel;;;1;;;;;;1
I & W;First Dutch Innovations B.V.;;;;;2;;;;2
I & W;FlowFabric B.V.;;;;;2;;;;2
I & W;For Conference B.V.;;;;;;;1;;1
I & W;Forrester Research B.V.;;;;;2;;;;2
I & W;Franz Ketterer Feinmechanik;;;1;;;;;;1
I & W;FTU B.V.;;;1;;;;;;1
I & W;FunGeert;;;;;;;;2;2
I & W;G. LUFFT MESS- UND REGELTECHNIK GMB;;;3;;;;;;3
I & W;Gartner Nederland B.V.;;;;;;;;4;4
I & W;Geco - verhuur - verkoop - service;;;1;;;;;;1
I & W;Gemini Data Loggers (UK) Ltd;;;1;;;;;;1
I & W;Genpower B.V;;;1;;;;;;1
I & W;Geopol;;;1;;;;;;1
I & W;George and Shelley Works Pleasures;;;;;;;1;;1
I & W;Getronics Nederland B.V.;;;1;;;;;;1
I & W;GLOBAL SCIENCE & TECHNOLOGY. INC.;;;;;2;;;;2
I & W;Grodal Expeditie B.V.;;;1;;;;;;1
I & W;Gunneman B.V.;;;1;;;;;;1
I & W;GURALP SYSTEMS LIMITED;;;1;;;;;;1
I & W;HALITO!;;;;;;;1;;1
I & W;Hand.- en Constructiebedrijf H. Hardeman B.V.;;;1;;;;;;1
I & W;Handels- en Ingenieursbur. Bakker & Co. B.V.;;;1;;;;;;1
I & W;Handelsonderneming Buisklem B.V.;;;1;;;;;;1
I & W;Harmsen Vakschilders;;;1;;;;;;1
I & W;HaskoningDHV Nederland B.V.;;;;;1;;;;1
I & W;Heli Holland Air Service B.V.;;;1;;;;;;1
I & W;Het Houten Hart;;;1;;;;;;1
I & W;High Security International B.V.;;;;;;;1;;1
I & W;Hiltra Verhuur B.V.;1;;;;;;;;1
I & W;HKP Europe B.V.;;;1;;;;;;1
I & W;Hoeflon International B.V.;;;1;;;;;;1
I & W;Hogeschool Windesheim;;;;;;;;2;2
I & W;Holland Reefer Service B.V.;;;1;;;;;;1
I & W;Houthandel De Groote Kweek;;;1;;;;;;1
I & W;Hr Telecom;;;;;;;1;;1
I & W;iBabs B.V.;;;;;;;1;1;1
I & W;IBM Nederland B.V.;;;;;2;;;;2
I & W;IHS Global B.V.;;;;;1;;;;1
I & W;In2Documents B.V.;;;;;1;;;;1
I & W;INCA Techniek;;;1;;;;;;1
I & W;Indes Integrated Development Solutions B.V.;;;;;1;;;;1
I & W;INFEUROPE SOCIETE ANONYME;;;;;1;;;;1
I & W;Infoprojects;;;;;1;;;;1
I & W;Informaxion B.V.;;;;;;;1;;1
I & W;Ingenieursbureau Haboldt B.V.;;;2;;;;;;2
I & W;Initial;;;2;;;;;;2
I & W;Inmarsat Solutions B.V.;;;;;;;2;;2
I & W;INSTITUT D'AÉRONOMIE SPATIALE DE;;;;;;;;4;4
I & W;Inter-Company B.V.;;;2;;;;;;2
I & W;Intersafe Netherlands B.V.;;;1;;;;;;1
I & W;Intus Workforce Solutions B.V.;;;1;;;;;;1
I & W;IrriTech B.V.;;;1;;;;;;1
I & W;ItaQ;;;;;2;;;;2
I & W;iWelcome B.V.;;;;;;;1;;1
I & W;JD Holding Alphen aan den Rijn B.V.;;;;;1;;;;1
I & W;Joh. van Doorn De Bilt B.V.;;;1;;;;;;1
I & W;Kabelshop B.V.;;;1;;;;;;1
I & W;Keysight Technologies Netherlands B.V.;;;2;;;;;;2
I & W;KINEMETRICS;;;1;;;;;;1
I & W;Kinly Benelux;;;1;;1;;;;1
I & W;Kiwa Register B.V.;;;;;;;;5;5
I & W;Kodision B.V.;;;;;1;;;;1
I & W;kommago.nl;;;1;;;;;;1
I & W;Kon. Ver. Agent Halverhout-Zwart-Zurmühlen BV;;;1;;;;;;1
I & W;Koning & Hartman B.V.;;;1;;;;;;1
I & W;Koninklijke Maatschap de Wilhelminapolder;;;1;;;;;;1
I & W;Koninklijke Scheepsagentuur Dirkzwager B.V.;;;;;1;;;;1
I & W;KPMG Advisory N.V.;;;2;;;;;;2
I & W;KPN B.V.;;;;;;;3;;3
I & W;KPN Consulting B.V.;;;;;;;1;;1
I & W;KPN Corporate Market;;;;;;;;4;4
I & W;KPN Mobile International B.V.;;;;;;;1;;1
I & W;Label A B.V.;;;;;1;;;2;2
I & W;Landefeld Druckluft und Hydraulik G;;;1;;;;;;1
I & W;LANDESHAUPTKASSE BREMEN;;;;;3;;;;3
I & W;Langkamp Technology B.V.;;;1;;;;;;1
I & W;Lapp Benelux B.V.;;;1;;;;;;1
I & W;Laser 2000 Benelux C.V.;;;1;;;;;;1
I & W;License Consulting B.V.;;;;;2;;;;2
I & W;Linde Gas Benelux B.V.;;;1;;;;;;1
I & W;Localyse B.V.;;;;;;;;1;1
I & W;Logilabel Nederland;;;1;;;;;;1
I & W;Maatschap F. & I. Post;;;1;;;;;;1
I & W;Maatschap Wismeijer Stelling;;;1;;;;;;1
I & W;Manutan B.V.;;;1;;;;;;1
I & W;Marasoft B.V.;;;;;2;;;;2
I & W;Martens Elektrotechnische Opleiding;;;1;;;;;;1
I & W;Mastermate VBT Groep;;;1;;;;;;1
I & W;Mavim B.V.;;;;;;;2;;2
I & W;MAX PLANCK GESELLSCHAFT ZUR FORDERU;;;;;4;;;;4
I & W;Maykin Media;;;;;;;;4;4
I & W;MD Techniek B.V.;;;2;;;;;;2
I & W;Media Markt Utrecht Hoog Catharijne B.V.;;;1;;;;;;1
I & W;Meet Berlage B.V.;;;;;;;1;;1
I & W;MEETINGONE SA;;;;;;;;1;1
I & W;Meetpapier B.V.;;;1;;;;;;1
I & W;Mensys B.V.;;;;;1;;;;1
I & W;Merlin Security Services B.V.;;;1;;;;;;1
I & W;MET OFFICE;;;;;2;;;;2
I & W;METASTORE NEDERLAND;;;;;1;;;;1
I & W;METEK;;;2;;;;;;2
I & W;Meteorage;;;;;;;2;;2
I & W;Mies/Tekst en Training;;;;;;;1;;1
I & W;Mijn internetshop;;;1;;;;;;1
I & W;Mindbench Hosting;;;1;;;;;;1
I & W;Mixe Communication Solutions B.V.;;;1;;;;;;1
I & W;MKB Punt;;;;;1;;;;1
I & W;Modelec Data-Industrie;;;2;;;;;;2
I & W;Mts. G.J. Broekhuis-G.H. Broekhuis- vd Bunt;;;1;;;;;;1
I & W;Mts. N.E. Molema Dallinga en S.H.R. Molema;;;1;;;;;;1
I & W;Mts. ten Cate;;;1;;;;;;1
I & W;Multi-Made B.V.;;;1;;;;;;1
I & W;myonic GmbH;;;1;;;;;;1
I & W;Naktuinbouw;;;1;;;;;;1
I & W;nathanbosch.nl;;;;;;;;1;1
I & W;Ned.Org.voor toegepast-nat.wetensch. o.z. TNO;;;2;;;;;;2
I & W;NedGraphics B.V.;;;;;2;;;;2
I & W;Need Staffing;;;;;1;;;;1
I & W;New Technologies Group N.V.;;;;;;;1;;1
I & W;Nexxia;;;;;;;1;;1
I & W;NMi Certin B.V.;;;;;;;1;;1
I & W;NORSK INSTITUTT FOR LUFTFORSKNING;;;3;;;;;;3
I & W;NORWEGIAN METEOROLOGICAL INSTITUTE;;;;;3;;;;3
I & W;NPL Management Ltd;;;1;;;;;;1
I & W;Observator Instruments B.V.;;;;;1;;;;1
I & W;OCS Consulting B.V.;;;;3;;;;2;3
I & W;Omegam;;;1;;;;;;1
I & W;One Shoe B.V.;;;;;1;;;1;2
I & W;Onze Lieve Vrouwe Gilde;;;1;;;;;;1
I & W;Ooxo.nl;;;1;;;;1;;1
I & W;Osma;;;1;;;;;;1
I & W;OTT Hydromet;;;1;;;;;;1
I & W;Pardon Consult;;;;;1;;;;1
I & W;PBLQ B.V.;;;;;;;;2;2
I & W;Phoenix Contact B.V.;;;1;;;;;;1
I & W;PILLER GERMANY GMBH & CO. KG;;;1;;;;;;1
I & W;PIWIK PRO SP. Z.O.O.;;;1;;1;;;;2
I & W;Plaza Productions B.V.;;;;;1;;1;;1
I & W;Pluralsight, LLC;;;;;1;;;;1
I & W;POL Heteren B.V.;;;1;;;;;;1
I & W;Pondres Direct Mail B.V.;;;;;;;;1;1
I & W;Postcode.eu;;;1;;;;;;1
I & W;Protinus IT B.V.;;;3;;5;;4;4;6
I & W;PROXIMUS;;;;;;;1;;1
I & W;Pyton Communication Services B.V.;;;;;1;;;;1
I & W;QuoVadis Trustlink B.V.;;;1;;2;;1;1;2
I & W;Railforum Nederland;;;;;2;;;;2
I & W;Reconi B.V.;;;;;1;;;;1
I & W;Redkiwi B.V.;;;;;;;;1;1
I & W;REGINA PACIS VALKENBURG PRIORIJ;;;1;;;;;;1
I & W;Reijers Kaartproducties B.V.;;;;;1;;;;1
I & W;REiSREPORT B.V.;;;;;1;;;;1
I & W;Renewi Nederland B.V.;1;;1;;;;;;1
I & W;Rittal B.V.;;;1;;;;;;1
I & W;ROHDE & GRAHL B.V.;;2;2;;;;;;3
I & W;RPG RADIOMETER PHYSICS GMBH;;;1;;;;;;1
I & W;RS Components B.V.;;;1;;;;;;1
I & W;Saba Telephone Company N.V.;;;;;;;1;;1
I & W;Safe Site B.V.;;;2;;;;;;2
I & W;Sandee Groenbeheer B.V.;;;1;;;;;;1
I & W;SAP Nederland B.V.;;;;;7;;;2;7
I & W;Scandia Gear Europe B.V.;;;1;;;;;;1
I & W;Schiphol Nederland B.V.;;;;;2;;;;2
I & W;Schiphol Telematics B.V.;;;;;;;1;;1
I & W;Science and Technology B.V.;;;;;3;;;;3
I & W;SCORPION NED;;;1;;;;;;1
I & W;Screensuccess;;;;;1;;;;1
I & W;Sdu Uitgevers B.V.;;;1;;;;;;1
I & W;Seats2Meet.com Utrecht B.V.;;;1;;;;;;1
I & W;SELEX ES GMBH;;;3;;1;;;;3
I & W;Sepay B.V.;;;;;;;2;;2
I & W;Sint Joseph Stichting;;;1;;;;;;1
I & W;SkillSource;;;;;1;;;;1
I & W;Sli.do s.r.o.;;;;;;;1;;1
I & W;SlikSVN;;;;;2;;;;2
I & W;Softmap Cartografisch Bureau;;;;;1;;;;1
I & W;SoftwareONE B.V.;;;;;4;;;;4
I & W;Solcon Internetdiensten B.V.;;;1;;;;;;1
I & W;SOM SET B.V.;;;;;1;;;1;1
I & W;Sparv Embedded AB;;;1;;;;;;1
I & W;SpeedCast Netherlands B.V.;;;;;;;4;;4
I & W;SPIE Nederland B.V.;;;1;;;;;;1
I & W;Spindle Group B.V.;;;2;;;;;;2
I & W;Starsound Productions Exploitatie B.V.;;;;;;;;2;2
I & W;Stemmer Imaging B.V.;;;1;;;;;;1
I & W;Sterela SAS;;;1;;;;;;1
I & W;Stg 'De Rotswoning';;;1;;;;;;1
I & W;Stg. Geschillencommiss. voor Consumentenzaken;;;;;1;;;;1
I & W;Stichting Beheer Derdengelden X Pact;;;1;;;;1;;1
I & W;stichting government roaming nederland;;;;;;;1;;1
I & W;Stichting Hack in The Class;;;;;;;1;;1
I & W;Stichting Hof van Kijk Uit;;;1;;;;;;1
I & W;Stichting Netherlands eScience Center;;;;;;;;2;2
I & W;Stichting Pleio;;;;;1;;;;1
I & W;Stichting Prinses Beatrix Spierfonds;;;1;;;;;;1
I & W;Stichting Vrienden van TriviumLindenhof;;;1;;;;;;1
I & W;Stratoflights GbR;;;1;;;;;;1
I & W;Superoffice Benelux B.V.;;;;;2;;;;2
I & W;SURFmarket;;;;;2;;3;1;4
I & W;SURFnet B.V.;;;2;;1;;5;3;6
I & W;Sweco Nederland;;;;;1;;;;1
I & W;SYS - INFOR SPRL;;;2;;;;;;2
I & W;Syscon B.V.;;;1;;;;;;1
I & W;Sysqa B.V.;;;;;4;;;;4
I & W;Systomatic;;;1;;;;;;1
I & W;T&T Compet&t.b.v.;;;;;2;;;;2
I & W;Tangram B.V.;;;;;;;;1;1
I & W;Technische Handelsonderneming P. van Leeuwen;;;;;;;1;;1
I & W;Technische Unie B.V.;;;1;;;;;;1
I & W;Technolution B.V.;;;;;2;;;3;4
I & W;Tele2-Versatel;;;;;;;5;;5
I & W;TELEFONIA BONAIRIANO;;;;;;;2;;2
I & W;Telegrootgebruik B.V.;;;;;;;4;;4
I & W;Telerex Nederland B.V.;;;1;;;;;;1
I & W;Telewebphone B.V.;;;2;;;;;;2
I & W;Tempcontrol Industr. Electronic Products B.V.;;;1;;;;;;1
I & W;Tenuki B.V.;;;;;1;;;;1
I & W;Tevema Technical Supply B.V.;;;1;;;;;;1
I & W;The MathWorks B.V.;;;;;1;;;;1
I & W;The University of Mississippi;;;1;;;;;;1
I & W;Thermo Fisher Scientific B.V.;;;1;;;;;;1
I & W;Thermo Onix Ltd.;;;1;;;;;;1
I & W;TMC Test & Integration B.V.;;;;;;;;1;1
I & W;T-Mobile Netherlands B.V.;;;;;;;1;;1
I & W;TNT Express Nederland B.V.;;;1;;;;;;1
I & W;Toos Stroeken Hermkens Office Support;;;1;;;;;;1
I & W;Top Informatie Systemen B.V.;;;;;1;;;;1
I & W;Tradaware B.V.;;;1;;;;;;1
I & W;Transp.- en Aann.bedr. B.J.A. Lesker B.V.;2;;;;;;;;2
I & W;Tridata B.V.;;;;;;;1;;1
I & W;TriOpSys B.V.;;;2;;;;;;2
I & W;Ultimade;;;;;2;;;;2
I & W;UNI BREMEN CAMPUS GMBH;;;;;2;;;;2
I & W;UPS SCS (Nederland);;;1;;;;;;1
I & W;VAISALA;;;3;;;;2;;4
I & W;Valsplat B.V.;;;;;1;;;;1
I & W;Van den IJssel Bedrijfskleding B.V.;;;1;;;;;;1
I & W;Van der Sijs Techniek en Automatisering B.V.;;;1;;;;;;1
I & W;Van Dorst IT Ontwikkeling;;;;;1;;;2;2
I & W;van Eldijk Studio's;;;;;;;;4;4
I & W;Van Helvoirt Melkvee C.V.;;;1;;;;;;1
I & W;Van Kats Machines B.V.;;;1;;;;;;1
I & W;Van Swinden Laboratorium;;;1;;;;;;1
I & W;Vancis B.V.;;;;;;;;1;1
I & W;Vecos Europe B.V.;;;;;1;;;;1
I & W;Venéco Automatisering, Telecomm./Beveil. B.V.;;;;;2;;;1;2
I & W;Venema Communicatie B.V.;;;1;;;;;;1
I & W;Ventilatieshop.com B.V.;;;1;;;;;;1
I & W;Verdonck, Klooster & Associates B.V.;;;;;;;;3;3
I & W;Vesting Finance;;;;;;;1;;1
I & W;Vierhouten Palletindustrie B.V.;;;1;;;;;;1
I & W;Visio B.V.;;1;;;;;;;1
I & W;Vissers & Van Dijk B.V.;;;;;;;1;;1
I & W;VNSG Diensten B.V.;;;;;1;;2;;2
I & W;Vodafone;;;;;;;7;;7
I & W;Volantis B.V.;;;;;2;;;;2
I & W;VONC Communicatie B.V.;;;;;1;;;;1
I & W;Vorm Vijf Adviesteam;;;;;;;1;;1
I & W;VSU Hijsmaterieel B.V.;;;1;;;;;;1
I & W;We are you Rotterdam;;;1;;;;;;1
I & W;Webbureau Holland;;;;;;;;1;1
I & W;Webxperts B.V.;;;;;1;;;;1
I & W;Wekker Automatisering;;;;;1;;;1;1
I & W;Wema Tijdelijke Ruimte B.V.;;;1;;;;;;1
I & W;Westworld;;;;;2;;;;2
I & W;Wilms Den Helder B.V.;;;1;;;;;;1
I & W;Winkwaves B.V.;;;1;;;;1;2;2
I & W;WORLD RADIATION CENTRE PMOD WRC;;;1;;;;;;1
I & W;Xerox (Nederland) B.V.;;6;1;;;;;;6
I & W;XS4ALL Internet B.V.;;;;;;;1;;1
I & W;Xsarus E-Development & Consulting B.V.;;;;;2;;;;2
I & W;Y-con Beheer B.V.;;;;;1;;;;1
I & W;Your Source B.V.;;;;;;;;2;2
I & W;Zetacom B.V.;;;;;2;;2;1;2
I & W;Ziggo Services B.V.;;;;;;;1;;1
J & V;&Maes B.V.;;;;;;;;1;1
J & V;0to9 B.V.;;;;;;;;2;2
J & V;10Telecom B.V.;;;;;;;;1;1
J & V;123Telcom B.V.;;;;;;;;1;1
J & V;12Connect B.V.;;;;;;;;1;1
J & V;4Com Holding B.V.;;;;;;;;1;1
J & V;888 B.V.;;;;;;;;1;1
J & V;A & P Investments B.V.;;1;1;;;;;;1
J & V;A&W Zonwering en Interieur B.V.;;1;;;;;;;1
J & V;A. Lutke-Veldhuis, huisarts;;;;;;;;1;1
J & V;A.G. Advies B.V.;;;;;;;;2;2
J & V;A10Tech B.V.;;;;;1;;;;1
J & V;A3BC B.V.;;;;;;;;1;1
J & V;AAIM B.V.;;;;;;;;1;1
J & V;Aanmelder.nl B.V.;;;;;;;;1;1
J & V;Aannemersbedrijf G.B. van Hoek B.V.;;2;;;;;;;2
J & V;Aannemingsbedrijf C. Hoogvliet en Zonen B.V.;;1;;;;;;;1
J & V;Aartsen Praktijk v. Fysiotherapie;;;;;;;;1;1
J & V;AB Sciex Netherlands B.V.;;5;;;;;;;5
J & V;Abiom Communication Systems (A.C.S.) B.V.;;;1;;1;;;;2
J & V;ABN AMRO Bank;;1;;;;;;;1
J & V;Acapture B.V.;;;;;;;;2;2
J & V;Accenture B.V.;;;;;7;;;;7
J & V;Access It Training & Solutions;;;;;;;;1;1
J & V;ACN Europe B.V.;;;;;;;;1;1
J & V;Actum Digital B.V.;;;;;;2;;;2
J & V;Aenova B.V.;;;;;1;;;;1
J & V;Aerea Networks B.V.;;;;;;;;1;1
J & V;Aes Consultancy;;;;;;;;2;2
J & V;AEVES B.V.;;;;;;;;2;2
J & V;Agapé;;;;;;;;1;1
J & V;Agapé Holding B.V.;;;;;;;;1;1
