Gemeente,CBS Gemeentecode,Bouwjaar,Status Pand,Wijknaam,CBS Wijknummer,Buurtnaam,CBS Buurtnummer,Straatnaam,Huisnummer,Huisnummertoevoeging,Extra adresaanduiding,Postcode,(Woon)plaats,X,Y,latitude,longitude,BAG Pand nummer,BAG Adresnummer,GEOMETRIE
Stichtse Vecht,G1904,1900,Pand in gebruik,Nieuwersluis,WK190409,Nieuwersluis,BK19040905,Rijksstraatweg,39,,,3631AA,Nieuwersluis,129054.97,467661.16,5.007727,52.196457,0329100000003397,0329200000002299,"POLYGON ((129045.556 467666.28,129047.072 467664.21,129047.496 467663.589,129053.676 467654.852,129053.765 467654.726,129054.327 467653.948,129061.902 467659.41,129057.252 467665.733,129055.302 467668.384,129052.424 467666.287,129050.026 467669.5,129045.556 467666.28))"
Stichtse Vecht,G1904,1900,Pand in gebruik,Loenersloot,WK190410,Loenersloot Dorp,BK19041003,P.N. Kruiswijkstraat,1,,,3634AX,Loenersloot,128471.95,471424.4,4.998905,52.230252,0329100000003308,0329200000002250,"POLYGON ((128468.117 471425.464,128468.917 471420.719,128469.842 471415.435,128481.496 471417.482,128482.105 471414.019,128486.315 471414.759,128485.706 471418.222,128486.681 471418.393,128485.753 471423.678,128476.869 471422.117,128476.277 471425.741,128477.077 471425.877,128475.533 471434.396,128468.741 471433.295,128470.109 471425.849,128468.117 471425.464))"
Stichtse Vecht,G1904,1900,Pand in gebruik,Nigtevecht,WK190408,Polder Aetsveld,BK19040801,Klompweg,42,,,1393PL,Nigtevecht,131632.93,476754.73,5.044804,52.278302,0329100000005139,0329200000003515,"POLYGON ((131625.566 476759.28,131628.001 476747.625,131640.238 476750.182,131640.314 476750.198,131637.878 476761.852,131636.187 476761.499,131625.566 476759.28))"
Stichtse Vecht,G1904,1900,Pand in gebruik,Nigtevecht,WK190408,Polder Aetsveld,BK19040801,Klompweg,44,,,1393PL,Nigtevecht,131644.96,476769.58,5.044979,52.278436,0329100000005142,0329200000003517,"POLYGON ((131639.101 476773.814,131641.121 476763.908,131650.733 476765.869,131649.322 476772.788,131646.826 476772.278,131646.217 476775.266,131639.101 476773.814))"
Stichtse Vecht,G1904,1900,Pand in gebruik,Nieuwersluis,WK190409,Polder Mijnden,BK19040901,Zandpad,21,,,3631NL,Nieuwersluis,129776.42,466728.6,5.018349,52.188109,0329100000004975,0329200000003435,"POLYGON ((129772.865 466732.876,129771.847 466726.031,129772.447 466726.004,129772.267 466724.691,129774.508 466724.335,129774.666 466725.467,129780.124 466725.092,129781.075 466731.83,129772.865 466732.876))"
Stichtse Vecht,G1904,1900,Pand in gebruik,Loenen aan de Vecht,WK190403,Oudover,BK19040309,Oud Over,56,,,3632VE,Loenen aan de Vecht,130588.68,469235.92,5.030046,52.210681,0329100000001827,0329200000001248,"POLYGON ((130581.942 469233.235,130594.088 469231.082,130594.21 469231.768,130595.431 469238.661,130583.278 469240.77,130581.942 469233.235))"
Stichtse Vecht,G1904,1900,Pand in gebruik,Loenen aan de Vecht,WK190403,Oudover,BK19040309,Oud Over,58,,,3632VE,Loenen aan de Vecht,130588.86,469243.53,5.030048,52.210749,0329100000001829,0329200000001249,"POLYGON ((130584.631 469248.404,130583.278 469240.77,130595.431 469238.661,130596.224 469243.133,130591.367 469243.994,130591.871 469246.834,130592.4 469246.741,130592.455 469247.052,130584.631 469248.404))"
Stichtse Vecht,G1904,1900,Pand in gebruik,Loenen aan de Vecht,WK190403,Oudover,BK19040309,Oud Over,60,,,3632VE,Loenen aan de Vecht,130589.13,469252.01,5.030051,52.210825,0329100000001833,0329200000001251,"POLYGON ((130584.631 469248.404,130592.455 469247.052,130593.274 469251.674,130592.715 469251.773,130593.408 469255.683,130586.149 469256.97,130584.631 469248.404))"
Stichtse Vecht,G1904,1900,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Raadhuisstraat,11,d,,3603AV,Maarssen,131322.61,461309.76,5.041337,52.139474,0333100000016100,1904200000032616,"POLYGON ((131297.733 461317.552,131297.185 461308.379,131307.766 461307.747,131308.006 461311.77,131311.44 461311.565,131311.299 461309.189,131324.695 461308.389,131325.144 461315.916,131297.733 461317.552))"
Stichtse Vecht,G1904,1900,Pand in gebruik,Loenen aan de Vecht,WK190403,Oudover,BK19040309,Oud Over,72,a,,3632VE,Loenen aan de Vecht,130614.55,469338.94,5.030417,52.211608,0329100000001848,0329200000001261,"POLYGON ((130608.052 469338.093,130619.676 469334.844,130620.348 469337.249,130627.532 469335.827,130629.337 469344.172,130621.834 469345.686,130620.673 469339.902,130609.435 469343.044,130608.052 469338.093))"
Stichtse Vecht,G1904,1901,Pand in gebruik,Maarssen,WK190401,Otterspoorbroek,BK19040103,Straatweg,39,,,3603CW,Maarssen,130428.6,462621.68,5.028183,52.151226,0333100000018375,0333200000004122,"POLYGON ((130431.576 462632.743,130414.456 462618.697,130422.308 462609.126,130439.465 462623.202,130431.576 462632.743))"
Stichtse Vecht,G1904,1901,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Kaatsbaan,32,,,3601ED,Maarssen,131195.95,461541.9,5.03947,52.141555,0333100000011002,0333200000003993,"POLYGON ((131175.307 461544.459,131183.503 461542.06,131192.07 461539.968,131201.642 461537.061,131203.525 461542.808,131197.81 461544.46,131193.775 461545.625,131194.086 461547.171,131177.84 461552.573,131175.307 461544.459))"
Stichtse Vecht,G1904,1901,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Kaatsbaan,26,a,,3601EC,Maarssen,131181.01,461525.34,5.039253,52.141406,0333100000012287,1904200000032498,"POLYGON ((131175.072 461522.16,131182.77 461520.78,131183.59 461520.67,131186.101 461520.67,131187.451 461520.626,131187.849 461521.028,131196.86 461519.418,131198.608 461526.151,131194.398 461527.48,131193.681 461525.528,131190.702 461526.315,131189.201 461526.508,131188.86 461525.19,131186.23 461525.91,131186.48 461526.82,131177.42 461529.7,131175.14 461522.38,131175.072 461522.16))"
Stichtse Vecht,G1904,1901,Pand in gebruik,Maarssen,WK190401,Bethunepolder-zuid,BK19040102,Veenkade,5,,,3601CH,Maarssen,131685.37,464182.64,5.046438,52.165311,0333100000015766,0333200000006263,"POLYGON ((131677.967 464185.611,131681.034 464177.309,131685.754 464179.084,131686.437 464177.163,131690.943 464178.926,131690.129 464180.909,131698.656 464184.08,131695.684 464192.072,131682.423 464187.192,131677.967 464185.611))"
Stichtse Vecht,G1904,1901,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Kaatsbaan,13,,,3601EA,Maarssen,131204.17,461487.68,5.039594,52.141068,0333100000005994,0333200000005942,"POLYGON ((131200.345 461490.556,131200.365 461486.024,131210.798 461485.932,131210.746 461487.859,131216.851 461487.852,131217.632 461493.57,131217.216 461493.596,131211.648 461493.947,131211.584 461492.929,131211.424 461490.381,131200.345 461490.556))"
Stichtse Vecht,G1904,1901,Pand in gebruik,Oud Zuilen,WK190411,Oud-Zuilen,BK19041101,Oostwaard,1,a,,3611AW,Oud Zuilen,132874.52,460551,5.064055,52.132719,0333100000003099,0333200000004851,"POLYGON ((132874.979 460558.306,132874.682 460558.053,132872.062 460561.128,132869.717 460559.13,132872.335 460556.054,132866.115 460550.757,132872.59 460543.176,132881.443 460550.715,132874.979 460558.306))"
Stichtse Vecht,G1904,1901,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Kaatsbaan,24,,,3601EC,Maarssen,131191.1,461517.75,5.039401,52.141338,0333100000011006,0333200000006425,"POLYGON ((131183.24 461518.39,131183.84 461518.33,131183.75 461517.36,131186.07 461517.2,131186.22 461518.27,131187.28 461518.12,131186.89 461515.76,131186.15 461515.87,131186.136 461515.768,131195.64 461514.375,131196.86 461519.418,131187.849 461521.028,131187.451 461520.626,131186.101 461520.67,131183.59 461520.67,131183.24 461518.39))"
Stichtse Vecht,G1904,1901,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Kaatsbaan,13,a,,3601EA,Maarssen,131213,461489.9,5.039723,52.141088,0333100000005994,0333200000006421,"POLYGON ((131200.345 461490.556,131200.365 461486.024,131210.798 461485.932,131210.746 461487.859,131216.851 461487.852,131217.632 461493.57,131217.216 461493.596,131211.648 461493.947,131211.584 461492.929,131211.424 461490.381,131200.345 461490.556))"
Stichtse Vecht,G1904,1901,Pand in gebruik,Tienhoven,WK190407,Tienhoven-Oud Maarsseveen,BK19040703,Laan van Niftarlake,79,,,3612BM,Tienhoven,134074.29,464549.62,5.081332,52.168704,0333100000016993,0333200000004293,"POLYGON ((134080.077 464548.104,134076.368 464557.231,134071.356 464555.22,134071.467 464554.941,134068.682 464553.824,134069.966 464550.621,134072.796 464551.756,134075.066 464546.094,134080.077 464548.104))"
Stichtse Vecht,G1904,1901,Pand in gebruik,Maarssen,WK190401,Op Buuren,BK19040104,Straatweg,18,,,3604BB,Maarssen,132119.51,460048.93,5.053062,52.128175,0333100000012547,0333200000008991,"POLYGON ((132116.773 460036.46,132124.449 460051.247,132119.585 460053.772,132111.909 460038.985,132114.278 460037.755,132116.773 460036.46))"
Stichtse Vecht,G1904,1901,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Bolensteinsestraat,14,,,3603AZ,Maarssen,131155.58,461366.54,5.038893,52.139977,0333100000016930,0333200000017493,"POLYGON ((131147.167 461374.718,131147.2 461365.03,131147.206 461364.919,131153.413 461364.587,131157.385 461364.374,131157.542 461364.359,131157.21 461373.72,131147.167 461374.718))"
Stichtse Vecht,G1904,1901,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Kaatsbaan,26,,,3601EC,Maarssen,131190.59,461522.42,5.039393,52.14138,0333100000012287,0333200000003991,"POLYGON ((131175.072 461522.16,131182.77 461520.78,131183.59 461520.67,131186.101 461520.67,131187.451 461520.626,131187.849 461521.028,131196.86 461519.418,131198.608 461526.151,131194.398 461527.48,131193.681 461525.528,131190.702 461526.315,131189.201 461526.508,131188.86 461525.19,131186.23 461525.91,131186.48 461526.82,131177.42 461529.7,131175.14 461522.38,131175.072 461522.16))"
Stichtse Vecht,G1904,1901,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Bolensteinsestraat,16,,,3603AZ,Maarssen,131148.86,461367.38,5.038794,52.139985,0333100000016930,0333200000004616,"POLYGON ((131147.167 461374.718,131147.2 461365.03,131147.206 461364.919,131153.413 461364.587,131157.385 461364.374,131157.542 461364.359,131157.21 461373.72,131147.167 461374.718))"
Stichtse Vecht,G1904,1901,Pand in gebruik,Oud Zuilen,WK190411,Oud-Zuilen,BK19041101,Oostwaard,1,b,,3611AW,Oud Zuilen,132900.98,460562.1,5.064441,52.13282,0333100000016106,0333200000016094,"POLYGON ((132908.303 460562.104,132902.413 460568.723,132894.657 460561.823,132900.546 460555.204,132908.303 460562.104))"
Stichtse Vecht,G1904,1902,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Raadhuisstraat,19,,,3603AV,Maarssen,131281.29,461254.67,5.040737,52.138977,0333100000004252,0333200000003660,"POLYGON ((131276.821 461252.673,131289.361 461251.757,131289.64 461256.618,131278.009 461257.613,131277.267 461253.949,131277.057 461253.987,131276.821 461252.673))"
Stichtse Vecht,G1904,1902,Pand in gebruik,Tienhoven,WK190407,Tienhoven-Oud Maarsseveen,BK19040703,Heuvellaan,1,,,3612BA,Tienhoven,134694.68,463494.37,5.090463,52.159243,0333100000013105,0333200000013666,"POLYGON ((134680.191 463493.297,134683.27 463489.284,134683.105 463489.153,134683.496 463488.66,134683.64 463488.774,134685.702 463486.17,134685.52 463486.026,134685.867 463485.588,134686.029 463485.716,134689.662 463481.091,134695.609 463485.709,134695.163 463486.272,134712.05 463499.999,134712.353 463500.245,134705.801 463508.443,134695.248 463499.999,134694.867 463499.694,134694.623 463499.999,134694.273 463500.437,134693.724 463499.999,134693.372 463499.716,134693.146 463499.999,134690.905 463502.799,134690.254 463503.612,134686.933 463500.982,134687.54 463500.214,134687.615 463500.12,134687.462 463499.999,134686.004 463498.844,134685.765 463497.8,134680.191 463493.297))"
Stichtse Vecht,G1904,1902,Pand in gebruik,Tienhoven,WK190407,Tienhoven-Oud Maarsseveen,BK19040703,Laan van Niftarlake,87,,,3612BN,Tienhoven,134016.9,464616.13,5.080489,52.1693,0333100000012554,0333200000013459,"POLYGON ((134021.77 464621.853,134022.815 464622.236,134021.739 464625.248,134014.102 464622.611,134015.15 464619.577,134014.492 464615.185,134015.755 464611.526,134024.316 464614.481,134021.77 464621.853))"
Stichtse Vecht,G1904,1902,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Bolensteinsestraat,4,,,3603AZ,Maarssen,131184.8,461370.74,5.039319,52.140016,0333100000005979,0333200000006806,"POLYGON ((131179.656 461378.723,131179.675 461363.705,131186.266 461363.66,131186.198 461368.215,131188.499 461368.266,131188.438 461371.165,131188.356 461375.06,131188.347 461375.479,131185.464 461375.495,131185.474 461378.723,131179.656 461378.723))"
Stichtse Vecht,G1904,1902,Pand in gebruik,Maarssen,WK190401,Otterspoorbroek,BK19040103,Straatweg,152,,,3603CS,Maarssen,130772.56,462346.41,5.033228,52.148768,0333100000013174,0333200000004254,"POLYGON ((130766.621 462354.124,130766.093 462349.927,130765.885 462349.954,130765.56 462347.364,130764.532 462346.566,130764.324 462344.909,130765.124 462343.891,130765.061 462343.395,130778.546 462341.702,130779.888 462352.388,130766.621 462354.124))"
Stichtse Vecht,G1904,1903,Pand in gebruik,Nieuwersluis,WK190409,Nieuwersluis,BK19040905,Grachtje,12,,,3631AH,Nieuwersluis,128999.1,467680.98,5.006909,52.196633,0329100000003508,0329200000002358,"POLYGON ((129000.896 467684.017,129004.199 467686.415,129002.103 467689.493,128993.392 467683.277,128994.681 467681.708,128999.675 467674.901,129004.676 467678.57,129004.195 467679.263,129000.896 467684.017))"
Stichtse Vecht,G1904,1903,Pand in gebruik,Tienhoven,WK190407,Bethunepolder-Noord,BK19040702,Middenweg,6,,,3612AV,Tienhoven,133745.57,463906.55,5.076567,52.162912,0333100000017328,0333200000009072,"POLYGON ((133751.042 463881.199,133760.103 463884.644,133749.61 463912.249,133740.833 463908.913,133751.042 463881.199))"
Stichtse Vecht,G1904,1903,Pand in gebruik,Vreeland,WK190406,Vreeland Dorp,BK19040603,Klapstraat,9,,,3633BH,Vreeland,130823.58,471515.78,5.033319,52.231182,0329100000004715,0329200000003253,"POLYGON ((130816.029 471514.19,130816.659 471514.085,130819.882 471513.426,130823.67 471512.633,130829.115 471511.492,130830.091 471511.299,130831.294 471517.368,130816.603 471520.279,130816.029 471514.19))"
Stichtse Vecht,G1904,1903,Pand in gebruik,Kockengen,WK190405,Polder Groot Oud Aa,BK19040502,Portengen,70,,,3628EG,Kockengen,125513.14,463942.79,4.956248,52.16286,0311100000001768,0311200000000849,"POLYGON ((125496.157 463939.658,125502.032 463929.566,125530.125 463945.924,125524.25 463956.016,125496.157 463939.658))"
Stichtse Vecht,G1904,1904,Pand in gebruik,Tienhoven,WK190407,Tienhoven-Oud Maarsseveen,BK19040703,Dwarsdijk,1,a,,3612AN,Tienhoven,134907.32,465311.03,5.093463,52.175579,0333100000012654,0333200000001434,"POLYGON ((134905.262 465309.94,134906.05 465306.392,134913.482 465308.043,134912.889 465310.713,134909.936 465310.058,134909.655 465311.297,134909.244 465313.109,134908.499 465316.396,134908.015 465318.585,134907.983 465318.729,134903.168 465317.637,134904.852 465309.847,134905.262 465309.94))"
Stichtse Vecht,G1904,1904,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Bolensteinsestraat,26,,,3603AX,Maarssen,131124.86,461371.72,5.038444,52.140023,0333100000002614,0333200000000901,"POLYGON ((131121.862 461367.462,131122.145 461367.419,131122.131 461367.29,131122.337 461367.265,131122.347 461367.419,131127.779 461366.839,131127.76 461366.703,131127.979 461366.691,131127.992 461366.821,131129.08 461377,131129.658 461382.305,131124.48 461383.2,131124.381 461382.602,131121.862 461367.462))"
Stichtse Vecht,G1904,1904,Pand in gebruik,Tienhoven,WK190407,Tienhoven-Oud Maarsseveen,BK19040703,Laan van Niftarlake,127,,,3612BR,Tienhoven,133925.5,464916.08,5.079134,52.171993,0333100000014955,0333200000004305,"POLYGON ((133924.403 464908.853,133929.487 464910.299,133927.589 464916.975,133928.674 464917.388,133928.521 464917.927,133932.28 464918.996,133931.433 464921.974,133927.74 464920.924,133927.947 464920.197,133921.611 464918.395,133924.403 464908.853))"
Stichtse Vecht,G1904,1904,Pand in gebruik,Loenen aan de Vecht,WK190403,Polder Holland,BK19040301,Rijksstraatweg,75,,,3632AA,Loenen aan de Vecht,129792.25,468406.93,5.018455,52.203194,0329100000002229,0329200000001535,"POLYGON ((129785.904 468401.174,129797.701 468400.339,129798.17 468406.967,129794.387 468407.264,129794.716 468412.797,129786.895 468413.537,129786.655 468410.366,129786.448 468407.619,129786.389 468407.624,129785.904 468401.174))"
Stichtse Vecht,G1904,1904,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Langegracht,57,,,3601AK,Maarssen,131204.94,461452.43,5.039608,52.140751,0333100000005997,0333200000002397,"POLYGON ((131201.601 461460.001,131202.004 461452.765,131202.273 461452.774,131202.875 461451.763,131208.163 461452.37,131207.501 461460.7,131201.601 461460.001))"
Stichtse Vecht,G1904,1904,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Bolensteinsestraat,28,b,,3603AX,Maarssen,131120.4,461372.16,5.038378,52.140026,0333100000002615,1904200000034217,"POLYGON ((131116.638 461368.247,131121.862 461367.462,131124.381 461382.602,131119.473 461383.24,131119.093 461380.476,131118.547 461376.407,131117.975 461376.439,131116.638 461368.247))"
Stichtse Vecht,G1904,1904,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Bolensteinsestraat,28,,,3603AX,Maarssen,131120.17,461374.85,5.038375,52.14005,0333100000002615,0333200000015119,"POLYGON ((131116.638 461368.247,131121.862 461367.462,131124.381 461382.602,131119.473 461383.24,131119.093 461380.476,131118.547 461376.407,131117.975 461376.439,131116.638 461368.247))"
Stichtse Vecht,G1904,1904,Pand in gebruik,Loenen aan de Vecht,WK190403,Polder Holland,BK19040301,Rijksstraatweg,75,,,3632AA,Loenen aan de Vecht,129792.25,468406.93,5.018455,52.203194,0329100000002229,0329200000001535,"POLYGON ((129785.904 468401.174,129797.701 468400.339,129798.17 468406.967,129794.387 468407.264,129794.716 468412.797,129786.895 468413.537,129786.655 468410.366,129786.448 468407.619,129786.389 468407.624,129785.904 468401.174))"
Stichtse Vecht,G1904,1904,Pand in gebruik,Maarssen,WK190401,Centrum ten noorden van de Vecht,BK19040118,Kaatsbaan,1,,,3601EA,Maarssen,131202.49,461457.93,5.039572,52.140801,0333100000005997,0333200000003723,"POLYGON ((131201.601 461460.001,131202.004 461452.765,131202.273 461452.774,131202.875 461451.763,131208.163 461452.37,131207.501 461460.7,131201.601 461460.001))"
Stichtse Vecht,G1904,1904,Pand in gebruik,Tienhoven,WK190407,Tienhoven-Oud Maarsseveen,BK19040703,Laan van Niftarlake,125,,,3612BR,Tienhoven,133908.83,464909.88,5.078891,52.171936,0333100000014956,0333200000004304,"POLYGON ((133921.611 464918.395,133914.809 464916.461,133914.989 464915.826,133905.032 464912.995,133907.715 464903.634,133917.676 464906.94,133924.403 464908.853,133921.611 464918.395))"
Stichtse Vecht,G1904,1904,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Bolensteinsestraat,24,,,3603AX,Maarssen,131125.25,461375.73,5.038449,52.140059,0333100000002614,0333200000000902,"POLYGON ((131121.862 461367.462,131122.145 461367.419,131122.131 461367.29,131122.337 461367.265,131122.347 461367.419,131127.779 461366.839,131127.76 461366.703,131127.979 461366.691,131127.992 461366.821,131129.08 461377,131129.658 461382.305,131124.48 461383.2,131124.381 461382.602,131121.862 461367.462))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Oud Zuilen,WK190411,Oud-Zuilen,BK19041101,Dorpsstraat,38,,,3611AE,Oud Zuilen,133258,460051,5.069688,52.12824,0333100000008202,0333200000014160,"POLYGON ((133255.392 460052.362,133256.934 460048.61,133265.434 460052.255,133264.832 460053.796,133266.939 460054.769,133266.048 460056.773,133255.392 460052.362))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Wagendijk,54,,,3628ET,Kockengen,124815.77,462343.04,4.946199,52.148444,0311100000001515,0311200000001961,"POLYGON ((124822.082 462343.356,124817.517 462349.553,124809.463 462343.619,124812.059 462340.096,124810.481 462338.933,124812.248 462336.534,124813.802 462337.678,124814.004 462337.405,124822.082 462343.356))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,13,,,3603AA,Maarssen,131331.83,461382.27,5.041466,52.140126,0333100000006969,0333200000015979,"POLYGON ((131330.53 461388.264,131330.7 461385.235,131331.212 461376.11,131336.754 461376.35,131336.882 461376.238,131338.244 461377.808,131338.116 461377.92,131336.67 461392.932,131330.636 461392.448,131331.02 461388.279,131330.53 461388.264))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,16,,,3603AC,Maarssen,131386.88,461364.74,5.042272,52.139971,0333100000006938,0333200000016071,"POLYGON ((131386.056 461367.441,131386.39 461358.879,131386.506 461356.24,131386.522 461355.665,131391.363 461355.793,131391.312 461357.743,131390.986 461367.602,131386.056 461367.441))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Wagendijk,55,,,3628ET,Kockengen,124783.41,462386.17,4.945722,52.14883,0311100000001516,0311200000001962,"POLYGON ((124789.002 462395.901,124772.481 462386.687,124774.851 462381.083,124774.327 462380.878,124776.388 462376.446,124794.45 462386.356,124789.002 462395.901))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,17,,,3603AA,Maarssen,131358.26,461378.2,5.041853,52.140091,0333100000019731,0333200000016466,"POLYGON ((131355.562 461395.777,131355.566 461395.709,131356.511 461377.856,131361.38 461378.087,131360.442 461394.812,131360.362 461396.24,131355.562 461395.777))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,1,a,,3603AA,Maarssen,131300.29,461382.48,5.041005,52.140127,0333100000000964,0333200000015969,"POLYGON ((131296.522 461405.174,131296.893 461399.376,131297.008 461399.332,131297.555 461388.626,131301.749 461388.839,131302.004 461383.846,131298.768 461383.681,131299.168 461375.841,131305.311 461374.987,131306.067 461375.02,131305.273 461390.621,131304.809 461399.729,131303.94 461399.685,131303.57 461405.471,131296.522 461405.174))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,18,,,3603AC,Maarssen,131392.59,461362.61,5.042355,52.139952,0333100000004248,0333200000002951,"POLYGON ((131390.986 461367.602,131391.312 461357.743,131396.079 461357.905,131396.12 461356.713,131395.099 461355.808,131395.167 461352.964,131397.61 461353.023,131397.525 461355.535,131397.444 461357.951,131397.112 461367.808,131393.776 461367.695,131393.522 461367.817,131390.986 461367.602))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Raadhuisstraat,54,,,3603AW,Maarssen,131250.8,461235.2,5.040293,52.138801,0333100000001730,0333200000006243,"POLYGON ((131257.886 461238.496,131249.137 461240.175,131245.485 461240.569,131245.196 461238.899,131248.846 461238.391,131248.15 461234.952,131246.645 461235.22,131244.791 461234.605,131244.5 461232.693,131245.985 461231.46,131247.382 461231.135,131247.283 461230.395,131248.065 461230.23,131255.683 461229.442,131256.711 461234.846,131257.145 461234.776,131257.886 461238.496))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,21,,,3603AA,Maarssen,131368.32,461379.31,5.041999,52.140101,0333100000007371,0333200000017622,"POLYGON ((131365.567 461390.51,131365.769 461387.366,131366.469 461378.328,131371.609 461378.572,131370.9 461391.613,131370.751 461394.19,131368.607 461394.066,131368.729 461391.51,131368.771 461390.624,131365.567 461390.51))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Raadhuisstraat,52,,,3603AW,Maarssen,131252,461243.56,5.04031,52.138876,0333100000001731,0333200000003772,"POLYGON ((131257.886 461238.496,131258.665 461242.403,131258.223 461242.487,131259.225 461247.753,131250.875 461249.342,131249.137 461240.175,131257.886 461238.496))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,22,,,3603AC,Maarssen,131403.82,461358.54,5.042519,52.139916,0333100000004250,0333200000015983,"POLYGON ((131403.394 461352.317,131405.752 461352.382,131405.684 461354.841,131405.661 461355.686,131409.147 461355.784,131409.108 461357.197,131409.38 461357.205,131409.296 461360.213,131410.106 461360.236,131411.194 461361.407,131411.131 461363.666,131409.981 461364.734,131408.481 461364.693,131408.408 461368.192,131403.09 461368.012,131403.394 461352.317))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Wilhelminaweg,7,,,3603CR,Maarssen,130836.85,461428.6,5.034232,52.140521,0333100000020204,0333200000004554,"POLYGON ((130836.493 461421.509,130846.255 461434.211,130839.579 461439.342,130829.817 461426.64,130836.493 461421.509))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Emmaweg,54,,,3603AN,Maarssen,131351.76,461416.87,5.041755,52.140438,0333100000007378,0333200000001572,"POLYGON ((131346.263 461419.34,131346.748 461414.271,131359.127 461415.397,131362.943 461415.744,131362.761 461417.748,131358.935 461417.4,131358.916 461417.597,131358.498 461420.493,131346.263 461419.34))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Kockengen,WK190405,Kockengen Dorp,BK19040505,Wagendijk,46,,,3628ES,Kockengen,124896.79,462247.37,4.947391,52.147589,0311100000001507,0311200000001754,"POLYGON ((124889.746 462245.263,124891.737 462241.894,124893.736 462243.192,124894.427 462243.64,124903.481 462249.273,124901.767 462252.115,124901.327 462252.845,124893.163 462247.999,124893.456 462247.504,124889.746 462245.263))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Maarssen,WK190401,Centrum ten zuiden van de Vecht,BK19040110,Parkweg,25,,,3603AB,Maarssen,131378.2,461380.92,5.042144,52.140116,0333100000007373,0333200000003061,"POLYGON ((131375.7 461391.881,131376.468 461378.802,131381.694 461379.05,131381.096 461392.097,131380.888 461396.677,131378.72 461396.579,131378.928 461391.994,131375.7 461391.881))"
Stichtse Vecht,G1904,1905,Pand in gebruik,Tienhoven,WK190407,Tienhoven-Oud Maarsseveen,BK19040703,Looydijk,20,,,3612BG,Tienhoven,134456.82,463870.86,5.086964,52.162618,0333100000019446,0333200000008058,"POLYGON ((134434.861 463866.542,134439.343 463857.296,134462.855 463868.66,134463.094 463868.165,134463.39 463868.308,134458.426 463878.548,134458.129 463878.404,134458.377 463877.891,134434.861 463866.542))"
