FID,vwk_id,vwk_begdtm,pos_tov_as,gtlwaarde,ltrwaarde,afstand,mst_code,gdb_geomattr_data,shape
kilometermarkeringen.1490,2335,2003-05-01T00:00:00,R,10, ,8444,O,,POINT (130381.4450000003 437715.1970000006)
kilometermarkeringen.1491,1640,2014-11-01T00:00:00,R,5, ,2271,P,,POINT (108485.39310000092 463542.2674999982)
kilometermarkeringen.1492,1640,2014-11-01T00:00:00,L,6, ,1270,P,,POINT (108725.83659999818 464503.1730999984)
kilometermarkeringen.1493,1640,2014-11-01T00:00:00,R,7, ,270,P,,POINT (109061.0859999992 465440.96599999815)
kilometermarkeringen.1494,1640,2014-11-01T00:00:00,L,2, ,5274,P,,POINT (107273.67040000111 460945.8797999993)
kilometermarkeringen.1495,1640,2014-11-01T00:00:00,L,1, ,6274,P,,POINT (106741.83480000123 460099.5566999987)
kilometermarkeringen.1496,1640,2014-11-01T00:00:00,L,3, ,4275,P,,POINT (107942.33359999955 461687.688099999)
kilometermarkeringen.1497,2184,2014-11-01T00:00:00,L,30, ,2018,O,,POINT (117319.30779999867 455072.79100000113)
kilometermarkeringen.1498,2184,2014-11-01T00:00:00,L,29, ,2978,O,,POINT (116672.13960000128 454622.02320000157)
kilometermarkeringen.1499,2184,2014-11-01T00:00:00,L,31, ,1001,O,,POINT (118006.6101000011 455480.9081000015)
kilometermarkeringen.1500,4559,2014-11-01T00:00:00,R,16, ,167,P,,POINT (106139.4813000001 459061.97670000046)
kilometermarkeringen.1501,2335,2003-05-01T00:00:00,R,12, ,10446,O,,POINT (128602.63800000027 437030.8220000006)
kilometermarkeringen.1502,2335,2003-05-01T00:00:00,R,11, ,9446,O,,POINT (129537.83999999985 437188.71499999985)
kilometermarkeringen.1503,2335,2003-05-01T00:00:00,R,14, ,12463,P,,POINT (128014.26900000125 435234.8420000002)
kilometermarkeringen.1504,2335,2003-05-01T00:00:00,R,15, ,13464,P,,POINT (128094.5709999986 434242.5210000016)
kilometermarkeringen.1505,2335,2003-05-01T00:00:00,R,16, ,14465,P,,POINT (128210.53000000119 433266.12999999896)
kilometermarkeringen.1506,2335,2003-05-01T00:00:00,R,17, ,15464,P,,POINT (128040.23099999875 432348.6039999984)
kilometermarkeringen.1507,2330,1998-01-01T00:00:00,L,18, ,67,O,,POINT (128144.9059999995 431378.31799999997)
kilometermarkeringen.1508,2330,1998-01-01T00:00:00,R,19, ,1066,P,,POINT (127557.25899999961 430668.6770000011)
kilometermarkeringen.1509,2330,1998-01-01T00:00:00,R,20, ,2066,P,,POINT (127143.125 429780.2100000009)
kilometermarkeringen.1510,2330,1998-01-01T00:00:00,R,21, ,3067,P,,POINT (126899.21400000155 428810.1770000011)
kilometermarkeringen.1511,2330,1998-01-01T00:00:00,R,22, ,4066,P,,POINT (126658.76300000027 427846.23699999973)
kilometermarkeringen.1512,1258,1998-01-01T00:00:00,R,19, ,86,P,,POINT (128102.21499999985 430508.8990000002)
kilometermarkeringen.1513,2232,1998-01-01T00:00:00,R,30, ,1474,P,,POINT (107401.30700000003 446340.07400000095)
kilometermarkeringen.1514,3974,2014-11-01T00:00:00,R,23, ,9627,P,,POINT (84867.95499999821 453522.7030000016)
kilometermarkeringen.1515,2259,2014-11-01T00:00:00,R,32, ,653,P,,POINT (84766.83769999817 446286.6352000013)
kilometermarkeringen.1516,2238,2003-07-01T00:00:00,R,4, ,309,P,,POINT (96155.13500000164 467305.4770000018)
kilometermarkeringen.1517,4854,2022-10-01T00:00:00,R,217, ,1621,B,,POINT (149491.52290000021 416836.0865000002)
kilometermarkeringen.1518,4854,2022-10-01T00:00:00,R,218, ,2607,B,,POINT (148606.51049999893 416470.7325000018)
kilometermarkeringen.1519,4854,2022-10-01T00:00:00,R,219, ,3594,B,,POINT (147692.28880000114 416822.8892999999)
kilometermarkeringen.1520,2784,2013-01-01T00:00:00,L,43, ,15918,O,,POINT (148596.6563999988 390099.6939000003)
kilometermarkeringen.1521,4598,2013-01-01T00:00:00,R,1019, ,248,O,,POINT (76193.90069999918 436865.5599000007)
kilometermarkeringen.1522,4775,2018-03-01T00:00:00,R,41, ,841,O,,POINT (135934.40100000054 451968.3920000009)
kilometermarkeringen.1523,1189,2014-11-01T00:00:00,R,7, ,2747,P,,POINT (89571.36699999869 466750.07880000025)
kilometermarkeringen.1524,2258,2003-07-01T00:00:00,R,31, ,2366,P,,POINT (84869.05900000036 447074.78400000185)
kilometermarkeringen.1525,2189,2014-11-01T00:00:00,R,16, ,3908,O,,POINT (106324.49010000005 459169.33210000023)
kilometermarkeringen.1526,1640,2014-11-01T00:00:00,L,4, ,3271,P,,POINT (108304.80040000007 462566.47879999876)
kilometermarkeringen.1527,2184,2014-11-01T00:00:00,L,28, ,3983,O,,POINT (115759.55000000075 454555.3020000011)
kilometermarkeringen.1528,2335,2003-05-01T00:00:00,R,13, ,11463,O,,POINT (128285.90799999982 436192.47399999946)
kilometermarkeringen.1529,2232,1998-01-01T00:00:00,R,29, ,476,P,,POINT (106915.11400000006 447176.2899999991)
kilometermarkeringen.1530,2241,2003-07-01T00:00:00,R,12, ,1004,P,,POINT (92435.94200000167 461135.30000000075)
kilometermarkeringen.1531,2693,2018-11-01T00:00:00,R,68, ,266,P,,POINT (192144.12310000136 353525.85060000047)
kilometermarkeringen.1532,2837,2018-11-01T00:00:00,R,70, ,4195,P,,POINT (193571.8814000003 352672.8148000017)
kilometermarkeringen.1533,2837,2018-11-01T00:00:00,R,71, ,3220,P,,POINT (194442.10229999945 352676.6651000008)
kilometermarkeringen.1534,2837,2018-11-01T00:00:00,R,73, ,1218,P,,POINT (193493.61320000142 353926.6024999991)
kilometermarkeringen.1535,2837,2018-11-01T00:00:00,R,74, ,257,P,,POINT (192856.95199999958 354523.7060999982)
kilometermarkeringen.1536,2837,2018-11-01T00:00:00,L,69, ,5161,B,,POINT (192840.91230000183 353275.8896000013)
kilometermarkeringen.1537,2837,2018-11-01T00:00:00,R,72, ,2205,P,,POINT (194408.47309999913 353569.3178999983)
kilometermarkeringen.1538,5017,2016-07-01T00:00:00,L,1, ,899,O,,POINT (177138.6559999995 320756.1339999996)
kilometermarkeringen.1539,5017,2016-07-01T00:00:00,L,2, ,1898,O,,POINT (177546.313000001 321665.8720000014)
kilometermarkeringen.1540,2243,2018-03-01T00:00:00,R,25, ,448,P,,POINT (83429.59650000185 452164.55420000106)
kilometermarkeringen.1541,4847,2017-07-01T00:00:00,L,2, ,320,O,,POINT (158973.40799999982 576604.6812000014)
kilometermarkeringen.1542,5155,2017-07-01T00:00:00,L,1, ,418,O,,POINT (158168.01720000058 577137.4453000017)
kilometermarkeringen.1543,234,2018-03-01T00:00:00,L,31, ,1076,O,,POINT (263559.9919999987 576347.9329999983)
kilometermarkeringen.1544,233,1998-01-01T00:00:00,L,28, ,748,O,,POINT (260876.97700000182 577514.1620000005)
kilometermarkeringen.1545,233,1998-01-01T00:00:00,L,29, ,1755,O,,POINT (261776.1889999993 577160.2300000004)
kilometermarkeringen.1546,234,2018-03-01T00:00:00,L,33, ,3066,O,,POINT (265509.9210000001 575968.8599999994)
kilometermarkeringen.1547,234,2018-03-01T00:00:00,L,34, ,4069,O,,POINT (266433.1490000002 575581.199000001)
kilometermarkeringen.1548,234,2018-03-01T00:00:00,L,35, ,5073,O,,POINT (267266.0080000013 575024.0080000013)
kilometermarkeringen.1549,234,2018-03-01T00:00:00,L,32, ,2073,O,,POINT (264548.0020000003 576212.0100000016)
kilometermarkeringen.1550,234,2018-03-01T00:00:00,L,30, ,57,O,,POINT (262578.83199999854 576587.6330000013)
kilometermarkeringen.1551,231,1998-01-01T00:00:00,L,4, ,715,O,,POINT (237945.06700000167 579235.0909999982)
kilometermarkeringen.1552,231,1998-01-01T00:00:00,L,5, ,1722,O,,POINT (238803.73000000045 578709.5410000011)
kilometermarkeringen.1553,230,2019-10-01T00:00:00,L,3, ,2303,O,,POINT (237179.9140000008 579865.875)
kilometermarkeringen.1554,230,2019-10-01T00:00:00,L,2, ,1328,O,,POINT (236415.93299999833 580469.9140000008)
kilometermarkeringen.1555,1955,1998-01-01T00:00:00,L,4, ,1607,O,,POINT (230158.99799999967 581496.0329999998)
kilometermarkeringen.1556,1955,1998-01-01T00:00:00,L,2, ,3769,O,,POINT (232100.84600000083 581297.3020000011)
kilometermarkeringen.1557,1955,1998-01-01T00:00:00,L,3, ,2605,O,,POINT (231155.00699999928 581482.0240000002)
kilometermarkeringen.1558,1955,1998-01-01T00:00:00,L,5, ,608,O,,POINT (229232.97899999842 581546.0359999985)
kilometermarkeringen.1559,594,1998-01-01T00:00:00,L,12, ,73,O,,POINT (168524.9690000005 576793.1009999998)
kilometermarkeringen.1560,594,1998-01-01T00:00:00,L,13, ,1053,O,,POINT (169318.54300000146 577354.6009999998)
kilometermarkeringen.1561,596,1998-01-01T00:00:00,R,30, ,32,O,,POINT (185118.9849999994 578015.0370000005)
kilometermarkeringen.1562,601,1998-01-01T00:00:00,L,24, ,298,O,,POINT (179630.7960000001 578763.7769999988)
kilometermarkeringen.1563,591,1998-01-01T00:00:00,L,17, ,2381,O,,POINT (173041.99500000104 578068.8949999996)
kilometermarkeringen.1564,591,1998-01-01T00:00:00,L,16, ,1367,O,,POINT (172035.07200000063 578154.2179999985)
kilometermarkeringen.1565,741,2021-04-01T00:00:00,L,80, ,754,O,,POINT (113957.80099999905 552125.9050000012)
kilometermarkeringen.1566,2013,1998-01-01T00:00:00,R,70, ,94,P,,POINT (120458.14900000021 544485.2230000012)
kilometermarkeringen.1567,1441,1998-01-01T00:00:00,L,3, ,668,O,,POINT (203153.29899999872 518834.7289999984)
kilometermarkeringen.1568,3520,2000-03-01T00:00:00,L,5, ,1086,O,,POINT (204286.11499999836 520250.5529999994)
kilometermarkeringen.1569,1853,1998-01-01T00:00:00,L,16, ,148,O,,POINT (201519.95899999887 516767.9470000006)
kilometermarkeringen.1570,1855,1998-01-01T00:00:00,R,40, ,5739,P,,POINT (181580.9990000017 513920.0219999999)
kilometermarkeringen.1571,1855,1998-01-01T00:00:00,R,44, ,1677,P,,POINT (185622.05799999833 514054.8759999983)
kilometermarkeringen.1572,1855,1998-01-01T00:00:00,R,43, ,2788,P,,POINT (184532 513919.95699999854)
kilometermarkeringen.1573,1863,1998-01-01T00:00:00,L,17, ,277,O,,POINT (200649.7969999984 516649.0769999996)
kilometermarkeringen.1574,1857,1998-01-01T00:00:00,L,9, ,129,O,,POINT (203128.375 510876.20800000057)
kilometermarkeringen.1575,4030,2005-01-01T00:00:00,L,18, ,39,O,,POINT (199961.01399999857 515987.9149999991)
kilometermarkeringen.1576,4030,2005-01-01T00:00:00,L,20, ,2016,O,,POINT (198243.87000000104 516733.48099999875)
kilometermarkeringen.1577,4554,2011-11-01T00:00:00,L,11, ,1284,O,,POINT (202270.5460000001 512542.1810000017)
kilometermarkeringen.1578,4555,2011-11-01T00:00:00,L,13, ,1290,O,,POINT (202393.89400000125 514123.8720000014)
kilometermarkeringen.1579,4555,2011-11-01T00:00:00,L,15, ,3299,O,,POINT (201752.94900000095 515857.006000001)
kilometermarkeringen.1580,2054,1998-01-01T00:00:00,R,1, ,113,O,,POINT (125700.77299999818 486673.95899999887)
kilometermarkeringen.1581,2054,1998-01-01T00:00:00,R,5, ,4134,O,,POINT (128421.99199999869 483964.9919999987)
kilometermarkeringen.1582,2054,1998-01-01T00:00:00,R,4, ,3130,O,,POINT (127669.87299999967 484630.8599999994)
kilometermarkeringen.1583,2055,1998-01-01T00:00:00,L,16, ,3234,O,,POINT (129443.96700000018 473581.00400000066)
kilometermarkeringen.1584,2055,1998-01-01T00:00:00,L,18, ,5261,O,,POINT (129111.08300000057 471580.98000000045)
kilometermarkeringen.1585,2055,1998-01-01T00:00:00,R,13, ,276,O,,POINT (129968.18800000101 476490.938000001)
kilometermarkeringen.1586,1582,1998-01-01T00:00:00,L,4, ,5491,O,,POINT (128630.79100000113 472553.76300000027)
kilometermarkeringen.1587,1582,1998-01-01T00:00:00,L,5, ,6461,O,,POINT (128121.03400000185 472042.9239999987)
kilometermarkeringen.1588,2041,1998-01-01T00:00:00,R,23, ,1454,O,,POINT (128250.80999999866 466656.0219999999)
kilometermarkeringen.1589,2043,1998-01-01T00:00:00,R,41, ,3860,O,,POINT (135629.22100000083 451468.05000000075)
kilometermarkeringen.1590,2043,1998-01-01T00:00:00,R,39, ,1884,O,,POINT (134742.97300000116 453229.98699999973)
kilometermarkeringen.1591,2042,1998-01-01T00:00:00,R,36, ,503,O,,POINT (133831.41200000048 456023.0249999985)
kilometermarkeringen.1592,2056,1998-01-01T00:00:00,L,33, ,1557,O,,POINT (133269.40399999917 458839.36499999836)
kilometermarkeringen.1593,2064,1998-01-01T00:00:00,R,25, ,169,O,,POINT (128167.6959999986 464674.95899999887)
kilometermarkeringen.1594,2064,1998-01-01T00:00:00,R,28, ,3126,O,,POINT (129524.07999999821 462199.0729999989)
kilometermarkeringen.1595,2064,1998-01-01T00:00:00,R,30, ,5162,O,,POINT (131006.06100000069 460803.0610000007)
kilometermarkeringen.1596,2621,2019-01-01T00:00:00,R,863, ,147,B,,POINT (203619.54340000078 429444.1953999996)
kilometermarkeringen.1597,2752,2019-01-01T00:00:00,R,86, ,690,B,,POINT (197585.45329999924 360297.4012000002)
kilometermarkeringen.1598,2752,2019-01-01T00:00:00,R,89, ,3639,B,,POINT (198287.08069999889 363006.568500001)
kilometermarkeringen.1599,2752,2019-01-01T00:00:00,R,90, ,4048,B,,POINT (198145.62310000136 363389.65670000017)
kilometermarkeringen.1600,2752,2019-01-01T00:00:00,R,91, ,5070,B,,POINT (198527.93140000105 364271.8535999991)
kilometermarkeringen.1601,2752,2019-01-01T00:00:00,R,96, ,10050,B,,POINT (202108.25360000134 367111.0991999991)
kilometermarkeringen.1602,2752,2019-01-01T00:00:00,R,97, ,11045,B,,POINT (203018.19999999925 367512.3398000002)
kilometermarkeringen.1603,2752,2019-01-01T00:00:00,R,98, ,12013,B,,POINT (203874.75079999864 367951.1323999986)
kilometermarkeringen.1604,2752,2019-01-01T00:00:00,R,93, ,7033,B,,POINT (199887.46660000086 365148.30889999866)
kilometermarkeringen.1605,2752,2019-01-01T00:00:00,R,88, ,2649,B,,POINT (198346.19249999896 362039.2111000009)
kilometermarkeringen.1606,2752,2019-01-01T00:00:00,R,95, ,9016,B,,POINT (201195.82239999995 366631.4759000018)
kilometermarkeringen.1607,2752,2019-01-01T00:00:00,R,87, ,1696,B,,POINT (198164.58540000021 361107.07649999857)
kilometermarkeringen.1608,2752,2019-01-01T00:00:00,R,94, ,8023,B,,POINT (200521.98680000007 365907.43250000104)
kilometermarkeringen.1609,2752,2019-01-01T00:00:00,R,92, ,6048,B,,POINT (199484.5775000006 364309.60449999943)
kilometermarkeringen.1610,2752,2019-01-01T00:00:00,R,99, ,12997,B,,POINT (204501.0560999997 368703.48099999875)
kilometermarkeringen.1611,5407,2019-01-01T00:00:00,R,84, ,1001,O,,POINT (196464 359085.1970999986)
kilometermarkeringen.1612,5407,2019-01-01T00:00:00,R,85, ,1871,B,,POINT (196900.1794999987 359799.7335000001)
kilometermarkeringen.1613,5407,2019-01-01T00:00:00,R,81, ,68,B,,POINT (196685.90190000087 358182.3156000003)
kilometermarkeringen.1614,957,2013-01-01T00:00:00,R,982, ,635,B,,POINT (104135.22260000184 414806.01630000025)
kilometermarkeringen.1615,957,2013-01-01T00:00:00,R,983, ,1591,O,,POINT (103212.90520000085 414554.7833000012)
kilometermarkeringen.1616,957,2013-01-01T00:00:00,R,984, ,2625,O,,POINT (102218.56370000169 414271.9506999999)
kilometermarkeringen.1617,961,2013-01-01T00:00:00,R,985, ,769,O,,POINT (101270.8676000014 413971.1453000009)
kilometermarkeringen.1618,961,2013-01-01T00:00:00,R,986, ,1804,O,,POINT (100295.94350000098 413624.4957000017)
kilometermarkeringen.1619,961,2013-01-01T00:00:00,R,987, ,2680,O,,POINT (99461.20439999923 413358.81439999864)
kilometermarkeringen.1620,961,2013-01-01T00:00:00,R,988, ,3698,O,,POINT (98489.80350000039 413054.36080000177)
kilometermarkeringen.1621,961,2013-01-01T00:00:00,R,989, ,4688,O,,POINT (97544.32319999859 412760.8183999993)
kilometermarkeringen.1622,961,2013-01-01T00:00:00,R,990, ,5699,O,,POINT (96578.7873999998 412461.04940000176)
kilometermarkeringen.1623,961,2013-01-01T00:00:00,R,991, ,6717,O,,POINT (95598.46909999847 412186.70600000024)
kilometermarkeringen.1624,961,2013-01-01T00:00:00,R,992, ,7549,O,,POINT (94784.51520000026 412025.560800001)
kilometermarkeringen.1625,961,2013-01-01T00:00:00,R,993, ,8428,O,,POINT (93907.92650000006 411993.7498999983)
kilometermarkeringen.1626,966,2012-11-01T00:00:00,R,994, ,1239,O,,POINT (92618.51689999923 412106.72619999945)
kilometermarkeringen.1627,966,2012-11-01T00:00:00,R,995, ,2318,O,,POINT (91550.76370000094 412255.39009999856)
kilometermarkeringen.1628,966,2012-11-01T00:00:00,R,996, ,3159,O,,POINT (90730.60929999873 412441.47560000047)
kilometermarkeringen.1629,2787,2013-01-01T00:00:00,L,1, ,880,O,,POINT (117442.32869999856 409971.3425000012)
kilometermarkeringen.1630,2788,1998-01-01T00:00:00,L,4, ,1000,O,,POINT (117620.43120000139 407220.15190000087)
kilometermarkeringen.1631,3543,2000-03-01T00:00:00,R,997, ,281,O,,POINT (89767.79360000044 412774.7501000017)
kilometermarkeringen.1632,3970,2004-11-01T00:00:00,R,253, ,609,B,,POINT (115586.72179999948 413803.8817999996)
kilometermarkeringen.1633,5352,2018-07-01T00:00:00,L,5, ,84,O,,POINT (117114.91849999875 406345.2989999987)
kilometermarkeringen.1634,5352,2018-07-01T00:00:00,R,12, ,7078,O,,POINT (123092.09459999949 403672.8680000007)
kilometermarkeringen.1635,5352,2018-07-01T00:00:00,R,13, ,8078,O,,POINT (123991.48250000179 403264.1887000017)
kilometermarkeringen.1636,5585,2018-11-01T00:00:00,R,981, ,1298,B,,POINT (105095.03570000082 415086.11089999974)
kilometermarkeringen.1637,462,2020-08-01T00:00:00,R,118, ,89,O,,POINT (174235.13589999825 539721.5881999992)
kilometermarkeringen.1638,462,2020-08-01T00:00:00,R,119, ,1094,O,,POINT (173948.4732999988 538800.9963000007)
kilometermarkeringen.1639,502,2019-10-01T00:00:00,L,79, ,972,B,,POINT (189047.5399999991 572713.6488000005)
kilometermarkeringen.1640,502,2019-10-01T00:00:00,R,80, ,1979,B,,POINT (188411.90909999982 571974.0868999995)
kilometermarkeringen.1641,1944,2021-07-01T00:00:00,R,28, ,131,B,,POINT (234853.9710999988 583741.0859999992)
kilometermarkeringen.1642,1945,2020-06-01T00:00:00,R,34, ,384,B,,POINT (229455.81969999894 586353.7113999985)
kilometermarkeringen.1643,1945,2020-06-01T00:00:00,R,35, ,1384,B,,POINT (228464.31269999966 586466.2523999996)
kilometermarkeringen.1644,1946,2020-06-01T00:00:00,R,44, ,307,B,,POINT (219629.17529999837 585649.1545999981)
kilometermarkeringen.1645,1946,2020-06-01T00:00:00,R,45, ,1307,B,,POINT (218645.8343999982 585465.3885999992)
kilometermarkeringen.1646,1946,2020-06-01T00:00:00,R,46, ,2308,B,,POINT (217661.9268000014 585283.2221999988)
kilometermarkeringen.1647,1947,2020-06-01T00:00:00,R,36, ,627,B,,POINT (227465.68989999965 586525.6009000018)
kilometermarkeringen.1648,1947,2020-06-01T00:00:00,R,37, ,1629,B,,POINT (226465.02320000157 586577.183600001)
kilometermarkeringen.1649,1947,2020-06-01T00:00:00,R,38, ,2630,B,,POINT (225466.0566000007 586543.5311999992)
kilometermarkeringen.1650,1947,2020-06-01T00:00:00,R,39, ,3630,B,,POINT (224486.18360000104 586346.7375999987)
kilometermarkeringen.1651,1947,2020-06-01T00:00:00,R,40, ,4630,B,,POINT (223511.88929999992 586121.4706999995)
kilometermarkeringen.1652,1947,2020-06-01T00:00:00,R,41, ,5631,B,,POINT (222545.1677000001 585867.1231999993)
kilometermarkeringen.1653,1947,2020-06-01T00:00:00,R,42, ,6633,B,,POINT (221596.82880000025 585579.2118000016)
kilometermarkeringen.1654,1948,2020-06-01T00:00:00,R,43, ,546,B,,POINT (220622.47370000184 585769.5485999994)
kilometermarkeringen.1655,1949,2019-12-01T00:00:00,R,27, ,676,B,,POINT (235476.7221999988 582963.428199999)
kilometermarkeringen.1656,5608,2020-06-01T00:00:00,R,47, ,202,B,,POINT (216679.56069999933 585097.2397999987)
kilometermarkeringen.1657,5608,2020-06-01T00:00:00,R,48, ,1203,B,,POINT (215696.0031999983 584911.2065000013)
kilometermarkeringen.1658,5608,2020-06-01T00:00:00,R,49, ,2202,B,,POINT (214715.66840000078 584717.5637999997)
kilometermarkeringen.1659,5608,2020-06-01T00:00:00,R,50, ,3202,B,,POINT (213735.32470000163 584522.9633999988)
kilometermarkeringen.1660,5608,2020-06-01T00:00:00,R,51, ,4202,B,,POINT (212753.84259999916 584330.2377999984)
kilometermarkeringen.1661,5608,2020-06-01T00:00:00,R,52, ,5203,B,,POINT (211772.5133999996 584132.7692999989)
kilometermarkeringen.1662,5510,2018-11-01T00:00:00,R,8, ,8052,O,,POINT (150919.811999999 417597.91699999943)
kilometermarkeringen.1663,5510,2018-11-01T00:00:00,R,7, ,7052,O,,POINT (151328.98600000143 416685.29100000113)
kilometermarkeringen.1664,5510,2018-11-01T00:00:00,R,6, ,6052,O,,POINT (151680.45800000057 415752.62099999934)
kilometermarkeringen.1665,5510,2018-11-01T00:00:00,R,5, ,5052,O,,POINT (151826.90399999917 414764.73600000143)
kilometermarkeringen.1666,5510,2018-11-01T00:00:00,R,4, ,4052,O,,POINT (152247.72100000083 413859.1259999983)
kilometermarkeringen.1667,5510,2018-11-01T00:00:00,R,3, ,3052,O,,POINT (152696.56899999827 412965.51999999955)
kilometermarkeringen.1668,5510,2018-11-01T00:00:00,R,2, ,2052,O,,POINT (153093.55999999866 412048.3440000005)
kilometermarkeringen.1669,5510,2018-11-01T00:00:00,R,1, ,1052,O,,POINT (153461.52299999818 411119.60500000045)
kilometermarkeringen.1670,5510,2018-11-01T00:00:00,R,0, ,52,O,,POINT (154006.3289999999 410282.9459999986)
kilometermarkeringen.1671,5566,2018-11-01T00:00:00,R,956, ,0,B,,POINT (125252.69799999893 426429.5150000006)
kilometermarkeringen.1672,5568,2018-11-01T00:00:00,R,957, ,728,B,,POINT (124288.0896999985 426646.8000999987)
kilometermarkeringen.1673,5533,2018-11-01T00:00:00,R,887, ,580,B,,POINT (185344.54789999872 430851.7393000014)
kilometermarkeringen.1674,5532,2018-11-01T00:00:00,R,886, ,1324,O,,POINT (186085.37700000033 430199.5920000002)
kilometermarkeringen.1675,5532,2018-11-01T00:00:00,R,885, ,314,B,,POINT (186898.60700000077 429601.8420000002)
kilometermarkeringen.1676,5534,2018-11-01T00:00:00,L,13, ,216,O,,POINT (185287.3713000007 430392.6684000008)
kilometermarkeringen.1677,5541,2018-11-01T00:00:00,R,72, ,2900,O,,POINT (159939.19900000095 433906.2580000013)
kilometermarkeringen.1678,5541,2018-11-01T00:00:00,R,71, ,1930,O,,POINT (159575.81500000134 434803.47199999914)
kilometermarkeringen.1679,5541,2018-11-01T00:00:00,R,70, ,920,O,,POINT (159236.4028000012 435753.10020000115)
kilometermarkeringen.1680,5551,2018-11-01T00:00:00,R,247, ,3448,B,,POINT (128986.58289999887 425417.1457000002)
kilometermarkeringen.1681,5551,2018-11-01T00:00:00,R,246, ,2481,B,,POINT (129299.57589999959 424539.5802000016)
kilometermarkeringen.1682,5551,2018-11-01T00:00:00,R,245, ,1522,B,,POINT (130067.5186999999 423977.6257000007)
kilometermarkeringen.1683,5551,2018-11-01T00:00:00,R,244, ,505,B,,POINT (131023.46939999983 423637.82090000063)
kilometermarkeringen.1684,5554,2018-11-01T00:00:00,R,231, ,521,B,,POINT (136931.6961000003 417149.4114000015)
kilometermarkeringen.1685,5554,2018-11-01T00:00:00,R,232, ,1497,B,,POINT (137549.88080000132 417824.2190000005)
kilometermarkeringen.1686,5565,2018-11-01T00:00:00,R,23, ,512,P,,POINT (126092.64299999923 427026.4539999999)
kilometermarkeringen.1687,5578,2018-11-01T00:00:00,R,958, ,562,B,,POINT (123275.33139999956 426748.83790000156)
kilometermarkeringen.1688,5578,2018-11-01T00:00:00,R,959, ,1560,B,,POINT (122308.65549999848 426518.6752000004)
kilometermarkeringen.1689,5578,2018-11-01T00:00:00,R,960, ,2558,B,,POINT (121405.92199999839 426096.45419999957)
kilometermarkeringen.1690,5579,2018-11-01T00:00:00,R,961, ,383,B,,POINT (120514.93050000072 425543.7723999992)
kilometermarkeringen.1691,5580,2018-11-01T00:00:00,R,961,R,439,P,,POINT (120403.10200000182 425685.4120000005)
kilometermarkeringen.1692,5385,2018-11-01T00:00:00,L,67, ,732,O,,POINT (133225.40340000018 454948.97679999843)
kilometermarkeringen.1693,5385,2018-11-01T00:00:00,L,66, ,1524,O,,POINT (132433.6543999985 454956.8020000011)
kilometermarkeringen.1694,5385,2018-11-01T00:00:00,L,65, ,2516,O,,POINT (131446.1389000006 454884.7239000015)
kilometermarkeringen.1695,5385,2018-11-01T00:00:00,L,63, ,4542,O,,POINT (129498.85520000011 455442.2685999982)
kilometermarkeringen.1696,5385,2018-11-01T00:00:00,L,62, ,5496,O,,POINT (128584.27109999955 455713.5881000012)
kilometermarkeringen.1697,5385,2018-11-01T00:00:00,L,61, ,6558,O,,POINT (127577.08540000021 455799.82990000024)
kilometermarkeringen.1698,5385,2018-11-01T00:00:00,L,60, ,7544,O,,POINT (126626.88560000062 455685.0945999995)
kilometermarkeringen.1699,5387,2018-11-01T00:00:00,R,56, ,3370,O,,POINT (123615.9364 457549.1961000003)
kilometermarkeringen.1700,5387,2018-11-01T00:00:00,L,38, ,3952,O,,POINT (123131.17289999872 457255.7137000002)
kilometermarkeringen.1701,5387,2018-11-01T00:00:00,R,55, ,4398,O,,POINT (122784.85170000046 457033.5898000002)
kilometermarkeringen.1702,5387,2018-11-01T00:00:00,L,37, ,4950,O,,POINT (122464.70430000126 456634.8216999993)
kilometermarkeringen.1703,5387,2018-11-01T00:00:00,L,54, ,5451,O,,POINT (122004.97690000013 456541.98380000144)
kilometermarkeringen.1704,5387,2018-11-01T00:00:00,L,36, ,5946,O,,POINT (121602.58350000158 456313.19839999825)
kilometermarkeringen.1705,5387,2018-11-01T00:00:00,R,58, ,1363,O,,POINT (124865.30000000075 456219.8757000007)
kilometermarkeringen.1706,5387,2018-11-01T00:00:00,R,57, ,2424,O,,POINT (124320.1959999986 457088.38390000165)
kilometermarkeringen.1707,4240,2018-11-01T00:00:00,L,9, ,258,B,,POINT (176660.19370000064 313688.6378000006)
kilometermarkeringen.1708,4240,2018-11-01T00:00:00,L,10, ,1256,B,,POINT (176881.1314000003 314660.28929999843)
kilometermarkeringen.1709,4240,2018-11-01T00:00:00,L,11, ,2258,P,,POINT (176850.188000001 315660.20369999856)
kilometermarkeringen.1710,4240,2018-11-01T00:00:00,L,12, ,3257,P,,POINT (176977.752700001 316647.97349999845)
kilometermarkeringen.1711,4240,2018-11-01T00:00:00,R,13, ,4256,O,,POINT (176820.6559999995 317610.97949999943)
kilometermarkeringen.1712,5394,2018-11-01T00:00:00,R,15, ,545,O,,POINT (176935.2340000011 319589.37000000104)
kilometermarkeringen.1713,5398,2018-11-01T00:00:00,R,67, ,591,B,,POINT (191216.22529999912 352998.1334999986)
kilometermarkeringen.1714,5401,2018-11-01T00:00:00,R,78, ,911,B,,POINT (195715.78940000013 355481.6499999985)
kilometermarkeringen.1715,5401,2018-11-01T00:00:00,R,79, ,1911,B,,POINT (196242.53130000085 356313.690200001)
kilometermarkeringen.1716,5412,2018-11-01T00:00:00,R,100, ,113,B,,POINT (205172.99819999933 369589.4734000005)
