FID,diepte_org,diepte_cm,typering,opmerking,se_anno_cad_data,gdb_geomattr_data,shape
dieptepunten_1905.1283,36,-360,dieptepunt, ,,,POINT (161277.3418999985 536372.6334000006)
dieptepunten_1905.1284,35,-350,dieptepunt, ,,,POINT (161316.89799999818 537389.6528000012)
dieptepunten_1905.1285,41,-410,dieptepunt, ,,,POINT (162218.26630000025 537310.4270000011)
dieptepunten_1905.1286,37,-370,dieptepunt, ,,,POINT (162785.2873999998 538473.1334000006)
dieptepunten_1905.1287,49,-490,dieptepunt, ,,,POINT (163019.28979999945 537467.0799999982)
dieptepunten_1905.1288,46,-460,dieptepunt, ,,,POINT (162591.26190000027 536766.6523000002)
dieptepunten_1905.1289,15,-150,dieptepunt, ,,,POINT (164059.90680000186 538241.2102000006)
dieptepunten_1905.1290,46,-460,dieptepunt, ,,,POINT (163730.7292000018 536733.6585000008)
dieptepunten_1905.1291,43,-430,dieptepunt, ,,,POINT (163499.5907999985 536006.5099)
dieptepunten_1905.1292,49,-490,dieptepunt, ,,,POINT (164506.6574999988 537226.3990999982)
dieptepunten_1905.1293,27,-270,dieptepunt, ,,,POINT (165369.25459999964 537674.1358999982)
dieptepunten_1905.1294,46,-460,dieptepunt, ,,,POINT (164774.97569999844 535946.8491000012)
dieptepunten_1905.1295,40,-400,dieptepunt, ,,,POINT (165520.57820000127 536920.9398999996)
dieptepunten_1905.1296,5,-50,dieptepunt, ,,,POINT (166078.7949000001 538129.438099999)
dieptepunten_1905.1297,49,-490,dieptepunt, ,,,POINT (165534.2921999991 535504.3209000006)
dieptepunten_1905.1298,39,-390,dieptepunt, ,,,POINT (166187.52789999917 536414.6512000002)
dieptepunten_1905.1299,37,-370,dieptepunt, ,,,POINT (166143.4600000009 537413.4648999982)
dieptepunten_1905.1300,43,-430,dieptepunt, ,,,POINT (165934.37920000032 534107.1108000018)
dieptepunten_1905.1301,41,-410,dieptepunt, ,,,POINT (166289.92220000178 534771.2479999997)
dieptepunten_1905.1302,41,-410,dieptepunt, ,,,POINT (167354.23970000073 534348.1143000014)
dieptepunten_1905.1303,42,-420,dieptepunt, ,,,POINT (167072.6801000014 534973.7639000006)
dieptepunten_1905.1304,46,-460,dieptepunt, ,,,POINT (167453.57019999996 536746.1477000006)
dieptepunten_1905.1305,12,-120,dieptepunt, ,,,POINT (169038.96029999852 539270.2036999986)
dieptepunten_1905.1306,18,-180,dieptepunt, ,,,POINT (168934.94189999998 538140.1517000012)
dieptepunten_1905.1307,41,-410,dieptepunt, ,,,POINT (168185.87310000136 535422.8949000016)
dieptepunten_1905.1308,35,-350,dieptepunt, ,,,POINT (169002.16600000113 536288.9505999982)
dieptepunten_1905.1309,35,-350,dieptepunt, ,,,POINT (168514.35330000147 534297.9156999998)
dieptepunten_1905.1310,38,-380,dieptepunt, ,,,POINT (169072.7206000015 534672.4791000001)
dieptepunten_1905.1311,34,-340,dieptepunt, ,,,POINT (170346.94729999825 533841.9996999986)
dieptepunten_1905.1312,34,-340,dieptepunt, ,,,POINT (170509.1699000001 534805.5443000011)
dieptepunten_1905.1313,35,-350,dieptepunt, ,,,POINT (170280.78610000014 535558.5073999986)
dieptepunten_1905.1314,31,-310,dieptepunt, ,,,POINT (170047.2655000016 536275.1081999987)
dieptepunten_1905.1315,30,-300,dieptepunt, ,,,POINT (169787.57339999825 537645.4726000018)
dieptepunten_1905.1316,27,-270,dieptepunt, ,,,POINT (170308.13100000098 538535.2558999993)
dieptepunten_1905.1317,20,-200,dieptepunt, ,,,POINT (171022.91120000184 539685.5811999999)
dieptepunten_1905.1318,11,-110,dieptepunt, ,,,POINT (172237.55900000036 540883.5419000015)
dieptepunten_1905.1319,6,-60,dieptepunt, ,,,POINT (172141.19029999897 540440.6270000003)
dieptepunten_1905.1320,10,-100,dieptepunt, ,,,POINT (172099.03330000117 539998.0045999996)
dieptepunten_1905.1321,23,-230,dieptepunt, ,,,POINT (171982.2773000002 539455.6992999986)
dieptepunten_1905.1322,27,-270,dieptepunt, ,,,POINT (171821.93169999868 538886.0731999986)
dieptepunten_1905.1323,29,-290,dieptepunt, ,,,POINT (171789.02859999985 538434.1037000008)
dieptepunten_1905.1324,30,-300,dieptepunt, ,,,POINT (171810.08399999887 537118.6666000001)
dieptepunten_1905.1325,33,-330,dieptepunt, ,,,POINT (171748.42639999837 534220.4439999983)
dieptepunten_1905.1326,32,-320,dieptepunt, ,,,POINT (171956.35069999844 534848.2005000003)
dieptepunten_1905.1327,31,-310,dieptepunt, ,,,POINT (172240.69909999892 535430.9107999988)
dieptepunten_1905.1328,31,-310,dieptepunt, ,,,POINT (172247.2291000001 536075.9684000015)
dieptepunten_1905.1329,30,-300,dieptepunt, ,,,POINT (172993.49419999868 535870.4847999997)
dieptepunten_1905.1330,30,-300,dieptepunt, ,,,POINT (172598.82059999928 538519.7705000006)
dieptepunten_1905.1331,20,-200,dieptepunt, ,,,POINT (172775.13289999962 539459.8808000013)
dieptepunten_1905.1332,15,-150,dieptepunt, ,,,POINT (172801.42460000142 540543.493999999)
dieptepunten_1905.1333,18,-180,dieptepunt, ,,,POINT (173819.90830000117 539239.7652999982)
dieptepunten_1905.1334,21,-210,dieptepunt, ,,,POINT (174649.1649999991 539108.4829000011)
dieptepunten_1905.1335,27,-270,dieptepunt, ,,,POINT (174261.95120000094 538673.004900001)
dieptepunten_1905.1336,33,-330,dieptepunt, ,,,POINT (174036.29129999876 538137.8255999982)
dieptepunten_1905.1337,30,-300,dieptepunt, ,,,POINT (174061.84930000082 537547.3627000004)
dieptepunten_1905.1338,31,-310,dieptepunt, ,,,POINT (173475.18230000138 536963.0538999997)
dieptepunten_1905.1339,34,-340,dieptepunt, ,,,POINT (173062.9310999997 533590.4193000011)
dieptepunten_1905.1340,32,-320,dieptepunt, ,,,POINT (173548.20419999957 534864.5855999999)
dieptepunten_1905.1341,32,-320,dieptepunt, ,,,POINT (174182.93169999868 533995.3702999987)
dieptepunten_1905.1342,33,-330,dieptepunt, ,,,POINT (174087.92440000176 535194.2030000016)
dieptepunten_1905.1343,34,-340,dieptepunt, ,,,POINT (174462.86609999835 535768.3885000013)
dieptepunten_1905.1344,31,-310,dieptepunt, ,,,POINT (174287.2782999985 536948.7322999984)
dieptepunten_1905.1345,26,-260,dieptepunt, ,,,POINT (175289.74769999832 538324.0276999995)
dieptepunten_1905.1346,24,-240,dieptepunt, ,,,POINT (175339.2586000003 538740.8475000001)
dieptepunten_1905.1347,35,-350,dieptepunt, ,,,POINT (175125.10429999977 533282.1523000002)
dieptepunten_1905.1348,32,-320,dieptepunt, ,,,POINT (175534.70329999924 534846.8504000008)
dieptepunten_1905.1349,31,-310,dieptepunt, ,,,POINT (175771.53559999913 535611.2074999996)
dieptepunten_1905.1350,32,-320,dieptepunt, ,,,POINT (175512.13230000064 536936.3552000001)
dieptepunten_1905.1351,31,-310,dieptepunt, ,,,POINT (176180.11309999973 536948.4640000015)
dieptepunten_1905.1352,31,-310,dieptepunt, ,,,POINT (176378.91710000113 537593.7615999989)
dieptepunten_1905.1353,27,-270,dieptepunt, ,,,POINT (177220.7873999998 538014.7402999997)
dieptepunten_1905.1354,20,-200,dieptepunt, ,,,POINT (177754.59760000184 539077.6242000014)
dieptepunten_1905.1355,18,-180,dieptepunt, ,,,POINT (178603.65179999918 538737.4585000016)
dieptepunten_1905.1356,24,-240,dieptepunt, ,,,POINT (178560.1774000004 538202.3544999994)
dieptepunten_1905.1357,29,-290,dieptepunt, ,,,POINT (178280.47890000045 537593.370000001)
dieptepunten_1905.1358,30,-300,dieptepunt, ,,,POINT (177361.41899999976 537371.3176000006)
dieptepunten_1905.1359,30,-300,dieptepunt, ,,,POINT (176865.00939999893 536878.9666000009)
dieptepunten_1905.1360,32,-320,dieptepunt, ,,,POINT (177495.42220000178 534120.9142999984)
dieptepunten_1905.1361,36,-360,dieptepunt, ,,,POINT (176886.4268000014 534626.5229999982)
dieptepunten_1905.1362,36,-360,dieptepunt, ,,,POINT (177737.97140000015 535757.3440999985)
dieptepunten_1905.1363,20,-200,dieptepunt, ,,,POINT (179387.29949999973 537880.0161999986)
dieptepunten_1905.1364,25,-250,dieptepunt, ,,,POINT (179670.23690000176 537046.9829999991)
dieptepunten_1905.1365,30,-300,dieptepunt, ,,,POINT (178789.50679999962 536225.7124999985)
dieptepunten_1905.1366,30,-300,dieptepunt, ,,,POINT (178239.50310000032 535187.7646000013)
dieptepunten_1905.1367,36,-360,dieptepunt, ,,,POINT (178082.37900000066 533133.7470000014)
dieptepunten_1905.1368,33,-330,dieptepunt, ,,,POINT (178436.19449999928 533880.6409000009)
dieptepunten_1905.1369,33,-330,dieptepunt, ,,,POINT (178529.9985000007 534716.9739000015)
dieptepunten_1905.1370,28,-280,dieptepunt, ,,,POINT (179828.20369999856 535822.7188000008)
dieptepunten_1905.1371,32,-320,dieptepunt, ,,,POINT (179542.75600000098 534777.0003000014)
dieptepunten_1905.1372,29,-290,dieptepunt, ,,,POINT (179972.6000000015 533907.4138999991)
dieptepunten_1905.1373,34,-340,dieptepunt, ,,,POINT (178745.4103000015 533182.7756000012)
dieptepunten_1905.1374,17,-170,dieptepunt, ,,,POINT (180073.877700001 537620.5817000009)
dieptepunten_1905.1375,26,-260,dieptepunt, ,,,POINT (180192.7313000001 536523.5218999982)
dieptepunten_1905.1376,29,-290,dieptepunt, ,,,POINT (180556.8949000016 535200.3674999997)
dieptepunten_1905.1377,33,-330,dieptepunt, ,,,POINT (179021.8365000002 532539.2597000003)
dieptepunten_1905.1378,31,-310,dieptepunt, ,,,POINT (179379.91800000146 531841.7083999999)
dieptepunten_1905.1379,34,-340,dieptepunt, ,,,POINT (179673.22080000117 531161.9858999997)
dieptepunten_1905.1380,32,-320,dieptepunt, ,,,POINT (180156.91640000045 532836.4307000004)
dieptepunten_1905.1381,31,-310,dieptepunt, ,,,POINT (181254.36279999837 533079.123300001)
dieptepunten_1905.1382,26,-260,dieptepunt, ,,,POINT (181129.19830000028 535103.7817000002)
dieptepunten_1905.1383,15,-150,dieptepunt, ,,,POINT (181917.1559999995 534999.4873000011)
dieptepunten_1905.1384,10,-100,dieptepunt, ,,,POINT (182503.0821999982 534176.7509000003)
dieptepunten_1905.1385,15,-150,dieptepunt, ,,,POINT (182940.0727000013 533670.820700001)
dieptepunten_1905.1386,15,-150,dieptepunt, ,,,POINT (182988.75459999964 533198.7285000011)
dieptepunten_1905.1387,31,-310,dieptepunt, ,,,POINT (181260.4545999989 530644.2714999989)
dieptepunten_1905.1388,32,-320,dieptepunt, ,,,POINT (181625.0513000004 531318.7540999986)
dieptepunten_1905.1389,30,-300,dieptepunt, ,,,POINT (182212.94310000166 531785.6490000002)
dieptepunten_1905.1390,29,-290,dieptepunt, ,,,POINT (182855.32440000027 532180.2602000013)
dieptepunten_1905.1391,21,-210,dieptepunt, ,,,POINT (183651.52430000156 532312.4100000001)
dieptepunten_1905.1392,2,-20,dieptepunt, ,,,POINT (184469.0705000013 532444.7993000001)
dieptepunten_1905.1393,26,-260,dieptepunt, ,,,POINT (183618.24689999968 531494.4096000008)
dieptepunten_1905.1394,3,-30,dieptepunt, ,,,POINT (185459.0527999997 532124.0405000001)
dieptepunten_1905.1395,27,-270,dieptepunt, ,,,POINT (184408.71799999848 531208.5711999983)
dieptepunten_1905.1396,23,-230,dieptepunt, ,,,POINT (184772.22830000147 530574.7577)
dieptepunten_1905.1397,30,-300,dieptepunt, ,,,POINT (184839.57779999822 529920.9004000016)
dieptepunten_1905.1398,30,-300,dieptepunt, ,,,POINT (185043.21299999952 529149.7613999993)
dieptepunten_1905.1399,30,-300,dieptepunt, ,,,POINT (185471.42269999906 528534.4915000014)
dieptepunten_1905.1400,28,-280,dieptepunt, ,,,POINT (186051.67179999873 529110.6424999982)
dieptepunten_1905.1401,27,-270,dieptepunt, ,,,POINT (186529.72569999844 530086.1449000016)
dieptepunten_1905.1402,6,-60,dieptepunt, ,,,POINT (186136.7210999988 531783.1305)
dieptepunten_1905.1403,17,-170,dieptepunt, ,,,POINT (186964.3332999982 531079.6783000007)
dieptepunten_1905.1404,23,-230,dieptepunt, ,,,POINT (187283.38039999828 530127.4177000001)
dieptepunten_1905.1405,28,-280,dieptepunt, ,,,POINT (187346.92830000073 529364.3348999992)
dieptepunten_1905.1406,21,-210,dieptepunt, ,,,POINT (188498.69029999897 529417.3432999998)
dieptepunten_1905.1407,6,-60,dieptepunt, ,,,POINT (188837.99159999937 529828.689199999)
dieptepunten_1905.1408,9,-90,dieptepunt, ,,,POINT (189283.1475000009 529531.6704000011)
dieptepunten_1905.1409,10,-100,dieptepunt, ,,,POINT (189642.81109999865 529179.5086000003)
dieptepunten_1905.1410,20,-200,dieptepunt, ,,,POINT (189425.5203000009 528496.1908)
dieptepunten_1905.1411,4,-40,dieptepunt, ,,,POINT (190643.2186000012 529195.3405999988)
dieptepunten_1905.1412,12,-120,dieptepunt, ,,,POINT (190306.90480000153 528356.5304999985)
dieptepunten_1905.1413,24,-240,dieptepunt, ,,,POINT (190352.7324000001 527711.2476999983)
dieptepunten_1905.1414,24,-240,dieptepunt, ,,,POINT (190640.19170000032 526667.4087000005)
dieptepunten_1905.1415,25,-250,dieptepunt, ,,,POINT (189712.42669999972 526888.8498000018)
dieptepunten_1905.1416,26,-260,dieptepunt, ,,,POINT (188424.05959999934 526644.4010000005)
dieptepunten_1905.1417,25,-250,dieptepunt, ,,,POINT (189335.17280000076 527777.3883999996)
dieptepunten_1905.1418,28,-280,dieptepunt, ,,,POINT (187846.2906000018 528431.3638999984)
dieptepunten_1905.1419,28,-280,dieptepunt, ,,,POINT (187855.77490000054 527695.1873000003)
dieptepunten_1905.1420,28,-280,dieptepunt, ,,,POINT (187799.11389999837 526258.7938000001)
dieptepunten_1905.1421,28,-280,dieptepunt, ,,,POINT (186568.0810999982 526051.3555000015)
dieptepunten_1905.1422,28,-280,dieptepunt, ,,,POINT (186787.27800000086 527006.8636999987)
dieptepunten_1905.1423,29,-290,dieptepunt, ,,,POINT (185743.20659999922 526882.3319999985)
dieptepunten_1905.1424,29,-290,dieptepunt, ,,,POINT (185723.9384999983 527963.559799999)
dieptepunten_1905.1425,31,-310,dieptepunt, ,,,POINT (185063.58449999988 527741.4219000004)
dieptepunten_1905.1426,29,-290,dieptepunt, ,,,POINT (183299.25600000098 529993.1959000006)
dieptepunten_1905.1427,34,-340,dieptepunt, ,,,POINT (180283.33540000021 530411.4327999987)
dieptepunten_1905.1428,30,-300,dieptepunt, ,,,POINT (182842.9748999998 529354.4252000004)
dieptepunten_1905.1429,33,-330,dieptepunt, ,,,POINT (180469.94150000066 529158.7674999982)
dieptepunten_1905.1430,32,-320,dieptepunt, ,,,POINT (182179.874499999 528841.6915000007)
dieptepunten_1905.1431,30,-300,dieptepunt, ,,,POINT (182746.9990000017 528354.430300001)
dieptepunten_1905.1432,32,-320,dieptepunt, ,,,POINT (183484.73519999906 528040.8236000016)
dieptepunten_1905.1433,29,-290,dieptepunt, ,,,POINT (184163.59959999844 527681.4574999996)
dieptepunten_1905.1434,33,-330,dieptepunt, ,,,POINT (180703.06789999828 528115.3370999992)
dieptepunten_1905.1435,34,-340,dieptepunt, ,,,POINT (179945.72260000184 527674.8737000003)
dieptepunten_1905.1436,34,-340,dieptepunt, ,,,POINT (181239.70430000126 527491.5920000002)
dieptepunten_1905.1437,31,-310,dieptepunt, ,,,POINT (179887.08579999954 526093.7419000007)
dieptepunten_1905.1438,30,-300,dieptepunt, ,,,POINT (181366.79239999875 525857.0811999999)
dieptepunten_1905.1439,30,-300,dieptepunt, ,,,POINT (182562.83619999886 525736.8850999996)
dieptepunten_1905.1440,31,-310,dieptepunt, ,,,POINT (183367.6224000007 525741.5918999985)
dieptepunten_1905.1441,30,-300,dieptepunt, ,,,POINT (184048.78559999913 525672.9131999984)
dieptepunten_1905.1442,31,-310,dieptepunt, ,,,POINT (184614.80829999968 526557.5227999985)
dieptepunten_1905.1443,29,-290,dieptepunt, ,,,POINT (184858.57559999824 525650.4349000007)
dieptepunten_1905.1444,29,-290,dieptepunt, ,,,POINT (185710.15139999986 525700.9206999987)
dieptepunten_1905.1445,28,-280,dieptepunt, ,,,POINT (186018.5197999999 525221.2098999992)
dieptepunten_1905.1446,28,-280,dieptepunt, ,,,POINT (185299.2115000002 524571.9371000007)
dieptepunten_1905.1447,31,-310,dieptepunt, ,,,POINT (184476.69579999894 524739.7303000018)
dieptepunten_1905.1448,30,-300,dieptepunt, ,,,POINT (183566.6607999988 524961.5137999989)
dieptepunten_1905.1449,34,-340,dieptepunt, ,,,POINT (181667.23600000143 524696.0386999995)
dieptepunten_1905.1450,35,-350,dieptepunt, ,,,POINT (180301.74230000004 525296.6572000012)
dieptepunten_1905.1451,30,-300,dieptepunt, ,,,POINT (177411.8022999987 532984.8220999986)
dieptepunten_1905.1452,33,-330,dieptepunt, ,,,POINT (176029.64499999955 532832.3592999987)
dieptepunten_1905.1453,34,-340,dieptepunt, ,,,POINT (173929.10200000182 532731.3427000009)
dieptepunten_1905.1454,34,-340,dieptepunt, ,,,POINT (172852.7146999985 532953.5265999995)
dieptepunten_1905.1455,35,-350,dieptepunt, ,,,POINT (172268.65839999914 532496.6915999986)
dieptepunten_1905.1456,36,-360,dieptepunt, ,,,POINT (171951.10269999877 532004.751699999)
dieptepunten_1905.1457,36,-360,dieptepunt, ,,,POINT (173253.28200000152 531610.8046000004)
dieptepunten_1905.1458,35,-350,dieptepunt, ,,,POINT (174847.87579999864 532372.2939999998)
dieptepunten_1905.1459,31,-310,dieptepunt, ,,,POINT (174776.9074999988 531745.0872999988)
dieptepunten_1905.1460,37,-370,dieptepunt, ,,,POINT (175398.34439999983 531284.7619000003)
dieptepunten_1905.1461,33,-330,dieptepunt, ,,,POINT (173646.68079999834 530549.6948000006)
dieptepunten_1905.1462,34,-340,dieptepunt, ,,,POINT (178700.9615000002 530411.5689999983)
dieptepunten_1905.1463,34,-340,dieptepunt, ,,,POINT (177339.5698999986 530313.4098999985)
dieptepunten_1905.1464,37,-370,dieptepunt, ,,,POINT (174968.45589999855 530165.2380999997)
dieptepunten_1905.1465,35,-350,dieptepunt, ,,,POINT (176955.61080000177 529702.7151999995)
dieptepunten_1905.1466,36,-360,dieptepunt, ,,,POINT (174511.62849999964 529627.0698000006)
dieptepunten_1905.1467,38,-380,dieptepunt, ,,,POINT (173316.30000000075 529676.0896999985)
dieptepunten_1905.1468,37,-370,dieptepunt, ,,,POINT (172190.03979999945 529725.6625999995)
dieptepunten_1905.1469,37,-370,dieptepunt, ,,,POINT (173175.53840000182 528857.871199999)
dieptepunten_1905.1470,36,-360,dieptepunt, ,,,POINT (174479.6612999998 528872.8957999982)
dieptepunten_1905.1471,36,-360,dieptepunt, ,,,POINT (176247.48820000142 528945.0592)
dieptepunten_1905.1472,34,-340,dieptepunt, ,,,POINT (178686.2917000018 528667.1537999995)
dieptepunten_1905.1473,34,-340,dieptepunt, ,,,POINT (177488.1174999997 527788.5566000007)
dieptepunten_1905.1474,35,-350,dieptepunt, ,,,POINT (176650.68820000067 528111.2866000012)
dieptepunten_1905.1475,36,-360,dieptepunt, ,,,POINT (175872.43079999834 528443.5249999985)
dieptepunten_1905.1476,36,-360,dieptepunt, ,,,POINT (174369.6185999997 528372.7307000011)
dieptepunten_1905.1477,39,-390,dieptepunt, ,,,POINT (173548.99940000102 528368.9829000011)
dieptepunten_1905.1478,37,-370,dieptepunt, ,,,POINT (172248.5967000015 528390.5626999997)
dieptepunten_1905.1479,37,-370,dieptepunt, ,,,POINT (172649.7061999999 527865.3995999992)
dieptepunten_1905.1480,38,-380,dieptepunt, ,,,POINT (173798.61980000138 527725.1163000017)
dieptepunten_1905.1481,39,-390,dieptepunt, ,,,POINT (174469.43349999934 527446.5707999989)
dieptepunten_1905.1482,37,-370,dieptepunt, ,,,POINT (175390.22819999978 527741.6420999989)
dieptepunten_1905.1483,37,-370,dieptepunt, ,,,POINT (176364.9860999994 527337.6279999986)
dieptepunten_1905.1484,34,-340,dieptepunt, ,,,POINT (178771.76949999854 526650.746199999)
dieptepunten_1905.1485,35,-350,dieptepunt, ,,,POINT (171443.74799999967 533010.9105999991)
dieptepunten_1905.1486,36,-360,dieptepunt, ,,,POINT (169361.47320000082 533420.1757000014)
dieptepunten_1905.1487,41,-410,dieptepunt, ,,,POINT (167999.74570000172 533451.3202)
dieptepunten_1905.1488,43,-430,dieptepunt, ,,,POINT (166626.47370000184 533591.7828000002)
dieptepunten_1905.1489,42,-420,dieptepunt, ,,,POINT (165477.82009999827 533397.2729000002)
dieptepunten_1905.1490,44,-440,dieptepunt, ,,,POINT (167409.71180000156 532877.0240999982)
dieptepunten_1905.1491,37,-370,dieptepunt, ,,,POINT (169584.77380000055 532603.5828000009)
dieptepunten_1905.1492,37,-370,dieptepunt, ,,,POINT (170513.55310000107 532134.9712000005)
dieptepunten_1905.1493,38,-380,dieptepunt, ,,,POINT (169470.2661000006 531803.8264999986)
dieptepunten_1905.1494,41,-410,dieptepunt, ,,,POINT (167759.91059999913 531761.1616000012)
dieptepunten_1905.1495,43,-430,dieptepunt, ,,,POINT (166787.247299999 532220.9866999984)
