FID,raai,vaknr,raainr,bkl,tkl,tklminbkl,trend,snijding,opmerkinge,symbol,shape_leng,shape_le_1,se_anno_cad_data,gdb_geomattr_data,shape
trend_2016_100.847,911800,9,11800,962,1047.54,85.54,4.08,-,- - - - - -,1,1216.00043683,1216.00043683,,,"POLYGON ((66682.04179999977 445216.28390000015, 66343.79430000111 445444.434799999, 66455.63289999962 445610.24230000004, 66793.88030000031 445382.09149999917, 66682.04179999977 445216.28390000015))"
trend_2016_100.848,809350,8,9350,163,183.96,20.96,-1.87,>2026,- - - - - -,3,773.99994887,773.99994887,,,"POLYGON ((82571.78390000015 464236.02710000053, 82717.1101000011 464118.34430000186, 82591.24610000104 463962.9151000008, 82445.9197999984 464080.59789999947, 82571.78390000015 464236.02710000053))"
trend_2016_100.849,809375,8,9375,161,168.63,7.63,-2.76,2018,- - - - - -,3,951.99995111,951.99995111,,,"POLYGON ((82414.78379999846 464040.0273000002, 82629.27589999884 463866.3348999992, 82503.41180000082 463710.90579999983, 82288.91950000077 463884.59809999913, 82414.78379999846 464040.0273000002))"
trend_2016_100.850,809400,8,9400,156,171.17,15.17,-0.76,>2026,- - - - - -,3,552.00022935,552.00022935,,,"POLYGON ((82257.78390000015 463844.02710000053, 82316.84690000117 463796.1988000013, 82190.98290000111 463640.76949999854, 82131.9197999984 463688.59789999947, 82257.78390000015 463844.02710000053))"
trend_2016_100.851,809425,8,9425,145,171.79,26.79,-0.53,>2026,- - - - - -,3,506.0000028,506.0000028,,,"POLYGON ((82101.78379999846 463649.0273000002, 82142.97250000015 463615.67330000177, 82017.10830000043 463460.2441000007, 81975.9197999984 463493.59809999913, 82101.78379999846 463649.0273000002))"
trend_2016_100.852,809450,8,9450,135,178.69,43.69,1.28,-,- - - - - -,1,655.99994699,655.99994699,,,"POLYGON ((81819.9197999984 463297.59789999947, 81720.44509999827 463378.15089999884, 81846.30909999833 463533.5800999999, 81945.78390000015 463453.02710000053, 81819.9197999984 463297.59789999947))"
trend_2016_100.853,809475,8,9475,130,184.26,54.26,1.36,-,- - - - - -,1,671.99981426,671.99981426,,,"POLYGON ((81663.9197999984 463102.59809999913, 81558.22780000046 463188.185800001, 81684.09189999849 463343.6147999987, 81789.78379999846 463258.0273000002, 81663.9197999984 463102.59809999913))"
trend_2016_100.854,809500,8,9500,132,189.12,57.12,1.94,-,- - - - - -,1,788.00029483,788.00029483,,,"POLYGON ((81524.68310000002 462933.59149999917, 81378.26929999888 463060.8669000007, 81509.48110000044 463211.80889999866, 81655.89490000159 463084.53350000083, 81524.68310000002 462933.59149999917))"
trend_2016_100.855,809525,8,9525,141,182.03,41.03,2.55,-,- - - - - -,1,910.00019174,910.00019174,,,"POLYGON ((81358.68349999934 462746.5918000005, 81166.23250000179 462913.8867999986, 81297.44429999962 463064.82880000025, 81489.8953000009 462897.53379999846, 81358.68349999934 462746.5918000005))"
trend_2016_100.856,809550,8,9550,122,167.48,45.48,1.84,-,- - - - - -,1,768.00004621,768.00004621,,,"POLYGON ((81192.68329999968 462559.5918999985, 81053.81679999828 462680.30680000037, 81185.02849999815 462831.2487999983, 81323.89510000125 462710.53390000015, 81192.68329999968 462559.5918999985))"
trend_2016_100.857,809575,8,9575,114,164.88,50.88,2.08,-,- - - - - -,1,816.00007051,816.00007051,,,"POLYGON ((81026.68310000002 462373.59149999917, 80869.7034999989 462510.0518000014, 81000.91530000046 462660.99379999936, 81157.89490000159 462524.53350000083, 81026.68310000002 462373.59149999917))"
trend_2016_100.858,809600,8,9600,108,143.51,35.51,0.7,-,- - - - - -,1,540.00019767,540.00019767,,,"POLYGON ((80860.68310000002 462187.5918000005, 80807.85330000147 462233.51579999924, 80939.06509999931 462384.4578000009, 80991.89490000159 462338.53350000083, 80860.68310000002 462187.5918000005))"
trend_2016_100.859,809625,8,9625,88,134.62,46.62,0.75,-,- - - - - -,1,550.00008866,550.00008866,,,"POLYGON ((80694.68349999934 462000.5918000005, 80638.08029999956 462049.7961000018, 80769.29210000113 462200.7380999997, 80825.8953000009 462151.53379999846, 80694.68349999934 462000.5918000005))"
trend_2016_100.860,809650,8,9650,65,118.58,53.58,0.33,-,- - - - - -,1,465.99985841,465.99985841,,,"POLYGON ((80528.68329999968 461813.59149999917, 80503.77789999917 461835.2415000014, 80634.9897999987 461986.1832999997, 80659.89510000125 461964.53350000083, 80528.68329999968 461813.59149999917))"
trend_2016_100.861,809675,8,9675,64,110.35,46.35,1.13,-,- - - - - -,1,626.00007891,626.00007891,,,"POLYGON ((80362.68310000002 461626.5918000005, 80277.40089999884 461700.72630000114, 80408.61279999837 461851.6682999991, 80493.89490000159 461777.53379999846, 80362.68310000002 461626.5918000005))"
trend_2016_100.862,809700,8,9700,62,93.07,31.07,-0.49,>2026,- - - - - -,3,497.99986722,497.99986722,,,"POLYGON ((80351.84829999879 461613.1358000003, 80387.684799999 461579.7179000005, 80251.28510000184 461433.4470999986, 80215.4488000013 461466.8649000004, 80351.84829999879 461613.1358000003))"
trend_2016_100.863,809725,8,9725,56,91.44,35.44,0.58,-,- - - - - -,1,516.00008099,516.00008099,,,"POLYGON ((80053.19810000062 461302.72250000015, 80011.4765000008 461343.0128000006, 80150.40810000151 461486.8808000013, 80192.12990000099 461446.59050000086, 80053.19810000062 461302.72250000015))"
trend_2016_100.864,909750,9,9750,48,107.17,59.17,2.39,-,- - - - - -,1,878.00005969,878.00005969,,,"POLYGON ((79879.19849999994 461122.7223000005, 79707.27629999816 461288.7457999997, 79846.20789999887 461432.6138000004, 80018.13010000065 461266.5903000012, 79879.19849999994 461122.7223000005))"
trend_2016_100.865,909770,9,9770,50,123.1,73.1,3.73,-,- - - - - -,1,1145.99999191,1145.99999191,,,"POLYGON ((79738.19830000028 460977.7223000005, 79469.88450000063 461236.82990000024, 79608.816300001 461380.69790000096, 79877.12990000099 461121.5903000012, 79738.19830000028 460977.7223000005))"
trend_2016_100.866,909795,9,9795,54,128.79,74.79,3.78,-,- - - - - -,1,1156.00010165,1156.00010165,,,"POLYGON ((79564.19830000028 460798.72250000015, 79292.28779999912 461061.3035000004, 79431.21950000152 461205.17130000144, 79703.12990000099 460942.59050000086, 79564.19830000028 460798.72250000015))"
trend_2016_100.867,909830,9,9830,54,136.36,82.36,3.34,-,- - - - - -,1,1067.99999166,1067.99999166,,,"POLYGON ((79320.19849999994 460547.7223000005, 79079.93890000135 460779.7380999997, 79218.87049999833 460923.60610000044, 79459.13010000065 460691.5903000012, 79320.19849999994 460547.7223000005))"
trend_2016_100.868,909875,9,9875,65,184.35,119.35,6.62,-,- - - - - -,1,1723.99995869,1723.99995869,,,"POLYGON ((79006.19849999994 460224.72250000015, 78529.99579999968 460684.58630000055, 78668.9272999987 460828.45430000126, 79145.13030000031 460368.59050000086, 79006.19849999994 460224.72250000015))"
trend_2016_100.869,909925,9,9925,140,267.97,127.97,6.95,-,- - - - - -,1,1789.99985716,1789.99985716,,,"POLYGON ((78657.19849999994 459864.72250000015, 78157.25730000064 460347.5100999996, 78296.18890000135 460491.37790000066, 78796.13010000065 460008.59050000086, 78657.19849999994 459864.72250000015))"
trend_2016_100.870,909975,9,9975,120,252.85,132.85,2.24,-,- - - - - -,1,847.99999692,847.99999692,,,"POLYGON ((78307.19830000028 459504.72250000015, 78146.06610000134 459660.3258999996, 78284.99780000001 459804.1939000003, 78446.12990000099 459648.59050000086, 78307.19830000028 459504.72250000015))"
trend_2016_100.871,910025,9,10025,107,290.62,183.62,-7.31,>2026,- - - - - -,3,1861.9999801,1861.9999801,,,"POLYGON ((78111.60179999843 459300.8044999987, 78628.49680000171 458783.90949999914, 78487.07530000061 458642.4880999997, 77970.18030000106 459159.3830999993, 78111.60179999843 459300.8044999987))"
trend_2016_100.872,910075,9,10075,100,240.93,140.93,-1.1,>2026,- - - - - -,3,619.99997529,619.99997529,,,"POLYGON ((77750.12990000099 458931.5903000012, 77829.25730000064 458855.1777999997, 77690.32580000162 458711.3099000007, 77611.19830000028 458787.7223000005, 77750.12990000099 458931.5903000012))"
trend_2016_100.873,910125,9,10125,127,247.31,120.31,-7.49,>2026,- - - - - -,3,1897.99975334,1897.99975334,,,"POLYGON ((77379.76449999958 458541.43989999965, 77936.37990000099 458040.26110000163, 77802.55389999971 457891.632100001, 77245.9384999983 458392.810899999, 77379.76449999958 458541.43989999965))"
trend_2016_100.874,910140,9,10140,171,263.65,92.65,0.52,-,- - - - - -,1,504.00020808,504.00020808,,,"POLYGON ((77145.93879999965 458281.810800001, 77107.29509999976 458316.60550000146, 77241.1213000007 458465.2344999984, 77279.7648999989 458430.4398000017, 77145.93879999965 458281.810800001))"
trend_2016_100.875,910200,9,10200,162,247.17,85.17,6.67,-,- - - - - -,1,1734.00005364,1734.00005364,,,"POLYGON ((76745.68329999968 457836.5918000005, 76242.29190000147 458274.18290000036, 76373.503800001 458425.1248999983, 76876.89510000125 457987.53350000083, 76745.68329999968 457836.5918000005))"
trend_2016_100.876,910217,9,10217,137,227.74,90.74,9.96,-,- - - - - -,1,2392.00032357,2392.00032357,,,"POLYGON ((76630.68349999934 457704.5918000005, 75878.99280000106 458358.02650000155, 76010.20450000092 458508.9684999995, 76761.8953000009 457855.53379999846, 76630.68349999934 457704.5918000005))"
trend_2016_100.877,806425,8,6425,196,231.91,35.91,-1.68,>2026,- - - - - -,3,735.99999489,735.99999489,,,"POLYGON ((96095.56509999931 489750.7692999989, 96250.2098999992 489685.1264999993, 96172.06379999965 489501.0254999995, 96017.4189000018 489566.6682999991, 96095.56509999931 489750.7692999989))"
trend_2016_100.878,806450,8,6450,194,232.9,38.9,-0.47,>2026,- - - - - -,3,494.00022395,494.00022395,,,"POLYGON ((95999.56509999931 489519.7692999989, 96042.82889999822 489501.4048999995, 95964.68279999867 489317.3038999997, 95921.4189000018 489335.6682999991, 95999.56509999931 489519.7692999989))"
trend_2016_100.879,806475,8,6475,181,231.73,50.73,0.06,-,- - - - - -,1,412.00035434,412.00035434,,,"POLYGON ((95824.41910000145 489104.6680999994, 95818.89589999989 489107.01249999925, 95897.04230000079 489291.11349999905, 95902.56529999897 489288.7690999992, 95824.41910000145 489104.6680999994))"
trend_2016_100.880,806500,8,6500,183,230.52,47.52,-0.08,>2026,- - - - - -,3,416.00004755,416.00004755,,,"POLYGON ((95805.56529999897 489058.76949999854, 95812.92949999869 489055.6438000016, 95734.78310000151 488871.5428000018, 95727.41910000145 488874.66849999875, 95805.56529999897 489058.76949999854))"
trend_2016_100.881,806525,8,6525,186,230.25,44.25,-0.81,>2026,- - - - - -,3,562.00011843,562.00011843,,,"POLYGON ((95709.56529999897 488828.76949999854, 95784.12629999965 488797.12029999867, 95705.98009999841 488613.0192999989, 95631.41910000145 488644.66849999875, 95709.56529999897 488828.76949999854))"
trend_2016_100.882,806550,8,6550,189,229.79,40.79,-1.35,>2026,- - - - - -,3,670.00002017,670.00002017,,,"POLYGON ((95612.56529999897 488597.7692999989, 95736.83350000158 488545.0207999982, 95658.68730000034 488360.9197999984, 95534.41910000145 488413.6682999991, 95612.56529999897 488597.7692999989))"
trend_2016_100.883,806575,8,6575,194,226.6,32.6,-2.65,>2026,- - - - - -,3,930.00011507,930.00011507,,,"POLYGON ((95515.56549999863 488367.7692999989, 95759.49929999933 488264.2254999988, 95681.35310000181 488080.124499999, 95437.41930000111 488183.6682999991, 95515.56549999863 488367.7692999989))"
trend_2016_100.884,806600,8,6600,198,229.01,31.01,-2.82,>2026,- - - - - -,3,964.00007848,964.00007848,,,"POLYGON ((95418.56549999863 488135.7692999989, 95678.14790000021 488025.58309999853, 95600.00180000067 487841.48209999874, 95340.41930000111 487951.6682999991, 95418.56549999863 488135.7692999989))"
trend_2016_100.885,806625,8,6625,210,232.34,22.34,-1.71,>2026,- - - - - -,3,742.00018344,742.00018344,,,"POLYGON ((95322.56549999863 487905.7690999992, 95479.97190000117 487838.9541000016, 95401.82580000162 487654.8531000018, 95244.41930000111 487721.6680999994, 95322.56549999863 487905.7690999992))"
trend_2016_100.886,806650,8,6650,201,233.53,32.53,-0.92,>2026,- - - - - -,3,584.00007255,584.00007255,,,"POLYGON ((95225.56549999863 487674.76949999854, 95310.2520999983 487638.82229999825, 95232.10579999909 487454.72129999846, 95147.41930000111 487490.66849999875, 95225.56549999863 487674.76949999854))"
trend_2016_100.887,806675,8,6675,195,231.87,36.87,-0.56,>2026,- - - - - -,3,511.99985997,511.99985997,,,"POLYGON ((95129.56549999863 487443.76949999854, 95181.11389999837 487421.8885000013, 95102.96750000119 487237.7877999991, 95051.41930000111 487259.66849999875, 95129.56549999863 487443.76949999854))"
trend_2016_100.888,806700,8,6700,187,227.99,40.99,-0.63,>2026,- - - - - -,3,525.99999678,525.99999678,,,"POLYGON ((95032.56579999998 487213.7692999989, 95090.55750000104 487189.1532999985, 95012.4112999998 487005.0522999987, 94954.41950000077 487029.6682999991, 95032.56579999998 487213.7692999989))"
trend_2016_100.889,806725,8,6725,178,218.85,40.85,-1.52,>2026,- - - - - -,3,704.00003127,704.00003127,,,"POLYGON ((94935.56509999931 486982.7692999989, 95075.48189999908 486923.3783, 94997.33579999954 486739.2773000002, 94857.4189000018 486798.6682999991, 94935.56509999931 486982.7692999989))"
trend_2016_100.890,806750,8,6750,168,222.44,54.44,-0.06,>2026,- - - - - -,3,411.99992184,411.99992184,,,"POLYGON ((94839.56509999931 486752.7690999992, 94845.08810000122 486750.4248000011, 94766.94189999998 486566.3238000013, 94761.4189000018 486568.6680999994, 94839.56509999931 486752.7690999992))"
trend_2016_100.891,806775,8,6775,163,226.27,63.27,1.95,-,- - - - - -,1,790.00034511,790.00034511,,,"POLYGON ((94664.41910000145 486337.6680999994, 94484.92049999908 486413.86080000177, 94563.06689999998 486597.96180000156, 94742.56529999897 486521.7690999992, 94664.41910000145 486337.6680999994))"
trend_2016_100.892,806800,8,6800,163,227.47,64.47,3.58,-,- - - - - -,1,1115.99983914,1115.99983914,,,"POLYGON ((94567.41910000145 486106.66849999875, 94237.87849999964 486246.5502999984, 94316.02479999885 486430.65129999816, 94645.56529999897 486290.76949999854, 94567.41910000145 486106.66849999875))"
trend_2016_100.893,806825,8,6825,161,228.36,67.36,4.75,-,- - - - - -,1,1349.9999205,1349.9999205,,,"POLYGON ((94470.41910000145 485876.66849999875, 94033.17929999903 486062.26579999924, 94111.32550000027 486246.366799999, 94548.56529999897 486060.76949999854, 94470.41910000145 485876.66849999875))"
trend_2016_100.894,806850,8,6850,164,237.09,73.09,7.56,-,- - - - - -,1,1912.00024508,1912.00024508,,,"POLYGON ((94373.41930000111 485645.6682999991, 93677.51749999821 485941.06109999865, 93755.66389999911 486125.16209999844, 94451.56549999863 485829.7692999989, 94373.41930000111 485645.6682999991))"
trend_2016_100.895,806875,8,6875,170,240.66,70.66,7.85,-,- - - - - -,1,1970.00005003,1970.00005003,,,"POLYGON ((94277.41930000111 485415.6682999991, 93554.82290000096 485722.39229999855, 93632.96909999847 485906.4930999987, 94355.56549999863 485599.7692999989, 94277.41930000111 485415.6682999991))"
trend_2016_100.896,806900,8,6900,169,221.08,52.08,4.69,-,- - - - - -,1,1338.00000821,1338.00000821,,,"POLYGON ((94180.41930000111 485183.6682999991, 93748.7025000006 485366.9211000018, 93826.8487999998 485551.0221000016, 94258.56549999863 485367.7692999989, 94180.41930000111 485183.6682999991))"
trend_2016_100.897,806925,8,6925,165,213.82,48.82,4.17,-,- - - - - -,1,1233.99991044,1233.99991044,,,"POLYGON ((94083.41930000111 484953.6680999994, 93699.5689000003 485116.6031000018, 93777.71510000154 485300.7041000016, 94161.56549999863 485137.7690999992, 94083.41930000111 484953.6680999994))"
trend_2016_100.898,806950,8,6950,167,203.82,36.82,3.38,-,- - - - - -,1,1075.99999194,1075.99999194,,,"POLYGON ((93986.41950000077 484722.66849999875, 93675.28889999911 484854.73580000177, 93753.43510000035 485038.83680000156, 94064.56579999998 484906.76949999854, 93986.41950000077 484722.66849999875))"
trend_2016_100.899,806975,8,6975,166,202.76,36.76,2.59,-,- - - - - -,1,917.99997805,917.99997805,,,"POLYGON ((93890.41950000077 484491.66849999875, 93652.00879999995 484592.867899999, 93730.1548999995 484776.9688999988, 93968.56579999998 484675.76949999854, 93890.41950000077 484491.66849999875))"
trend_2016_100.900,807000,8,7000,173,192.57,19.57,0.6,-,- - - - - -,1,519.99979125,519.99979125,,,"POLYGON ((93793.4189000018 484260.66849999875, 93738.18879999965 484284.1123000011, 93816.3348999992 484468.2133000009, 93871.56509999931 484444.76949999854, 93793.4189000018 484260.66849999875))"
trend_2016_100.901,807025,8,7025,182,194.14,12.14,0.66,-,- - - - - -,1,532.00042543,532.00042543,,,"POLYGON ((93696.41910000145 484029.6682999991, 93635.66580000147 484055.45650000125, 93713.81190000102 484239.55779999867, 93774.56529999897 484213.7692999989, 93696.41910000145 484029.6682999991))"
trend_2016_100.902,807050,8,7050,184,188.34,4.34,-0.15,>2026,- - - - - -,3,429.99984726,429.99984726,,,"POLYGON ((93677.56529999897 483982.7692999989, 93691.3729000017 483976.9083000012, 93613.22679999843 483792.80750000104, 93599.41910000145 483798.6682999991, 93677.56529999897 483982.7692999989))"
trend_2016_100.903,807075,8,7075,187,182.65,-4.35,-1.03,-,- - - - - -,4,605.99993127,605.99993127,,,"POLYGON ((93580.56529999897 483752.7690999992, 93675.37730000168 483712.5238999985, 93597.23110000044 483528.4228999987, 93502.41910000145 483568.6680999994, 93580.56529999897 483752.7690999992))"
trend_2016_100.904,807100,8,7100,184,191.75,7.75,-0.19,>2026,- - - - - -,3,437.99985858,437.99985858,,,"POLYGON ((93484.56529999897 483522.76949999854, 93502.05490000173 483515.3458000012, 93423.90879999846 483331.2448000014, 93406.41910000145 483338.66849999875, 93484.56529999897 483522.76949999854))"
