OBJECTID,PUNTNUMMER,CONTROLEDATUM,PUNTTYPE,KWALITEIT,ZEKERING,GPS_GESCHIKTHEID,VEILIGHEID,STABILITEIT,STATIEFOPSTELBAAR,OPMERKING,X,Y,Z,MEETDATUM,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,POSITIONELE_NAUWKEURIGHEID_MM
1037,HZE104,2022/11/10 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Geen,Zettingsvrij,Nee,SMG PUNT EN IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION HEEZE.,167676.251,377367.815,25.254,2022/11/10 00:00:00+00,057,,57,057__,Eindhoven - Weert,Ehv-Wt,Eindhoven - Weert ,10.243961,"10,243961",7.855545,"7,855545",10
1038,HZE105,2022/11/10 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,SMG PUNT EN IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION HEEZE.,167688.7,377377.407,24.736,2022/11/10 00:00:00+00,057,,57,057__,Eindhoven - Weert,Ehv-Wt,Eindhoven - Weert ,10.239927,"10,239927",-7.328903,"-7,328903",10
1039,HZE106,2022/11/10 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Geen,Zettingsvrij,Nee,SMG PUNT EN IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION HEEZE.,167678.045,377401.237,25.181,2022/11/10 00:00:00+00,057,,57,057__,Eindhoven - Weert,Ehv-Wt,Eindhoven - Weert ,10.21395,"10,213950",-6.683541,"-6,683541",10
1040,KLP101,2022/06/28 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Onbekend,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION VEENENDAAL-DE KLOMP.,168022.6928,450803.9529,11.3944,2022/06/28 00:00:00+00,108,,108,108__,De Haar Aansl. - Ede=Wageningen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,68.575397,"68,575397",-15.436103,"-15,436103",10
1041,KLP102,2022/06/28 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Onbekend,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION VEENENDAAL-DE KLOMP.,167832.9562,450853.9357,13.022,2022/06/28 00:00:00+00,108,,108,108__,De Haar Aansl. - Ede=Wageningen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,68.37948,"68,379480",-10.040062,"-10,040062",10
1042,KLP103,2022/06/28 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION VEENENDAAL-DE KLOMP.,167725.4384,450881.5807,10.925,2022/06/28 00:00:00+00,108,,108,108__,De Haar Aansl. - Ede=Wageningen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,68.269083,"68,269083",-5.938796,"-5,938796",10
1043,KLP104,2022/06/28 00:00:00+00,XYZ,Eerste orde,bout,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION VEENENDAAL-DE KLOMP.,167739.1497,450866.3589,10.3251,2022/06/28 00:00:00+00,108,,108,108__,De Haar Aansl. - Ede=Wageningen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,68.286534,"68,286534",4.827276,"4,827276",10
1044,KLP105,2022/06/28 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION VEENENDAAL-DE KLOMP.,167296.3022,450995.0548,9.9609,2022/06/28 00:00:00+00,108,,108,108__,De Haar Aansl. - Ede=Wageningen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,67.82561,"67,825610",6.072765,"6,072765",10
1045,KPN101,2022/09/01 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,SMG PUNT EN IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION KAMPEN.,191179.2422,508166.1989,3.829,2022/09/01 00:00:00+00,015,,15,015__,Zwolle - Kampen,Zl-Kpn,Zwolle - Kampen ,100.998587,"100,998587",-21.056876,"-21,056876",10
1046,KPN102,2022/09/01 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,SMG PUNT EN IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION KAMPEN.,191239.2526,508117.8893,3.8712,2022/09/01 00:00:00+00,015,,15,015__,Zwolle - Kampen,Zl-Kpn,Zwolle - Kampen ,100.921674,"100,921674",-26.938507,"-26,938507",10
1047,KPN103,2022/09/01 00:00:00+00,XYZ,Eerste orde,bout,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,SMG PUNT EN IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION KAMPEN.,191264.4582,508148.3394,3.5758,2022/09/01 00:00:00+00,015,,15,015__,Zwolle - Kampen,Zl-Kpn,Zwolle - Kampen ,100.918114,"100,918114",12.430122,"12,430122",10
1048,KPN104,2022/09/01 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Overig - weg,Zettingsvrij,Nee,SMG PUNT EN IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION KAMPEN.,191375.5673,508092.2768,3.495,2022/09/01 00:00:00+00,015,,15,015__,Zwolle - Kampen,Zl-Kpn,Zwolle - Kampen ,100.791389,"100,791389",8.852224,"8,852224",10
1049,KPNZ101,2022/09/14 00:00:00+00,XYZ,Eerste orde,bout,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,SMG PUNT EN IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION KAMPEN ZUID.,190443.104,505333.841,7.5954,2022/09/14 00:00:00+00,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,33.836457,"33,836457",-7.223321,"-7,223321",10
1050,KPNZ102,2022/09/14 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,SMG PUNT EN IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION KAMPEN ZUID.,190816.4984,505080.2437,8.3675,2022/09/14 00:00:00+00,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,34.286431,"34,286431",-7.460189,"-7,460189",10
1051,KPNZ103,2022/09/14 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Onbekend,Zettingsvrij,Nee,SMG PUNT EN IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION KAMPEN ZUID.,190689.5795,505183.194,9.8319,2022/09/14 00:00:00+00,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,34.123796,"34,123796",-8.941034,"-8,941034",10
1052,KPNZ104,2022/09/14 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt bewaakt,Onbekend,Zettingsvrij,Ja,SMG PUNT EN IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION KAMPEN ZUID.,190560.2454,505270.3167,8.1676,2022/09/14 00:00:00+00,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,33.96906,"33,969060",-9.92552,"-9,925520",10
1053,KPNZ105,2022/09/14 00:00:00+00,XYZ,Eerste orde,bout,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,SMG PUNT EN IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION KAMPEN ZUID.,190941.0165,504960.2805,7.9466,2022/09/14 00:00:00+00,161,,161,161__,Lelystad Industrieterrein - Hattemerbroek,Llsoa-Zl,Lelystad Opstelterrein Aansl. - Zwolle ,34.458556,"34,458556",-5.885352,"-5,885352",10
1054,KW101,2022/05/06 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Onbekend,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION KROPSWOLDE.,244423.1613,575783.7911,4.5462,2022/05/06 00:00:00+00,004,,4,004__,Waterhuizen Aansl. - Zuidbroek,Hlg-Nscg,Harlingen - Nieuweschans Grens ,92.53405,"92,534050",14.374527,"14,374527",10
1055,KW102,2022/05/06 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION KROPSWOLDE.,244394.9042,575794.9737,3.0278,2022/05/06 00:00:00+00,004,,4,004__,Waterhuizen Aansl. - Zuidbroek,Hlg-Nscg,Harlingen - Nieuweschans Grens ,92.504583,"92,504583",7.779,"7,779000",10
1056,KW103,2022/05/06 00:00:00+00,XYZ,Eerste orde,bout,Geschikt bewaakt,Onbekend,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION KROPSWOLDE.,244085.6153,575922.8672,-0.2036,2022/05/06 00:00:00+00,004,,4,004__,Waterhuizen Aansl. - Zuidbroek,Hlg-Nscg,Harlingen - Nieuweschans Grens ,92.169582,"92,169582",-17.600458,"-17,600458",10
1057,KW104,2022/05/06 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Spoorweg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION KROPSWOLDE.,244491.853,575786.2299,3.2686,2022/05/06 00:00:00+00,004,,4,004__,Waterhuizen Aansl. - Zuidbroek,Hlg-Nscg,Harlingen - Nieuweschans Grens ,92.603381,"92,603381",3.710132,"3,710132",10
1058,LP101,2021/11/13 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Onbekend,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION LOPPERSUM.,245276.7681,595129.3981,2.2212,2021/11/13 00:00:00+00,201,,201,201__,Sauwerd - Delfzijl,Gn-Dz,Groningen - Delfzijl ,25.601781,"25,601781",21.731056,"21,731056",10
1059,LP102,2021/11/13 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Onbekend,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION LOPPERSUM.,245508.9577,595115.8402,2.6013,2021/11/13 00:00:00+00,201,,201,201__,Sauwerd - Delfzijl,Gn-Dz,Groningen - Delfzijl ,25.833433,"25,833433",13.640601,"13,640601",10
1060,LP103,2021/11/13 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Onbekend,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION LOPPERSUM.,245621.5116,595106.4198,2.8322,2021/11/13 00:00:00+00,201,,201,201__,Sauwerd - Delfzijl,Gn-Dz,Groningen - Delfzijl ,25.946244,"25,946244",10.83771,"10,837710",10
1061,LP104,2021/11/13 00:00:00+00,XYZ,Eerste orde,bout,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION LOPPERSUM.,245682.1598,595073.9208,1.0701,2021/11/13 00:00:00+00,201,,201,201__,Sauwerd - Delfzijl,Gn-Dz,Groningen - Delfzijl ,26.010822,"26,010822",36.130508,"36,130508",10
1062,LP105,2021/11/13 00:00:00+00,XYZ,Eerste orde,bout,Geschikt bewaakt,Overig - weg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION LOPPERSUM.,245797.9896,595150.5192,0.4767,2021/11/13 00:00:00+00,201,,201,201__,Sauwerd - Delfzijl,Gn-Dz,Groningen - Delfzijl ,26.116878,"26,116878",-55.380183,"-55,380183",10
1063,MAS001,2022/08/24 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION Maarssen.,130739.47,460909.442,1.87,2022/08/24 00:00:00+00,098,,98,098__,Breukelen - Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,27.675646,"27,675646",15.415165,"15,415165",10
1064,MAS002,2022/08/24 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION Maarssen.,130845.355,460827.953,2.312,2022/08/24 00:00:00+00,098,,98,098__,Breukelen - Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,27.809353,"27,809353",1.871157,"1,871157",10
1065,MAS003,2022/08/24 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION Maarssen.,130759.436,460915.126,3.249,2022/08/24 00:00:00+00,098,,98,098__,Breukelen - Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,27.686101,"27,686101",-2.503778,"-2,503778",10
1066,MAS004,2022/08/24 00:00:00+00,XYZ,Eerste orde,PVS bout,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION Maarssen.,130645.694,461016.804,1.357,2022/08/24 00:00:00+00,098,,98,098__,Breukelen - Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,27.533966,"27,533966",2.16537,"2,165370",10
1067,MTN101,2022/12/15 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION MAASTRICHT-NOORD.,178280.9632,320163.8112,48.0609,2022/12/15 00:00:00+00,063,,63,063__,Maastricht - Sittard,Mt-Vl,Maastricht - Venlo ,2.884446,"2,884446",9.436035,"9,436035",10
1068,MTN102,2022/11/02 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION MAASTRICHT-NOORD.,178268.6965,320160.0812,49.3445,2022/11/02 00:00:00+00,063,,63,063__,Maastricht - Sittard,Mt-Vl,Maastricht - Venlo ,2.874667,"2,874667",1.081437,"1,081437",10
1069,MTN103,2022/10/03 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR AS-BUILT EN CONTROLE METINGEN VAN STATION MAASTRICHT-NOORD.,178277.2791,320150.9143,49.1667,2022/10/03 00:00:00+00,063,,63,063__,Maastricht - Sittard,Mt-Vl,Maastricht - Venlo ,2.871514,"2,871514",13.241091,"13,241091",10
1070,MTN104,2022/11/02 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION MAASTRICHT-NOORD.,178215.8026,320054.8621,48.6749,2022/11/02 00:00:00+00,063,,63,063__,Maastricht - Sittard,Mt-Vl,Maastricht - Venlo ,2.757141,"2,757141",12.156149,"12,156149",10
1071,MTR101,2022/11/16 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,"SMG PUNT, IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION MAASTRICHT RANDWIJK. ",178256.584,316456.21,55.807,2022/11/16 00:00:00+00,071,,71,071__,Eijsden - Maastricht,Fvs-Mt,Visé (B) - Maastricht ,27.101116,"27,101116",-23.001697,"-23,001697",10
1072,MTR102,2022/11/16 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,"SMG PUNT, IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION MAASTRICHT RANDWIJK .",178302.244,316460.108,55.893,2022/11/16 00:00:00+00,071,,71,071__,Eijsden - Maastricht,Fvs-Mt,Visé (B) - Maastricht ,27.096191,"27,096191",22.640997,"22,640997",10
1073,MTR103,2022/11/16 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Geen,Zettingsvrij,Nee,"SMG PUNT, IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION MAASTRICHT RANDWIJK.",178285.663,316467.246,50.715,2022/11/16 00:00:00+00,071,,71,071__,Eijsden - Maastricht,Fvs-Mt,Visé (B) - Maastricht ,27.105595,"27,105595",7.761845,"7,761845",10
1074,MTR104,2022/11/17 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Geen,Zettingsvrij,Nee,"SMG PUNT, IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION MAASTRICHT RANDWIJK.",178263.012,316508.032,50.105,2022/11/17 00:00:00+00,071,,71,071__,Eijsden - Maastricht,Fvs-Mt,Visé (B) - Maastricht ,27.149276,"27,149276",-5.670516,"-5,670516",10
1075,MTR105,2022/11/17 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Geen,Zettingsvrij,Nee,"SMG PUNT, IS ALLEEN GESCHIKT VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION MAASTRICHT RANDWIJK.",178224.501,316557.927,51.931,2022/11/17 00:00:00+00,071,,71,071__,Eijsden - Maastricht,Fvs-Mt,Visé (B) - Maastricht ,27.207642,"27,207642",-29.280371,"-29,280371",10
1076,MTR106,2022/11/17 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,"SMG PUNT, IS ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION MAASTRICHT RANDWIJK.",178274.037,316455.173,50.831,2022/11/17 00:00:00+00,071,,71,071__,Eijsden - Maastricht,Fvs-Mt,Visé (B) - Maastricht ,27.096023,"27,096023",-5.993984,"-5,993984",10
1077,MZ101,2022/03/18 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION MAARHEEZE.,171877.865,368538.072,30.85,2022/03/18 00:00:00+00,057,,57,057__,Eindhoven - Weert,Ehv-Wt,Eindhoven - Weert ,20.024707,"20,024707",-7.231059,"-7,231059",10
1078,MZ102,2022/03/18 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION MAARHEEZE.,171887.911,368405.576,28.559,2022/03/18 00:00:00+00,057,,57,057__,Eindhoven - Weert,Ehv-Wt,Eindhoven - Weert ,20.149085,"20,149085",41.825798,"41,825798",10
1079,MZ103,2022/03/18 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Geen,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION MAARHEEZE,171955.776,368333.902,32.373,2022/03/18 00:00:00+00,057,,57,057__,Eindhoven - Weert,Ehv-Wt,Eindhoven - Weert ,20.243629,"20,243629",12.326092,"12,326092",10
1080,MZ104,2022/07/27 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Geen,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION MAARHEEZE.,171976.967,368332.384,30.446,2022/07/27 00:00:00+00,057,,57,057__,Eindhoven - Weert,Ehv-Wt,Eindhoven - Weert ,20.254229,"20,254229",-6.045098,"-6,045098",10
1081,MZ105,2022/03/18 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Spoorweg,Zettingsvrij,Onbekend,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION MAARHEEZE.,171993.932,368296.866,30.19,2022/03/18 00:00:00+00,057,,57,057__,Eindhoven - Weert,Ehv-Wt,Eindhoven - Weert ,20.293327,"20,293327",-5.687236,"-5,687236",10
1082,NKK101,2021/06/10 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Onbekend,Zettingsvrij,Nee,SMG PUNT ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN OP STATION NIJKERK.,162520.1,470761.54,3.193,2021/06/10 00:00:00+00,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,32.766165,"32,766165",-14.9599,"-14,959900",10
1083,NKK102,2021/06/10 00:00:00+00,XYZ,Eerste orde,bout,Geschikt bewaakt,WBI,Zettingsvrij,Ja,SMG PUNT ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN OP STATION NIJKERK.,162342.034,470542.938,2.8929,2021/06/10 00:00:00+00,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,32.482505,"32,482505",-6.545579,"-6,545579",10
1084,NKK103,2021/06/10 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Overig - weg,Zettingsvrij,Nee,SMG PUNT ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN OP STATION NIJKERK.,162164.685,470306.187,4.484,2021/06/10 00:00:00+00,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,32.18743,"32,187430",13.593037,"13,593037",10
1085,NMD101,2021/07/31 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN OP STATION NIJMEGEN DUKENBURG.,183443.202,426308.1017,15.016,2021/07/31 00:00:00+00,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,61.351524,"61,351524",-6.715648,"-6,715648",10
1086,NMD102,2021/07/31 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Spoorweg,Zettingsvrij,Onbekend,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION NIJMEGEN DUKENBURG.,183045.0002,426232.011,15.349,2021/07/31 00:00:00+00,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,60.946977,"60,946977",-8.644978,"-8,644978",10
1087,NMD103,2021/07/31 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt onbewaakt,Spoorweg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION NIJMEGEN DUKENBURG.,182898.9327,426199.1213,12.672,2021/07/31 00:00:00+00,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,60.796927,"60,796927",-6.380121,"-6,380121",10
1088,NMD550,2021/07/31 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION NIJMEGEN DUKENBURG.,183272.6,426275.964,14.841,2021/07/31 00:00:00+00,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,61.178472,"61,178472",-8.0785,"-8,078500",10
1089,NMD551,2021/07/31 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION NIJMEGEN DUKENBURG.,183179.221,426258.381,14.548,2021/07/31 00:00:00+00,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,61.083583,"61,083583",-8.871258,"-8,871258",10
1090,NMD552,2021/07/31 00:00:00+00,XYZ,Eerste orde,PVS bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN VAN STATION NIJMEGEN DUKENBURG,183109.09,426244.601,14.3646,2021/07/31 00:00:00+00,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,61.012131,"61,012131",-8.2999,"-8,299900",10
1091,NMGO101,2021/07/06 00:00:00+00,XYZ,Eerste orde,imbusbout,Geschikt bewaakt,Spoorweg,Zettingsvrij,Ja,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN OP STATION NIJMEGEN GOFFERT.,184616.668,426538.577,17.2907,2021/07/06 00:00:00+00,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,62.548296,"62,548296",-6.081713,"-6,081713",10
1092,NMGO102,2021/07/06 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN OP STATION NIJMEGEN GOFFERT.,184849.7901,426582.924,17.9873,2021/07/06 00:00:00+00,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,62.785219,"62,785219",-4.479363,"-4,479363",10
1093,NMGO103,2021/07/06 00:00:00+00,XYZ,Eerste orde,bout,Ongeschikt,Spoorweg,Zettingsvrij,Nee,SMG PUNT EN ALLEEN BEDOELD VOOR CONTROLE EN AS-BUILT METINGEN OP STATION NIJMEGEN GOFFERT.,184896.9047,426583.3352,7.9948,2021/07/06 00:00:00+00,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,62.831531,"62,831531",4.260211,"4,260211",10
