FID,name,ogc_fid,gdb_geomattr_data,shape
uitbreidingsgebieden_voetpaden_algemeen.1158,CID Binkhorst,1823990,,"POLYGON ((80934.76999999955 453348.23000000045, 80934.4600000009 453348.15199999884, 80934.30600000173 453348.76099999994, 80932.78599999845 453348.436999999, 80928.61199999973 453364.65399999917, 80930.22100000083 453365.05000000075, 80934.76999999955 453348.23000000045))"
uitbreidingsgebieden_voetpaden_algemeen.1159,CID Binkhorst,1823996,,"POLYGON ((80901.20899999887 453514.94299999997, 80901.00899999961 453513.8440000005, 80900.88800000027 453512.6559999995, 80897.51099999994 453514.33399999887, 80897.67000000179 453516.25400000066, 80897.92500000075 453516.9279999994, 80898.63800000027 453517.93400000036, 80899.63500000164 453518.66000000015, 80899.97199999914 453518.8229999989, 80900.54100000113 453518.75499999896, 80901.07299999893 453518.59899999946, 80901.26399999857 453518.51199999824, 80901.6790000014 453518.04199999943, 80901.73600000143 453517.41699999943, 80901.20899999887 453514.94299999997), (80900.78200000152 453516.51999999955, 80900.96700000018 453517.70600000024, 80899.80299999937 453517.9120000005, 80899.60799999908 453516.73999999836, 80900.78200000152 453516.51999999955))"
uitbreidingsgebieden_voetpaden_algemeen.1160,CID Binkhorst,1823997,,"POLYGON ((80915.30799999833 453521.7320000008, 80914.37099999934 453519.40100000054, 80913.44900000095 453519.9070000015, 80912.26900000125 453520.58300000057, 80910.66299999878 453521.5029999986, 80910.24799999967 453521.9699999988, 80910.19000000134 453522.5920000002, 80910.28000000119 453522.8350000009, 80910.57299999893 453523.3260000013, 80911.05700000003 453523.73099999875, 80911.68600000069 453523.7740000002, 80911.9450000003 453523.66899999976, 80912.81799999997 453523.16600000113, 80915.30799999833 453521.7320000008))"
uitbreidingsgebieden_voetpaden_algemeen.1161,CID Binkhorst,1823998,,"POLYGON ((80893.04899999872 453516.93400000036, 80892.26900000125 453516.8280000016, 80891.8209999986 453516.91800000146, 80889.96299999952 453517.93499999866, 80889.78200000152 453518.1420000009, 80889.625 453518.4210000001, 80889.55799999833 453518.76999999955, 80889.77400000021 453519.06500000134, 80891.82200000063 453520.5159999989, 80892.1409999989 453520.19299999997, 80892.39299999923 453519.2039999999, 80893.04899999872 453516.93400000036))"
uitbreidingsgebieden_voetpaden_algemeen.1162,CID Binkhorst,1823999,,"POLYGON ((80910.20399999991 453509.6400000006, 80909.74399999902 453509.21499999985, 80908.92799999937 453509.11300000176, 80908.23699999973 453509.3509999998, 80907.93600000069 453509.7129999995, 80908.00299999863 453510.1790000014, 80908.14799999818 453510.3350000009, 80909.6640000008 453511.09600000083, 80909.8909999989 453511.1739999987, 80909.94700000063 453511.1730000004, 80910.39900000021 453511.08300000057, 80910.62799999863 453510.68200000003, 80910.60099999979 453510.4530000016, 80910.20399999991 453509.6400000006))"
uitbreidingsgebieden_voetpaden_algemeen.1163,CID Binkhorst,1824000,,"POLYGON ((80930.31399999931 453513.19900000095, 80930.5709999986 453512.8440000005, 80930.52600000054 453512.5300000012, 80930.41000000015 453512.29399999976, 80930.29300000146 453512.05799999833, 80929.93299999833 453511.8220000006, 80929.65100000054 453511.87099999934, 80923.79699999839 453514.3830000013, 80920.33799999952 453516.0789999999, 80916.05200000107 453518.46499999985, 80916.94299999997 453520.79100000113, 80917.26099999994 453520.6079999991, 80921.27199999988 453518.2989999987, 80930.31399999931 453513.19900000095))"
uitbreidingsgebieden_voetpaden_algemeen.1164,CID Binkhorst,1824001,,"POLYGON ((80900.67700000107 453505.70899999887, 80900.6950000003 453505.1779999994, 80900.77600000054 453503.2520000003, 80900.77600000054 453503.0920000002, 80900.52600000054 453502.77600000054, 80900.3200000003 453502.7129999995, 80900.11400000006 453502.6499999985, 80899.80299999937 453502.68200000003, 80899.51900000125 453503.0159999989, 80898.92300000042 453505.243999999, 80898.82899999991 453505.5940000005, 80898.61499999836 453506.4780000001, 80898.30000000075 453507.8579999991, 80897.61800000072 453512.0489999987, 80900.6649999991 453510.4780000001, 80900.57600000128 453508.7270000018, 80900.67700000107 453505.70899999887))"
uitbreidingsgebieden_voetpaden_algemeen.1165,CID Binkhorst,1824002,,"POLYGON ((80890.36899999902 453521.98600000143, 80888.64900000021 453520.7410000004, 80887.89999999851 453520.43200000003, 80887.49599999934 453520.381000001, 80887.09699999914 453520.3979999982, 80886.81100000069 453520.5729999989, 80886.31199999899 453521.3500000015, 80887.55900000036 453522.3029999994, 80888.01199999824 453522.53500000015, 80888.46499999985 453522.67599999905, 80889.28700000048 453522.6799999997, 80889.99399999902 453522.3660000004, 80890.36899999902 453521.98600000143))"
uitbreidingsgebieden_voetpaden_algemeen.1166,CID Binkhorst,1824005,,"POLYGON ((80898.93200000003 453271.8779999986, 80902.69900000095 453257.24599999934, 80903.97300000116 453252.31799999997, 80906.60500000045 453242.1160000004, 80907.03599999845 453240.44299999997, 80904.97399999946 453239.91600000113, 80885.48699999973 453315.2340000011, 80884.57400000095 453317.5170000009, 80884.60300000012 453317.5700000003, 80884.85599999875 453317.43400000036, 80885.59899999946 453316.91800000146, 80886.28000000119 453316.3209999986, 80886.88800000027 453315.65100000054, 80887.41800000146 453314.91699999943, 80887.45499999821 453314.8500000015, 80887.8599999994 453314.1270000003, 80888.2109999992 453313.29300000146, 80888.72899999842 453311.2969999984, 80892.46299999952 453296.9070000015, 80893.72300000116 453292.01900000125, 80898.93200000003 453271.8779999986))"
uitbreidingsgebieden_voetpaden_algemeen.1167,CID Binkhorst,1824040,,"POLYGON ((80896.06199999899 453505.3440000005, 80894.28700000048 453504.8350000009, 80894.49399999902 453504.0709999986, 80896.0399999991 453498.3570000008, 80896.05600000173 453498.29399999976, 80894.47800000012 453497.8819999993, 80892.98299999908 453503.6700000018, 80891.21999999881 453510.493999999, 80895.36499999836 453508.1039999984, 80896.06199999899 453505.3440000005))"
uitbreidingsgebieden_voetpaden_algemeen.1169,CID Binkhorst,1824051,,"POLYGON ((80955.33399999887 453252.7879999988, 80955.63399999961 453251.6160000004, 80956.36800000072 453248.7430000007, 80956.3590000011 453248.72100000083, 80953.20899999887 453247.8990000002, 80952.77600000054 453249.6579999998, 80952.94099999964 453252.20600000024, 80951.01799999923 453259.58999999985, 80949.02699999884 453267.23099999875, 80947.10099999979 453274.625, 80945.13399999961 453282.1779999994, 80943.1400000006 453289.83300000057, 80942.96400000155 453290.5089999996, 80941.2659999989 453297.0929999985, 80939.40399999917 453304.313000001, 80939.25499999896 453304.8960000016, 80938.1090000011 453309.37999999896, 80940.14600000158 453309.9129999988, 80940.60799999908 453310.03400000185, 80955.33399999887 453252.7879999988))"
uitbreidingsgebieden_voetpaden_algemeen.1170,CID Binkhorst,1824052,,"POLYGON ((80921.79899999872 453460.8839999996, 80922.20699999854 453459.3020000011, 80919.25899999961 453460.7340000011, 80917.93800000101 453465.85599999875, 80910.2190000005 453495.78599999845, 80910.02899999917 453496.52699999884, 80912.36199999973 453497.22399999946, 80912.84899999946 453495.30000000075, 80913.66200000048 453492.17500000075, 80914.07299999893 453490.66600000113, 80914.57600000128 453488.6970000006, 80914.7809999995 453487.95699999854, 80915.72300000116 453484.44900000095, 80916.96799999848 453479.6070000008, 80918.25 453474.63699999824, 80920.95199999958 453464.1649999991, 80921.79899999872 453460.8839999996))"
uitbreidingsgebieden_voetpaden_algemeen.1171,CID Binkhorst,1824053,,"POLYGON ((80916.06100000069 453465.3779999986, 80916.97399999946 453461.8449999988, 80913.52199999988 453464.3200000003, 80912.78400000185 453464.22300000116, 80912.14699999988 453466.63800000027, 80913.86499999836 453467.13500000164, 80913.12999999896 453469.94299999997, 80914.48699999973 453470.2829999998, 80914.20199999958 453471.41600000113, 80912.83799999952 453471.08300000057, 80912.3599999994 453472.98999999836, 80910.59299999848 453472.5870000012, 80910.48000000045 453473.0450000018, 80908.57400000095 453480.3669999987, 80908.43800000101 453480.8509999998, 80910.20699999854 453481.30900000036, 80908.30600000173 453488.381000001, 80907.3759999983 453492.37099999934, 80908.72100000083 453492.7259999998, 80908.42599999905 453493.88800000027, 80907.12200000137 453493.5780000016, 80906.6959999986 453496.4059999995, 80904.86600000039 453496.15399999917, 80904.68699999899 453497.65399999917, 80904.36199999973 453502.19099999964, 80904.34299999848 453503.63699999824, 80904.41699999943 453504.41699999943, 80907.35200000182 453502.94900000095, 80907.22199999914 453500.73000000045, 80907.48999999836 453498.5240000002, 80907.80299999937 453497.3500000015, 80908.35500000045 453495.2109999992, 80916.06100000069 453465.3779999986))"
uitbreidingsgebieden_voetpaden_algemeen.1172,CID Binkhorst,1824056,,"POLYGON ((80935.68400000036 453388.76000000164, 80934.21700000018 453386.66699999943, 80933.56199999899 453383.2749999985, 80933.33700000122 453384.1559999995, 80929.29100000113 453400, 80929.20899999887 453400.31799999997, 80928.5549999997 453402.87999999896, 80932.77800000086 453400.1429999992, 80935.68400000036 453388.76000000164))"
uitbreidingsgebieden_voetpaden_algemeen.1173,CID Binkhorst,1824057,,"POLYGON ((80917.72899999842 453421.02800000086, 80915.96599999815 453420.6429999992, 80916.60000000149 453417.7589999996, 80916.62299999967 453417.6770000011, 80915.13100000098 453417.311999999, 80914.41800000146 453420.0940000005, 80913.08799999952 453425.256000001, 80916.44399999827 453426.0610000007, 80917.72899999842 453421.02800000086))"
uitbreidingsgebieden_voetpaden_algemeen.1174,CID Binkhorst,1824058,,"POLYGON ((80923.19299999997 453399.5850000009, 80919.87799999863 453398.7430000007, 80919.33300000057 453400.8570000008, 80920.52100000158 453401.1700000018, 80920.22700000182 453402.42500000075, 80920.59699999914 453402.5379999988, 80920.57600000128 453402.6160000004, 80922.33399999887 453402.9820000008, 80923.19299999997 453399.5850000009))"
uitbreidingsgebieden_voetpaden_algemeen.1175,CID Binkhorst,1824059,,"POLYGON ((80896.6090000011 453328.08900000155, 80897.04399999976 453326.3200000003, 80896.58199999854 453326.22100000083, 80895.73200000077 453326.02600000054, 80894.86600000039 453325.93499999866, 80894.09099999815 453325.9470000006, 80893.99399999902 453325.94900000095, 80893.13100000098 453326.06799999997, 80892.28799999878 453326.29100000113, 80891.47899999842 453326.61400000006, 80890.71400000155 453327.0329999998, 80890.00600000098 453327.5399999991, 80889.03500000015 453328.51300000027, 80893.1790000014 453329.57499999925, 80902.69700000063 453332.0769999996, 80904.04199999943 453332.4299999997, 80911.08700000122 453334.3020000011, 80918.43899999931 453336.1220000014, 80929.55200000107 453338.9820000008, 80928.81599999964 453336.4239999987, 80916.42700000107 453333.2199999988, 80896.6090000011 453328.08900000155))"
uitbreidingsgebieden_voetpaden_algemeen.1176,CID Binkhorst,1824061,,"POLYGON ((80932.94299999997 453339.8379999995, 80929.55200000107 453338.9820000008, 80930.26199999824 453340.14499999955, 80929.11100000143 453344.6710000001, 80928.35300000012 453347.6319999993, 80928.30000000075 453347.8449999988, 80927.5700000003 453350.63899999857, 80926.86899999902 453353.34600000083, 80926.30099999905 453355.5370000005, 80924.67000000179 453361.89499999955, 80924.32499999925 453363.2529999986, 80923.57299999893 453366.16000000015, 80923.51700000092 453366.375, 80922.70499999821 453369.5009999983, 80922.64999999851 453369.7280000001, 80921.9149999991 453372.67500000075, 80921.56899999827 453373.98600000143, 80920.94399999827 453376.4149999991, 80920.58900000155 453377.80700000003, 80919.81399999931 453380.84600000083, 80919.75499999896 453381.063000001, 80918.90399999917 453384.4120000005, 80918.84699999914 453384.61499999836, 80918.0709999986 453387.66099999845, 80917.42000000179 453390.19900000095, 80915.6259999983 453397.1979999989, 80915.34200000018 453398.3029999994, 80914.02299999818 453403.4789999984, 80912.77400000021 453408.3209999986, 80911.40100000054 453413.8220000006, 80908.38500000164 453425.41600000113, 80910.88599999994 453426.0159999989, 80912.51999999955 453419.64499999955, 80918.1090000011 453397.7679999992, 80922.28700000048 453381.4510000013, 80932.94299999997 453339.8379999995))"
uitbreidingsgebieden_voetpaden_algemeen.1177,CID Binkhorst,1824063,,"POLYGON ((80951.07800000161 453347.38800000027, 80951.79600000009 453344.6039999984, 80952.59499999881 453341.5080000013, 80956.78000000119 453325.32400000095, 80954.11699999869 453324.80799999833, 80953.66600000113 453326.56799999997, 80953.05900000036 453328.938000001, 80949.21299999952 453343.9510000013, 80938.5859999992 453385.44000000134, 80937.34299999848 453390.29100000113, 80939.7659999989 453391.2430000007, 80941.10200000182 453386.0560000017, 80941.41200000048 453384.8509999998, 80943.68100000173 453376.05799999833, 80945.61100000143 453368.5789999999, 80947.37000000104 453361.7580000013, 80949.19999999925 453354.6649999991, 80951.07800000161 453347.38800000027))"
uitbreidingsgebieden_voetpaden_algemeen.1178,CID Binkhorst,1824064,,"POLYGON ((80916.13100000098 453427.2729999982, 80916.44399999827 453426.0610000007, 80912.07899999991 453429.1770000011, 80909.9690000005 453437.3759999983, 80912.39200000092 453441.73699999973, 80916.13100000098 453427.2729999982))"
uitbreidingsgebieden_voetpaden_algemeen.1179,CID Binkhorst,1824065,,"POLYGON ((80954.08300000057 453317.1330000013, 80952.59499999881 453311.7010000013, 80951.98200000077 453311.5229999982, 80951.62000000104 453312.91600000113, 80947.66200000048 453328.15900000185, 80948.31700000167 453328.2809999995, 80952.12799999863 453324.6889999993, 80954.08300000057 453317.1330000013))"
uitbreidingsgebieden_voetpaden_algemeen.1180,CID Binkhorst,1824068,,"POLYGON ((80940.94399999827 453327.72399999946, 80938.23800000176 453327.0379999988, 80936.98299999908 453331.875, 80940.94399999827 453327.72399999946))"
uitbreidingsgebieden_voetpaden_algemeen.1181,CID Binkhorst,1824071,,"POLYGON ((80935.05999999866 453331.59800000116, 80930.26999999955 453330.91000000015, 80929.28500000015 453334.64499999955, 80933.76900000125 453336.62000000104, 80935.05999999866 453331.59800000116))"
uitbreidingsgebieden_voetpaden_algemeen.1182,CID Binkhorst,1824072,,"POLYGON ((80920.84600000083 453446.8509999998, 80917.5009999983 453445.9820000008, 80917.0700000003 453447.65399999917, 80916.68400000036 453449.09899999946, 80917.41600000113 453449.186999999, 80919.7190000005 453451.21400000155, 80920.84600000083 453446.8509999998))"
uitbreidingsgebieden_voetpaden_algemeen.1183,CID Binkhorst,1824073,,"POLYGON ((80909.94900000095 453429.66800000146, 80907.51000000164 453430.2820000015, 80906.6959999986 453433.40399999917, 80908.61100000143 453434.9310000017, 80909.94900000095 453429.66800000146))"
uitbreidingsgebieden_voetpaden_algemeen.1184,CID Binkhorst,1824074,,"POLYGON ((80940.60799999908 453310.03400000185, 80940.14600000158 453309.9129999988, 80938.1090000011 453309.37999999896, 80937.35000000149 453312.3500000015, 80935.42799999937 453319.87099999934, 80933.47899999842 453327.4970000014, 80933.33700000122 453328.0529999994, 80935.80900000036 453328.688000001, 80940.60799999908 453310.03400000185))"
uitbreidingsgebieden_voetpaden_algemeen.1185,CID Binkhorst,1824075,,"POLYGON ((80921.44900000095 453444.5159999989, 80919.8590000011 453444.1030000001, 80920.04899999872 453443.3260000013, 80920.33799999952 453442.1460000016, 80921.95100000128 453442.55900000036, 80923.66299999878 453435.87900000066, 80921.77899999917 453435.3929999992, 80920.32699999958 453435.0179999992, 80919.82800000161 453436.9530000016, 80917.5009999983 453445.9820000008, 80920.84600000083 453446.8509999998, 80921.44900000095 453444.5159999989))"
uitbreidingsgebieden_voetpaden_algemeen.1186,CID Binkhorst,1824076,,"POLYGON ((80909.9690000005 453437.3759999983, 80909.06799999997 453440.87900000066, 80912.39200000092 453441.73699999973, 80909.9690000005 453437.3759999983))"
uitbreidingsgebieden_voetpaden_algemeen.1187,CID Binkhorst,1824077,,"POLYGON ((80912.14400000125 453500.65399999917, 80911.92000000179 453499.40900000185, 80912.07999999821 453498.3379999995, 80912.36199999973 453497.22399999946, 80910.02899999917 453496.52699999884, 80909.29800000042 453499.3599999994, 80909.18299999833 453500.29199999943, 80909.31199999899 453501.84099999815, 80909.82999999821 453503.30700000003, 80910.70399999991 453504.5929999985, 80911.47800000012 453505.2679999992, 80916.33799999952 453503.33399999887, 80916.05299999937 453503.3520000018, 80914.79899999872 453503.186999999, 80914.02299999818 453502.8969999999, 80913.70800000057 453502.69999999925, 80912.85500000045 453501.9470000006, 80912.62700000033 453501.65300000086, 80912.14400000125 453500.65399999917))"
uitbreidingsgebieden_voetpaden_algemeen.1188,CID Binkhorst,1824078,,"POLYGON ((80908.61100000143 453434.9310000017, 80906.6959999986 453433.40399999917, 80905.60099999979 453436.4360000007, 80905.01199999824 453438.83399999887, 80901.32200000063 453450.73699999973, 80898.35000000149 453462.1330000013, 80898.36600000039 453462.84699999914, 80893.92399999872 453479.8530000001, 80893.77899999917 453479.81599999964, 80893.52499999851 453480.8139999993, 80893.39600000158 453481.3200000003, 80893.26099999994 453481.8770000003, 80893.50200000033 453481.9750000015, 80893.45600000024 453482.15900000185, 80893.63800000027 453482.22100000083, 80888.3900000006 453502.4530000016, 80888.03599999845 453503.8200000003, 80885.78200000152 453512.5089999996, 80883.16800000146 453513.4299999997, 80886.43699999899 453515.79300000146, 80887.77600000054 453514.7580000013, 80888.54399999976 453513.0799999982, 80891.08900000155 453503.16800000146, 80896.45600000024 453482.26900000125, 80896.9149999991 453480.4789999984, 80897.38899999857 453478.63500000164, 80898.92199999839 453472.66800000146, 80902.34299999848 453459.36499999836, 80904.76799999923 453449.8660000004, 80908.61100000143 453434.9310000017))"
uitbreidingsgebieden_voetpaden_algemeen.1189,CID Binkhorst,1824079,,"POLYGON ((80935.80900000036 453328.688000001, 80933.33700000122 453328.0529999994, 80933.47899999842 453327.4970000014, 80930.26999999955 453330.91000000015, 80935.05999999866 453331.59800000116, 80935.80900000036 453328.688000001))"
uitbreidingsgebieden_voetpaden_algemeen.1190,CID Binkhorst,1824080,,"POLYGON ((80919.7190000005 453451.21400000155, 80917.41600000113 453449.186999999, 80916.68400000036 453449.09899999946, 80912.78400000185 453464.22300000116, 80913.52199999988 453464.3200000003, 80916.97399999946 453461.8449999988, 80918.09899999946 453457.4849999994, 80919.7190000005 453451.21400000155))"
uitbreidingsgebieden_voetpaden_algemeen.1191,CID Binkhorst,1824082,,"POLYGON ((80923.74799999967 453453.3299999982, 80921.47599999979 453452.13699999824, 80919.97500000149 453457.95899999887, 80919.25899999961 453460.7340000011, 80922.20699999854 453459.3020000011, 80923.74799999967 453453.3299999982))"
uitbreidingsgebieden_voetpaden_algemeen.1192,CID Binkhorst,1824083,,"POLYGON ((80926.34800000116 453453.6330000013, 80923.74799999967 453453.3299999982, 80922.20699999854 453459.3020000011, 80927.5940000005 453456.68400000036, 80926.34800000116 453453.6330000013))"
uitbreidingsgebieden_voetpaden_algemeen.1193,CID Binkhorst,1824085,,"POLYGON ((80912.39200000092 453441.73699999973, 80909.06799999997 453440.87900000066, 80907.89400000125 453445.44200000167, 80911.27899999917 453446.26099999994, 80911.52400000021 453445.31500000134, 80912.39200000092 453441.73699999973))"
uitbreidingsgebieden_voetpaden_algemeen.1194,CID Binkhorst,1824086,,"POLYGON ((80926.61100000143 453442.28400000185, 80927.4840000011 453438.8990000002, 80929.37900000066 453431.5469999984, 80929.64699999988 453430.5080000013, 80927.6409999989 453430.02899999917, 80927.19200000167 453429.9219999984, 80926.53400000185 453432.52699999884, 80921.47599999979 453452.13699999824, 80923.74799999967 453453.3299999982, 80925.53400000185 453446.4059999995, 80926.61100000143 453442.28400000185))"
uitbreidingsgebieden_voetpaden_algemeen.1195,CID Binkhorst,1824087,,"POLYGON ((80928.31300000101 453458.37900000066, 80927.81100000069 453457.15900000185, 80927.5940000005 453456.68400000036, 80922.20699999854 453459.3020000011, 80921.79899999872 453460.8839999996, 80928.31300000101 453458.37900000066))"
uitbreidingsgebieden_voetpaden_algemeen.1196,CID Binkhorst,1824088,,"POLYGON ((80943.18899999931 453314.19099999964, 80941.65100000054 453313.7740000002, 80938.84299999848 453324.5760000013, 80940.41899999976 453325.0179999992, 80939.90199999884 453326.95600000024, 80938.37299999967 453326.5170000009, 80938.23800000176 453327.0379999988, 80940.94399999827 453327.72399999946, 80941.55099999905 453327.8839999996, 80942.41200000048 453324.51099999994, 80940.67599999905 453324.06799999997, 80943.18899999931 453314.19099999964))"
uitbreidingsgebieden_voetpaden_algemeen.1200,CID Binkhorst,1824092,,"POLYGON ((80941.5009999983 453328.08100000024, 80941.55099999905 453327.8839999996, 80940.94399999827 453327.72399999946, 80936.98299999908 453331.875, 80935.58399999887 453337.4200000018, 80937.01700000092 453340.4360000007, 80936.60799999908 453344.63599999994, 80937.26900000125 453344.8049999997, 80938.19000000134 453341.1649999991, 80941.5009999983 453328.08100000024))"
uitbreidingsgebieden_voetpaden_algemeen.1201,CID Binkhorst,1824094,,"POLYGON ((80952.12799999863 453324.6889999993, 80948.31700000167 453328.2809999995, 80947.66200000048 453328.15900000185, 80945.6649999991 453336.0709999986, 80948.99500000104 453336.9829999991, 80949.91699999943 453333.3920000009, 80948.68499999866 453333.0399999991, 80949.09699999914 453331.6270000003, 80950.28000000119 453331.9759999998, 80952.12799999863 453324.6889999993))"
uitbreidingsgebieden_voetpaden_algemeen.1202,CID Binkhorst,1824095,,"POLYGON ((80937.01700000092 453340.4360000007, 80935.58399999887 453337.4200000018, 80933.91600000113 453343.9450000003, 80936.60799999908 453344.63599999994, 80937.01700000092 453340.4360000007))"
uitbreidingsgebieden_voetpaden_algemeen.1203,CID Binkhorst,1824097,,"POLYGON ((80911.27899999917 453446.26099999994, 80907.89400000125 453445.44200000167, 80905.98600000143 453452.85500000045, 80909.3590000011 453453.6700000018, 80909.85500000045 453451.7520000003, 80911.27899999917 453446.26099999994))"
uitbreidingsgebieden_voetpaden_algemeen.1204,CID Binkhorst,1824098,,"POLYGON ((80910.88599999994 453426.0159999989, 80908.38500000164 453425.41600000113, 80907.3900000006 453429.4840000011, 80907.19799999893 453430.1889999993, 80907.51000000164 453430.2820000015, 80909.94900000095 453429.66800000146, 80910.88599999994 453426.0159999989))"
uitbreidingsgebieden_voetpaden_algemeen.1205,CID Binkhorst,1824101,,"POLYGON ((80933.76900000125 453336.62000000104, 80929.28500000015 453334.64499999955, 80928.81599999964 453336.4239999987, 80929.55200000107 453338.9820000008, 80932.94299999997 453339.8379999995, 80933.41200000048 453338.006000001, 80933.76900000125 453336.62000000104))"
uitbreidingsgebieden_voetpaden_algemeen.1206,CID Binkhorst,1824102,,"POLYGON ((80924.89999999851 453392.938000001, 80925.20399999991 453391.7719999999, 80921.87999999896 453390.96499999985, 80920.0159999989 453398.20600000024, 80919.87799999863 453398.7430000007, 80923.19299999997 453399.5850000009, 80923.23299999908 453399.4270000011, 80923.35000000149 453398.97199999914, 80924.89999999851 453392.938000001))"
uitbreidingsgebieden_voetpaden_algemeen.1207,CID Binkhorst,1824103,,"POLYGON ((80906.60200000182 453272.2969999984, 80908.51099999994 453264.8110000007, 80910.46700000018 453257.1400000006, 80912.30799999833 453249.9239999987, 80913.89400000125 453243.7039999999, 80915.15700000152 453239.2659999989, 80914.84800000116 453239.3379999995, 80913.86499999836 453239.6959999986, 80913.00800000131 453240.15199999884, 80912.21599999815 453240.71400000155, 80911.50299999863 453241.3720000014, 80911.35500000045 453241.5480000004, 80910.87900000066 453242.1160000004, 80910.35599999875 453242.93299999833, 80909.94099999964 453243.8110000007, 80909.64200000092 453244.7340000011, 80908.40300000086 453249.561999999, 80910.19700000063 453250.0210000016, 80907.4690000005 453260.5300000012, 80906.18299999833 453265.48699999973, 80903.3590000011 453276.3660000004, 80894.00200000033 453312.59099999815, 80892.23800000176 453312.1579999998, 80892.1259999983 453312.60500000045, 80891.97500000149 453313.563000001, 80891.93100000173 453314.5309999995, 80891.99599999934 453315.4990000017, 80892.0850000009 453315.99500000104, 80892.16800000146 453316.4530000016, 80892.32299999893 453316.9750000015, 80896.20899999887 453317.96599999815, 80895.17399999872 453316.19099999964, 80895.24700000137 453315.8740000017, 80895.32400000095 453315.89400000125, 80896.41600000113 453311.7340000011, 80896.97399999946 453309.5789999999, 80898.8759999983 453302.2340000011, 80900.69799999893 453295.19900000095, 80902.72899999842 453287.3579999991, 80904.66200000048 453279.89400000125, 80904.8049999997 453279.34099999815, 80906.60200000182 453272.2969999984), (80909.80999999866 453246.1160000004, 80910.17199999839 453244.7509999983, 80911.56199999899 453245.1090000011, 80911.2109999992 453246.45600000024, 80909.80999999866 453246.1160000004), (80909.29500000179 453248.1070000008, 80909.65700000152 453246.7419999987, 80911.04600000009 453247.1000000015, 80910.6950000003 453248.4470000006, 80909.29500000179 453248.1070000008))"
uitbreidingsgebieden_voetpaden_algemeen.1208,CID Binkhorst,1824118,,"POLYGON ((80905.88599999994 453543.9479999989, 80905.77899999917 453543.8570000008, 80905.2109999992 453544.2749999985, 80904.99700000137 453544.7820000015, 80905.26199999824 453545.16600000113, 80909.53700000048 453547.32400000095, 80909.74799999967 453546.99599999934, 80909.82600000128 453546.66000000015, 80909.61899999902 453546.30000000075, 80905.88599999994 453543.9479999989))"
uitbreidingsgebieden_voetpaden_algemeen.1209,CID Binkhorst,1824120,,"POLYGON ((80977.68499999866 453508.49599999934, 80982.96200000122 453506.4210000001, 80984.6099999994 453505.7719999999, 80987.44299999997 453504.6579999998, 80991.4459999986 453503.08300000057, 80995.63199999928 453502.30999999866, 80997.44900000095 453501.58100000024, 80990.37999999896 453500.5210000016, 80956.63199999928 453513.7589999996, 80955.13300000131 453514.3570000008, 80949.00800000131 453517.06799999997, 80943.0549999997 453520.13899999857, 80935.55600000173 453524.4079999998, 80925.9840000011 453530.256000001, 80925.82899999991 453530.3509999998, 80921.64900000021 453533.06700000167, 80921.14900000021 453533.4079999998, 80917.37999999896 453535.9759999998, 80917.34899999946 453535.9970000014, 80916.85700000077 453536.44200000167, 80916.54199999943 453537.1400000006, 80916.58199999854 453537.93499999866, 80916.92700000107 453538.61100000143, 80918.15700000152 453540.0769999996, 80928.07699999958 453532.8960000016, 80931.17399999872 453530.65399999917, 80934.3359999992 453528.50400000066, 80937.55999999866 453526.44900000095, 80940.84299999848 453524.48900000006, 80944.18200000003 453522.6270000003, 80947.57499999925 453520.86499999836, 80951.01799999923 453519.2030000016, 80954.50899999961 453517.6429999992, 80954.81399999931 453517.4930000007, 80955.06199999899 453517.3960000016, 80957.78299999982 453516.32499999925, 80962.28700000048 453514.5529999994, 80966.89600000158 453512.73999999836, 80969.78700000048 453511.6030000001, 80977.68499999866 453508.49599999934))"
uitbreidingsgebieden_voetpaden_algemeen.1210,CID Binkhorst,1824121,,"POLYGON ((80916.56799999997 453533.65900000185, 80916.77100000158 453533.8040000014, 80917.0399999991 453533.76000000164, 80917.51799999923 453533.4629999995, 80918.79399999976 453532.15100000054, 80918.93899999931 453531.86100000143, 80918.97500000149 453531.6649999991, 80918.9149999991 453531.30799999833, 80918.56399999931 453530.9910000004, 80918.0940000005 453531.0370000005, 80918.03599999845 453531.07400000095, 80917.03799999878 453532.16899999976, 80916.46200000122 453533.23800000176, 80916.43600000069 453533.29100000113, 80916.45199999958 453533.4849999994, 80916.56799999997 453533.65900000185))"
uitbreidingsgebieden_voetpaden_algemeen.1211,CID Binkhorst,1824122,,"POLYGON ((80903.2809999995 453542.54100000113, 80902.89299999923 453542.33100000024, 80902.43699999899 453542.0850000009, 80901.05799999833 453541.8979999982, 80900.48200000077 453541.9600000009, 80899.91200000048 453542.1810000017, 80900.39999999851 453542.8759999983, 80902.54699999839 453543.03500000015, 80902.84800000116 453542.8429999985, 80903.2809999995 453542.54100000113))"
uitbreidingsgebieden_voetpaden_algemeen.1212,CID Binkhorst,1824127,,"POLYGON ((80930.5 453409.0720000006, 80932.5390000008 453401.0799999982, 80932.77800000086 453400.1429999992, 80928.5549999997 453402.87999999896, 80927.16000000015 453408.3539999984, 80928.8599999994 453408.7589999996, 80930.48800000176 453409.1160000004, 80930.5 453409.0720000006))"
