FID,MASTNUMMER,LONGITUDE,LATITUDE,LICHTPUNT,X_COORDINAAT,Y_COORDINAAT,LICHTPUNT_SOORT,GEOM
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_78,VRI Zweepmast  11.2,6.57935461,53.19892836,VRI Zweepm,234665.968,579801.492,Verkeerslicht,POINT (234665.968 579801.492)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_79,VRI Zweepmast 10,6.55505342,53.19402444,VRI Zweepm,233050.976,579229.186,Verkeerslicht,POINT (233050.97571416 579229.186326735)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_7a,VRI Zweepmast 10.1,6.53850466,53.23568258,VRI Zweepm,231870.93,583847.09,Verkeerslicht,POINT (231870.93 583847.09)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_7b,VRI Zweepmast 11.1,6.53015661,53.21452944,VRI Zweepm,231350.931,581484.284,Verkeerslicht,POINT (231350.931293989 581484.284254275)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_7c,VRI Zweepmast 11.2,6.54275261,53.22862857,VRI Zweepm,232167.14,583066.66,Verkeerslicht,POINT (232167.14 583066.66)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_7d,VRI Zweepmast 11.2,6.59183696,53.20835378,VRI Zweepm,235482.512,580864.214,Verkeerslicht,POINT (235482.512 580864.214)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_7e,VRI Zweepmast 37.2,6.55571071,53.21390775,VRI Zweepm,233059.006,581442.495,Verkeerslicht,POINT (233059.006 581442.495)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_7f,VRI 12.2,6.62524493,53.20519528,VRI 12.2,237720.42,580550.59,Verkeerslicht,POINT (237720.42 580550.59)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_80,VRI 37.2,6.57370702,53.2134543,VRI 37.2,234261.96,581411.69,Verkeerslicht,POINT (234261.96 581411.69)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_81,VRI 37.2,6.5792695,53.19901418,VRI 37.2,234660.123,579810.947,Verkeerslicht,POINT (234660.123 579810.947)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_82,VRI 37.2,6.57857769,53.22120747,VRI 37.2,234573.043,582279.827,Verkeerslicht,POINT (234573.043 582279.827)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_83,VRI 38.1,6.54270694,53.22871842,VRI 38.1,232163.93,583076.61,Verkeerslicht,POINT (232163.93 583076.61)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_84,VRI Portaal 10.2,6.58166854,53.21564321,VRI Portaa,234789.741,581664.06,Verkeerslicht,POINT (234789.741 581664.06)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_85,VRI Portaal 11.1,6.56140203,53.21223194,VRI Portaa,233442.217,581262.195,Verkeerslicht,POINT (233442.217 581262.195)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_86,VRI Portaal 11.1,6.57824693,53.21837098,VRI Portaa,234556.173,581963.819,Verkeerslicht,POINT (234556.173 581963.819)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_87,VRI Portaal 11.1,6.59290271,53.20892338,VRI Portaa,235552.65,580928.79,Verkeerslicht,POINT (235552.65 580928.79)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_88,VRI Portaal 5.1,6.59725566,53.22610898,VRI Portaa,235811.32,582846.06,Verkeerslicht,POINT (235811.32 582846.06)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_89,VRI Zweepmast 10,6.55505342,53.19402444,VRI Zweepm,233050.976,579229.186,Verkeerslicht,POINT (233050.97571416 579229.186326735)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_8a,VRI Zweepmast 10.1,6.53850466,53.23568258,VRI Zweepm,231870.93,583847.09,Verkeerslicht,POINT (231870.93 583847.09)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_8b,VRI Zweepmast 37.2,6.55571071,53.21390775,VRI Zweepm,233059.006,581442.495,Verkeerslicht,POINT (233059.006 581442.495)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_8c,VRI 2,6.59022909,53.21878426,VRI 2,235355.708,582023.11,Verkeerslicht,POINT (235355.707771028 582023.10970645)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_8d,VRI 2.1,6.55516933,53.19415733,VRI 2.1,233058.482,579244.1,Verkeerslicht,POINT (233058.482121797 579244.100148437)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_8e,VRI 2.1,6.56495878,53.2222603,VRI 2.1,233661.562,582382.024,Verkeerslicht,POINT (233661.562 582382.024)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_8f,VRI 2.1,6.55796723,53.20676743,VRI 2.1,233222.654,580650.373,Verkeerslicht,POINT (233222.6537 580650.3733)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_90,VRI 2.1,6.56844914,53.22217977,VRI 2.1,233894.814,582376.881,Verkeerslicht,POINT (233894.814 582376.881)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_91,VRI 2.1,6.57868239,53.22145113,VRI 2.1,234579.587,582307.056,Verkeerslicht,POINT (234579.587 582307.056)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_92,VRI Portaal 31.2,6.55824262,53.19857188,VRI Portaa,233255.88,579738.68,Verkeerslicht,POINT (233255.88 579738.68)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_93,VRI Zweepmast 2,6.55526427,53.19408676,VRI Zweepm,233064.955,579236.35,Verkeerslicht,POINT (233064.954507741 579236.349607214)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_94,VRI 33.1,6.57412099,53.21366867,VRI 33.1,234289.22,581436.0,Verkeerslicht,POINT (234289.22 581436)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_95,VRI 33.1,6.55835613,53.20681724,VRI 33.1,233248.546,580656.339,Verkeerslicht,POINT (233248.546 580656.339)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_96,VRI 33.1,6.55606839,53.21382324,VRI 33.1,233083.051,581433.479,Verkeerslicht,POINT (233083.0508 581433.4785)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_97,VRI 33.2,6.58197216,53.21595336,VRI 33.2,234809.449,581698.91,Verkeerslicht,POINT (234809.449 581698.91)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_98,VRI 4.1,6.53866818,53.23637799,VRI 4.1,231880.61,583924.65,Verkeerslicht,POINT (231880.61 583924.65)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_99,VRI 4.1,6.55553397,53.19402234,VRI 4.1,233083.094,579229.474,Verkeerslicht,POINT (233083.093964964 579229.474007245)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_9a,VRI 4.1,6.56479459,53.19290591,VRI 4.1,233704.004,579115.318,Verkeerslicht,POINT (233704.00375707 579115.317631284)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_9b,VRI 4.1,6.55853485,53.19845822,VRI 4.1,233275.614,579726.35,Verkeerslicht,POINT (233275.613559318 579726.350001348)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_9c,VRI 4.1,6.62599234,53.20531823,VRI 4.1,237770.12,580565.13,Verkeerslicht,POINT (237770.12 580565.13)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_9d,VRI 4.1,6.59271938,53.2085974,VRI 4.1,235541.01,580892.31,Verkeerslicht,POINT (235541.01 580892.31)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_9e,VRI 5.1,6.56233634,53.20769856,VRI 5.1,233512.861,580758.742,Verkeerslicht,POINT (233512.861 580758.742)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_9f,VRI Portaal 5.1,6.56194165,53.2121621,VRI Portaa,233478.391,581255.011,Verkeerslicht,POINT (233478.391 581255.011)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_a0,VRI Portaal 5.1,6.57864163,53.21860337,VRI Portaa,234582.108,581990.115,Verkeerslicht,POINT (234582.108 581990.115)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_a1,VRI Portaal 5.1,6.5740844,53.20500983,VRI Portaa,234302.654,580472.413,Verkeerslicht,POINT (234302.654 580472.413)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_a2,VRI Zweepmast 4,6.55539422,53.19394866,VRI Zweepm,233073.888,579221.123,Verkeerslicht,POINT (233073.887791739 579221.123371713)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_a3,VRI Zweepmast 4.1,6.54743431,53.21645363,VRI Zweepm,232501.591,581716.861,Verkeerslicht,POINT (232501.591 581716.861)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_a4,VRI Zweepmast 4.4,6.54200374,53.23077641,VRI Zweepm,232113.301,583304.871,Verkeerslicht,POINT (232113.301 583304.871)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_a5,VRI 4.1,6.55853485,53.19845822,VRI 4.1,233275.614,579726.35,Verkeerslicht,POINT (233275.613559318 579726.350001348)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_a6,VRI Portaal 12.1,6.62570829,53.20517297,VRI Portaa,237751.42,580548.64,Verkeerslicht,POINT (237751.42 580548.64)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_a7,VRI Portaal 45.1,6.58196368,53.21588921,VRI Portaa,234809.001,581691.762,Verkeerslicht,POINT (234809.001 581691.762)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_a8,VRI Portaal 5.1,6.56194165,53.2121621,VRI Portaa,233478.391,581255.011,Verkeerslicht,POINT (233478.391 581255.011)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_a9,VRI Portaal 5.1,6.5740844,53.20500983,VRI Portaa,234302.654,580472.413,Verkeerslicht,POINT (234302.654 580472.413)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_aa,VRI Portaal 5.2,6.59267317,53.20870031,VRI Portaa,235537.731,580903.711,Verkeerslicht,POINT (235537.730980779 580903.710671453)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_ab,VRI Portaal 8.1,6.57393149,53.21353853,VRI Portaa,234276.8,581421.31,Verkeerslicht,POINT (234276.8 581421.31)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_ac,VRI Zweepmast 4.2,6.55835581,53.20676925,VRI Zweepm,233248.612,580650.998,Verkeerslicht,POINT (233248.6115 580650.9981)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_ad,VRI Zweepmast 6.2,6.53870008,53.23629914,VRI Zweepm,231882.88,583915.91,Verkeerslicht,POINT (231882.88 583915.91)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_ae,VRI 45.1,6.57557462,53.2295871,VRI 45.1,234357.09,583208.994,Verkeerslicht,POINT (234357.09 583208.994)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_af,VRI 47.1,6.56620009,53.21150188,VRI 47.1,233764.062,581186.191,Verkeerslicht,POINT (233764.062 581186.191)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_b0,VRI Portaal 8.1,6.57862885,53.21839194,VRI Portaa,234581.643,581966.573,Verkeerslicht,POINT (234581.643 581966.573)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_b1,VRI 49.1,6.56598383,53.2114736,VRI 49.1,233749.667,581182.807,Verkeerslicht,POINT (233749.667 581182.807)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_b2,VRI 32.1,6.56864923,53.22209534,VRI 32.1,233908.331,582367.705,Verkeerslicht,POINT (233908.331 582367.705)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_b3,VRI 33.1,6.56612363,53.2116333,VRI 33.1,233758.715,581200.732,Verkeerslicht,POINT (233758.715 581200.732)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_b4,VRI 33.1,6.57126668,53.19319493,VRI 33.1,234136.01,579154.57,Verkeerslicht,POINT (234136.01 579154.57)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_b5,VRI 33.1,6.57888402,53.22145018,VRI 33.1,234593.055,582307.174,Verkeerslicht,POINT (234593.055 582307.174)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_b6,VRI 33.1,6.56328189,53.23174453,VRI 33.1,233532.334,583435.597,Verkeerslicht,POINT (233532.334 583435.597)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_b7,VRI 33.1,6.54966069,53.23223549,VRI 33.1,232621.953,583475.463,Verkeerslicht,POINT (232621.953 583475.463)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_b8,VRI 33.1,6.59146349,53.20799471,VRI 33.1,235458.23,580823.841,Verkeerslicht,POINT (235458.23 580823.841)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_b9,VRI 33.2,6.55844921,53.19837566,VRI 33.2,233270.04,579717.07,Verkeerslicht,POINT (233270.04 579717.07)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_ba,VRI 5.1,6.55883568,53.19339379,VRI 5.1,233304.882,579163.113,Verkeerslicht,POINT (233304.882443574 579163.11311473)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_bb,VRI 5.1,6.56517348,53.22227605,VRI 5.1,233675.872,582384.011,Verkeerslicht,POINT (233675.872 582384.011)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_bc,VRI 5.1,6.58936444,53.22242151,VRI 5.1,235291.201,582426.896,Verkeerslicht,POINT (235291.201 582426.896)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_bd,VRI 5.1,6.56233634,53.20769856,VRI 5.1,233512.861,580758.742,Verkeerslicht,POINT (233512.861 580758.742)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_be,VRI 5.1,6.57195497,53.22671319,VRI 5.1,234120.653,582885.203,Verkeerslicht,POINT (234120.653 582885.203)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_bf,VRI 5.1,6.5752859,53.2296034,VRI 5.1,234337.781,583210.489,Verkeerslicht,POINT (234337.781 583210.489)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_c0,VRI Portaal 12.1,6.62570829,53.20517297,VRI Portaa,237751.42,580548.64,Verkeerslicht,POINT (237751.42 580548.64)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_c1,VRI Portaal 45.1,6.58196368,53.21588921,VRI Portaa,234809.001,581691.762,Verkeerslicht,POINT (234809.001 581691.762)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_c2,VRI Portaal 5.1,6.56194165,53.2121621,VRI Portaa,233478.391,581255.011,Verkeerslicht,POINT (233478.391 581255.011)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_c3,VRI Portaal 5.1,6.57864163,53.21860337,VRI Portaa,234582.108,581990.115,Verkeerslicht,POINT (234582.108 581990.115)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_c4,VRI Portaal 5.1,6.5740844,53.20500983,VRI Portaa,234302.654,580472.413,Verkeerslicht,POINT (234302.654 580472.413)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_c5,VRI Portaal 5.2,6.59267317,53.20870031,VRI Portaa,235537.731,580903.711,Verkeerslicht,POINT (235537.730980779 580903.710671453)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_c6,VRI Portaal 8.1,6.57393149,53.21353853,VRI Portaa,234276.8,581421.31,Verkeerslicht,POINT (234276.8 581421.31)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_c7,VRI Zweepmast 33.1,6.54536137,53.23142413,VRI Zweepm,232336.339,583380.55,Verkeerslicht,POINT (232336.338936118 583380.549717073)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_c8,VRI Zweepmast 4,6.55539422,53.19394866,VRI Zweepm,233073.888,579221.123,Verkeerslicht,POINT (233073.887791739 579221.123371713)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_c9,VRI Zweepmast 4.1,6.54743431,53.21645363,VRI Zweepm,232501.591,581716.861,Verkeerslicht,POINT (232501.591 581716.861)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_ca,VRI Zweepmast 4.2,6.55835581,53.20676925,VRI Zweepm,233248.612,580650.998,Verkeerslicht,POINT (233248.6115 580650.9981)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_cb,VRI Zweepmast 5,6.56479064,53.19276452,VRI Zweepm,233703.997,579099.579,Verkeerslicht,POINT (233703.997328099 579099.579016345)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_cc,VRI Zweepmast 5.1,6.53077202,53.21462212,VRI Zweepm,231391.876,581495.251,Verkeerslicht,POINT (231391.875894268 581495.250578179)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_cd,VRI Zweepmast 5.1,6.53882673,53.22805811,VRI Zweepm,231906.001,582998.98,Verkeerslicht,POINT (231906.001146508 582998.979691989)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_ce,VRI Zweepmast 5.1,6.58237835,53.19482486,VRI Zweepm,234875.595,579348.209,Verkeerslicht,POINT (234875.595 579348.209)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_cf,VRI Zweepmast 5.2,6.57960677,53.1990806,VRI Zweepm,234682.537,579818.711,Verkeerslicht,POINT (234682.537 579818.711)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_d0,VRI Zweepmast 5.2,6.54306335,53.22888609,VRI Zweepm,232187.43,583095.65,Verkeerslicht,POINT (232187.43 583095.65)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_d1,VRI 32.2,6.5685933,53.22202715,VRI 32.2,233904.72,582360.055,Verkeerslicht,POINT (233904.72 582360.055)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_d2,VRI 33.2,6.57127218,53.1931442,VRI 33.2,234136.47,579148.93,Verkeerslicht,POINT (234136.47 579148.93)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_d3,VRI 33.2,6.55838654,53.20667067,VRI 33.2,233250.843,580640.062,Verkeerslicht,POINT (233250.843 580640.062)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_d4,VRI 33.2,6.57887919,53.22134641,VRI 33.2,234592.924,582295.621,Verkeerslicht,POINT (234592.924 582295.621)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_d5,VRI 33.2,6.56321875,53.23168195,VRI 33.2,233528.232,583428.564,Verkeerslicht,POINT (233528.232 583428.564)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_d6,VRI 33.2,6.54970208,53.23216073,VRI 33.2,232624.851,583467.189,Verkeerslicht,POINT (232624.851 583467.189)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_d7,VRI 33.2,6.58229507,53.19470159,VRI 33.2,234870.257,579334.4,Verkeerslicht,POINT (234870.257 579334.4)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_d8,VRI 33.2,6.54542677,53.23132999,VRI 33.2,232340.874,583370.144,Verkeerslicht,POINT (232340.874493228 583370.143530651)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_d9,VRI 5.2,6.56620051,53.21158362,VRI 5.2,233763.941,581195.287,Verkeerslicht,POINT (233763.941 581195.287)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_da,VRI 5.2,6.5623965,53.20756987,VRI 5.2,233517.114,580744.487,Verkeerslicht,POINT (233517.114 580744.487)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_db,VRI Portaal 12.1,6.62570829,53.20517297,VRI Portaa,237751.42,580548.64,Verkeerslicht,POINT (237751.42 580548.64)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_dc,VRI Portaal 5.1,6.59725566,53.22610898,VRI Portaa,235811.32,582846.06,Verkeerslicht,POINT (235811.32 582846.06)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_dd,VRI Portaal 5.2,6.59267317,53.20870031,VRI Portaa,235537.731,580903.711,Verkeerslicht,POINT (235537.730980779 580903.710671453)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_de,VRI Portaal 8.1,6.57393149,53.21353853,VRI Portaa,234276.8,581421.31,Verkeerslicht,POINT (234276.8 581421.31)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_df,VRI Zweepmast 5,6.55866862,53.19334767,VRI Zweepm,233293.801,579157.8,Verkeerslicht,POINT (233293.80089954 579157.799816952)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_e0,VRI Zweepmast 5.1,6.53077202,53.21462212,VRI Zweepm,231391.876,581495.251,Verkeerslicht,POINT (231391.875894268 581495.250578179)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_e1,VRI Zweepmast 5.1,6.53882673,53.22805811,VRI Zweepm,231906.001,582998.98,Verkeerslicht,POINT (231906.001146508 582998.979691989)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_e2,VRI Zweepmast 5.2,6.57960677,53.1990806,VRI Zweepm,234682.537,579818.711,Verkeerslicht,POINT (234682.537 579818.711)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_e3,VRI Zweepmast 5.2,6.54306335,53.22888609,VRI Zweepm,232187.43,583095.65,Verkeerslicht,POINT (232187.43 583095.65)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_e4,VRI Zweepmast 5.2,6.59149233,53.20800241,VRI Zweepm,235460.142,580824.729,Verkeerslicht,POINT (235460.142 580824.729)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_e5,VRI Zweepmast 6.1,6.58942293,53.22236282,VRI Zweepm,235295.216,582420.429,Verkeerslicht,POINT (235295.2159 582420.4292)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_e6,VRI 10.1,6.62529299,53.20504426,VRI 10.1,237723.92,580533.84,Verkeerslicht,POINT (237723.92 580533.84)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_e7,VRI 25.1,6.57079635,53.19301302,VRI 25.1,234104.91,579133.81,Verkeerslicht,POINT (234104.91 579133.81)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_e8,VRI 51.1,6.59287882,53.20902741,VRI 51.1,235550.86,580940.34,Verkeerslicht,POINT (235550.86 580940.34)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_e9,VRI Zweepmast 68.1,6.57422116,53.20509679,VRI Zweepm,234311.632,580482.241,Verkeerslicht,POINT (234311.632 580482.241)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_ea,VRI 33.2,6.55604724,53.21374582,VRI 33.2,233081.778,581424.841,Verkeerslicht,POINT (233081.7778 581424.8407)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_eb,VRI 6.1,6.5652605,53.22220335,VRI 6.1,233681.816,582376.016,Verkeerslicht,POINT (233681.816 582376.016)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_ec,VRI Portaal 12.1,6.62570829,53.20517297,VRI Portaa,237751.42,580548.64,Verkeerslicht,POINT (237751.42 580548.64)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_ed,VRI Portaal 45.1,6.58196368,53.21588921,VRI Portaa,234809.001,581691.762,Verkeerslicht,POINT (234809.001 581691.762)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_ee,VRI Portaal 5.1,6.59725566,53.22610898,VRI Portaa,235811.32,582846.06,Verkeerslicht,POINT (235811.32 582846.06)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_ef,VRI Portaal 5.1,6.56194165,53.2121621,VRI Portaa,233478.391,581255.011,Verkeerslicht,POINT (233478.391 581255.011)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_f0,VRI Portaal 5.1,6.57864163,53.21860337,VRI Portaa,234582.108,581990.115,Verkeerslicht,POINT (234582.108 581990.115)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_f1,VRI Portaal 5.1,6.5740844,53.20500983,VRI Portaa,234302.654,580472.413,Verkeerslicht,POINT (234302.654 580472.413)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_f2,VRI Portaal 5.2,6.59267317,53.20870031,VRI Portaa,235537.731,580903.711,Verkeerslicht,POINT (235537.730980779 580903.710671453)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_f3,VRI Zweepmast 4,6.55539422,53.19394866,VRI Zweepm,233073.888,579221.123,Verkeerslicht,POINT (233073.887791739 579221.123371713)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_f4,VRI Zweepmast 4.4,6.54200374,53.23077641,VRI Zweepm,232113.301,583304.871,Verkeerslicht,POINT (232113.301 583304.871)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_f5,VRI Zweepmast 5,6.55866862,53.19334767,VRI Zweepm,233293.801,579157.8,Verkeerslicht,POINT (233293.80089954 579157.799816952)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_f6,VRI Zweepmast 5,6.56479064,53.19276452,VRI Zweepm,233703.997,579099.579,Verkeerslicht,POINT (233703.997328099 579099.579016345)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_f7,VRI Zweepmast 5.1,6.53077202,53.21462212,VRI Zweepm,231391.876,581495.251,Verkeerslicht,POINT (231391.875894268 581495.250578179)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_f8,VRI Zweepmast 5.1,6.53882673,53.22805811,VRI Zweepm,231906.001,582998.98,Verkeerslicht,POINT (231906.001146508 582998.979691989)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_f9,VRI Zweepmast 5.2,6.57960677,53.1990806,VRI Zweepm,234682.537,579818.711,Verkeerslicht,POINT (234682.537 579818.711)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_fa,VRI Zweepmast 5.2,6.54306335,53.22888609,VRI Zweepm,232187.43,583095.65,Verkeerslicht,POINT (232187.43 583095.65)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_fb,VRI Zweepmast 5.2,6.59149233,53.20800241,VRI Zweepm,235460.142,580824.729,Verkeerslicht,POINT (235460.142 580824.729)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_fc,VRI Zweepmast 6.1,6.58942293,53.22236282,VRI Zweepm,235295.216,582420.429,Verkeerslicht,POINT (235295.2159 582420.4292)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_fd,VRI Zweepmast 6.2,6.53870008,53.23629914,VRI Zweepm,231882.88,583915.91,Verkeerslicht,POINT (231882.88 583915.91)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_fe,VRI 33.2,6.59752078,53.22605796,VRI 33.2,235829.12,582840.68,Verkeerslicht,POINT (235829.12 582840.68)
Verkeerslichten gemeente Groningen.fid-214b96d3_1861f39e703_ff,VRI 33.2,6.57967899,53.19897164,VRI 33.2,234687.564,579806.666,Verkeerslicht,POINT (234687.564 579806.666)
