FYSIEK_VOORKOMEN_CODE;FYSIEK_VOORKOMEN_OMSC;FYSIEK_VOORKOMEN_PLUS_CODE;FYSIEK_VOORKOMEN_PLUS_OMSC;ID;GUID;CODE;IDENTIFICATIE;TIJDSTIPREGISTRATIE;PLAATSINGSDATUM;BOUWJAAR;LEEFTIJD;OPPERVLAKTE;GEBIED_OMSC;BUURT_CODE;BUURT_OMSC;IMGEO_STADSDEEL_CODE;IMGEO_STADSDEEL_OMSC;IMGEO_WIJK_CODE;IMGEO_WIJK_OMSC;BEHEERDER_OMSC;EIGENAAR_OMSC;WERKPAKKET_VLAK_CODE;WERKPAKKET_VLAK_OMSC;BEHEERGEBIEDEN_OMSC;GROEN_VAKKEN_CODE;GROEN_VAKKEN_OMSC;GROEN_OPPERVLAKTE_KLASSE_CODE;GROEN_OPPERVLAKTE_KLASSE_OMSC;X;Y
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;224598;{09EDE8D7-860C-3FE1-E053-293C0B0AF01F};1002638;G0518.14280CBD-AD0C-0772-E053-530A0B0AF16A;20190628141500;19990901000000;1999;22;333.5;;84;Leyenburg;2;Escamp;32;Leyenburg;DSB/DPZ;Gemeente Den Haag; 90;Ruiggrasveld vlak;Florence Nightingalepark;;;A;< 2000 m2;77559.9670734638;452389.765717937
GAO;grasland overig;GRSO; ;224548;{09EDE8D7-8EC0-3FE1-E053-293C0B0AF01F};1028280;G0518.FCB8EA55-FDB0-B4FA-E040-2A0A313C2F1B;20190628141500;20001001000000;2000;21;230.3;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 88;Berm talud;J.C. van der Lansstraat;;;A;< 2000 m2;76691.796;451711.289
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;224549;{09EDE8D7-8BD0-3FE1-E053-293C0B0AF01F};549534;;;19990201000000;1999;22;11.0;;74;Duttendel;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 90;Ruiggrasveld vlak;Pompstationsweg;;;A;< 2000 m2;80785.008432206;458532.595978171
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;224550;{09EDE8D7-8BD1-3FE1-E053-293C0B0AF01F};549535;;;19990201000000;1999;22;12.5;;74;Duttendel;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 90;Ruiggrasveld vlak;Pompstationsweg;;;A;< 2000 m2;80778.6911454505;458521.133591868
GRV;groenvoorziening;GRV_HSTBT;heesters;224551;{09EDE8D7-9B10-3FE1-E053-293C0B0AF01F};1039166;G0518.B9A203EA-881D-480B-9FAC-CBB2CECC72E1;20190630080000;20000201000000;2000;21;61.7;;30;Rustenburg;2;Escamp;31;Rustenburg en Oostbroek;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Escamplaan;;;A;< 2000 m2;78848.561;453621.17
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;224552;{09EDE8D7-9B17-3FE1-E053-293C0B0AF01F};759960;G0518.FCB8EA55-EC5A-B4FA-E040-2A0A313C2F1B;20131001060000;20070701000000;2007;14;1290.5;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Wijkpark Bokkefort;;;A;< 2000 m2;76986.909;452281.889
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;224553;{09EDE8D7-9B19-3FE1-E053-293C0B0AF01F};759963;G0518.FCB8EA55-EEA7-B4FA-E040-2A0A313C2F1B;20170410095623;20040701000000;2004;17;1444.4;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Wijkpark Bokkefort;;;A;< 2000 m2;76948.639;452287.933
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;224554;{09EDE8D7-9B1A-3FE1-E053-293C0B0AF01F};759964;G0518.FCB8EA55-EEDB-B4FA-E040-2A0A313C2F1B;20200416115755;20030701000000;2003;18;411.8;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Wijkpark Bokkefort;;;A;< 2000 m2;77046.381;452233.278
GAO;grasland overig;GRSO; ;224555;{09EDE8D7-9B27-3FE1-E053-293C0B0AF01F};759921;G0518.FCB8EA55-F051-B4FA-E040-2A0A313C2F1B;20190628141500;20091101000000;2009;12;279.1;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Wijkpark Bokkefort;;;A;< 2000 m2;76968.295;452212.341
GRV;groenvoorziening;GRV_STRBT;struikrozen;224556;{09EDE8D7-9715-3FE1-E053-293C0B0AF01F};929150;G0518.08D6E6F3-3069-653A-E050-2A0A313C2FF8;20141118071141;20031101000000;2003;16;5.1;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79915.653;457984.15
GRV;groenvoorziening;GRV_STRBT;struikrozen;224557;{09EDE8D7-9717-3FE1-E053-293C0B0AF01F};929152;G0518.08D6E6F3-306A-653A-E050-2A0A313C2FF8;20141118071141;20031101000000;2003;16;5.2;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79907.011;457981.531
GRV;groenvoorziening;GRV_STRBT;struikrozen;224558;{09EDE8D7-9718-3FE1-E053-293C0B0AF01F};929153;G0518.08D6E6F3-306B-653A-E050-2A0A313C2FF8;20141118071141;20031101000000;2003;16;6.2;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79912.032;457974.935
GRV;groenvoorziening;GRV_STRBT;struikrozen;224559;{09EDE8D7-9719-3FE1-E053-293C0B0AF01F};929154;G0518.08D6E6F3-306C-653A-E050-2A0A313C2FF8;20141118071141;20031101000000;2003;16;5.4;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79916.004;457969.451
GRV;groenvoorziening;GRV_STRBT;struikrozen;224560;{09EDE8D7-9AFF-3FE1-E053-293C0B0AF01F};929341;G0518.08D6E6F3-24E7-653A-E050-2A0A313C2FF8;20141118072806;20051101000000;2005;14;4.2;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79918.031;457762.529
GRV;groenvoorziening;GRV_STRBT;struikrozen;224561;{09EDE8D7-9B00-3FE1-E053-293C0B0AF01F};929342;G0518.08D6E6F3-24E9-653A-E050-2A0A313C2FF8;20141118072806;20051101000000;2005;14;4.2;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79912.827;457769.53
GRV;groenvoorziening;GRV_STRBT;struikrozen;224562;{09EDE8D7-9B01-3FE1-E053-293C0B0AF01F};929343;G0518.08D6E6F3-24E8-653A-E050-2A0A313C2FF8;20141118072806;20051101000000;2005;14;4.2;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79914.004;457760.237
GRV;groenvoorziening;GRV_HSTBT;heesters;224563;{09EDE8D7-98E8-3FE1-E053-293C0B0AF01F};1026906;G0518.FCB8EA55-E0E6-B4FA-E040-2A0A313C2F1B;20171108135848;20000801000000;2000;21;91.7;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Dr. L.J. Rogierstraat;;;A;< 2000 m2;76767.341;451873.688
GAO;grasland overig;GRSO; ;224564;{09EDE8D7-9900-3FE1-E053-293C0B0AF01F};925169;;;20090701000000;2009;13;215.5;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 88;Berm talud;Architect Luthmannpark;;;A;< 2000 m2;77557.516;452539.728
GRV;groenvoorziening;GRV_HSTBT;heesters;224565;{09EDE8D7-9905-3FE1-E053-293C0B0AF01F};1026907;G0518.FCB8EA55-FC82-B4FA-E040-2A0A313C2F1B;20171108135848;20000801000000;2000;21;90.8;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Dr. L.J. Rogierstraat;;;A;< 2000 m2;76771.628;451859.954
GRV;groenvoorziening;GRV_PLNBT;planten;224566;{09EDE8D7-9B40-3FE1-E053-293C0B0AF01F};1039176;G0518.AC2229BC-B290-4F06-89FF-A2A1BA68F32A;20181001090528;20000201000000;2000;21;45.9;;30;Rustenburg;2;Escamp;31;Rustenburg en Oostbroek;DSB/DPZ;Gemeente Den Haag;B60;Vaste planten bodembedekkend;Escamplaan;;;A;< 2000 m2;78860.469;453576.747
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;224567;{09EDE8D7-9B47-3FE1-E053-293C0B0AF01F};1009891;G0518.FCB8EA55-F1AC-B4FA-E040-2A0A313C2F1B;20131001060000;20051101000000;2005;16;580.0;Gazon en plantsoen;6;Waldeck-zuid;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Beethovenplantsoen;;;A;< 2000 m2;75967.227;452865.779
GRV;groenvoorziening;GRV_HSTBT;heesters;224568;{09EDE8D7-8994-3FE1-E053-293C0B0AF01F};668801;;;20050801000000;2005;16;46.9;Speeltuin, Speelweide en Plantsoen;84;Leyenburg;2;Escamp;32;Leyenburg;DSB/DPZ;Gemeente Den Haag; 55;Hagen m2 knippen;Volendamlaan;;;A;< 2000 m2;77878.4514218654;453316.488783957
GAO;grasland overig;GRSO; ;224569;{09EDE8D7-89F9-3FE1-E053-293C0B0AF01F};722857;G0518.FCB8EA55-EF50-B4FA-E040-2A0A313C2F1B;20190628141500;20000601000000;2000;21;68.0;;97;Kraayenstein;1;Loosduinen;16;Kraayenstein en Vroondaal;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Oorberlaan;;;A;< 2000 m2;73908.171;451218.87
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;224570;{09EDE8D7-96E2-3FE1-E053-293C0B0AF01F};848368;G0518.14280CBD-AE6C-0772-E053-530A0B0AF16A;20150410182254;19990701000000;1999;24;585.6;;98;Dreven en Gaarden;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;75C;Grasveld bollen talud;Gravendreef;;;A;< 2000 m2;77754.465;450032.754
GAO;grasland overig;GRSO; ;224571;{09EDE8D7-9A67-3FE1-E053-293C0B0AF01F};1039358;G0518.1D17E385-8450-428E-8E2C-7D3E9D7E8E7F;20190226160259;20090301000000;2009;12;2.4;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 88;Berm talud;Puccinistraat;;;A;< 2000 m2;76413.556;453358.262
GAO;grasland overig;GRSO; ;224572;{09EDE8D7-9A77-3FE1-E053-293C0B0AF01F};1039359;G0518.FCB8EA55-F518-B4FA-E040-2A0A313C2F1B;20190628141500;20090301000000;2009;12;1.9;;40;Nieuw Waldeck;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 88;Berm talud;Puccinistraat;;;A;< 2000 m2;76416.682;453357.42
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;224573;{09EDE8D7-9DC1-3FE1-E053-293C0B0AF01F};1009031;G0518.14280CBD-AC36-0772-E053-530A0B0AF16A;20150410182339;20011101000000;2001;20;26.8;;89;Morgenstond-oost;2;Escamp;34;Morgenstond;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Loevesteinlaan;;;A;< 2000 m2;79158.507;451950.248
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;224574;{09EDE8D7-9DC2-3FE1-E053-293C0B0AF01F};1009032;G0518.14280CBD-AAF4-0772-E053-530A0B0AF16A;20180815090117;20011101000000;2001;20;424.2;;89;Morgenstond-oost;2;Escamp;34;Morgenstond;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Loevesteinlaan;;;A;< 2000 m2;79136.553;451975.805
GAO;grasland overig;GRSO; ;224575;{09EDE8D7-9DD1-3FE1-E053-293C0B0AF01F};925320;G0518.FCB8EA55-ECC2-B4FA-E040-2A0A313C2F1B;20190628141500;20000801000000;2000;21;173.9;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Houtwijklaan;;;A;< 2000 m2;77154.148;452532.793
GRV;groenvoorziening;GRV_HSTBT;heesters;224576;{09EDE8D7-9DD8-3FE1-E053-293C0B0AF01F};925326;G0518.FCB8EA55-F108-B4FA-E040-2A0A313C2F1B;20171122100809;19990801000000;1999;22;69.7;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Marga Klompéstraat;;;A;< 2000 m2;77742.18;453194.428
GAO;grasland overig;GRSO; ;224577;{09EDE8D7-96FC-3FE1-E053-293C0B0AF01F};927379;G0518.FCB8EA55-EB02-B4FA-E040-2A0A313C2F1B;20200416115755;20090901000000;2009;12;4.7;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 88;Berm talud;Lange Houtwegpad;;;A;< 2000 m2;76773.818;452257.642
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;224578;{09EDE8D7-9701-3FE1-E053-293C0B0AF01F};982910;G0518.14280CBD-A7E3-0772-E053-530A0B0AF16A;20150410182115;20000901000000;2000;21;68.6;Groengebied Groene Assen Zuidwest;88;Morgenstond-west;2;Escamp;34;Morgenstond;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Drentheplantsoen;;;A;< 2000 m2;78591.695;451267.088
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;224579;{09EDE8D7-9705-3FE1-E053-293C0B0AF01F};755021;G0518.14280CBD-F033-0772-E053-530A0B0AF16A;20150410182141;20060701000000;2006;13;398.3;;36;Zuiderpark;2;Escamp;35;Zuiderpark;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Zuiderpark;GGG01;Grote groengebieden;A;< 2000 m2;79582.074;452005.834
GRV;groenvoorziening;GRV_STRBT;struikrozen;224580;{09EDE8D7-9711-3FE1-E053-293C0B0AF01F};929146;G0518.08D6E6F3-306E-653A-E050-2A0A313C2FF8;20141118071141;20031101000000;2003;16;47.8;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79926.491;457986.867
GRV;groenvoorziening;GRV_STRBT;struikrozen;224581;{09EDE8D7-9712-3FE1-E053-293C0B0AF01F};929147;G0518.08D6E6F3-3066-653A-E050-2A0A313C2FF8;20141118071140;20031101000000;2003;16;5.5;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79923.049;457999.072
GRV;groenvoorziening;GRV_STRBT;struikrozen;224582;{09EDE8D7-9713-3FE1-E053-293C0B0AF01F};929148;G0518.08D6E6F3-3067-653A-E050-2A0A313C2FF8;20141118071140;20031101000000;2003;16;5.6;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79918.092;457992.703
GRV;groenvoorziening;GRV_STRBT;struikrozen;224583;{09EDE8D7-9714-3FE1-E053-293C0B0AF01F};929149;G0518.08D6E6F3-3068-653A-E050-2A0A313C2FF8;20141118071140;20031101000000;2003;16;5.6;Westbroekpark;73;Westbroekpark;4;Scheveningen;3;Westbroekpark en Duttendel;DSB/DPZ;Gemeente Den Haag; 50;Rozen oppervlak;Westbroekpark Rosarium;GGG01;Grote groengebieden;A;< 2000 m2;79921.24;457988.917
GRV;groenvoorziening;GRV_HSTBT;heesters;224584;{09EDE8D7-8D2C-3FE1-E053-293C0B0AF01F};925368;G0518.FCB8EA56-042B-B4FA-E040-2A0A313C2F1B;20131001060000;19970801000000;1997;24;12.6;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 40;Grove heesters oppervlak;Laan van Vredestein;;;A;< 2000 m2;77229.439;452900.675
GRV;groenvoorziening;GRV_HSTBT;heesters;224585;{09EDE8D7-8D2D-3FE1-E053-293C0B0AF01F};925369;G0518.FCB8EA55-FE19-B4FA-E040-2A0A313C2F1B;20220818080647;19970801000000;1997;24;160.8;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 40;Grove heesters oppervlak;Architect Krophollerstraat;;;A;< 2000 m2;77364.68;453028.961
GRV;groenvoorziening;GRV_HSTBT;heesters;224586;{09EDE8D7-8D2E-3FE1-E053-293C0B0AF01F};925370;G0518.FCB8EA55-DC55-B4FA-E040-2A0A313C2F1B;20131001060000;20010801000000;2001;20;386.6;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 40;Grove heesters oppervlak;Houtwijklaan;;;A;< 2000 m2;77373.448;452484.295
GRV;groenvoorziening;GRV_HSTBT;heesters;224587;{09EDE8D7-8D2F-3FE1-E053-293C0B0AF01F};925371;G0518.FCB8EA55-DFA7-B4FA-E040-2A0A313C2F1B;20190417140916;20010801000000;2001;20;397.1;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 40;Grove heesters oppervlak;Tulapad;;;A;< 2000 m2;77423.833;452502.7
GRV;groenvoorziening;GRV_HSTBT;heesters;224588;{09EDE8D7-8D30-3FE1-E053-293C0B0AF01F};925372;G0518.FCB8EA55-F5AB-B4FA-E040-2A0A313C2F1B;20131001060000;20010801000000;2001;20;195.3;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 40;Grove heesters oppervlak;Tulapad;;;A;< 2000 m2;77474.332;452514.824
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;224589;{117907C1-9CCB-0191-E053-293C0B0A0EB1};1054508;G0518.14280CBD-A3DD-0772-E053-530A0B0AF16A;20180319131620;20001101000000;2000;21;69.7;;39;Moerwijk-zuid;2;Escamp;36;Moerwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Geysterenweg;;;A;< 2000 m2;80276.585;451475.591
GRV;groenvoorziening;GRV_HSTBT;heesters;224590;{09EDE8D7-86EB-3FE1-E053-293C0B0AF01F};984595;G0518.08D6E6F2-C451-653A-E050-2A0A313C2FF8;20141118071157;20051101000000;2005;15;545.2;;100;Duindorp;4;Scheveningen;8;Duindorp;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Zeezwaluwstraat;;;A;< 2000 m2;77867.688;456572.875
GRV;groenvoorziening;GRV_HSTBT;heesters;224591;{09EDE8D7-86EC-3FE1-E053-293C0B0AF01F};984596;G0518.08D6E6F2-C23D-653A-E050-2A0A313C2FF8;20141118071157;20051101000000;2005;15;262.1;;100;Duindorp;4;Scheveningen;8;Duindorp;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Hof van Scheveningen;;;A;< 2000 m2;77920.639;456598.271
GRV;groenvoorziening;GRV_HSTBT;heesters;224592;{09EDE8D7-86ED-3FE1-E053-293C0B0AF01F};984597;G0518.08D6E6F2-C500-653A-E050-2A0A313C2FF8;20141118071157;20051101000000;2005;14;129.1;;100;Duindorp;4;Scheveningen;8;Duindorp;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Hof van Scheveningen;;;A;< 2000 m2;77945.991;456549.928
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;224527;{09EDE8D7-797A-3FE1-E053-293C0B0AF01F};983209;G0518.14280CBD-A66F-0772-E053-530A0B0AF16A;20150410183955;20020901000000;2002;19;120.7;;39;Moerwijk-zuid;2;Escamp;36;Moerwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Fraeylemastraat;;;A;< 2000 m2;80420.27;451578.538
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;224528;{09EDE8D7-797C-3FE1-E053-293C0B0AF01F};983210;G0518.14280CBD-AEC8-0772-E053-530A0B0AF16A;20150410183955;20020901000000;2002;19;115.7;;39;Moerwijk-zuid;2;Escamp;36;Moerwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Fraeylemastraat;;;A;< 2000 m2;80429.749;451539.929
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;224529;{09EDE8D7-7981-3FE1-E053-293C0B0AF01F};983211;G0518.14280CBD-A822-0772-E053-530A0B0AF16A;20150410183955;20020901000000;2002;19;131.2;;39;Moerwijk-zuid;2;Escamp;36;Moerwijk;DSB/DPZ;Gemeente Den Haag; 75;Grasveld vlak;Fraeylemastraat;;;A;< 2000 m2;80446.032;451517.587
HOU;houtwal;HTWL; ;224530;{09EDE8D7-7CEE-3FE1-E053-293C0B0AF01F};877797;G0518.14280CBD-AE8E-0772-E053-530A0B0AF16A;20150410182230;20050801000000;2005;16;79.7;;98;Dreven en Gaarden;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;35H;Houtsingel oppervlak;Melis Stokelaan;;;A;< 2000 m2;77550.775;450271.437
HOU;houtwal;HTWL; ;224531;{09EDE8D7-8012-3FE1-E053-293C0B0AF01F};877775;G0518.14280CBD-A839-0772-E053-530A0B0AF16A;20180821114714;20050801000000;2005;16;390.0;;98;Dreven en Gaarden;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;35H;Houtsingel oppervlak;Melis Stokelaan;;;A;< 2000 m2;77806.484;450469.181
HOU;houtwal;HTWL; ;224532;{09EDE8D7-8016-3FE1-E053-293C0B0AF01F};877779;;;20050801000000;2005;16;928.1;;98;Dreven en Gaarden;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;35H;Houtsingel oppervlak;Melis Stokelaan;;;A;< 2000 m2;77520.5776948661;450235.644989617
GRV;groenvoorziening;GRV_GEKBT;gras- en kruidachtigen;224533;{09EDE8D7-8017-3FE1-E053-293C0B0AF01F};877780;G0518.14280CBD-ADDF-0772-E053-530A0B0AF16A;20170901134552;20000101000000;2000;21;295.8;;98;Dreven en Gaarden;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 90;Ruiggrasveld vlak;Melis Stokelaan;;;A;< 2000 m2;77615.372;450283.868
GAO;grasland overig;GRSO; ;224534;{09EDE8D7-8019-3FE1-E053-293C0B0AF01F};877782;G0518.14280CBD-AE91-0772-E053-530A0B0AF16A;20190628141500;20000801000000;2000;21;479.7;;98;Dreven en Gaarden;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag; 86;Berm vlak;Melis Stokelaan;;;A;< 2000 m2;77542.564;450238.519
HOU;houtwal;HTWL; ;224535;{09EDE8D7-8036-3FE1-E053-293C0B0AF01F};877734;G0518.14280CBD-A2AC-0772-E053-530A0B0AF16A;20150410182013;20050801000000;2005;16;389.0;Groene Assen;96;Zijden, Steden en Zichten;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;35H;Houtsingel oppervlak;Melis Stokelaan;;;A;< 2000 m2;78055.276;450676.769
HOU;houtwal;HTWL; ;224536;{09EDE8D7-8038-3FE1-E053-293C0B0AF01F};877735;G0518.14280CBD-A3EF-0772-E053-530A0B0AF16A;20150410182128;20050801000000;2005;16;529.4;Groene Assen;96;Zijden, Steden en Zichten;2;Escamp;33;Bouwlust;DSB/DPZ;Gemeente Den Haag;35H;Houtsingel oppervlak;Melis Stokelaan;;;A;< 2000 m2;77893.275;450541.61
GRV;groenvoorziening;GRV_HSTBT;heesters;224537;{09EDE8D7-8D28-3FE1-E053-293C0B0AF01F};925364;G0518.FCB8EA55-DCB5-B4FA-E040-2A0A313C2F1B;20170228143842;19970801000000;1997;24;135.8;;86;Houtwijk;1;Loosduinen;17;Loosduinen;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Folke Bernadottestraat;;;A;< 2000 m2;77743.443;452854.886
LFB;loofbos;LFB_GHHBT;griend en hakhout;224645;{09EDE8D7-989B-3FE1-E053-293C0B0AF01F};954516;G0518.FCB8EA56-0562-B4FA-E040-2A0A313C2F1B;20190630080000;19990901000000;1999;20;264.2;Bosjes van Pex;81;Bosjes van Pex;1;Loosduinen;14;Bohemen en Meer en Bos;DSB/DPZ;Gemeente Den Haag;30P;Parkbos oppervlak;Bosjes van Pex;GGG01;Grote groengebieden;A;< 2000 m2;77071.816;454408.133
DUI;duin;DUI_ODVBT;open duinvegetatie;224646;{09EDE8D7-98A3-3FE1-E053-293C0B0AF01F};955727;G0518.0512F759-647D-C180-E050-2A0A313C70A8;20190630080000;19991001000000;1999;21;1370.8;;9;Vogelwijk;3;Segbroek;13;Vogelwijk;DSB/DPZ;Gemeente Den Haag;500;Ruigte 1 keer per 5 jaar;Cort van der Lindenpad;GGG01;Grote groengebieden;A;< 2000 m2;75971.247;455132.539
GRV;groenvoorziening;GRV_HSTBT;heesters;224647;{09EDE8D7-920B-3FE1-E053-293C0B0AF01F};1009889;G0518.FCB8EA55-E0C9-B4FA-E040-2A0A313C2F1B;20131001060000;19981101000000;1998;23;243.5;Gazon en plantsoen;6;Waldeck-zuid;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 45;Fijne heesters oppervlak;Beethovenplantsoen;;;A;< 2000 m2;75963.2;452857.22
GRV;groenvoorziening;GRV_HSTBT;heesters;224648;{09EDE8D7-920C-3FE1-E053-293C0B0AF01F};1009890;G0518.FCB8EA55-E386-B4FA-E040-2A0A313C2F1B;20131001060000;19981101000000;1998;23;79.2;Gazon en plantsoen;6;Waldeck-zuid;1;Loosduinen;18;Waldeck;DSB/DPZ;Gemeente Den Haag; 40;Grove heesters oppervlak;Beethovenplantsoen;;;A;< 2000 m2;75845.999;452847.094
LFB;loofbos;LFB_GHHBT;griend en hakhout;224649;{09EDE8D7-98B8-3FE1-E053-293C0B0AF01F};955758;G0518.08D6E6F2-C007-653A-E050-2A0A313C2FF8;20190630080000;20031001000000;2003;16;4508.6;;5;Van Stolkprk./Schev.Bosjes;4;Scheveningen;6;Van Stolkpark en Scheveningse Bosjes;DSB/DPZ;Gemeente Den Haag;30N;Natuurbos oppervlak;Scheveningse Bos;GGG01;Grote groengebieden;B;> 2000 m2;79682.62;457236.262
