Ministerie;Handelsnaam;7000 - Huisvesting overig;7110 - Gebruik en onderhoud gebouw en terreinen;7210 - Verbruik van energie en water;7310 - Verhuizen;7410 - Verwerven en afstoten;Eindtotaal
DEF;Anoniem 889;;;1;;;1
DEF;Anoniem 980;1;;;;;1
DEF;Appendagefabriek Kolk B.V.;;1;;;;1
DEF;ArjoHuntleigh Nederland B.V.;1;;;;;1
DEF;ATS Systems B.V.;2;;;;;2
DEF;Autobedrijf J.C. van Roekel;1;;;;;1
DEF;Autoplex Zevenaar B.V.;;2;;;;2
DEF;Aventics B.V.;;1;;;;1
DEF;B.V. Aannemers Inkoop Centrale A.I.C.;;1;;;;1
DEF;B.V. Sport;;;;;1;1
DEF;Barth Slijkhuis B.V.;1;;;;;1
DEF;Berner Produkten B.V.;1;;;;;1
DEF;Besselink Electro Import B.V.;1;;;;;1
DEF;BKS Service B.V.;1;;;;;1
DEF;Bob's Bloemen en Zo;1;;;;;1
DEF;Boels Verhuur;1;;;;;1
DEF;Boels Verhuur B.V.;;2;;;;2
DEF;Bokamak B.V.;1;;;;;1
DEF;Bos Elektro B.V.;;;2;;;2
DEF;Bos Vlaggen B.V.;1;;;;;1
DEF;Bouwbedrijf Huurman-Leiden B.V.;;1;;;;1
DEF;Bouwcenter Filippo B.V.;;1;;;;1
DEF;Bouwmaat Nederland B.V.;1;;;;;1
DEF;Brabant Water N.V.;;;5;;;5
DEF;Brack Capital Germany (Netherlands) XXXI B.V.;;1;;;;1
DEF;Brezan Automaterialen Goes;1;;;;;1
DEF;Bron Gascare B.V.;1;;;;;1
DEF;Buitenkado;1;;;;;1
DEF;Buko Verhuur B.V.;;;;;3;3
DEF;Bunzl Verpakkingen B.V.;1;;;;;1
DEF;Business Fashion;1;;;;;1
DEF;Carrosseriefabriek Veth Arnhem B.V.;1;;;;;1
DEF;Central Point Nederland B.V.;1;;;;;1
DEF;CertiQ B.V.;;;3;;;3
DEF;Champion Biljarts B.V.;1;;;;;1
DEF;Comic House Amsterdam B.V.;1;;;;;1
DEF;COMPAREX Nederland B.V.;1;;;;;1
DEF;Constructor Dexion Holland B.V.;1;;;;;1
DEF;'Contact Oud-Mariniers';1;;;;;1
DEF;Continental Banden Groep B.V.;;;1;;;1
DEF;Coolblue B.V.;1;;;;;1
DEF;CoolEnergy B.V.;;2;;;;2
DEF;Copoint Electronics B.V.;;;1;;;1
DEF;Cordstrap B.V.;1;;;;;1
DEF;Creaim B.V.;;;1;;;1
DEF;DAF Trucks N.V.;4;;;;;4
DEF;Damen Holding;;2;;;;2
DEF;DBR Generatorsets;;3;7;;;7
DEF;De Haan Beheer B.V.;;;;;1;1
DEF;De Nationale Taptoe;1;;;;;1
DEF;de Persgroep Nederland B.V.;1;;;;;1
DEF;De Vries Projekt Design B.V.;1;;;;;1
DEF;DEKO Alarm en Beveiligingstechniek B.V.;;;;;1;1
DEF;DELTA Comfort B.V.;;;1;;;1
DEF;DELTA Energy B.V.;;;7;;;7
DEF;Delta International Promotioneel B.V.;1;;;;;1
DEF;Deltex B.V.;;1;;;;1
DEF;Den Hartigh Adviesgroep B.V.;1;;;;;1
DEF;Destil B.V.;1;;;;;1
DEF;Diaber Benelux B.V.;;;2;;;2
DEF;Dierenartsenpraktijk de Zuidwesthoek;1;;;;;1
DEF;Dierenkliniek Velp;1;;;;;1
DEF;Diesel-Buchli B.V.;;;1;;;1
DEF;Dirksen Schoonmaakartikelen B.V.;1;;;;;1
DEF;DNV GL Business Assurance;;;1;;;1
DEF;Dokkumer Vlaggen Centrale B.V.;3;1;;;;3
DEF;Dörr Kampen B.V.;1;;;;;1
DEF;DPS Power B.V.;;;1;;;1
DEF;DRAGT;1;;;;;1
DEF;Dunea N.V.;;;4;;;4
DEF;E.ON Benelux Levering B.V.;;;10;;;10
DEF;Eco Toilet B.V.;6;;;;;6
DEF;Eijsink Afrekensystemen B.V.;1;;;;;1
DEF;Ekkels Bouwmaterialen B.V.;1;;;;;1
DEF;Endinet B.V.;;;4;;;4
DEF;Enduris B.V.;;;2;;;2
DEF;Eneco Services B.V.;;;3;;;3
DEF;Eneco Zakelijk;;;8;;;8
DEF;Enexis B.V.;;;7;;;7
DEF;ENGIE Energie Nederland N.V.;;;5;;;5
DEF;Ennatuurlijk B.V.;;;4;;;4
DEF;Eriks B.V.;;1;;;;1
DEF;European Energy Auction B.V.;;;4;;;4
DEF;Evides Drinkwater;;;1;;;1
DEF;Evides N.V.;;;2;;;2
DEF;Expert Dieren B.V.;2;;;;;2
DEF;Exploitatie Maatschappij Komfort B.V.;2;;;;1;2
DEF;Exploitatiemij. Oostelijk Zwembad B.V.;;;;;1;1
DEF;Fa. Van Effrink & Malestein;1;;;;;1
DEF;FietsNED B.V.;4;;;;;4
DEF;Filter Service Heerenveen B.V.;;1;;;;1
DEF;Fisher Emergo B.V.;1;;;;;1
DEF;Fliteline B.V.;;4;;;;4
DEF;Forbo Flooring B.V.;;1;;;;1
DEF;Fudura B.V.;;;1;;;1
DEF;Georg Fischer N.V.;;2;;;;2
DEF;GGN van Mastrigt & Partners;;;1;;;1
DEF;Gom Schoonhouden;;1;;;;1
DEF;Groningen Airport Eelde N.V.;;;;;1;1
DEF;Haltronic Electro-Installaties B.V.;1;;;;;1
DEF;Handelsonderneming J. Snoei B.V.;;2;;;;2
DEF;Hatz-Nederland B.V.;;;2;;;2
DEF;Havenbedrijf Amsterdam N.V.;;;1;;1;2
DEF;Hertz Automobielen Nederland B.V.;1;;;;;1
DEF;Hogenboom Vakantieparken B.V.;;1;;;;1
DEF;Holland Safety B.V.;;2;;;;2
DEF;Hollandse Telecommunicatie Maatschappij;1;;;;;1
DEF;Horticoop B.V.;1;;;;;1
DEF;HSA Breda B.V.;1;;;;;1
DEF;Industrial Solutions Zuid-Oost B.V.;;;3;;;3
DEF;Ingenieursbureau Ebatech B.V.;;;3;;;3
DEF;Intersafe Groeneveld B.V.;1;;;;;1
DEF;Intratuin Duiven;1;;;;;1
DEF;Israel Producten Centrum;1;;;;;1
DEF;itsme B.V.;;4;;;;4
DEF;Jacs. Koopman Electrotechnische Agentur. B.V.;;;1;;;1
DEF;Jan Snel B.V.;;;;;1;1
DEF;Kantoren Perenhout;1;;;;;1
DEF;Kemper en van Twist Diesel B.V.;;3;6;;;7
DEF;King Nederland B.V.;1;1;;;;1
DEF;Kobout B.V.;;;1;;;1
DEF;Kop Beveiliging B.V.;1;;;;;1
DEF;Koppeltron B.V.;;1;;;;1
DEF;Kortpack;;1;;;;1
DEF;Kozijnservice Nederland B.V.;1;;;;;1
DEF;KPN B.V.;1;;;;;1
DEF;Kringapotheek Velperweg;1;;;;;1
DEF;Kruitbosch en De Weerd Deventer B.V.;;;1;;;1
DEF;Kruizinga B.V.;1;;;;;1
DEF;Kuijpers Installaties;;2;;;;2
DEF;KWR Water B.V.;;2;;;;2
DEF;Lankhorst Mouldings;;2;;;;2
DEF;Leds4You B.V.;;2;;;;2
DEF;Lekkerkerker;;;;;1;1
DEF;Liander N.V.;;;7;;;7
DEF;Linde Gas Benelux B.V.;;;1;;;1
DEF;Lopital Nederland B.V.;1;;;;;1
DEF;Luchttechnisch Revis.-Bureau Van Elewout B.V.;1;;;;;1
DEF;Maastricht Aachen Airport Beh.&Infrastr. B.V.;;;;;1;1
DEF;Maatschap Fysiotherapeuten 'Velperweg';1;;;;;1
DEF;Maatschap H.P. Volkers en S Volkers-Froonhoff;;1;;;;1
DEF;Machine- en Apparatenfabriek Combimac B.V.;;;1;;;1
DEF;Magnetenspecialist Import & Export B.V.;1;;;;;1
DEF;Manutan B.V.;1;;;;;1
DEF;Mastermate Brinkman B.V.;;2;;;;2
DEF;Matco B.V.;;1;;;;1
DEF;Medifix B.V.;1;;;;;1
DEF;MediReva B.V.;1;;;;;1
DEF;Mennens Dongen B.V.;;1;;;;1
DEF;Milispec International B.V.;;1;;;;1
DEF;Moesson Tjalie Robinson;1;;;;;1
DEF;MORE Apps B.V.;1;;;;;1
DEF;Mo-Tech Industries;2;;;;;2
DEF;Motor Snelco B.V.;;;1;;;1
DEF;MouseShield;1;;;;;1
DEF;Mulder Motoren B.V.;;2;1;;;2
DEF;N.V. Luchthaven Lelystad;;;;;1;1
DEF;N.V. PWN Waterleidingbedrijf Noord-Holland;;;5;;;5
DEF;N.V. Rendo;;;3;;;3
DEF;N.V. Waterbedrijf Groningen;;;1;;;1
DEF;N.V. Waterleidingmaatschappij Drenthe;;;3;;;3
DEF;NAMA;1;;;;;1
DEF;NCI Agency CSA - The Hague;;4;;;;4
DEF;Necarex B.V.;;;;;1;1
DEF;Nedvan Projectverhuizingen Facility Solutions;;2;;;;2
DEF;Neho-Speciaal-Techniek B.V.;;;1;;;1
DEF;NeoFos B.V.;;1;;;;1
DEF;Nijha B.V.;1;;;;;1
DEF;NMM Company B.V.;;;;;8;8
DEF;NS Stations B.V.;;;;;2;2
DEF;Osma;2;;;;;2
DEF;P&O North Sea Ferries B.V.;;;;;1;1
DEF;Pagid Benelux B.V.;;;1;;;1
DEF;Pion Kunststoffen B.V.;;2;;;;2
DEF;PontMeyer Deventer;;2;;;;2
DEF;PontMeyer Eindhoven;1;;;;;1
DEF;Power Sound Facilitair;1;;;;;1
DEF;Q-Park Nederland;;;;;1;1
DEF;R.T.H.-Relli Technology Holland B.V.;;;1;;;1
DEF;Rederij Brands;1;;;;;1
DEF;Reg. Bur. vr Toerisme Knpp. Arnhem Nijm. B.V.;1;;;;;1
DEF;Resort Brunssummerheide B.V.;;4;;;1;4
DEF;Rijkaart;1;;;;;1
DEF;Ritom Beveiligingstechniek B.V.;2;;;;;2
DEF;Riweltie B.V.;;1;;;;1
DEF;Roompot Service B.V.;;1;;;;1
DEF;Roossien Hoogwerktechniek;1;;;;;1
DEF;Rotom Nederland;1;;;;;1
DEF;Rotterdam Airport B.V.;;;;;2;2
DEF;Rotterdam Airport Vastgoed B.V.;;;3;;;3
DEF;Safe Site B.V.;;1;;;;1
DEF;Safety Support B.V.;;;;1;;1
DEF;Schietvereniging 'Willem Tell';;;;;1;1
DEF;Schiphol Nederland B.V.;;;1;;1;2
DEF;Schiphol Real Estate B.V.;;;;;1;1
DEF;Schouten Olie;;;;;1;1
DEF;Scolair V.O.F.;1;;;;;1
DEF;Securitas Beveiliging B.V.;1;;;;;1
DEF;Shop Facilities B.V.;;1;;;;1
DEF;Siemens Nederland N.V.;2;;;;;2
DEF;Sleut.- & Safespecial. W. van den Hoogen B.V.;1;;;;;1
DEF;Sligro B.V.;1;;;;;1
DEF;Smeba Brandbeveiliging B.V.;;1;;;;1
DEF;Sounds-Perfect.nl;1;;;;;1
DEF;Spobex B.V.;;;;;1;1
DEF;Sportfondsen Amsterdam-Oost B.V.;;;;;1;1
DEF;Staples Nederland B.V.;1;1;;;;1
DEF;Start People;1;;;;;1
DEF;Stedin;;;7;;;7
DEF;Stedin Infradiensten B.V.;;;1;;;1
DEF;Stedin Meetbedrijf B.V.;;;1;;;1
DEF;SternRent B.V.;1;;;;;1
DEF;Stertil B.V.;;;;;1;1
DEF;Stg. Kenniscentrum Center People & Buildings;2;;;;;2
DEF;Stichting Abrona;2;;;;;2
DEF;Stichting Le Carreneuf;;;;;1;1
DEF;Stichting Maritiem Erfgoed;1;;;;;1
DEF;Stichting Militaire Lourdes Bedevaart;1;;;;;1
DEF;Stichting Nationaal Indie-Monument 1945-1962;1;;;;;1
DEF;Stichting 's Heeren Loo Zorggroep;1;;;;;1
DEF;Story Sound;1;;;;;1
DEF;Strijbosch B.V.;2;;;;;2
DEF;Technisch Bureau Magema B.V.;1;1;1;;;1
DEF;Technisch Handelsburo Visser Assen B.V.;1;;;;;1
DEF;Technische Unie B.V.;1;4;;;;4
DEF;Technogym Benelux B.V.;1;;;;;1
DEF;Tempo-Team Professionals B.V.;1;;;;;1
DEF;Tentenverhuur De Weerd Voorst;2;1;;;;2
DEF;The Knights of Buildalot;;1;;;;1
DEF;The MasterMind Company B.V.;;1;;;;1
DEF;Thermo-Noord B.V.;;1;;;;1
DEF;Thielco Staalindustrie B.V.;;2;;;;2
DEF;Thom. H. van der Boon B.V.;;;1;;;1
DEF;Top Movers Nederland B.V.;;;;7;;7
DEF;Touax B.V.;;;;;1;1
DEF;Transportbedrijf Albert Riksen B.V.;;;;1;;1
DEF;Trivium Hotel Etten-Leur B.V.;1;;;;;1
DEF;United Fish Auctions N.V.;;;;;1;1
DEF;V.O.F. Bos Europe;;3;;;;3
DEF;V.O.F. Zeefdrukkerij Bieling;1;;;;;1
DEF;Van der Bijl Diervoeders B.V.;1;;;;;1
DEF;Van der Heijden Milieu- en Install.techn.;;;;;2;2
DEF;Van Drimmelen Toelevering B.V.;;2;;;;2
DEF;Van Kralingen B.V.;1;;;;;1
DEF;Van Zwanenburg Handelmaatschappij B.V.;1;1;;;;1
DEF;VDL Weweler Parts B.V.;;;1;;;1
DEF;Vebes Adviseurs B.V.;;;;;2;2
DEF;Vello Elektro B.V.;;3;2;;;4
DEF;Velmon Service en Revisie B.V.;1;;;;;1
DEF;Ver. Bedr. Jansen-Wijsmuller & Beuns B.V.;1;;;;;1
DEF;Ver. Behart. Bel. Nederl. Neth. Aerospace Gr.;1;;;;;1
DEF;Verag Vloerenbedr. en Handelsonderneming B.V.;1;;;;;1
DEF;Verkoopartikelen Natuurmonumenten B.V.;;;;;1;1
DEF;Vidipro-International;;1;;;;1
DEF;Visser en Visser B.V.;;;1;;;1
DEF;Vitens N.V.;;1;7;;;7
DEF;Vliegengordijnenexpert V.O.F.;;1;;;;1
DEF;Vossenberg Holding B.V.;;3;;;;3
DEF;Wattanders B.V.;;;2;;;2
DEF;Waverail B.V.;;1;;;;1
DEF;Wavin Nederland;;3;;;;3
DEF;Wax Art Studio;1;;;;;1
DEF;Wear2work;1;;;;;1
DEF;Westland Infra Netbeheer B.V.;;2;4;;;4
DEF;Wetsports;1;;;;;1
DEF;Wiba Zevenaar B.V.;;;3;;;3
DEF;Wildkamp B.V.;;2;;;;2
DEF;WP Assemblage B.V.;;1;;;;1
DEF;Xerox (Nederland) B.V.;1;;;;;1
DEF;ZCC-IT B.V.;1;;;;;1
DEF;Ziggo B.V.;;;1;;;1
EZ;Aangeenbrug Elektro;;1;;;;1
EZ;ABC Display;;;;;1;1
EZ;Abus Kraansystemen B.V.;;1;;;;1
EZ;Administratiekantoor Baak;;;;;1;1
EZ;AKB Liftservice;;1;;;;1
EZ;Alewijnse Nijmegen B.V.;;2;;;;2
EZ;Alewijnse Utrecht;;3;;;;3
EZ;Allindus;;1;;;;1
EZ;Alp Lift B.V.;;1;;;;1
EZ;Alticom B.V.;;;;;3;3
EZ;Altrex B.V.;;1;;;;1
EZ;Alvero Kantoormeubelverhuur B.V.;;;;;1;1
EZ;Ambius B.V.;;1;;;;1
EZ;Amershof B.V.;;;;;1;1
EZ;Appèl@Work;;;;;1;1
EZ;Aprisco B.V.;;1;;;;1
EZ;Arcadis Aqumen Facility Management;;;;;4;4
EZ;ARS Holding B.V.;;;;;2;2
EZ;Asecos B.V.;;1;;;;1
EZ;ASSA ABLOY Entrance Systems;;1;;;;1
EZ;Assendorp Anno 1879 B.V.;;1;;;;1
EZ;ATK Grootkeukentechniek B.V.;;1;;;;1
EZ;Atoomclub Management B.V.;;1;;;3;3
EZ;Axians;;1;;;;1
EZ;B.M.I. Bedrijfsmeubels Import Nederland B.V.;2;;;;;2
EZ;B.V. Verenigde Instrumenthandel Salm & Kipp;;1;;;;1
EZ;BAB Zonweringen B.V.;;1;;;;1
EZ;Bakker & v. Dam Schilders & Onderhoudsbedrijf;;1;;;;1
EZ;Bazelmans Audio Visual Rentals;;;;;1;1
EZ;Berkenbosch Groentechniek;;3;;;;3
EZ;Bewi Vastgoed B.V.;;1;;;;1
EZ;Bex Beveiliging Exclusief B.V.;;;;;2;2
EZ;Bilderberg Grand Hotel Wientjes;;;;;2;2
EZ;Biolab Research & Solutions B.V.;;1;;;;1
EZ;Bloembinderij van der Maat;;1;;;;1
EZ;Bloemenmagazijn Fredy;;1;;;;1
EZ;BM Services B.V.;;1;;;;1
EZ;Bouter B.V.;;1;;;;1
EZ;Bouwbedrijf Meliskerke B.V.;;;;;1;1
EZ;Bouwbedrijf Pennings B.V.;;;;2;;2
EZ;Bouwbedrijf Tadema Groningen;;1;;;;1
EZ;Brabant Water N.V.;;;1;;;1
EZ;Brandprevent Applications B.V.;;1;;;;1
EZ;Bredenoord B.V.;;1;;;;1
EZ;Breijer Contractonderhoud B.V.;;2;;;3;4
EZ;BSI (The British Standards Institution);;3;;;;3
EZ;Café Restaurant Huis de Beurs;;;;;1;1
EZ;CAG AMned B.V.;;;;;1;1
EZ;Canon Nederland N.V.;;1;;;;1
EZ;Cantine Service;;;;;1;1
EZ;Capgemini Nederland B.V.;2;;;;;2
EZ;Cateringtools;;;;;1;1
EZ;CBRE;;;;;3;3
EZ;CBRE Global Investors (NL) B.V.;;;;;4;4
EZ;Charme Hotels;;;;;1;1
EZ;Chubb Fire & Security Alkmaar;;1;;;;1
EZ;Chubb Fire & Security Groningen;;1;;;;1
EZ;Colliers International REMS Offices;1;;;;5;5
EZ;Commissie van Beheer Rijkskantoorgebouw Hanzelaan;;;;;7;7
EZ;Complex E-Techniek B.V.;;1;;;;1
EZ;Concorde Group B.V.;;;;;2;2
EZ;Conferentiecentrum De Bron BV;;;;;2;2
EZ;Conrad Electronic Benelux B.V.;;1;;;;1
EZ;Coolblue B.V.;;1;;;;1
EZ;Croon Elektrotechniek B.V.;1;1;;;;1
EZ;Crowne Plaza Amsterdam City Centre;;;;;2;2
EZ;CWS Nederland B.V.;;1;;;;1
EZ;Daily Deli Quality Catering;;;;;1;1
EZ;De Jufferen Lunsingh V.O.F.;;;;;1;1
EZ;De Melkfabriek;;;;;1;1
EZ;de Oude School;;;;;1;1
EZ;De Pudding//SAROMA [Puddingfabriek];;;;;1;1
EZ;Deba 2000 B.V.;;3;;;;3
EZ;DELTA Comfort B.V.;;;1;;;1
EZ;Den Dekker Techn. Service & Onderhoud B.V.;;1;;;;1
EZ;Detron Computerverhuur;;1;;;;1
EZ;Dorpshuis Ten Post;;;;;1;1
EZ;Drentea Kantoormeubelen;;1;;;;1
EZ;Duin Vastgoed B.V.;;;;;1;1
EZ;Dunea N.V.;;;1;;;1
EZ;DuoFort B.V.;;1;;;;1
EZ;E.ON Benelux Levering B.V.;;;5;;;5
EZ;E.ON Benelux NV;;;2;;;2
EZ;Eenhoorn Meeting Center;;;;;2;2
EZ;EHP Exploitatie Hotel Victoria B.V.;;;;;1;1
EZ;Elderhorst Nico Vos;;1;;;;1
EZ;Electriciteitswerken Kronenburg B.V.;;1;;;;1
EZ;Endinet B.V.;;;1;;;1
EZ;Eneco Consumenten;;;1;;;1
EZ;Eneco Services B.V.;;;2;;;2
EZ;Eneco Zakelijk;;;5;;;5
EZ;Enexis B.V.;;;4;;;4
EZ;ENGIE Services West vestiging Nieuwegein;;;1;;;1
EZ;ENGIE Services Zuid B.V.;;1;;;;1
EZ;Equinix (Netherlands) B.V.;;;;;6;6
EZ;Essent Energy Systems Noord B.V.;;;1;;;1
EZ;Essent Retail Energie B.V.;;;2;;;2
EZ;Eurest Services B.V.;;;;;1;1
EZ;Euroborg Horeca;;;;;1;1
EZ;Euro-Index B.V.;;1;;;;1
EZ;Euromate B.V.;;1;;;;1
EZ;Evenementenhal Hardenberg B.V.;;;;;1;1
EZ;First Service One B.V.;;1;;;;1
EZ;Fluke Nederland B.V.;;1;;;;1
EZ;ForumImages;;;;;1;1
EZ;GGN van Mastrigt & Partners;;;1;;;1
EZ;Gispen Groningen;;1;;;;1
EZ;Golden Tulip Garderen;;;;;1;1
EZ;Good Conditions B.V.;;1;;;;1
EZ;Grand Hotel Post-Plaza;;;;;1;1
EZ;Greencare Tuinaanleg;;1;;;;1
EZ;Greenz B.V.;;1;;;;1
EZ;Groninger Forum, locatie Hereplein 73;;;;;1;1
EZ;Grottendieck Maatwerk;;1;;;;1
EZ;Gullimex B.V.;;1;;;;1
EZ;Halvermuhlen Onr. Goed & Exploit. Mij.;;;;;1;1
EZ;Hampshire Hotel Groningen;;;;;1;1
EZ;Hanzevast Real Estate;;;;;3;3
EZ;Harwig Communicatie & Veiligheid B.V.;;1;;;;1
EZ;Heijmans Utiliteit;;1;;;2;2
EZ;Het Bandenhuis-A.P.F. Heijblom;;1;;;;1
EZ;Het Heerenhuis Grand Cafe;;;;;1;1
EZ;Het Kasteel;;;;;1;1
EZ;Hettema Verhuurt Praktisch Alles!;;;;;1;1
EZ;Hettich Automation B.V.;;1;;;;1
EZ;Hilde Junier Interiordesign;;2;;;;2
EZ;Hippisch Centrum Caprilli;;;;;1;1
EZ;Hi-Safe Holding;;1;;;;1
EZ;Holland Inbouw;;1;;;;1
EZ;Holland Mast B.V.;;1;;;;1
EZ;Hollander Techniek B.V.;;1;;;;1
EZ;Hollandse Visveiling IJmuiden;;;;;1;1
EZ;Horeca Adviescentrum HTC;;1;;;;1
EZ;Hotel Baars;;;;;1;1
EZ;Hotel New York B.V.;;;;;1;1
EZ;Hotel Pillows Zwolle BV.;;;;;1;1
EZ;Hotel Prinsenhof (Groningen);;;;;1;1
EZ;Hotel restaurant Fidder (Best Western);;;;;1;1
EZ;Hotelexpl.mij. Stationsstraat Amersfoort B.V.;;;;;1;1
EZ;Hurricane Textile & Sportswear B.V.;;;;;1;1
EZ;Hydrozorg Interieurbeplanting;1;;;;;1
EZ;Iedema Projectstoffering Wateringen B.V.;;1;;;;1
EZ;Imtech Nederland B.V.;;;;;1;1
EZ;Intexso Adviesbureau B.V.;;1;;;1;1
EZ;Intrum Justitia Nederland B.V.;;;1;;;1
EZ;ISKRA ISD;;1;;;;1
EZ;J.P. van Eesteren B.V.;;5;;;5;6
EZ;Jaarbeurs Ontwikkeling B.V.;;;;;1;1
EZ;Jaspersons Vastgoed B.V.;;;;;1;1
EZ;JooSign;;1;;;;1
EZ;Joulz Infradiensten B.V.;;1;;;;1
EZ;Kaap Doorn B.V.;;;;;1;1
EZ;KABA Nederland B.V.;;1;;;;1
EZ;Kardex Systemen B.V.;;1;;;;1
EZ;Kenter;;;1;;;1
EZ;Klimarent;4;;;;;4
EZ;Klynos Nederland B.V.;;1;;;;1
EZ;Koeman Reklame;;1;;;;1
EZ;Kolpia Klimaatonderzoek B.V.;1;;;;;1
EZ;Krämer Bouw B.V.;;5;;;4;6
EZ;Kroon B.V.;;1;;;;1
EZ;Kropman Installatietechniek;;2;;;;2
EZ;Lammers & van Damme Bouw- en Onderh.bedr.;;;;2;;2
EZ;Landgoed Avegoor B.V.;;;;;1;1
EZ;Landgoed De Klinze B.V.;;;;;1;1
EZ;Le Strasbourg;;;;;2;2
EZ;Liander N.V.;;;3;;;3
EZ;Linea Recta;;;;;1;1
EZ;Logitime Nederland B.V.;;1;;;;1
EZ;Maasmond B.V.;;2;;;;2
EZ;Maasmond Leeuwarden B.V.;;2;;;2;3
