OBJECTID,OBJECT_TYPE,OBJECT_NAAM,BEHEERDER,TOELICHTING,Shape__Length
852,WISSEL_KR_BEEN,41B,ProRail,,27.453880759667
853,WISSEL_KR_BEEN,1845,ProRail,,61.1453749027676
854,WISSEL_KR_BEEN,1845,ProRail,,3.89980268731637
855,WISSEL_KR_BEEN,1845,ProRail,,61.156344408042
856,WISSEL_KR_BEEN,149A,ProRail,,47.0195797726862
857,WISSEL_KR_BEEN,149A,ProRail,,47.0049857314578
858,WISSEL_KR_BEEN,149A,ProRail,,4.50043575667957
859,WISSEL_KR_BEEN,27A,ProRail,,27.2776442201814
860,WISSEL_KR_BEEN,27A,ProRail,,28.6058917183157
861,WISSEL_KR_BEEN,27A,ProRail,,4.50028021349782
862,WISSEL_KR_BEEN,1331,ProRail,,4.50016544140324
863,WISSEL_KR_BEEN,1331,ProRail,,34.0876860326001
864,WISSEL_KR_BEEN,1331,ProRail,,34.0651979151744
865,WISSEL_KR_BEEN,32,Derden Overig,Nedmag Vdm/ RSCG,27.6751821132219
866,WISSEL_KR_BEEN,32,Derden Overig,Nedmag Vdm/ RSCG,1.32491358208753
867,WISSEL_KR_BEEN,32,Derden Overig,Nedmag Vdm/ RSCG,31.7461469932187
868,WISSEL_KR_BEEN,9,Derden Overig,Coatex en Omya,4.49992455492312
869,WISSEL_KR_BEEN,9,Derden Overig,Coatex en Omya,34.0874899861047
870,WISSEL_KR_BEEN,9,Derden Overig,Coatex en Omya,34.0644288958438
871,WISSEL_KR_BEEN,5,ProRail,,36.4697187266368
872,WISSEL_KR_BEEN,5,ProRail,,3.90097269921234
873,WISSEL_KR_BEEN,5,ProRail,,36.4925006410965
874,WISSEL_KR_BEEN,409,ProRail,,34.0881695915169
875,WISSEL_KR_BEEN,409,ProRail,,4.49987599829151
876,WISSEL_KR_BEEN,409,ProRail,,34.065258857082
877,WISSEL_KR_BEEN,3867,ProRail,,61.1453041287718
878,WISSEL_KR_BEEN,3867,ProRail,,3.90071096083778
879,WISSEL_KR_BEEN,3867,ProRail,,61.1555335495576
880,WISSEL_KR_BEEN,1187,ProRail,,5.69999175438
881,WISSEL_KR_BEEN,1187,ProRail,,121.484227530729
882,WISSEL_KR_BEEN,1187,ProRail,,121.479013627869
883,WISSEL_KR_BEEN,1159B,ProRail,,46.892321836668
884,WISSEL_KR_BEEN,1159B,ProRail,,3.9000194871308
885,WISSEL_KR_BEEN,1159B,ProRail,,49.8053501142197
886,WISSEL_KR_BEEN,481,ProRail,,36.4915884903639
887,WISSEL_KR_BEEN,481,ProRail,,36.4698042769632
888,WISSEL_KR_BEEN,481,ProRail,,3.89930275818639
889,WISSEL_KR_BEEN,2567A,ProRail,,3.59942801011494
890,WISSEL_KR_BEEN,2567A,ProRail,,28.3890080841159
891,WISSEL_KR_BEEN,2567A,ProRail,,25.8891440592087
892,WISSEL_KR_BEEN,910,ProRail,,4.50011077641429
893,WISSEL_KR_BEEN,910,ProRail,,34.0878062654243
894,WISSEL_KR_BEEN,910,ProRail,,34.0647036828445
895,WISSEL_KR_BEEN,301,ProRail,,61.1453257166891
896,WISSEL_KR_BEEN,301,ProRail,,3.8997729421083
897,WISSEL_KR_BEEN,301,ProRail,,61.155793806571
898,WISSEL_KR_BEEN,201B,ProRail,,36.4696949397716
899,WISSEL_KR_BEEN,201B,ProRail,,3.89922825697599
900,WISSEL_KR_BEEN,201B,ProRail,,29.5380915617646
901,WISSEL_KR_BEEN,63,ProRail,,36.4696172176238
902,WISSEL_KR_BEEN,63,ProRail,,3.8997960203067
903,WISSEL_KR_BEEN,63,ProRail,,35.156480482495
904,WISSEL_KR_BEEN,649,ProRail,,4.50056674208927
905,WISSEL_KR_BEEN,649,ProRail,,34.0644266060652
906,WISSEL_KR_BEEN,649,ProRail,,34.0873825355562
907,WISSEL_KR_BEEN,70,Strukton Rail Short Line,,31.7097277865039
908,WISSEL_KR_BEEN,70,Strukton Rail Short Line,,31.7554848684744
909,WISSEL_KR_BEEN,70,Strukton Rail Short Line,,4.74974451944523
910,WISSEL_KR_BEEN,1103A,ProRail,,58.1276138337021
911,WISSEL_KR_BEEN,1103A,ProRail,,4.49898833072503
912,WISSEL_KR_BEEN,1103A,ProRail,,52.0457525395349
913,WISSEL_KR_BEEN,259A,ProRail,,27.265228937238
914,WISSEL_KR_BEEN,259A,ProRail,,32.9487972652339
915,WISSEL_KR_BEEN,259A,ProRail,,3.90028332304206
916,WISSEL_KR_BEEN,2193,ProRail,,49.805298643819
917,WISSEL_KR_BEEN,2193,ProRail,,49.8209609588198
918,WISSEL_KR_BEEN,2193,ProRail,,3.89955702612489
919,WISSEL_KR_BEEN,103B,ProRail,,4.500578185078
920,WISSEL_KR_BEEN,103B,ProRail,,34.0652120057985
921,WISSEL_KR_BEEN,103B,ProRail,,27.3665067503806
922,WISSEL_KR_BEEN,X0267,Strukton Rail Short Line,,27.9412757225839
923,WISSEL_KR_BEEN,X0267,Strukton Rail Short Line,,22.4205903223378
924,WISSEL_KR_BEEN,X0267,Strukton Rail Short Line,,2.75404883762071
925,WISSEL_KR_BEEN,269,ProRail,,3.90051547875406
926,WISSEL_KR_BEEN,269,ProRail,,36.5310506561126
927,WISSEL_KR_BEEN,269,ProRail,,36.4696223177592
928,WISSEL_KR_BEEN,902,ProRail,,58.1320436592418
929,WISSEL_KR_BEEN,902,ProRail,,58.1378677522452
930,WISSEL_KR_BEEN,902,ProRail,,4.50028354662237
931,WISSEL_KR_BEEN,317,ProRail,,5.70027060761154
932,WISSEL_KR_BEEN,317,ProRail,,121.480039269832
933,WISSEL_KR_BEEN,317,ProRail,,121.484808967315
934,WISSEL_KR_BEEN,1205A,ProRail,,54.4580358165808
935,WISSEL_KR_BEEN,1205A,ProRail,,4.49977999462196
936,WISSEL_KR_BEEN,1205A,ProRail,,52.4907381729276
937,WISSEL_KR_BEEN,119A,ProRail,,3.89946663019444
938,WISSEL_KR_BEEN,119A,ProRail,,61.1452746334498
939,WISSEL_KR_BEEN,119A,ProRail,,50.0049363870573
940,WISSEL_KR_BEEN,2165,ProRail,,36.4703313119034
941,WISSEL_KR_BEEN,2165,ProRail,,3.89929596209367
942,WISSEL_KR_BEEN,2165,ProRail,,27.2832322819232
943,WISSEL_KR_BEEN,1105B,ProRail,,3.89923389911403
944,WISSEL_KR_BEEN,1105B,ProRail,,30.9471619059574
945,WISSEL_KR_BEEN,1105B,ProRail,,36.4705846539372
946,WISSEL_KR_BEEN,231A,ProRail,,3.37743216068066
947,WISSEL_KR_BEEN,231A,ProRail,,33.8545584079899
948,WISSEL_KR_BEEN,231A,ProRail,,30.8911632502127
949,WISSEL_KR_BEEN,219B,ProRail,,4.50083647781165
950,WISSEL_KR_BEEN,219B,ProRail,,47.0202259883978
951,WISSEL_KR_BEEN,219B,ProRail,,47.0045737529304
952,WISSEL_KR_BEEN,010,ProRail,,34.0877686702834
953,WISSEL_KR_BEEN,010,ProRail,,34.0653715229997
954,WISSEL_KR_BEEN,010,ProRail,,4.49935606503864
955,WISSEL_KR_BEEN,2621,ProRail,,36.079793472247
956,WISSEL_KR_BEEN,2621,ProRail,,3.60037442497305
957,WISSEL_KR_BEEN,2621,ProRail,,34.4121684451233
958,WISSEL_KR_BEEN,75,ProRail,,4.50033520973716
959,WISSEL_KR_BEEN,75,ProRail,,34.0881938215871
960,WISSEL_KR_BEEN,75,ProRail,,34.0649484661286
961,WISSEL_KR_BEEN,67A,ProRail,,34.0651177746386
962,WISSEL_KR_BEEN,67A,ProRail,,4.50008099927101
963,WISSEL_KR_BEEN,67A,ProRail,,34.0880726493043
964,WISSEL_KR_BEEN,913,ProRail,,4.49967509938218
965,WISSEL_KR_BEEN,913,ProRail,,34.0647279308084
966,WISSEL_KR_BEEN,913,ProRail,,34.0885936470064
967,WISSEL_KR_BEEN,801,ProRail,,34.0882426294982
968,WISSEL_KR_BEEN,801,ProRail,,4.49918048093206
969,WISSEL_KR_BEEN,801,ProRail,,32.7099110362593
970,WISSEL_KR_BEEN,201A,ProRail,,4.49992177709791
971,WISSEL_KR_BEEN,201A,ProRail,,50.107984935893
972,WISSEL_KR_BEEN,201A,ProRail,,58.1321003577197
973,WISSEL_KR_BEEN,1951,ProRail,,4.49933150590174
974,WISSEL_KR_BEEN,1951,ProRail,,34.0886179469035
975,WISSEL_KR_BEEN,1951,ProRail,,34.0653604266856
976,WISSEL_KR_BEEN,901,ProRail,,4.49975221540031
977,WISSEL_KR_BEEN,901,ProRail,,25.564579890935
978,WISSEL_KR_BEEN,901,ProRail,,34.0884979078097
979,WISSEL_KR_BEEN,1301A,ProRail,,61.144413424286
980,WISSEL_KR_BEEN,1301A,ProRail,,3.89979140467795
981,WISSEL_KR_BEEN,1301A,ProRail,,50.0048741878181
982,WISSEL_KR_BEEN,2111,ProRail,,61.1589228485918
983,WISSEL_KR_BEEN,2111,ProRail,,60.9143605336809
984,WISSEL_KR_BEEN,2111,ProRail,,3.89922479475087
985,WISSEL_KR_BEEN,991,Strukton Rail Short Line,,30.6416330738553
986,WISSEL_KR_BEEN,991,Strukton Rail Short Line,,4.50023510496952
987,WISSEL_KR_BEEN,991,Strukton Rail Short Line,,30.8633678468634
988,WISSEL_KR_BEEN,1007,ProRail,,58.1316533482405
989,WISSEL_KR_BEEN,1007,ProRail,,4.50023254954675
990,WISSEL_KR_BEEN,1007,ProRail,,58.1376952946819
991,WISSEL_KR_BEEN,251B,ProRail,,56.5446951498765
992,WISSEL_KR_BEEN,251B,ProRail,,56.5437678881111
993,WISSEL_KR_BEEN,251B,ProRail,,3.90085439359123
994,WISSEL_KR_BEEN,944,ProRail,,2.44939380255605
995,WISSEL_KR_BEEN,944,ProRail,,34.0874366987944
996,WISSEL_KR_BEEN,944,ProRail,,32.5224740910036
997,WISSEL_KR_BEEN,277,ProRail,,4.49980099559969
998,WISSEL_KR_BEEN,277,ProRail,,34.0643576924621
999,WISSEL_KR_BEEN,277,ProRail,,34.0879188453817
1000,WISSEL_KR_BEEN,2,ProRail,,4.50018888492472
1001,WISSEL_KR_BEEN,2,ProRail,,34.0653145883023
1002,WISSEL_KR_BEEN,2,ProRail,,28.5914947964224
1003,WISSEL_KR_BEEN,1307,ProRail,,49.9832892858416
1004,WISSEL_KR_BEEN,1307,ProRail,,4.4990250054873
1005,WISSEL_KR_BEEN,1307,ProRail,,58.139431329374
1006,WISSEL_KR_BEEN,968,ProRail,,34.0875517956102
1007,WISSEL_KR_BEEN,968,ProRail,,34.0650842065597
1008,WISSEL_KR_BEEN,968,ProRail,,4.50046453157893
1009,WISSEL_KR_BEEN,2345,ProRail,,36.4912623862581
1010,WISSEL_KR_BEEN,2345,ProRail,,3.89987589546129
1011,WISSEL_KR_BEEN,2345,ProRail,,36.4695980921095
1012,WISSEL_KR_BEEN,955,ProRail,,36.470540234551
1013,WISSEL_KR_BEEN,955,ProRail,,3.89936366603578
1014,WISSEL_KR_BEEN,955,ProRail,,36.4937123215841
1015,WISSEL_KR_BEEN,1373A,ProRail,,4.50040553728217
1016,WISSEL_KR_BEEN,1373A,ProRail,,58.1322942691926
1017,WISSEL_KR_BEEN,1373A,ProRail,,57.9314452936251
1018,WISSEL_KR_BEEN,W2-4,Derden Overig,Havenbedrijf Rotterdam,4.50000677777267
1019,WISSEL_KR_BEEN,W2-4,Derden Overig,Havenbedrijf Rotterdam,34.0876548663639
1020,WISSEL_KR_BEEN,W2-4,Derden Overig,Havenbedrijf Rotterdam,34.0651007924533
1021,WISSEL_KR_BEEN,205,ProRail,,30.9378835442127
1022,WISSEL_KR_BEEN,205,ProRail,,36.4698645596608
1023,WISSEL_KR_BEEN,205,ProRail,,3.90000461538188
1024,WISSEL_KR_BEEN,1105B,ProRail,,35.8348596760194
1025,WISSEL_KR_BEEN,1105B,ProRail,,4.50024199349324
1026,WISSEL_KR_BEEN,1105B,ProRail,,30.988570283147
1027,WISSEL_KR_BEEN,3623,ProRail,,36.4693532298011
1028,WISSEL_KR_BEEN,3623,ProRail,,36.4912032218198
1029,WISSEL_KR_BEEN,3623,ProRail,,3.90038203257066
1030,WISSEL_KR_BEEN,3A,ProRail,,33.3367016342886
1031,WISSEL_KR_BEEN,3A,ProRail,,3.67671660588629
1032,WISSEL_KR_BEEN,3A,ProRail,,34.0650027007191
1033,WISSEL_KR_BEEN,6247,ProRail,,61.1457963675618
1034,WISSEL_KR_BEEN,6247,ProRail,,61.1419177802003
1035,WISSEL_KR_BEEN,6247,ProRail,,3.90166797664794
1036,WISSEL_KR_BEEN,824,Derden Overig,NS Onderhoud & Service (onder voorbehoud),4.75069858020902
1037,WISSEL_KR_BEEN,824,Derden Overig,NS Onderhoud & Service (onder voorbehoud),31.7086603686819
1038,WISSEL_KR_BEEN,824,Derden Overig,NS Onderhoud & Service (onder voorbehoud),31.6996704872464
1039,WISSEL_KR_BEEN,35-38,ProRail,,31.1755584118729
1040,WISSEL_KR_BEEN,35-38,ProRail,,1.32518527006604
1041,WISSEL_KR_BEEN,35-38,ProRail,,29.8315522389303
1042,WISSEL_KR_BEEN,802,ProRail,,34.0652593708018
1043,WISSEL_KR_BEEN,802,ProRail,,34.0884620705159
1044,WISSEL_KR_BEEN,802,ProRail,,4.49968054421644
1045,WISSEL_KR_BEEN,937,ProRail,,34.0639983853922
1046,WISSEL_KR_BEEN,937,ProRail,,4.50086036219743
1047,WISSEL_KR_BEEN,937,ProRail,,34.0875432908008
1048,WISSEL_KR_BEEN,317B,ProRail,,3.90049663504534
1049,WISSEL_KR_BEEN,317B,ProRail,,61.1445407865657
1050,WISSEL_KR_BEEN,317B,ProRail,,61.1544722376243
1051,WISSEL_KR_BEEN,1123,ProRail,,4.49958720328876
1052,WISSEL_KR_BEEN,1123,ProRail,,34.099601623021
1053,WISSEL_KR_BEEN,1123,ProRail,,34.0649206809586
1054,WISSEL_KR_BEEN,37,ProRail,,4.49958420301254
1055,WISSEL_KR_BEEN,37,ProRail,,34.0650716717285
1056,WISSEL_KR_BEEN,37,ProRail,,34.0883607073191
1057,WISSEL_KR_BEEN,13,ProRail,,3.90020332803304
1058,WISSEL_KR_BEEN,13,ProRail,,61.1551740349187
1059,WISSEL_KR_BEEN,13,ProRail,,61.1437726183133
1060,WISSEL_KR_BEEN,8,Derden Overig,STAR,33.986676777111
1061,WISSEL_KR_BEEN,8,Derden Overig,STAR,4.49874137954162
1062,WISSEL_KR_BEEN,8,Derden Overig,STAR,34.0658362146007
1063,WISSEL_KR_BEEN,187B,ProRail,,3.89975178697311
1064,WISSEL_KR_BEEN,187B,ProRail,,61.1444749752584
1065,WISSEL_KR_BEEN,187B,ProRail,,50.1246799234281
1066,WISSEL_KR_BEEN,913,ProRail,,3.59986221958563
1067,WISSEL_KR_BEEN,913,ProRail,,36.17058458195
1068,WISSEL_KR_BEEN,913,ProRail,,36.206303424149
1069,WISSEL_KR_BEEN,53,Strukton Rail Short Line,,31.7000009148265
1070,WISSEL_KR_BEEN,53,Strukton Rail Short Line,,31.7450877215719
1071,WISSEL_KR_BEEN,53,Strukton Rail Short Line,,4.1783415370216
1072,WISSEL_KR_BEEN,161,ProRail,,36.4701799968138
1073,WISSEL_KR_BEEN,161,ProRail,,36.4931274568934
1074,WISSEL_KR_BEEN,161,ProRail,,3.89995512794699
1075,WISSEL_KR_BEEN,1133,ProRail,,35.1174309994339
1076,WISSEL_KR_BEEN,1133,ProRail,,36.4916596533152
1077,WISSEL_KR_BEEN,1133,ProRail,,3.89952048334151
1078,WISSEL_KR_BEEN,901,ProRail,,3.89965960052926
1079,WISSEL_KR_BEEN,901,ProRail,,36.4685368228559
1080,WISSEL_KR_BEEN,901,ProRail,,25.7066953624516
1081,WISSEL_KR_BEEN,89,ProRail,,4.49977477214138
1082,WISSEL_KR_BEEN,89,ProRail,,34.0854786759383
1083,WISSEL_KR_BEEN,89,ProRail,,34.0283507240654
1084,WISSEL_KR_BEEN,4,Derden Overig,ECT,4.49988888751711
1085,WISSEL_KR_BEEN,4,Derden Overig,ECT,34.3587782815396
1086,WISSEL_KR_BEEN,4,Derden Overig,ECT,31.2883589266559
1087,WISSEL_KR_BEEN,905,ProRail,,34.0647178177069
1088,WISSEL_KR_BEEN,905,ProRail,,34.0883186125386
1089,WISSEL_KR_BEEN,905,ProRail,,4.49951386263005
1090,WISSEL_KR_BEEN,924,Derden Overig,DB Netz,4.49955119984205
1091,WISSEL_KR_BEEN,924,Derden Overig,DB Netz,34.0886332678849
1092,WISSEL_KR_BEEN,924,Derden Overig,DB Netz,25.8070177471168
1093,WISSEL_KR_BEEN,923,Derden Overig,Stadler,34.0881012902209
1094,WISSEL_KR_BEEN,923,Derden Overig,Stadler,34.0644607325582
1095,WISSEL_KR_BEEN,923,Derden Overig,Stadler,4.50005955516146
1096,WISSEL_KR_BEEN,1049,ProRail,,4.50028721305652
1097,WISSEL_KR_BEEN,1049,ProRail,,34.0881739693787
1098,WISSEL_KR_BEEN,1049,ProRail,,34.0650064729188
1099,WISSEL_KR_BEEN,40,Derden Overig,DB Netz,4.50026177016404
1100,WISSEL_KR_BEEN,40,Derden Overig,DB Netz,34.0882390552904
1101,WISSEL_KR_BEEN,40,Derden Overig,DB Netz,34.0648097602203
1102,WISSEL_KR_BEEN,1609,ProRail,,4.50036554070889
1103,WISSEL_KR_BEEN,1609,ProRail,,34.0870314253528
1104,WISSEL_KR_BEEN,1609,ProRail,,34.0634739567179
1105,WISSEL_KR_BEEN,139A,ProRail,,47.0199415673818
1106,WISSEL_KR_BEEN,139A,ProRail,,47.0049739459704
1107,WISSEL_KR_BEEN,139A,ProRail,,4.49942951939465
1108,WISSEL_KR_BEEN,167,ProRail,,38.8844208649171
1109,WISSEL_KR_BEEN,167,ProRail,,3.89988974203118
1110,WISSEL_KR_BEEN,167,ProRail,,38.9213677805736
1111,WISSEL_KR_BEEN,349B,ProRail,,3.9001155111099
1112,WISSEL_KR_BEEN,349B,ProRail,,29.8099231937988
1113,WISSEL_KR_BEEN,349B,ProRail,,36.493619853753
1114,WISSEL_KR_BEEN,289,ProRail,,3.90016371451251
1115,WISSEL_KR_BEEN,289,ProRail,,36.469918700211
1116,WISSEL_KR_BEEN,289,ProRail,,36.4912421823158
1117,WISSEL_KR_BEEN,111,ProRail,,46.7528891640991
1118,WISSEL_KR_BEEN,111,ProRail,,3.90021666064848
1119,WISSEL_KR_BEEN,111,ProRail,,60.9163949472952
1120,WISSEL_KR_BEEN,3221,ProRail,,36.4696780353213
1121,WISSEL_KR_BEEN,3221,ProRail,,3.90048868733137
1122,WISSEL_KR_BEEN,3221,ProRail,,36.4929953724226
1123,WISSEL_KR_BEEN,441,ProRail,,3.77578230304661
1124,WISSEL_KR_BEEN,441,ProRail,,50.0691322457327
1125,WISSEL_KR_BEEN,441,ProRail,,61.2699120401908
1126,WISSEL_KR_BEEN,181B,ProRail,,36.4692269728877
1127,WISSEL_KR_BEEN,181B,ProRail,,28.6067747589143
1128,WISSEL_KR_BEEN,181B,ProRail,,3.90039805660909
1129,WISSEL_KR_BEEN,448,Derden Overig,,4.49958542534754
1130,WISSEL_KR_BEEN,448,Derden Overig,,34.0653728146339
1131,WISSEL_KR_BEEN,448,Derden Overig,,34.0882601918593
1132,WISSEL_KR_BEEN,04U,Derden Overig,Infrabel,33.9463730757794
1133,WISSEL_KR_BEEN,04U,Derden Overig,Infrabel,1.32437154907526
1134,WISSEL_KR_BEEN,04U,Derden Overig,Infrabel,9.94021179131455
1135,WISSEL_KR_BEEN,76,Strukton Rail Short Line,,31.7452625720654
1136,WISSEL_KR_BEEN,76,Strukton Rail Short Line,,31.699931119799
1137,WISSEL_KR_BEEN,76,Strukton Rail Short Line,,4.75009431485313
1138,WISSEL_KR_BEEN,15,ProRail,,4.50005444411509
1139,WISSEL_KR_BEEN,15,ProRail,,34.0652070300475
1140,WISSEL_KR_BEEN,15,ProRail,,34.0881140216386
1141,WISSEL_KR_BEEN,2,Derden Overig,DB Netz,31.5460749539463
1142,WISSEL_KR_BEEN,2,Derden Overig,DB Netz,38.9198862677286
1143,WISSEL_KR_BEEN,2,Derden Overig,DB Netz,3.90037177715151
1144,WISSEL_KR_BEEN,2105A,ProRail,,3.9001728166839
1145,WISSEL_KR_BEEN,2105A,ProRail,,61.1454157316802
1146,WISSEL_KR_BEEN,2105A,ProRail,,51.9151117566031
1147,WISSEL_KR_BEEN,184,Strukton Rail Short Line,,4.49947774747248
1148,WISSEL_KR_BEEN,184,Strukton Rail Short Line,,34.0654210747497
1149,WISSEL_KR_BEEN,184,Strukton Rail Short Line,,34.0887166328257
1150,WISSEL_KR_BEEN,167B,ProRail,,4.49952097450384
1151,WISSEL_KR_BEEN,167B,ProRail,,47.0199334857037
1152,WISSEL_KR_BEEN,167B,ProRail,,43.2228503110063
1153,WISSEL_KR_BEEN,997,ProRail,,1.32437154907526
1154,WISSEL_KR_BEEN,997,ProRail,,34.0645088178297
1155,WISSEL_KR_BEEN,997,ProRail,,34.0880295234433
1156,WISSEL_KR_BEEN,221,ProRail,,36.4479024210897
1157,WISSEL_KR_BEEN,221,ProRail,,36.4479899261756
1158,WISSEL_KR_BEEN,221,ProRail,,1.32482791335328
1159,WISSEL_KR_BEEN,859,Derden Overig,NS Onderhoud & Service (onder voorbehoud),33.9862611396688
1160,WISSEL_KR_BEEN,859,Derden Overig,NS Onderhoud & Service (onder voorbehoud),1.32505471585139
1161,WISSEL_KR_BEEN,859,Derden Overig,NS Onderhoud & Service (onder voorbehoud),34.0648533976003
1162,WISSEL_KR_BEEN,79,ProRail,,34.0883243615371
1163,WISSEL_KR_BEEN,79,ProRail,,34.065155878111
1164,WISSEL_KR_BEEN,79,ProRail,,4.50006811059566
1165,WISSEL_KR_BEEN,902,ProRail,,2.50804306183128
1166,WISSEL_KR_BEEN,902,ProRail,,36.4700058952559
1167,WISSEL_KR_BEEN,902,ProRail,,36.4920824413016
1168,WISSEL_KR_BEEN,4621,ProRail,,36.4697905806984
1169,WISSEL_KR_BEEN,4621,ProRail,,36.4928711225811
1170,WISSEL_KR_BEEN,4621,ProRail,,3.90006179438224
1171,WISSEL_KR_BEEN,2101,ProRail,,36.4698950505756
1172,WISSEL_KR_BEEN,2101,ProRail,,3.90005358937541
1173,WISSEL_KR_BEEN,2101,ProRail,,36.4938285773296
1174,WISSEL_KR_BEEN,971,ProRail,,32.0483257949015
1175,WISSEL_KR_BEEN,971,ProRail,,34.0648593861768
1176,WISSEL_KR_BEEN,971,ProRail,,4.49943340877493
1177,WISSEL_KR_BEEN,1067A,ProRail,,4.50045886549361
1178,WISSEL_KR_BEEN,1067A,ProRail,,58.1271012351382
1179,WISSEL_KR_BEEN,1067A,ProRail,,50.0355106375513
1180,WISSEL_KR_BEEN,353,ProRail,,3.59989402621799
1181,WISSEL_KR_BEEN,353,ProRail,,56.2013225556125
1182,WISSEL_KR_BEEN,353,ProRail,,49.9521666530114
1183,WISSEL_KR_BEEN,A,Derden Overig,Lyondell Basell,4.49918048093206
1184,WISSEL_KR_BEEN,A,Derden Overig,Lyondell Basell,33.4003692494559
1185,WISSEL_KR_BEEN,A,Derden Overig,Lyondell Basell,34.0881776265422
1186,WISSEL_KR_BEEN,171B,ProRail,,1.3241789909223
1187,WISSEL_KR_BEEN,171B,ProRail,,35.3690176425639
1188,WISSEL_KR_BEEN,171B,ProRail,,36.4939493382166
1189,WISSEL_KR_BEEN,902,ProRail,,1.32512225851051
1190,WISSEL_KR_BEEN,902,ProRail,,34.0883920567789
1191,WISSEL_KR_BEEN,902,ProRail,,33.3558594833882
1192,WISSEL_KR_BEEN,91,ProRail,,34.026200729867
1193,WISSEL_KR_BEEN,91,ProRail,,34.2686654686172
1194,WISSEL_KR_BEEN,91,ProRail,,3.89965383079062
1195,WISSEL_KR_BEEN,X0306,Strukton Rail Short Line,,3.16489051943349
1196,WISSEL_KR_BEEN,X0306,Strukton Rail Short Line,,30.673578844029
1197,WISSEL_KR_BEEN,X0306,Strukton Rail Short Line,,30.6450128569071
1198,WISSEL_KR_BEEN,605,ProRail,,34.0651062672642
1199,WISSEL_KR_BEEN,605,ProRail,,34.0878944943779
1200,WISSEL_KR_BEEN,605,ProRail,,4.50002188883565
1201,WISSEL_KR_BEEN,77A,ProRail,,3.90046061382499
1202,WISSEL_KR_BEEN,77A,ProRail,,28.6102823393083
1203,WISSEL_KR_BEEN,77A,ProRail,,36.4928279388371
1204,WISSEL_KR_BEEN,51,Derden Overig,DB Netz,35.8346719811972
1205,WISSEL_KR_BEEN,51,Derden Overig,DB Netz,4.50075249263943
1206,WISSEL_KR_BEEN,51,Derden Overig,DB Netz,33.6351955366121
1207,WISSEL_KR_BEEN,822,Derden Overig,NS Onderhoud & Service (onder voorbehoud),29.0520349636147
1208,WISSEL_KR_BEEN,822,Derden Overig,NS Onderhoud & Service (onder voorbehoud),4.74955882161701
1209,WISSEL_KR_BEEN,822,Derden Overig,NS Onderhoud & Service (onder voorbehoud),30.2117341427599
1210,WISSEL_KR_BEEN,907,ProRail,,34.0651649636399
1211,WISSEL_KR_BEEN,907,ProRail,,34.0888340425155
1212,WISSEL_KR_BEEN,907,ProRail,,4.49930950257926
1213,WISSEL_KR_BEEN,284,ProRail,,4.4998205519776
1214,WISSEL_KR_BEEN,284,ProRail,,34.0645489769056
1215,WISSEL_KR_BEEN,284,ProRail,,31.2361695999248
1216,WISSEL_KR_BEEN,924,ProRail,,36.5071134926075
1217,WISSEL_KR_BEEN,924,ProRail,,36.121771448017
1218,WISSEL_KR_BEEN,924,ProRail,,3.75490146342084
1219,WISSEL_KR_BEEN,69,ProRail,,4.49990988798665
1220,WISSEL_KR_BEEN,69,ProRail,,58.1405819910813
1221,WISSEL_KR_BEEN,69,ProRail,,58.1318310222549
1222,WISSEL_KR_BEEN,1217B,ProRail,,28.7252215940011
1223,WISSEL_KR_BEEN,1217B,ProRail,,1.3246165482886
1224,WISSEL_KR_BEEN,1217B,ProRail,,34.0879607957088
1225,WISSEL_KR_BEEN,2511,ProRail,,51.8602173771967
1226,WISSEL_KR_BEEN,2511,ProRail,,3.8998216625892
1227,WISSEL_KR_BEEN,2511,ProRail,,61.1450461771025
1228,WISSEL_KR_BEEN,11,ProRail,,36.4705023272233
1229,WISSEL_KR_BEEN,11,ProRail,,3.89960664682991
1230,WISSEL_KR_BEEN,11,ProRail,,36.4938055617901
1231,WISSEL_KR_BEEN,80,ProRail,,4.49973799237244
1232,WISSEL_KR_BEEN,80,ProRail,,34.0879133479479
1233,WISSEL_KR_BEEN,80,ProRail,,31.81468309038
1234,WISSEL_KR_BEEN,8418,Derden Overig,Tata Steel,3.16449838047043
1235,WISSEL_KR_BEEN,8418,Derden Overig,Tata Steel,30.6742184094042
1236,WISSEL_KR_BEEN,8418,Derden Overig,Tata Steel,30.645247347672
1237,WISSEL_KR_BEEN,3,Strukton Rail Short Line,,31.7455673040116
1238,WISSEL_KR_BEEN,3,Strukton Rail Short Line,,4.74982525994378
1239,WISSEL_KR_BEEN,3,Strukton Rail Short Line,,31.700239904455
1240,WISSEL_KR_BEEN,946,Derden Overig,NS Onderhoud & Service (onder voorbehoud),30.645710329217
1241,WISSEL_KR_BEEN,946,Derden Overig,NS Onderhoud & Service (onder voorbehoud),30.6728719560428
1242,WISSEL_KR_BEEN,946,Derden Overig,NS Onderhoud & Service (onder voorbehoud),3.16501579774888
1243,WISSEL_KR_BEEN,53A,ProRail,,4.49964998638783
1244,WISSEL_KR_BEEN,53A,ProRail,,31.1511622978486
1245,WISSEL_KR_BEEN,53A,ProRail,,32.7668554048764
1246,WISSEL_KR_BEEN,201A,ProRail,,4.50000555555213
1247,WISSEL_KR_BEEN,201A,ProRail,,26.4856378521842
1248,WISSEL_KR_BEEN,201A,ProRail,,30.7148609796626
