OBJECTID,HELLING,LENGTE,STATIONSNAAM,DIENSTREGELPUNTSPOORNAAM,Z_BEGIN,Z_EIND,Shape__Length
1087,1,24.99993629,Elst,1,9.8577,9.8484,24.9999362879841
1088,1,94.83208272,Elst,1,9.857,9.8108,94.8320827181322
1089,6,5.00004873,Amsterdam Bijlmer Ar,7,5.9162,5.8866,5.00004872871426
1090,1,126.52026892,Glanerbrug,1,40.15897875,40.09113958,126.520276845115
1091,3,5.37340636,Groningen,3b,2.5051,2.4942,5.37340636538392
1092,1,39.33190531,Nijmegen,1,23.7113,23.6902,39.3319053053147
1093,1.25,34.21531244,Lichtenvoorde-Groenl,2,25.6947,25.6582,34.2153124329391
1094,1.25,4.9998907,Grou-Jirnsum,2,1.0752,1.0693,4.99989070002943
1095,3,55.69469911,Roermond,2,27.4854,27.34366324,55.6947401601615
1096,6,19.54344563,Zaandam Kogerveld,2,3.2469,3.1443,19.5434456257748
1097,6,10.00007646,Zaandam Kogerveld,2,3.7966,3.7431,10.0000764642127
1098,2,33.83449408,Amsterdam Muiderpoor,8,5.4577,5.3924,33.8344940753164
1099,0,59.99993571,Duivendrecht,1,10.28,10.2795,59.9999357175144
1100,5,128.39349377,Amsterdam Muiderpoor,3,5.3552,4.8359,128.393493773152
1101,1.25,4.99995481,Hillegom,2,2.5344,2.5293,4.99995481127971
1102,1,37.56929682,Amersfoort Schothors,2,4.0542,4.0345,37.5692968160156
1103,0,31.80226506,Rotterdam Centraal,2,3.1226,3.122,31.8022974070358
1104,4,5.51773596,Weesp,2,1.603,1.5844,5.51773596053859
1105,2,5.00005742,Zwolle,5,2.0012,1.9914,5.00005742604119
1106,1,16.82032821,Hoorn,1,-0.34352815,-0.3503,16.8203315454872
1107,1,131.36992487,Hoorn,1,-0.3848,-0.4135,131.369924874113
1108,2,70.70134201,Hillegom,1,2.7451,2.65,70.7013420124115
1109,2,67.00002873,Hillegom,1,2.8368,2.7451,67.0000287275691
1110,1,116.76768246,Rotterdam Centraal,14,3.4634,3.4241,116.767682455252
1111,1,28.92806161,Rotterdam Centraal,14,3.4628,3.4528,28.92806161418
1112,1,28.32034305,Rotterdam Centraal,14,2.9103,2.8913,28.3203430566019
1113,5,30.00005088,Hardinxveld-Giessend,2,0.9319,0.7987,30.000050878605
1114,1,3.41502587,Leiden Centraal,9,5.6714,5.6706,3.41502587311267
1115,6,15.00002908,Best,1,9.8837,9.8043,15.0000290782151
1116,0,74.72870716,Schiphol Airport,2,-10.95,-10.95,74.728686582765
1117,1.25,11.08333634,Venlo,1a,21.1947,21.1829,11.0833363348972
1118,2,0.74268237,Kerkrade Centrum,1,145.86219124,145.8613,0.742705594431602
1119,1,0.90466549,Hengelo,3,21.6385,21.63786922,0.904621586739607
1120,1.25,103.70232925,Boxmeer,2,15.2732,15.15873438,103.702337194221
1121,1,8.57640565,Haarlem,3,5.0884,5.0866,8.57640565264565
1122,1,11.28592783,Zandvoort aan Zee,1,5.16158195,5.1578,11.2859703548054
1123,1,13.77463865,Beilen,1,13.68930984,13.6867,13.7746688041739
1124,1,28.0572176,Beilen,1,13.7009,13.6873,28.0572175967264
1125,1,46.68535198,Deventer,4,10.5111,10.4765,46.6853519833434
1126,1,60.64592883,Den Dolder,1,8.7845,8.7636,60.645928826009
1127,0,69.13792631,Zandvoort aan Zee,2,5.085,5.085,69.1379263094058
1128,1.25,3.65164387,Buitenpost,1,2.9656,2.9615,3.65164387231778
1129,1,1.22505409,Amsterdam Centraal,14,5.8975,5.8971,1.22505409160068
1130,0,4.99997678,Driehuis,2,4.6396,4.6393,4.99997677877414
1131,1.25,12.99995257,Geldermalsen,3,6.4979,6.484,12.9999525684081
1132,1,6.58089018,Boxtel,6,8.8607,8.85803583,6.58092860657948
1133,4,13.7024569,Maastricht,6,47.3277,47.28031172,13.7025036300064
1134,1.25,67.10065713,Opheusden,2,7.5936,7.5231,67.1006571285982
1135,3,10.00005833,Sittard,3,49.4921,49.4717,10.0000583349987
1136,1,38.99608204,Rotterdam Centraal,3,3.1071,3.0937,38.996082039776
1137,1,2.51602666,Rotterdam Centraal,3,3.0943,3.0939,2.51602666364485
1138,1,31.846793,Zaandam,2,0.7756,0.7543,31.8467929970724
1139,3,93.17426591,Oss,1,8.3322,8.0606,93.1742659051089
1140,4,15.96988449,Sittard,1,49.6404,49.5852,15.9698844881615
1141,2,4.99995991,Rotterdam Zuid,4,3.6979,3.6908,4.99995991532555
1142,2,14.9999793,Rotterdam Zuid,4,3.8122,3.7879,14.999979297751
1143,3,14.99998657,Grou-Jirnsum,1,1.002,0.9672,14.999986567496
1144,3,47.0627789,Grou-Jirnsum,1,1.12664527,1.0016,47.0627409641603
1145,0,9.19403536,Deventer Colmschate,2,8.4128,8.4127,9.19399201571774
1146,0,108.89546035,Zwolle,1,1.9775,1.9733,108.895460343376
1147,3,9.04202936,Amsterdam Arena,1,5.0716,5.05,9.04202935960692
1148,0,152.81161692,Amsterdam Centraal,10,5.7998,5.7998,152.81161692362
1149,1.25,4.78792104,Den Haag Centraal,7,0.5788,0.5731,4.78792103423644
1150,1,0.91640365,Heerlen,4,108.8418,108.841,0.916403650145502
1151,3,5.00003176,Leeuwarden,3,1.2566,1.2476,5.00003175691155
1152,4,105.22558656,Rotterdam Zuid,4,4.215,3.8622,105.22558655709
1153,4,5.00000969,Rotterdam Zuid,4,3.6677,3.6516,5.0000096868958
1154,1,4.0018522,Rotterdam Noord,2,3.312,3.3118,4.0018521978389
1155,1.25,4.99992648,Nieuwerkerk a/d IJss,1,2.2243,2.2199,4.99992647758797
1156,1.25,4.99996486,Nieuwerkerk a/d IJss,1,2.2207,2.214,4.99996486356333
1157,0,27.11247775,Groningen,3b,2.403,2.403,27.1124777551978
1158,1,9.99999179,Gouda,10,0.1687,0.1588,9.99999178809756
1159,1,7.58807674,Gouda,10,0.1729,0.17,7.58807673961798
1160,0,62.59755533,Valkenburg,3,82.2519,82.2463,62.5975553354062
1161,1,33.61210099,Tiel,3,6.7879,6.7841,33.6121009878156
1162,0,9.20497019,Leiden Centraal,8,5.6608,5.6602,9.20497018485239
1163,1,42.0000105,Eindhoven Strijp-S,1,24.1641,24.1366,42.0000104987278
1164,3,24.99999167,Blerick,1,20.7631,20.7031,24.9999916675149
1165,1,1.22494182,Leiden Centraal,9,5.6642,5.664,1.2249418205734
1166,6,9.38934241,Arnhem Velperpoort,2,22.1525,22.09811964,9.38938747253509
1167,1,35.58506143,Dieren,1,16.8183,16.80768473,35.5850864462432
1168,0,1.31606056,Almelo,2,11.79,11.79,1.31606055504877
1169,4,16.83089095,Voorst-Empe,1,9.5816,9.5283507,16.8308854153941
1170,1.25,29.93443351,Vlissingen,2,3.7109,3.67797205,29.9344482220546
1171,0,46.02163898,Amsterdam Bijlmer Ar,7,5.7616,5.76,46.0216389790751
1172,2,0.81640093,Maastricht,3,47.0003,46.999,0.816400930915687
1173,0,52.33009011,Amsterdam Centraal,7,5.72,5.72,52.3300901143488
1174,0,5.00003316,Nijmegen,4,23.6456,23.6452,5.00003316145173
1175,0,5.00000379,Nijmegen,4,23.6442,23.6441,5.00000378694926
1176,2,13.44659782,Landgraaf,1,140.3097,140.28707473,13.4466450070177
1177,3,0.27364521,Amsterdam Centraal,10,5.8952,5.8944,0.273645208253315
1178,1.25,4.99998113,Rotterdam Stadion,3,0.0125,0.0067,4.99998113312081
1179,1.25,9.99990455,Dordrecht,4,0.2445,0.2325,9.9999045553849
1180,1.25,4.99999213,Dordrecht,4,0.2687,0.2635,4.99999212635857
1181,0,21.03561912,Hilversum,3,5.88,5.88,21.0356191160579
1182,1,46.82635144,Zuidhorn,3,4.34101578,4.3154,46.8263816165483
1183,6,10.00006601,Duivendrecht,8,9.9775,9.9204,10.0000660050829
1184,1,10.37308462,Apeldoorn,4,17.383,17.3796,10.3730846167671
1185,1,9.9999866,Ermelo,2,12.1193,12.1173,9.99998659874442
1186,1,42.00624378,Ermelo,2,12.1366,12.1176,42.0062437816383
1187,0,4.99999339,Vriezenveen,1,10.8854,10.885,4.99999339123286
1188,4,9.00447138,Nieuw Vennep,1,0.8523,0.8189,9.00447138062012
1189,1,55.37732233,Weesp,2,1.50764291,1.4878,55.377311745017
1190,1,18.83342877,Valkenburg,3,82.2500151,82.2427,18.8334463014802
1191,3,21.00009316,Eindhoven Centraal,5,19.8087,19.7524,21.0000931581779
1192,1,51.75194942,Alphen aan den Rijn,3,-0.3127,-0.3412,51.7519494225368
1193,0,2.57504571,Sittard,1,49.48,49.48,2.57504571402347
1194,0,25.70000121,Amersfoort Centraal,1,5.493,5.493,25.7000012133977
1195,1,6.8078842,Veenendaal-De Klomp,2,10.1148,10.11221431,6.80785517728921
1196,5,85.56902985,Nieuwerkerk a/d IJss,1,2.144,1.77905331,85.5690155976176
1197,2,0.26193433,Dieren,1,16.89061432,16.8903,0.261921285885665
1198,1,34.99999594,Utrecht Centraal,19,3.7227,3.7102,34.9999959384029
1199,0,27.36498239,Amsterdam Centraal,10,5.7998,5.7998,27.3649823898399
1200,1.25,9.87711175,Ermelo,1,12.2434,12.23202644,9.8770670163748
1201,0,109.7568333,Wolfheze,2,33.914,33.914,109.756833296137
1202,0,1.31603733,Leiden Centraal,8,5.6626,5.6625,1.31603732577199
1203,5,9.99999905,Utrecht Leidsche Rij,1,9.6287,9.579,9.99999904291995
1204,2,9.99997656,Delft,1,-8.4916,-8.5083,9.99997655235941
1205,1,24.45614763,Sittard,1,49.4676,49.457,24.4561476306977
1206,0,56.34945973,Amsterdam Zuid,3,6.77,6.7662,56.3494597335871
1207,2,15.00000617,Utrecht Centraal,8,3.8358,3.8093,15.0000061676946
1208,2,15.00000617,Utrecht Centraal,8,3.7473,3.7237,15.0000061719836
1209,2,14.1585613,Utrecht Centraal,8,3.8632,3.8421,14.1585613007839
1210,0,22.1960647,Arnhem Centraal,9,27.9499,27.9499,22.1960647004466
1211,1,163.86754722,Leiden Centraal,8,5.625,5.5814,163.867547222569
1212,0,133.24911245,Meerssen,2,52.8159,52.8086,133.249112454952
1213,0,38.87383483,Mantgum,1,1.5182,1.5156,38.8738348292547
1214,2,23.52764212,Leeuwarden,4,1.39616474,1.3537,23.5276262295443
1215,0,6.87986676,Zwolle,5,1.9689,1.968,6.87986675543245
1216,1.25,5.00002061,Dieren,1,16.8903,16.8851,5.00002060792584
1217,2,7.25684091,Venlo,4,21.7132,21.7026,7.25684090886221
1218,1,29.99992444,Beverwijk,5,2.4308,2.4109,29.9999244357581
1219,1,47.71615135,Beverwijk,5,2.4249,2.4105,47.7161513501536
1220,1.25,4.99992547,Zutphen,2,11.4961,11.4911,4.99992547065775
1221,0,27.36501056,Almelo,2,11.79,11.79,27.3650105609235
1222,1,17.07656023,Rotterdam Centraal,4,3.3353,3.3215,17.0765602296052
1223,1,213.82916271,Castricum,1,1.4627,1.3558,213.829162708237
1224,1.25,8.19998783,De Westereen,1,1.5033,1.4944,8.19998783084372
1225,1,60.98664215,Zwolle,1,1.9893,1.9771,60.9866421456935
1226,1.25,5.00008705,Susteren,1,32.5006,32.4965,5.00008704742613
1227,2,5.0381001,Maastricht,2,47.046,47.0409,5.03810010364065
1228,1,23.44714213,Obdam,2,-0.0139,-0.02633909,23.4471050146155
1229,0,46.17166337,Amsterdam Bijlmer Ar,6,5.74,5.74,46.1716831207708
1230,0,5.00001133,Haren,2,2.8559,2.8554,5.00001133480946
1231,3,5.00001257,Houten Castellum,2,4.6135,4.6017,5.00001256856502
1232,3,15.00002036,Houten Castellum,2,4.4946,4.4556,15.0000203659679
1233,6,126.89261892,Zaandam Kogerveld,1,3.3901,2.75283685,126.892666587018
1234,8,10.0001082,Duivendrecht,8,9.8415,9.7646,10.000108197493
1235,14,7.08208007,Best,3,10.61960708,10.5273,7.0820757797483
1236,2,56.10980724,Zaandijk Zaanse Scha,1,0.3958,0.3145,56.1098072418723
1237,3,0.00417732,Rotterdam Centraal,6,3.1011,3.1011,0.00417731971484108
1238,1,20.00006206,Arnhem Centraal,7,27.9497,27.9377,20.0000620596852
1239,1.25,4.99998314,Culemborg,1,6.6702,6.6652,4.99998314309331
1240,2,4.99997547,Gouda,11,0.1848,0.1719,4.99997547119207
1241,0,31.30949955,Kapelle-Biezelinge,2,1.4939,1.4937,31.3094995503164
1242,1.25,145.09125847,Alphen aan den Rijn,2,-0.19767166,-0.3546,145.091266590285
1243,1,14.66216169,Schinnen,1,72.5556,72.55096893,14.6621996731333
1244,1,115.46920948,Schinnen,1,72.5547,72.447,115.469209485052
1245,1,2.57502708,Leiden Centraal,4,5.6369,5.6354,2.57502707761732
1246,1,24.99997707,Winterswijk,1,36.5196,36.5099,24.9999770707012
1247,2,14.4942148,Winsum,1,2.53649075,2.5131,14.4942381507259
1248,1,35.55219834,Amersfoort Centraal,7,5.5607,5.54752868,35.5521832245508
1249,1.25,33.18228892,Weert,2,38.563,38.5259,33.1822889168981
1250,2,10.00003249,Utrecht Zuilen,2,7.1896,7.1704,10.000032492655
1251,1.25,4.99998589,Steenwijk,1,2.7676,2.7614,4.99998589405041
1252,0,12.59536471,'s-Hertogenbosch,7,6.9,6.9,12.5953459004146
1253,5,22.58779014,Nieuw Vennep,1,0.8149,0.7242,22.5877901379475
1254,0,12.06876701,Kampen,1,2.9599,2.9599,12.0687670150338
1255,0,304.80747867,Amsterdam Zuid,2,6.851,6.851,304.807439445989
1256,0,78.03948997,Soest,1,11.6,11.6,78.0395268142
1257,7,4.91147007,Bodegraven,1,0.1074,0.0757,4.91147007529943
1258,0,76.520851,Zwolle,13,1.973,1.973,76.5208455508911
1259,1.25,51.02827278,Borne,1,17.8409,17.78646886,51.0283053644466
1260,0,4.99999076,Cuijk,2,12.4714,12.4712,4.99999075396434
1261,1.25,4.99997169,Bussum Zuid,2,3.4236,3.4185,4.99997169491172
1262,1.25,11.05645137,Bussum Zuid,2,3.43345649,3.4215,11.0564510033732
1263,7,3.51040231,Amsterdam Bijlmer Ar,7,5.93896875,5.9162,3.51036200628663
1264,0,2.47488468,Haarlem,8,4.9000475,4.9,2.47485514755912
1265,0,32.5666545,Mariënberg,2,9.5618,9.5615,32.5666544973059
1266,1,266.86883023,Helmond Brandevoort,1,19.07546009,18.9452,266.868879762138
1267,0,1.31593794,Amsterdam Centraal,13,5.87,5.87,1.31593794455529
1268,2,5.00003076,Rotterdam Centraal,8,3.207,3.1963,5.00003076055798
1269,0,70.84151376,Coevorden,2,11.135,11.135,70.8415594172915
1270,1.25,5.86513969,Lichtenvoorde-Groenl,2,25.74555171,25.7394,5.86518019196394
1271,1,25.83797482,Rilland-Bath,2,2.2331,2.2282,25.8379748184331
1272,1,72.0710064,Weesp,6,1.3726,1.3582,72.0710064070474
1273,0,101.39783345,Driebergen-Zeist,2,5.0001,5.0001,101.397854260504
1274,0,170.56616034,Almere Parkwijk,1,1.085,1.0846,170.566166480174
1275,0,14.15450082,Amsterdam Centraal,8,5.7998,5.7998,14.15452686305
1276,6,14.9999883,Zwijndrecht,3,6.0988,6.0209,14.9999882971281
1277,1,30.12799582,Meppel,3,2.5615,2.5473,30.1279958188233
1278,0,52.10604797,Rotterdam Stadion,4,0,0,52.1060479740116
1279,0,3.35569928,Amsterdam Centraal,7,5.72,5.72,3.3556992745161
1280,1,6.06513367,Groningen,6b,2.4717,2.4706,6.0651336664062
1281,1,56.05126585,Bloemendaal,1,0.9188,0.8936,56.0512658478042
1282,1,44.60607523,Bloemendaal,1,0.90705947,0.8932,44.6060738892225
1283,0,57.57776026,Wezep,1,11.1366,11.1335,57.5777602622867
1284,0,6.07068535,Goes,2,0.6274,0.6273,6.0706853532318
1285,1,1.16471089,Duivendrecht,4,3.9524,3.9523,1.16471088928263
1286,6,8.59521907,Utrecht Centraal,4,4.71185034,4.663,8.59525453052922
1287,5,51.98448265,Nieuwerkerk a/d IJss,2,1.9703,1.74668025,51.9845059448161
1288,0,4.99999846,Zwolle,1,1.9768,1.9765,4.99999846116957
1289,1.25,133.67097505,Den Haag Centraal,2,0.6609,0.5106,133.670975055028
1290,1,9.10223821,Alkmaar Noord,2,0.7096,0.7004,9.10223820377358
1291,1,55.67131828,Emmen,1,21.4869,21.4534,55.6713182821752
1292,0,1.2250218,Sittard,1,49.48,49.48,1.22502179606005
1293,2,14.99995986,Winsum,1,2.4773,2.4549,14.9999598597626
1294,1,40.75163333,Boxmeer,1,14.9859,14.97239933,40.7515962542851
1295,1,99.05270558,Amsterdam Centraal,13,5.9077,5.8499,99.0527055798186
1296,1,18.10942904,Amsterdam Centraal,13,5.8583,5.8503,18.1094290381006
1297,0,153.88328485,Zwolle,5,2.04,2.04,153.88328485195
1298,1.25,1.76837655,Venlo,1a,21.7259,21.7236,1.76837654676246
1299,2,4.82265215,Lichtenvoorde-Groenl,1,25.7003,25.6918,4.82265215396123
1300,4,60.17270636,Geleen-Lutterade,2,66.9548,66.723,60.1727063597157
1301,3,15.00001904,Den Haag Moerwijk,1,4.1724,4.1293,15.0000190328588
1302,2,1.30002403,Groningen,2a,2.4891,2.487,1.30002403465613
1303,8,9.49595541,Rotterdam Zuid,2,3.5937,3.52418202,9.49590074988817
1304,1,9.64707502,Arnhem Centraal,6,27.9497,27.9459,9.6470750258398
1305,0,27.23289185,Groningen,2a,2.509,2.5066,27.2328918503536
1306,3,6.15523379,Kampen Zuid,2,7.4171,7.4049,6.15523379085451
1307,1.25,9.99998157,Almere Centrum,3,1.975,1.9649,9.99998157427587
1308,3,33.73456927,Ede-Wageningen,5,21.6238,21.55171946,33.7345988619139
1309,2,8.68588753,Houten,1,5.2617,5.24963394,8.68593140442128
1310,1,155.41113836,Groningen,3b,2.4714,2.4132,155.411138364535
1311,0,46.85702647,Assen,1,10.8289,10.8256,46.8570264637905
1312,1,1.31607976,Den Haag Centraal,7,0.5597,0.5595,1.31607975663235
1313,1,32.74223657,Amsterdam Sloterdijk,5,-0.0753355,-0.1036,32.7422719524443
1314,2,14.99994969,Den Haag Moerwijk,3,4.2462,4.2183,14.9999496899746
1315,0,20.00001257,Zwolle,10,2.04,2.04,20.0000125672352
1316,1.25,2.80832177,Amsterdam RAI,3,8.0712,8.0681,2.80832176809948
1317,0,189.588645,Meppel,2,2.4616,2.4437,189.588644999546
1318,3,16.55143957,Hilversum Sportpark,2,5.9351,5.8876,16.5514395689967
1319,0,5.00001102,Lage Zwaluwe,2,1.0802,1.0798,5.00001101944306
1320,2,1.38218741,Heerlen,2,108.9604721,108.96,1.38220679129185
1321,1.25,1.22590599,Rotterdam Centraal,7,3.1778,3.1765,1.22590598976636
1322,1,2.57503326,Uitgeest,4,0.5875,0.5871,2.57503325403039
1323,10,1.05377568,Zutphen,2,11.1954,11.18603773,1.0537855301715
1324,1,13.72123546,Leiden Centraal,9,5.6777,5.67455575,13.7212762327551
1325,1,71.09872064,Wormerveer,1,0.1192952,0.0782,71.098766938906
1326,1,0.01543503,Amsterdam Centraal,2,5.791,5.7909,0.0154350251052598
1327,3,27.96571485,Anna Paulowna,2,1.35390392,1.2887,27.965669107578
1328,0,55.63781707,Amsterdam RAI,3,7.94986379,7.9461,55.6378446069926
1329,1,2.57494834,Heerlen,5,109.0491,109.0466,2.57494833936309
1330,0,2.57493813,Assen,1,10.8255,10.8254,2.57493812491995
1331,7,4.99997882,Utrecht Centraal,12,4.1735,4.1438,4.99997881513172
1332,0,23.78883282,Leerdam,1,2.3809,2.38,23.788801384677
1333,1,40.20918361,Bilthoven,1,4.133,4.11482504,40.2091662153553
1334,3,24.9999557,Schiedam Centrum,5,5.46,5.3946,24.9999556999634
1335,1,2.26806126,Susteren,1,32.4866,32.48380517,2.26805810355463
1336,0,12.15482274,Sittard,2,49.48,49.48,12.1547974140137
1337,1,49.4544503,Wolvega,3,2.2358,2.2234,49.4544502992467
1338,0,1.16176976,Grou-Jirnsum,2,1.04,1.04,1.16176975868864
1339,1.25,215.19766547,Beverwijk,4,2.6181372,2.3637,215.197645783017
1340,1,49.17952666,Tiel,3,6.7841,6.77958925,49.1795242156792
1341,2,5.93846593,Baflo,1,1.9972,1.9866,5.93846592771249
1342,2,47.17130569,Baflo,1,1.9633,1.8937,47.1713056904108
1343,8,4.99999087,Rotterdam Zuid,1,3.574,3.5377,4.99999087332868
1344,1.25,29.99998959,Amsterdam Centraal,15,5.8866,5.854,29.9999895866023
1345,2,4.99996647,Amsterdam Centraal,8,5.801,5.7905,4.99996646534257
1346,1,79.80124052,Veenendaal Centrum,1,7.6906,7.68252765,79.8012546320507
1347,1,0.44500654,Amsterdam Centraal,15,5.9069,5.9067,0.445006539277795
1348,1,6.53940002,Groningen,6a,2.4918,2.4885,6.53940002150827
1349,4,3.64970659,Schiedam Centrum,5,4.4086,4.3967,3.64970659314103
1350,4,2.48685064,Schiedam Centrum,5,4.5842,4.5767,2.48685064014672
1351,1,12.89399715,Elst,2,9.7672,9.75666362,12.8939964679112
1352,1,25.00001511,Elst,2,9.7852,9.7732,25.000015106817
1353,1,37.92484787,Elst,2,9.7851,9.7756,37.9248478749045
1354,0,19.4221051,Raalte,2,7.0744,7.0739,19.4221050939883
1355,1.25,19.50987984,Lage Zwaluwe,2,1.13387163,1.1111,19.5098617265008
1356,0,9.27162473,Leiden Centraal,9,5.5677,5.567,9.27162472953768
1357,1,9.04512703,Heerlen,Unknown,108.81673002,108.81170894,9.04504796383338
1358,1,11.34055791,Hoogezand-Sappemeer,1,3.1564,3.1536,11.3405579118176
1359,1.25,4.99996126,Amsterdam Centraal,2,5.7989,5.7939,4.99996126173585
1360,1,8.68721755,Rilland-Bath,2,2.2395,2.2386,8.68721755526523
1361,1,10.74481344,Sneek,1,1.28308719,1.2787,10.744808408322
1362,1,2.44282357,Houten Castellum,1,4.41928857,4.419,2.44288146711655
1363,1,48.76447652,Houten Castellum,1,4.4624,4.4199,48.7644765200536
1364,1,14.40677428,Woerden,1,2.33835008,2.3322,14.4068048341403
1365,1,41.99192462,Driehuis,2,4.599,4.58395968,41.9918803517809
1366,1,27.36494986,Den Haag Centraal,5,0.646,0.6274,27.3649498660842
1367,0,175.40842209,Dalfsen,2,3.3101,3.3101,175.408399614
1368,1,29.24320854,Nijkerk,2,2.1535,2.1349,29.2432085347792
1369,3,1.88994936,Maastricht,3,46.9707,46.96619366,1.88996331804412
1370,2,5.00000824,Alkmaar,2,2.7267,2.718,5.00000823479567
1371,0,4.99997973,Zwolle,7,1.9774,1.9766,4.99997972948681
1372,1,97.073685,Hengelo,3,21.7352,21.6712,97.0736849986404
1373,1,14.04176543,Boxmeer,3,15.39650835,15.3948,14.0417889033672
1374,0,13.81460226,Meerssen,1,52.7216,52.7206,13.8145912128868
1375,5,41.59296814,Zwijndrecht,1,5.6694,5.4865,41.5929681443515
1376,3,70.71019067,Roermond,3,27.3194,27.14391695,70.7101945412132
1377,3,9.99994421,Breda,8,4.7514,4.7296,9.99994421469748
1378,1,88.87008546,Amsterdam Sloterdijk,7,0,-0.0519,88.8700854589073
1379,2,20.44031566,Amsterdam Centraal,4,5.8855,5.8459,20.4403156583732
1380,0,100.34657086,Amsterdam Bijlmer Ar,2,5.765,5.7645,100.346570857747
1381,0,9.6903324,'s-Hertogenbosch,7,6.7632,6.763,9.69033240000815
1382,2,5.00001437,Hoofddorp,3,0.5895,0.5807,5.00001436385093
1383,2,0.13442828,,,5.32372262,5.3234,0.134404315406909
1384,1,109.95483245,Voorschoten,1,1.9614,1.9213,109.954832451998
1385,1,55.90992778,Voorschoten,1,1.9404,1.9211,55.909927782538
1386,1,185.79139483,Heeze,2,24.03778267,24.00492237,185.791432142744
1387,1,1.60593133,Doetinchem,2,13.1168,13.11660591,1.60590685311721
1388,1,14.73881111,Voorburg,1,6.7844,6.77845672,14.7388166146816
1389,0,13.09129024,Arnhem Centraal,4,27.9497,27.9497,13.091279877086
1390,1,68.49010258,Den Haag HS,3,3.7471,3.6966,68.4901025809476
1391,2,3.69023263,,,21.79198056,21.7853,3.69019258665542
1392,1.25,5.00009542,Almelo,2,11.725,11.7187,5.00009542444114
1393,0,190.88634466,Den Haag Centraal,6,0.4979,0.4796,190.886344659627
1394,4,9.99999196,Weesp,6,1.5616,1.5226,9.99999195717727
1395,0,263.85369972,Enschede,2,40.88,40.88,263.853699718007
1396,1,4.99997037,Buitenpost,2,2.9665,2.9611,4.99997037575055
1397,1,10.00003383,Zaandam,5,0.6847,0.6757,10.0000338279373
1398,1,5.00001193,Zaandam,5,0.6766,0.6749,5.00001192716778
1399,1,12.65486025,Arnhem Centraal,7,28.14120702,28.1311,12.654897377403
1400,1,65.67315574,Leeuwarden,3,1.2399,1.1801,65.6731557354192
1401,0,27.36501897,Meppel,2,2.4651,2.4625,27.3650189716845
1402,1,190.39662655,Amsterdam Science Pa,2,0.9696,0.90851305,190.396615320491
1403,6,3.74977174,Rijswijk,2,-5.49350145,-5.5139,3.74971014098752
1404,2,262.85666064,Oudenbosch,1,2.93644344,2.55010124,262.856686690876
1405,2,2.76917592,Rotterdam Centraal,12,3.0092,3.0054,2.76917592515401
1406,2,12.66366729,Rotterdam Centraal,12,3.1317,3.1089,12.6636672939622
1407,1,24.99997529,Rotterdam Centraal,8,3.4576,3.4407,24.9999752932093
1408,1,48.03068255,Rotterdam Centraal,8,3.50815489,3.4787,48.0306403626895
1409,0,3.6283223,Amsterdam Centraal,2,5.7,5.7,3.62830088920285
1410,0,8.99504567,Wolvega,2,2.2908,2.2905,8.99504567369633
1411,1,44.68966587,Zwolle,7,2.0416,2.0357,44.6896658733219
1412,0,4.99992628,Oosterbeek,2,39.7237,39.7231,4.99992628115785
1413,0,14.95051359,Amsterdam Centraal,13,5.87,5.87,14.9504954050181
1414,2,24.99993928,Beverwijk,3,2.5294,2.4862,24.9999392842634
1415,1,60.26730396,Amersfoort Schothors,1,4.088,4.0491,60.2673039626132
1416,1,61.36223838,Amersfoort Schothors,1,4.0877,4.078,61.3622383762875
1417,2,86.20969595,Geldermalsen,6,6.542501,6.4084,86.2096959039222
1418,0,2.78116805,Maastricht Randwijck,3,49.2727,49.2725,2.7811680571252
1419,1,19.99999721,Hoogkarspel,2,-0.2415,-0.2483,19.9999972058713
1420,9,38.99999216,Rotterdam Blaak,3,-10.0107,-10.3331,38.9999921542826
1421,2,48.92673981,Utrecht Overvecht,3,1.6952,1.5982,48.9267398095608
1422,0,5.00001213,Amsterdam Centraal,14,5.8474,5.8469,5.00001212511673
1423,1,22.13214232,Voorburg,2,6.77839248,6.7716,22.1321382006025
1424,1,25.20221972,Voorburg,2,6.7846,6.7723,25.2022197239213
1425,1,74.35145746,Amsterdam Centraal,15,5.854,5.8277,74.3514574622375
1426,1,15.46999763,Amsterdam Centraal,15,5.8963,5.8866,15.4699976269766
1427,5,5.00002114,Amsterdam Centraal,8,5.8753,5.8566,5.00002113882338
1428,4,0.98070197,Maastricht,6,47.3517,47.3483,0.980701973078468
1429,2,50.00004192,Woerden,2,1.6207,1.5389,50.0000419239903
1430,9,1.08701854,Rotterdam Zuid,4,3.4545,3.44601287,1.08699257203492
1431,1,4.59343647,Amsterdam Sloterdijk,5,-0.0921,-0.0964,4.59343646721936
1432,1,74.88962116,Amsterdam Sloterdijk,5,-0.1036,-0.1579,74.8896211565579
1433,1,76.22713206,Amsterdam Sloterdijk,5,-0.0964,-0.1576,76.2271320590413
1434,4,1.31602532,Maastricht,6,47.3394,47.3348,1.31602531949354
1435,2,4.99999644,Eindhoven Centraal,2,19.8148,19.8059,4.99999644311086
1436,0,4.9999443,Arnemuiden,2,2.5583,2.5578,4.99994430463406
1437,6,2.30903227,Duivendrecht,1,5.19188343,5.1811,2.30903215702995
1438,8,5.00004268,Rotterdam Stadion,3,0.2172,0.1858,5.00004268193923
1439,2,15.0000632,Rotterdam Lombardije,2,0.7589,0.7365,15.0000632001352
