FID,datummutatie,naammuteerder,status,rwsdienst,genormeerd,kilometer,waterlichaam,opmerkingen,bron,gdb_geomattr_data,shape
kilometrering_legger.1103,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,987,Dordtsche Kil,,DZH: aangeleverd,,POINT (102636.90630000085 416441.96880000085)
kilometrering_legger.1104,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,986,Dordtsche Kil,,DZH: aangeleverd,,POINT (102786.67190000042 417428.34380000085)
kilometrering_legger.1105,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,985,Dordtsche Kil,,DZH: aangeleverd,,POINT (102739.54690000042 418421.78130000085)
kilometrering_legger.1106,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,984,Dordtsche Kil,,DZH: aangeleverd,,POINT (102507.40630000085 419392.90630000085)
kilometrering_legger.1107,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,983,Dordtsche Kil,,DZH: aangeleverd,,POINT (102481.09380000085 420388.71880000085)
kilometrering_legger.1108,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,982,Dordtsche Kil,,DZH: aangeleverd,,POINT (102574.45309999958 421380.03130000085)
kilometrering_legger.1109,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,981,Dordtsche Kil,,DZH: aangeleverd,,POINT (102443.82809999958 422364.46880000085)
kilometrering_legger.1110,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1033,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (65121.550799999386 444730)
kilometrering_legger.1111,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1013,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (81542.03130000085 434423.09380000085)
kilometrering_legger.1112,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1014,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (80552.65630000085 434622.875)
kilometrering_legger.1113,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1015,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (79584.22659999877 434880.25)
kilometrering_legger.1114,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1016,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (78659.92190000042 435278.8125)
kilometrering_legger.1115,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1017,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (77824.02340000123 435822.5)
kilometrering_legger.1116,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1018,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (76975.61719999835 436349)
kilometrering_legger.1117,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1019,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (76138.61719999835 436889.75)
kilometrering_legger.1118,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1020,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (75584.99219999835 437518)
kilometrering_legger.1119,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1021,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (75089.90630000085 438334.40630000085)
kilometrering_legger.1120,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1022,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (74363.32030000165 439034.4375)
kilometrering_legger.1121,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1023,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (73478.11719999835 439517.4375)
kilometrering_legger.1122,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1024,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (72633.11719999835 440054.3125)
kilometrering_legger.1123,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1025,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (71805.07809999958 440603.8125)
kilometrering_legger.1124,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1026,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (71028.11719999835 441231.625)
kilometrering_legger.1125,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1027,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (70283.29690000042 441886.6875)
kilometrering_legger.1126,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1028,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (69579.70309999958 442580.28130000085)
kilometrering_legger.1127,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1029,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (68783.90630000085 443192.5625)
kilometrering_legger.1128,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1031,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (67040.15630000085 444151.9375)
kilometrering_legger.1129,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1030,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (67942.10159999877 443726.625)
kilometrering_legger.1130,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1032,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (66099.04690000042 444485.34380000085)
kilometrering_legger.1131,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1034,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (64123.73050000146 444937.8125)
kilometrering_legger.1132,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1035,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (63174.78909999877 445253.15630000085)
kilometrering_legger.1133,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1032,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (65890.92190000042 443814.53130000085)
kilometrering_legger.1134,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1031,Nieuwe Waterweg - Botlek - Europoort,,DZH: aangeleverd,,POINT (66955.61719999835 443359.125)
kilometrering_legger.1135,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,995,Nieuwe Maas,,DZH: aangeleverd,,POINT (97039.99219999835 435422.3125)
kilometrering_legger.1136,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,997,Nieuwe Maas,,DZH: aangeleverd,,POINT (95200.09380000085 435199.875)
kilometrering_legger.1137,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1005,Nieuwe Maas,,DZH: aangeleverd,,POINT (89342.29690000042 435337.25)
kilometrering_legger.1138,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1008,Nieuwe Maas,,DZH: aangeleverd,,POINT (86416.32809999958 434716.375)
kilometrering_legger.1139,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,990,Nieuwe Maas,,DZH: aangeleverd,,POINT (101465.22659999877 433906.9375)
kilometrering_legger.1140,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,991,Nieuwe Maas,,DZH: aangeleverd,,POINT (100503.40630000085 434212.9375)
kilometrering_legger.1141,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,992,Nieuwe Maas,,DZH: aangeleverd,,POINT (99778.00780000165 434818)
kilometrering_legger.1142,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,993,Nieuwe Maas,,DZH: aangeleverd,,POINT (98941.95309999958 435329.625)
kilometrering_legger.1143,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,994,Nieuwe Maas,,DZH: aangeleverd,,POINT (97991.07809999958 435509.90630000085)
kilometrering_legger.1144,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,996,Nieuwe Maas,,DZH: aangeleverd,,POINT (96131.28909999877 435054.21880000085)
kilometrering_legger.1145,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,998,Nieuwe Maas,,DZH: aangeleverd,,POINT (95059.64840000123 436211.75)
kilometrering_legger.1146,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,999,Nieuwe Maas,,DZH: aangeleverd,,POINT (94426.02340000123 436931.3125)
kilometrering_legger.1147,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1000,Nieuwe Maas,,DZH: aangeleverd,,POINT (93473.97659999877 436754)
kilometrering_legger.1148,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1001,Nieuwe Maas,,DZH: aangeleverd,,POINT (92859.70309999958 435953.5)
kilometrering_legger.1149,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1002,Nieuwe Maas,,DZH: aangeleverd,,POINT (92221.32809999958 435264.59380000085)
kilometrering_legger.1150,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1003,Nieuwe Maas,,DZH: aangeleverd,,POINT (91267.53909999877 434945.5)
kilometrering_legger.1151,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1004,Nieuwe Maas,,DZH: aangeleverd,,POINT (90326.22659999877 435035.5)
kilometrering_legger.1152,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1006,Nieuwe Maas,,DZH: aangeleverd,,POINT (88332.02340000123 435293.59380000085)
kilometrering_legger.1153,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1007,Nieuwe Maas,,DZH: aangeleverd,,POINT (87391.34380000085 434900.65630000085)
kilometrering_legger.1154,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1009,Nieuwe Maas,,DZH: aangeleverd,,POINT (85427.72659999877 434914.4375)
kilometrering_legger.1155,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1010,Nieuwe Maas,,DZH: aangeleverd,,POINT (84434.85940000042 434993.5)
kilometrering_legger.1156,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1011,Nieuwe Maas,,DZH: aangeleverd,,POINT (83478.11719999835 434754.3125)
kilometrering_legger.1157,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1012,Nieuwe Maas,,DZH: aangeleverd,,POINT (82551.71880000085 434467.9375)
kilometrering_legger.1158,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,252,Amer,,DZH: aangeleverd,,POINT (116603.4375 413818.375)
kilometrering_legger.1159,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,253,Amer,,DZH: aangeleverd,,POINT (115569.22659999877 413759.34380000085)
kilometrering_legger.1160,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,254,Amer,,DZH: aangeleverd,,POINT (114597.34380000085 413919.09380000085)
kilometrering_legger.1161,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,255,Amer,,DZH: aangeleverd,,POINT (113656.22659999877 414225.5)
kilometrering_legger.1162,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,256,Amer,,DZH: aangeleverd,,POINT (112763.38280000165 414672.53130000085)
kilometrering_legger.1163,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,257,Amer,,DZH: aangeleverd,,POINT (111885.09380000085 415144.96880000085)
kilometrering_legger.1164,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,258,Amer,,DZH: aangeleverd,,POINT (110888 415374)
kilometrering_legger.1165,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,259,Amer,,DZH: aangeleverd,,POINT (109854 415278)
kilometrering_legger.1166,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,261,Amer,,DZH: aangeleverd,,POINT (107955 414904)
kilometrering_legger.1167,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,262,Amer,,DZH: aangeleverd,,POINT (106915.29690000042 414954.5625)
kilometrering_legger.1168,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,260,Amer,,DZH: aangeleverd,,POINT (108973.73889999837 415002.93200000003)
kilometrering_legger.1169,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,16,Hollandsche IJssel,,DZH: aangeleverd,,POINT (100913.39059999958 437860)
kilometrering_legger.1170,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,15,Hollandsche IJssel,,DZH: aangeleverd,,POINT (101844.85159999877 437849.6875)
kilometrering_legger.1171,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,17,Hollandsche IJssel,,DZH: aangeleverd,,POINT (100067.8125 437358.375)
kilometrering_legger.1172,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,18,Hollandsche IJssel,,DZH: aangeleverd,,POINT (99384.5 436735.34380000085)
kilometrering_legger.1173,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,19,Hollandsche IJssel,,DZH: aangeleverd,,POINT (98663.24219999835 436063.25)
kilometrering_legger.1174,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,14,Hollandsche IJssel,,DZH: aangeleverd,,POINT (102298.78909999877 438749.75)
kilometrering_legger.1175,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,13,Hollandsche IJssel,,DZH: aangeleverd,,POINT (103203.92969999835 439029.03130000085)
kilometrering_legger.1176,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,12,Hollandsche IJssel,,DZH: aangeleverd,,POINT (103479.45309999958 439985.59380000085)
kilometrering_legger.1177,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,11,Hollandsche IJssel,,DZH: aangeleverd,,POINT (103944.20309999958 440792.34380000085)
kilometrering_legger.1178,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,10,Hollandsche IJssel,,DZH: aangeleverd,,POINT (103696.40630000085 441645.375)
kilometrering_legger.1179,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,9,Hollandsche IJssel,,DZH: aangeleverd,,POINT (103062.92190000042 442399.5625)
kilometrering_legger.1180,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,8,Hollandsche IJssel,,DZH: aangeleverd,,POINT (103800.02340000123 442869.96880000085)
kilometrering_legger.1181,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,7,Hollandsche IJssel,,DZH: aangeleverd,,POINT (104643.52340000123 443306.75)
kilometrering_legger.1182,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,6,Hollandsche IJssel,,DZH: aangeleverd,,POINT (105580.54690000042 443636.84380000085)
kilometrering_legger.1183,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,5,Hollandsche IJssel,,DZH: aangeleverd,,POINT (105993.11719999835 444491.5)
kilometrering_legger.1184,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,4,Hollandsche IJssel,,DZH: aangeleverd,,POINT (106653.11719999835 445209)
kilometrering_legger.1185,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,3,Hollandsche IJssel,,DZH: aangeleverd,,POINT (107488.00780000165 445611.8125)
kilometrering_legger.1186,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,2,Hollandsche IJssel,,DZH: aangeleverd,,POINT (108288.52340000123 446138.5)
kilometrering_legger.1187,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1,Hollandsche IJssel,,DZH: aangeleverd,,POINT (109032 446710)
kilometrering_legger.1188,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,0,Hollandsche IJssel,,DZH: aangeleverd,,POINT (109970 446940)
kilometrering_legger.1189,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,976,Beneden Merwede,,DZH: aangeleverd,,POINT (105831.90630000085 426057.625)
kilometrering_legger.1190,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,975,Beneden Merwede,,DZH: aangeleverd,,POINT (106771.45309999958 426140.96880000085)
kilometrering_legger.1191,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,974,Beneden Merwede,,DZH: aangeleverd,,POINT (107761.79690000042 426270.8125)
kilometrering_legger.1192,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,973,Beneden Merwede,,DZH: aangeleverd,,POINT (108762.64059999958 426268.3125)
kilometrering_legger.1193,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,972,Beneden Merwede,,DZH: aangeleverd,,POINT (109768.82809999958 426181)
kilometrering_legger.1194,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,971,Beneden Merwede,,DZH: aangeleverd,,POINT (110760.29690000042 426154.25)
kilometrering_legger.1195,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,970,Beneden Merwede,,DZH: aangeleverd,,POINT (111636.96880000085 425784.90630000085)
kilometrering_legger.1196,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,969,Beneden Merwede,,DZH: aangeleverd,,POINT (112542.14059999958 425390.21880000085)
kilometrering_legger.1197,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,968,Beneden Merwede,,DZH: aangeleverd,,POINT (113545.35940000042 425340)
kilometrering_legger.1198,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,967,Beneden Merwede,,DZH: aangeleverd,,POINT (114504.4375 425608.34380000085)
kilometrering_legger.1199,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,966,Beneden Merwede,,DZH: aangeleverd,,POINT (115470.35159999877 425741.4375)
kilometrering_legger.1200,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,965,Beneden Merwede,,DZH: aangeleverd,,POINT (116480.09380000085 425770)
kilometrering_legger.1201,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,964,Beneden Merwede,,DZH: aangeleverd,,POINT (117490.92190000042 425758)
kilometrering_legger.1202,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,963,Beneden Merwede,,DZH: aangeleverd,,POINT (118484.45309999958 425648.5625)
kilometrering_legger.1203,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,962,Beneden Merwede,,DZH: aangeleverd,,POINT (119481.17190000042 425579)
kilometrering_legger.1204,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,961,Boven Merwede,,DZH: aangeleverd,,POINT (120520 425540)
kilometrering_legger.1205,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,960,Boven Merwede,,DZH: aangeleverd,,POINT (121330.20309999958 426118)
kilometrering_legger.1206,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,959,Boven Merwede,,DZH: aangeleverd,,POINT (122271.28909999877 426543.625)
kilometrering_legger.1207,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,958,Boven Merwede,,DZH: aangeleverd,,POINT (123266.07809999958 426792.5625)
kilometrering_legger.1208,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,957,Boven Merwede,,DZH: aangeleverd,,POINT (124277.97659999877 426705.8125)
kilometrering_legger.1209,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,956,Boven Merwede,,DZH: aangeleverd,,POINT (125220.35159999877 426447.9375)
kilometrering_legger.1210,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,955,Boven Merwede,,DZH: aangeleverd,,POINT (126182.5625 426181.875)
kilometrering_legger.1211,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,954,Boven Merwede,,DZH: aangeleverd,,POINT (127169.28909999877 425917)
kilometrering_legger.1212,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,953,Boven Merwede,,DZH: aangeleverd,,POINT (128147.27340000123 425890.875)
kilometrering_legger.1213,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,970,Lek,,DZH: aangeleverd,,POINT (119605.92969999835 438962.78130000085)
kilometrering_legger.1214,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,971,Lek,,DZH: aangeleverd,,POINT (118663.5625 439310.59380000085)
kilometrering_legger.1215,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,972,Lek,,DZH: aangeleverd,,POINT (117667.03130000085 439346.3125)
kilometrering_legger.1216,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,973,Lek,,DZH: aangeleverd,,POINT (116735.70309999958 439020.96880000085)
kilometrering_legger.1217,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,974,Lek,,DZH: aangeleverd,,POINT (116101.38280000165 438247.65630000085)
kilometrering_legger.1218,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,975,Lek,,DZH: aangeleverd,,POINT (115417.52340000123 437517.53130000085)
kilometrering_legger.1219,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,976,Lek,,DZH: aangeleverd,,POINT (114506.71880000085 437119.4375)
kilometrering_legger.1220,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,977,Lek,,DZH: aangeleverd,,POINT (113554.47659999877 436816.21880000085)
kilometrering_legger.1221,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,978,Lek,,DZH: aangeleverd,,POINT (112588.6875 436625.03130000085)
kilometrering_legger.1222,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,979,Lek,,DZH: aangeleverd,,POINT (111683.89840000123 436204.15630000085)
kilometrering_legger.1223,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,980,Lek,,DZH: aangeleverd,,POINT (110947.28130000085 435545.9375)
kilometrering_legger.1224,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,982,Lek,,DZH: aangeleverd,,POINT (109201.04690000042 434551.5625)
kilometrering_legger.1225,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,981,Lek,,DZH: aangeleverd,,POINT (110072.63280000165 435022.0625)
kilometrering_legger.1226,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,983,Lek,,DZH: aangeleverd,,POINT (108205.11719999835 434523.6875)
kilometrering_legger.1227,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,984,Lek,,DZH: aangeleverd,,POINT (107233.95309999958 434320.65630000085)
kilometrering_legger.1228,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,985,Lek,,DZH: aangeleverd,,POINT (106273.45309999958 434033.5625)
kilometrering_legger.1229,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,986,Lek,,DZH: aangeleverd,,POINT (105368.11719999835 433670)
kilometrering_legger.1230,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,987,Lek,,DZH: aangeleverd,,POINT (104374.5625 433730)
kilometrering_legger.1231,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,988,Lek,,DZH: aangeleverd,,POINT (103398.99219999835 433879.34380000085)
kilometrering_legger.1232,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,989,Lek,,DZH: aangeleverd,,POINT (102411.36719999835 433669.8125)
kilometrering_legger.1233,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1003,Oude Maas,,DZH: aangeleverd,,POINT (82683.4375 430899.75)
kilometrering_legger.1234,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1004,Oude Maas,,DZH: aangeleverd,,POINT (82320.04690000042 431779.84380000085)
kilometrering_legger.1235,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1005,Oude Maas,,DZH: aangeleverd,,POINT (82014.4375 432770.0625)
kilometrering_legger.1236,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1006,Oude Maas,,DZH: aangeleverd,,POINT (81801.28909999877 433725.6875)
kilometrering_legger.1237,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,985,Hollandsch Diep,,DZH: aangeleverd,,POINT (101527.72659999877 413492.15630000085)
kilometrering_legger.1238,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,986,Hollandsch Diep,,DZH: aangeleverd,,POINT (100785.78130000085 412732.875)
kilometrering_legger.1239,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,0,Hollandsch Diep,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (86754.39299999923 412101.5219999999)
kilometrering_legger.1240,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,1,Hollandsch Diep,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (86407.97890000045 410986.8156000003)
kilometrering_legger.1241,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,0,Hollandsch Diep,,ICR: handmatig o.b.v. DVS: vaarwegas,,POINT (87150.70120000094 411653.7008000016)
kilometrering_legger.1242,2014-10-13T00:00:00,Fugro,Definitief,WNZ,0,251,Bergsche Maas,,DZH: aangeleverd,,POINT (117538.90630000085 414134.4375)
kilometrering_legger.1243,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,1,Kanaal Gent-Terneuzen,,DZL: aangeleverd,,POINT (44454.60750000179 360067.1596999988)
kilometrering_legger.1244,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,2,Kanaal Gent-Terneuzen,,DZL: aangeleverd,,POINT (44667.43969999999 361146.3313000016)
kilometrering_legger.1245,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,3,Kanaal Gent-Terneuzen,,DZL: aangeleverd,,POINT (44866.189399998635 362023.58850000054)
kilometrering_legger.1246,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,4,Kanaal Gent-Terneuzen,,DZL: aangeleverd,,POINT (45328.735399998724 362905.93239999935)
kilometrering_legger.1247,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,5,Kanaal Gent-Terneuzen,,DZL: aangeleverd,,POINT (45876.552799999714 363742.5322000012)
kilometrering_legger.1248,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,6,Kanaal Gent-Terneuzen,,DZL: aangeleverd,,POINT (46424.53720000014 364579.29949999973)
kilometrering_legger.1249,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,7,Kanaal Gent-Terneuzen,,DZL: aangeleverd,,POINT (46902.498900000006 365454.33669999987)
kilometrering_legger.1250,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,8,Kanaal Gent-Terneuzen,,DZL: aangeleverd,,POINT (47082.65329999849 366432.9877999984)
kilometrering_legger.1251,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,9,Kanaal Gent-Terneuzen,,DZL: aangeleverd,,POINT (46954.80739999935 367422.6689000018)
kilometrering_legger.1252,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,10,Kanaal Gent-Terneuzen,,DZL: aangeleverd,,POINT (46762.28570000082 368403.9937000014)
kilometrering_legger.1253,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,11,Kanaal Gent-Terneuzen,,DZL: aangeleverd,,POINT (46569.76399999857 369385.31909999996)
kilometrering_legger.1254,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,12,Kanaal Gent-Terneuzen,,DZL: aangeleverd,,POINT (46360.02930000052 370362.8002999984)
kilometrering_legger.1255,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,13,Kanaal Gent-Terneuzen,,DZL: aangeleverd,,POINT (45994.70600000024 371291.9844999984)
kilometrering_legger.1256,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,14,Kanaal Gent-Terneuzen,,DZL: aangeleverd,,POINT (45568.88589999825 372196.6015000008)
kilometrering_legger.1257,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,1017,Schelde-Rijn verbinding,,DZL: aangeleverd,,POINT (72639.10819999874 403912.8537000008)
kilometrering_legger.1258,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,1018,Schelde-Rijn verbinding,,DZL: aangeleverd,,POINT (72216.6341000013 403010.11719999835)
kilometrering_legger.1259,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,1019,Schelde-Rijn verbinding,,DZL: aangeleverd,,POINT (72083.13100000098 402023.98479999974)
kilometrering_legger.1260,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,1020,Schelde-Rijn verbinding,,DZL: aangeleverd,,POINT (72275.12629999965 401048.2701999992)
kilometrering_legger.1261,2014-10-13T00:00:00,Fugro,Definitief,ZD,0,1021,Schelde-Rijn verbinding,,DZL: aangeleverd,,POINT (72775.90830000117 400187.39090000093)
