GEMEENTE,CBS_GEMEENTECODE,WIJKNAAM,CBS_WIJKCODE,BUURTNAAM,CBS_BUURTCODE,BAGREFNUMMER,STRAATNAAM,HUISNUMMER,HUISLETTER,HUISNUMMERTOEVOEGING,POSTCODE,WOONPLAATS,longitude,latitude,X,Y,GEOMETRIE
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000061,Julianalaan,22,,,3626AM,Nieuwer Ter Aa,4.978747,52.18935,127069.1,466881.19,"POLYGON ((127062.098 466883.365,127062.138 466875.671,127064.601 466875.684,127072.661 466875.873,127072.629 466882.072,127073.639 466882.078,127073.616 466886.558,127071.888 466886.535,127071.754 466888.522,127064.441 466888.504,127064.468 466883.377,127062.098 466883.365))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000062,Julianalaan,24,,,3626AM,Nieuwer Ter Aa,4.978755,52.189236,127069.62,466868.51,"POLYGON ((127063.88 466865.399,127063.902 466861.187,127064.406 466861.19,127070.936 466861.224,127070.918 466864.774,127074.618 466864.793,127074.584 466871.333,127075.694 466871.339,127075.671 466875.888,127072.661 466875.873,127064.601 466875.684,127064.655 466865.403,127063.88 466865.399))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000063,Julianalaan,5,a,,3626AM,Nieuwer Ter Aa,4.978912,52.190483,127081.14,467007.16,"POLYGON Z ((127077.33 466999.761 0,127087.213 467001.492 0,127084.945 467014.567 0,127075.062 467012.835 0,127077.33 466999.761 0))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000064,Kerklaan,1,,,3626AP,Nieuwer Ter Aa,4.979137,52.191541,127097.19,467124.8,"POLYGON ((127090.548 467123.863,127090.675 467123.81,127100.332 467119.741,127100.391 467119.89,127102.175 467119.18,127102.246 467119.358,127104.278 467118.538,127105.792 467122.29,127104.149 467122.953,127105.145 467125.457,127102.952 467126.329,127103.011 467126.478,127094.259 467129.959,127093.386 467127.766,127092.364 467128.173,127090.548 467123.863))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000065,Kerklaan,2,,,3626AP,Nieuwer Ter Aa,4.978806,52.191777,127074.65,467151.19,"POLYGON ((127058.45 467153.674,127058.554 467151.476,127058.62 467150.077,127058.727 467147.83,127063.841 467148.072,127063.958 467145.629,127064.927 467145.69,127064.89 467146.469,127067.458 467146.591,127067.495 467145.812,127068.228 467145.847,127068.191 467146.626,127070.548 467146.738,127070.586 467145.944,127071.275 467145.977,127071.239 467146.771,127073.858 467146.895,127074.004 467143.801,127073.34 467143.225,127073.905 467142.572,127074.423 467143.048,127078.402 467143.237,127078.878 467142.719,127079.524 467143.284,127078.97 467143.888,127078.823 467146.984,127079.482 467147.015,127079.46 467147.809,127081.527 467147.9,127081.579 467147.157,127082.252 467147.181,127082.232 467147.929,127084.311 467148.028,127084.374 467147.304,127085.037 467147.329,127085.016 467148.069,127087.1 467148.161,127087.167 467147.43,127087.846 467147.485,127087.805 467148.344,127090.475 467150.11,127091.137 467149.745,127091.448 467150.357,127090.744 467150.718,127090.63 467153.946,127091.26 467154.334,127090.909 467154.928,127090.208 467154.495,127087.375 467156.022,127087.347 467156.826,127086.665 467156.819,127086.705 467155.991,127084.612 467155.892,127084.572 467156.742,127083.898 467156.703,127083.938 467155.86,127083.406 467155.834,127083.307 467158.842,127082.301 467159.325,127082.406 467159.466,127082.007 467159.806,127081.804 467159.533,127073.731 467159.15,127073.274 467159.699,127072.605 467159.142,127073.104 467158.543,127073.223 467156.035,127070.645 467155.913,127070.608 467156.695,127069.819 467156.658,127069.856 467155.876,127067.529 467155.765,127067.492 467156.547,127066.703 467156.51,127066.74 467155.728,127064.233 467155.609,127064.195 467156.391,127063.446 467156.355,127063.534 467153.915,127058.45 467153.674))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000066,Kerklaan,3,,,3626AP,Nieuwer Ter Aa,4.9792,52.191646,127101.51,467136.44,"POLYGON ((127094.823 467131.381,127101.992 467128.566,127102.033 467128.668,127104.678 467127.63,127109.237 467139.239,127100.187 467142.831,127099.478 467143.112,127094.864 467131.484,127094.823 467131.381))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000067,Kerklaan,4,,,3626AP,Nieuwer Ter Aa,4.978315,52.191872,127041.14,467161.95,"POLYGON ((127035.909 467172.73,127036.344 467163.706,127036.575 467159.05,127036.826 467153.979,127036.984 467150.779,127046.377 467151.228,127045.572 467167.821,127044.218 467167.756,127044.089 467170.247,127043.94 467173.117,127035.909 467172.73))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000068,Kerklaan,5,,,3626AP,Nieuwer Ter Aa,4.979262,52.191739,127105.86,467146.79,"POLYGON ((127100.823 467144.189,127107.081 467141.26,127110.555 467148.684,127107.769 467149.986,127108.104 467150.703,127104.631 467152.328,127101.15 467144.887,127100.823 467144.189))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000069,Kerklaan,6,,,3626AP,Nieuwer Ter Aa,4.978054,52.191929,127023.36,467168.32,"POLYGON ((127010.427 467173.598,127010.44 467173.31,127010.446 467173.165,127010.52 467173.168,127011.049 467162.383,127010.972 467162.377,127010.997 467162.023,127011.003 467161.946,127011.432 467161.969,127011.428 467162.04,127033.734 467163.086,127033.738 467163.014,127034.175 467163.062,127034.147 467163.594,127036.344 467163.706,127035.909 467172.73,127035.378 467172.704,127035.302 467174.215,127033.552 467174.131,127033.543 467174.263,127033.621 467174.269,127033.589 467174.697,127033.16 467174.679,127033.163 467174.599,127010.868 467173.552,127010.856 467173.619,127010.427 467173.598))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000070,Kerklaan,7,,,3626AP,Nieuwer Ter Aa,4.979311,52.191804,127109.23,467154,"POLYGON ((127104.631 467152.328,127108.104 467150.703,127107.769 467149.986,127110.555 467148.684,127114.155 467156.377,127107.896 467159.306,127104.708 467152.493,127104.631 467152.328))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000071,Kerklaan,8,,,3626AP,Nieuwer Ter Aa,4.978054,52.191929,127023.36,467168.32,"POLYGON ((127010.427 467173.598,127010.44 467173.31,127010.446 467173.165,127010.52 467173.168,127011.049 467162.383,127010.972 467162.377,127010.997 467162.023,127011.003 467161.946,127011.432 467161.969,127011.428 467162.04,127033.734 467163.086,127033.738 467163.014,127034.175 467163.062,127034.147 467163.594,127036.344 467163.706,127035.909 467172.73,127035.378 467172.704,127035.302 467174.215,127033.552 467174.131,127033.543 467174.263,127033.621 467174.269,127033.589 467174.697,127033.16 467174.679,127033.163 467174.599,127010.868 467173.552,127010.856 467173.619,127010.427 467173.598))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000072,Kerklaan,9,,,3626AP,Nieuwer Ter Aa,4.979224,52.192077,127103.42,467184.37,"POLYGON ((127083.953 467185.402,127115.931 467172.704,127120.051 467183.699,127120.749 467185.456,127114.338 467188.001,127113.496 467185.882,127087.937 467196.032,127083.953 467185.402))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000073,Doude van Troostwijkstraat,3,,,3626AT,Nieuwer Ter Aa,4.981201,52.190515,127237.69,467009.87,"POLYGON ((127233.79 467011.101,127236.734 467004.655,127242.253 467007.129,127238.691 467015.337,127235.612 467014.01,127236.525 467012.238,127233.79 467011.101))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000074,Doude van Troostwijkstraat,4,,,3626AV,Nieuwer Ter Aa,4.981455,52.190337,127254.93,466989.96,"POLYGON ((127250.058 466993.457,127254.039 466984.444,127254.244 466983.981,127259.836 466986.45,127255.65 466995.926,127250.058 466993.457))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000075,Doude van Troostwijkstraat,5,,,3626AT,Nieuwer Ter Aa,4.98112,52.190493,127232.12,467007.36,"POLYGON ((127227.806 467008.954,127230.858 467002.022,127236.734 467004.655,127233.79 467011.101,127233.636 467011.442,127227.806 467008.954))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000076,Doude van Troostwijkstraat,6,,,3626AV,Nieuwer Ter Aa,4.981373,52.190317,127249.3,466987.76,"POLYGON ((127244.569 466991.032,127248.549 466982.019,127248.739 466981.589,127254.244 466983.981,127254.039 466984.444,127250.058 466993.457,127244.569 466991.032))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000077,Doude van Troostwijkstraat,7,,,3626AT,Nieuwer Ter Aa,4.981039,52.19047,127226.54,467004.9,"POLYGON ((127222.398 467006.638,127222.517 467006.371,127225.536 466999.636,127230.858 467002.022,127227.806 467008.954,127222.398 467006.638))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000078,Doude van Troostwijkstraat,8,,,3626AV,Nieuwer Ter Aa,4.981283,52.190287,127243.1,466984.39,"POLYGON ((127237.203 466986.653,127238.246 466984.206,127241.126 466977.759,127243.526 466978.813,127243.66 466978.508,127249.049 466980.888,127248.739 466981.589,127248.549 466982.019,127244.569 466991.032,127239.029 466988.585,127239.409 466987.704,127237.203 466986.653))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000079,Doude van Troostwijkstraat,9,,,3626AT,Nieuwer Ter Aa,4.980884,52.190427,127215.91,467000.13,"POLYGON ((127211.205 467003.1,127214.895 466994.866,127220.499 466997.378,127220.251 466997.932,127222.616 466998.975,127218.743 467007.759,127215.54 467006.347,127216.606 467003.931,127214.02 467002.791,127213.442 467004.102,127211.205 467003.1))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000082,Doude van Troostwijkstraat,12,,,3626AV,Nieuwer Ter Aa,4.981062,52.190229,127227.97,466978.06,"POLYGON ((127223.213 466981.6,127227.394 466972.135,127232.869 466974.54,127228.683 466984.016,127223.213 466981.6))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000083,Doude van Troostwijkstraat,13,,,3626AT,Nieuwer Ter Aa,4.980722,52.190382,127204.85,466995.26,"POLYGON ((127200.246 466998.188,127203.936 466989.954,127209.412 466992.409,127205.722 467000.642,127200.246 466998.188))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000084,Doude van Troostwijkstraat,14,,,3626AV,Nieuwer Ter Aa,4.980982,52.190207,127222.51,466975.66,"POLYGON ((127217.832 466979.223,127220.888 466972.077,127221.897 466969.724,127227.394 466972.135,127223.213 466981.6,127217.832 466979.223))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000085,Doude van Troostwijkstraat,15,,,3626AT,Nieuwer Ter Aa,4.980642,52.19036,127199.36,466992.84,"POLYGON ((127194.298 466996.857,127195.389 466994.406,127198.461 466987.5,127203.936 466989.954,127200.246 466998.188,127199.788 466999.214,127194.298 466996.857))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000086,Doude van Troostwijkstraat,16,,,3626AV,Nieuwer Ter Aa,4.980891,52.190179,127216.28,466972.55,"POLYGON ((127211.254 466972.273,127214.091 466965.764,127222.083 466969.235,127221.897 466969.724,127220.888 466972.077,127217.832 466979.223,127212.117 466976.699,127213.612 466973.314,127211.254 466972.273))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000087,Doude van Troostwijkstraat,17,,,3626AT,Nieuwer Ter Aa,4.980562,52.190338,127193.87,466990.41,"POLYGON Z ((127189.992 466991.931 0,127192.985 466985.046 0,127198.461 466987.5 0,127195.389 466994.406 0,127189.992 466991.931 0))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000088,Doude van Troostwijkstraat,18,,,3626AV,Nieuwer Ter Aa,4.980758,52.190137,127207.1,466967.92,"POLYGON ((127199.576 466971.159,127203.596 466962.057,127209.414 466964.627,127209.717 466963.941,127214.091 466965.764,127211.254 466972.273,127209.532 466971.512,127208.918 466972.902,127206.384 466971.783,127205.504 466973.777,127199.576 466971.159))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000089,Doude van Troostwijkstraat,19,,,3626AT,Nieuwer Ter Aa,4.980484,52.190316,127188.49,466988.01,"POLYGON Z ((127184.657 466989.582 0,127187.743 466982.696 0,127192.985 466985.046 0,127189.992 466991.931 0,127184.657 466989.582 0))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000090,Doude van Troostwijkstraat,20,,,3626AV,Nieuwer Ter Aa,4.980634,52.189998,127198.55,466952.49,"POLYGON ((127164.608 466951.023,127169.004 466941.202,127170.565 466941.877,127171.721 466939.295,127175.122 466940.82,127177.194 466936.126,127197.567 466945.119,127201.887 466935.468,127204.344 466929.979,127207.682 466931.472,127205.243 466936.921,127208.807 466938.465,127195.233 466968.788,127188.313 466965.791,127189.256 466963.685,127182.808 466960.844,127182.598 466960.752,127183.315 466959.125,127164.783 466951.099,127164.608 466951.023))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000091,Doude van Troostwijkstraat,21,,,3626AT,Nieuwer Ter Aa,4.980395,52.190304,127182.44,466986.69,"POLYGON ((127177.629 466989.652,127178.899 466986.82,127181.917 466980.085,127187.743 466982.696,127184.657 466989.582,127184.052 466990.931,127183.497 466992.171,127177.629 466989.652))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000092,Doude van Troostwijkstraat,22,,,3626AV,Nieuwer Ter Aa,4.980583,52.189467,127194.75,466893.42,"POLYGON Z ((127199.814 466915.412 0,127177.99 466905.676 0,127193.108 466871.424 0,127200.305 466874.61 0,127199.162 466877.199 0,127205.021 466879.794 0,127200.973 466888.937 0,127206.917 466891.569 0,127202.055 466902.467 0,127205.002 466903.781 0,127199.814 466915.412 0))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000093,Doude van Troostwijkstraat,23,,,3626AT,Nieuwer Ter Aa,4.980055,52.190201,127159.13,466975.37,"POLYGON ((127153.657 466979.431,127154.162 466978.284,127157.935 466969.689,127163.408 466972.115,127160.553 466978.557,127159.614 466980.677,127159.196 466981.775,127153.657 466979.431))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000094,Doude van Troostwijkstraat,25,,,3626AT,Nieuwer Ter Aa,4.979971,52.190178,127153.37,466972.83,"POLYGON Z ((127154.162 466978.284 0,127151.868 466977.277 0,127152.385 466976.192 0,127149.325 466974.715 0,127152.601 466967.325 0,127157.935 466969.689 0,127154.162 466978.284 0))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000095,Doude van Troostwijkstraat,27,,,3626AT,Nieuwer Ter Aa,4.979893,52.190157,127148.02,466970.46,"POLYGON ((127144.018 466972.261,127147.254 466964.955,127152.601 466967.325,127149.325 466974.715,127148.789 466975.925,127146.534 466974.947,127147.077 466973.72,127144.018 466972.261))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000096,Doude van Troostwijkstraat,29,,,3626AT,Nieuwer Ter Aa,4.979815,52.190135,127142.65,466968.1,"POLYGON ((127138.681 466969.829,127141.887 466962.576,127147.254 466964.955,127144.018 466972.261,127143.508 466973.443,127141.159 466972.434,127141.753 466971.268,127138.681 466969.829))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000097,Doude van Troostwijkstraat,31,,,3626AT,Nieuwer Ter Aa,4.979737,52.190114,127137.28,466965.75,"POLYGON Z ((127133.261 466967.627 0,127136.538 466960.205 0,127141.887 466962.576 0,127138.113 466971.095 0,127135.798 466970.082 0,127136.361 466968.799 0,127133.261 466967.627 0))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000098,Doude van Troostwijkstraat,32,,,3626AV,Nieuwer Ter Aa,4.979912,52.189737,127149.02,466923.73,"POLYGON Z ((127142.457 466926.134 0,127145.415 466918.658 0,127152.166 466921.33 0,127152.118 466921.451 0,127155.065 466922.617 0,127152.721 466928.54 0,127149.774 466927.374 0,127149.207 466928.806 0,127142.457 466926.134 0))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000099,Doude van Troostwijkstraat,33,,,3626AT,Nieuwer Ter Aa,4.979657,52.190092,127131.84,466963.38,"POLYGON ((127127.801 466965.132,127127.807 466965.074,127131.045 466957.77,127136.538 466960.205,127133.261 466967.627,127132.777 466968.734,127130.44 466967.744,127131.051 466966.449,127127.801 466965.132))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000100,Doude van Troostwijkstraat,21,a,,3626AT,Nieuwer Ter Aa,4.98027,52.190264,127173.84,466982.22,"POLYGON Z ((127169.268 466984.516 0,127172.916 466976.197 0,127178.229 466978.562 0,127174.64 466986.616 0,127169.268 466984.516 0))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000101,Doude van Troostwijkstraat,21,b,,3626AT,Nieuwer Ter Aa,4.980184,52.19024,127167.92,466979.65,"POLYGON ((127163.705 466981.263,127167.129 466973.622,127172.916 466976.197,127169.268 466984.516,127168.762 466985.669,127165.554 466984.379,127166.43 466982.434,127163.705 466981.263))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000102,Doude van Troostwijkstraat,2,a,,3626AV,Nieuwer Ter Aa,4.981982,52.189496,127290.41,466896.16,"POLYGON Z ((127277.039 466898.892 0,127292.609 466882.693 0,127303.778 466893.428 0,127301.065 466896.25 0,127301.787 466896.944 0,127293.65 466905.41 0,127292.929 466904.718 0,127288.21 466909.628 0,127277.039 466898.892 0))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000103,Honderdsche Laantje,1,,,3626AB,Nieuwer Ter Aa,4.98213,52.191751,127301.97,467147.01,"POLYGON ((127296.938 467149.226,127297.363 467146.577,127299.563 467146.941,127300.164 467143.311,127307.07 467144.455,127306.035 467150.698,127296.938 467149.226))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Polder Oukoop,WK19040401,0311010000000104,Honderdsche Laantje,2,,,3626AB,Nieuwer Ter Aa,4.981886,52.192798,127285.92,467263.56,"POLYGON ((127278.621 467264.526,127285.22 467256.204,127293.179 467262.594,127293.719 467263.028,127287.07 467271.309,127278.621 467264.526))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Polder Oukoop,WK19040401,0311010000000106,Honderdsche Laantje,4,,,3626AB,Nieuwer Ter Aa,4.983996,52.199138,127434.09,467968.12,"POLYGON Z ((127434.346 467976.316 0,127426.421 467965.207 0,127433.836 467959.92 0,127441.758 467971.028 0,127434.346 467976.316 0))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Polder Oukoop,WK19040401,0311010000000107,Honderdsche Laantje,4,,bij,,Nieuwer Ter Aa,4.983783,52.198657,127419.29,467914.75,"POLYGON ((127418.213 467914.316,127419.449 467913.421,127420.61 467915.026,127419.375 467915.92,127418.213 467914.316))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000108,Honderdsche Laantje,5,,,3626AB,Nieuwer Ter Aa,4.982107,52.191895,127300.45,467163.02,"POLYGON ((127293.276 467166.532,127293.734 467163.765,127296.68 467164.342,127297.209 467161.147,127295.581 467160.878,127296.082 467157.852,127301.761 467158.881,127301.306 467161.624,127304.147 467162.094,127303.139 467168.178,127293.276 467166.532))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000109,Honderdsche Laantje,7,,,3626AB,Nieuwer Ter Aa,4.982066,52.191961,127297.7,467170.39,"POLYGON ((127292.286 467172.505,127293.276 467166.532,127303.139 467168.178,127302.132 467174.258,127295.226 467173.114,127295.246 467172.996,127292.286 467172.505))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000110,Honderdsche Laantje,9,,,3626AB,Nieuwer Ter Aa,4.982058,52.192067,127297.26,467182.21,"POLYGON ((127290.34 467184.103,127290.759 467181.721,127293.719 467182.211,127294.319 467178.59,127301.225 467179.734,127300.218 467185.811,127290.34 467184.103))"
Stichtse Vecht,G1904,Nieuwer Ter Aa,WK190404,Nieuwer Ter Aa,WK19040402,0311010000000111,Honderdsche Laantje,11,,,3626AB,Nieuwer Ter Aa,4.982044,52.192119,127296.31,467187.98,"POLYGON ((127289.942 467186.654,127290.34 467184.103,127300.218 467185.811,127299.211 467191.888,127292.313 467190.696,127292.902 467187.144,127289.942 467186.654))"
