OBJECTID,REF_WISSEL_KRUISING_PUIC,NAAM,LENGTE,X_BEGIN,Y_BEGIN,Z_BEGIN,X_EIND,Y_EIND,Z_EIND,REF_WISSEL_KRUISING_NAAM,M_GANG_VAN_T,M_GANG_TOT_T,GELDIG_VANAF,PUBLICATIEDATUM,LATITUDE_BEGIN,LATITUDE_EIND,IS_BERIJDBAAR,BI_DIRECTIONEEL,LONGITUDE_BEGIN,LONGITUDE_EIND,M_GANG_TOT,M_GANG_VAN,SPOORSTAAF_LINKS_RECHTS
3335,0269b4e8-2aa9-4d2c-a6c4-1e5f813aee3a,Links,38.58806642,117151.81,491321.065,1.00499999,117124.27,491348.04399999,1.00499999,957,"-4,499","34,089",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40840889,52.40864945,Ja,Ja,4.83098122,4.83057346,34.089,-4.499,Links
3336,953c43d8-e752-429b-a7f1-90d0d7556e6d,Rechts,38.5876703,215534.02299999,427513.609,18.134,215495.53099999,427511.456,18.082,922,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83292826,51.83291308,Ja,Ja,6.26544151,6.26488275,34.088,-4.5,Links
3337,afd3cc3d-b471-44b9-964d-3ec0b396689a,Rechts,127.18507957,98247.8,460068.526,-0.13,98129.51399999,460115.248,-0.13,317,"-5,700","121,485",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.12591307,52.12632082,Ja,Ja,4.5584379,4.55670291,121.485,-5.7,Links
3338,337ad959-8dd3-486d-8e32-717ba0994c8f,Rechts,31.99797624,183903.301,434293.641,9.047,183873.367,434304.94699999,9.066,4591,"-1,325","30,673",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8964049,51.89650808,Ja,Ja,5.80712303,5.80668909,30.673,-1.325,Links
3339,bdedf97d-638b-41d9-8ae1-fcdb2876b102,Links,38.32721597,121329.424,488342.90899999,5.575,121363.531,488325.50199999,5.57399999,2501,"-4,499","33,828",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.38191572,52.38176136,Ja,Ja,4.89267232,4.89317499,33.828,-4.499,Links
3340,efe5735a-2422-4713-b592-9f619cf8eb04,Rechts,34.04221152,251509.803,475801.08,21.617,251538.32699999,475819.661,21.57999999,217A,"-4,501","29,542",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.26176694,52.2619289,Ja,Ja,6.80090239,6.8013254,29.542,-4.501,Links
3347,ec190637-88f7-4798-879e-68ca6f69b8a5,Rechts,35.83177754,90853.86999999,437684.217,1.53699999,90889.65799999,437685.987,1.488,502,"-1,768","34,064",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92393401,51.92395404,Ja,Ja,4.45467225,4.45519213,34.064,-1.768,Links
3348,f6807387-56a8-4e2e-9c23-da4916e1baec,Rechts,40.36998751,148653.331,411851.693,7.064,148663.34599999,411890.80099999,7.301,2107,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.6954034,51.69575504,Ja,Ja,5.29540426,5.29554841,36.47,-3.9,Links
3350,ffbfd191-30e8-4f53-8cb2-7126ea132ffa,Rechts-Links,7.25636098,238160.29199999,575165.12,2.91,238162.026,575158.074,2.923,K58,"-3,633","3,623",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.1567458,53.15668223,Ja,Ja,6.63043624,6.63046034,3.623,-3.633,Links
3352,cfd3b775-1d7a-4e5c-8a8f-f9b4d6e66638,Rechts,54.48319377,94897.95799999,434986.90999999,2.37199999,94875.09799999,435036.34999999,2.811,989,"-4,499","49,985",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.90014363,51.9005855,Ja,Ja,4.51392826,4.51358751,49.985,-4.499,Links
3354,cf0572bf-8285-4f15-a86e-20ed852d99cf,Links,40.36975868,177209.94,318527.30699999,46.88799999,177202.32999999,318566.95299999,46.88799999,1004,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.85614291,50.85649957,Ja,Ja,5.70260228,5.70249663,36.47,-3.9,Links
3355,1104cf52-6938-4fd5-8bbd-8faf5d196515,Links-Links,42.79904938,91429.30999999,437720.527,2.68,91387.349,437712.28899999,2.68,255B/257,"-16,015","26,784",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92432638,51.92424755,Ja,Ja,4.46303003,4.46242161,26.784,-16.015,Links
3356,70ed74e6-df25-47af-8d0f-e0de3ffbe765,Links,36.77206772,99679.031,410206.45899999,2.984,99666.978,410241.156,2.984,934,"-4,750","32,022",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.67792033,51.67823098,Ja,Ja,4.58734801,4.58716824,32.022,-4.75,Links
3357,7a139670-5ed3-4cf3-9b2c-ecefa8241d1a,Links,60.4457857,113268.266,400922.744,4.322,113207.829,400922.25599999,4.322,1107,"-3,900","56,546",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.59565427,51.59564539,Ja,Ja,4.7849245,4.78405238,56.546,-3.9,Links
3359,12f1e274-d655-4d6f-88cb-cd5ffac6209b,Rechts,131.06596172,107720.392,478296.64899999,0.221,107614.769,478219.05599999,2.29099999,1135A,"-5,099","125,967",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.29062592,52.2899195,Ja,Ja,4.69421479,4.69267765,125.967,-5.099,Links
3360,ae256d39-c136-46f7-a9e2-60cffcdfa81f,Links,44.08529584,187980.371,334494.473,50.02499999,188002.833,334532.391,49.79099999,247A,"-4,500","39,585",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.99914607,50.99948559,Ja,Ja,5.85700635,5.85732978,39.585,-4.5,Links
3361,9296255e-bafe-45d7-9926-af6a57990741,Links,31.78263206,209685.19699999,375239.28899999,21.367,209663.52299999,375262.498,21.471,143A,"-4,500","27,283",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.3636974,51.36390809,Ja,Ja,6.17241347,6.17210587,27.283,-4.5,Links
3364,0a1c1c8b-f1ff-411d-8d9d-41217d5cda55,Rechts-Links,40.94576488,119173.71,489855.06699999,1.225,119140.83,489879.46899999,1.008,411B/415A,"-17,936","23,009",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.39536942,52.39558658,Ja,Ja,4.86085059,4.86036494,23.009,-17.936,Links
3371,1edff2fd-a491-4888-9db0-44635dfdf505,Links-Rechts,40.76018892,118027.62699999,490640.34999999,0.759,117997.304,490667.58799999,0.755,941A/941B,"-10,121","30,639",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.4023509,52.40259365,Ja,Ja,4.84392679,4.84347824,30.639,-10.121,Links
3375,459a329b-8443-40d7-bbf5-63bc27eabf21,Links,31.7822256,258737.551,557917.047,6.285,258760.926,557895.549,6.232,2E,"-4,500","27,282",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.99821736,52.99801974,Ja,Ja,6.93243865,6.93277985,27.282,-4.5,Links
3376,599ee54b-67e8-42ca-9289-de390ff2fbbc,Links,29.51596404,118974.151,490404.45899999,1.476,118998.982,490388.571,1.476,154,"-4,750","24,766",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.40029386,52.4001527,Ja,Onbekend,4.85785987,4.85822641,24.766,-4.75,Links
3382,55e5e10f-5431-4971-9bb4-057446959e35,Rechts,76.2138808,147042.152,430100.645,6.66399999,146965.95499999,430102.249,7.389,4201,"-8,049","68,165",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.85941193,51.85942526,Ja,Ja,5.27168217,5.27057602,68.165,-8.049,Links
3383,feff4bed-2066-4778-92be-fdadf3f0d3fa,Rechts,39.00726079,61615.658,439118.17599999,5.165,61601.097,439154.33,5.18599999,1531,"-3,900","35,107",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.93267913,51.93300157,Ja,Ja,4.02932495,4.02910345,35.107,-3.9,Links
3385,eb0ceb89-1af6-4f1d-aade-54a732cd10ba,Rechts,57.22621051,108838.513,503719.71799999,0.581,108879.89999999,503680.212,0.639,231A,"-4,500","52,726",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.51919755,52.51884601,Ja,Ja,4.70710418,4.70771936,52.726,-4.5,Links
3388,791f90cc-12bf-4a14-a429-31ed1776ffb6,Rechts,40.39177471,207488.198,474837.66999999,10.294,207524.94,474820.96899999,10.294,85A,"-3,901","36,491",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.25906533,52.25891173,Ja,Ja,6.15599271,6.15652822,36.491,-3.901,Links
3390,f85315a1-90dc-49fb-8c53-8343c3ac0f2d,Rechts-Rechts,39.81914183,87386.467,437727.14,4.198,87357.73699999,437754.661,4.08,45B/47A,"-13,035","26,784",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9239091,51.92415294,Ja,Ja,4.40426293,4.40383991,26.784,-13.035,Links
3391,cff932e8-9df5-4741-a232-dd62e84f8c73,Links,35.81266756,47403.519,369496.074,3.43999999,47392.97499999,369530.245,3.43699999,90,"-4,068","31,745",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.3044979,51.30480296,Ja,Ja,3.84418447,3.84402295,31.745,-4.068,Links
3395,f03d9323-cfd8-4019-bcb5-55951bb8519f,Links,40.21056012,90341.93399999,431861.83799999,0,90304.29799999,431847.68099999,0,918,"-3,755","36,455",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87154732,51.87141571,Ja,Ja,4.44832425,4.44778047,36.455,-3.755,Links
3399,02e765be-9db6-418c-a267-5fb719d60db9,Rechts,38.58804464,214571.75899999,427736.918,17.87999999,214610.304,427736.106,17.777,41,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83503888,51.83502746,Ja,Ja,6.25152088,6.25207993,34.088,-4.5,Links
3400,942913a3-6fb2-445c-8af2-fc6852bcc411,Links,31.8075045,122021.736,487918.966,5.916,121995.168,487936.38699999,5.916,223,"-3,600","28,207",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.37814763,52.3783026,Ja,Ja,4.90288178,4.9024899,28.207,-3.6,Links
3401,38b2edd4-8c19-454b-b845-f43bb1ce424b,Rechts,38.58812611,90252.512,394723.97499999,3.65099999,90270.81699999,394757.906,3.65099999,972,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.53775994,51.53806701,Ja,Ja,4.45393868,4.45419623,34.088,-4.5,Links
3402,5881512d-3b2d-4bbd-8960-5ee6601e6334,Links,36.44996232,83576.84699999,434148.01699999,3.75499999,83570.724,434183.949,3.75499999,89,"-4,750","31,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.8912673,51.89158943,Ja,Ja,4.34963128,4.34953489,31.7,-4.75,Links
3404,71fc633f-0ee7-4d04-b092-a5799b41ad6e,Rechts,43.9923559,190735.61799999,444206.379,27.16799999,190692.28899999,444198.874,27.26,2159,"-3,901","40,092",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.98510328,51.98503862,Ja,Ja,5.90741428,5.90678277,40.092,-3.901,Links
3408,8c32ce21-9d96-469d-8252-ec317c2d9c2d,Links,65.04494431,199260.28899999,323120.50699999,0,199196.408,323108.25699999,0,111,"-3,900","61,145",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,50.89614934,50.89604417,Ja,Ja,6.01628915,6.01537973,61.145,-3.9,Links
3409,cfd13ac9-aca3-40cd-b372-2aedb96e9d30,Links-Links,45.01274634,94816.08199999,440089.266,0.427,94857.736,440106.217,0.583,962A/962B,"-12,054","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.9459917,51.94614855,Nee,Ja,4.5118456,4.51244841,32.959,-12.054,Links
3413,2f2c9d6f-38c3-4325-aa76-21cde4f796b7,Links-Rechts,30.96425084,238217.571,574919.704,3.702,238224.918,574889.62399999,3.64299999,37A/37B,"-5,357","25,608",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.1545321,53.15426072,Ja,Ja,6.63122901,6.63133105,25.608,-5.357,Links
3414,c81406eb-7785-4d4e-80dc-9ebcccef94a3,Rechts-Links,24.01598509,61395.69299999,440129.27899999,5.033,61386.89899999,440151.62699999,5.033,K1227,"-12,008","12,008",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94172796,51.94192729,Ja,Ja,4.02585185,4.0257179,12.008,-12.008,Links
3418,602fd84d-f273-4b88-a088-cfb7e5443d81,Links,34.76374104,197366.995,355877.55699999,27.332,197360.013,355843.53399999,27.288,31,"-3,900","30,864",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.19072551,51.19042022,Ja,Ja,5.99324033,5.99313642,30.864,-3.9,Links
3419,66b8c8aa-e780-4935-b407-b7cd5c23d22b,Links,39.49927402,99405.339,410300.004,3.08,99367.18399999,410289.787,3.103,YYY,"-5,176","34,324",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.67873398,51.67863836,Ja,Ja,4.58337629,4.5828263,34.324,-5.176,Links
3420,61bce975-d771-4d07-b926-80a1c2da7d68,Rechts,40.33495667,90186.41599999,394469.259,3.23899999,90173.83599999,394430.93599999,3.043,211A,"-4,501","35,834",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.53546301,51.53511713,Ja,Ja,4.45303314,4.45285892,35.834,-4.501,Links
3422,fa46debf-e912-4f09-a5a4-b5e5fee5586f,Links,37.81768182,188194.725,335294.74699999,48.78399999,188194.27499999,335332.53499999,48.61699999,317A,"-1,325","36,493",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.0063269,51.00666658,Ja,Ja,5.86013345,5.86013052,36.493,-1.325,Links
3423,9125d889-7c3f-4781-99c5-50bda87eb834,Rechts,35.3404375,32529.073,391236.889,2.54099999,32561.08199999,391251.868,2.57799999,445B,"-4,500","30,840",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.49682307,51.49696462,Ja,Ja,3.6234264,3.62388196,30.84,-4.5,Links
3424,d8b3ce82-92f5-40c1-b839-4b95f4ada1bf,Rechts-Rechts,45.99391727,90460.254,431899.57799999,3.73099999,90415.164,431890.738,3.62599999,610A/610B,"-13,035","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87190021,51.87181554,Ja,Ja,4.45003505,4.44938205,32.959,-13.035,Links
3426,85856739-eedd-4198-a5cf-eac706619fd8,Links,34.12609905,124408.326,485574.26799999,2.96,124437.5,485556.619,2.874,465,"-4,499","29,627",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.35721315,52.35705616,Ja,Ja,4.93814364,4.93857348,29.627,-4.499,Links
3427,70e03d41-aa82-4afe-9544-cd89b6d09fbb,Rechts,38.58817713,89339.30499999,431869.348,3.85599999,89377.21899999,431862.35399999,3.894,221,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87149759,51.8714392,Ja,Ja,4.43376584,4.43431764,34.088,-4.5,Links
3428,0a3bcaf3-b630-467c-9176-983c5323508e,Links,38.58821757,88922.65799999,431936.618,4.33,88960.03999999,431927.188,4.33699999,473,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87205293,51.87197261,Ja,Ja,4.42770376,4.42824831,34.088,-4.5,Links
3429,59675ee9-17c8-4c03-a4aa-f855740a408c,Links,38.58826273,99253.387,428339.003,-0.049,99285.466,428317.619,-0.049,367,"-4,501","34,087",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.84084806,51.84065908,Ja,Ja,4.57828058,4.57874947,34.087,-4.501,Links
3430,f0b1715b-b242-4556-a371-e13505e14cef,Links,31.32121048,193444.836,442131.326,13.749,193414.25099999,442124.575,13.996,X0093,"-0,677","30,644",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.96627196,51.9662134,Ja,Ja,5.94661859,5.94617281,30.644,-0.677,Links
3431,71a1d994-c6df-431d-b903-38132540db36,Links-Rechts,46.02011097,73059.546,436558.803,5.405,73091.26499999,436525.46,5.405,407B/413,"-13,035","32,985",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.91148322,51.91118825,Ja,Ja,4.19630165,4.19677048,32.985,-13.035,Links
3437,90da02f0-5350-484d-a0af-d568be352e3f,Rechts,65.04539741,104265.037,454916.79599999,-1.00899999,104258.022,454852.13,-1.00899999,405,"-3,900","61,146",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.0801972,52.07961538,Ja,Ja,4.64706826,4.64697555,61.146,-3.9,Links
3438,f094e496-8f44-40f8-bce4-162e4019ac3c,Links,40.36958591,102999.548,489937.19,3.6,102993.48699999,489897.27799999,3.6,135,"-3,899","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.39481295,52.39445369,Ja,Ja,4.62322754,4.62314469,36.47,-3.899,Links
3439,dce3f0cd-8bf3-44aa-8ea6-fdc9d872157c,Rechts,36.44912273,82508.599,434213.651,3.528,82514.717,434177.71899999,3.528,HHH,"-4,749","31,700",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89171905,51.89139692,Ja,Ja,4.33410141,4.33419783,31.7,-4.749,Links
3440,21217a68-d28e-4f56-ba23-a95341150229,Links,65.05089879,86047.39999999,437685.688,0.696,85994.63099999,437647.64799999,0.726,W2016,"-3,900","61,151",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92337215,51.92302374,Ja,Ja,4.38480718,4.38404779,61.151,-3.9,Links
3442,8cc56137-8f20-441f-ba96-43098c296329,Links,38.58857716,106039.668,476665.11599999,-4.102,106015.979,476634.699,-4.10799999,1213,"-4,501","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.27581616,52.27554069,Ja,Onbekend,4.66981839,4.66947572,34.088,-4.501,Links
3445,ea3249d5-e1e2-4ceb-a01b-76c152ac20a9,Rechts,71.8841275,201702.818,381266.01199999,26.385,201758.589,381220.688,26.417,373,"-12,100","59,784",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.41858288,51.41817088,Ja,Ja,6.05860066,6.05939637,59.784,-12.1,Links
3446,bb267c30-f153-4c38-8c82-35c511485e4a,Links,40.37080767,61686.589,438988.118,5.165,61669.01299999,439024.462,5.165,1185,"-3,900","36,471",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.93152234,51.93184598,Ja,Ja,4.03039138,4.03012602,36.471,-3.9,Links
3447,ea3af993-2573-43fa-82e7-502205bd058d,Links,40.22066976,84195.441,432531.731,3.862,84233.39299999,432544.93699999,3.77599999,861,"-3,900","36,320",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87682065,51.87694416,Ja,Ja,4.35894846,4.35949682,36.32,-3.9,Links
3448,db61afe0-a71a-43b0-a187-d4e983c3425a,Links,34.78507902,101183.986,426862.033,-0.356,101151.914,426875.40999999,-0.373,980,"-4,500","30,285",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.82776334,51.82788047,Ja,Ja,4.60652226,4.60605497,30.285,-4.5,Links
3451,a62f52c4-a828-40f2-838c-42a67f77f309,Links,40.45919605,203080.59099999,502026.92499999,1.711,203113.10999999,502002.853,1.76699999,4363,"-3,946","36,513",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.50381768,52.50359849,Ja,Ja,6.09533389,6.09580932,36.513,-3.946,Links
3453,cd0f8f07-9d9b-431c-a879-24e19d79aedc,Rechts,34.85802938,183804.784,434336.438,9.08799999,183836.193,434321.341,9.08699999,4581,"-3,901","30,957",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89679468,51.89665736,Ja,Ja,5.80569535,5.8061504,30.957,-3.901,Links
3454,14910cbb-d532-4f20-89b1-8791a82751f3,Links,38.5876585,105405.442,475957.31199999,-3.701,105381.797,475926.862,-3.701,2199,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.26939827,52.26912248,Ja,Ja,4.66063007,4.66028816,34.088,-4.5,Links
3455,932467f2-ef53-43b0-97e0-816814b9432a,Links,65.04502999,98729.391,428747.652,2.05299999,98782.99899999,428710.814,1.868,2373,"-3,900","61,145",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.84446818,51.8441425,Ja,Ja,4.57061121,4.57139508,61.145,-3.9,Links
3456,a467eb10-4393-43ea-80fc-bd339296fed0,Links-Links,45.99319824,161405.288,383721.829,19.53699999,161359.961,383714.299,19.53699999,53B/59,"-13,035","32,958",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44255485,51.44248768,Nee,Ja,5.47933,5.4786779,32.958,-13.035,Links
3457,6f0196f7-3cea-44e6-bb17-8e13d6fbff13,Rechts,33.80976596,101769.638,425007.36499999,3.696,101750.331,424979.60999999,3.64,31,"-3,165","30,645",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.81115044,51.81089914,Ja,Ja,4.6153026,4.61502692,30.645,-3.165,Links
3459,41471c44-9a5b-44c9-a93f-158ddf1b2807,Rechts-Links,46.01967288,203596.62299999,501650.70299999,1.816,203635.98199999,501626.856,1.816,903A/903B,"-13,035","32,985",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.50039105,52.50017324,Ja,Ja,6.10287859,6.1034547,32.985,-13.035,Links
3460,0983ef16-c9e6-4cee-8078-a8b6d2a0d162,Rechts,40.3696106,91309.678,395869.967,4.208,91331.04399999,395904.21899999,4.208,908,"-3,900","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.54818051,51.54849078,Ja,Ja,4.46896664,4.46926842,36.47,-3.9,Links
3462,32ea8fd3-9400-4dbb-953b-5f1b3d65be02,Links,34.04900607,61334.58099999,440251.86599999,5.13699999,61323.224,440283.965,5.168,1337A,"-4,501","29,548",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.94281923,51.94310576,Ja,Ja,4.02492987,4.02475598,29.548,-4.501,Links
3464,7f1a1848-c4f7-49f9-8683-56936b660025,Links,37.81775168,276009.98999999,481752.824,53.978,276045.96799999,481764.384,53.811,6,"-1,325","36,493",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.31040082,52.31049676,Ja,Ja,7.16177356,7.16230507,36.493,-1.325,Links
3466,ed24c22c-85a4-4756-a8da-2348f8d7e5ba,Rechts,34.2374093,181428.92999999,578825.579,0.999,181395.81899999,578816.986,0.998,982,"-4,500","29,737",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,53.19543231,53.19535673,Ja,Ja,5.78265571,5.78215958,29.737,-4.5,Links
3467,b5fce15e-44f3-49d1-b881-787ab30a0239,Rechts,59.82975085,119435.266,483520.927,6.827,119494.988,483524.516,6.851,1407,"-3,600","56,230",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.3384598,52.33849591,Ja,Ja,4.86536341,4.8662393,56.23,-3.6,Links
3468,f4c2bd5a-bb03-4ec9-9946-cc2544947ffe,Links-Links,45.5104856,99632.702,428056.53399999,-0.621,99593.906,428080.24099999,-0.561,355A/355B,"-12,552","32,959",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.83834715,51.83855636,Ja,Ja,4.58382944,4.58326276,32.959,-12.552,Links
3470,4c55023c-1100-4e4a-9174-da531ca5f593,Rechts,38.58832143,48154.89699999,366273.873,1.39999999,48123.476,366251.532,1.39999999,17,"-4,500","34,088",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.27568503,51.27547834,Ja,Onbekend,3.85592548,3.85548204,34.088,-4.5,Links
3471,51f0d583-284f-46b9-bc27-1c911bbad113,Rechts-Links,37.24640037,108706.06299999,503808.58299999,0.326,108675.248,503829.505,0.326,215B/217A,"-6,866","30,381",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.51998496,52.52017037,Ja,Ja,4.70514058,4.70468369,30.381,-6.866,Links
3472,e6aaa6ac-f942-457e-bca9-d8c9fd705304,Rechts,40.39163351,246530.529,442647.25699999,36.47599999,246502.943,442676.717,36.49,909,"-3,900","36,491",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.96469746,51.96496674,Ja,Ja,6.719071,6.71867756,36.491,-3.9,Links
3473,04694106-c246-45b0-b547-3ed17a65a551,Rechts,39.79497693,85396.148,434274.177,0,85367.23299999,434301.45199999,0,X0233,"-3,599","36,196",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.89263156,51.89287306,Ja,Onbekend,4.37603098,4.37560546,36.196,-3.599,Links
3474,6658bfa0-9ce9-4f30-9fec-4b8a605a3c47,Rechts,40.36948411,105070.734,411245.527,0.973,105085.662,411208.01899999,1.03099999,291A,"-3,899","36,470",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.68776608,51.6874303,Ja,Ja,4.6651482,4.66536944,36.47,-3.899,Links
3475,a467eb10-4393-43ea-80fc-bd339296fed0,Links-Rechts,44.72129732,161405.288,383721.829,19.53699999,161360.83199999,383716.965,19.53699999,53B/59,"-13,035","31,686",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.44255485,51.44251164,Nee,Ja,5.47933,5.47869048,31.686,-13.035,Links
3478,984fe3a6-7e9f-4dfe-b5a8-582b089f944d,Rechts,53.70542755,160822.98,501941.693,1.52699999,160826.23,501888.086,1.561,2007,"-3,900","49,805",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.50513519,52.50465338,Ja,Ja,5.47296719,5.47301412,49.805,-3.9,Links
3479,e89682fd-7285-4498-8474-2c850d480edb,Rechts,39.09649147,136455.391,454895.51899999,3.632,136434.82199999,454928.695,3.632,525,"-2,939","36,157",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.08201905,52.08231654,Ja,Ja,5.11666118,5.1163593,36.157,-2.939,Links
3483,c85ef7d6-227b-48b8-9c7b-29b4ee622efd,Links-Rechts,37.68189039,90533.94,431915.798,3.882,90496.62099999,431910.581,3.833,9/11,"-12,005","25,676",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.87205452,51.87200331,Ja,Ja,4.45110186,4.450561,25.676,-12.005,Links
3484,dab837de-8594-4546-a619-361586b00b0f,Links,65.05507801,160412.359,451493.003,6.801,160477.399,451493.244,6.801,159,"-3,900","61,155",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.05172086,52.05172238,Ja,Ja,5.46610853,5.46705674,61.155,-3.9,Links
3485,ceb3e13c-fde4-497d-bffb-dfeb490f31d8,Rechts,34.72889591,241472.389,486115.82199999,11.486,241493.16099999,486087.98999999,11.46599999,107A,"-3,900","30,829",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.35612233,52.35586896,Ja,Ja,6.65655448,6.65685216,30.829,-3.9,Links
3487,3cb0e99f-0a68-4be6-baa4-32923504e3ca,Rechts,37.86413557,209868.581,374909.194,20.962,209843.56899999,374937.57699999,20.962,119,"-3,777","34,087",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.36071273,51.36097027,Ja,Ja,6.17499522,6.17464054,34.087,-3.777,Links
3488,9f866e88-9cd3-4fd2-914f-be6500068714,Rechts,42.26405136,85547.79399999,437325.71999999,1.875,85582.153,437350.331,1.695,W2024,"-5,795","36,469",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,51.92007493,51.9203004,Ja,Ja,4.37761792,4.37811234,36.469,-5.795,Links
3489,172dace5-3a0b-4c25-9e55-d84c6de2d8ac,Rechts,31.96936157,107497.609,447976.24599999,2.085,107529.023,447970.46299999,1.852,223B,"-3,474","28,495",2022/12/22 01:00:00+00,2022/12/21 18:01:08+00,52.01810561,52.01805632,Ja,Ja,4.69518715,4.69564556,28.495,-3.474,Links
