FID,omschr,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
wegcategorie_beleving_kenmerk.1831,Autosnelweg,R,124.02600098,R,135.26899719,T,007,KLK0008584103,L,I,,"LINESTRING (174965.96979999915 558898.3993000016, 174972.18169999868 558886.7699000016, 174981.06819999963 558868.8555000015, 174991.07919999957 558847.2434, 174998.2296999991 558831.5379999988, 175004.88259999827 558816.3728, 175012.55700000003 558797.9024999999, 175019.81610000134 558779.2650000006, 175026.75919999927 558760.5370999984, 175031.28590000048 558747.4968999997, 175039.83559999987 558721.7954999991, 175045.75879999995 558702.6926999986, 175054.95160000026 558670.1957999989, 175060.09540000185 558650.8669000007, 175078.4710999988 558579.9397, 175085.48259999976 558553.7650999986, 175090.4177000001 558536.2199999988, 175099.23730000108 558507.6519000009, 175105.50510000065 558488.6565000005, 175112.07310000062 558469.7657000013, 175118.95439999923 558450.9829999991, 175127.25510000065 558429.4426999986, 175134.81579999998 558410.9215000011, 175142.02100000158 558394.2214000002, 175150.30920000002 558376.0196000002, 175158.89840000123 558357.9495999999, 175165.37299999967 558344.8599000014, 175174.50030000135 558327.0582999997, 175183.935899999 558309.4103999995, 175190.98279999942 558296.7448999994, 175205.3385999985 558271.9521000013, 175215.72320000082 558254.8341000006, 175226.05310000107 558238.444600001, 175237.0117000006 558221.7127999999, 175254.4924999997 558196.3592999987, 175266.2661000006 558180.2014999986, 175279.85200000182 558162.1074000001, 175292.05829999968 558146.2611000016, 175304.5410999991 558130.6198000014, 175316.09760000184 558116.4208999984, 175328.88960000128 558101.0432999991, 175359.76359999925 558064.8520000018, 175398.95699999854 558019.4221000001, 175963.7485000007 557367.6937000006, 176308.02600000054 556970.3506999984, 176359.59090000018 556910.6735999994, 176826.85049999878 556371.3938999996, 176879.41569999978 556311.0866999999, 176919.2699000016 556266.2294000015, 176932.6875 556251.2487999983, 176947.68710000068 556235.0832999982, 176975.07440000027 556205.9285000004, 176988.9063999988 556191.4827999994, 177016.96090000123 556162.9618000016, 177032.63549999893 556147.3859999999, 177061.48409999907 556119.6999999993, 177092.17709999904 556091.4279000014, 177110.1873999983 556075.4398000017, 177137.89829999954 556051.4010000005, 177168.68510000035 556025.8632999994, 177193.78660000116 556005.7127999999, 177209.57330000028 555993.4228999987, 177229.53909999877 555978.1834000014, 177245.62029999867 555966.2789999992, 177261.74980000034 555954.4439000003, 177278.05460000038 555942.8601999991, 177294.4461000003 555931.4006999992, 177310.9582999982 555920.1143000014, 177327.5599000007 555908.9560000002, 177349.3935999982 555894.5852999985, 177366.25 555883.7842999995, 177390.44319999963 555868.5887999982, 177441.69289999828 555837.3843999989, 177476.05970000103 555816.9167999998, 177510.6116000004 555796.7586999983, 177632.78029999882 555726.0467000008, 177667.3425000012 555705.9103999995, 177681.93809999898 555697.2419999987, 177773.96090000123 555642.8423999995, 177825.42540000007 555612.0274999999, 177888.9792000018 555573.5720999986, 177974.28240000084 555521.3814999983, 178031.03599999845 555486.2014999986, 178081.92570000142 555454.4151999988, 178176.51639999822 555394.5771000013, 178260.6862999983 555340.5786999986, 178327.2210999988 555297.4189999998, 178448.6992000006 555217.4111000001, 178551.1673000008 555148.510400001, 178628.04250000045 555096.2648999989, 178644.68250000104 555085.1587000005, 178660.9737999998 555073.5566999987, 178729.4472000003 555026.0945999995, 178794.9499000013 554980.1662999988, 178843.92940000072 554945.510400001, 178893.76249999925 554909.9530999996, 178974.90340000018 554851.5047000013, 179007.2210999988 554827.9338000007, 179045.18250000104 554799.9008999988, 179077.2624000013 554776.0078000017, 179120.88800000027 554743.1777000017, 179152.58159999922 554718.7736000009, 179184.09450000152 554694.1374000013, 179215.4860999994 554669.3454000019, 179239.3616000004 554650.2318999991, 179291.89930000156 554607.4338999987, 179322.69849999994 554581.9054000005, 179353.3062000014 554556.1711999997, 179399.4796999991 554516.6308000013, 179426.97100000083 554492.7215000018, 179471.9701000005 554453.0243999995, 179516.54239999875 554412.8577000014, 179546.03090000153 554385.8306999989, 179575.3564000018 554358.6242999993, 179634.61459999904 554302.4452, 179663.39240000024 554274.6623000018, 179689.87829999998 554248.7217999995, 179718.2703000009 554220.5449000001, 179743.6468999982 554194.944600001, 179773.97590000182 554163.9277000017, 179801.77169999853 554135.1627000012, 179829.3487999998 554106.1882999986, 179870.35960000008 554062.4070000015, 179926.23959999904 554001.6110000014, 179971.13479999825 553951.5216999985, 179997.54089999944 553921.4736000001, 180021.10669999942 553894.3148999996, 180060.02160000056 553848.6453999989, 180102.2087999992 553798.1702999994, 180127.6083999984 553767.1574999988, 180152.76799999923 553736.0604000017, 180214.73050000146 553658.2465999983, 180263.27519999817 553594.6349, 180290.6724999994 553558.0177000016, 180326.27560000122 553509.7223000005, 180358.43439999968 553465.1915999986, 180370.0062999986 553448.9149999991, 180413.07229999825 553387.4387000017, 180453.3189000003 553328.3007000014, 180486.61989999935 553278.3894999996, 180518.81010000035 553228.8376000002, 180551.12040000036 553178.2798000015, 180581.71810000017 553129.3671000004, 180602.64059999958 553095.2752999999, 180627.57979999855 553053.8242999986, 180668.50239999965 552985.0846000016, 180698.96429999918 552933.9519000016, 180719.28280000016 552900.3671000004, 180747.39889999852 552854.8553000018, 180768.72210000083 552821.012600001, 180803.9210000001 552767.0175999999, 180828.82499999925 552730.7140000015, 180852.00549999997 552698.1127999984, 180869.74639999866 552674.0249999985, 180881.8264000006 552658.0841000006, 180894.08900000155 552642.2866000012, 180914.1763000004 552617.1499999985, 180939.58559999987 552586.7564999983, 180952.63280000165 552571.6002000012, 180968.02679999918 552554.370000001, 180976.626600001 552545.0210999995, 180990.2501000017 552530.375, 181014.1992000006 552505.6495000012, 181037.5 552482.4637000002, 181051.86670000106 552468.5491000004, 181066.4754000008 552454.8878000006, 181081.2003000006 552441.3636999987, 181097.2736000009 552426.943, 181122.25809999928 552405.3729999997, 181142.58370000124 552388.5329000019, 181173.85350000113 552363.5898000002, 181189.79419999942 552351.4177000001, 181205.81700000167 552339.447900001, 181222.01060000062 552327.7085999995, 181254.69999999925 552304.9008000009, 181271.34340000153 552293.8090999983, 181288.07840000093 552282.8574000001, 181304.93400000036 552272.0896000005, 181314.186999999 552266.2611999996, 181331.25820000097 552255.8564000018, 181346.25820000097 552246.9204999991, 181363.60399999842 552236.9635999985, 181381.0562000014 552227.1948000006, 181407.53660000116 552212.816300001, 181444.78220000118 552193.7575000003, 181497.34470000118 552167.7696999982, 181606.2862999998 552115.4409999996, 181656.1405000016 552091.2331999987, 181711.9472000003 552063.4926000014, 181757.2947999984 552040.1684999987, 181792.60379999876 552021.3726000004, 181810.16699999943 552011.8044999987, 181842.11349999905 551993.8729999997, 181859.45650000125 551983.9116000012, 181887.52369999886 551967.4065999985, 181904.64669999853 551957.070700001, 181921.68659999967 551946.5995999984, 181953.04769999906 551926.8317000009, 181986.56659999862 551905.0031999983, 182003.20340000093 551893.9013999999, 182032.875 551873.6039000005, 182049.25989999995 551862.1347999983, 182069.3418999985 551847.7765000015, 182101.58579999954 551824.1050000004, 182127.5791000016 551804.4532999992, 182143.41330000013 551792.2349999994, 182184.85170000046 551759.5513000004, 182215.98429999873 551734.4362999983, 182238.39699999988 551716.0797000006, 182269.21590000018 551690.5806999989, 182372.39169999957 551604.3737000003, 182407.93719999865 551574.8836999983)"
wegcategorie_beleving_kenmerk.1832,Weg gesloten voor langzaam verkeer,R,60.29000092,R,60.31100082,H,057,KLK0008547028,R,I,,"LINESTRING (38687.247299999 406736.8258000016, 38673.21200000122 406732.96599999815, 38665.267000000924 406725.0210000016, 38666.16899999976 406719.18400000036)"
wegcategorie_beleving_kenmerk.1833,Weg gesloten voor langzaam verkeer,R,61.21099854,R,61.23400116,T,057,KLK0008547050,L,I,,"LINESTRING (38836.01199999824 406562.22030000016, 38823.48699999973 406559.6770000011, 38816.66299999878 406552.3979999982, 38816.63899999857 406545.65300000086)"
wegcategorie_beleving_kenmerk.1884,Weg voor alle verkeer,R,230.30200195,R,230.36000061,H,050,KLK0008598957,R,I,,"LINESTRING (197875.80579999834 491722.5797000006, 197872.49010000005 491720.51249999925, 197856.5373999998 491712.29830000177, 197838.07829999924 491704.4811999984, 197834.29340000078 491703.17990000173, 197818.7789000012 491695.6548999995)"
wegcategorie_beleving_kenmerk.1885,Weg voor alle verkeer,R,235.70300293,R,235.75900269,H,050,KLK0008598969,R,I,,"LINESTRING (199255.29630000144 497546.7758000009, 199255.2760999985 497547.9609000012, 199254.81379999965 497557.2366000004, 199250.9486999996 497589.20320000127, 199245 497612)"
wegcategorie_beleving_kenmerk.1837,Autosnelweg,R,181.81799316,R,183.13000488,T,050,KLK0008598558,L,I,,"LINESTRING (191828.32330000028 448344.5309999995, 191817.19909999892 448319.81799999997, 191811.34409999847 448290.37590000033, 191806.79129999876 448265.7938000001, 191802.59409999847 448241.14449999854, 191798.9470999986 448217.79890000075, 191795.03009999916 448193.1022000015, 191792.61169999838 448181.03869999945, 191790.3973999992 448171.28290000185, 191787.8947999999 448161.6011000015, 191785.0907999985 448151.9967, 191782.78290000185 448144.9528999999, 191779.34950000048 448135.58769999817, 191777.48950000107 448130.94640000165, 191772.7441000007 448120.20059999824, 191765.61620000005 448105.79289999977, 191758.4792000018 448092.59959999844, 191737.6614000015 448055.99159999937, 191732.89059999958 448047.18769999966, 191726.6550000012 448035.01590000093, 191720.41580000147 448021.3572999984, 191717.5951000005 448014.4151000008, 191714.14449999854 448004.9968999997, 191711.44429999962 447996.54780000076, 191708.8225999996 447986.87310000136, 191707.61890000105 447982.0197999999, 191704.96869999915 447969.10060000047, 191703.35390000045 447959.2270000018, 191702.20230000094 447950.0870000012, 191701.30750000104 447940.1246000007, 191700.88800000027 447929.4547000006, 191700.90349999815 447919.4545000009, 191701.1790000014 447912.80050000176, 191701.80469999835 447902.8024000004, 191702.27270000055 447897.8240999989, 191703.16420000046 447890.5705999993, 191704.66270000115 447880.6501000002, 191707.30600000173 447868.3128999993, 191713.5485999994 447844.08480000123, 191775.3627000004 447635.62849999964, 191778.3445999995 447625.5725999996, 191781.0293999985 447615.93939999864, 191783.34650000185 447606.20050000027, 191786.16220000014 447592.79630000144, 191787.87060000002 447581.9065999985, 191788.29789999872 447577, 191788.42940000072 447572, 191788.18549999967 447567.0672999993, 191787.4406999983 447561.1024999991, 191786.45430000126 447556.16220000014, 191785.1035999991 447550.96920000017, 191782.92029999942 447544.63379999995, 191780.92480000108 447540.04740000144, 191776.72949999943 447532.60119999945, 191773.94889999926 447528.63529999927, 191770.8209999986 447524.7307000011, 191767.43789999932 447521.0452999994, 191762.75560000166 447516.70870000124, 191758.9668999985 447513.6871000007, 191753.36569999903 447509.96130000055, 191749.05359999835 447507.6583000012, 191742.26179999858 447504.7291000001, 191737.65729999915 447503.12860000134, 191732.7725000009 447501.7316999994, 191727.91059999913 447500.76300000027, 191722.9497999996 447500.1257000007, 191716.64759999886 447499.8808000013, 191711.69060000032 447500.06219999865, 191706.71119999886 447500.65260000154, 191701.79949999973 447501.58850000054, 191695.26590000093 447503.314100001, 191690.51300000027 447504.9840000011, 191685.93400000036 447506.998300001, 191681.02219999954 447509.626699999, 191676.76929999888 447512.3335000016, 191672.7285999991 447515.2829999998, 191668.86730000004 447518.57030000165, 191665.23099999875 447522.131000001, 191659.3946999982 447528.93079999834, 191656.54980000108 447533.07279999927, 191654.04039999843 447537.4048999995, 191651.92570000142 447541.71550000086, 191650.00450000167 447546.44849999994, 191647.48180000111 447554.7507000007, 191646.4534999989 447559.6695000008, 191645.52560000122 447567.499400001, 191645.40560000017 447572.501699999, 191645.62810000032 447577.5029999986, 191646.11630000174 447581.9910000004, 191647.02910000086 447586.9560999982, 191648.24579999968 447591.80590000004, 191649.81379999965 447596.65520000085, 191651.75059999898 447601.2974999994, 191655.7333999984 447608.8596000001, 191658.34950000048 447612.90260000154, 191661.34090000018 447616.9230999984, 191665.29670000076 447621.39829999954, 191668.878800001 447624.86950000003, 191672.71159999818 447628.0804999992, 191677.13580000028 447631.2395000011, 191681.42080000043 447633.7738999985, 191685.93789999932 447635.9323000014, 191690.04820000008 447637.5822999999, 191694.7137000002 447639.1079999991, 191699.56659999862 447640.311999999, 191705.567400001 447641.5267999992, 191710.45969999954 447642.2340000011, 191721.2025000006 447643.0839000009, 191727.9814000018 447643.3297000006, 191732.49929999933 447643.1807000004, 191737.48600000143 447642.63489999995, 191747.37840000167 447641.1224000007, 191757.22019999847 447639.3471000008, 191775.3627000004 447635.62849999964, 191824.98530000076 447625.4574000016, 191848.47129999846 447620.39130000025, 191863.7798999995 447620.6625000015)"
wegcategorie_beleving_kenmerk.1838,Autosnelweg,R,304.85299683,R,305.17401123,H,006,KLK0008638491,R,I,,"LINESTRING (181047.63969999924 547460.2410000004, 181052.32669999823 547430.2413000017, 181054.29949999973 547422.7602000013, 181057.8060999997 547415.0876000002, 181061.91640000045 547409.058600001, 181065.2388000004 547405.309799999, 181069.22049999982 547401.6424999982, 181073.8786999993 547398.2773000002, 181078.27849999815 547395.7362000011, 181086.1710000001 547392.5223000012, 181091.4257999994 547391.2333999984, 181097.87189999968 547390.4508000016, 181104 547390.504900001, 181109 547391.1180999987, 181113.95820000023 547392.2173000015, 181122.24280000106 547395.2267000005, 181163.31170000136 547413.3878999986, 181170.8066000007 547416.8343000002, 181175.21189999953 547419.2102999985, 181179.41120000184 547421.9296999983, 181183.32580000162 547424.8630999997, 181187.52760000154 547428.5170999989, 181192.82030000165 547434.1206, 181195.813000001 547437.8902000003, 181198.63060000166 547441.8997999988, 181202.6886 547448.6075999998, 181205.5075000003 547454.5859999992, 181207.2296999991 547459.2155999988, 181208.692400001 547464.1623999998, 181209.75059999898 547469.0471000001, 181215.8663999997 547506.2580000013, 181217.36250000075 547522.7291000001, 181220 547536)"
wegcategorie_beleving_kenmerk.1839,Autosnelweg,R,305.18399048,R,305.53900146,T,006,KLK0008638511,L,I,,"LINESTRING (180874 547593, 180879.30090000108 547608.4125000015, 180883.56899999827 547627.9888999984, 180885.88479999825 547635.6477999985, 180887.31899999827 547639.3762000017, 180889.99909999967 547645.2089000009, 180892.4125000015 547649.5920000002, 180895.07930000126 547653.8046999983, 180897.8537000008 547657.6431999989, 180901.06480000168 547661.5201999992, 180904.50769999996 547665.2468000017, 180907.65740000084 547668.3394999988, 180911.9092000015 547672.0538999997, 180915.87849999964 547675.1138000004, 180919.95969999954 547677.878899999, 180927.03620000184 547681.9318999983, 180931.3104000017 547683.9068999998, 180937.68719999865 547686.2961999997, 180942.46429999918 547687.7725999989, 180987.45809999853 547700.870000001, 180997.0604000017 547703.8068999983, 181002.87950000167 547705.8753999993, 181007.49529999867 547707.7989000008, 181012.0412000008 547709.9217000008, 181019.1761999987 547713.7080000006, 181023.44330000132 547716.3211999983, 181027.60940000042 547719.1495999992, 181032.77710000053 547722.9886000007, 181036.6347000003 547726.1743000001, 181043.38529999927 547732.4726000018, 181046.84099999815 547736.0879000016, 181050.16230000183 547739.8566999994, 181054.1662000008 547744.8696999997, 181057.11520000175 547748.9228999987, 181060.49399999902 547754.0573000014, 181067.6876000017 547766.6585999988, 181069.8911000006 547771.0485000014, 181086.28880000114 547819.637600001)"
wegcategorie_beleving_kenmerk.1840,Autosnelweg,R,132.51199341,R,133.11500549,T,007,KLK0008566632,L,I,,"LINESTRING (180413.07229999825 553387.4387000017, 180425.57330000028 553379.9800000004, 180463.89059999958 553325.6422000006, 180481.60200000182 553301.4274999984, 180496.59490000084 553281.4283999987, 180507.11320000142 553267.9908999987, 180516.83639999852 553256.5535999984, 180525.44399999827 553247.6081000008, 180532.81610000134 553240.8464000002, 180538.25279999897 553236.1567000002, 180546.18829999864 553230.0665000007, 180550.21970000118 553227.1638000011, 180554.58639999852 553224.3403000012, 180563.23180000111 553219.3148000017, 180567.60500000045 553216.9605999999, 180578.0390000008 553212.2523999996, 180582.69839999825 553210.4376999997, 180592.21029999852 553207.3200999983, 180601.56819999963 553204.7837999985, 180611.38219999894 553202.8608999997, 180616.31700000167 553202.0504000001, 180628.45560000092 553200.4825999998, 180633.43470000103 553200.0201000012, 180682.07290000096 553196.627700001, 180689.35810000077 553195.8907000013, 180704.15139999986 553193.3900000006, 180715.48270000145 553190.3475000001, 180720.22700000182 553188.7609999999, 180724.88109999895 553186.9629999995, 180732.58570000157 553183.3487999998, 180736.9459999986 553180.9180999994, 180744.36789999902 553175.8319999985, 180752.09950000048 553169.4897999987, 180755.7501000017 553166.0100000016, 180759.9637000002 553161.5870000012, 180766.38109999895 553153.9175000004, 180772.31909999996 553145.8513999991, 180775.12440000102 553141.7080999985, 180779.16589999944 553135.5505000018, 180792.1675999984 553114.1972000003, 180834.28449999914 553043.4475000016, 180836.35069999844 553040.0223000012, 180838.59209999815 553036.7005000003, 180848.92969999835 553019.5782999992)"
wegcategorie_beleving_kenmerk.1841,Autosnelweg,R,132.61999512,R,133.14199829,H,007,KLK0008566640,R,I,,"LINESTRING (180451.86389999837 553293.818500001, 180455.75 553276.7670000009, 180469.11710000038 553255.678199999, 180490.0234999992 553221.5764999986, 180500.18690000102 553204.3480999991, 180509.29659999907 553188.0012000017, 180518.3834999986 553170.1810000017, 180523.5348000005 553158.7939999998, 180527.47340000048 553148.8126999997, 180529.1154000014 553144.1101000011, 180533.71489999816 553128.0247999988, 180536.50329999998 553110.9851000011, 180536.92489999905 553100.0163999982, 180536.9824000001 553087.0931999981, 180536.690200001 553082.1308999993, 180534.376600001 553066.9338000007, 180533.32649999857 553062.0452999994, 180530.691300001 553052.8258000016, 180526.85810000077 553041.7776999995, 180522.96840000153 553032.5775999986, 180518.12579999864 553022.2430999987, 180509.7692000009 553005.9899000004, 180499.71609999985 552987.0505999997, 180494.29899999872 552975.8861000016, 180490.8775999993 552966.0313999988, 180489.41470000148 552961.2261999995, 180487.65430000052 552952.0463999994, 180487.0929000005 552947.0427000001, 180487.02789999917 552934.0014999993, 180488.6427000016 552921.9217000008, 180489.95219999924 552917.0771000013, 180493.2388000004 552906.1301000006, 180495.59950000048 552899.8379999995, 180499.45899999887 552890.5929000005, 180505.808699999 552878.1053999998, 180512.44040000066 552866.2631999999, 180516.48800000176 552859.3614999987, 180526.86520000175 552842.2644000016, 180538.53119999915 552825.0945000015)"
wegcategorie_beleving_kenmerk.1842,Autosnelweg,R,132.65899658,R,133.11799622,H,007,KLK0008566650,R,I,,"LINESTRING (180546.748399999 552831.5036999993, 180537.90450000018 552844.9571000002, 180533.73090000078 552851.7939999998, 180523.99859999865 552868.0201000012, 180515.01460000128 552883.6185000017, 180509.36609999835 552894.8321999982, 180507.04989999905 552899.9756999984, 180505.1699000001 552904.5993999988, 180503.52639999986 552909.3216000013, 180500.81830000132 552918.3621999994, 180498.97690000013 552926.867899999, 180498.36690000072 552931.7822999991, 180497.91059999913 552938.8550999984, 180497.995099999 552943.8586000018, 180498.36059999838 552948.4340999983, 180499.00059999898 552953.3962999992, 180501.04830000177 552961.9820999987, 180502.64950000122 552966.6926000006, 180504.6323999986 552971.2828000002, 180507.23200000077 552976.2602999993, 180509.78779999912 552980.550999999, 180512.72140000015 552984.6000999995, 180516.11169999838 552988.6840000004, 180519.5100999996 552992.3625000007, 180526.25539999828 552998.1488000005, 180530.31269999966 553001.0784000009, 180534.56819999963 553003.7047000006, 180539.4765000008 553006.3297999986, 180544.07059999928 553008.2487000003, 180548.80359999835 553009.8608999997, 180554.22300000116 553011.4083000012, 180559.12409999967 553012.4217999987, 180564.0876000002 553013.0271999985, 180569.67280000076 553013.3834000006, 180574.6812000014 553013.1862000003, 180579.6614000015 553012.7289999984, 180586.43730000034 553011.6248999983, 180591.25 553010.4109000005, 180595.97289999947 553008.7639999986, 180600.58700000122 553006.8302000016, 180604.38149999827 553004.9902000017, 180608.74170000106 553002.5861999989, 180612.94480000064 552999.8781000003, 180618.50879999995 552995.7012000009, 180622.2910999991 552992.4715000018, 180625.9545999989 552989.0465999991, 180629.38179999962 552985.4052000009, 180632.685899999 552981.6512999982, 180637.38479999825 552975.9144000001, 180646.12209999934 552963.7080999985, 180651.66360000148 552955.3817999996, 180704.11019999906 552874.2569000013, 180716.15689999983 552866.1101000011)"
wegcategorie_beleving_kenmerk.1843,Autosnelweg,R,31.59199905,R,31.89100075,T,027,KLK0008540584,L,I,,"LINESTRING (123550.72850000113 423619.4059000015, 123546.36510000005 423629.0751999989, 123556.65359999985 423703.42540000007, 123557.0791000016 423709.4585000016, 123557.87629999965 423717.88340000063, 123558.13259999827 423722.87689999864, 123558.1884999983 423727.8808999993, 123557.9151000008 423732.90249999985, 123557.29129999876 423737.5769000016, 123556.23149999976 423743.14350000024, 123554.53579999879 423747.7595000006, 123551.04690000042 423753.5555000007, 123547.99450000003 423757.35060000047, 123544.43829999864 423760.71719999984, 123539.57070000097 423763.9677999988, 123534.94920000061 423765.84910000116, 123529.91180000082 423767.0815999992, 123524.97170000151 423767.75780000165, 123516.90029999986 423768.29410000145, 123458.88470000029 423770.8951999992, 123418.83570000157 423771.81819999963, 123401.13899999857 423769.5502000004)"
wegcategorie_beleving_kenmerk.1844,Autosnelweg,R,36.32799911,R,36.67399979,T,027,KLK0008540677,L,I,,"LINESTRING (124781.72989999875 428647.3317999989, 124765.13569999859 428636.3304999992, 124757.8526000008 428633.7707999982, 124753.18690000102 428631.9732000008, 124748.5960999988 428629.9796999991, 124744.11080000177 428627.7624000013, 124736.95490000024 428623.497299999, 124729.67110000178 428618.03020000085, 124725.89790000021 428614.74450000003, 124722.41649999842 428611.29940000176, 124717.25169999897 428605.11349999905, 124714.5832999982 428600.9164999984, 124710.55490000173 428592.9232000001, 124708.74670000002 428588.21719999984, 124706.9114000015 428582.20219999924, 124705.82990000024 428577.3198999986, 124705.11989999935 428572.2903999984, 124704.84670000151 428564.72580000013, 124705.15150000155 428559.7303000018, 124705.8563000001 428554.73900000006, 124707.57499999925 428547.3473000005, 124709.19819999859 428542.61609999835, 124711.19179999828 428538.01520000026, 124713.67799999937 428533.2104999982, 124716.24879999831 428528.90210000053, 124719.2509999983 428524.8084000014, 124723.4963000007 428520.0689999983, 124727.0989000015 428516.59690000117, 124731.0091000013 428513.32250000164, 124736.65349999815 428509.3528999984, 124740.9701000005 428506.8286000006, 124745.59109999985 428504.7223000005, 124753.02749999985 428502.12209999934, 124757.86730000004 428500.84800000116, 124762.78920000046 428499.90150000155, 124769.22740000114 428499.2991999984, 124774.22769999877 428499.32829999924, 124779.22690000013 428499.69640000165, 124788.00090000033 428501.32990000024, 124792.7928000018 428502.76139999926, 124797.52270000055 428504.51949999854, 124805.64609999955 428508.4996000007, 124809.82250000164 428511.25450000167, 124811.19729999825 428512.3057000004, 124818.15949999914 428518.13859999925, 124824.86710000038 428525.58089999855, 124827.3136 428529.5544000007, 124831.66380000114 428535.6068000011, 124834.13219999894 428539.8770000003, 124837.02169999853 428545.76249999925, 124838.95769999921 428550.3665000014, 124841.56179999933 428557.7052000016, 124849.83300000057 428570.3931999989)"
wegcategorie_beleving_kenmerk.1845,Autosnelweg,R,100.8769989,R,101.52600098,H,007,KLK0008582153,R,I,,"LINESTRING (154743 567522, 154763.01080000028 567522.0861000009, 154802.95800000057 567524.242800001, 154807.94929999858 567524.7146999985, 154823.72340000048 567526.7703999989, 154828.6574999988 567527.6002000012, 154846.0458999984 567531.6480999999, 154865.66220000014 567538.2703999989, 154884.73470000178 567547.2329000011, 154889.1710000001 567549.5560000017, 154907.69110000134 567561.4221000001, 154925.8588999994 567576.2122000009, 154930.35559999943 567580.5216999985, 154940.7917000018 567591.1886, 154976.80189999938 567632.7824000008, 154993.5139000006 567650.1942000017, 155013.98259999976 567669.2818000019, 155038.15769999847 567688.3145999983, 155055.1352000013 567700.3249999993, 155074.86719999835 567712.6431000009, 155096.17049999908 567724.1385000013, 155116.64339999855 567733.5777000003, 155121.2771999985 567735.4583999999, 155140.52149999887 567742.8445999995, 155145.23999999836 567744.4992000014, 155167.61510000005 567751.2743999995, 155191.91930000111 567757.4294999987, 155216.48849999905 567762.5777000003, 155303.0390000008 567779.4655000009, 155321.7597000003 567783.6539000012, 155328.061999999 567789.7608999982)"
wegcategorie_beleving_kenmerk.1847,Autosnelweg,R,223.64199829,R,224.68600464,T,007,KLK0008583155,L,I,,"LINESTRING (255718.78539999947 577643.4695999995, 255726.2899999991 577620.7430000007, 255732.06159999967 577579.1449000016, 255738.3099000007 577537.7210000008, 255745.03400000185 577498.7730999999, 255749.80050000176 577474.2349999994, 255752.36089999974 577463.0766000003, 255754.91360000148 577453.4079000019, 255758.66330000013 577440.5573000014, 255761.75820000097 577431.0472999997, 255766.32880000025 577418.5075999983, 255769.98279999942 577409.1988999993, 255771.90529999882 577404.5802000016, 255777.5549999997 577392.0639000013, 255782.77679999918 577381.5082999989, 255789.84760000184 577368.2771000005, 255795.5487000011 577358.5177000016, 255803.55579999834 577345.8332000002, 255810.692400001 577335.4281000011, 255816.58810000122 577327.3458000012, 255823.90700000152 577317.9078000002, 255833.49870000035 577306.3731000014, 255840.184799999 577298.9398000017, 255849.4871999994 577289.1453999989, 255860.24749999866 577278.692499999, 255869.28779999912 577270.5529999994, 255876.88610000163 577264.0463999994, 255886.3574000001 577256.4855000004, 255894.33929999918 577250.4530999996, 255906.6125999987 577241.8293999992, 255916.064100001 577235.6631000005, 255928.89279999956 577227.8878999986, 255939.22590000182 577222.1220999993, 255948.12739999965 577217.5632999986, 255957.14279999956 577213.2347999997, 255969.92669999972 577207.567400001, 255979.1887000017 577203.7921000011, 255988.53880000114 577200.2996999994, 255999.56120000035 577196.4906000011, 256009.10669999942 577193.5078999996, 256025.0839000009 577189.1559000015, 256034.81819999963 577186.8544000015, 256039.70380000025 577185.7906999998, 256054.4587999992 577183.0542000011, 256064.11340000108 577181.5714000016, 256079.01469999924 577179.8222000003, 256097.35300000012 577178.4739999995, 256107.34789999947 577178.1495999992, 256118.3220999986 577178.0623999983, 256133.31769999862 577178.427099999, 256148.30469999835 577179.1171000004, 256160.66110000014 577179.8092, 256185.59809999913 577181.5881999992, 256208.71020000055 577183.6919, 256223.624499999 577185.2934000008, 256252.875500001 577188.9133000001, 256267.72370000184 577191.0428000018, 256292.40139999986 577194.999499999, 256312.2650000006 577198.4818000011, 256322.08769999817 577200.3564000018, 256345.7157999985 577205.2058999985, 256360.36030000076 577208.4565999992, 256376.42280000076 577212.2049000002, 256390.97260000184 577215.8590999991, 256448.9908999987 577231.1534000002, 256468.2228000015 577236.367800001, 256489.16750000045 577237.185899999)"
wegcategorie_beleving_kenmerk.1848,Autosnelweg,R,100.5,R,100.8809967,H,007,KLK0008582124,R,I,,"LINESTRING (154412.97569999844 567353.190200001, 154421.4101999998 567354.5036000013, 154464.3018000014 567398.0161999986, 154478.33619999886 567411.8838, 154520.45450000092 567452.6484999992, 154542.35229999945 567473.1882000007, 154561.73279999942 567488.3313000016, 154586.33540000021 567502.5769999996, 154609.73589999974 567512.1609000005, 154632.57950000092 567518.3506000005, 154640.74390000105 567519.7080000006, 154660.90909999982 567522.1132999994, 154726 567522.9717999995, 154743 567522)"
