OBJECTID,Match_addr,X,Y,Hoofdcategorie,Categorie,Naam,Internet,Adres,Postcode,Plaats,GlobalID
196,"Kraggelaan 2, 8064 CT Zwartsluis",6.07476600000001,52.644159,Onderwijs,Zwartsluis,Kindcentrum De Wijngaard,http://www.kindcentrumwijngaard.accrete.nl,Kraggelaan 2-6,8064 CT,Zwartsluis,4359fd0c-4462-43dc-a641-d6c00b1e3837
197,"Kerkstraat 27, 8064 DM Zwartsluis",6.0718545,52.640532,Onderwijs,Zwartsluis,Nederlandse Hervormde Gemeente Zwartsluis,http://www.hervormdzwartsluis.nl,Kerkstraat 27,8064 DM,Zwartsluis,75c92096-4ca2-46e6-85b4-d4e5743ab034
198,"Julianastraat 2, 8064 CD Zwartsluis",6.06930299999999,52.644159,Onderwijs,Zwartsluis,Stichting Kinderdagcentra Zwartewaterland,,Julianastraat 2,8064 CD,Zwartsluis,122cb5cf-fca8-499e-aade-658856b06e89
199,"Julianastraat 24d, 8064 CD Zwartsluis",6.0687135,52.644852,Onderwijs,Zwartsluis,Stichting Kinderdagcentra Zwartewaterland,,Julianastraat 24d,8064 CD,Zwartsluis,85c660c2-97ff-488c-8636-3dc47483b178
200,"Purperreigerlaan 226, 8064 DC Zwartsluis",6.07536000000002,52.643511,Onderwijs,Zwartsluis,Stichting Kinderdagcentra Zwartewaterland,http://www.kdc-zwartewaterland.nl,Purperreigerlaan 226,8064 DC,Zwartsluis,a29b4a8b-2b84-4c03-b7c4-1eae28e1ae19
201,"Wijkweg 2, 7954 HP Rouveen",6.10725600000001,52.606746,Ontspanning en recreatie,"Bezoekerscentra, natuur",Informatiecentrum de Veldschuur,http://www.veldschuur.net,Wijkweg 2,7954 HP,Rouveen,0fe1a7d1-76cf-4410-8580-20f88ea67705
202,"Taghof 1, 8281 NA Genemuiden",6.03589500000001,52.61814,Ontspanning en recreatie,Dierenweide,Dierenweide de Taghof,http://www.detaghof.nl,Taghof 1,8281 NA,Genemuiden,f660b0c5-0173-4a66-bbcd-0a210f71a713
203,"Roerdomp 18, 8281 GB Genemuiden",6.04834650000001,52.6203,Ontspanning en recreatie,"Film-, Foto- en Videoclubs",Fotoclub Genemuiden,http://www.fotoclubgenemuiden.nl,Roerdomp 18,8281 GB,Genemuiden,8e97a31a-241d-4259-a0a7-662b5b7a21d2
204,"Doctor H.A.W. van de Vechtlaan 35, 8061 HJ Hasselt",6.10756542279269,52.5879612211316,Ontspanning en recreatie,"Film-, Foto- en Videoclubs",Fotoclub Positief,http://www.fotoclubpositief.nl,Doktor H.A.W. van der Vechtlaan 35,8061 HK,Hasselt,0c368632-cb00-4e07-baa5-7aeb423e69d3
205,"Het Oude Diep 5, 8064 PN Zwartsluis",6.08620089337135,52.643692610846,Ontspanning en recreatie,Havens en jachthavens,Jachthaven De Kranerweerd,http://kranerweerd.nl,Het Oude Diep 5-7,8064 PN,Zwartsluis,a48e5608-1bb0-43e1-aee5-8a2b5fa04822
206,"van Nahuysweg 151, 8061 EZ Hasselt",6.08816250000001,52.593687,Ontspanning en recreatie,Havens en jachthavens,Jachthaven De Molenwaard,http://www.molenwaard.nl,Van Nahuysweg 151,8061 EZ,Hasselt,af4052cd-d770-4d5c-a0fa-8781c660e5d6
207,"Sisalstraat 62, 8281 JK Genemuiden",6.06340800000001,52.616574,Ontspanning en recreatie,Havens en jachthavens,Jachthaven Genemuiden,http://www.zwartewaterland.nl,Sisalstraat 62,8281 JK,Genemuiden,c2fbd0be-13ad-42af-a7fa-2a1bc0c1f690
208,"De Vleugel 2, 8064 GE Zwartsluis",6.07419000000002,52.637733,Ontspanning en recreatie,Havens en jachthavens,Jachthaven en Camping Zwartewater,http://www.watersportzwartsluis.nl,De Vleugel 2,8064 GE,Zwartsluis,cf1dc50b-4575-4c04-a94a-1520fbadd923
209,"Sluizerdijk 2, 8061 AA Hasselt",6.09115500000001,52.594677,Ontspanning en recreatie,Havens en jachthavens,Jachthavenvereniging De Nadorst,http://www.jachthavendenadorst.nl,Sluizerdijk 2,8061 AA,Hasselt,e66206e5-583b-401c-997c-35e5312cc0bc
210,"Klein Lageland 34, 8064 AS Zwartsluis",6.063624,52.641873,Ontspanning en recreatie,Havens en jachthavens,Stichting Jachthaven Piepertkolk,,Klein Lageland 34,8064 AS,Zwartsluis,41f5ab3c-e5fd-49c8-8fd3-0f3847f17ab4
211,"Griekenlandlaan 28, 9403 DZ Assen",6.58887300000001,53.026533,Ontspanning en recreatie,Historie en erfgoed,Stichting Menno van Coehoorn,,Griekenlandlaan 28,9403 DZ,Assen,68d19590-a240-4f1d-8d0f-c26e426efc2b
212,"Oosterbrugstraat 12, 8281 BS Genemuiden",6.04205100000001,52.62489,Ontspanning en recreatie,Historie en erfgoed Genemuiden,Grootburgerij Genemuiden,,Oosterbrugstraat 12,8281 BS,Genemuiden,4dabc44f-0e3b-4c01-99b5-b4c70e825247
213,"Pr Willem Alexanderstr 8, 8281 CP Genemuiden",6.042303,52.618527,Ontspanning en recreatie,Historie en erfgoed Genemuiden,Stichting Monumentenwacht Overijssel,,Pr. Willem-Alexanderstraat 8,8281 CP,Genemuiden,5dd944cb-1e2c-4faa-a802-ee04bd9bb910
214,"Hoek 27, 8281 AW Genemuiden",6.03894600000001,52.624215,Ontspanning en recreatie,Historie en erfgoed Genemuiden,Stichting Vrienden van Oud Genemuiden,http://www.oudgenemuiden.nl,Hoek 27,8281 AW,Genemuiden,68ccf660-7775-4a9e-aaf0-c5fe4b4c0523
215,"Kamperzeedijk 7, 8281 PA Genemuiden",6.019443,52.600887,Ontspanning en recreatie,Historie en erfgoed Genemuiden,Stoomgemaal Mastenbroek,http://www.stoomgemaal.nl,Kamperzeedijk 7,8281 PA,Genemuiden,794fe332-891a-4ade-8646-6c8a630a6d37
216,"Markt 1, 8061 GG Hasselt",6.089562,52.590771,Ontspanning en recreatie,Historie en erfgoed Hasselt,Historische Vereniging Hasselt,http://www.historischevereniginghasselt.nl,Markt 1,8061 GG,Hasselt,ec821514-0271-43e5-addc-33b962a730d7
217,"Stenendijk 7, 8061 HP Hasselt",6.09701850000002,52.587081,Ontspanning en recreatie,Historie en erfgoed Hasselt,Stichting Behoud Korenmolen De Zwaluw,http://www.molendezwaluwhasselt.nl,Stenendijk 7,8061 HP,Hasselt,27d73970-68cb-450c-9289-09a4844f15a7
218,"Baangracht 12, 8061 HZ Hasselt",6.09125399999999,52.592067,Ontspanning en recreatie,Historie en erfgoed Hasselt,Stichting Cultureel Erfgoed Hasselt,,Baangracht 12,8061 HZ,Hasselt,4ba55a64-c924-4aa9-98a6-dbea7cca0403
219,"Het Kooistuk 8, 8061 AT Hasselt",6.10237800000002,52.59501,Ontspanning en recreatie,Historie en erfgoed Hasselt,Stichting Hassailt,,Het Kooistuk 8,8061 AT,Hasselt,0b25af87-5b63-4848-91c7-3c64821a42f3
220,"Kalkovenwegje 3, 8061 CZ Hasselt",6.093954,52.592283,Ontspanning en recreatie,Historie en erfgoed Hasselt,Stichting Kalkovens Hasselt (industrieel erfgoed),http://www.kalkovenshasselt.nl/,Kalkovenwegje 3,8061 CZ,Hasselt,8c9bae90-1f5e-4cce-a270-3f0726b8bfb3
221,"Welhaak 24, 8061 LH Hasselt",6.101865,52.596828,Ontspanning en recreatie,Hobby,Hasselter Ekspressie Klup H.E.K. - Amateurschilders,,Welhaak 24,8061 LH,Hasselt,1ec33844-100b-416c-8d9a-78173b278090
222,"Purperreigerlaan 37, 8064 DA Zwartsluis",6.07347000000001,52.64361,Ontspanning en recreatie,Muziekverenigingen,Brass ensemble Con Amore,,Purperreigerlaan 37,8064 DA,Zwartsluis,6f8eda4f-80a4-4821-938c-8fca4b56989d
223,"Het Ambt 48, 8061 AM Hasselt",6.10181550000001,52.593741,Ontspanning en recreatie,Muziekverenigingen,Christelijk Fanfarekorps Irene,http://www.irenehasselt.nl,Het Ambt 48,8061 AM,Hasselt,1aca90f4-f03a-44de-893e-87d7120ae913
224,"van Haersoltelaan 11, 8061 EG Hasselt",6.10566750000001,52.590528,Ontspanning en recreatie,Muziekverenigingen,Muziekvereniging Hasselts Fanfare,http://www.hasselts-fanfare.nl,p/a Van Haersoltelaan 11,8061 EG,Hasselt,b8558df8-f08c-42b7-b118-9fd69d43bfc7
225,"Museumlaan 2, 8064 XN Zwartsluis",6.07491000000002,52.641918,Ontspanning en recreatie,Muziekverenigingen,Muziekvereniging Voorwaarts,http://www.voorwaartszwartsluis.nl,Museumlaan 2,8064 XN,Zwartsluis,a75461cd-5f5f-48b1-8f28-53831d897358
226,"Wijkweg 2, 7954 HP Rouveen",6.10725600000001,52.606746,Ontspanning en recreatie,Natuur- en milieuorganisaties,"De Veldschuur, Staatsbosbeheer Hasselt/Staphorst",http://www.veldschuur.net,Wijkweg 2,7954 HP,Rouveen,7f455228-2eea-4448-80ca-b8d6ec806198
227,"Purperreigerlaan 138, 8064 DC Zwartsluis",6.074307,52.643511,Ontspanning en recreatie,Recreatie,Ouderensoos De Toesebolte,,Purperreigerlaan 138,8064 DC,Zwartsluis,f3a1c454-499e-4160-98f8-fc5375e6b493
228,"Karel Doormanstraat 30, 8061 JR Hasselt",6.100146,52.589187,Ontspanning en recreatie,Recreatie,Ouderensoos Het Teeuwland,,Karel Doormanstraat 30,8061 JR,Hasselt,f23b33cc-d35c-48b6-a011-95c93eb36d8a
229,"De Vleugel 2, 8064 GE Zwartsluis",6.07419000000002,52.637733,Ontspanning en recreatie,Recreatiegebieden,"Stichting Recreatiecentrum Zwartewater, Jachthaven, Passantenhaven & Camping",http://www.watersportzwartsluis.nl,De Vleugel 2,8064 GE,Zwartsluis,73108c79-b241-4b7d-9a1b-809f7b43b506
230,"Kolksluiskade 3, 8064 DW Zwartsluis",6.0725295,52.639434,Ontspanning en recreatie,Restaurants,Café- Brazzerie de Blizzard,,Kolksluiskade 3,8064 DW,Zwartsluis,a7961f5f-76f9-432e-b802-4609bf60b10b
231,"Kruisstraat 8, 8281 BA Genemuiden",6.04009350000001,52.62363,Ontspanning en recreatie,Restaurants,De Lange Muur,,Kruisstraat 8,8281 BA,Genemuiden,6d7af789-454f-4722-974f-649492371419
232,"Sikkel 1a, 8061 MD Hasselt",6.09829200000001,52.595874,Ontspanning en recreatie,Scouting,Scouting De Veste,http://www.scoutingdeveste.nl,Sikkel 1-A,8061 MD,Hasselt,0a63c3b9-f286-4f5b-b19a-8ea3ea747661
233,"Julianastraat 24d, 8064 CD Zwartsluis",6.0687135,52.644852,Ontspanning en recreatie,Scouting,Scoutinggroep Pieter Marits Zwartsluis,http://www.pietermarits.nl,Julianastraat 24-D,8064 CD,Zwartsluis,83810f58-ced7-455d-9011-d061d6523246
234,"Hoogstraat 17, 8061 HA Hasselt",6.08907600000001,52.591374,Ontspanning en recreatie,Speelgoed,Prima Huishoud en speelgoed,,Hoogstraat 17,8061 HA,Hasselt,da5dccd8-8dc4-4571-bf61-683d968f597e
235,"Kaai 5, 8061 GD Hasselt",6.08924250000001,52.590087,Ontspanning en recreatie,Toerisme,Stichting Hanzestad Hasselt Marketing,http://www.hanzestadhasselt.nl,Kaai 5,8061 GD,Hasselt,e06a80ad-3de5-4aa6-9afd-a0e923407bf5
236,"Markt 1, 8061 GG Hasselt",6.089562,52.590771,Ontspanning en recreatie,Toerisme,Toeristisch Informatie Punt Hasselt (TIP),http://www.tiphasselt.nl,Markt 1,8061 GG,Hasselt,be512947-f725-43b2-8299-cd17e19f75c5
237,"Havenplein 1, 8281 EV Genemuiden",6.04110600000001,52.62399,Ontspanning en recreatie,Toerisme,Tourist Info Punt Genemuiden in t Olde Staduus,http://www.ontdekgenemuiden.nl,Havenplein 1,8281 EV,Genemuiden,57138e30-7d3d-4377-98dd-9c63b5590817
238,"Handelskade 25, 8064 DV Zwartsluis",6.073128,52.640388,Ontspanning en recreatie,Toerisme,Tourist Info Zwartsluis,http://www.sluuspoort.nl,Handelskade 25,8064 DV,Zwartsluis,a2c9bf94-18d8-4cf6-839b-51d8a6daf9c1
239,"Roerdomp 15, 8281 GB Genemuiden",6.04795050000001,52.620021,Ontspanning en recreatie,Toneelvereniging,Stichting Toneelgroep Genemuiden,,Roerdomp 15,8281 GB,Genemuiden,0ed46d38-c058-4477-8e14-afedecaac0e4
240,"Werkerlaan 4, 8061 RE Hasselt",6.085926,52.578009,Ontspanning en recreatie,Tuinen,Prins en Steen,http://www.prinsensteen.nl,Werkerlaan 4,8061 RE,Hasselt,a69fd3d1-e0fb-48d0-a4f2-a54233646123
241,"Westeinde 59, 8064 AJ Zwartsluis",6.06042450000001,52.637922,Ontspanning en recreatie,Volkstuin- en Tuiniersverenigingen,Volkstuinvereniging De Eerpel Zwartsluis,,Westeinde 59,8064 AJ,Zwartsluis,04367d55-395e-4b85-a2b4-19ddc83162a8
242,"Karel Doormanstraat 17, 8281 DJ Genemuiden",6.04643849999999,52.619976,Ontspanning en recreatie,Volkstuin- en Tuiniersverenigingen,Volkstuinvereniging De Vruuters,,Karel Doormanstraat 17,8281 DJ,Genemuiden,15c60d04-20cb-41c1-8ab5-4f5bf50dde25
243,"De Bagijnenkamp 2, 8061 AW Hasselt",6.10469549999999,52.595514,Ontspanning en recreatie,Volkstuin- en Tuiniersverenigingen,Volkstuinvereniging Nut & Genoegen,,De Bagijnenkamp 2,8061 AW,Hasselt,83736f95-0829-4388-818f-b5632e1e89da
244,"Klaas Benninkstraat 51, 8281 ZW Genemuiden",6.04378800000001,52.623666,Ontspanning en recreatie,Vrouwenverenigingen Genemuiden,Passage Genemuiden,,Klaas Benninkstraat 51,8281 ZW,Genemuiden,b1908b8a-5f80-4905-a6bb-716ae56c4886
245,"Ruitenstraat 53, 8061 ZL Hasselt",6.103026,52.586982,Ontspanning en recreatie,Vrouwenverenigingen Hasselt,Bijbelstudie-ochtenden voor Vrouwen,,Ruitenstraat 53,8061 ZL,Hasselt,c81c8f06-cf4e-46e9-aa9d-7f7705f4ffdf
246,"Ruitenstraat 14, 8061 ZM Hasselt",6.10128449999999,52.587072,Ontspanning en recreatie,Vrouwenverenigingen Hasselt,Protestantse Vrouwengespreksgroep Eunice - PKN,,Ruitenstraat 14,8061 ZM,Hasselt,24481358-04ab-4ee8-b2db-4df4d1b319e5
247,"De Krabbescheer 7, 8064 HL Zwartsluis",6.072993,52.64793,Ontspanning en recreatie,Vrouwenverenigingen Zwartsluis,Hervormde Vrouwendienst,,De Krabbescheer 7,8064 HL,Zwartsluis,6d13ff9f-dca2-47be-84ba-7d58580c8fb0
248,"De Parnassia 6, 8064 HA Zwartsluis",6.07721850000002,52.64586,Ontspanning en recreatie,Vrouwenverenigingen Zwartsluis,"NVVH - Vrouwennetwerk, afdeling Zwartsluis",,De Parnassia 6,8064 HA,Zwartsluis,6e895220-1f60-4b0f-b5ad-7d27477e1538
249,"Hoofdspoor 5, 8281 MK Genemuiden",6.033501,52.621614,Ontspanning en recreatie,Zangverenigingen Genemuiden,Christelijk Gemengde Zangvereniging De Lofstem Genemuiden,,Hoofdspoor 5,8281 MK,Genemuiden,becdd4f2-8a17-49cb-9ede-390185a6bbce
250,"Prins Clausstraat 22, 8281 DC Genemuiden",6.04236600000002,52.61733,Ontspanning en recreatie,Zangverenigingen Genemuiden,Christelijk Genemuider Mannenkoor Stereo,http://www.mannenkoorstereo.nl,Prins Clausstraat 22,8281 DC,Genemuiden,d897c07b-acf5-427c-b6e2-8bd329d2c3ee
251,"Oranjestraat 11, 8281 DR Genemuiden",6.04412550000001,52.620138,Ontspanning en recreatie,Zangverenigingen Genemuiden,Gereformeerde Gemeente Zangvereniging Jeduthun,http://www.gk-jeduthun.nl,Oranjestraat 11,8281 DR,Genemuiden,ac69ed00-acb1-47a3-a8df-e4cdff0280cc
252,"Greente 137, 8281 KN Genemuiden",6.03283949999999,52.627896,Ontspanning en recreatie,Zangverenigingen Genemuiden,Stichting gospelevenementen Genemuiden,http://gospelgenemuiden.nl,Greente 137,8281 KN,Genemuiden,ac8a03ed-dc89-4473-9c56-f4a6f89ae889
253,"Buiten Nieuwstraat 101, 8261 AT Kampen",5.91252750000001,52.561611,Ontspanning en recreatie,Zangverenigingen Hasselt,"Hykanon - RK Parochies van Hasselt, IJsselmuiden en Kampen",http://www.hykanon.nl,Buiten Nieuwstraat 101,8261 AT,Kampen,6f9ef619-bb05-4abc-b6c1-f3e4bc410a61
254,"Kennemerlandlaan 37, 8302 NC Emmeloord",5.72872950000001,52.720929,Ontspanning en recreatie,Zangverenigingen Hasselt,Praiseband X-Press,http://www.praisebandxpress.nl,Kennemerlandlaan 37,8302 NC,Emmeloord,99b90781-aa48-49f9-b48d-f4a6a0d545c9
255,"Eiland 22, 8061 HT Hasselt",6.0931665,52.589178,Ontspanning en recreatie,Zangverenigingen Hasselt,RK Kerkkoor,,Eiland 22,8061 HT,Hasselt,ad448e44-8809-4c8b-96ec-48c9e1cc8c0c
256,"Sikkel 5, 8061 MD Hasselt",6.09992099999999,52.597512,Ontspanning en recreatie,Zangverenigingen Zwartsluis,Schipperskoor De Kolksluuszangers,http://www.kolksluuszangers.nl,Sikkel 5,8061 MD,Hasselt,555e2fcc-cf0d-4598-87d1-a6b92f1d054d
257,"Burgemeester Malcorpslaan 91, 8061 AK Hasselt",6.10352612024407,52.5941239619527,Organisaties en verenigingen,Archeologie,Stichting Archeologische Werkgroep Zwartewaterland,http://www.archeologiezwartewaterland.nl,Burg. Malcorpslaan 91,,Hasselt,4e4e4330-3cc6-4ad0-9859-9069153e03ed
258,"Smallepad 30E, 3811 MG Amersfoort",5.38159050000002,52.156449,Organisaties en verenigingen,Belangenorganisaties,Nationaal Ouderenfonds,http://www.ouderenfonds.nl,Smallepad 30E,3811 MG,Amersfoort,f6dc669e-ef71-4fbe-9f24-361ad6f3fc78
259,"van Dedemlaan 40, 8061 CJ Hasselt",6.10171650000001,52.591491,Organisaties en verenigingen,Belangenverenigingen,"ZOA Vluchtelingenzorg, werkgroep Hasselt",,Van Dedemlaan 40,8061 CJ,Hasselt,e1dc5bd4-8379-4487-8bf8-335987512f15
260,"Kamperdijk 6, 8281 NK Genemuiden",6.0375105,52.618563,Organisaties en verenigingen,Bonden,"Protestants Christelijke Ouderenbond - PCOB, afd. Genemuiden",,Kamperdijk 6,8281 NK,Genemuiden,bc0110cb-ca56-4f06-8527-a03fef943c72
261,"Eikenlaan 1, 8061 JD Hasselt",6.09329700000001,52.591014,Organisaties en verenigingen,Bonden,"Protestants Christelijke Ouderenbond - PCOB, afd. Hasselt",,Eikenlaan 1,8061 JD,Hasselt,53d670ca-c5b1-41e0-92f6-214424a52d4f
262,"Sternstraat 23, 8064 CR Zwartsluis",6.071958,52.644609,Organisaties en verenigingen,"Buurt-, dorps- en wijkorganisaties",Buurtvereniging De Moerasvogel,http://www.moerasvogel.eu,Sternstraat 23,8064 CR,Zwartsluis,50645afc-2814-4807-a28a-3bf4d0e3d470
263,"De Nieuwesluis 36, 8064 EB Zwartsluis",6.076368,52.640622,Organisaties en verenigingen,"Buurt-, dorps- en wijkorganisaties",Buurtvereniging De Nieuwe Sluis,,De Nieuwesluis 36,8064 EB,Zwartsluis,b059697a-7615-456a-888f-95990afa156e
264,"Oostermaat 49, 8281 RD Genemuiden",6.00101100000001,52.598736,Organisaties en verenigingen,"Buurt-, dorps- en wijkorganisaties",Dorpsraad Kamperzeedijk,,Oostermaat 49,8281 RD,Genemuiden,7476f35c-76bb-4858-869f-cc3ccee5d101
265,"Ruinerweg 51, 7958 RB Koekange",6.332787,52.718157,Organisaties en verenigingen,Dierenhoudersverenigingen,Bijenhoudersvereniging Ruinen e.o. - NBV,http://www.ruinerimkers.nl,Ruinerweg 51,7958 RB,Koekange,7f828492-9224-4abd-b767-5e40b92195b8
266,"Tureluur 16, 8281 EX Genemuiden",6.05029500000001,52.620012,Organisaties en verenigingen,Dierenhoudersverenigingen,Kleindierenvereniging De Zwartewaterfokkers,,Tureluur 16,8281 EX,Genemuiden,c1e64d7a-02d8-4475-b1c8-2fb8b07169c2
267,"Willem de Zwijgerlaan 6, 8281 CS Genemuiden",6.041223,52.61787,Organisaties en verenigingen,Dierenhoudersverenigingen,Vogelliefhebbersvereniging Vogellust,http://www.vogellustgenemuiden.nl,W de Zwijgerlaan 6,8281 CS,Genemuiden,ea5069fd-164c-424b-8c31-178d3966cd19
268,"Buitenkwartier 35a, 8064 AC Zwartsluis",6.06744,52.638912,Organisaties en verenigingen,Dierenhoudersverenigingen,Vogelvereniging De Edelzanger,,Buitenkwartier 35-A,8064 AC,Zwartsluis,44cdacad-20f7-4649-9e45-8c9d025841f1
269,"Kabel 62, 8281 NP Genemuiden",6.03357750000001,52.616511,Organisaties en verenigingen,Interkerkelijke organisaties,"Bond tegen vloeken, werkgroep Genemuiden",,Kabel 62,8281 NP,Genemuiden,d2352c46-e849-4b86-83d0-9662ad0fe9eb
270,"Prins Clausstraat 74, 8281 DD Genemuiden",6.04556099999999,52.616826,Organisaties en verenigingen,Interkerkelijke organisaties,Comité Gereformeerde Bijbelstichting,,Prins Clausstraat 74,8281 DD,Genemuiden,5039abbc-9876-4bcc-bf34-fab45ce8f534
271,"Klein Lageland 13, 8064 AP Zwartsluis",6.06295349999999,52.642521,Organisaties en verenigingen,Interkerkelijke organisaties,"Nederlandse Bijbelgenootschap - NBG, afd. Zwartsluis",,Klein Lageland 13,8064 AP,Zwartsluis,245de3c4-96d6-458d-90c6-5ad2864ea7a6
272,"Zomerdijk 21, 8064 XA Zwartsluis",6.07460850000001,52.641612,Organisaties en verenigingen,Jeugd- en jongerenorganisaties,Gereformeerde JeugdClubs - GJC,,Zomerdijk 21,8064 XA,Zwartsluis,88fa11a0-f4d0-43dc-91b9-e012aaa5c4d0
273,"Buitenkwartier 76, 8064 AG Zwartsluis",6.06447,52.639632,Organisaties en verenigingen,Levensbeschouwelijke instellingen,Israël Productenconsulent,,Buitenkwartier 76,8064 AG,Zwartsluis,aa0b15a6-e22e-4d9a-ad5f-0b82e1fb8f70
274,"Bolwerk 17, 8061 JA Hasselt",6.09143399999999,52.592994,Organisaties en verenigingen,Mensenrechten,Amnesty International Hasselt,,Bolwerk 17,8061 JA,Hasselt,40ae1d05-c87f-481c-88a9-1485ac1a8197
275,"Het Pijlkruid 24, 8064 HE Zwartsluis",6.07362750000001,52.645914,Organisaties en verenigingen,Mensenrechten,Amnesty International Zwartsluis,,Het Pijlkruid 24,8064 HE,Zwartsluis,8a39210e-4eff-47c3-a85c-d961e8e607bc
276,"Sasdijk 1, 8281 BM Genemuiden",6.04109249999999,52.628049,Organisaties en verenigingen,Ondernemers- / Winkeliersorganisaties,"Bouwend Nederland, Afdeling Zwolle-Genemuiden en omstreken",,Sasdijk 1,8281 BM,Genemuiden,14a5218f-dcb9-4cd0-ac73-ce276685eafc
277,"Zomerdijk 19, 8064 XA Zwartsluis",6.07451850000001,52.641549,Organisaties en verenigingen,Ondernemers- / Winkeliersorganisaties,Ondernemerskring Zwartsluis,,Zomerdijk 19,8064 XA,Zwartsluis,028174f2-ceaf-4bbe-ba1b-bac8896c601a
278,"Eikenstraat 20, 8021 WX Zwolle",6.0999075,52.518069,Overheid,Archieven,Historisch Centrum Overijssel,http://www.historischcentrumoverijssel.nl,Eikenstraat 20,8021 WX,Zwolle,8cfa5113-1cf3-4713-a99a-3bd73cbb6a42
279,"Burgemeester Drijbersingel 27, 8021 DA Zwolle",6.0987915,52.516773,Overheid,Belastingen,"Belastingdienst, kantoor Zwolle",http://www.belastingdienst.nl,Burg Drijbersingel 27,8021 DA,Zwolle,a17babe2-4b04-419c-a5a2-219f2e0dfedd
280,"Stuivenbergstraat 15, 8281 EJ Genemuiden",6.04818900000001,52.622253,Overheid,Brandweer Genemuiden,"Veiligheidsregio Ijsselland, brandweerpost Genemuiden",https://www.vrijsselland.nl,Stuivenbergstraat 15,8281 EJ,Genemuiden,b347f572-fea4-41c6-ad7d-c713b118948f
281,"Tijlswegje 2, 8061 JH Hasselt",6.09549749999999,52.590897,Overheid,Brandweer Hasselt,"Veiligheidsregio IJsselland, brandweerpost Hasselt",https://www.vrijsselland.nl,Tijlswegje 2,8061 JH,Hasselt,82dff75a-9b6b-4026-90b2-329368dbb16f
282,"Zomerdijk 41a, 8064 XB Zwartsluis",6.07965300000001,52.643898,Overheid,Brandweer Zwartsluis,Brandweerpost Zwartsluis,https://www.vrijsselland.nl,Zomerdijk 41-A,8064 XB,Zwartsluis,5bfca649-a365-4585-82c8-be923bf94478
283,"Sisalstraat 62, 8281 JK Genemuiden",6.06340800000001,52.616574,Overheid,Gemeentewerf,Gemeentewerf Genemuiden,,Sisalstraat 62,8281 JK,Genemuiden,af59215b-5f78-4a07-99d5-6611442b9d04
284,"Govert Flinckstraat 1, 8021 ET Zwolle",6.0888645,52.516755,Overheid,Kamer van Koophandel,Kamer van Koophandel,http://www.kvk.nl,Govert Flinckstraat 1,8021 ET,Zwolle,9d9eadd1-95fa-4e14-836f-67a9c2cb81e4
285,"Belvédèrelaan 1, 8043 LW Zwolle",6.05455650000002,52.534332,Overheid,Politie,Politie,,Belvedèrelaan 1,8043 LW,Zwolle,63582a58-16d7-4dba-a01d-4bfff81470c2
286,"Binnenweg 26, 7951 DE Staphorst",6.2105985,52.643889,Overheid,Politie,Politie,,Binnenweg 26,7951 DE,Staphorst,53107bd1-d26e-4bed-bd90-53ece5d2802a
287,"Koggelaan 8, 8017 JN Zwolle",6.0822225,52.503453,Overheid,Politie,Politie,,Koggelaan 8,8017 JN,Zwolle,c1bdbd4f-c8b6-49dd-b78f-b1dc886c86e4
288,"Stationsplein 6, 8267 AB Kampen",5.92305300000001,52.560315,Overheid,Politie,Politie,,Stationsplein 6,8267 AB,Kampen,c751cba0-2626-4b54-9524-7151ce333888
289,"Telvorenstraat 2, 8061 CB Hasselt",6.09585300000001,52.592058,Overheid,Politie,Politie,,Telvorenstraat 2,8061 CB,Hasselt,965d1f36-6d60-4480-b034-f3aaa2337182
290,"Vendelweg 2, 8331 XE Steenwijk",6.11594099999999,52.782039,Overheid,Politie,Politie,,Vendelweg 2,8331 XE,Steenwijk,b5700b7b-865c-4b41-861e-e80c995a17f1
291,"Veneweg 292a, 7946 LX Wanneperveen",6.06974400000001,52.692174,Overheid,Politie,Politie,,Veneweg 292-A,7946 LX,Wanneperveen,4964b084-a7fe-4d3a-9e93-585324d185dd
292,"Luttenbergstraat 2, 8012 EE Zwolle",6.10419150000001,52.509609,Overheid,Provincie,Provinciehuis Overijssel,http://www.overijssel.nl,Luttenbergstraat 2,8012 EE,Zwolle,1df86907-4cc4-47f0-81d3-8f951bb16c0e
293,"Schuurmanstraat 2, 8011 KP Zwolle",6.10144650000001,52.510419,Overheid,Rechtspraak,Rechtbank Locatie Zwolle,http://www.rechtspraak.nl,Schuurmanstraat 2,8011 KP,Zwolle,19dd3a16-c123-4b96-a268-6c894e7efc83
294,"Dobbe 72, 8032 JX Zwolle",6.10207650000001,52.528113,Overheid,Rechtspraak,"Reclassering Nederland, locatie Zwolle",http://www.reclassering.nl,Dobbe 72,8032 JX,Zwolle,1b34a3cb-1199-46f0-8852-156b2a8cf50c
295,"Eusebiusbuitensingel 66, 6828 HZ Arnhem",5.915358,51.976512,Overheid,Rijkswaterstaat,"Rijkswaterstaat, Oost-Nederland",http://www.rijkswaterstaat.nl,Eusebiusbuitensingel 66,6828 HZ,Arnhem,351536b8-e527-4653-aa8d-2f1fedeeb4dd
296,"Marsweg 39, 8013 PE Zwolle",6.12482400000002,52.495596,Overheid,Veiligheidsregio IJsselland,Veiligheidsregio IJsselland,http://www.vrijsselland.nl/,Marsweg 39,8013 PE,Zwolle,5dbd91d3-7fcb-42ae-8cb9-8b1f1a7a22b3
