FID,OVW_STARTDATUM,LONGITUDE,LATITUDE,CODE,BREEDTE,EIGENAAR,FUNCTIE,GEBRUIK,HOOFDCATEGORIE,HOOGTE,GEOMETRIE,NAAM,OBJECTTYPE,OVW_MAX_SIZE
Artistieke_kunstwerken.8983,2021-02-19,5.38987856013009,52.1678992233671,B124,,,,,Bruggen,,POINT (52.16790279979226 5.389878647107776),Holkerweg/Valleikanaal,Prefab betonliggers,0

Artistieke_kunstwerken.8984,2021-02-19,5.38158477157877,52.1670515953744,B127,,,,,Bruggen,,POINT (52.167055209666934 5.381584806906401),Rigantstraat,Prefab betonliggers,0

Artistieke_kunstwerken.8985,2021-02-19,5.38214717690756,52.1665419258217,B128,,,,,Bruggen,,POINT (52.166545534901694 5.3821472082471296),Wittekindpad,Prefab betonliggers,0

Artistieke_kunstwerken.8986,2021-02-19,5.37716813697471,52.1705075843456,B129,,,,,Bruggen,,POINT (52.17051123713465 5.3771681954546935),Balladelaan-Iskanderpad,Duikerbrug,0

Artistieke_kunstwerken.8987,2021-02-19,5.38145760747456,52.172655442646,B131,,,,,Bruggen,,POINT (52.17265908511052 5.381457715745829),Blikkenburg-A. Blankaartsingel,Stalen brug,0

Artistieke_kunstwerken.8988,2021-02-19,5.38471640339751,52.1730702973764,B132,,,,,Bruggen,,POINT (52.173073925663424 5.384716533992854),Boomrijk-A. Blankaartsingel,Stalen brug,0

Artistieke_kunstwerken.8989,2021-02-19,5.39321110687801,52.1603266195048,B026,,,,,Bruggen,,POINT (52.160330143918415 5.393211105717219),Coninckbrug,Betonnen brug,0

Artistieke_kunstwerken.8990,2021-02-19,5.39742607108279,52.1587252962261,B027,,,,,Bruggen,,POINT (52.15872879153822 5.397426066240767),Kamp,Prefab betonliggers,0

Artistieke_kunstwerken.8991,2021-02-19,5.39778159050521,52.1571941746693,B028,,,,,Bruggen,,POINT (52.15719766160089 5.39778156571257),Flierbeeksingel,Gewelfbrug beton,0

Artistieke_kunstwerken.8992,2021-02-19,5.39798947807407,52.1567474240333,B029,,,,,Bruggen,,POINT (52.156750907990464 5.397989447891733),Overkluizing Stadsring (Fb),Betonnen plaatbrug t.p.g.,0

Artistieke_kunstwerken.8993,2021-02-19,5.4146750640993,52.1667448407338,B096,,,,,Bruggen,,POINT (52.16674827752903 5.414675254828778),Rustenburgerweg-Groenesteeg,Stalen brug,0

Artistieke_kunstwerken.8994,2021-02-19,5.4161764261191,52.1661588367407,B097,,,,,Bruggen,,POINT (52.16616226222562 5.416176615233765),v. Randwijcklaan-Reintendreef,Duikerbrug,0

Artistieke_kunstwerken.8995,2021-02-19,5.39851810901641,52.1656450856429,B083.1,,,,,Bruggen,,POINT (52.165648606149695 5.398518206426368),Liendertseweg-Ringweg Kruiskam,Voorgespannen prefab elementen,0

Artistieke_kunstwerken.8996,2021-02-19,5.39870499315033,52.1655901025209,B083.2,,,,,Bruggen,,POINT (52.165593621774526 5.398705090673703),Liendersteweg-Ringweg Kruiskam,Prefab betonliggers,0

Artistieke_kunstwerken.8997,2021-02-19,5.37604952132406,52.2030665800794,B314,,,,,Bruggen,,POINT (52.203070429526996 5.376049991962898),Waterranonkel,Duikerbrug,0

Artistieke_kunstwerken.8998,2021-02-19,5.37607083331926,52.2024219722836,B315,,,,,Bruggen,,POINT (52.20242581725984 5.3760712958252315),Waterranonkel,Duikerbrug,0

Artistieke_kunstwerken.8808,2021-02-19,5.35654989892219,52.1459642734234,A182,,,,,Artistieke kunstwerken,,POINT (52.14596791756621 5.356549566248388),Tolerantie Poort,Beeld,0

Artistieke_kunstwerken.8809,2021-02-19,5.42155032766782,52.1927264314163,A183,,,,,Artistieke kunstwerken,,POINT (52.19272997086745 5.42155095181171),The Mountain,Beeld,0

Artistieke_kunstwerken.8810,2021-02-19,5.38965230401156,52.1563447714194,F001,,,,,Overige objecten,,POINT (52.15634829728129 5.389652232910929),Hoffontein,Fonteinen,0

Artistieke_kunstwerken.8811,2021-02-19,5.38549305455114,52.1558543008432,F002,,,,,Overige objecten,,POINT (52.15585784586046 5.385492959310628),Klokfontein,Fonteinen,0

Artistieke_kunstwerken.8812,2021-02-19,5.35053591967683,52.1615682297065,F003,,,,,Overige objecten,,POINT (52.16157196259648 5.350535742369436),Fontein Dreef,Fonteinen,0

Artistieke_kunstwerken.8813,2021-02-19,5.35746311342924,52.1428924776454,F004,,,,,Overige objecten,,POINT (52.14289610705475 5.357462747995577),Fontein Belgenmonument,Fonteinen,0

Artistieke_kunstwerken.8814,2021-02-19,5.37865579744237,52.197851817112,F005,,,,,Overige objecten,,POINT (52.19785561918922 5.378656218280309),Fontein Nieuwland,Fonteinen,0

Artistieke_kunstwerken.8815,2021-02-19,5.39565484066461,52.1850471133959,F006,,,,,Overige objecten,,POINT (52.18505075044282 5.395655194835051),Fontein vijver Kattenbroek,Fonteinen,0

Artistieke_kunstwerken.8816,2021-02-19,5.39379145228354,52.1629356439983,F015,,,,,Overige objecten,,POINT (52.162939176989234 5.393791489764308),Buurtfontein,,0

Artistieke_kunstwerken.8817,2021-02-19,5.38886601144761,52.1726901979908,F008,,,,,Overige objecten,,POINT (52.172693803276395 5.388866158381846),Fontein Klaartje Donzepad,Fonteinen,0

Artistieke_kunstwerken.8818,2021-02-19,5.3895887733658,52.187268490505,F009,,,,,Overige objecten,,POINT (52.18727217207793 5.389589122217614),Boomfontein Kattenbroek,Fonteinen,0

Artistieke_kunstwerken.8819,2021-02-19,5.41583359543721,52.1664575013474,F010,,,,,Overige objecten,,POINT (52.16646093019496 5.4158337874142255),Fontein Molendijkflat,Fonteinen,0

Artistieke_kunstwerken.8820,2021-02-19,5.4011160648247,52.1625835514475,F011,,,,,Overige objecten,,POINT (52.162587043989895 5.401116131002414),Fontein Neptunusplein,Fonteinen,0

Artistieke_kunstwerken.8821,2021-02-19,5.37356836443228,52.1590376593968,F012,,,,,Overige objecten,,POINT (52.15904127650404 5.373568259399197),Fontein Puntenburg,Fonteinen,0

Artistieke_kunstwerken.8822,2021-02-19,5.37239574805539,52.1779993159116,F013,,,,,Overige objecten,,POINT (52.1780030303893 5.3723958770198665),Fontein de Bik,Fonteinen,0

Artistieke_kunstwerken.8823,2021-02-19,5.38511433960249,52.1554815080724,P008,,,,,Overige objecten,,POINT (52.15548505346728 5.385114237803395),,,0

Artistieke_kunstwerken.8824,2021-02-19,5.38516019720083,52.1554501709643,P011,,,,,Overige objecten,,POINT (52.155453715999485 5.385160095175892),,,0

Artistieke_kunstwerken.8825,2021-02-19,5.38504110132116,52.1554783733091,P007,,,,,Overige objecten,,POINT (52.155481919060186 5.385040999174053),,,0

Artistieke_kunstwerken.8826,2021-02-19,5.38520095158461,52.1554936525074,P009,,,,,Overige objecten,,POINT (52.155497197515466 5.385200850309562),,,0

Artistieke_kunstwerken.8827,2021-02-19,5.3852283364113,52.1554525222355,P012,,,,,Overige objecten,,POINT (52.15545606693678 5.38522823470252),,,0

Artistieke_kunstwerken.8828,2021-02-19,5.38517229531511,52.1554051239331,P013,,,,,Overige objecten,,POINT (52.15540866872271 5.385172192740412),,,0

Artistieke_kunstwerken.8829,2021-02-19,5.38524362592516,52.1554047352704,P014,,,,,Overige objecten,,POINT (52.15540827969878 5.385243523643254),,,0

Artistieke_kunstwerken.8830,2021-02-19,5.38481741425289,52.1595775137664,A174,,,,,Artistieke kunstwerken,,POINT (52.15958107793025 5.3848173657223),Herinnering aan de Grote Koppel,Schildering,0

Artistieke_kunstwerken.8831,2021-02-19,5.40011764571227,52.1619491964637,A176,,,,,Artistieke kunstwerken,,POINT (52.16195269152605 5.400117698321063),De Speelboot,Beeld,0

Artistieke_kunstwerken.8832,2021-02-19,5.40018415049687,52.1618307359446,A177,,,,,Artistieke kunstwerken,,POINT (52.161834230121514 5.400184201727941),Hek met golven,Beeld,0

Artistieke_kunstwerken.8833,2021-02-19,5.39852067000611,52.161746905809,A178,,,,,Artistieke kunstwerken,,POINT (52.161750408505284 5.398520712505219),De Hoorn des overvloeds,Beeld,0

Artistieke_kunstwerken.8834,2021-02-19,5.36467830770092,52.1527319100135,A179,,,,,Artistieke kunstwerken,,POINT (52.152735542873025 5.364678086965916),Banken BW-Laan,Bank,0

Artistieke_kunstwerken.8835,2021-02-19,5.36483226832423,52.1529214657776,A180,,,,,Artistieke kunstwerken,,POINT (52.15292509867744 5.364832050516836),De Uiverhoeve,Beeld,0

Artistieke_kunstwerken.8836,2021-02-19,5.36549058145596,52.1527923692411,A181,,,,,Artistieke kunstwerken,,POINT (52.15279599859406 5.365490364731744),Monument Mondriaan,Beeld,0

Artistieke_kunstwerken.8837,2021-02-19,5.39967503724487,52.1875407747085,S053,,,,,Stuwen,,POINT (52.18754440497847 5.399675450297158),De Dobbe-Karrespoor,,0

Artistieke_kunstwerken.8838,2021-02-19,5.38645648311056,52.1776081624186,S060,,,,,Stuwen,,POINT (52.177611805625304 5.386456683587721),Schothorsterlaan,,0

Artistieke_kunstwerken.8839,2021-02-19,5.33118212559541,52.2028167510336,S072,,,,,Stuwen,,POINT (52.20282079475361 5.33118228473176),Neerzeldertseweg-Slaagseweg,,0

Artistieke_kunstwerken.8840,2021-02-19,5.43871148288297,52.1981306155003,B437,,Gemeente Amersfoort,,,Bruggen,,POINT (52.198134086237125 5.438712303502945),Viaduct Domstraat,,0

Artistieke_kunstwerken.8841,2021-02-19,5.39989936238436,52.14795581618,B434,,Gemeente Amersfoort,,,Bruggen,,POINT (52.147959255450075 5.399899215839937),Park Randenbroek 1,,0

Artistieke_kunstwerken.8842,2021-02-19,5.38507834663381,52.1554414459909,P010,,,,,Overige objecten,,POINT (52.15544499140286 5.385078244150523),,,0

Artistieke_kunstwerken.8843,2021-02-19,5.40019160454078,52.1453994909852,B435,,Gemeente Amersfoort,,,Bruggen,,POINT (52.1454029194797 5.400191422866242),Park Randenbroek 2,,0

Artistieke_kunstwerken.8844,2021-02-19,5.40192417750403,52.1427776927809,B436,,Gemeente Amersfoort,,,Bruggen,,POINT (52.14278110289008 5.401923964673229),Park Randenbroek 3,,0

Artistieke_kunstwerken.8845,2021-02-19,5.42617912886855,52.2023477866247,B388,,,,,Bruggen,,POINT (52.20235136123504 5.426179933018177),Volendamkade,Houten brug,0

Artistieke_kunstwerken.8846,2021-02-19,5.41074906843333,52.1940718929699,B391,,,,,Bruggen,,POINT (52.194075502469765 5.410749644571144),Carolinaberg,Stalen brug,0

Artistieke_kunstwerken.8847,2021-02-19,5.41440771709326,52.1958292029513,B392,,,,,Bruggen,,POINT (52.195832802980284 5.414408342905191),Veenslagen,Stalen brug,0

Artistieke_kunstwerken.8848,2021-02-19,5.43230671364545,52.1905011921646,B389,,,,,Bruggen,,POINT (52.19050465406997 5.4323073697501165),Buurtsdijk,Stalen brug,0

Artistieke_kunstwerken.8849,2021-02-19,5.43259823645299,52.1900359657042,B390,,,,,Bruggen,,POINT (52.19003942302098 5.43259888688997),Dombosch,Stalen brug,0

Artistieke_kunstwerken.8850,2021-02-19,5.40155315283156,52.1633953292942,B401,,,,,Bruggen,,POINT (52.16339882315492 5.401553232588439),Parkweelde,Stalen brug,0

Artistieke_kunstwerken.8851,2021-02-19,5.40133272321515,52.162759833628,B402,,,,,Bruggen,,POINT (52.16276332579797 5.401332792897196),Parkweelde,Stalen brug,0

Artistieke_kunstwerken.8852,2021-02-19,5.39101570346894,52.163833667782,B403,,,,,Bruggen,,POINT (52.16383721928305 5.391015740443272),KW2,Stalen brug,0

Artistieke_kunstwerken.8853,2021-02-19,5.41072414654948,52.2019731087134,B380,,,,,Bruggen,,POINT (52.201976769770056 5.410724839525554),Leersumseberg,Stalen brug,0

Artistieke_kunstwerken.8854,2021-02-19,5.4085297697289,52.2003514906854,B381,,,,,Bruggen,,POINT (52.200355153118814 5.408530423937412),Geulhemmerberg,Stalen brug,0

Artistieke_kunstwerken.8855,2021-02-19,5.37728107117944,52.1530113054766,B036,,,,,Bruggen,,POINT (52.153014879738066 5.377280904806733),Viaduct Stationstraat,Betonnen brug,0

Artistieke_kunstwerken.8856,2021-02-19,5.35609319114301,52.1638790355536,B039,,,,,Bruggen,,POINT (52.16388275464689 5.356093066017349),Vreeland,Stalen brug,0

Artistieke_kunstwerken.8857,2021-02-19,5.3472201119732,52.161807680179,B038,,,,,Bruggen,,POINT (52.161811428273744 5.347219922314622),Viaduct Birkhoven,Betonnen plaatbrug t.p.g.,0

Artistieke_kunstwerken.8858,2021-02-19,5.37887151952343,52.1621008876949,B042,,,,,Bruggen,,POINT (52.162104492527774 5.378871477482658),Basculebrug,Stalen brug,0

Artistieke_kunstwerken.8859,2021-02-19,5.40519833629379,52.1525907541932,B068,,,,,Bruggen,,POINT (52.15259418241362 5.405198276644303),Randenbroekerweg-Flierbeek,Duikerbrug,0

Artistieke_kunstwerken.8860,2021-02-19,5.40666845516946,52.1530905962465,B069,,,,,Bruggen,,POINT (52.15309401837565 5.406668408690982),Bachweg-Flierbeek,Duikerbrug,0

Artistieke_kunstwerken.8861,2021-02-19,5.42095018263877,52.1658921908338,B092,,,,,Bruggen,,POINT (52.165895587578945 5.420950390482754),Outputweg-Oude Lageweg,Prefab betonliggers,0

Artistieke_kunstwerken.8862,2021-02-19,5.36970832075248,52.2041078551863,B311,,,,,Bruggen,,POINT (52.204111742053655 5.369708760747555),Watersteeg-Rietvoorn,Stalen brug,0

Artistieke_kunstwerken.8863,2021-02-19,5.36843327456339,52.2048374572831,B312,,,,,Bruggen,,POINT (52.20484135515742 5.36843371476278),Watersteeg-park Stadstuin,Stalen brug,0

Artistieke_kunstwerken.8864,2021-02-19,5.37625593001714,52.2037242017185,B313,,,,,Bruggen,,POINT (52.20372805464526 5.376256410530371),Waterranonkel,Duikerbrug,0

Artistieke_kunstwerken.8865,2021-02-19,5.40161440564626,52.1768760608544,B162,,,,,Bruggen,,POINT (52.17687962084085 5.4016146780513195),Count Basiestraat,Duikerbrug,0

Artistieke_kunstwerken.8866,2021-02-19,5.40211068298587,52.1772013090896,B162,,,,,Bruggen,,POINT (52.17720486812631 5.402110962718813),Count Basiestraat,Duikerbrug,0

Artistieke_kunstwerken.8867,2021-02-19,5.39526947047949,52.1779113231832,B163,,,,,Bruggen,,POINT (52.177914922498786 5.395269723075588),Glenn Millerstraat,Duikerbrug,0

Artistieke_kunstwerken.8868,2021-02-19,5.39548630267751,52.1780571237348,B163,,,,,Bruggen,,POINT (52.178060722693125 5.395486558486404),Glenn Millerstraat,Duikerbrug,0

Artistieke_kunstwerken.8869,2021-02-19,5.39853090983926,52.1771429963278,B153,,,,,Bruggen,,POINT (52.17714657426791 5.398531169381239),Nijenrode-Slangevecht,Duiker,0

Artistieke_kunstwerken.8870,2021-02-19,5.39868939509791,52.1763755957178,B153,,,,,Bruggen,,POINT (52.17637916874226 5.398689644669904),Nijenrode-Slangevecht,Duiker,0

Artistieke_kunstwerken.8871,2021-02-19,5.37777685986327,52.1649172029671,B050,,,,,Bruggen,,POINT (52.16492082598899 5.377776849201055),Brug Tjalkweg,Houten brug,0

Artistieke_kunstwerken.8872,2021-02-19,5.40137145526726,52.1767041711249,B161,,,,,Bruggen,,POINT (52.17670773150929 5.4013717239110495),Brug Charlie Parkerstraat,Prefab betonliggers,0

Artistieke_kunstwerken.8873,2021-02-19,5.39456624258587,52.1752960212246,B157,,,,,Bruggen,,POINT (52.17529961038271 5.394566455061529),Zwartesteeg (ts Overtoom),Houten brug. Type 2,0

Artistieke_kunstwerken.8874,2021-02-19,5.43230264119647,52.1644295484147,B358,,,,,Bruggen,,POINT (52.16443287103227 5.432302879725061),Bufferzone - De Wieken,Stalen brug,0

Artistieke_kunstwerken.8875,2021-02-19,5.43270872755312,52.16391889482,B359,,,,,Bruggen,,POINT (52.16392221263347 5.432708959797959),Bufferzone - De Wieken,Stalen brug,0

Artistieke_kunstwerken.8876,2021-02-19,5.42884408074921,52.1617637056637,B360,,,,,Bruggen,,POINT (52.161767037008694 5.428844260945025),Bufferzone - De Wieken,Stalen brug,0

Artistieke_kunstwerken.8877,2021-02-19,5.42647193483432,52.161243592851,B361,,,,,Bruggen,,POINT (52.16124693600766 5.4264720961309685),Bufferzone - De Wieken,Stalen brug,0

Artistieke_kunstwerken.8878,2021-02-19,5.38324872881363,52.1602137993923,B044,,,,,Bruggen,,POINT (52.160217374195554 5.383248681771185),Brug 't Sasje,Stalen brug,0

Artistieke_kunstwerken.8879,2021-02-19,5.33612897601168,52.1828387011528,B345.1,,,,,Bruggen,,POINT (52.18284260117524 5.336128957965708),Malebrug,Stalen brug,0

Artistieke_kunstwerken.8880,2021-02-19,5.39243881724531,52.164135749532,B404,,,,,Bruggen,,POINT (52.16413929504177 5.39243886499491),KW1,Stalen brug,0

Artistieke_kunstwerken.8881,2021-02-19,5.39215927385148,52.1640680418785,B405,,,,,Bruggen,,POINT (52.16407158852975 5.392159319365748),KW4,Duikerbrug,0

Artistieke_kunstwerken.8882,2021-02-19,5.43299761579874,52.1951983893175,B393,,,,,Bruggen,,POINT (52.195201876224104 5.432998351630337),Blokzijlbrug,Betonnen brug,0

Artistieke_kunstwerken.8883,2021-02-19,5.43269174201033,52.1960866220684,B394,,,,,Bruggen,,POINT (52.19609011649007 5.43269249013436),2e Weteringbrug,Betonnen brug,0

Artistieke_kunstwerken.8884,2021-02-19,5.43374237432106,52.1968612220715,B395,,,,,Bruggen,,POINT (52.196864715084885 5.433743141730285),1e Elburgbrug,Betonnen brug,0

Artistieke_kunstwerken.8885,2021-02-19,5.43478580946831,52.1972378363625,B396,,,,,Bruggen,,POINT (52.19724132544536 5.434786589771753),Genemuidenbrug,Betonnen brug,0

Artistieke_kunstwerken.8886,2021-02-19,5.43556358653372,52.1978030635862,B397,,,,,Bruggen,,POINT (52.19780655157466 5.435564381091129),2e Hindelopenbrug,Betonnen brug,0

Artistieke_kunstwerken.8887,2021-02-19,5.43222500481451,52.1997691289259,B398,,,,,Bruggen,,POINT (52.19977265011624 5.4322258089370195),Laaxumbrug,Betonnen brug,0

Artistieke_kunstwerken.8888,2021-02-19,5.43292780154756,52.2003385914799,B399,,,,,Bruggen,,POINT (52.200342112182554 5.43292861951947),Lemmerbrug,Betonnen brug,0

Artistieke_kunstwerken.8889,2021-02-19,5.42955892348549,52.1993805141347,B400,,,,,Bruggen,,POINT (52.19938404882094 5.429559703612521),Markenbrug,Betonnen brug,0

Artistieke_kunstwerken.8890,2021-02-19,5.43054701968657,52.1988983976665,B406,,,,,Bruggen,,POINT (52.19890192325132 5.430547798716602),Kuinrebrug,Betonnen brug,0

Artistieke_kunstwerken.8891,2021-02-19,5.43076491654117,52.198617637514,B407,,,,,Bruggen,,POINT (52.19862115994887 5.430765692540488),Hoornbrug,Betonnen brug,0

Artistieke_kunstwerken.8892,2021-02-19,5.42854923489162,52.1986351909289,B408,,,,,Bruggen,,POINT (52.19863872676575 5.42854999649906),Medemblikbrug,Betonnen brug,0

Artistieke_kunstwerken.8893,2021-02-19,5.43006218524686,52.1980649192023,B409,,,,,Bruggen,,POINT (52.198068442256364 5.430062947802589),1e Weteringbrug,Betonnen brug,0

Artistieke_kunstwerken.8894,2021-02-19,5.42348089524309,52.2022444795022,B410,,,,,Bruggen,,POINT (52.202248069317406 5.423481679350087),3e Muidenbrug,Betonnen brug,0

Artistieke_kunstwerken.8895,2021-02-19,5.42740914593682,52.2018527328317,B411,,,,,Bruggen,,POINT (52.201856296805516 5.427409950690275),2e Scharwoudebrug,Betonnen brug,0

Artistieke_kunstwerken.8896,2021-02-19,5.42962515702826,52.2007515317214,B412,,,,,Bruggen,,POINT (52.20075507509022 5.429625959370724),1e Scharwoudebrug,Betonnen brug,0

Artistieke_kunstwerken.8897,2021-02-19,5.43059353987027,52.2014921952635,B413,,,,,Bruggen,,POINT (52.201495737764986 5.430594360545697),1e Spakenburgbrug,Betonnen brug,0

Artistieke_kunstwerken.8898,2021-02-19,5.42710703905277,52.2032239340211,B415,,,,,Bruggen,,POINT (52.20322750906394 5.427107863334162),3e Spakenburgbrug,Betonnen brug,0

Artistieke_kunstwerken.8899,2021-02-19,5.42559096469166,52.2038323322003,B416,,,,,Bruggen,,POINT (52.20383592037606 5.425591788063046),4e Spakenburgbrug,Betonnen brug,0

Artistieke_kunstwerken.8900,2021-02-19,5.42823315759871,52.2026777725651,B414,,,,,Bruggen,,POINT (52.20268133719641 5.428233980998591),2e Spakenburgbrug,Betonnen brug,0

Artistieke_kunstwerken.8901,2021-02-19,5.42246226278363,52.2017611310234,B417,,,,,Bruggen,,POINT (52.2017647235473 5.422463032455055),Vollenhovebrug,Betonnen brug,0

Artistieke_kunstwerken.8902,2021-02-19,5.42654200928185,52.2012076716931,B418,,,,,Bruggen,,POINT (52.20121123649175 5.4265427980020675),,Betonnen Brug,0

Artistieke_kunstwerken.8903,2021-02-19,5.3745224309976,52.1658631454765,B043,,,,,Bruggen,,POINT (52.165866788688554 5.374522417023252),Koppelbrug,Stalen brug,0

Artistieke_kunstwerken.8904,2021-02-19,5.38271658686963,52.1630677351471,B049,,,,,Bruggen,,POINT (52.163071325307875 5.382716575108141),Groeneveld,Houten brug,0

Artistieke_kunstwerken.8905,2021-02-19,5.36946680524137,52.1414272693275,B054,,,,,Bruggen,,POINT (52.141430838906594 5.3694664632717615),Klein Zwitserland,Houten brug,0

Artistieke_kunstwerken.8906,2021-02-19,5.36637540979885,52.1419122280795,B053,,,,,Bruggen,,POINT (52.14191581370918 5.366375063297381),Galgenberg,Houten brug,0

Artistieke_kunstwerken.8907,2021-02-19,5.39379574229623,52.153147404744,B056,,,,,Bruggen,,POINT (52.15315089615471 5.393795644548816),Sint Ansfridusstraat-Heiligenb,Houten brug,0

Artistieke_kunstwerken.8908,2021-02-19,5.3964515784891,52.1527648817093,B057,,,,,Bruggen,,POINT (52.152768357649606 5.396451486150263),Zwaanstraat-Blekerssingel,Houten brug,0

Artistieke_kunstwerken.8909,2021-02-19,5.3957732321541,52.1514093262154,B058,,,,,Bruggen,,POINT (52.15141280043634 5.395773118208067),Bisschopsweg-Heiligenbergerbee,Betonnen brug,0

Artistieke_kunstwerken.8910,2021-02-19,5.39684638324924,52.1491151415633,B059,,,,,Bruggen,,POINT (52.14911860138733 5.396846241458012),Park Randenbroek-Heiligenberge,Stalen brug,0

Artistieke_kunstwerken.8911,2021-02-19,5.39974328778763,52.1470513486972,B060,,,,,Bruggen,,POINT (52.147054785502476 5.399743127862292),Metgensbleek,betonnen brug,0

Artistieke_kunstwerken.8912,2021-02-19,5.40018920660034,52.1463402297093,B061,,,,,Bruggen,,POINT (52.14634366156259 5.400189038248085),Ziekenhuis-Heiligenbergerbeek,betonnen brug,0

Artistieke_kunstwerken.8913,2021-02-19,5.3983833829943,52.155945559612,B064,,,,,Bruggen,,POINT (52.155949038145806 5.398383343199402),Hoefsmiderf-Flierbeek,betonnen brug,0

Artistieke_kunstwerken.8914,2021-02-19,5.3987937237501,52.1548443634831,B065,,,,,Bruggen,,POINT (52.15484783531984 5.398793670155554),Gallopeerbaan-Flierbeek,betonnen brug,0

Artistieke_kunstwerken.8653,2021-02-19,5.37580275522593,52.2012846298542,B316,,,,,Bruggen,,POINT (52.20128846847998 5.375803201306467),Waterzuring,Duikerbrug,0

Artistieke_kunstwerken.8654,2021-02-19,5.37986532484551,52.2039513573722,B317,,,,,Bruggen,,POINT (52.203955194196865 5.379865833298643),Longkruid-Parnaskruid,Duiker,0

Artistieke_kunstwerken.8655,2021-02-19,5.3679713620845,52.2011171752108,B318.1,,,,,Bruggen,,POINT (52.201121049986924 5.367971752983214),Steur 3 steunpunten,Prefab betonliggers,0

Artistieke_kunstwerken.8656,2021-02-19,5.36750777014078,52.2012950982934,B318.2,,,,,Bruggen,,POINT (52.20129897642489 5.367508160098416),Steur 2 steunpunten,Prefab betonliggers,0

Artistieke_kunstwerken.8657,2021-02-19,5.34368431712198,52.1860622144287,B340,,,,,Bruggen,,POINT (52.1860661021911 5.343684377882169),Coelhorsterweg-Mgr.v.d.Weterin,t.p.g. beton,0

Artistieke_kunstwerken.8658,2021-02-19,5.33086986400904,52.2029076201623,B341,,,,,Bruggen,,POINT (52.20291166571165 5.330870021932728),Neerzeldertseweg-Slaagseweg,t.p.g. beton,0

Artistieke_kunstwerken.8659,2021-02-19,5.33058793112591,52.2033272284735,B342,,,,,Bruggen,,POINT (52.20333127796932 5.330588091416427),Neerzeldertseweg-Achtereemland,t.p.g. beton,0

Artistieke_kunstwerken.8660,2021-02-19,5.40650486586629,52.182094260068,B172,,,,,Bruggen,,POINT (52.182097821897514 5.40650524058411),Spinetpad,Prefab betonliggers,0

Artistieke_kunstwerken.8661,2021-02-19,5.4065164361617,52.1825419885723,B173,,,,,Bruggen,,POINT (52.18254555285382 5.406516817462814),Stradivariusstraat,Duikerbrug,0

Artistieke_kunstwerken.8662,2021-02-19,5.40821094388585,52.1833911979588,B174,,,,,Bruggen,,POINT (52.18339475769191 5.408211347310424),A.Schweitzersingel-Zijderupsvl,Duikerbrug,0

Artistieke_kunstwerken.8663,2021-02-19,5.40975234018024,52.1835518214366,B175,,,,,Bruggen,,POINT (52.18355537352294 5.40975275485149),Zijderupsvlinder-Posteleinvlin,Duikerbrug,0

Artistieke_kunstwerken.8664,2021-02-19,5.4108221314161,52.1834966511377,B176,,,,,Bruggen,,POINT (52.18350019693945 5.41082255144255),H. Dunantstraat,Duikerbrug,0

Artistieke_kunstwerken.8665,2021-02-19,5.40965986876132,52.1806615713647,B177,,,,,Bruggen,,POINT (52.18066510776084 5.4096602403114815),Braillestraat-C. Drebbelstraat,Duikerbrug,0

Artistieke_kunstwerken.8666,2021-02-19,5.41050589730783,52.185075764502,B178,,,,,Bruggen,,POINT (52.1850793211198 5.410506338857388),Olifantvlinder,Duikerbrug,0

Artistieke_kunstwerken.8667,2021-02-19,5.40976894913654,52.1842593961912,B179,,,,,Bruggen,,POINT (52.184262952224245 5.40976937433501),Posteleinvlinder,Prefab betonliggers,0

Artistieke_kunstwerken.8668,2021-02-19,5.40885064227654,52.1849381572812,B180,,,,,Bruggen,,POINT (52.18494172232179 5.40885107211175),Zielhorsterlaan,Prefab betonliggers,0

Artistieke_kunstwerken.8669,2021-02-19,5.40759872279313,52.1850273208724,B181,,,,,Bruggen,,POINT (52.18503089335946 5.407599146610496),Heidevlinder-Hermelijnvlinder,Prefab betonliggers,0

Artistieke_kunstwerken.8670,2021-02-19,5.39732191951435,52.1805412985335,B200,,,,,Bruggen,,POINT (52.180544901328176 5.39732222020576),Granpre Molierestraat,Prefab betonliggers,0

Artistieke_kunstwerken.8671,2021-02-19,5.39354457943015,52.1875433471199,B210,,,,,Bruggen,,POINT (52.187547009824634 5.393544955749507),Laan der Hoven-Aziering,Prefab betonliggers,0

Artistieke_kunstwerken.8672,2021-02-19,5.39337546240143,52.1874624061495,B211,,,,,Bruggen,,POINT (52.187466069258534 5.393375836588155),Laan der Hoven-Australiering,Prefab betonliggers,0

Artistieke_kunstwerken.8673,2021-02-19,5.39265836754648,52.1872245799781,B212,,,,,Bruggen,,POINT (52.187228245420066 5.39265873415916),Australiering-Morielje,Houten brug,0

Artistieke_kunstwerken.8674,2021-02-19,5.39459997373676,52.1882598605805,B213,,,,,Bruggen,,POINT (52.18826352201423 5.394600366335389),Aziering-Hof der Gedachten,Houten brug,0

Artistieke_kunstwerken.8675,2021-02-19,5.3927934409637,52.188226973149,B214,,,,,Bruggen,,POINT (52.18823064382758 5.392793822199518),Laan der Hoven-Het Geheugen,Duikerbrug,0

