FID,entiteit,omschrijvi,vak_bagger,vak_naam,opname_vak,km2,actief,ngd_mv,ngd_lat,aanldp_lat,aanldpt_mv,bestandsna,se_anno_cad_data,gdb_geomattr_data,shape
monitoringsbebieden_noordzee.68,ankergebied,Ankergebied Schouwenbank,-,-,Ank-Schb,34.70302961,ja,0,0,0,0,an_schb,,,"POLYGON ((526414.8501000004 5742292.3901, 528727.6201 5739617.949899999, 521080.3200000003 5732628.800100001, 519320.13999999966 5735586.859999999, 526414.8501000004 5742292.3901))"
monitoringsbebieden_noordzee.69,ankergebied,Ankergebied haven Scheveningen,-,-,Ank-hav-Schev,1.0321187,ja,0,0,0,0,ank_hav_sch,,,"POLYGON ((585012.6798999999 5776414.24, 585829.2301000003 5776706.4300999995, 586301.6299999999 5775787.5, 585373.7200999996 5775326.4300999995, 585012.6798999999 5776414.24))"
monitoringsbebieden_noordzee.70,ankergebied,Ankergebied Scheveningen,-,-,Ank-Schev,11.77065173,ja,0,0,0,0,ank_schev,,,"POLYGON ((583599.71 5785754.1800999995, 585918.7899000002 5783383.35, 583351.6901000002 5780187.2399, 581699.2300000004 5783590.049900001, 583599.71 5785754.1800999995))"
monitoringsbebieden_noordzee.71,ankergebied,Alternatief Ankergebied IJgeul,-,-,AY-altern,45.8983339,ja,0,0,0,0,ay_altern,,,"POLYGON ((537091.8198999995 5807197.1501, 537057.4000000004 5807163.5600000005, 537022.4299999997 5807130.540100001, 536986.9101 5807098.100099999, 536950.8700000001 5807066.26, 536914.2999 5807035.02, 536877.2199999997 5807004.380000001, 536839.6300999997 5806974.370100001, 536801.5599999996 5806944.979900001, 536763.0000999998 5806916.2201000005, 536723.9798999997 5806888.109999999, 536684.4900000002 5806860.649900001, 536644.5599999996 5806833.8401, 536604.1799999997 5806807.700099999, 536563.3799 5806782.229900001, 536522.1601 5806757.4399999995, 536480.5400999999 5806733.33, 536438.5300000003 5806709.92, 536396.1299999999 5806687.200099999, 536353.3700000001 5806665.190099999, 536310.2400000002 5806643.9, 536266.7699999996 5806623.3100000005, 536222.96 5806603.450200001, 536178.8300000001 5806584.32, 536134.3898999998 5806565.92, 536089.6600000001 5806548.26, 536044.6299 5806531.34, 535999.3300999999 5806515.17, 535953.7699999996 5806499.7501, 535907.9700999996 5806485.09, 535861.9199000001 5806471.1899999995, 535815.6500000004 5806458.050000001, 535769.1699000001 5806445.6799, 535722.4900000002 5806434.08, 535675.6300999997 5806423.2501, 535628.5900999997 5806413.200099999, 535581.3998999996 5806403.9299, 535534.0499999998 5806395.449999999, 535486.5800000001 5806387.75, 535438.9800000004 5806380.8299, 535391.2699999996 5806374.700099999, 535343.4698999999 5806369.370100001, 535295.5899 5806364.82, 535247.6399999997 5806361.07, 535199.6299999999 5806358.119999999, 535151.5800000001 5806355.960000001, 535103.5000999998 5806354.59, 535055.4100000001 5806354.020099999, 535007.3101000004 5806354.24, 534959.2199999997 5806355.27, 534911.1599000003 5806357.0801, 534863.1299999999 5806359.699999999, 534815.1601 5806363.100099999, 534767.2399000004 5806367.3101, 534719.3998999996 5806372.300000001, 534671.6500000004 5806378.08, 534624.0099 5806384.66, 534576.4798999997 5806392.020099999, 534529.0701000001 5806400.17, 534481.8098999998 5806409.1, 534434.6999000004 5806418.8100000005, 534387.7599999998 5806429.3002, 534341 5806440.5601, 534294.4398999996 5806452.600099999, 534248.0800999999 5806465.41, 534201.9299999997 5806478.98, 534156.0198999997 5806493.3101, 534110.3501000004 5806508.4101, 534064.9398999996 5806524.2501, 534019.7899000002 5806540.85, 533974.9299999997 5806558.1899999995, 533930.3600000003 5806576.27, 533886.1001000004 5806595.0801, 533842.1500000004 5806614.630100001, 533798.5300000003 5806634.899900001, 533755.25 5806655.8901, 533712.3299000002 5806677.5899, 533669.7699999996 5806700, 533627.5899 5806723.109999999, 533585.7999999998 5806746.9201, 533544.4099000003 5806771.42, 533503.4199999999 5806796.5901, 533462.8600000003 5806822.440099999, 533422.7400000002 5806848.960100001, 533383.0500999996 5806876.1401, 533343.8300000001 5806903.98, 533305.0701000001 5806932.450099999, 533266.7801000001 5806961.57, 533228.9900000002 5806991.3199000005, 533191.6900000004 5807021.6800999995, 533154.8899999997 5807052.66, 533118.6200000001 5807084.25, 533082.8700000001 5807116.43, 533047.6700999998 5807149.199999999, 533012.9999000002 5807182.540100001, 532978.9000000004 5807216.460000001, 532945.3600000003 5807250.9300999995, 532912.4000000004 5807285.960100001, 532880.0198999997 5807321.529999999, 532848.2300000004 5807357.619999999, 532817.0399000002 5807394.24, 532786.4699999997 5807431.370100001, 532756.5099999998 5807469.0001, 532727.1900000004 5807507.119999999, 532698.4900000002 5807545.73, 532670.4400000004 5807584.8002, 532643.0400999999 5807624.3301, 532616.2999999998 5807664.3100000005, 532590.2199999997 5807704.720000001, 532564.8198999995 5807745.5600000005, 532540.0899999999 5807786.82, 532516.0500999996 5807828.48, 532492.7001 5807870.529999999, 532470.0599999996 5807912.960100001, 532448.1200000001 5807955.7601, 532426.8899999997 5807998.92, 532406.3700000001 5808042.43, 532386.5800000001 5808086.27, 532367.5198999997 5808130.4201, 532349.1900000004 5808174.8901, 532331.6001000004 5808219.66, 532314.7599999998 5808264.710100001, 532298.6601 5808310.029999999, 532283.3099999996 5808355.620100001, 532268.7199999997 5808401.449999999, 532254.8901000004 5808447.52, 532241.8300000001 5808493.8101, 532229.5300000003 5808540.3100000005, 532218.0000999998 5808587, 532207.25 5808633.880000001, 532197.2800000003 5808680.9399999995, 532188.0800000001 5808728.15, 532179.6699999999 5808775.5001, 532172.0499 5808822.9901, 532165.21 5808870.6, 532159.1601 5808918.3201, 532153.9000000004 5808966.130100001, 532149.4299999997 5809014.020099999, 532145.7599999998 5809061.9701000005, 532142.8699000003 5809109.99, 532140.7900999999 5809158.040100001, 532139.4999000002 5809206.119999999, 532139.0100999996 5809254.220000001, 532139.3099999996 5809302.3101, 532140.4100000001 5809350.4, 532142.2999999998 5809398.459899999, 532144.9900000002 5809446.48, 532148.4700999996 5809494.449999999, 532152.75 5809542.360099999, 532157.8200000003 5809590.1899, 532163.6799999997 5809637.93, 532170.3300000001 5809685.57, 532177.7699999996 5809733.0801, 532185.9901 5809780.470000001, 532195 5809827.7201000005, 532204.7801000001 5809874.8100000005, 532215.3498999998 5809921.7401, 532226.6900000004 5809968.4801, 532238.7999999998 5810015.029999999, 532251.6799999997 5810061.369999999, 532265.3201000001 5810107.49, 532279.7300000004 5810153.380000001, 532294.8998999996 5810199.02, 532310.8098999998 5810244.41, 532327.4800000004 5810289.530099999, 532344.8899999997 5810334.369999999, 532363.04 5810378.91, 532381.9298999999 5810423.1401, 532401.5499999998 5810467.0600000005, 532421.8899999997 5810510.640000001, 532442.9400000004 5810553.889900001, 532464.7198999999 5810596.779999999, 532487.1901000002 5810639.300100001, 532510.3701 5810681.4399999995, 532534.2499000002 5810723.199899999, 532558.8099999996 5810764.549900001, 532584.0499 5810805.4901, 532609.96 5810846.0101, 532636.5499999998 5810886.100099999, 532663.79 5810925.74, 532691.6900000004 5810964.9201, 532720.2300000004 5811003.630100001, 532749.3998999996 5811041.870100001, 532779.2100999998 5811079.619999999, 532809.6299999999 5811116.870100001, 532840.6700999998 5811153.609999999, 532872.3099999996 5811189.8401, 532904.5499999998 5811225.530099999, 532937.3799999999 5811260.6899999995, 532970.7800000003 5811295.300000001, 533004.75 5811329.350099999, 533039.2800000003 5811362.8299, 533074.3499999996 5811395.7401, 533109.9700999996 5811428.0601, 533146.1200000001 5811459.789999999, 533182.7899000002 5811490.9202, 533219.9700999996 5811521.440199999, 533257.6501000002 5811551.33, 533295.8098999998 5811580.6, 533334.4600999998 5811609.2301, 533373.5800000001 5811637.2201000005, 533413.1500000004 5811664.5601, 533453.1699999999 5811691.24, 533493.6300999997 5811717.25, 533534.5099999998 5811742.5901, 533575.7999999998 5811767.25, 533617.5 5811791.2201000005, 533659.5900999997 5811814.5, 533702.0599999996 5811837.08, 533744.9000000004 5811858.950099999, 533788.0900999997 5811880.119999999, 533831.6300999997 5811900.5601, 542839.21 5815600.16, 542839.21 5815600.15, 538830.6700999998 5808873.640000001, 537091.8198999995 5807197.1501))"
monitoringsbebieden_noordzee.72,hydrografie,Hydrografie gebied 10314-04,-,-,HY10314-04,163.36780273,ja,0,0,0,0,hy10314_4,,,"POLYGON ((558009.2199999997 5791048.3901, 547389.9501 5780128.350099999, 538686.4499000004 5786765.520199999, 549029 5797401.0001, 558009.2199999997 5791048.3901))"
monitoringsbebieden_noordzee.73,hydrografie,Hydrografie gebied 10314-05,-,-,HY10314-05,109.8706245,ja,0,0,0,0,hy10314_5,,,"POLYGON ((559453.2600999996 5790026.880100001, 559385.9200999998 5777375.860099999, 556688.6398999998 5778006.289899999, 555704.7899000002 5773787.5699000005, 547389.9501 5780128.350099999, 558009.2199999997 5791048.3901, 559453.2600999996 5790026.880100001))"
monitoringsbebieden_noordzee.74,hydrografie,Hydrografie gebied 10315-01,-,-,HY10315-01,38.70548168,ja,0,0,0,0,hy10315_1,,,"POLYGON ((564627 5775176, 562060 5775143.0001, 563304 5780462.0001, 564192.9999000002 5789261.0001, 567561.0000999998 5789306, 564627 5775176))"
monitoringsbebieden_noordzee.75,hydrografie,Hydrografie gebied 10315-02,-,-,HY10315-02,123.71810007,ja,0,0,0,0,hy10315_2,,,"POLYGON ((567561.0000999998 5789306, 564192.9999000002 5789261.0001, 565591 5814849.0001, 571834 5815790.0001, 567561.0000999998 5789306))"
monitoringsbebieden_noordzee.76,stortgebied,Kustfundament Maasgeul ABC,-,-,KFMG-ABC,9.27177847,nee,0,0,0,0,kusfun_mg_abc,,,"POLYGON ((574415.7600999996 5762949.450099999, 572672.5301000001 5761636.109999999, 571957.3800999997 5762975.359999999, 571242.2199999997 5764314.610200001, 570619.8098999998 5765480.1800999995, 572191.5 5766841.9, 572915.3600000003 5765575.15, 573665.5601000004 5764262.300000001, 574415.7600999996 5762949.450099999))"
monitoringsbebieden_noordzee.77,stortgebied,Kustfundament Maasgeul ABCD,-,-,KFMG-ABCD,13.78437654,nee,0,0,0,0,kusfun_mg_abcd,,,"POLYGON ((570619.8098999998 5765480.18, 572191.1699999999 5766841.3199000005, 572691.3501000004 5767272.2301, 572969.5198999997 5767494.770099999, 575220.5598999998 5763555.460200001, 574415.4301000005 5762948.870100001, 572672.2000000002 5761635.529999999, 571957.3800999997 5762975.3599, 571242.2199999997 5764314.610099999, 570619.8098999998 5765480.18))"
monitoringsbebieden_noordzee.78,stortgebied,Kustfundament Maasgeul,-,-,KFMG,10.71948548,ja,0,0,0,0,kusfun,,,"POLYGON ((574415.4808 5762948.909, 572754.1886999998 5761697.300100001, 572370.7117999997 5763286.4431, 571987.2276999997 5764875.5832, 571630.1611000001 5766355.2524, 572191.2377000004 5766841.3715, 572691.415 5767272.2765999995, 572969.5773999998 5767494.814200001, 575220.6091999998 5763555.4844, 574415.4808 5762948.909))"
monitoringsbebieden_noordzee.79,stortgebied,Kustfundament Maasgeul Noord,-,-,KFMGn,3.44045881,ja,0,0,0,0,kusfun_mg_noord,,,"POLYGON ((574136.4233999997 5768477.7227, 575434.4467000002 5766956.942, 573983.7981000002 5765719.4955, 572969.5188999996 5767494.772299999, 574136.4233999997 5768477.7227))"
monitoringsbebieden_noordzee.80,stortgebied,Kustfundament IJgeul,-,-,KFYG,6.12410653,ja,0,0,0,0,kustfund_yg,,,"POLYGON ((596601.4620000003 5816605.2733, 597028.6693000002 5817486.686799999, 601962.0131000001 5816673.191500001, 601872.7838000003 5816490.7929, 603634.7708999999 5816196.7447, 603473.1919 5815462.1899999995, 596601.4620000003 5816605.2733))"
monitoringsbebieden_noordzee.81,zandwingebied,Zandwingebied L17-ss2,-,-,Zw-L17-ss2,128.16633745,ja,0,0,0,0,l17_ss2,,,"POLYGON ((613290.5999999996 5893724.359999999, 604321 5876609.9701000005, 598031.9802000001 5880252.789999999, 607792 5896473.6601, 613290.5999999996 5893724.359999999))"
monitoringsbebieden_noordzee.82,stortgebied,Stortvak IJgeul Noord A,-,-,LYGNA,7.49988121,ja,0,0,0,0,ly,,,"POLYGON ((602650.4100000001 5818080.300000001, 601962.3498999998 5816673.520099999, 597029.0201000003 5817487.0702, 597717.0800000001 5818893.850199999, 602650.4100000001 5818080.300000001))"
monitoringsbebieden_noordzee.83,zandwingebied,Zandwingebied Q13-K,-,-,Zw-Q13-K,2.47885073,ja,0,0,0,0,q13k,,,"POLYGON ((579005.9001000002 5781979.2401, 578653.3400999997 5781112.3101, 577652.5499999998 5781568.2201000005, 578668.2702000001 5783757.4802, 579442.9000000004 5783481.9, 579423.7099000001 5783188.0801, 579005.9001000002 5781979.2401))"
monitoringsbebieden_noordzee.84,zandwingebied,Zandwingebied Q16-F1_Q16-Ho,-,-,Zw-Q16-F1_Q16-Ho,7.14173449,ja,0,0,0,0,q16f12ho,,,"POLYGON ((575452.7800000003 5771684.84, 572592.0300000003 5769323.1800999995, 572456.25 5769981.5801, 572193.7298999997 5771254.460000001, 572053.1501000002 5771657.3302, 573682.0800000001 5773620.280200001, 574016.4000000004 5773150.870200001, 574499.2399000004 5772658.120200001, 575452.7800000003 5771684.84))"
monitoringsbebieden_noordzee.85,zandwingebied,Zandwingebied Q16-J,-,-,Zw-Q16-J,3.5893638,ja,0,0,0,0,q16j,,,"POLYGON ((577547.1001000004 5775081.3902, 577078.0300000003 5773383.3201, 575126.2399000004 5773890.950200001, 575731.0400999999 5775686.3101, 577547.1001000004 5775081.3902))"
monitoringsbebieden_noordzee.86,zandwingebied,Zandwingebied P18-N,-,-,Zw-P18-N,1.70242501,ja,0,0,0,0,zwp18n,,,"POLYGON ((565570.7401 5762585.440199999, 564212.1601 5761361.609999999, 563480.8601000002 5762148.110099999, 564383.3901000004 5763026.6501, 565570.7401 5762585.440199999))"
monitoringsbebieden_noordzee.87,zandwingebied,Zandwingebied P18-O,-,-,Zw-P18-O,1.3747419,ja,0,0,0,0,zwp18o,,,"POLYGON ((565570.7300000004 5762585.440199999, 566547.0998999998 5762207.01, 565489.8300000001 5761378.609999999, 564212.1601 5761361.619999999, 565570.7300000004 5762585.440199999))"
monitoringsbebieden_noordzee.88,zandwingebied,Zandwingebied Q13-C1,-,-,Zw-Q13-C1,2.55745918,ja,0,0,0,0,q13c1,,,"POLYGON ((582002.5400999999 5787080.7499, 581017.0899999999 5787254.6601, 581255.4099000003 5789921.1602, 582189.3200000003 5789644.210000001, 582002.5400999999 5787080.7499))"
monitoringsbebieden_noordzee.89,zandwingebied,Zandwingebied Q5-B_Q8-A,-,-,Zw-Q5-B_Q8-A,5.99765267,ja,0,0,0,0,q5bq8a,,,"POLYGON ((599450.2555999998 5836120.0505, 599819.1131999996 5837429.710899999, 600280.3102000002 5838247.765000001, 601780.6193000004 5838132.235200001, 601292.3322000001 5836157.3497, 600955.8644000003 5834796.579600001, 600199.7198000001 5834905.809, 599074.8280999996 5834787.0901, 599450.2555999998 5836120.0505))"
monitoringsbebieden_noordzee.90,zandwingebied,Zandwingebied Q2-D,-,-,Zw-Q2-D,4.8215425,ja,0,0,0,0,q2d,,,"POLYGON ((602296.7114000004 5865106.960200001, 602296.7116 5865884.0447, 605488.2587000001 5865945.773700001, 605388.2187999999 5863675.119999999, 602296.7114000004 5865106.960200001))"
monitoringsbebieden_noordzee.91,ribbelgebied,Twin Noord,TWn,TWn,TW,13.48101336,ja,289,269,0,0,-,,,"POLYGON ((463981.1459999997 5724155.357000001, 460781.0203999998 5719821.6293, 458367.4885 5720425.0046, 462130.92980000004 5725521.5966, 463981.1459999997 5724155.357000001))"
monitoringsbebieden_noordzee.92,ribbelgebied,Twin Zuid,TWz,TWz,TW,6.75174028,ja,290,270,0,0,-,,,"POLYGON ((458367.4885 5720425.0046, 460781.0203999998 5719821.6293, 458755.56599999964 5717078.6897, 456905.3496000003 5718444.929300001, 458367.4885 5720425.0046))"
monitoringsbebieden_noordzee.93,ribbelgebied,Twin,TW,TW,TW,20.23275364,ja,0,0,0,0,tw,,,"POLYGON ((460781.0203999998 5719821.6293, 458755.56599999964 5717078.6897, 456905.3496000003 5718444.929300001, 458367.4885 5720425.0046, 462130.92980000004 5725521.5966, 463981.1459999997 5724155.357000001, 460781.0203999998 5719821.6293))"
monitoringsbebieden_noordzee.94,vaargeul,Noord Hinder,-,-,NH,96.05633926,ja,0,0,0,0,nh,,,"POLYGON ((483424.50009999983 5747128.9701000005, 479042.3300000001 5742620.3901, 477321.33999999985 5744293.130000001, 483548.86010000017 5750700.300100001, 481948.3799999999 5752083.520099999, 487209.66000000015 5758171.630100001, 496978.4918999998 5759543.5023, 488528.13599999994 5749830.221000001, 486962.9900000002 5749592.450099999, 483424.50009999983 5747128.9701000005))"
monitoringsbebieden_noordzee.95,vaargeul,Eurogeul aanloop,-,-,AG,96.40028406,ja,0,0,0,0,ag,,,"POLYGON ((500075.5164999999 5755388.1602, 499907.5667000003 5756580.7764, 493633.5033999998 5755698.592599999, 499177.0900999997 5762070.7009, 502385.20990000013 5762389.821, 514739.0999999996 5760109.6208999995, 514850.82990000024 5760084.040899999, 514959.9899000004 5760049.0809, 515065.79009999987 5760004.990900001, 515167.47009999957 5759952.080800001, 515264.2999 5759890.730900001, 515355.5700000003 5759821.401000001, 515440.62990000006 5759744.570900001, 515518.8700000001 5759660.801000001, 515589.7198999999 5759570.700999999, 515652.6699999999 5759474.910800001, 515707.2698999997 5759374.130899999, 515753.1300999997 5759269.080800001, 515789.91000000015 5759160.521, 515817.3400999997 5759049.231000001, 515860.61400000006 5758834.9449000005, 515862.8201000001 5758824.021400001, 515862.9305999996 5758823.2707, 516030.3519000001 5757635.005999999, 500075.5164999999 5755388.1602))"
monitoringsbebieden_noordzee.96,zandwingebied,Zandwingebied Q10-G,-,-,Zw-Q10-G,4.34336989,ja,0,0,0,0,zwq10g,,,"POLYGON ((583487.3454999998 5804117.1371, 583660.2246000003 5807086.5053, 584661.7572999997 5806611.968599999, 585773.5790999997 5806085.1822999995, 585670.2597000003 5805858.704, 585038.1341000004 5804473.054199999, 583487.3454999998 5804117.1371))"
monitoringsbebieden_noordzee.97,zandwingebied,Zandwingebied L14-D,-,-,Zw-L14-D,0.96041033,ja,0,0,0,0,zwl14d,,,"POLYGON ((607615.8196999999 5892647.411699999, 608367.8147 5894059.4014, 608897.8107000003 5893777.4035, 608145.8158 5892365.413699999, 607615.8196999999 5892647.411699999))"
monitoringsbebieden_noordzee.98,zandwingebied,Zandwingebied P18-M,-,-,Zw-P18-M,2.40111219,ja,0,0,0,0,zwp18m,,,"POLYGON ((567522.0661000004 5763964.585899999, 569358.0527999997 5765508.5743, 569552.0514000002 5765145.577, 571508.0371000003 5766852.563999999, 571669.0358999996 5766539.566400001, 568127.0615999997 5763549.5890999995, 567522.0661000004 5763964.585899999))"
monitoringsbebieden_noordzee.99,vaargeul,Maasmond_CalandBeerkanaal 1,-,-,MCB-1,1.98631761,ja,0,0,0,0,macabe1-rd,,,"POLYGON ((575931.1063000001 5758636.8094, 575782.3642999995 5758314.311799999, 575464.9863999998 5758462.8028, 575434.4859999996 5758456.8036, 575395.6157 5758446.8035, 575359.5466 5758436.304199999, 575328.7356000002 5758424.804300001, 575297.2965000002 5758412.3046, 575259.8661000002 5758392.305299999, 574083.6233999999 5758973.8014, 574037.3732000003 5759019.8014, 574010.1845000004 5759047.302200001, 573925.8744000001 5759118.802200001, 573853.6849999996 5759171.793, 573776.2456999999 5759226.7928, 573690.6265000002 5759275.793400001, 573604.0667000003 5759322.294399999, 573517.6276000002 5759366.2947, 573411.0680999998 5759411.795600001, 573295.3788999999 5759460.2962, 573181.8799999999 5759512.796499999, 573151.2494999999 5759525.796599999, 572952.8207 5759609.788000001, 572037.8858000003 5759998.7842999995, 571612.5778000001 5760181.7863, 571796.7609999999 5760659.7837000005, 572209.8190000001 5760449.281099999, 573099.8132999996 5759992.285700001, 573680.8097000001 5759693.7926, 573991.0580000002 5759531.290999999, 574214.6156000001 5759405.7996, 575931.1063000001 5758636.8094))"
monitoringsbebieden_noordzee.100,vaargeul,Maasmond_CalandBeerkanaal 2,-,-,MCB-2,0.49098355,ja,0,0,0,0,macabe2-rd,,,"POLYGON ((574948.4941999996 5757972.3081, 574930.8037999999 5757869.309, 574488.9356000004 5757957.8112, 574491.1255000001 5757991.8116999995, 574493.6852000002 5758034.310900001, 574493.2460000003 5758087.810699999, 574490.8668999998 5758141.8105999995, 574485.6869999999 5758193.3112, 574478.9373000003 5758239.810900001, 574467.557 5758312.801100001, 574455.8074000003 5758337.3002, 574438.9283999996 5758395.301100001, 574414.9292000001 5758459.8006, 574391.8090000004 5758514.800799999, 574358.6794999996 5758583.8004, 574324.3705000002 5758649.8007, 574292.7405000003 5758703.300899999, 574254.6213999996 5758763.3003, 574206.3723999998 5758829.801100001, 574137.5624000002 5758916.301100001, 574083.6233999999 5758973.8014, 575259.8661000002 5758392.305299999, 575230.1763000004 5758373.804500001, 575177.6157999998 5758337.805400001, 575147.6759000001 5758312.3058, 575116.6160000004 5758282.806299999, 575084.8657 5758248.8061, 575061.6750999996 5758219.306299999, 575033.6754000001 5758179.8069, 575019.0552000003 5758156.807, 575000.9951999998 5758124.3079, 574986.8044999996 5758091.307700001, 574971.4939000001 5758055.308, 574959.8644000003 5758018.3078000005, 574948.4941999996 5757972.3081))"
monitoringsbebieden_noordzee.101,stortgebied,Verdiepte Loswal,-,VL,VL,8.19567765,ja,0,0,0,0,verdlw-rd,,,"POLYGON ((571451.6376 5767597.9585, 569531.4513999997 5764759.0173, 568933.0560999997 5765882.409, 568708.9576000003 5765551.111400001, 568106.1622000001 5766682.803200001, 570251.8468000004 5769854.642200001, 571451.6376 5767597.9585))"
monitoringsbebieden_noordzee.102,onderzoekgebied,Maasgeul Wig Noord,-,-,MGWN,2.96878097,ja,0,0,0,0,mgwign,,,"POLYGON ((567089.5201000003 5762606.640000001, 568234.4200999998 5763473.68, 571796.7609999999 5760659.783600001, 570161.9499000004 5761415.1099, 567089.5201000003 5762606.640000001))"
monitoringsbebieden_noordzee.103,stortgebied,Loswal Noordwest 2 Noordoost,-,-,LNW2no,6.08725936,ja,0,0,0,0,lnwst2no,,,"POLYGON ((574320.3299000002 5776929.9899, 574358.5698999995 5778949.84, 577371.0900999997 5778886.6799, 577332.8398000002 5776866.82, 574320.3299000002 5776929.9899))"
monitoringsbebieden_noordzee.104,vaargeul,Maasgeul 0-7 km 246 Noord,-,-,MG07_246n,5.67794482,ja,0,0,0,0,mg07_246n,,,"POLYGON ((565306.3600000003 5763551.85, 565313.0598999998 5763558.350099999, 570273.4298999999 5761634.5600000005, 570857.3598999996 5761364.0699000005, 571795.0399000002 5760658.34, 571608.2199999997 5760176.3100000005, 569939.8998999996 5760892.6899, 566037.2699999996 5762405.32, 564888.4199000001 5762849.539999999, 565094.7599999998 5763379.619899999, 565106.6901000002 5763387.25, 565126.1102 5763400.59, 565145.2899000002 5763414.279999999, 565164.2300000004 5763428.290100001, 565182.9199999999 5763442.640000001, 565201.3601000002 5763457.3002, 565219.54 5763472.289999999, 565237.4501 5763487.5901, 565255.1100000003 5763503.199999999, 565272.4699999997 5763519.110099999, 565289.5598999998 5763535.3301, 565306.3600000003 5763551.85))"
monitoringsbebieden_noordzee.105,stortgebied,Munitiestortgebied 2 en 3,-,-,Munsto-2_3,11.90289209,ja,0,0,0,0,munstogeb23,,,"POLYGON ((555029.1801000005 5784426.690099999, 555004.4699999997 5786651.359999999, 556370.4699999997 5786666.870100001, 556364.1399999997 5787222.8399, 556332.4698999999 5790003.460000001, 558493.8499999996 5790028.7401, 558526.8498999998 5787247.949899999, 557388.6398999998 5787234.729900001, 557395.0899999999 5786678.5001, 557420.8800999997 5784453.8302, 555029.1801000005 5784426.690099999))"
monitoringsbebieden_noordzee.106,stortgebied,Munitiestortgebied 1,-,-,Munsto-1,10.21361866,ja,0,0,0,0,munstogeb1,,,"POLYGON ((570318.4301000005 5822322.460100001, 570268.5800000001 5825782.9701000005, 573222.0998999998 5824682.8201, 573274.3700000001 5821191.370200001, 570318.4301000005 5822322.460100001))"
monitoringsbebieden_noordzee.107,onderzoekgebied,Meetpost Noordwijk,-,-,MPN,0.03999942,ja,0,0,0,0,mpn,,,"POLYGON ((588411.9168999996 5792099.374399999, 588411.9170000004 5792299.3729, 588611.9157999996 5792299.3729, 588611.9155000001 5792099.374399999, 588411.9168999996 5792099.374399999))"
monitoringsbebieden_noordzee.108,zandwingebied,Zandwingebied M10-A,-,-,Zw-M10-A,6.51353827,ja,0,0,0,0,m10a,,,"POLYGON ((646018.8998999996 5925313.33, 646018.8998999996 5925313.3401, 646910.0499999998 5928105.5, 652184.0301000001 5930011.850099999, 652184.0301000001 5930011.84, 646018.8998999996 5925313.33))"
monitoringsbebieden_noordzee.109,zandwingebied,Zandwingebied M8-D,-,-,Zw-M8-D,2.88939095,ja,0,0,0,0,m8d,,,"POLYGON ((671477.1418000003 5938711.5865, 673921.9249 5939390.1009, 673911.1544000003 5938033.070499999, 671509.4510000004 5937688.433700001, 671477.1418000003 5938711.5865))"
monitoringsbebieden_noordzee.110,zandwingebied,Zandwingebied M-9H,-,-,Zw-M9-H,2.29182098,ja,0,0,0,0,m9h,,,"POLYGON ((684076.1138000004 5940120.2622, 685244.0959000001 5940618.198100001, 687048.2527999999 5939339.4463, 685212.7155999998 5939084.2389, 684076.1138000004 5940120.2622))"
monitoringsbebieden_noordzee.111,zandwingebied,Zandwingebied L15-E,-,-,Zw-L15-E,4.30274327,ja,0,0,0,0,l15e,,,"POLYGON ((615064.7499000002 5905632.547499999, 616549.7396 5906998.5374, 617906.7300000004 5907788.5315000005, 619119.2912999997 5906886.6076, 617664.7314999998 5906382.5415, 616968.7362000002 5905572.547499999, 616120.7421000004 5905103.551000001, 615064.7499000002 5905632.547499999))"
monitoringsbebieden_noordzee.112,zandwingebied,Zandwingebied L15-D,-,-,Zw-L15-D,0.50136086,ja,0,0,0,0,l15d,,,"POLYGON ((616961.7357999999 5903908.5593, 618136.7276999997 5904588.554300001, 618626.7242 5904711.553300001, 618348.7259999998 5904088.557700001, 616961.7357999999 5903908.5593))"
monitoringsbebieden_noordzee.113,zandwingebied,Zandwingebied L15-C,-,-,Zw-L15-C,5.15110823,ja,0,0,0,0,l15c,,,"POLYGON ((611187.3646999998 5894818.305400001, 611807.2005000003 5895865.607799999, 612367.1366999997 5896774.7412, 612600.9351000004 5897199.5781, 612906.7631000001 5897788.603800001, 614182.9040999999 5897611.014799999, 614072.0745999999 5896842.2004, 612450.0656000003 5894200.3794, 611187.3646999998 5894818.305400001))"
monitoringsbebieden_noordzee.114,zandwingebied,Zandwingebied L12-K,-,-,Zw-L12-K,1.49457077,ja,0,0,0,0,l12k,,,"POLYGON ((629261.3099999996 5915939.66, 628774.8300000001 5916492.0001, 630466.4001000002 5917887.18, 630849.5500999996 5917364.4801, 629261.3099999996 5915939.66))"
monitoringsbebieden_noordzee.115,zandwingebied,Zandwingebied L12-J,-,-,Zw-L12-J,1.49458693,ja,0,0,0,0,l12j,,,"POLYGON ((623006.0601000004 5908534.92, 622478.7099000001 5909048.4001, 624058.4800000004 5910569, 624480.54 5910077.18, 623006.0601000004 5908534.92))"
monitoringsbebieden_noordzee.116,zandwingebied,Zandwingebied L12-H,-,-,Zw-L12-H,2.52867969,ja,0,0,0,0,l12h,,,"POLYGON ((624156.9899000004 5911214.08, 623072 5910039.09, 622732 5910904.0901, 623966.9900000002 5912014.0801, 625271.9798999997 5913044.0701, 625651.9798999997 5912519.07, 624156.9899000004 5911214.08))"
