Nederlandse naam,Wetenschappelijke naam,Plantjaar,Leeftijd,Eigenaar,Buurt,Wijk,Boomnummer,X,Y,Lat,Long,Exportdatum
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2015,5,Gemeentelijk,Tolsteeg,Zuid,1886263,137229.38,454216.338,5.12798830843148,52.07594006598347,20201123
Els,Alnus x spaethii,1977,43,Gemeentelijk,Rijnsweerd-zuid,Oost,1887309,139142.125,455485.151,5.155829789043802,52.08740217242301,20201123
Reuze levensboom,Thuja plicata,1970,50,Gemeentelijk,Bokkenbuurt,Zuid,1887313,137395.5,453564.908,5.130445015544857,52.07009033229513,20201123
Els,Alnus x spaethii,1970,50,Gemeentelijk,Zamenhofdreef-oost,Overvecht,1887342,136453.426,458452.751,5.116439435456279,52.11399124249007,20201123
Gewone esdoorn,Acer pseudoplatanus 'Negenia',1970,50,Gemeentelijk,Tigrisdreef-west,Overvecht,1887344,135600.598,459226.915,5.103944940691251,52.120920110081826,20201123
Schietwilg,Salix alba 'Sericea',2007,13,Gemeentelijk,Máximapark Noord,Vleuten - De Meern,1888416,130470.717,457870.863,5.029140388053006,52.10852847306034,20201123
Schietwilg,Salix alba,1980,40,Gemeentelijk,Reijerscop,Vleuten - De Meern,1888422,129907.912,453972.296,5.021211884408369,52.07346341388381,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2000,20,Gemeentelijk,Rijnenburg,Vleuten - De Meern,1888426,132652.066,448984.425,5.061563381479794,52.02875011329265,20201123
Gewone esdoorn,Acer pseudoplatanus,1980,40,Gemeentelijk,Olympus e.o.,Zuid,1888429,137146.16,452434.331,5.126867567403645,52.059920746393225,20201123
Gewone acacia,Robinia pseudoacacia,2006,14,Gemeentelijk,Bedrijvengebied Oudenrijn,Vleuten - De Meern,1888437,131681.121,454044.456,5.047070397357224,52.07418945656074,20201123
Schietwilg,Salix alba,1970,50,Gemeentelijk,Brennerbaan e.o.,Zuid,1888445,138055.444,453114.79000000004,5.14009241275552,52.06606524912694,20201123
Gewone acacia,Robinia pseudoacacia,2004,16,Gemeentelijk,Terwijde-west,Leidsche Rijn,1888458,130930.842,457569.088,5.035878192906685,52.105836362974884,20201123
GeleTreurwilg,Salix x sepulcralis 'Chrysocoma',2006,14,Gemeentelijk,De Balije,Vleuten - De Meern,1923800,130039.61,454352.06,5.023105015380132,52.07688264338945,20201123
Schietwilg,Salix alba,1985,35,Gemeentelijk,Terwijde-west,Leidsche Rijn,1923803,130544.539,457366.814,5.030254143831683,52.10400141863333,20201123
Gewone esdoorn,Acer pseudoplatanus,1998,22,Gemeentelijk,Poldergebied Overvecht,Overvecht,1923828,137876.26,458835.037,5.137192169606682,52.117473049036626,20201123
Grijze els,Alnus incana 'Laciniata',1968,52,Gemeentelijk,Voordorp,Noordoost,1923832,138324.711,457589.096,5.143800583816022,52.10628831711882,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2009,11,Gemeentelijk,Terwijde-oost,Leidsche Rijn,1923857,132198.474,456943.424,5.054422710273301,52.100266640885664,20201123
Bolacacia,Robinia pseudoacacia 'Umbraculifera',1982,38,Gemeentelijk,Brennerbaan e.o.,Zuid,1924920,137923.824,453352.88,5.138161047991568,52.06820115957573,20201123
Bolacacia,Robinia pseudoacacia 'Umbraculifera',1995,25,Gemeentelijk,Adenauerlaan e.o.,Zuidwest,1924926,134504.556,454592.5,5.088219983640465,52.079226889781786,20201123
Gewone esdoorn,Acer pseudoplatanus,1985,35,Gemeentelijk,Vogelenbuurt,Noordoost,1924943,136965.282,456759.343,5.124001609784666,52.098787937287284,20201123
Gewone haagbeuk,Carpinus betulus,1980,40,Gemeentelijk,Furkabaan e.o.,Zuid,1924945,138020.99,452793.732,5.139605915142269,52.06317852783555,20201123
Ruwe berk,Betula pendula,1975,45,Gemeentelijk,"Hinderstein, Alenvelt",Vleuten - De Meern,1924956,129536.291,457495.528,5.01552854268061,52.10511281550588,20201123
Kegelvormige haagbeuk,Carpinus betulus 'Fastigiata',1989,31,Gemeentelijk,"Maarschalkerweerd, Mereveld",Oost,1925996,139144.507,454682.955,5.155901811308562,52.08019212397123,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2009,11,Gemeentelijk,Het Zand-west,Leidsche Rijn,1925998,131401.244,456539.818,5.042815539608156,52.09660566762418,20201123
Gewone esdoorn,Acer pseudoplatanus,1985,35,Gemeentelijk,De Meern-oost,Vleuten - De Meern,1914049,131189.749,454822.792,5.039848996462404,52.081164168365575,20201123
Gewone plataan,Platanus x hispanica,2011,9,Gemeentelijk,Staatsliedenbuurt,Noordoost,1914064,136341.428,457227.5,5.114871457083047,52.10297502603223,20201123
Treurhaagbeuk,Carpinus betulus 'Pendula',2004,16,Gemeentelijk,Bedrijvengebied Oudenrijn,Vleuten - De Meern,1914067,131400.896,454216.435,5.0429711726721225,52.075723323095,20201123
Gewone plataan,Platanus x hispanica,1980,40,Gemeentelijk,"Zamenhofdreef-west, GWC",Overvecht,1914075,135982.3,458393.435,5.109564790823531,52.113442127064474,20201123
Japanse magnolia,Magnolia kobus,2009,11,Gemeentelijk,Rivierenwijk-midden,Zuidwest,1914077,136014.709,454214.058,5.110270571252277,52.07587928248839,20201123
Japanse magnolia,Magnolia kobus,2015,5,Gemeentelijk,Tolsteeg,Zuid,1914107,137224.977,454207.483,5.1279245448023945,52.075860336273585,20201123
Schietwilg,Salix alba 'Vitellina',2020,0,Gemeentelijk,Rijnenburg,Vleuten - De Meern,1914109,132829.504,451138.216,5.064009239902985,52.04811546537166,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1970,50,Gemeentelijk,Voordorp,Noordoost,1915217,138131.122,457445.223,5.140981984365215,52.10498933094102,20201123
Gewone esdoorn,Acer pseudoplatanus,2011,9,Gemeentelijk,Marco Pololaan e.o.,Zuidwest,1915256,134687.143,453607.632,5.090942089644375,52.070381672100815,20201123
Ruwe berk,Betula pendula,1985,35,Gemeentelijk,Klopvaart Gagelzijde,Overvecht,1915275,135045.684527906,459637.982878397,5.095818439676731,52.12459500561258,20201123
Gewone plataan,Platanus x hispanica,1975,45,Gemeentelijk,Wittevrouwen,Noordoost,1916314,137520.536,456941.745,5.1320956513836435,52.10044516230034,20201123
Schietwilg,Salix alba,1990,30,Gemeentelijk,Olympus e.o.,Zuid,1916320,136812.923,451859.965,5.122039093342925,52.054747515643136,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1979,41,Gemeentelijk,Brennerbaan e.o.,Zuid,1916324,137413.14,453426.263,5.130709428707197,52.06884475383463,20201123
Schietwilg,Salix alba,1965,55,Gemeentelijk,Bedrijvengebied Overvecht,Overvecht,1916331,134233.635,459578.83,5.083964165551089,52.12403346180932,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1980,40,Gemeentelijk,Bedrijvengebied Overvecht,Overvecht,1918678,133561.856,459443.41000000003,5.0741632282155145,52.12279070093058,20201123
Ruwe berk,Betula pendula,1975,45,Gemeentelijk,"Hinderstein, Alenvelt",Vleuten - De Meern,1918681,129498.478,457522.21,5.014974629188817,52.10535088835668,20201123
Gewone acacia,Robinia pseudoacacia,1980,40,Gemeentelijk,Wilhelminapark e.o.,Oost,1918707,138176.011,456082.574,5.141704414122314,52.092743283313,20201123
Gewone plataan,Platanus x hispanica,1970,50,Gemeentelijk,Vasco da Gamalaan e.o.,Zuidwest,1919749,135563.552,453229.408,5.103745805391083,52.067013642486074,20201123
Gewone esdoorn,Acer pseudoplatanus 'Rotterdam',1975,45,Gemeentelijk,Tigrisdreef-oost,Overvecht,1919751,135859.675,459544.382,5.107709942564781,52.12378249134442,20201123
Gewone esdoorn,Acer pseudoplatanus,1975,45,Gemeentelijk,Landgoederen,,1919755,139684,453281.8,5.163834773459136,52.06761373064369,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1975,45,Gemeentelijk,"Maarschalkerweerd, Mereveld",Oost,1919770,138390.924,454061.365,5.144938804637113,52.07458320813037,20201123
Ruwe berk,Betula pendula,1985,35,Gemeentelijk,Tuindorp-oost,Noordoost,1919780,138083.5,458040.318,5.140257356466173,52.11033655056631,20201123
Els,Alnus x spaethii,2004,16,Gemeentelijk,Vleuterweide-centrum,Vleuten - De Meern,1919793,129015.389,456165.234,5.008026873950025,52.09313212097553,20201123
Hartbladige els,Alnus cordata,1970,50,Gemeentelijk,Klopvaart Vechtzijde,Overvecht,1919795,134715.652,459087.233,5.091031969892887,52.119632929762766,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1984,36,Gemeentelijk,Welgelegen,West,1919801,134798.77,455347.608,5.092467161566224,52.08602456114596,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,2011,9,Gemeentelijk,Het Zand-oost,Leidsche Rijn,1920869,132275.257,456754.029,5.055555938030391,52.09856753697768,20201123
Gewone esdoorn,Acer pseudoplatanus,1959,61,Gemeentelijk,Watervogelbuurt,Oost,1920894,137499.452,454275.166,5.131924717536725,52.07647740665513,20201123
acacia,Robinia pseudoacacia 'Bessoniana',1960,60,Gemeentelijk,Halve Maan-noord,West,1923201,134076.6,455903.83,5.081896722211867,52.09099703030308,20201123
Schietwilg,Salix alba,2000,20,Gemeentelijk,Haarzuilens e.o.,Vleuten - De Meern,1923239,128015.116,460347.066,4.993099647051446,52.13066982605466,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1969,51,Gemeentelijk,Rijnsweerd-zuid,Oost,1924276,139108.22,455594.961,5.155329989568818,52.088388169461396,20201123
Schietwilg,Salix alba,2005,15,Gemeentelijk,Oudwijk-zuid,Oost,1924289,137558.603,455600.824,5.132719791729161,52.08839423726563,20201123
Schietwilg,Salix alba,1996,24,Gemeentelijk,De Tol,Vleuten - De Meern,1924295,130027.224,458124.261,5.022648111025376,52.1107861417933,20201123
Schietwilg,Salix alba 'Vitellina',2020,0,Gemeentelijk,Rijnenburg,Vleuten - De Meern,1924308,132824.859,450975.065,5.063952110659046,52.04664888356233,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1985,35,Gemeentelijk,Furkabaan e.o.,Zuid,1924324,138045.501,452376.872,5.139984030475038,52.05943254158376,20201123
Gewone esdoorn,Acer pseudoplatanus 'Erectum',2013,7,Gemeentelijk,Wolgadreef e.o.,Overvecht,1924326,137706.73,458433.75,5.134737376956756,52.11386104351799,20201123
Gewone plataan,Platanus x hispanica,1960,60,Gemeentelijk,Donaudreef e.o.,Overvecht,1924337,137474.68,458218.135,5.13136077980754,52.11191581428952,20201123
Bolacacia,Robinia pseudoacacia 'Umbraculifera',2014,6,Gemeentelijk,Oudwijk-zuid,Oost,1925384,137658.405,455591.661,5.134176432203176,52.08831501441824,20201123
Oosterse plataan,Platanus orientalis,1835,185,Gemeentelijk,Nieuwegracht-oost,Binnenstad,1925392,137192.247,455880.424,5.127359831931657,52.09089561017349,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1980,40,Gemeentelijk,Rijnsweerd-zuid,Oost,1925403,139401.657,454782.906,5.15964854375718,52.08109778104641,20201123
Gewone esdoorn,Acer pseudoplatanus,1970,50,Gemeentelijk,Halve Maan-zuid,West,1912347,134070.393,455622.207,5.081823431976111,52.088465590437714,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2008,12,Gemeentelijk,De Balije,Vleuten - De Meern,1912349,130062.859,454993.411,5.023397278766832,52.0826480840038,20201123
Schietwilg,Salix alba,1970,50,Gemeentelijk,Wilhelminapark e.o.,Oost,1912355,138415.708,456010.433,5.145205595744873,52.09210211295135,20201123
Els,Alnus x spaethii,1975,45,Gemeentelijk,Brailledreef-west,Overvecht,1912362,135761.286,457783.57,5.106372684490645,52.10795307856923,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1980,40,Gemeentelijk,Voordorp,Noordoost,1912377,138395.808,457547.323,5.14484038504445,52.105915001079886,20201123
Schietwilg,Salix alba,1980,40,Gemeentelijk,Rijnenburg,Vleuten - De Meern,1913429,132817.337,451985.57,5.063776880350092,52.05573096434183,20201123
Schietwilg,Salix alba,1980,40,Gemeentelijk,Reijerscop,Vleuten - De Meern,1913435,129219.15000000001,454223.745,5.011146866894656,52.07569178545219,20201123
Schietwilg,Salix alba,1965,55,Gemeentelijk,Bedrijvengebied Overvecht,Overvecht,1913442,133908.943,459713.64,5.0792145908838355,52.12523283333755,20201123
Schietwilg,Salix alba,1970,50,Gemeentelijk,Rijnsweerd-noord,Oost,1913448,139040.905,456444.671,5.1543080689562935,52.09602339432013,20201123
Japanse magnolia,Magnolia kobus,2011,9,Gemeentelijk,Wolgadreef e.o.,Overvecht,1913465,137515.988,458353.379,5.131956867824654,52.11313268283394,20201123
Hartbladige els,Alnus cordata,1980,40,Gemeentelijk,Wageningseberg e.o.,Zuid,1913488,137216.757,453029.403,5.1278659913785445,52.06527151611852,20201123
Gewone plataan,Platanus x hispanica,1970,50,Gemeentelijk,De Meern-oost,Vleuten - De Meern,1914547,131109.495,454660.209,5.038689618726435,52.079699432378185,20201123
Gewone esdoorn,Acer pseudoplatanus 'Erectum',2013,7,Gemeentelijk,Brennerbaan e.o.,Zuid,1914551,138126.46600000001,453143.407,5.141126738631763,52.06632462525443,20201123
Ruwe berk,Betula pendula,1975,45,Gemeentelijk,Tigrisdreef-oost,Overvecht,1918083,135877.849,459788.609,5.10796160791442,52.12597820434956,20201123
Gewone esdoorn,Acer pseudoplatanus,1979,41,Gemeentelijk,Wolgadreef e.o.,Overvecht,1918088,137376.562,458416.724,5.129918151752208,52.113697600393195,20201123
Schietwilg,Salix alba,1980,40,Gemeentelijk,De Balije,Vleuten - De Meern,1918092,130145.355,454545.945,5.024633373303011,52.07863001627743,20201123
Schietwilg,Salix alba,2008,12,Gemeentelijk,Haarzuilens e.o.,Vleuten - De Meern,1919125,127465.026,460502.052,4.985053444623616,52.13203569323643,20201123
Els,Alnus x spaethii,2007,13,Gemeentelijk,Bedrijvengebied De Wetering-zuid,Leidsche Rijn,1919132,132148.311,457378.406,5.053661451014337,52.1041741398134,20201123
Gewone esdoorn,Acer pseudoplatanus,1970,50,Gemeentelijk,Nieuw Hoograven-zuid,Zuid,1919136,136561.296,452541.157,5.1183337020864075,52.060861750518555,20201123
Gewone plataan,Platanus x hispanica,2007,13,Gemeentelijk,Máximapark Binnenhof,Vleuten - De Meern,1919145,130168.356,456996.43200000003,5.02479050402503,52.100655728426375,20201123
Schietwilg,Salix alba,1979,41,Gemeentelijk,De Balije,Vleuten - De Meern,1919155,130237.884,454455.335,5.025989698473481,52.07781976710006,20201123
Goudberk,Betula ermanii 'Blush',2004,16,Gemeentelijk,De Rietvelden,Vleuten - De Meern,1919176,128520.741,456596.277,5.000775483486782,52.096982835817165,20201123
Hartbladige els,Alnus cordata,1970,50,Gemeentelijk,Klopvaart Vechtzijde,Overvecht,1920225,134717.455,459097.577,5.091057679159903,52.11972596652392,20201123
Gewone esdoorn,Acer pseudoplatanus,1985,35,Gemeentelijk,Voorveldsepolder,Noordoost,1920227,138423.227,456512.811,5.145290896887416,52.09661768792195,20201123
Gewone plataan,Platanus x hispanica,1950,70,Gemeentelijk,Geertebuurt,Binnenstad,1920236,136837.952,455313.913,5.12222031391659,52.08579233280959,20201123
Hartbladige els,Alnus cordata,2010,10,Gemeentelijk,"Bernadottelaan e.o., GWC",Zuidwest,1920250,134530.101,453960.509,5.0886305211071505,52.07354753408726,20201123
Schietwilg,Salix alba,1990,30,Gemeentelijk,Havengebied,West,1920282,132781.298,457471.683,5.062894267134932,52.105038272762904,20201123
Gewone esdoorn,Acer pseudoplatanus,1970,50,Gemeentelijk,"Hinderstein, Alenvelt",Vleuten - De Meern,1920288,129624.183,457905.178,5.016780907970958,52.1087987237001,20201123
Schietwilg,Salix alba,2013,7,Gemeentelijk,Furkabaan e.o.,Zuid,1924784,138017.984,452226.962,5.139590249644715,52.05808430812196,20201123
Schietwilg,Salix alba,2006,14,Gemeentelijk,De Balije,Vleuten - De Meern,1924791,130022.87000000001,454180.644,5.022873376325005,52.075341219532035,20201123
Schietwilg,Salix alba,1970,50,Gemeentelijk,Poldergebied Overvecht,Overvecht,1924794,137113.713,459570.449,5.126020268972195,52.12405874042813,20201123
Schietwilg,Salix alba,1951,69,Gemeentelijk,Landgoederen,,1924797,139298.5,453770.2,5.158190234010376,52.071992680414915,20201123
Gewone esdoorn,Acer pseudoplatanus,2012,8,Gemeentelijk,Parkrand De Meern,Vleuten - De Meern,1924799,130246.552,455797.032,5.026018802048014,52.089879177243894,20201123
Gewone plataan,Platanus x hispanica,2015,5,Gemeentelijk,"Hoog Catharijne, Leidseveer, NS",Binnenstad,1924807,136003.36982281302,456300.624397278,5.109989008604016,52.094632839510176,20201123
Bolacacia,Robinia pseudoacacia 'Umbraculifera',1988,32,Gemeentelijk,Prins Bernhardplein e.o.,Noordwest,1924814,133945.005,458610.86,5.079809363493492,52.115322558191636,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1986,34,Gemeentelijk,Prinses Beatrixlaan e.o.,Noordwest,1924824,134641.995,458813.832,5.089972859250057,52.11717292796592,20201123
Gewone haagbeuk,Carpinus betulus,2005,15,Gemeentelijk,"Maarschalkerweerd, Mereveld",Oost,1925868,138827.392,454414.519,5.1512884623716815,52.0777702609317,20201123
Schietwilg,Salix alba,2015,5,Gemeentelijk,Hoge Weide,Leidsche Rijn,1925889,133341.283,455670.545,5.071182212739321,52.088872013372345,20201123
Laurierwilg,Salix pentandra,2004,16,Gemeentelijk,De Hoven,Vleuten - De Meern,1926962,129254.871,456473.599,5.011498125089361,52.09591485009007,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1992,28,Gemeentelijk,Haarzuilens e.o.,Vleuten - De Meern,1926972,128229.442,458840.684,4.996348163532149,52.11714117443413,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2001,19,Gemeentelijk,Veldhuizen-zuid,Vleuten - De Meern,1926974,129110.784,455021.425,5.009505690175654,52.082856184671286,20201123
Gewone plataan,Platanus x hispanica,2010,10,Gemeentelijk,Amazonedreef-zuid,Overvecht,1926991,135131.1,458854.926,5.09711139414288,52.11756005434864,20201123
Gewone acacia,Robinia pseudoacacia,1970,50,Gemeentelijk,Amazonedreef-zuid,Overvecht,1926997,135489.503,459191.324,5.102324855983913,52.12059631589059,20201123
Schietwilg,Salix alba,1980,40,Gemeentelijk,Terwijde-west,Leidsche Rijn,1894183,130853.129,457979.769,5.0347147773867125,52.10952412164268,20201123
Schietwilg,Salix alba,1985,35,Gemeentelijk,Oud Hoograven-zuid,Zuid,1895223,136338.041,452820.742,5.115063005169921,52.06336718373707,20201123
Els,Alnus x spaethii,2001,19,Gemeentelijk,Veldhuizen-noord,Vleuten - De Meern,1895224,129225.589,455307.313,5.011158948081946,52.08543106511215,20201123
Haagbeuk,Carpinus betulus 'Copijn',1985,35,Gemeentelijk,Nijldreef e.o.,Overvecht,1895245,135988.205,459433.321,5.1095929596947025,52.12278871886624,20201123
Schietwilg,Salix alba,2000,20,Gemeentelijk,Langerak-west,Leidsche Rijn,1895251,132375.565,455376.101,5.057111224536989,52.086186966482956,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1986,34,Gemeentelijk,Landgoederen,,1895280,139343.1,453706.10000000003,5.158843677558515,52.071417811963165,20201123
GeleTreurwilg,Salix x sepulcralis 'Chrysocoma',1980,40,Gemeentelijk,De Meern-west,Vleuten - De Meern,1896324,130249.836,454524.958,5.026158994272733,52.07844606557523,20201123
Gewone plataan,Platanus x hispanica,1970,50,Gemeentelijk,Vasco da Gamalaan e.o.,Zuidwest,1896330,135520.977,453276.052,5.1031222468830935,52.06743138236543,20201123
Gewone esdoorn,Acer pseudoplatanus,1982,38,Gemeentelijk,Brennerbaan e.o.,Zuid,1896349,138140.084,453086.72000000003,5.141328133937551,52.065815537421166,20201123
Gewone plataan,Platanus x hispanica,1977,43,Gemeentelijk,Sterrenwijk,Oost,1896351,137365.675,454632.259,5.129954899635252,52.079682705421696,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1980,40,Gemeentelijk,Landgoederen,,1896368,139345.5,453704,5.158878778111952,52.07139900497831,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1969,51,Gemeentelijk,Rijnsweerd-noord,Oost,1896374,139015.164,456614.71,5.153924457406052,52.09755095462294,20201123
Ruwe berk,Betula pendula,1980,40,Gemeentelijk,Bedrijvengebied Overvecht,Overvecht,1896378,133538.049,459551.16000000003,5.073808812049031,52.12375822051869,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1980,40,Gemeentelijk,Rijnsweerd-noord,Oost,1896380,139227.1,456217.709,5.15703573509951,52.0939888038966,20201123
Schietwilg,Salix alba,2007,13,Gemeentelijk,Veldhuizen-zuid,Vleuten - De Meern,1897486,129812.001,454428.768,5.019779277986535,52.077561783971085,20201123
Gewone haagbeuk,Carpinus betulus,2013,7,Gemeentelijk,Tuindorp-oost,Noordoost,1897492,137880.382,457794.127,5.137304645848814,52.10811755898376,20201123
Soortnaam nader te bepalen,Soortnaam nader te bepalen,1980,40,Gemeentelijk,Lodewijk Napoleonplantsoen e.o.,Oost,1897496,137676.603289289,454060.48583816097,5.134519671953619,52.0745534341026,20201123
Gewone esdoorn,Acer pseudoplatanus,1985,35,Gemeentelijk,Brennerbaan e.o.,Zuid,1897498,137619.589,453168.61,5.133733445800912,52.06653548577404,20201123
Gewone plataan,Platanus x hispanica,1950,70,Gemeentelijk,Zeeheldenbuurt,Noordoost,1900968,138041.258,456807.875,5.1397020253862005,52.09925814069186,20201123
acacia,Robinia pseudoacacia 'Bessoniana',1960,60,Gemeentelijk,Tuinwijk-west,Noordoost,1902018,136636.926,457364.81,5.119176967071656,52.104219038384095,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2002,18,Gemeentelijk,Veldhuizen-zuid,Vleuten - De Meern,1902026,128927.626,455041.831,5.006832096518527,52.08303099921916,20201123
GeleTreurwilg,Salix x sepulcralis 'Chrysocoma',1970,50,Gemeentelijk,Schaepmanplein e.o.,Noordwest,1902060,134500.05655998198,457496.994588547,5.0879797816129075,52.10533209291599,20201123
Weymouthden,Pinus strobus,2014,6,Gemeentelijk,Wilhelminapark e.o.,Oost,1902081,138036.714,455602.463,5.139695656369637,52.08842381786247,20201123
Gewone plataan,Platanus x hispanica,1965,55,Gemeentelijk,"Huizingalaan, K.Doormanlaan e.o.",Noordoost,1903124,137798.556,457148.923,5.136142782183359,52.10231597253084,20201123
Schietwilg,Salix alba,1980,40,Gemeentelijk,Bedrijvengebied Overvecht,Overvecht,1903135,134310.351,459329.772,5.085099521405651,52.121797834002834,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1985,35,Gemeentelijk,Brennerbaan e.o.,Zuid,1903156,137557.578,453461.302,5.132814160516632,52.069164248660975,20201123
Schietwilg,Salix alba,1980,40,Gemeentelijk,De Boomgaarden,Vleuten - De Meern,1903160,128681.731,455704.386,5.0031936864125965,52.088974324597224,20201123
Schietwilg,Salix alba,1980,40,Gemeentelijk,De Balije,Vleuten - De Meern,1903185,130150.423,454591.087,5.024704015066808,52.079035975185974,20201123
Gewone plataan,Platanus x hispanica,1960,60,Gemeentelijk,Oud Hoograven-noord,Zuid,1906580,136643.934,453154.352,5.119505750849325,52.066375879161,20201123
GeleTreurwilg,Salix x sepulcralis 'Chrysocoma',2011,9,Gemeentelijk,Langerak-west,Leidsche Rijn,1906586,132229.524,455314.738,5.054984606048742,52.08562945624669,20201123
Grauwe els of Zwarte els,Alnus glutinosa,2006,14,Gemeentelijk,Het Zand-west,Leidsche Rijn,1906589,130873.046,456660.528,5.035098893900251,52.09766782790249,20201123
Schietwilg,Salix alba 'Vitellina',2020,0,Gemeentelijk,Rijnenburg,Vleuten - De Meern,1906600,132766.174,450445.007,5.06313113018641,52.041882386832135,20201123
Schietwilg,Salix alba,1985,35,Gemeentelijk,Klopvaart Vechtzijde,Overvecht,1906622,134927.575,459362.161,5.0941100121571194,52.122111679069455,20201123
Hartbladige els,Alnus cordata,1996,24,Gemeentelijk,De Tol,Vleuten - De Meern,1907675,130075.397,458147.486,5.023349633074679,52.11099705629433,20201123
Schietwilg,Salix alba,1960,60,Gemeentelijk,Poldergebied Overvecht,Overvecht,1908772,135557.389,460144.642,5.103261636932031,52.12916701671919,20201123
Gewone acacia,Robinia pseudoacacia,1980,40,Gemeentelijk,"Domplein, Neude, Janskerkhof e.o.",Binnenstad,1908949,136656.851,456031.851,5.119539490335571,52.09223915303753,20201123
Gewone plataan,Platanus x hispanica,2013,7,Gemeentelijk,Nieuw Hoograven-zuid,Zuid,1908955,136711.031,452887.152,5.120498562455221,52.06397650901101,20201123
Schietwilg,Salix alba,1989,31,Gemeentelijk,Taagdreef e.o.,Overvecht,1892406,136487.405,457822.923,5.116969709640594,52.108331541274005,20201123
Schietwilg,Salix alba,1998,22,Gemeentelijk,De Tol,Vleuten - De Meern,1892408,130246.305,458012.079,5.025854367346813,52.109787709713245,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1981,39,Gemeentelijk,Landgoederen,,1892438,139466.1,453283.9,5.160656849814896,52.0676265411912,20201123
Schietwilg,Salix alba 'Chermesina',2020,0,Gemeentelijk,Rijnenburg,Vleuten - De Meern,1892442,132762.276,450430.938,5.063075230173592,52.04175577870245,20201123
Gewone plataan,Platanus x hispanica,2001,19,Gemeentelijk,Veldhuizen-zuid,Vleuten - De Meern,1892461,129497.827,455065.902,5.015148818312583,52.08327389563331,20201123
Hartbladige els,Alnus cordata,2012,8,Gemeentelijk,Voordorp,Noordoost,1892463,138475.762,457555.68,5.146007017890936,52.105992505541664,20201123
Kegelvormige haagbeuk,Carpinus betulus 'Fastigiata',1975,45,Gemeentelijk,Van Bijnkershoeklaan e.o.,Zuidwest,1892467,135397.062,454356.808,5.101253051275856,52.07714080333511,20201123
Witte Himalayaberk,Betula utilis 'Doorenbos',2004,16,Gemeentelijk,De Balije,Vleuten - De Meern,1893498,129959.826,454677.932,5.021917317089761,52.07980794523607,20201123
Schietwilg,Salix alba,1974,46,Gemeentelijk,Abstede-oost,Oost,1893508,137717.845,455212.106,5.135062921917551,52.08490544766348,20201123
Gewone esdoorn,Acer pseudoplatanus,1949,71,Gemeentelijk,Landgoederen,,1893527,140019.5,453274.60000000003,5.1687279839433815,52.06755818651597,20201123
Gewone esdoorn,Acer pseudoplatanus 'Negenia',1970,50,Gemeentelijk,Nijldreef e.o.,Overvecht,1893532,136370.437,459440.258,5.1151738751124425,52.12286406989775,20201123
Els,Alnus x spaethii,2004,16,Gemeentelijk,Terwijde-west,Leidsche Rijn,1893540,131324.996,457983.839,5.041602542278218,52.10958108919544,20201123
Els,Alnus x spaethii,2005,15,Gemeentelijk,Bedrijvengebied De Wetering-noord,Leidsche Rijn,1893550,131112.265,458203.245,5.0384818303508725,52.111543938250925,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1990,30,Gemeentelijk,Bedrijvengebied Overvecht,Overvecht,1893553,134970.71600000001,460274.589,5.094686267386171,52.130314032364446,20201123
Schietwilg,Salix alba,1984,36,Gemeentelijk,Tuindorp,Noordoost,1895847,136687.39,457582.022,5.119901860054902,52.10617299470823,20201123
Gewone esdoorn,Acer pseudoplatanus,1965,55,Gemeentelijk,Oudwijk-zuid,Oost,1895856,137928.825,455570.021,5.1381231088737485,52.08812891575876,20201123
Grauwe els of Zwarte els,Alnus glutinosa,1980,40,Gemeentelijk,Veldhuizen-zuid,Vleuten - De Meern,1895884,129629.712,454775.847,5.017094432136377,52.080672972149735,20201123
Schietwilg,Salix alba,2006,14,Gemeentelijk,De Balije,Vleuten - De Meern,1895903,129875.797,454899.254,5.020675232003424,52.081793357552556,20201123
Japanse magnolia,Magnolia kobus,1993,27,Gemeentelijk,Voordorp,Noordoost,1896939,138301.804,458259.039,5.143433399670894,52.112309027592715,20201123
