gemcode;gm_naam;wijk;buurt;bu_naam;jaar;lbrmtr;lbm9802;lbm9806;lbm9808;lbm9810;lbm9812;lbm0206;lbm0208;lbm0210;lbm0212;lbm0608;lbm0610;lbm0612;lbm0810;lbm0812;lbm1012;bev;lftsam;publ;veilig;vrz;won
18;Hoogezand-Sappemeer;2;6;Woldwijck-West;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-24,33353;2,17764;-7,66108;-10,4053;-35,45494;-27,84669
18;Hoogezand-Sappemeer;2;6;Woldwijck-West;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-7,2439;,98032;-9,34215;-3,05633;-36,29716;-25,68899
18;Hoogezand-Sappemeer;2;6;Woldwijck-West;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-2,00761;7,86495;7,49754;-18,52651;-36,30102;-25,41652
18;Hoogezand-Sappemeer;2;6;Woldwijck-West;2012;5; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-,31909;-,79714;13,77018;-20,17663;-36,23032;-24,41672
18;Hoogezand-Sappemeer;2;7;Woldwijck-Midden;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-44,95279;8,93304;-17,94373;-6,26845;-24,88974;-40,22412
18;Hoogezand-Sappemeer;2;7;Woldwijck-Midden;2002;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-34,04207;11,56535;-19,37299;-4,6843;-26,51075;-39,36361
18;Hoogezand-Sappemeer;2;7;Woldwijck-Midden;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-45,83118;3,00996;-19,07775;-18,57207;-23,44613;-37,64881
18;Hoogezand-Sappemeer;2;7;Woldwijck-Midden;2008;4; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-35,94291;2,25438;-22,57526;-9,55736;-22,77309;-35,09058
18;Hoogezand-Sappemeer;2;7;Woldwijck-Midden;2010;4; ; ; ;3; ; ; ;3; ; ;4; ;3; ; ;-30,38487;,32838;4,58918;-22,03557;-22,77309;-34,57179
18;Hoogezand-Sappemeer;2;7;Woldwijck-Midden;2012;4; ; ; ; ;3; ; ; ;3; ; ;4; ;3;3;-28,2144;-8,02973;8,86228;-24,20133;-22,77309;-33,55581
18;Hoogezand-Sappemeer;2;8;Woldwijck-Oost;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-38,7227;-4,47982;-10,90882;-10,83474;-28,20439;-38,34945
18;Hoogezand-Sappemeer;2;8;Woldwijck-Oost;2002;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-26,86894;-4,33974;-15,66212;-,20061;-34,32561;-29,19314
18;Hoogezand-Sappemeer;2;8;Woldwijck-Oost;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-36,30498;-1,51911;-16,34917;-18,02214;-34,21168;-32,16526
18;Hoogezand-Sappemeer;2;8;Woldwijck-Oost;2008;4; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-24,86375;-2,75774;-9,61593;-12,18972;-34,23754;-29,85103
18;Hoogezand-Sappemeer;2;8;Woldwijck-Oost;2010;4; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-24,52297;-3,54624;4,92634;-17,02499;-34,40233;-29,29887
18;Hoogezand-Sappemeer;2;8;Woldwijck-Oost;2012;4; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;-22,53806;-1,99392;13,25316;-20,89299;-34,31946;-28,12997
18;Hoogezand-Sappemeer;2;10;Gorechtpark-Oost;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,89483;13,61188;-13,88924;19,56591;-32,38693;-12,98219
18;Hoogezand-Sappemeer;2;10;Gorechtpark-Oost;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,13041;40,71574;-12,56061;30,37914;-34,64508;-17,46338
18;Hoogezand-Sappemeer;2;10;Gorechtpark-Oost;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-5,24396;45,39251;-17,06124;15,55412;-34,53988;-16,14567
18;Hoogezand-Sappemeer;2;10;Gorechtpark-Oost;2008;6; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;13,66072;46,96233;-5,12266;19,4135;-34,44208;-11,27133
18;Hoogezand-Sappemeer;2;10;Gorechtpark-Oost;2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;18,52941;48,63069;7,5751;6,68655;-34,44442;-11,50808
18;Hoogezand-Sappemeer;2;10;Gorechtpark-Oost;2012;6; ; ; ; ;4; ; ; ;3; ; ;4; ;3;3;21,91576;47,73349;17,12835;8,36303;-34,51863;-9,73988
18;Hoogezand-Sappemeer;3;1;Stadshart-Zuid;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18,92128;40,49954;-12,4287;26,44056;-14,71434;-19,90898
18;Hoogezand-Sappemeer;3;1;Stadshart-Zuid;2002;6;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;34,11595;49,9525;-13,68233;28,04356;-1,32403;-22,30638
18;Hoogezand-Sappemeer;3;1;Stadshart-Zuid;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;30,47293;45,93909;-13,22179;-3,83019;-21,80431;-,08355
18;Hoogezand-Sappemeer;3;1;Stadshart-Zuid;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;32,02727;47,09441;-26,95024;14,64648;-20,20598;-2,9519
18;Hoogezand-Sappemeer;3;1;Stadshart-Zuid;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;31,51537;47,58808;-7,98871;10,70374;-11,94193;-6,45139
18;Hoogezand-Sappemeer;3;1;Stadshart-Zuid;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;34,59628;44,38462;-1,02911;23,64819;-14,99808;-5,15515
18;Hoogezand-Sappemeer;3;2;Zuiderpark;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17,7122;-12,19519;-10,87392;29,56938;-33,05518;26,79674
18;Hoogezand-Sappemeer;3;2;Zuiderpark;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;26,84072;34,59363;-13,27387;28,52299;6,89307;21,5295
18;Hoogezand-Sappemeer;3;2;Zuiderpark;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;12,39661;23,46006;-10,80964;1,48218;-,6987;26,68439
18;Hoogezand-Sappemeer;3;2;Zuiderpark;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;19,39306;26,33401;-16,45911;12,87326;8,34476;26,50846
18;Hoogezand-Sappemeer;3;2;Zuiderpark;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;12,58758;26,86466;-,70704;18,20227;9,93466;27,96946
18;Hoogezand-Sappemeer;3;2;Zuiderpark;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;23,08662;28,06554;-1,61289;22,58742;9,62244;28,50242
18;Hoogezand-Sappemeer;3;3;De Dreven;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;28,78476;24,4525;6,57331;24,5071;-22,30937;36,67847
18;Hoogezand-Sappemeer;3;3;De Dreven;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;37,35172;27,44544;5,37263;23,29151;-30,04031;36,60035
18;Hoogezand-Sappemeer;3;3;De Dreven;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;38,35368;-3,15151;6,905;-5,5108;-38,04204;40,83382
18;Hoogezand-Sappemeer;3;3;De Dreven;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;36,83948;14,14249;17,28679;14,43632;-38,04204;37,99209
18;Hoogezand-Sappemeer;3;3;De Dreven;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;38,45725;11,38247;29,4754;13,83838;-38,04204;37,42784
18;Hoogezand-Sappemeer;3;3;De Dreven;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;41,80594;6,40567;25,61248;13,58651;-38,04204;37,41952
18;Hoogezand-Sappemeer;3;4;De Vosholen-West;2008;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,3746;-7,74901;-3,82197;19,2665;-38,04204;38,70364
18;Hoogezand-Sappemeer;3;4;De Vosholen-West;2010;6; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ;22,20176;-45,39334;-42,51014;24,7922;-37,89506;38,92787
18;Hoogezand-Sappemeer;3;4;De Vosholen-West;2012;6; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;26,90789;-22,86615;-45,1088;22,10903;-37,90478;35,98264
18;Hoogezand-Sappemeer;3;5;Kalkwijk-Zuid;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;35,25697;-33,96646;-36,90524;29,28213;-29,06338;47,59735
18;Hoogezand-Sappemeer;3;5;Kalkwijk-Zuid;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,79719;4,35326;-39,01491;30,25789;-36,58471;46,56793
18;Hoogezand-Sappemeer;3;5;Kalkwijk-Zuid;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;11,22919;-31,92015;-38,09032;25,7533;-36,63354;48,7511
18;Hoogezand-Sappemeer;3;5;Kalkwijk-Zuid;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;13,04083;-,32152;-35,55408;40,31106;-36,4306;47,27601
18;Hoogezand-Sappemeer;3;5;Kalkwijk-Zuid;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;22,16541;-3,98185;-25,20465;34,88346;-36,4721;48,21056
18;Hoogezand-Sappemeer;3;5;Kalkwijk-Zuid;2012;6; ; ; ; ;3; ; ; ;3; ; ;4; ;3;3;30,92038;-,29176;-32,85316;37,42532;-36,61441;48,21084
18;Hoogezand-Sappemeer;5;1;Kiel-Windeweer;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9,27847;18,90806;-21,12186;39,30516;-32,62478;45,95739
18;Hoogezand-Sappemeer;5;1;Kiel-Windeweer;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,99785;26,76608;-21,84964;35,23433;-34,07178;45,28035
18;Hoogezand-Sappemeer;5;1;Kiel-Windeweer;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-1,71831;26,10655;-19,51012;16,43948;-34,06184;44,53433
18;Hoogezand-Sappemeer;5;1;Kiel-Windeweer;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;9,48681;20,01347;-20,32472;25,1504;-34,45123;45,94789
18;Hoogezand-Sappemeer;5;1;Kiel-Windeweer;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;11,62835;14,94781;12,80402;17,81638;-34,42389;45,72382
18;Hoogezand-Sappemeer;5;1;Kiel-Windeweer;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;8,688;-1,29901;-8,01564;21,79408;-34,42075;45,71435
18;Hoogezand-Sappemeer;5;2;Kiel-Windeweer Buiten;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-21,33697;31,02025;-31,08779;30,32287;-29,07516;45,4236
18;Hoogezand-Sappemeer;5;2;Kiel-Windeweer Buiten;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7,85575;41,01806;-31,0909;28,97055;-35,65397;44,29674
18;Hoogezand-Sappemeer;5;2;Kiel-Windeweer Buiten;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;2,0755;35,87526;-29,56955;6,20606;-35,5962;47,7034
18;Hoogezand-Sappemeer;5;2;Kiel-Windeweer Buiten;2008;6; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;16,54248;22,34996;-28,31675;29,68007;-35,64707;47,52706
18;Hoogezand-Sappemeer;5;2;Kiel-Windeweer Buiten;2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;16,33287;23,39151;,92031;31,59286;-35,6738;47,73128
18;Hoogezand-Sappemeer;5;2;Kiel-Windeweer Buiten;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;4,56841;2,10736;-8,47286;15,02896;-35,60381;47,6715
18;Hoogezand-Sappemeer;6;2;Polder Kropswolde;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,96381;14,3045;-44,6862;36,19947;-29,96223;45,2054
18;Hoogezand-Sappemeer;6;2;Polder Kropswolde;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,45599;-5,44564;-44,81243;30,21106;-38,04204;38,74017
18;Hoogezand-Sappemeer;6;2;Polder Kropswolde;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;1,81185;17,69813;-44,45215;16,03578;-38,04204;41,23126
18;Hoogezand-Sappemeer;6;2;Polder Kropswolde;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;8,15986;20,59188;-44,31522;34,13021;-38,04204;41,7684
18;Hoogezand-Sappemeer;6;2;Polder Kropswolde;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;12,76601;27,54691;-22,25412;30,24959;-38,04204;43,00278
18;Hoogezand-Sappemeer;6;2;Polder Kropswolde;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;7,44657;29,88955;-27,53435;32,00535;-38,04204;42,67226
18;Hoogezand-Sappemeer;6;3;Meerwijck;1998;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;35,59379;20,63811;49,99998;39,76358;-1,84743;40,468
18;Hoogezand-Sappemeer;6;3;Meerwijck;2002;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;42,80912;24,69319;49,99926;37,28301;-38,04204;42,28324
18;Hoogezand-Sappemeer;6;3;Meerwijck;2006;7; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;38,98497;13,45718;49,99861;17,58581;-38,04204;44,08434
18;Hoogezand-Sappemeer;6;3;Meerwijck;2008;7; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;40,94645;21,57006;49,9984;30,69868;-37,81267;44,30017
18;Hoogezand-Sappemeer;6;3;Meerwijck;2010;7; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;39,81244;19,11218;50;25,09689;-37,8039;43,53174
18;Hoogezand-Sappemeer;6;3;Meerwijck;2012;7; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;44,7569;23,78818;49,99996;25,86233;-37,80364;43,50625
18;Hoogezand-Sappemeer;7;1;Foxhol;1998;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-47,07819;-23,0264;-1,56435;3,20595;-,53844;-12,75357
18;Hoogezand-Sappemeer;7;1;Foxhol;2002;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-33,63082;-10,04639;-12,52378;-3,34864;-37,92943;-11,77154
18;Hoogezand-Sappemeer;7;1;Foxhol;2006;4; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-44,5343;4,74016;-12,86901;-14,35907;-37,95616;-14,01865
18;Hoogezand-Sappemeer;7;1;Foxhol;2008;5; ; ;4; ; ; ;3; ; ;4; ; ; ; ; ;-17,04075;-1,86422;-45,71966;11,91057;-37,95467;-5,74458
18;Hoogezand-Sappemeer;7;1;Foxhol;2010;5; ; ; ;4; ; ; ;4; ; ;4; ;3; ; ;-8,32299;-9,6708;-4,04063;-,44756;-37,92907;-9,91011
18;Hoogezand-Sappemeer;7;1;Foxhol;2012;5; ; ; ; ;5; ; ; ;4; ; ;4; ;3;3;-14,45991;7,80709;-,55664;9,41002;-37,9318;-11,18761
18;Hoogezand-Sappemeer;8;1;Westerbroekstermolenpolder;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-5,58993;25,32467;-45,33497;38,76104;-17,98406;42,98525
18;Hoogezand-Sappemeer;8;1;Westerbroekstermolenpolder;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11,35101;30,0795;-46,22388;36,5062;-32,13008;45,34596
18;Hoogezand-Sappemeer;8;1;Westerbroekstermolenpolder;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;3,18866;-7,16192;-45,40641;20,4096;-32,13008;42,76617
18;Hoogezand-Sappemeer;8;1;Westerbroekstermolenpolder;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;14,71206;27,79937;-49,54065;33,04639;-32,19393;43,68311
18;Hoogezand-Sappemeer;8;1;Westerbroekstermolenpolder;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;22,27339;18,71654;-37,90299;22,35683;-32,17812;43,42549
18;Hoogezand-Sappemeer;8;1;Westerbroekstermolenpolder;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;20,68753;21,82681;-39,69015;20,09208;-32,18076;41,92706
18;Hoogezand-Sappemeer;8;3;Industriegebied Winschoterdiep;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-15,6812;11,91251;-36,03707;40,12284;-41,73471;45,26834
18;Hoogezand-Sappemeer;8;3;Industriegebied Winschoterdiep;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20,40728;-32,15098;-35,74214;32,98115;-32,05996;46,18304
18;Hoogezand-Sappemeer;8;3;Industriegebied Winschoterdiep;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;17,845;-29,86948;-29,82098;15,52408;-32,42481;38,50275
18;Hoogezand-Sappemeer;8;3;Industriegebied Winschoterdiep;2008;6; ; ;4; ; ; ;3; ; ;4; ; ; ; ; ;26,03697;24,85025;-30,56548;32,20891;-32,20521;42,72844
18;Hoogezand-Sappemeer;8;3;Industriegebied Winschoterdiep;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;24,3743;18,12101;-10,25638;-3,48502;-32,29334;41,28008
18;Hoogezand-Sappemeer;8;3;Industriegebied Winschoterdiep;2012;6; ; ; ; ;4; ; ; ;3; ; ;4; ;3;3;29,13455;32,99239;-12,41793;26,42833;-32,23538;40,52219
18;Hoogezand-Sappemeer;8;4;Westerbroek;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-13,49834;30,20155;-13,04842;30,03899;-33,13128;25,14339
18;Hoogezand-Sappemeer;8;4;Westerbroek;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,42401;32,0861;-15,7536;35,58315;-4,22504;17,55506
18;Hoogezand-Sappemeer;8;4;Westerbroek;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;8,11726;36,37172;-13,61459;24,83521;-33,31619;28,73599
18;Hoogezand-Sappemeer;8;4;Westerbroek;2008;6; ; ;4; ; ; ;3; ; ;3; ; ; ; ; ;16,00915;38,63037;-19,96107;37,73781;-33,31619;29,50189
18;Hoogezand-Sappemeer;8;4;Westerbroek;2010;6; ; ; ;4; ; ; ;3; ; ;3; ;3; ; ;20,04223;32,77128;6,28705;31,05975;-33,31619;27,73429
18;Hoogezand-Sappemeer;8;4;Westerbroek;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;14,90679;37,34278;,49365;18,24924;-33,31619;27,92936
18;Hoogezand-Sappemeer;11;1;Magrietpark;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-22,81063;6,4792;15,66904;20,38345;-32,56855;-12,72124
18;Hoogezand-Sappemeer;11;1;Magrietpark;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3,43041;15,9495;5,86185;12,27685;11,78971;,06106
18;Hoogezand-Sappemeer;11;1;Magrietpark;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-21,80833;-11,2885;11,73837;-4,20925;11,35457;-,21835
18;Hoogezand-Sappemeer;11;1;Magrietpark;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-6,62384;3,44673;-5,42167;5,78951;-2,96568;4,62536
18;Hoogezand-Sappemeer;11;1;Magrietpark;2010;5; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;-3,90435;4,85269;-16,71225;5,47854;-23,06645;2,35067
18;Hoogezand-Sappemeer;11;1;Magrietpark;2012;5; ; ; ; ;3; ; ; ;3; ; ;4; ;3;3;4,8168;12,89026;13,60098;5,48835;-22,77309;,94223
18;Hoogezand-Sappemeer;11;2;Sappemeer-Oost;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,50105;40,14762;26,20544;18,2543;-23,5802;40,67984
18;Hoogezand-Sappemeer;11;2;Sappemeer-Oost;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8,77868;23,5966;24,11772;14,85367;-6,64283;37,1398
18;Hoogezand-Sappemeer;11;2;Sappemeer-Oost;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;1,46319;2,91239;27,19594;-1,66612;-22,36287;39,85717
18;Hoogezand-Sappemeer;11;2;Sappemeer-Oost;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;10,37612;-13,36739;27,94678;11,54102;-23,17379;39,00073
18;Hoogezand-Sappemeer;11;2;Sappemeer-Oost;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;7,42483;-6,41486;35,27867;4,52175;-29,37049;38,60869
18;Hoogezand-Sappemeer;11;2;Sappemeer-Oost;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;13,43922;-26,52966;32,13786;6,46115;-29,30938;37,40152
18;Hoogezand-Sappemeer;11;3;Boswijck-West;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-18,47851;-6,55038;-10,25173;15,4646;-35,70093;7,62896
18;Hoogezand-Sappemeer;11;3;Boswijck-West;2002;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,06369;-2,89609;-10,87158;3,7685;-30,94545;11,35602
18;Hoogezand-Sappemeer;11;3;Boswijck-West;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-23,75455;-6,95944;-14,31765;-15,49409;-31,31227;11,2543
18;Hoogezand-Sappemeer;11;3;Boswijck-West;2008;5; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-7,70675;-12,61638;-7,00194;3,02039;-35,80038;15,61988
18;Hoogezand-Sappemeer;11;3;Boswijck-West;2010;5; ; ; ;3; ; ; ;3; ; ;4; ;3; ; ;-2,20144;-3,66413;,69746;1,197;-36,00189;14,95771
18;Hoogezand-Sappemeer;11;3;Boswijck-West;2012;5; ; ; ; ;3; ; ; ;3; ; ;4; ;3;3;-,03652;-9,62491;4,35242;1,18372;-35,74408;16,17504
18;Hoogezand-Sappemeer;11;4;Boswijck-Oost;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14,88248;30,20653;-13,66007;27,06269;-41,73471;25,81272
18;Hoogezand-Sappemeer;11;4;Boswijck-Oost;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;28,30092;38,69588;-13,539;13,32717;-1,74818;39,46004
18;Hoogezand-Sappemeer;11;4;Boswijck-Oost;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;16,89675;28,16173;-14,46559;-11,73402;-5,92889;38,61296
18;Hoogezand-Sappemeer;11;4;Boswijck-Oost;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;21,95279;32,29204;-14,26241;5,9326;-20,19532;37,43836
18;Hoogezand-Sappemeer;11;4;Boswijck-Oost;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;24,63105;34,04856;-8,35366;2,76052;-32,46518;37,23377
18;Hoogezand-Sappemeer;11;4;Boswijck-Oost;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;24,09404;31,43936;2,22757;5,73124;-32,46457;37,45373
18;Hoogezand-Sappemeer;11;5;Compagniesterpark;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-8,85028;8,80779;-15,94686;24,23032;-37,97168;40,50798
18;Hoogezand-Sappemeer;11;5;Compagniesterpark;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13,99622;-6,10684;-17,33634;18,24373;-22,36701;38,84107
18;Hoogezand-Sappemeer;11;5;Compagniesterpark;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;1,31774;-10,4683;-15,42806;-1,83725;-24,07512;40,60048
18;Hoogezand-Sappemeer;11;5;Compagniesterpark;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;15,58709;-9,59291;-12,97069;12,72923;-24,15353;41,52022
18;Hoogezand-Sappemeer;11;5;Compagniesterpark;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;17,67286;-1,93974;2,26924;10,4143;-31,85637;41,42329
18;Hoogezand-Sappemeer;11;5;Compagniesterpark;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;15,66838;-8,58108;5,47383;8,9899;-31,92043;40,58936
18;Hoogezand-Sappemeer;11;6;De Vosholen-Oost;2002;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-6,421;4,64253;-43,16716;18,33931;-38,04204;42,8148
18;Hoogezand-Sappemeer;11;6;De Vosholen-Oost;2008;6; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;18,44183;25,64227;12,74028;19,90228;-38,04204;42,13069
18;Hoogezand-Sappemeer;11;6;De Vosholen-Oost;2010;6; ; ; ; ; ; ; ;3; ; ; ; ;3; ; ;15,3983;21,47332;-26,20063;14,20767;-38,04204;41,85316
18;Hoogezand-Sappemeer;11;6;De Vosholen-Oost;2012;6; ; ; ; ; ; ; ; ;3; ; ; ; ;3;3;14,07458;22,88028;-20,56083;15,33569;-38,04204;42,08849
18;Hoogezand-Sappemeer;11;7;Nieuw Woelwijck;1998;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9,90213;28,55907;-46,78168;26,05417;-39,70213;28,36802
18;Hoogezand-Sappemeer;11;7;Nieuw Woelwijck;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16,21027;22,73957;-46,89537;19,14277;-37,75561;34,75317
18;Hoogezand-Sappemeer;11;7;Nieuw Woelwijck;2006;6; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;12,05014;23,08228;-46,80604;1,33413;-37,75989;40,68733
18;Hoogezand-Sappemeer;11;7;Nieuw Woelwijck;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;9,51887;22,47312;-42,39933;11,70388;-37,76032;41,96196
18;Hoogezand-Sappemeer;11;7;Nieuw Woelwijck;2010;6; ; ; ;3; ; ; ;3; ; ;3; ;3; ; ;15,21309;25,66152;-24,20157;5,86416;-37,77514;41,70239
18;Hoogezand-Sappemeer;11;7;Nieuw Woelwijck;2012;6; ; ; ; ;3; ; ; ;3; ; ;3; ;3;3;12,25926;25,60786;-27,96516;16,20116;-37,77724;42,25595
18;Hoogezand-Sappemeer;11;9;Sappemeer-Noord;1998;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-21,33958;31,63622;-21,38478;19,81354;-14,31708;43,48394
18;Hoogezand-Sappemeer;11;9;Sappemeer-Noord;2002;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-2,58065;2,7746;-22,43961;22,35463;-26,46813;42,25513
18;Hoogezand-Sappemeer;11;9;Sappemeer-Noord;2006;5; ;3; ; ; ;3; ; ; ; ; ; ; ; ; ;-19,65804;6,28156;-20,39131;3,03483;-26,31889;43,1375
18;Hoogezand-Sappemeer;11;9;Sappemeer-Noord;2008;6; ; ;3; ; ; ;3; ; ;3; ; ; ; ; ;-,91948;-4,80799;-19,72838;19,6281;-29,68195;41,04823
